global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
5896.4690798593065	n/a	34768347.60973686	n/a	14434.600337261754	n/a	208357686.8964772	n/a	5629.454767197214	n/a	31690760.97591944	n/a	7208.759582939378	7348.692204413723	n/a	n/a	n/a	n/a	0.2378791903	-0.105992489	0.0528614904	-0.1383137748	0.3473718218	-0.1604491866	0.1874407294	-0.1397467705	0.2191732109	-0.3608943872	0.076567934	-0.2504175652	0.0950905935	-0.1904628159	0.2317459655	-0.0083929242	0.1694723859	-0.0994492676	0.1499754655	-0.0457056786	-0.0392016775	0.1520999009	-0.0381167982	0.087956649	-0.0669746884	0.0715259922	-0.1726206841	0.1322891451	-0.08678521	0.0064433207	-0.099337873	0.0156968887	-0.1013534318	0.0961289822	-0.0069543249	-0.0391370072	0.006057173	0.0237083369	-0.0937050458	-0.0103515949	0.1312449346	-0.0445227788	-0.0394140172	-0.116115634	0.1222721141	0.0360491494	-0.1580732978	0.2094207926	-0.2750018642	0.0082543964	-0.1776653426	0.3240445851	0.0080930444	-0.0357613251	0.1295371395	-0.0522304873	0.0584364463	-0.3210316185	0.0548738144	-0.0832592476	0.1373091809	-0.2370603749	0.2470966035	-0.159415896	0.0016344523	-0.0063751284	0.098684767	-0.052489367	0.0351046115	-0.1160685653	0.0287984158	-0.0883019724	-0.1511366803	-0.1259685182	0.0309725855	-0.1414017385	0.3198211297	-0.1382727648	-0.1047390164	0.3801862174	-0.2817202248	0.1790467699	-0.2087440124	0.2547809308	-0.0834335637	0.2269938202	-0.1422180677	0.4049113536	-0.1495882115	0.0521835698	-0.12316	0.0239836594	-0.1177758732	0.0200008069	-0.0264231584	0.0525381288	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0317160589533358	n/a	0.0010059083955314	n/a	-0.0239082394500513	n/a	n/a	0.0005716039136009	-0.5663638940720759	n/a	0.3207680605084856	n/a	0.0233138442978406	n/a	0.0005435353359439	n/a	0.0120351725366485	n/a	n/a	0.0001448453779868	0.0011819223942305	n/a	1.3969405459835574e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5821.99553074205	-74.47354911725688	33895631.9599804	5546.309518120473	14095.748442564218	-338.8518946975364	198690124.1560516	114820.6065401103	5604.0696882477605	-25.3850789494536	31405597.07073735	644.4022332699923	7144.389793966725	6992.848600776634	2.10987	66.396858	0.4184171286150751	0.2864539855465727	0.1746856521	0.0460231588	0.0444121885	-0.0964529031	0.0861367268	-0.1300081247	0.1280890248	-0.1088789643	0.0760604349	-0.1720971329	0.1091114441	-0.0742039581	0.0899816971	-0.2342563106	0.1194519288	0.0667140457	0.0240871325	-0.0962328062	0.0592617177	-0.0662878132	-0.0677899388	0.1147889327	0.018388626	0.0123528276	0.0098842181	0.0630890858	0.0417808897	0.1079657122	-0.2187908337	0.1406775879	0.0042622732	-0.0815012692	0.0082507575	0.0655744374	0.1406925718	0.0195632622	-0.0847905477	0.0099095465	-0.189607344	-0.000676983	-0.1300101783	0.0952169664	-0.0900186615	0.0548365981	-0.0877014671	-0.1399006451	-0.1576625105	0.0161111678	-0.1628625787	-0.0663432627	-0.0294441912	0.1749723944	0.093013281	0.0565441512	0.1184849611	-0.0584969233	-0.1146990348	0.0500749777	-0.0136485686	-0.1616130152	0.0665474272	0.0013386893	0.0600149361	0.1263604322	-0.1385665868	-0.1308075308	0.1557871475	-0.0214679671	0.0448004714	0.0970890397	0.213307091	0.0365054879	-0.1201497281	-0.1561270637	0.0013030857	-0.0806304224	0.1503883212	-0.1129056251	-0.0667755128	-0.009182132	-0.0028720158	0.1029228107	0.0499601111	-0.1032912486	-0.1697778547	0.1051441156	0.0476416525	-0.2613887252	-0.0140896094	-0.1639649358	0.0444600065	0.072940305	0.2774497514	0.0913034843	0.0322568132	0.0711459871	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0348622220625145	-0.0031461631091787	0.001215374527136	9.898342309556993e-06	-0.0254224008482708	-0.0015141613982194	2.292684739858028e-06	0.0006462984648901	-0.471044593293179	0.0953193007788968	0.2218830088707364	0.0090857691009778	0.0189090596400697	-0.0044047846577708	0.0003575525364717	1.940212788133389e-05	0.0104392757836628	-0.0015958967529857	2.546886446190304e-06	0.0001089784788873	0.0015499910500495	0.000368068655819	2.402472255233552e-06	1.3547453539640556e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5778.395684974422	-43.59984576762781	33389856.692131016	1900.9465509609329	13855.69747764186	-240.05096492235865	191980352.591931	57624.46576015545	5577.813834145431	-26.255854102329067	31112007.16838416	689.3698746427901	7096.167194343495	6764.732766728694	1.314474	41.366028	0.2319360294208087	0.1217084242340264	0.1855455248	0.1395775395	-0.0267246281	0.0268372286	-0.1189640185	-0.1526695744	0.0811828727	-0.0028249909	0.1165374622	-0.0877224664	0.1794942725	0.0821553442	0.072155989	-0.0575243114	0.0817235111	-0.0223122841	-0.044886802	0.007346935	0.0485784212	0.0485251821	0.0249737225	0.1389099566	0.0139448849	0.0718560864	0.02264747	0.0765085856	0.0643348093	0.1710388448	-0.2126384972	0.0571577777	-0.0664363826	0.0249934996	-0.0022092059	-0.0743639022	-0.0028688209	-0.0012667505	0.0065550215	0.0308095977	0.1241591142	0.0410680044	-0.0503333977	0.0055843302	-0.0213298181	0.0929647362	0.0185533725	-0.0732017933	-0.1913627396	-0.0730187591	0.006487096	-0.0100064246	-0.0894825954	0.0267011239	0.0133994253	0.019043755	0.0991719326	0.0319140908	0.0730087925	-0.0854454859	0.0280573269	-0.0474017538	0.0258049618	-0.0084930509	0.0589452483	0.0110339605	-0.0972154647	-0.0689020184	0.1445651731	0.1309973481	0.0171953531	0.0608097629	0.0318186605	0.1012593059	-0.1094794035	-0.1655026629	-0.0020530587	-0.0445380778	0.1382453601	-0.1240077658	0.0125023707	-0.0129540021	0.0223319639	0.0958511366	-0.0111682764	0.0235422754	-0.0207038448	-1.4977e-06	-0.054698997	-0.1397157704	0.0943421409	-0.091316182	0.0255737032	-0.008443628	0.0551467099	0.0042186518	-0.020013043	-0.0185940013	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0349886265495626	-0.000126404487048	0.0012242039878247	1.5978094345893245e-08	0.0391317723149882	0.064554173163259	0.004167241272792	0.001531295604512	-0.4447679931604824	0.0262766001326966	0.1978185677400029	0.0006904597145336	0.0171915264534639	-0.0017175331866058	0.0002955485818001	2.9499202470922755e-06	0.0101428291165943	-0.0002964466670684	8.788062641602207e-08	0.0001028769824884	0.0007443938709677	-0.0008055971790818	5.541222351342767e-07	6.489868149445538e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5788.619880564	10.224195589577905	33508120.121660773	104.53417545394424	13825.139965895898	-30.557511745961165	191134495.07661203	933.7615241045544	5577.521937664891	-0.2918964805403448	31108750.96513312	0.0852035553518398	7079.402781702174	6744.951388509317	1.078521	33.940678	0.2049794843013105	0.1221012805226776	0.1526698605	0.1427632271	-0.0007543462	-0.0453636108	-0.0890000142	-0.1230604923	-0.0788074694	-0.0848060449	0.0847043713	0.0298899739	0.1629402234	0.108403857	0.0995440712	0.0487645008	0.0416043696	0.0462904201	-0.0338881283	0.0370317255	0.022330869	-0.0103295233	0.0217788032	-0.0152969385	0.0108522081	0.168963176	-0.1104331324	0.0111883419	-0.1028168173	-0.1353754172	0.1318252265	0.0114860604	-0.1800808984	-0.0690158914	-0.015962784	-0.1371496197	-0.0020242297	0.0552642597	0.203041887	0.2402504845	0.057365393	-0.0825150338	0.115651035	0.0091974366	-0.173636161	-0.0324281002	0.0101259093	0.006923913	-0.1303394801	-0.0803070971	0.1043437125	-0.1394941759	-0.0049575163	0.0541274207	-0.0405731139	0.0397588884	0.0262993576	0.0398458253	0.0710820938	0.003353739	0.1130066167	0.098026779	0.0189680288	0.0200643001	-0.0089554685	-0.0718564138	-0.0047183803	-0.021526337	-0.1400182314	0.0456176383	-0.0169446465	-0.0914919922	0.0359624583	-0.0353246846	-0.0965286725	-0.1580853688	0.0113921066	-0.0154905348	0.060133689	-0.0691026532	0.0090196193	-0.0711730198	0.0848584695	0.068091909	0.0332350251	-0.1032333916	0.0077921703	-0.0519226776	0.0911535527	-0.1536216573	-0.0139872586	-0.0649789063	0.0329143237	-0.0171810787	0.0806768987	0.0601963548	-0.0326564736	-0.0373504557	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0407103279960239	-0.0057217014464613	0.0016573308055438	3.273786744243735e-05	-0.0421160185454283	-0.0812477908604165	0.0066012035196979	0.0017737590181188	-0.4072904606741048	0.0374775324863775	0.1658855193561245	0.0014045654412674	0.0159127236109805	-0.0012788028424834	0.0002532147727194	1.6353367099436274e-06	0.0103760405444786	0.0002332114278843	5.4387570095834736e-08	0.0001076622173806	0.0008430287907611	9.863491979340009e-05	7.106975420521226e-07	9.728847402650469e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5790.029090353018	1.4092097890179502	33524436.86713419	1.985872229464016	13789.857882945533	-35.28208295036529	190160180.43183503	1244.8253773164572	5581.522754449495	4.000816784603558	31153396.258437477	16.006534943965548	7079.161136722319	6687.249004610735	1.00945	31.767052	0.193682184301716	0.099611526595931	0.1424337535	0.1329332138	0.0333831354	0.1395607248	-0.151769455	-0.0871882583	0.0336298709	0.0606605572	0.0846844756	0.1546465376	0.1599417138	0.0769687056	0.0953874696	0.0044748695	-0.0109286112	-0.0584618582	-0.1168966508	0.0177532935	-0.0651243256	0.0187809357	0.0977713767	0.1258028768	-0.0662155849	0.0466682925	-0.0953010466	-0.0170110893	-0.0611524163	-0.1955913531	-0.0209458967	0.0959766501	-0.0718632277	0.0195948219	-0.0276285915	-0.1518432533	-0.1145617441	0.0430432587	-0.0566628496	0.0010519445	0.0614055873	-0.0639153903	0.0448882993	-0.1198946302	-0.0166528179	-0.0061880231	-0.0451832362	0.2117642493	-0.1475162468	-0.0730025821	0.0647681747	-0.0746010485	-0.0469826031	-0.1205574962	0.0193606986	-0.0189420493	0.0958039406	0.0016950821	0.129166741	-0.0256422509	0.0210496041	-0.0011463945	-0.0413857435	0.004452986	-0.0920050365	-0.0670199178	-0.0443138656	0.1197758853	-0.0730398795	0.0857933633	0.0407300899	-0.1761715537	-0.0316134559	-0.0246991483	-0.0921331429	-0.1497868487	0.0174425874	0.0009034188	0.038978624	-0.033199836	0.0257535484	-0.0373392353	0.0431530152	0.0425787102	0.0974332026	-0.0296715667	0.0430485167	-0.0428456291	-0.0422966608	-0.0926604071	0.0986433889	-0.0121873885	0.0163241153	-0.0390844509	-0.053543804	-0.0311250423	-0.0616488912	-0.0478588818	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0517078369941401	-0.0109975089981161	0.0026737004066125	0.0001209452041636	0.0241851491580149	0.0663011677034432	0.0043958448388401	0.0005849214397954	-0.368669836079718	0.0386206245943868	0.1359174480350461	0.0014915526440605	0.0148235023152859	-0.0010892212956945	0.0002197362208912	1.18640303099462e-06	0.0106551342382661	0.0002790936937874	7.789328991195029e-08	0.0001135318856354	0.0006560861201278	-0.0001869426706333	4.3044899702435003e-07	3.49475621035105e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5808.945923402974	18.91683304995604	33743852.741020024	357.84657263990914	13846.29837385715	56.44049091161651	191719978.65787917	3185.5290143442658	5586.996537612995	5.473783163500229	31214530.311299592	29.962302121018578	7082.8893675078425	6811.985502480275	1.000389	31.481905	0.0804384288251187	0.0388114400851316	0.1149741907	0.1302276728	0.0400702077	-0.0057112831	-0.0844244184	-0.0790881317	-0.0293781479	-0.0354165464	0.1006874394	0.0892769261	0.1354457414	0.0510283894	0.0904882937	0.0053421945	-0.0406565545	0.0191206113	0.0071443784	-0.0107556557	0.029332143	0.0052573504	0.0520713957	0.0497905098	-0.0040404131	-0.0246197848	-0.1243281634	0.0192342029	-0.0112992119	-0.1790756815	0.064836654	0.0293498322	0.149362888	0.1132140124	0.0427896286	-0.014815982	-0.0230638974	0.0126564436	-0.1106586103	-0.0220169778	-0.1177075525	0.048527502	0.0606307196	0.0471984246	-0.0051936089	0.0443040121	-0.0046654623	-0.0345671546	-0.1111562136	-0.0497371505	0.0443589823	-0.1166013232	-0.0024344609	-0.0160268702	-0.0274634043	0.0601812185	-0.0538276429	0.0397197108	0.1090157124	-0.0208828779	-0.0163288354	0.0441601584	0.0013090844	0.0238387636	-0.1711708288	0.0496449723	0.0052312045	0.1806715631	-0.0315902997	0.0045166575	-0.0230399882	-0.0551504775	-0.0081012084	-0.0286873494	-0.0803635303	-0.148537739	0.0120958708	0.0096204634	-0.0050983205	-0.0255295504	0.0254588326	-0.07195691	0.0733407598	0.0008729509	0.027371261	-0.0334386816	0.0032844324	-0.169221523	0.0532078468	-0.0839632153	0.0275231325	-0.016248349	0.0674836392	-0.0975283852	-0.0399127137	0.0399453941	-0.0072296245	-0.0933223426	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0611515355522982	-0.0094436985581581	0.0037395103004039	8.918344245735744e-05	0.0200711917061227	-0.0041139574518921	1.6924645915979353e-05	0.0004028527365039	-0.3540435860269895	0.0146262500527284	0.1253468608068503	0.0002139271906049	0.0144444869928374	-0.0003790153224485	0.0002086432044862	1.436526146507405e-07	0.0101939250335028	-0.0004612092047632	2.1271393055839466e-07	0.0001039161075886	0.0008609520481628	0.000204865928035	7.412384292357203e-07	4.197004846964181e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5819.955191327643	11.009267924669077	33871878.42906158	121.20398023714732	13854.202971561774	7.904597704624393	191938939.9772311	62.482664871953226	5597.455738327266	10.459200714270992	31331510.74253284	109.39487958140684	7085.776896613687	6755.758137489433	0.939508	29.565989	0.1223998475970331	0.0615065673425653	0.1027233957	0.0880590198	0.0730496723	0.0769896976	-0.071350529	-0.0733021097	-0.0499630361	-0.0036557143	0.0875722168	0.1165361706	0.1148048166	-0.0053993468	0.1198120187	-0.024815967	0.0085448083	0.0162616882	0.0669594613	-0.0346411816	-0.0140015638	-0.0319086802	0.0456378107	0.0223291085	-0.135892883	-0.0854934419	0.0118625625	-0.100632618	-0.0163224511	-0.0235308888	0.1922439016	-0.0721467243	0.0606866722	-0.1495965625	-0.0208834283	0.0124623036	0.0465465385	-0.0148797903	0.1127190366	-0.139582798	-0.0426771557	-0.0693425009	-0.0431925204	0.0702431449	0.0450128377	0.1394394228	0.0102769613	-0.0255936113	-0.1002772928	0.006326397	0.0633466857	-0.0919497252	-0.0740205826	-0.0399128653	0.0669253938	-0.0324375271	0.002672282	-0.0463172382	0.0333728155	0.0514839469	-0.0954019419	-0.0536646919	-0.0464350348	-0.037444114	-0.0984649671	0.0676173604	-0.0540740629	0.0809635834	-0.0796910856	-0.0548131574	-0.094828094	0.1242767463	-0.0677689895	0.017912976	-0.0738737489	-0.1363323695	0.021610722	0.0254127981	-0.0297342639	0.0257332721	0.0308536421	-0.0167559867	0.0327768259	-0.0183860062	0.1299139178	-0.0538007558	0.0660580909	-0.0482283383	0.0133752556	-0.0200712958	0.0466899311	0.0676055262	0.0502378488	-0.0194159648	-0.1125709241	-0.0335229376	-0.0470609452	-0.0627084882	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0638917597742505	-0.0027402242219523	0.0040821569670505	7.508828786574105e-06	0.0572236357329671	0.0371524440268443	0.0013803040971678	0.0032745444864993	-0.3642205160682508	-0.0101769300412613	0.1326565843250229	0.0001035699050647	0.0135599752891989	-0.0008845117036385	0.0001838729298436	7.823609538734833e-07	0.0101420178372482	-5.1907196254601454e-05	2.694357023013711e-09	0.000102860525811	0.0003507659619164	-0.0005101860862464	1.2303676003913736e-07	2.602898425994192e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5844.577442338733	24.62225101109016	34159085.479494765	606.2552448531302	13953.3311227143	99.1281511525267	194695449.4201075	9826.39035091818	5601.402082193585	3.946343866318784	31375705.286402624	15.573629911231892	7098.500743547802	6840.0583597565965	0.915148	28.799385	0.0990364901679033	0.0628240183673704	0.0778360546	0.0702034766	0.083419972	0.0530204348	-0.0132910095	-0.0414507836	0.0150116644	-0.0218697851	0.0902680622	0.1318775434	0.0956826321	-0.0170045211	0.126307284	0.0063534341	-0.0979189734	-0.0124511339	0.0146958064	-0.0190128117	0.0019508713	0.0119127048	0.0341244851	-0.0013672954	-0.1265903485	-0.1525974536	0.0039896125	-0.027849884	0.0844920062	0.0127009334	0.0635368649	-0.089579847	0.0542908471	-0.1037986309	0.0693056502	0.1933690831	-0.1177340864	-0.0908500395	-0.0341964285	-0.1234542441	0.129549764	-0.0710630077	0.0280584708	-0.0061662065	0.117735857	0.0279606571	0.0160706531	0.0120626713	-0.0762487886	0.013748495	0.0109343298	-0.1281128823	-0.0204276328	-0.0662475094	-0.017033784	0.0177967279	-0.0730314134	-0.0294577896	0.0583416499	-0.0281767557	-0.0796342229	0.0103175945	-0.0147032767	-0.0198539906	-0.0986731317	0.1310115966	-0.0497145898	0.0030732831	-0.0955316115	-0.0531044154	0.0078815073	0.140728464	-0.0106589458	-0.0406400621	-0.067733993	-0.1253660346	0.0279922398	0.0497744633	-0.0808025748	0.0501927485	0.0292108182	-0.0289512916	0.0377820146	-0.040964265	0.0750387354	-0.014594666	-0.0041585756	-0.1606816327	-0.0073231329	0.0079529709	0.0179139868	0.0069433307	0.005939709	-0.0848336014	-0.091056989	-0.0175283159	-0.0152178017	-0.0956110635	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0603777730019459	0.0035139867723046	0.0036454754726745	1.2348103035931742e-05	0.0298542122312852	-0.0273694235016818	0.0007490853428144	0.0008912739879506	-0.3695726422827476	-0.0053521262144968	0.1365839379238517	2.864525501590408e-05	0.0125281527418532	-0.0010318225473457	0.0001569546111232	1.0646577692109692e-06	0.0103044284253241	0.0001624105880759	2.6377199119159823e-08	0.0001061812451726	0.0002889800237496	-6.178593816680002e-05	8.350945412631939e-08	3.817502155151635e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5865.141787692946	20.5643453542134	34399888.18974201	422.8922998473583	13974.209298054133	20.878175339832524	195278525.50582257	435.8982055207909	5603.177998487862	1.775916294277522	31395603.68273845	3.153878684280406	7101.3517477047	7034.953247728237	1.116052	35.121754	0.2254731081833526	0.1264718832819027	0.0823329151	0.0145547878	0.1072915287	-0.10682569	0.061994554	-0.0466150613	-0.1294687229	-0.0743994729	0.0892636566	0.0911087456	0.0560550351	-0.01707086	0.1110829734	0.0691427335	-0.0628505907	0.0668870053	0.1201485297	0.0327930123	0.0072217186	-0.0826590359	0.0492587896	-0.1416950565	0.1908967993	-0.1658010676	0.142885126	-0.0200294356	0.10830552	0.0890080093	0.1818901705	-0.1173787172	0.0715520003	0.1605776182	0.0755000156	-0.0170459685	-0.0201663157	0.0196289124	-0.0895850024	0.0493479799	-0.0205618897	-0.0265745405	0.0484160476	-0.0388951517	0.2466573052	0.0556439222	-0.0744338251	-0.1039645971	-0.0245808998	0.0477576154	0.0536496944	-0.1589166918	-0.0083501159	0.0676328981	-0.0088672648	-0.0079024387	-0.1506731283	-0.0190674644	0.0455568634	0.0965484775	0.0432696433	0.0285527332	-0.077339781	0.1605440624	0.0086513895	0.0139159543	0.1427414818	-0.0378207605	-0.1244617361	-0.1086540466	-0.0321915799	0.0910061421	-0.1825681784	0.0612181612	-0.0569853686	-0.0864586778	0.0345330514	0.0587828242	-0.1186527528	0.1179506392	0.0364300869	0.000689285	0.0214666626	-0.0660124005	0.1171005048	-0.0085033148	0.0558503062	-0.0642470445	0.1229355666	0.1053259147	-0.1111144577	0.0979462718	-0.0421259888	0.0337118022	-0.0318737138	1.63875e-05	-0.0035821466	0.0084614412	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0502461339673487	0.0101316390345971	0.0025246739786647	0.0001026501095273	-0.0602385466720392	-0.0900927589033244	0.0081167052068125	0.0036286825051594	-0.3246594310316766	0.044913211251071	0.1054037461578119	0.0020171965448833	0.0115069434016916	-0.0010212093401615	0.0001324097464497	1.0428685164332882e-06	0.0103841034912075	7.96750658834007e-05	6.348116123524243e-09	0.0001078296053161	0.0007948055975918	0.0005058255738422	6.317159379632584e-07	2.558595111527909e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5858.285597282276	-6.856190410670024	34319510.13932496	47.0073469473636	13959.316200279967	-14.893097774165652	194862508.77939877	221.80436131085796	5596.036949437326	-7.141049050535912	31315629.53946781	50.99458154215985	7085.777733682254	6921.896279507411	1.082189	34.056099	0.1646314505104197	0.1087457426306626	0.0279536295	-0.0128589791	0.1253075589	0.1092032274	0.0015609332	0.0149716411	0.0338206498	0.0456219595	0.0307610048	0.1721837108	0.0495446825	0.0157965748	0.11642898	0.0750992852	-0.1507532588	-0.0240672511	-0.0717890841	0.0748220756	-0.1062250631	0.0727936958	-0.0404285488	-0.0700701269	0.037895239	-0.0653725803	0.0235523799	-0.0186211138	0.2208000656	0.0854928267	-0.0144766157	-0.019882928	0.1001487668	0.0525140069	0.0382218741	0.0142329611	-0.0045223408	0.0001425788	-0.0474130956	-0.1015484673	0.2337858266	0.1272247076	-0.0030204551	0.1881209021	-0.0427121622	-0.074254165	0.1160409256	0.1317352718	-0.0283146733	-0.0005665479	0.0280983989	-0.1090719278	-0.0212706568	-0.1926038822	0.0481019504	0.0035299589	-0.055541724	-0.0003720356	-0.0074600862	0.072819529	-0.021928431	0.0168127055	0.0036226918	0.0931488691	-0.0464816319	-0.0282412479	0.0268909973	0.0246157698	0.0370433139	-0.1031451271	0.1533075487	-0.0141755271	-0.1137034201	0.0459771469	-0.035039999	-0.0497830793	0.0395898629	0.0880583974	-0.1821051241	0.1703971608	0.0279780338	-0.0145218313	0.021991225	-0.1119993031	0.1296646537	-0.0219536663	-0.0061782833	-0.0154557402	-0.0539802525	0.0881395297	-0.0222635105	0.12772929	-0.0866562109	0.0380343784	-0.0334271961	-0.0419770919	0.059674063	0.0449674737	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0453983224499978	0.0048478115173508	0.0020610076812739	2.3501276507760025e-05	-0.0308592927637647	0.0293792539082745	0.0008631405602068	0.0009522959498797	-0.3302901554762059	-0.0056307244445292	0.1090915868044962	3.1705057770219546e-05	0.0094446471544134	-0.0020622962472782	8.920135987136912e-05	4.253065811537752e-06	0.010104916877683	-0.0002791866135245	7.794516517127909e-08	0.0001021093451048	0.0006408152455892	-0.0001539903520026	4.106441789795467e-07	2.3713028509884666e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
