global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
6386.570787272862	n/a	n/a	40788286.4208471	17888.56038820654	n/a	320000592.76251215	n/a	5913.667716272866	n/a	n/a	34971465.85848793	9691.465681127676	9250.531224184817	n/a	n/a	n/a	n/a	0.0595517529	-0.0635499	0.0111510606	-0.0188200193	0.3009403802	-0.1858459412	0.0218588417	-0.1649364254	0.0994470985	-0.0480886175	0.0227327084	-0.0302006829	0.0451378289	0.0039051763	-0.0036998721	0.0440057436	-0.0294031851	0.0778122711	-0.0403842481	0.0394371363	-0.0154006077	0.0708844388	-0.1723756702	0.005643101	-0.0549898472	0.0275259057	-0.146082384	0.0047905444	-0.176139037	0.1248764203	-0.1055255416	0.0013180392	-0.0128054754	0.0831054202	-0.0674092355	0.0109511118	-0.0507530949	0.0421421095	-0.0259454817	0.0569563134	0.0782932497	-0.0512966205	0.050059029	-0.0580902319	0.0954087764	-0.0343203493	0.0631365605	-0.044119994	0.0414783285	-0.1465419987	0.0715423212	-0.0555869142	0.0854729901	-0.0203750347	-0.0195244968	0.1010457492	0.0347034263	-0.2334236398	0.0034925352	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0180661231093353	n/a	0.0003263848042016	n/a	-0.2101231386836701	n/a	n/a	0.0441517334102768	0.129674600030178	n/a	n/a	0.0168155018929866	0.0017877762765503	n/a	n/a	3.196144014996055e-06	-0.0013651417921323	n/a	1.8636121126261877e-06	n/a	0.0004032208450723	n/a	1.6258704990081974e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6357.487112841322	-29.083674431539293	845.8601184397725	40417642.389943495	17644.998124660407	-243.5622635461332	311345958.8192693	59322.57622371604	5908.564451140117	-5.103265132748675	26.043315015128343	34911133.87327671	9584.608976013778	9110.99579755101	1.04878	51.352089	0.4634581574603395	0.2756524609450186	-0.0010754293	-0.0023291464	0.0056544636	0.0290974933	0.1562971998	-0.0103495426	0.0079029489	-0.0990975157	0.0763714567	-0.0130203777	0.0077223318	-0.0469160338	0.0590943201	-0.0326791543	-0.0606306174	0.0205777489	-0.0120370327	-0.0833588722	-0.0087285165	-0.1275863587	0.1689294197	0.0163782363	0.0217522343	-0.0014752633	-0.1004869727	0.0211910784	-0.1335464014	0.0124158607	-0.0457859475	0.0838774879	-0.0801940182	-0.0285173101	0.0166495158	0.0815825243	-0.0199457572	0.0183888321	-0.0592851537	-0.0239475778	0.011960003	0.0645947552	0.0522466654	-0.0805653177	0.030530538	-0.0499868144	-0.0447070817	0.076003652	0.0925478113	0.0484506577	0.0088513204	-0.0168358351	0.2161498085	0.0965337707	0.066680583	0.0219770675	-0.082577172	0.0645504561	-0.0267849166	-0.0197711783	-0.0159964565	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0075356980270413	-0.010530425082294	5.678674475475415e-05	0.0001108898524138	-0.1607713164463859	0.0493518222372842	0.0024356023581405	0.0258474161919039	0.3248428406114243	0.1951682405812463	0.0380906421315792	0.1055228710964992	-0.0009984161499848	-0.0027861924265351	7.762868237681549e-06	9.968348085504706e-07	-0.0002508351123586	0.0011143066797736	6.291825359195149e-08	1.2416793765882869e-06	0.0006708751299538	0.0002676542848815	4.500734399905281e-07	7.163881621542719e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6337.573269952883	-19.91384288843983	396.5611385854656	40164834.95202127	17506.421285184704	-138.5768394757033	306474786.21436805	19203.540439074844	5896.812860851753	-11.75159028836424	138.09987430557675	34772401.91590663	9532.261167627428	9031.400495297825	0.701694	34.357475	0.1073374219061498	0.0592026636185561	-0.003562949	0.0094482152	0.0181590788	0.0149923182	0.0760198535	-0.009574024	-0.002687139	-0.044765438	0.0449425731	-0.0142588874	0.0140043499	-0.0194526144	0.0412049533	-0.0579045755	-0.0886608765	0.0155241466	-0.0002384444	-0.1368482795	-0.0049680179	-0.1214467452	0.1279961121	0.0652069224	-0.061397908	0.048752244	-0.0053811016	0.0713511847	-0.1863272198	0.0130989992	-0.0194208283	0.0472543495	-0.0474070396	-0.0050309887	-0.0141279506	0.1092928851	-0.023841425	0.016001037	-0.0598722124	-0.0360093217	0.0291239823	0.0625131819	0.0500411653	-0.087425384	0.0320224098	-0.0385212795	-0.0631253992	0.1126833454	0.1413789723	0.0658970024	-0.0364264327	-0.0747600088	0.2210864712	0.1305978373	0.0876093791	0.0078667859	-0.0868526816	0.0660181063	0.0217685721	-0.0169976396	0.0201825846	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0119075494855707	0.0043718514585294	0.0001417897347513	1.911308517544564e-05	-0.1541936970886723	0.0065776193577135	4.326507641496851e-05	0.0237756962218732	0.3639559786283612	0.0391131380169368	0.0015298375655319	0.1324639543793281	-0.001518973100915	-0.0005205569509302	2.709795391617467e-07	2.3072792813033306e-06	-0.0003656219146128	-0.0001147868022542	1.336793844451296e-07	1.3176009971744814e-08	0.0001607226216788	-0.000510152508275	2.5831761119306668e-08	2.60255581699274e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6335.733034049242	-1.84023590364086	3.386468181048892	40141513.07874281	17420.338962411523	-86.08232277318166	303468209.565313	7410.166294026229	5894.949344988567	-1.8635158631859667	3.472691372345739	34750427.77998113	9503.57948213465	9007.72222535715	0.61555	30.139545	0.0905394822301338	0.040167663767268	-0.0189620281	0.0177502731	0.0218061928	0.0136590168	0.0419751577	0.0137612943	-0.0216060839	-0.0171451571	0.0374341877	-0.0130441521	-0.0150439833	-0.0265771798	0.0534190384	-0.0348235381	-0.099990142	0.0595031181	-0.0380838552	-0.0852246692	0.0067804973	-0.1376404979	0.1855782078	0.0006508683	0.0237939654	-0.0159610362	-0.1522469558	0.0138158622	-0.0113771562	0.0077776228	-0.005867823	0.0215333495	-0.0486470217	-0.0290791899	0.019783235	0.0816296447	-0.0181964524	0.0155519799	-0.0582360038	-0.0314588854	0.0303675324	0.0639295813	0.0487222314	-0.09555898	0.0292484529	-0.0395500122	-0.0546818338	0.0839254121	0.1044394069	0.0624506849	0.0077987901	-0.0257906284	0.1744494321	0.1045777844	0.0583727849	0.006375903	-0.0907736722	0.0641676806	-0.0290560526	-0.0083274166	0.03609948	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0392708840939661	0.0273633346083954	0.0015422023375217	0.000748752080891	-0.1707671325393533	-0.0165734354506809	0.0002746787626378	0.029161413555713	0.3737705010715828	0.0098145224432215	9.632485078849976e-05	0.139704387471302	-0.0011059961687382	0.0004129769321767	1.7054994651016127e-07	1.223227525263577e-06	-4.308910080608186e-05	0.0003225328138067	1.8566706082766842e-09	1.0402741598207913e-07	0.000160976670252	2.540485732000018e-07	2.5913488365421143e-08	6.454067754495667e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6339.202018791289	3.468984742047724	12.033855140559911	40185482.23504756	17415.572274573762	-4.766687837760401	303302157.65090233	22.72131294265293	5896.646609224149	1.6972642355822245	2.880705885386513	34770441.23407465	9494.33227939943	8903.320531188745	0.831485	40.712532	0.0672373780234656	0.034412444008634	-0.0311276555	0.0318900332	0.0355776106	0.0122339163	0.02718386	-0.0199060601	-0.0425410224	-0.0124824521	0.0405054636	0.0038297575	-0.0080906164	-0.026491745	0.0573953343	-0.0595066105	-0.0658418674	-0.0394579339	0.0216868352	-0.1540709377	0.0505245658	-0.2206119804	0.1124943874	0.0995917918	-0.0484736891	0.0219023836	-0.001054142	-0.0537833099	-0.2603712011	-0.0032049977	0.0017639108	0.0173611615	-0.0388189124	-0.0105799631	-0.0185881937	0.1036636972	-0.0302250692	0.0156367608	-0.0605660828	-0.040717422	0.0286861653	0.042829251	0.0479606334	-0.0763585867	0.0245963092	-0.0280562928	-0.0669971664	0.1240253054	0.1489768328	0.0788698298	-0.0517545216	-0.0714222381	0.2241384549	0.1478269095	0.0786805769	0.016832442	-0.1375193505	0.0790573318	0.0080829492	-0.0173376391	0.0754575805	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.0357267292067433	-0.0035441548872227	0.0012763991798119	1.256103386462523e-05	-0.1559428102125934	0.0148243223267598	0.0002197605324476	0.0243181600570009	0.3854533844694217	0.0116828833978389	0.0001364897644874	0.1485743115989318	-0.0015365207702747	-0.0004305246015364	1.8535143252816206e-07	2.360896077485557e-06	0.0002698762040322	0.0003129653048382	7.283316550282965e-08	9.79472820325187e-08	0.0001612071121101	2.3044185810001125e-07	2.598773299487835e-08	5.310344996458573e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6389.739311194265	50.53729240297525	2554.0179234238203	40828768.46502136	17624.123856852824	208.55158227906213	310609741.72168887	43493.762471100425	5972.0290916380845	75.38248241393558	5682.518654887306	35665131.471371606	9575.723003694444	8862.86696916085	1.404878	68.787918	1.1409546708726948	0.6872950347890909	-0.0536180769	0.0283754767	-0.0097452792	-0.0701003615	0.1398958499	-0.0461720001	-0.0555343317	-0.0597801005	0.2367707419	-0.0152845229	-0.0996174023	0.0409096253	0.1012559893	-0.047532273	-0.0947318375	-0.1431199928	0.1308513914	-0.0184435462	0.2988884752	0.1529262665	0.1541515999	0.0937197436	0.0784509672	-0.2444191833	0.4032171905	-0.0312101997	0.2022205535	-0.0319828736	-0.06867875	0.0864729901	-0.1777154788	-0.0345959976	0.0740439787	0.0833708694	0.075742176	0.0196522409	-0.0138105008	0.0392279039	0.0967121717	0.1326490567	0.1648935626	-0.0524030994	-0.0709373054	-0.0821446167	0.0069931716	-0.0172940835	-0.4929216307	-0.2974482059	0.2532109723	0.4160070342	-0.0494585641	0.182792181	0.2317419654	-0.0463860517	-0.1970369931	-0.0864380398	-0.1493523441	-0.0150027751	0.1505356897	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0507819591077947	-0.086508688314538	0.0025788073708257	0.0074837531539018	0.2699268343848331	0.4258696445974265	0.1813649541895383	0.0728604959210171	0.3501774222566212	-0.0352759622128004	0.0012443935100389	0.1226242270582919	0.0076052427899414	0.0091417635602161	8.357184099089494e-05	5.783971789395565e-05	0.0006869002750797	0.0004170240710474	4.7183198790456747e-07	1.739090758330303e-07	0.0024684269958051	0.002307219883695	6.093131833619391e-06	5.32326359171757e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6413.738098145792	23.99878695152711	575.9417751447878	41136036.3916068	17427.281962115067	-196.84189473775768	303710156.5870612	38746.73152395048	5925.8601292555895	-46.16896238249501	2131.5730874762394	35115818.27150107	9554.9989074685	9274.515291225984	1.583774	77.54735599999998	1.5306828030837727	0.8019040816907391	0.0413959932	-0.1040806178	-0.0375846508	-0.0381753544	0.0644533036	0.0102742034	0.1039551637	-0.024566178	0.1146148781	-0.0947188692	0.0382396194	-0.0077186222	0.0493697656	-0.0753289559	-0.0467921405	0.1407397547	-0.0719676239	0.1857791021	-0.0983574828	0.1401230476	-0.1007002307	0.1125808214	0.0932325395	-0.056375578	-0.1830256701	0.1218478431	0.4958173752	0.007048221	-0.0718344485	0.1032122214	-0.0276602366	0.0339784374	0.0484877303	-0.0066599717	-0.0194543124	0.0045379064	-0.051312219	0.07253522	0.0188938349	0.0748208498	0.1287879415	-0.0752291497	0.0681990806	-0.1136250037	0.1849850711	-0.1119603635	0.021184393	-0.1561142223	0.1929519631	-0.100734598	-0.2016649728	-0.2593018363	0.1807238818	0.0545779224	0.2859619397	-0.1454966816	-0.0676616423	-0.1306985985	-0.1523757656	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0488208511273597	0.0996028102351544	0.0023834755047998	0.0099207198067401	-0.4033713462275585	-0.6732981806123917	0.4533304400159568	0.1627084429574328	0.0229655342895895	-0.3272118879670317	0.1070676196269493	0.0005274157652063	0.0050223073787543	-0.0025829354111871	6.671555338364277e-06	2.5223571406689887e-05	-0.0040032013089612	-0.0046901015840409	1.6025620720068664e-05	2.199705286862296e-05	0.0011300655056492	-0.0013383614901559	1.2770480470581822e-06	1.7912114783323211e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6326.044205862588	-87.69389228320415	7690.218743778212	40018835.29452762	17302.189503146292	-125.09245896877474	299365761.6027857	15648.123290854592	5888.906778574377	-36.95335068121221	1365.550126568647	34679223.04673925	9512.476605671744	9099.906494579333	1.467931	71.875252	0.6662193281507368	0.3578885973868451	0.0362398161	-0.1133878705	-0.0178894367	0.0390098326	-0.038260163	0.0301741657	0.1006218081	0.0521621686	0.0316602018	-0.0240301307	0.068012773	-0.010896725	-0.0117640292	0.0353962073	0.0651207148	0.0086044394	-0.0687373577	-0.0261624603	-0.2111418778	-0.0559618893	-0.2055957869	-0.0052480495	0.0511578689	0.1226116217	0.1568550475	0.0602490736	-0.1768768605	-0.0062734626	-0.0147093789	0.0489663086	0.0701873673	0.0417746732	0.0206187808	-0.0747463185	0.020401011	-0.0202644691	-0.0504814766	0.0480045568	-0.0653715426	-0.0263166272	0.0048084668	-0.0122486979	0.0285385388	-0.0197002093	0.0298365707	0.0547206408	0.1436426919	0.0593513083	-0.0282537799	-0.103315891	0.0287388461	-0.0615552067	-0.0393750159	0.0978778016	0.0809077681	-0.0428507994	0.0196398926	0.0574030476	-0.1089983656	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0130687039705605	-0.0357521471567992	0.0001707910234701	0.0012782160263214	-0.1541460026736274	0.249225343553931	0.0621132718695749	0.0237609901402579	0.0132919121421579	-0.0096736221474316	9.35789654512792e-05	0.0001766749283948	0.0005000928796549	-0.0045222144990994	2.0450423975864835e-05	2.500928882815303e-07	-0.0013397831970547	0.0026634181119065	1.7950190151101132e-06	7.093796038831586e-06	0.0008843338108036	-0.0002457316948456	7.820462889304174e-07	6.038406585169109e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6280.157837233343	-45.88636862924432	2105.558825978897	39440382.46056338	17225.4219043703	-76.76759877599034	296715159.78356016	5893.264221831433	5849.076470798399	-39.830307775978326	1586.4534175291594	34211695.56124745	9488.155344274404	9039.832471163769	0.900165	44.075371	0.1388012056297955	0.0778474966218049	0.0492496434	-0.0871548956	-0.0312728058	0.0235760649	-0.0521297052	0.0058069311	0.0824659388	0.0830727282	-0.0667453129	-0.0295265923	0.06914858	0.0194603743	-0.0437391073	0.0438345666	0.0968421508	0.0014996499	-0.096226029	-0.0502589502	-0.1552870142	-0.028757525	-0.1317044994	-0.0623316466	-0.0278305365	0.0107367607	0.0562044943	-0.0704264544	0.1780281562	0.0152521295	-0.0090620717	0.0094158512	0.1113119938	0.0640585189	-0.0061570334	-0.0601937525	0.0183407473	-0.0188000768	-0.0382682351	0.0493626837	-0.0724272288	-0.0290053505	0.0193311602	-0.0024447919	-0.0044257287	-0.0024329696	0.0117609617	0.0007880945	0.037830282	-0.0025326339	-0.0236200324	0.002613457	-0.0934237434	-0.0712801641	-0.0638132875	-0.0211412392	0.0502805643	-0.0437658911	0.0277224102	0.1176064256	-0.0403582819	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0289764826897709	0.0159077787192104	0.0008396365490705	0.0002530574237793	-0.0833470511225726	0.0707989515510548	0.0050124915407286	0.0069467309308287	0.0189704004427682	0.0056784883006102	3.2245229380168045e-05	0.0003598760929589	0.0002319436728655	-0.0002681492067893	7.190399710178438e-08	5.379786738233808e-08	-0.0008448793514208	0.0004949038456339	7.138211184572317e-07	2.449298164232232e-07	0.0010496004995587	0.0001652666887551	1.1016612086738728e-06	2.7313078412075133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6254.198691943024	-25.95914529031961	673.8772242039229	39115001.27830183	17180.146497683418	-45.2754066868838	295157433.6818638	2049.862450662722	5849.926007923654	0.8495371252547557	0.7217133271861144	34221634.29818158	9467.615947413642	8912.297979075525	0.712613	34.892105	0.1319615178937323	0.0711214248312539	0.038596104	-0.0907656641	-0.0139796855	0.0412222375	-0.0754259483	0.0107036244	0.0710568532	0.0999756739	-0.0832158178	-0.025426084	0.0478340426	0.0082520243	-0.0427226589	0.0390084871	0.0955897977	-0.0253048088	-0.0548842509	-0.0248853011	-0.0156445535	-0.0491259625	-0.0071409929	0.0059832325	-0.0208014523	0.0129233566	0.1218665542	-0.0560789793	0.0718472603	0.0068839833	-0.0001292569	-0.0185894013	0.121852724	0.0371359731	-0.0079235348	-0.0832154451	0.025551782	-0.0175210521	-0.0308728642	0.0379248614	-0.077294623	-0.0429852237	0.001465117	0.0034764601	-0.0088074976	0.012059603	-0.0117513587	0.0535374974	0.0856323415	0.0511135446	-0.090041547	-0.0147437339	-0.0240077025	-0.0103991798	-0.119643704	-0.0050086484	-0.0189952172	0.0239993467	0.0242878785	0.1252693001	-0.0196953644	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0293050602866884	0.0003285775969174	0.0008587865584064	1.0796323719607787e-07	-0.0449025013492558	0.0384445497733167	0.001477983407273	0.0020162346274199	0.0270474025185762	0.008077002075808	6.523796253260677e-05	0.0007315619830018	-0.0008422233815524	-0.0010741670544179	1.153834860796828e-06	7.093402244335596e-07	-0.0004360349670973	0.0004088443843235	1.9012649253154348e-07	1.6715373059286177e-07	0.0012688168297711	0.0002192163302123	1.6098961475103845e-06	4.805579943179196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
