global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
4919.3286506204095	n/a	n/a	24199794.37281482	12609.149762594288	n/a	n/a	158990657.7355316	5148.639121488517	n/a	n/a	26508484.803322047	6160.95708584426	6968.315440937002	n/a	n/a	n/a	n/a	-0.0813419118	0.0799002992	-0.0860081163	-0.1351061162	0.1201521561	-0.6363212958	0.1712492658	0.0689604466	-0.0446170632	0.0672946543	-0.0746366795	-0.0663235984	0.0866694899	-0.0559377917	0.0400613012	0.0357014686	-0.0837353163	0.0176267788	-0.0540741193	0.0165460096	-0.040141907	0.1704139581	-0.0106058841	0.0177159526	-0.0498542978	0.0223073538	-0.0881842321	0.0839592817	-0.1010973886	-0.015692981	0.1296586125	-0.1351415015	-0.0239023886	0.0640488776	-0.1111064445	-0.0378616353	-0.0705738229	-0.0980641491	0.0101318959	0.0231258254	0.072575698	-0.0516772269	-0.0161009059	-0.0290192381	0.0883765345	0.0333107664	-0.1032898147	0.0097935273	-0.0723799211	0.0776657801	-0.2565457452	0.0462323945	-0.2739805365	0.095626252	-0.2642940625	0.0230148103	-0.0608086429	0.1483961496	-0.0875387145	0.055331084	-0.1740161676	0.2608382738	-0.0588882446	0.1100358906	-0.0428981614	0.102814626	-0.0696545453	0.0605634602	-0.102870297	0.111367379	-0.0190035418	-0.0970773015	0.03770269	0.1293174775	-0.0640024599	-0.0497455072	-0.0409075988	0.028437491	-0.033505413	0.0672858066	-0.0110695616	-0.0827917992	0.0586389692	-0.0208368699	0.0178756979	-0.0203379843	0.125182214	-0.0427585002	0.0361977335	-0.1187591056	0.0010716275	0.0641537381	0.0543112629	-0.1338760906	0.0662512696	-0.0193017452	0.1083080125	-0.0646190392	0.0385416075	-0.0918885434	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0091514720701297	n/a	n/a	8.374944105036397e-05	0.0148745787618054	n/a	n/a	0.0002212530933411	-0.0144556756242408	n/a	0.0002089665577532	n/a	-0.0023951942833086	n/a	n/a	5.736955654794197e-06	0.0008548541399995	n/a	n/a	7.307756006742848e-07	-0.0007119778724724	n/a	5.069124908903251e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4903.064845392134	-16.263805228275487	264.5113605032811	24040044.87812019	12403.52400154903	-205.6257610452576	42281.95360544138	153847407.6570029	5147.45206770445	-1.1870537840668476	1.409096686267422	26496262.78931482	6134.261455695633	6811.652610947698	1.005292	23.308838	0.0780365912541818	0.0398621354557555	-0.0707390804	0.0258040567	-0.1392816235	-0.0933719257	0.0389331079	-0.2674609749	0.0717889406	0.0661907032	-0.0432890667	0.0507450376	-0.0876055618	-0.1401298022	0.1094733212	-0.0423693869	0.0317353913	-0.0330535409	-0.0844981875	-0.0453258618	-0.1061558553	-0.0609763137	0.0123321174	-0.0468282828	0.0807665314	0.0565266272	-0.0614011575	0.1160614072	-0.0468157319	0.0273582782	-0.0432562719	0.0802303442	-0.1011155941	-0.039125296	-0.0844604223	-0.0336211804	-0.0088995015	-0.0566135601	-0.0358772041	-0.0048290356	0.0888223138	-0.0892433788	-0.0610380508	-0.1101010461	-0.1517797736	0.1481134162	0.1221702535	0.0027669472	-0.0794155227	0.016406996	-0.0353023932	0.0826705798	-0.1713973461	0.1306921373	-0.1866910953	0.0546718503	-0.1262059486	0.0143578707	-0.0317888031	0.1014483557	-0.0181810839	0.0534225873	-0.1042078772	0.1021923878	-0.1546826223	-0.0185843476	0.001993896	0.0473926757	-0.0074258933	-0.0504324875	0.0794289197	-0.0582777655	-0.0843671472	0.0332087517	-0.0816217986	0.0137070976	-0.1294914292	-0.0101251288	-0.0874749296	0.0217214389	-0.0406076918	0.0801389288	-0.092460757	-0.0741083214	0.0914533425	0.0330543163	-0.024784359	0.0549994126	0.1636209325	-0.0602924105	-0.0459688673	-0.1001080366	-0.0457015886	-0.0182059996	0.1126906303	-0.1408782774	0.0934116821	0.0005537644	0.1211725773	-0.1065506259	-0.0128758893	-0.0554718422	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0078924585442479	-0.0012590135258817	1.5851150583533212e-06	6.229090187267168e-05	-0.0021178349679189	-0.0169924137297243	0.0002887421243621	4.485224951340048e-06	0.0126138431416649	0.0270695187659057	0.0001591090388025	0.0007327588462177	-0.0026458393911721	-0.0002506451078635	6.28229700959056e-08	7.000466083877949e-06	0.0007091018703897	-0.0001457522696097	2.1243724096407814e-08	5.02825462590171e-07	-0.0004540623452923	0.0002579155271801	2.061726134123439e-07	6.652041916058891e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4902.1370535934375	-0.9277917986964894	0.8607976217284672	24030947.692213748	12277.312949555497	-126.21105199353406	15929.229645314555	150732413.2613231	5141.359128756109	-6.092938948340816	37.12390502820849	26433573.69084378	6118.0574151682895	6794.345718589394	0.969951	22.489412	0.0649977920773244	0.0313958095048188	-0.0507993523	-0.0026762088	-0.1039050604	-0.0729928803	0.0028976279	-0.0071038304	0.0389392852	0.0169144298	-0.0568612296	0.0452985399	-0.0812544931	-0.1354265244	0.1596155992	-0.0355303093	0.0557669279	-0.0674879453	0.0878878248	-0.1788062276	-0.1087626196	0.0215737747	0.0100740617	-0.1668592187	0.0074730536	0.0989653119	-0.0239594942	0.0260306421	0.0403809543	0.0192935486	0.2000860598	-0.1866298331	-0.0316449353	0.0413459412	-0.0685429606	0.0283525287	0.2456696585	0.0581222231	-0.0205642073	0.1546187001	-0.1001617302	0.0001639505	-0.0010753286	0.0515246567	-0.0355508618	0.0265100171	-0.1296033718	-0.0587608456	-0.0613004871	-0.0130970885	-0.0252023762	0.0992710042	-0.1058860803	0.1301056844	0.0272803446	0.0421274693	-0.0122884671	-0.0527853834	0.0183973265	0.0514327752	0.0801773704	-0.1734802335	-0.0343067589	-0.1778326831	-0.0839783189	-0.1183059742	-0.0111109657	-0.0184031569	0.0936196368	-0.1452842455	-0.0404434636	0.092433053	0.0065137025	-0.0530921599	0.1123701317	0.0293134108	0.0292958303	0.1556751723	-0.0887638186	0.0082369682	-0.0068679505	0.0263150443	-0.1375793746	-0.0012353297	0.1056622836	0.0579237783	4.4575e-05	0.0192565529	0.1353213417	-0.006728945	-0.1173903536	-0.0816697009	0.0249962935	-0.0763474476	0.0423245885	-0.0390249953	0.0912924587	-0.0916599299	0.0241344524	-0.0350786891	-0.0829479134	0.0493196307	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0172681791758151	0.0093757206315672	8.790413736119486e-05	0.000298190012048	0.0187815416350645	0.0208993766029834	0.0004367839423933	0.0003527463061896	-0.0004260354488039	-0.0130398785904688	1.815062036375405e-07	0.0001700384336541	-0.0024183395888301	0.000227499802342	5.17561600656491e-08	5.848366366902937e-06	0.000596163159457	-0.0001129387109327	1.2755152427139973e-08	3.554105126937525e-07	-0.0005472801570637	-9.321781177139998e-05	2.995155703156681e-07	8.689560431448155e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4903.71386678469	1.576813191252768	2.4863398401087378	24046409.687296458	12226.582650862068	-50.73029869342827	2573.5632055244496	149489323.3183613	5143.282721477127	1.923592721017485	3.700208956351452	26453357.15304516	6113.91507126698	6835.524900273019	0.911079	21.124388	0.0292334411144746	0.0168157521340594	-0.0385891629	0.0245318267	-0.05447075	-0.0528356596	0.0232412465	0.0854818922	-0.006813356	0.0368560778	-0.0102737125	-0.0008497351	-0.0868497567	-0.0719763599	0.0632627741	0.0433242873	0.0403336688	-0.0092235386	0.008907736	-0.001420733	-0.1152041461	0.0707506016	-0.0422297653	0.0682435781	-0.0523499195	-0.0617796367	-0.0737449971	-0.0536329975	-0.0486155298	0.1124404895	-0.1153093101	-0.1218797503	0.1057772541	-0.0620076629	-0.00321067	-0.0375690347	-0.0971037314	-0.0512303171	-0.0590561228	-0.052719085	-0.0376772724	-0.0411911922	-0.0302610477	0.1082231005	0.080548385	-0.0680013278	0.0192551629	-0.050230994	-0.0493979427	0.0384390688	0.014838938	0.0946904317	-0.0305266419	0.086155546	0.0629069473	0.0301597744	-0.0325635709	0.0634538325	-0.0306977589	0.0144962639	0.0017110182	-0.0595266212	0.0250548913	0.0138190566	0.0860888966	-0.0010940933	0.0056618528	-0.1199572572	-0.0013889749	-0.0226427966	-0.0761988817	0.0809749234	-0.0113741432	0.1203274546	0.0599816262	-0.0407024087	-0.081879583	-0.0849532074	-0.085776168	-0.025659466	0.0040954625	0.0079053243	-0.1076339199	0.0513306669	0.1002939094	0.0417702757	-0.0180960204	0.0560336898	0.1036179866	-0.0040600792	-0.1210577327	-0.0078280266	-0.0477332868	-0.0384075994	0.0106402581	0.0657797146	0.0415398689	-0.0030369783	-0.0354664479	-0.0014777307	-0.0671506168	-0.1268783733	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0290265844996184	0.0117584053238033	0.0001382600957588	0.0008425426077134	0.0188803845807825	9.884294571799872e-05	9.769927918211244e-09	0.0003564689219182	-0.0021414322403572	-0.0017153967915532	4.585732040041256e-06	2.942586152471355e-06	-0.0025438887128273	-0.0001255491239972	1.5762582536464316e-08	6.471369783250137e-06	0.0005659961808563	-3.0166978600700022e-05	9.100465978950932e-10	3.2035167674391746e-07	-0.0003897803385936	0.00015749981847	1.5192871235414148e-07	2.4806192818114447e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4897.587060529432	-6.126806255258089	37.537754889469646	23986359.015465323	12196.532157529631	-30.050493332437327	903.0321495228602	148755396.6696544	5146.137325461295	2.8546039841685342	8.148763906430869	26482729.372505933	6112.117486030413	6813.18661463777	1.007799	23.366953	0.0772652271453404	0.0424537007833705	-0.0526724412	-0.0015865824	0.1019891216	-0.0557508309	0.0094466579	0.0995003817	-0.0243665708	0.0457317661	-0.0262962734	-0.0164673965	-0.096302146	0.0562918059	-0.0077868024	0.0638363955	0.0245608453	0.0787824028	0.1166824946	0.0453300087	-0.0491939991	-0.0362535363	-0.0676404819	0.0889746896	0.1349015846	-0.0201150425	-0.0657689601	-0.0561117851	0.0845102581	0.0473846501	0.0439355149	0.0021106312	0.0110690854	-0.0154005631	0.002722088	-0.0079393979	0.019386711	0.1087018651	-0.0191089361	-0.1118352633	-0.006437689	0.1897885829	-0.1225583742	-0.215588299	-0.087414572	-0.0813448285	0.0935050095	0.0239642351	-0.062388225	0.0195366554	0.0131518276	0.0708305093	0.0599759506	0.0074426339	0.1120680178	-0.0287587755	-0.0552487648	0.086642006	-0.035944883	0.0341073331	-0.0758572559	-0.0444046188	-0.030603455	-0.0462261257	0.0875061873	-0.0155695559	0.0096704108	-0.0386616791	0.040149529	0.0962687998	-0.0103143259	0.056429375	-0.0909888067	0.0754352082	-0.0395415285	0.027404205	0.1275708007	0.0121156736	-0.0938420027	0.0084827578	0.0366579818	0.0031059212	0.0132873984	0.1832633464	0.0468204414	-0.0095564467	-0.0513196529	0.0267898859	0.1613707669	-0.0920507517	0.0300820062	0.0386704362	0.075237729	0.0255986545	0.0986214559	-0.0306181707	-0.0578029992	0.0058298224	0.1413227761	0.0321893773	0.0129705792	0.0081864152	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0002835369557061	-0.0293101214553245	0.0008590832197258	8.039320525108293e-08	0.0340126510827616	0.0151322665019791	0.0002289854894869	0.0011568604336776	0.0069277848198296	0.0090692170601868	4.799420250986145e-05	8.225069808478332e-05	-0.00254382728074	6.143208729995214e-08	3.7739013500289415e-15	6.471057234237063e-06	0.0010039505001013	0.0004379543192449	1.9180398574535134e-07	1.0079166066536505e-06	-0.0003527236473689	3.705669122469997e-05	1.2441397141322012e-07	1.373198364522756e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4895.694678127418	-1.8923824020139364	3.581111155452036	23967826.381445125	12186.925102707435	-9.607054822196003	92.29550235667952	148521143.45900062	5138.393264760396	-7.744060700899354	59.970476139213794	26403085.343335003	6104.625637035274	6777.150930659833	0.961704	22.298183	0.0395270695711798	0.0245230826317548	-0.0588013979	-0.0322545347	0.0908325606	-0.0423395031	-0.0225796383	0.0950951655	-0.0267822862	0.0506285391	-0.0602358563	0.0013239717	-0.0757188204	0.092737537	0.0061331952	0.0156260473	0.0911185866	0.0201955069	0.0445042327	-0.014263941	-0.0861356098	0.0045777523	0.1568845037	-0.0015332759	-0.0686541897	-0.0137876247	-0.1179559214	-0.095473429	0.1245291395	0.2089591954	-0.0738923448	-0.0960144305	0.090680706	-0.0631339244	-0.1341339459	0.0100429505	-0.1459085583	-0.0357087073	-0.0890118549	0.1354368926	0.0640731859	-0.0548188486	0.1256629248	-0.1345821995	-0.0083961378	0.0353438096	0.0390966496	0.0458719864	-0.0632173514	0.0095977085	0.0006977939	0.0744765501	0.0609898764	-0.0613766722	0.023060794	-0.0128028	-0.0840448043	0.0349549344	-0.0130322402	0.0443230161	-0.0060844077	-0.1088608649	-0.0524531924	-0.0726434857	-0.0055187097	-0.0023059716	-0.0350717658	-0.2617830744	-0.0596576646	-0.0031767965	-0.1018395461	0.1195973114	-0.007146656	0.0250470007	-0.0358416145	-0.0773239894	0.0594522966	0.1248698648	-0.0916464359	0.0371770406	0.0639378647	-0.0147017092	0.0623185933	0.0354599916	-0.0726803517	-0.0160137565	-0.1200727457	0.0118477671	0.2129061695	-0.0617005014	-0.0687151974	-0.0526814964	0.0458762143	-0.0595038315	0.0522243348	0.0052457449	-0.0701433276	-0.0616970111	-0.0022190283	0.0015858503	-0.044263701	0.1129425748	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.0009646952531028	0.0012482322088089	1.5580836471079453e-06	9.306369313590752e-07	0.0508159727325221	0.0168033216497605	0.0002823516184653	0.0025822630847524	0.0041508000180741	-0.0027769848017555	1.7229140790043947e-05	7.711644589181035e-06	-0.0022638722447499	0.00027995503599	7.837482217621815e-08	5.125117540548952e-06	0.0010037943329002	-1.561672011000416e-07	2.4388194699420832e-14	1.0076030627625577e-06	-0.000258864232343	9.38594150259e-05	6.70106907865307e-08	8.809589789004142e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4894.294962389138	-1.3997157382800651	1.959204147988908	23954123.17886769	12233.263976629847	46.33887392241195	2147.29123639719	149652747.5219095	5134.1326657567615	-4.260599003634525	18.152703869771504	26359318.229590632	6102.934487603218	6768.049868601119	0.955264	22.14887	0.0267139394331924	0.0133513314159951	-0.0700341262	-0.0187910956	-0.0533118821	-0.0515509384	-0.0441458155	0.0240289517	0.0320426362	0.0185754524	-0.0619564214	0.0098093478	-0.0382417908	0.0644975119	0.0592013318	-0.0152511576	0.0307814582	0.094466679	-0.031265121	-0.012664687	-0.0091506945	0.1040396851	-0.058658735	0.0624361129	-0.0698277345	0.0347570605	0.1190690817	-0.0037531934	-0.0890034895	-0.1033261554	-0.0073414259	0.0254793238	-0.0073240751	-0.1461313273	0.0497725988	0.1290654054	0.0062941543	-0.3328411662	-0.0447059907	0.0197690981	-0.1839189937	0.0681189888	0.0460469828	0.1316277802	-0.0198982566	-0.1781668521	0.0176310839	0.1699589041	-0.0539753343	-0.0284289915	-0.0186667332	0.0498144481	-0.0056168022	-0.0151599023	-0.0395506433	-0.0027304429	-0.0388934896	-0.0913022226	0.0481042498	0.0237056952	-0.0786857065	-0.0745252768	0.136020137	0.0524522387	0.0839698883	-0.0940560198	-0.0530363141	-0.0038485309	-0.0213113863	-0.0022924652	0.0455260553	-0.1211979151	0.0419820016	-0.0256001025	0.167696631	-0.0826948615	-0.0392609596	0.0670324856	-0.0991305232	0.0511391035	0.0052810884	-0.0354932297	0.0036044023	-0.0601670302	-0.0015918769	0.0170497691	-0.0562418402	0.0170699802	0.2252470094	-0.0902995263	0.045674792	-0.061750366	-0.0065244511	0.1357134532	0.0195360349	0.0597928911	-0.1128606854	0.009150073	0.0347066833	-0.0176393768	0.0793981677	-0.1049103038	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.000645392676418	-0.0016100879295208	2.592383140788577e-06	4.165317067739893e-07	0.0444829381271887	-0.0063330346053334	4.010732731235041e-05	0.0019787317844272	0.0068298608197423	0.0026790608016682	4.6646998817050966e-05	7.17736677903506e-06	-0.0021212808004184	0.0001425914443315	2.033231999654328e-08	4.499832234223728e-06	0.0010039666508161	1.7231791590009186e-07	2.969346414015112e-14	1.007949035950897e-06	-0.000437935592029	-0.000179071359686	1.9178758276579078e-07	3.2066551859792795e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4900.653586271222	6.358623882083521	40.4320976738029	24016405.572632987	12233.060448376886	-0.2035282529614051	0.0414237497535217	149647767.9336429	5133.974246157171	-0.1584195995901609	0.0250967695343069	26357691.56020509	6100.397241231385	6754.301081843739	0.8717019999999999	20.211393	0.1200518001340505	0.0580520545022165	-0.0461550648	-0.0301260188	-0.0869744531	-0.0255703696	-0.0167652681	0.0145252732	-0.0039216339	0.0019125524	-0.0356133023	0.0086952989	-0.0985563175	0.003474839	0.0161800293	-0.014385533	0.0526737696	0.0386268574	-0.1480093062	-0.034126005	-0.0158931996	0.0790735417	-0.0002935687	0.0745846727	0.075130967	-0.0011833387	0.1113110192	-0.0292205006	-0.048034905	-0.0539685012	0.1003757892	0.0353061267	0.0146098385	0.1980559704	-0.0506721855	-0.0224282235	0.1069788716	-0.0157647413	0.100542588	-0.1036797389	0.0317497069	0.1949946221	0.0426475698	-0.0126757778	0.0550000946	-0.0628695395	-0.292599334	0.0441027107	-0.0273021951	-0.0066800314	0.0058408217	0.0946814147	-0.0619446913	-0.0438829067	0.0282114295	0.0747473049	-0.0358483774	-0.1444434622	-1.8476e-06	0.0475387512	-0.0223750122	-0.0277119243	0.1893129966	-0.0713161445	-0.0283005573	-0.0313756744	-0.0423179845	0.0702801558	0.0091534817	0.0904141492	0.0605437803	-0.0687128504	0.1035915226	0.0011388664	-0.0132157335	0.0294724643	0.1149178814	-0.0413028277	-0.0636080956	0.02378931	0.0622088515	-0.0663774538	-0.0360073184	-0.1145629596	0.0162002495	-0.0119994043	-0.0216824509	0.0419691976	0.0146691083	0.0053074103	0.0644884995	-0.1639767315	0.0347711889	0.0919210915	-0.0160379253	0.0117033447	-0.0832445538	0.060126028	-0.0407579344	0.085790532	0.1170433406	-0.0016624892	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0197737952521066	0.0204191879285246	0.0004169432356604	0.0003910029786722	0.0318357974012712	-0.0126471407259174	0.0001599501685411	0.0010135179961747	-0.0179695682315212	-0.0247994290512634	0.0003229053824272	0.0006150116812686	-0.0014138703803958	0.0007074104200226	5.004295023565515e-07	1.999029452560564e-06	0.0005243495260094	-0.0004796171248067	2.300325864078457e-07	2.749424254262825e-07	-0.0004946288957666	-5.669330373759998e-05	2.4465774452728605e-07	3.2141306886837678e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4899.288585367825	-1.3650009033963215	1.863227466272774	24003028.64271547	12226.615781586746	-6.444666790139308	41.5337300359245	149490133.4705461	5127.928971095304	-6.04527506186696	36.54535057363057	26295655.532598548	6094.499985073479	6779.620419661051	1.043164	24.186941	0.1278668683286954	0.06334243020736	-0.0332196986	-0.0292735241	-0.0493791629	-0.0283098938	0.0167434229	0.0410683362	-0.0785993372	0.0015976804	-0.0282636605	-0.1079425656	0.0825495855	0.0159670306	-0.128192508	0.067797535	-0.0836511768	0.0450711488	0.0955388502	-0.1322897304	-0.0140098098	0.2205733416	-0.1989606681	-0.1274649155	-0.0921047051	0.1116172052	0.004617462	-0.0248758587	0.0190945101	0.0420472267	-0.0711868138	0.1193238436	-0.1259665568	0.0797375883	-0.0136700522	-0.1120043105	0.0390107098	-0.0333951826	0.1143913192	0.0995925327	0.1658432797	-0.014272094	-0.166149378	0.1521121324	-0.0908853832	0.016194461	0.0033532486	0.0516704093	-0.0292387726	0.0107649682	0.0927421794	-0.0635128813	-0.0307373139	-0.0480683809	0.1436258426	0.0341792164	0.1023411923	-0.0706021875	-0.0067244394	0.1115575491	-0.0326055654	-0.1248829179	-0.0251743574	0.0361914662	0.200333865	-0.0340289987	0.0029295857	-0.0089972248	-0.0222115136	-0.1200529078	-0.0205741791	-0.0762137205	-0.0149345857	-0.095705783	-0.1273187605	-0.0746788997	-0.0365163261	-0.0866064769	0.0074195965	-0.042158609	0.0879011247	0.0104379615	-0.1053298865	0.0189757358	0.0728999439	-0.0222203535	-0.0267000557	0.0457426317	-0.1555962955	0.0311867073	0.0474284589	-0.0904135843	0.0567303995	-0.126315139	0.0460988837	0.1241129612	-0.0258717237	0.0449801699	-0.1839397145	0.0569953506	0.0032542636	-0.0231312878	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.028803955933526	0.0090301606814193	8.154380193225286e-05	0.0008296678774205	-0.0038793126797287	-0.0357151100809999	0.0012755690880979	1.5049066867103867e-05	-0.0400702865197573	-0.0221007182882361	0.0016056278617754	0.0004884417488559	-0.0010240764298485	0.0003897939505473	1.5193932388327098e-07	1.0487325341712496e-06	-0.0003052464807218	-0.0008295960067312	6.882295343843532e-07	9.317541399304422e-08	-0.0004956565240489	-1.027628282300008e-06	2.456753898322378e-07	1.056019886582865e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4910.661510884503	11.372925516677242	129.34343480788831	24114596.474482466	12138.193192685883	-88.42258890086305	7818.554227931029	147335733.98296592	5130.239634944241	2.310663848936201	5.33916742278066	26319358.711952817	6078.703270073512	6745.099799236044	1.1068	25.662407	0.118487042341728	0.0601270431920206	0.0437353623	-0.0819781064	0.0029285249	0.0458026721	-0.0477182219	0.0588003172	-0.125473914	-0.0519258337	0.0462356471	-0.0818247647	0.0318783235	-0.1055383594	-0.1541638654	0.0811471736	-0.0972579609	0.0331770172	0.0189391617	0.2201336357	-0.0716086043	-0.0367966241	0.0922663831	-0.056262116	-0.1286811061	0.0152694071	0.1200239232	-0.0339855539	-0.0232055304	-0.0999259947	-0.0844311907	0.0891963194	0.2195805552	0.0571308965	0.1297808969	-0.0111837369	0.007126828	-0.0848905401	0.0049953612	0.1222825253	-0.0775340649	-0.0669789842	0.0084040362	0.1310141084	0.0197495037	0.1264314266	0.0437586607	0.1032408523	0.0375077099	-0.0151254031	0.0918727216	-0.0821448428	0.0005035475	0.0035408575	0.083039278	0.0555182899	0.0898136424	0.2381895212	-0.0327988798	-0.082732453	-0.0546684533	0.1013259884	0.0715794036	-0.0385868779	0.1461970001	0.097898453	-0.098066052	0.0406081067	0.0195695793	-0.002620006	-0.0741944289	-0.187950255	-0.0087490107	-0.0553570644	-0.0261207375	-0.0144798317	0.0965605595	-0.0814062585	-0.0034886035	-0.0621407187	-0.0104671544	-0.0096181033	-0.0210173152	0.1187439215	0.104072875	0.0719927061	0.0099062574	-0.0297872238	-0.0465846592	0.0263400444	0.0170313038	0.1647542321	-0.1001937273	-0.088633301	-0.0304067188	0.2491170504	-0.0739826609	0.1128154849	-0.0864092082	0.0439582212	-0.037276127	-0.1017245128	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0289637031387712	0.0001597472052452	2.5519169583652396e-08	0.0008388960995108	0.0086630793802982	0.0125423920600269	0.0001573115985874	7.504894434934784e-05	-0.0047498709911764	0.0353204155285809	2.256127443281908e-05	0.0012475317531116	-0.0013894313306627	-0.0003653549008141	1.334842035489539e-07	1.930519422627121e-06	0.0005041814056012	0.000809427886323	6.551735031573193e-07	2.5419888975400176e-07	-0.0002611495602286	0.0002345069638202	6.819909280759119e-08	5.4993516080215496e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
