global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5692.995595178254	n/a	n/a	32410198.846719004	13510.816430405255	n/a	n/a	182542160.6161086	5633.21239275618	n/a	31733081.861901805	n/a	6838.953977126067	7607.145528968337	n/a	n/a	n/a	n/a	-0.0171740069	0.129056018	-0.0281385553	0.0270685231	0.148768498	-0.0194127752	0.3880340968	-0.2329065445	0.3546147472	-0.1066106247	-0.0336356302	0.1167250114	-0.0058770752	0.0017006933	-0.1342049791	0.0622728828	-0.0163247596	0.034126731	-0.0889482835	0.040580439	-0.0061170302	0.0246597118	-0.1040883739	0.0562867225	-0.1936976986	0.1337640883	-0.0434893748	0.0618523362	-0.0944674128	0.0337072162	-0.0402179118	-0.0864636557	0.043005569	-0.0176731778	-0.0055330659	0.0572394089	-0.0517022176	-0.0483131853	-0.0058426467	0.1117554955	-0.0158555025	-0.0924808458	-0.0143245102	-0.1282641188	0.0705850292	0.0240762527	-0.067884524	-0.0443873645	-0.0319831593	-0.1249891695	0.1793667991	-0.0493075225	-0.0809566598	0.0648112706	-0.1133170029	0.0154662479	-0.1211668092	0.1209283293	0.1023410578	-0.1449891653	0.0098469171	-0.5310015953	0.0038382805	-0.0887290605	0.1215460915	-0.3082182317	0.0798348586	-0.008384764	0.1116016496	-0.0099465984	0.0959507128	-0.1178291544	0.0374390911	-0.0695694141	0.0075682957	-0.0036935728	-0.0223410516	0.0298648435	-0.0291808291	0.0507015475	0.0076112504	-0.0242552434	-0.0301259192	0.005176384	0.0199799919	0.0640221178	-0.098632639	-0.0226205175	0.0399106976	-0.0080974155	0.011202649	-0.0013875772	0.0163351269	-0.1201364162	0.0479620967	-0.0168894211	0.0321021876	-0.0155075564	0.1009796262	-0.0394766207	0.0095586616	-0.0397050791	0.0488912248	0.0761254648	-0.070000064	0.0526200983	-0.0669088121	0.1935911349	-0.0842656724	0.0142923924	-0.1385043559	0.0983906006	-0.0622001208	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0170844901713991	n/a	n/a	0.0002918798044166	-0.1021828051984812	n/a	0.0104413256782307	n/a	0.0501200848277036	n/a	0.0025120229031362	n/a	-0.0005399999804521	n/a	2.915999788882685e-07	n/a	-2.237321439224616e-12	n/a	n/a	5.005607222414106e-24	1.8827361544793145e-11	n/a	3.5446954273835575e-22	n/a	0.0
5667.176455884505	-25.819139293748776	666.6279538700021	32116888.98213166	13287.245834943684	-223.57059546157143	49983.81115504162	176550901.87822828	5632.752678698611	-0.4597140575688172	31727902.739386376	0.2113370147263858	6808.587340824614	7443.143078115497	1.015345	27.415718	0.0346892223514834	0.0185220146055428	0.0255499672	0.1039498922	0.0976762617	-0.0279631554	0.124416121	0.0703757052	0.1207784671	-0.001838133	0.1874979071	-0.15125768	-0.0455380902	0.0945974165	0.0196570097	-0.0912045147	-0.0774925923	-0.0259795579	0.0094512046	0.0577624701	-0.0577569168	0.0821355187	0.0126940064	-0.0799267252	-0.033231984	-0.1505087089	0.0050787767	0.0674778244	0.130227733	-0.1051335846	-0.0790832251	0.0892140754	-0.0135234557	-0.0306478027	0.0081056278	-0.027506647	-0.0395455023	-0.1393260433	0.0012043801	0.0303508085	0.0022561044	0.0487505153	0.0497301079	0.0654241449	-0.0206577805	-0.046355304	0.0407538368	0.1785965178	-0.0485026702	-0.1583119196	-0.0338425536	-0.0198389887	0.0424206761	-0.118387927	0.0199979679	0.0781963489	-0.1045419628	0.0160356609	-0.1191641693	-0.034023628	0.0155453873	-0.095829831	-0.0275927543	-0.2390496039	-0.0105604567	-0.1720282928	0.0704748742	-0.0313399268	-0.0470051269	-0.0234594373	0.1916843021	-0.0203034559	-0.0325098505	-0.0183043225	-0.016763838	0.0242224049	-0.0673036206	-0.0254701974	-0.1136298065	0.0562260057	0.1082411179	-0.0310546271	0.0070987031	-0.082700946	-0.0135653934	-0.0108876649	0.0150463497	-0.0626387429	-0.0263587906	0.0154735245	-0.0067340016	-0.0030560314	0.0947679543	0.0532569647	-0.0408374289	-0.0002073824	0.1209882231	0.0878282392	-0.0152495326	-0.0090220451	0.073504357	0.0641730322	0.022167271	0.025135087	0.0216217406	-0.0364769798	0.0226160428	0.0702382269	0.0597373537	0.1926842976	-0.1455974499	-0.0221054249	-0.0956040817	0.0549282342	0.0680473515	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0205657472837827	-0.0034812571123836	1.2119151082521404e-05	0.0004229499613404	-0.0976379133597618	0.0045448918387194	0.0095331621252483	2.0656041825658287e-05	0.0617297754324042	0.0116096906047006	0.003810565174935	0.0001347849159368	-0.0005049999501867	3.500003026540009e-05	2.550249496885694e-07	1.225002118578922e-09	-0.0002660003613996	-0.0002660003591622	7.075619107446119e-08	7.07561922647178e-08	-6.724765855736954e-08	-6.726648591891433e-08	4.522247581448557e-15	4.5247801278795e-15	0.0
5666.168128267239	-1.0083276172663318	1.016724583741998	32105461.257791467	13139.785434898136	-147.46040004554743	21744.569581592885	172653961.2751612	5628.463924884128	-4.288753814483243	31679606.15372204	18.39340928124457	6771.635254444005	7425.17855289095	1.096047	29.594786	0.0403641882193756	0.023222570797588	0.0379556903	-0.0871110244	0.0685134643	-0.0418484749	-0.0356461471	-0.0717851231	0.0482719767	-0.0018497204	-0.0214277314	-0.1263754889	-0.0420783808	-0.0906975452	-0.1190298405	-0.064872491	-0.0156258307	-0.0061149114	0.1623159653	0.0414320942	0.0034880061	-0.0119706075	-0.0698504225	-0.1348362749	0.0241471347	0.1901414787	-0.0485522993	0.0576712384	-0.0207146242	-0.0299971521	0.0616678454	-0.0534744611	-0.0268326316	-0.0227757552	0.0274218062	0.0670743146	0.1366424257	-0.0958142781	0.0182074415	0.0870675955	0.0338490432	0.2157297935	-0.0099098811	-0.0413147364	-0.1492048364	-0.1043269392	-0.0093737927	0.007160984	0.1507044432	0.0340662903	0.1770186978	-0.0308720989	-0.0073721322	0.0236437743	0.1653625523	-0.0164792376	0.0049294211	-0.0342571882	0.0222485727	-0.1593365198	0.1273580167	0.0454986884	0.0035503359	-0.0301261904	0.0157322535	-0.0500100183	0.0230934325	-0.1129927235	-0.0763482773	0.0086295789	0.0892187911	-0.0527289159	0.0352348912	-0.1134152425	0.0340176213	0.0063033077	-0.0526945419	-0.0338176001	0.0644129226	0.0946298817	-0.205963561	0.0686602105	-0.1243809438	0.0270900036	-0.0213662196	0.0700689675	-0.14807958	-0.1245230254	0.0452352555	-0.1408291291	-0.0576516891	-0.0012302526	-0.0995757326	0.0834276696	-0.0695056404	0.0935281126	0.002381642	0.0774141449	0.0275463764	0.0486513762	0.0262181405	0.1137003349	0.0443244574	0.0599450755	0.0724866065	0.0038300832	0.207138603	0.1234813532	0.0912950043	0.1192019609	-0.085443995	0.0053489087	-0.1776522883	-0.0536428421	-0.0289826453	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0206042539922606	-3.850670847789853e-05	1.482766597801862e-09	0.0004245352825775	-0.0776208932277739	0.0200170201319879	0.0060250030654774	0.0004006810949644	0.0534732121890115	-0.0082565632433927	0.002859384421811	6.817083659214344e-05	-0.0005689996004044	-6.399965021770002e-05	3.237605452603668e-07	4.09595522798795e-09	-8.899996875233462e-05	0.0001770003926472	3.132913899728611e-08	7.92099443791654e-09	-2.5327813180152457e-08	4.191984537721709e-08	6.414981204887046e-16	1.7572734364497885e-15	0.0
5662.441956204756	-3.726172062482874	13.884358239227875	32063248.907387946	13070.623506687556	-69.1619282105803	4783.372313805463	170841198.8535733	5622.891585982698	-5.572338901429248	31616909.787715025	31.05096083238172	6759.063341048321	7421.435701301299	1.086626	29.340399	0.1540573013508979	0.0943946690333243	0.0116837649	-0.1266756101	-0.0441659025	0.1304941719	-0.1753308793	-0.0057107337	-0.0705765202	-0.0284870008	0.0555083666	0.0652568484	0.09988793	-0.1577123486	0.1204068803	-0.023211358	-0.0821937693	-0.0426223591	0.0133164252	-0.0046785159	-0.0579780639	0.0220802862	-0.0203077583	0.041899088	0.0215185756	-0.0305434998	-0.0176790925	-0.1627792439	-0.0612325071	0.2043228829	0.0794637705	-0.2627446441	-0.0430212218	0.0293113999	-0.035543116	-0.0984428747	-0.0874093638	0.0522355968	-0.1030431918	-0.0280184127	-0.0132292407	-0.0827174129	0.0771004181	-0.1227621084	-0.0823291774	-0.0800851427	0.0709639514	0.0121246723	0.038251932	0.0416061911	0.1050311772	0.0723950464	0.0334372562	-0.0739994599	-0.1818362316	0.0319562957	0.1705024162	-0.0110877728	0.1113479389	-0.0015275429	-0.0340054085	-0.0866911825	0.0258466302	-0.0051617742	0.0201260356	-0.0452922482	-0.0250978863	0.0131563505	0.0074673808	0.1074075135	-0.0186694524	0.0961386978	-0.1673233671	0.0255529039	-0.0190976275	-0.1274091556	0.0137647807	0.0163240114	0.0391093408	-0.2176508667	-0.2144530631	0.001095451	-0.107689282	-0.0093174121	-0.1127324438	0.0203282491	0.0619792749	0.1732805034	0.0701038444	-0.0333842028	0.009597614	0.1069612142	-0.0070788976	-0.1171900229	-0.0209617752	0.0470386097	-0.1553619527	0.097880405	-0.0421393259	0.1193432845	0.1058975855	0.0312868224	-0.0348344537	0.0794128213	0.0295549973	-0.1860233701	0.1597290874	0.1093032555	-0.0462519346	-0.1355318623	0.0078550057	-0.1206201022	0.0590688634	-0.0696650048	-0.0238221554	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0205324738731604	7.178011910019891e-05	5.152385498038741e-09	0.000421582483352	-0.0394063844692738	0.0382145087585	0.0015528631369402	0.0014603486796534	-0.0353428676388318	-0.0888160798278433	0.0012491182929359	0.0078882960359858	-0.0009309998212538	-0.0003620002208494	8.667606671746076e-07	1.3104415989501444e-07	-0.000265999842091	-0.0001769998733386	3.1328955161903596e-08	7.075591599243695e-08	-1.2388653420296718e-07	-9.855872102281472e-08	1.5347873356822954e-14	9.71382148965302e-15	0.0
5687.585460672135	25.14350446737899	632.1958169011072	32348628.372449063	13114.216692489788	43.593185802232256	1900.365848387944	171982679.4575778	5617.1850464380805	-5.706539544617954	31552767.84592758	32.56459357428848	6749.515707168916	7509.834947333278	1.101771	29.749325	0.0580011841858987	0.0328052374556263	-0.0953351787	-0.0507257724	-0.1660299101	0.0752329654	0.0378802465	-0.0537852267	-0.1509976143	-0.0543570749	0.0107301342	0.0352314906	0.0762624634	0.0151498144	-0.0233796594	0.0959541487	0.0177247884	0.0391103139	-0.162255755	0.1108750366	-0.0354363148	0.0373449475	-0.0697898157	0.0760888555	0.1241069096	-0.0598656626	-0.0486275049	-0.0307406535	-0.0017371388	0.097045404	-0.0443274135	-0.019839521	0.136994364	0.176957526	-0.0467752366	-0.0675175755	-0.0760442298	0.0480527891	-0.1489841796	0.007006161	0.0362584365	-0.0082903266	0.1175493412	-0.0860404709	0.1289067287	-0.0033940449	0.1238277132	-0.2043999077	0.1250422782	-0.1240880595	0.0024668743	0.0843519881	-0.1003807793	0.1243241459	0.0608937091	-0.0804804064	-0.017031919	-0.0035268119	0.1406885333	0.0628175052	-0.1665003301	0.0342412404	0.1127856209	0.0532534522	-0.0732608987	-0.0180557211	-0.0110433161	-0.0583264949	0.0476833158	0.1917379664	-0.0179838389	0.122955218	0.163395501	0.0656985067	-0.0182976915	0.0126001278	-0.0516100161	-0.1100560828	-0.0173100923	-0.0707808297	0.0261691754	0.1711065598	0.1044204409	0.1307265771	-0.1607468322	-0.0795044413	0.2519159032	-0.018479854	0.0608956896	0.0180296027	0.0479245111	0.0725060843	0.1434463935	-0.0194069896	0.1250124373	-0.0383586622	-0.1520657056	0.1483835588	-0.0301410059	0.0722078713	0.0027039482	-0.040976808	-0.0541301615	0.0666959055	0.0129313653	-0.0630534035	-0.02799548	0.0456200876	-0.0343928279	-0.0326512175	-0.1258833496	4.61e-06	0.0158566487	-0.2065811893	-0.0048653745	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0205000128215147	3.2461051645699124e-05	1.0537198739447458e-09	0.0004202505256822	-0.061551079392089	-0.0221446949228152	0.0037885353743312	0.0004903875132245	-0.0281764508297044	0.0071664168091273	0.0007939123813587	5.135752988214373e-05	-0.0011879985216016	-0.0002569987003477	1.4113404873275874e-06	6.60483319804583e-08	4.9999953727786206e-05	0.0003159997958187	9.985587095751457e-08	2.499995372780762e-09	2.9845345419555504e-08	1.5373187962252268e-07	8.907446432125827e-16	2.3633490812273804e-14	0.0
5692.905122296069	5.3196616239338255	28.298799793154267	32409168.731464814	13095.152393354543	-19.064299135245165	363.4475015181095	171483016.2051792	5625.612466991366	8.427420553285629	31647515.62876868	71.02141718194105	6741.431808350685	7680.32948570499	1.193454	32.224895	0.0665446214615421	0.0370226917778217	-0.1952094943	0.0246378489	-0.026701863	-0.0203103905	0.1131249994	-0.0415371228	-0.1876819358	-0.0859877211	-0.0428748707	0.0686570005	0.0373210283	0.125432914	-0.0779962753	0.0123659855	-0.0812255089	0.1199743098	0.1170750349	-0.0736805011	0.0773916662	-0.1121383007	-0.0253256667	0.0636367593	-0.1928203592	0.0592454595	-0.0157120812	0.1289939909	-0.0344543122	-0.0836228332	0.0752399424	0.0185674112	0.1220618874	0.030780624	0.0613398315	0.0151912251	0.0997976245	0.2019909324	-0.1535950345	0.1323250753	0.0146971888	0.1394932955	0.0274321934	0.0133101545	0.0348326826	0.0599493815	0.0672620901	0.2802136981	0.1117673726	0.0484986056	-0.0874998908	-0.0473038162	-0.056154903	0.0094258206	0.0172658043	-0.1252478442	-0.1020840353	0.1011594065	0.1602791478	-0.0036202396	0.052571696	-0.0327174623	-0.1963077468	0.0958333629	0.0025620424	0.0544532967	0.0070693217	-0.087764918	0.0547789301	-0.0489353526	0.0047006725	-0.1019085265	-0.1044076809	0.1462807096	0.0732321104	0.0848495718	-0.0081072371	0.0766388243	-0.0871618176	0.1939033709	0.0552070019	0.0905629583	0.0055343262	0.2361939295	-0.0930569916	0.0082709372	0.000820831	0.0415745506	0.0993805968	-0.0614243189	-0.0428926998	0.0453869971	-0.0682682945	0.1416630335	0.1636105074	-0.0187213762	0.0687553592	-0.0884780753	0.0641758023	0.1673300653	0.0194596109	0.0037347837	0.0897076191	0.0586768509	-0.0338853823	0.00290405	-0.0570707571	0.0068226185	0.018506629	0.1508181447	-0.0328656054	-0.0434296538	0.0547723477	-0.0650111667	0.0155190495	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0124048883746752	0.0080951244468395	6.553103980981855e-05	0.0001538812555881	-0.0297664539644557	0.0317846254276333	0.000886041781618	0.0010102624135749	-0.0118839418118383	0.0162925090178661	0.0001412280729871	0.0002654458500972	-0.0010989980958432	8.900042575839999e-05	1.2077968146669796e-06	7.921075785176471e-09	4.156041675074107e-05	-8.439536977045137e-06	7.122578438691216e-11	1.727268240495279e-09	-0.0001099774433032	-0.0001100072886486	1.2095038035508571e-08	1.21016035558207e-08	0.0
5653.586387540389	-39.31873475567954	1545.9629027874826	31963039.04138199	13105.863256232056	10.710862877513136	114.72258358088898	171763651.6910535	5637.510013189757	11.897546198390955	31781519.14881477	141.55160554284708	6785.735126565942	7527.044701152869	1.269698	34.283588	0.1095572331397365	0.0485695010457306	-0.039688144	0.0983933126	0.1402509015	0.0638668167	-0.0210766927	0.1612934667	0.063708227	-0.0722929054	-0.1525660759	-0.0279829456	-0.0112173089	0.0530074607	0.1751489028	-0.0904106062	0.1718439253	-0.0805859348	0.0533245204	-0.0652558583	-0.0159532485	-0.1616433615	0.0140597953	0.0234031472	0.0209618954	-0.0845604255	0.0304116095	0.0069337419	0.1454211761	0.111023881	-0.0104471425	-0.0318819153	-0.1040701192	0.0827294373	0.0566446556	-0.1366507996	0.170208097	-0.0199374778	0.1249325199	-0.0390785433	-0.1539576268	-0.0292031698	0.1384189265	0.0873050739	0.0772808983	0.1180678954	0.0823455963	-0.1581168367	-0.0067416811	-0.0977820818	-0.077422307	0.0982979872	0.0008285041	0.123838275	0.0246302016	0.0867391809	0.0290539796	0.139832052	-0.121853762	-0.0300436618	0.0431978806	-0.0436889197	0.0655628704	0.1386743533	0.0743852989	0.0755014097	-0.114183274	0.0574460106	0.0256461668	0.0297389571	0.0206451233	-0.0294447001	0.024121128	0.0532011067	-0.0931421804	-0.020123158	-0.0465414325	-0.2096986159	0.0249365862	-0.1398622872	0.0703417741	-0.0105772279	-0.0237908658	0.0649761494	-0.1220597709	-0.1783487211	-0.1873142398	0.0809499497	-0.1145254945	0.0343284014	0.0733761237	0.0638317815	-0.0288343346	-0.0585312526	0.0124099333	0.0285430946	0.1220532864	-0.0495410016	-0.0555777581	0.0788725292	0.094329606	-0.0677858839	-0.0238611139	-0.0665985122	0.037733715	-0.141097714	0.0626693447	-0.0254349501	0.0006773424	-0.2430192883	0.031770999	-0.0662958284	0.0688709193	0.1238926905	0.0048042018	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.020506797413148	-0.0081019090384727	6.564093006768723e-05	0.0004205287401438	-0.0606764311718279	-0.0309099772073722	0.0036816292997495	0.0009554266909602	-0.0006931639373988	0.0111907778744395	4.804762441102075e-07	0.000125233509435	-0.0005495552062399	0.0005494428896033	3.020109247053791e-07	3.0188748893562413e-07	-0.0004719357249207	-0.0005134961416714	2.636782875114567e-07	2.2272332845642667e-07	-0.0002341297924175	-0.0001241523491143	5.4816759697461646e-08	1.5413805790599032e-08	0.0
5653.989655569143	0.4032680287537005	0.1626251030148954	31967599.025282875	13108.697066344135	2.833810112078936	8.030479751320833	171837938.77717933	5619.394038346171	-18.11597484358572	31577589.35820049	328.18854453343056	6766.644737747797	7301.272982932331	1.131672	30.556704	0.0857244565523885	0.057599728501379	0.0792040476	0.0188913607	0.1157727703	-0.0157530625	-0.0439937941	0.0408017338	0.0200823983	0.0347721799	-0.0821030047	-0.0668670872	0.064627865	-0.0256312129	-0.0212223302	0.0251667344	0.0825582104	-0.0847836693	0.0404176825	-0.0171854558	0.1627623094	-0.1007252421	0.0083668403	-0.0604450896	-0.029271857	-0.056215722	-0.0327292357	-0.0784864047	0.0116985578	-0.0738384439	-0.0367678046	0.0876828984	-0.0556780828	0.0181595254	-0.0217805758	-0.1382520342	0.012554349	-0.1561768173	0.0037181355	0.0471124713	0.0893321361	-0.0408323625	-0.104859615	-0.0351120355	-0.0375548122	-0.1105269343	0.0442664304	-0.1148105775	-0.0671651154	0.0886382861	0.0716455169	0.15161615	0.0992777411	-0.0319164403	0.0765005883	0.0201810667	0.0372143792	0.0529460661	-0.0493924215	-0.0679346537	-0.0272080058	0.1334394289	0.1629005041	0.0999485682	-0.062680316	-0.0152166619	-0.0937733572	0.0925697781	0.0649287231	-0.0165888281	0.1606745561	0.046335356	0.017989184	-0.1285625505	0.1135179986	0.0289077092	-0.0063650364	-0.1149721637	-0.0888466297	-0.0757096192	-0.0079575096	-0.014742842	0.0620126117	-0.0348572343	-0.0176092891	0.0439073451	0.0971585159	0.0237150924	-0.1194140183	-0.0004051379	-0.0798023442	0.0137822429	0.0488172096	-0.0818537371	-0.0120658168	0.0941827124	0.0067614018	0.1664371288	-0.0969883746	-0.0331086019	-0.0873556836	0.0025312957	-0.1220245614	-0.1102600782	0.0306100196	0.0648161161	-0.1622691069	-0.0672320829	-0.0575318283	-0.0119629711	0.1196307265	0.0923766345	-0.1635559295	-0.0318458421	-0.0124703625	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0205470653824306	-4.026796928260218e-05	1.6215093501445923e-09	0.0004221818958298	-0.0696754843070976	-0.0089990531352696	0.0048546731134286	8.098295733140725e-05	0.044323483839129	0.0450166477765278	0.0019645712196375	0.0020264985770359	-0.0010370214197736	-0.0004874662135336	1.075413425069253e-06	2.3762330933688278e-07	-0.0004719541740383	-1.8449117600001598e-08	3.403699402186886e-16	2.2274074239217402e-07	-8.824470164263019e-05	0.0001458850907748	7.787127367996819e-09	2.1282459710392003e-08	0.0
5673.85491123765	19.865255668507416	394.628382775166	32192629.553775605	13030.597154165747	-78.09991217838797	6099.596282271913	169796462.19415247	5610.960866449257	-8.433171896914246	31482881.844825	71.11838824290422	6740.941113173699	7487.144100044257	1.180034	31.862539	0.074572202377489	0.037937339355197	-0.0255957388	-0.154868672	0.0325279527	-0.0203216901	-0.0698380147	-0.0525153551	-0.171358519	0.026529639	-0.0236011441	-0.1257468568	-0.0216959997	-0.0482245159	-0.1579229539	-0.0098087694	-0.1306723516	-0.012657938	-0.0284840716	0.0050182856	-0.0183134095	0.0290755008	0.0492784449	0.0150817065	0.089852378	0.1009510874	-0.0238225104	-0.0298666431	-0.1687210183	0.0022597698	0.0005699333	-0.1564882838	-0.0873660749	-0.0709430237	0.0658022004	0.0081523805	-0.0390673501	-0.0001459997	0.1257722766	0.024892479	0.0416075848	-0.1300490284	0.0361954684	0.1350915277	0.135614414	0.1581444406	-0.2053520802	0.0809129447	-0.2161005872	0.1557336799	-0.0649093738	0.0679186181	-0.042237626	0.0723758621	0.096997388	-0.0524963253	0.0108879473	-0.0837274756	0.1060842178	-0.1212690883	-0.0278183201	0.0168394987	-0.1337313691	0.0277748697	0.0204257675	0.014871653	0.0012697748	0.0027353911	-0.0196966571	-0.1040723564	-0.2724506037	0.0495177816	0.1299650268	0.0014543144	0.1030552744	0.028577322	0.0490109475	0.0292592941	0.0575031673	-0.0486928002	0.0336438651	-0.143139627	-0.1026256997	-0.0225905227	-0.0421976488	-0.016911231	-0.1530427443	-0.1223411394	0.0136870658	0.0918981293	0.1092316023	-0.0004360829	0.0254765661	0.1161916995	0.0061385265	0.1146954289	-0.0640461797	-0.0304755103	0.0845860861	0.1332291501	-0.0102086012	-0.0076828492	0.1062984268	-0.0039552603	-0.0400453083	0.0604768847	0.0344368583	-0.0691739162	-0.2018944698	0.060009196	-0.0702611766	-0.0306859638	-0.0245890421	0.0323750799	-0.0916938574	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0274890946379002	-0.0069420292554695	4.81917701837958e-05	0.0007556503240114	-0.0749511792292594	-0.0052756949221618	0.0056176792678565	2.783295691172383e-05	0.0271786315336513	-0.0171448523054777	0.0007386780120419	0.0002939459605766	-0.0005999998619529	0.0004370215578206	3.599998343434991e-07	1.9098784200003134e-07	-9.299998640366348e-05	0.0003789541876346	1.436062763258273e-07	8.648997471081593e-09	-2.7929210367333684e-08	8.821677243226286e-05	7.800407917427793e-16	7.782198938365651e-09	0.0
5646.490329038178	-27.364582199472352	748.820358951679	31882853.03592167	13087.567516529096	56.97036236334861	3245.6221878112483	171284423.49970758	5627.747326780001	16.786460330743466	31671539.97407944	281.78525043562405	6765.973329626411	7394.415997127784	1.158652	31.285196	0.0782554314317082	0.0450980420093105	0.0470308164	-0.0806907843	-0.0300943423	0.1290015396	-0.1772662898	0.051454341	-0.0197770875	-0.0288214465	0.1044428591	0.1045076823	0.003111401	-0.1341504455	0.1336723915	0.0308501507	0.0152218273	0.0450080123	0.053955569	0.0373648585	-0.1470349534	-0.1118726532	0.0032811164	-0.0339960847	0.0778267001	-0.0710159357	-0.0336016005	-0.0216881895	-0.0384871751	0.0078629481	-0.0837000733	0.1722170433	0.1524329601	-0.0361774807	0.0183308818	0.0256088908	0.1310103576	-0.0287812414	-0.0841445479	-0.0237229278	-0.1845315314	-0.0911847498	-0.0385895388	-0.113450474	0.09463597	0.0761516619	-0.0772807858	0.0414011218	0.0046007979	-0.0768365758	-0.0230517417	-0.0897793937	-0.0502104462	-0.0947277175	0.0717345544	0.0654927394	0.1579890939	-0.0520456713	0.0577898001	0.0953110696	0.0299176495	-0.1085045731	0.0091928228	0.0724763459	0.1887363314	-0.00951078	-0.0531930912	-0.0013860674	-0.0060847859	-0.0374952738	0.0729209115	-0.0057511675	-0.0865380196	0.0672678792	0.0539711906	0.0741309897	-0.1723987415	0.0567615429	0.0605380864	-0.0082489673	0.1303137022	-0.0486479088	0.1230045099	0.0453277359	0.1959914563	0.0638278739	-0.011500067	-0.0110351239	-0.0125513117	0.0572124698	0.0904479946	0.0586746313	-0.1154163587	-0.06065684	-0.0433234983	-0.0234450432	-0.0928471616	-0.0513937871	0.0059370587	0.1385090051	0.0796388623	0.0480065092	0.0717299221	-0.0590527027	-0.0461826741	-0.0754932752	0.0433088629	-0.0516061733	-0.0878082229	-0.2053166167	0.0835773277	-0.0195896552	-0.0471348224	0.161349811	0.0387086737	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0163441853149208	0.0111449093229794	0.0001242090038174	0.0002671323936084	-0.0844535392792522	-0.0095023600499928	0.0071324002967921	9.029484651969924e-05	-0.011427727071819	-0.0386063586054703	0.0001305929460279	0.0014904509247741	-0.0004269999301604	0.0001729999317925	1.823289403569865e-07	2.9928976400209676e-08	-0.0002999999845056	-0.0002069999981019	4.2848999214201733e-08	8.999999070336025e-08	-6.406838124479032e-08	-3.613917087745664e-08	4.1047574753278e-15	1.3060396717100097e-15	0.0
