global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
5299.349721199997	n/a	n/a	28083107.467582483	12481.24096019848	n/a	n/a	155781375.90653628	5352.940866958877	n/a	n/a	28653975.92515846	6262.320972693675	7617.146090864911	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0169995600787302	n/a	0.0002889850428703	n/a	-0.0200652395534604	n/a	n/a	0.0004026138383377	-0.0289868437230111	n/a	n/a	0.0008402371090222	-4.399485118694197e-05	n/a	n/a	1.935546930961169e-09	-0.0001430018069314	n/a	2.04495167856454e-08	n/a	7.199685922188656e-05	n/a	n/a	5.1835477378161524e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5271.644956337324	-27.704764862672164	767.5539960959542	27790240.54567675	12250.672311908029	-230.5686482904512	53161.90157448577	150078972.09375	5351.1047329479525	-1.8361340109249795	3.371388106075453	28634321.862977978	6232.277217883359	7436.37493976945	1.319245	28.121069	0.2060236510122462	0.100477977105127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0270234747945465	-0.0100239147158163	0.0007302681899714	0.0001004788662299	-0.0746915828812859	-0.0546263433278255	0.0029840373853694	0.005578832553312	0.05579370213092	0.0847805458539311	0.0071877409552905	0.0031129371974738	0.0008420003593461	0.000885995210533	7.849875130874895e-07	7.089646051389616e-07	-0.0003170001489687	-0.0001739983420373	1.00489094446178e-07	3.027542303172924e-08	1.3346949876184237e-07	-7.186338972312472e-05	5.164346782497707e-09	1.7814107099737443e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5249.396542801958	-22.24841353536613	494.9919048406626	27556164.06358115	12098.610272381757	-152.0620395262722	23122.86386488957	146376370.52298138	5352.369887335785	1.2651543878328084	1.6006156250526082	28647863.41085889	6220.836757604804	7421.873641594206	1.329988	28.350071	0.1342096028351	0.1011205835846103	0.2997177536	-0.2952708982	0.0021264406	-0.0834288668	0.0877355664	-0.4139107702	0.0932641236	-0.1480432477	0.1487134607	-0.0951853993	-0.27838287	0.0476579697	0.1933488716	-0.0945712716	0.0342432907	-0.0881798484	0.3418251899	0.1024396916	-0.0800482193	0.060918793	-0.2116177849	0.1555768917	-0.0186530408	0.3372439894	-0.0735713946	0.0848474798	-0.09961683	0.0740788617	-0.0222383854	0.0672134128	-0.0211487986	-0.0643326011	0.0601235341	-0.1343389356	-0.0821401591	0.1561125846	0.0978581422	-0.1284595828	-0.1053714968	-0.0103481409	0.1094534537	0.056391615	-0.0753287396	-0.0290855966	-0.04830872	0.1528947655	-0.0693279785	-0.074795196	0.0940975938	0.0128521816	0.0150425706	0.0245191297	-0.1364031367	0.3312231019	-0.0306372873	0.0916937305	-0.125066087	0.0535744844	-0.3776101207	0.0477538129	-0.1980042095	0.3031704912	-0.1268719883	0.3455853097	-0.0581577885	0.0188058542	-0.0983938157	0.2554324097	-0.0693605687	0.0503312094	-0.0324870513	0.0727586181	-0.0165255874	0.1244508384	-0.0019749697	0.0450032263	-0.053408224	-0.009423755	0.1134155689	0.0576466003	-0.0284105213	-0.0166259475	0.112064396	0.0221148713	0.144515071	-0.0975109313	-0.0413994584	-0.0677592737	0.3193512476	-0.2217733641	0.0890105162	-0.1300325778	0.4325258214	0.3550651267	-0.1687393712	0.2465756514	-0.2545179268	0.0384694023	-0.2942188551	0.1485973209	-0.1324716826	0.0823041195	-0.0286639809	-0.087175008	0.1732078179	0.1683882353	-0.0917672213	0.0624056366	-0.0366387375	0.0182749583	-0.0064195272	0.1280262674	0.1279944315	0.1279413777	0.1278671145	0.0	0.0	-0.042140896545078	-0.0151174217505315	0.0017758551616229	0.0002285364403834	0.0241805759853264	0.0988721588666123	0.0097757037989446	0.0005847002549821	0.0608121703862281	0.005018468255308	2.518502362953512e-05	0.0036981200670836	0.0009179656622758	7.596530292969998e-05	5.770727249201085e-09	8.426609571174481e-07	-0.0003460910087662	-2.909085979749997e-05	1.1977898634880592e-07	8.462781237577998e-10	-0.000198841447027	-0.0001989749165257	3.959101740643389e-08	3.9537921055791246e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5270.278216144785	20.881673342826616	436.0442815965157	27775832.475570258	12050.076164333976	-48.53410804778105	2355.559643993685	145204335.56624982	5367.747155431383	15.377268095598083	236.4603740838987	28812709.524641708	6258.292285557926	7524.608039238135	2.302274	49.075363	0.680206483691787	0.3816066698176754	0.3719459625	-0.0348917016	-0.1414035797	-0.0363816935	-0.0848134399	-0.1976438254	0.2669904731	0.2883133501	0.3787223444	0.3740347901	-0.4263885185	-0.2114360674	0.3419654066	0.2086131517	-0.0219291774	0.1182301563	-0.1591677059	-0.0571806412	0.0907147535	-0.1039494047	0.0110940809	0.1102705071	-0.1459585456	-0.1204897243	0.0154271758	-0.0116997369	0.188975073	-0.0226155372	-0.0160924059	0.0378624953	-0.1040662429	-0.1993563324	0.0910366322	0.0427703232	-0.0901557963	-0.00048439	0.045004076	0.014818218	-0.0124006987	0.0072217043	0.0655132067	0.0679620664	0.12036235	0.0917726832	-0.0329943311	-0.0827968243	-0.0127699446	0.0284697031	0.0683442663	-0.0234562214	-0.0267414659	-0.100221374	0.0898836701	0.3369837112	-0.3070062612	0.4741306979	0.2867345583	0.0157474511	0.1144980489	-0.1323242796	0.0453159396	-0.1077584762	-0.1163850435	-0.0111182237	0.0301790265	-0.0613766505	0.0938752824	-0.1945979936	-0.1602178199	-0.0943915834	-0.1238536657	0.1379919311	0.067291552	0.0505842393	-0.0725793765	-0.0141218937	-0.0301846307	0.0689913	-0.113685225	0.0111193517	-0.0320378603	0.0085856082	-0.0555201612	0.0226889814	0.0850820431	-0.0548902466	0.01297024	0.4061277786	0.4540994157	-0.0789213162	0.1826713953	-0.4079742602	-0.0486403313	-0.2046586103	-0.1240726579	-0.2326024552	0.2070525761	-0.1358795736	0.1537985623	0.016952917	0.0900915723	0.1224395157	0.1060093317	0.1091035705	-0.2043985586	0.0563237182	-0.1156782547	-0.0388210571	0.0121113137	0.0481584517	0.0070692505	0.1279413777	0.1276550133	0.1271782141	0.1265116913	0.0	0.0	-0.0929355692030071	-0.0507946726579291	0.0086370200230869	0.0025800987704261	0.2589853797557424	0.2348048037704159	0.0551332958736635	0.067073426927226	0.3451942291195351	0.284382058733307	0.080873155329394	0.1191590558174301	0.0001761556433112	-0.0007418100189646	5.502821042362603e-07	3.1030810670382725e-08	0.0003074115517931	0.0006535025605593	9.450186217584181e-08	4.270655966575615e-07	-0.0010080278381058	-0.0008091863910787	6.547826155071325e-07	1.0161201223962529e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5260.1068410308935	-10.171375113891372	103.45687170748872	27668723.979060005	12099.138631813314	49.06246747933801	2407.1257151611	146389155.63183734	5360.609574583808	-7.137580847575009	50.94506035566958	28736135.0111196	6237.204902612187	7435.82059583646	1.976937	42.140469	0.6226095301103919	0.4278082348407824	0.2286186721	-0.1047854047	-0.0548357116	0.1577626882	0.0119179201	-0.2566785765	0.1815192301	0.0526777108	-0.1597044035	0.1155460032	-0.3077890122	0.1236988873	-0.0746143565	-0.0771539947	0.0159119062	0.1021633906	-0.2192437109	0.0941313224	0.0625710052	-0.0143318383	0.0081085044	-0.1144588895	0.0520891955	-0.1168403449	-0.098670353	-0.0677074816	-0.0738687131	0.08551756	-0.0964190786	-0.1188033878	-0.1459396608	0.0276350595	-0.1792010269	0.0096929676	0.1167564826	-0.1232044534	-0.0995489518	0.0988251821	-0.0090477099	-0.0039186579	-0.0511519982	-0.1506663672	-0.1982535743	-0.1332429982	-0.0507579228	-0.1401243125	0.1520323017	0.0373555728	0.1106371134	0.0684067456	0.0199841634	0.1306784335	-0.0299089147	0.3118043174	-0.1012073033	-0.0173684757	-0.0689770865	0.1079626426	0.2503788332	-0.1434233941	-0.1444128591	-0.1547764543	0.0028962089	-0.2691844069	0.0418601438	0.236011128	-0.1668341465	-0.1111366152	0.1388828031	-0.0276945388	0.1448559376	-0.0855041708	0.0901629243	0.0984856361	0.1179093538	-0.1159082236	-0.0822851643	-0.1390145983	0.103711766	-0.0603065155	0.0156599595	0.0301510099	0.0238228249	-0.1619876459	-0.1228254238	0.0907464759	-0.0506648906	-0.0317849553	0.2025848015	-0.2820656804	-0.1766863236	-0.0677662381	-0.1863260163	-0.1167775921	0.2545542768	-0.0529451011	0.0325196297	0.1432724774	0.0298710807	-0.2137832956	0.0171368184	-0.2632960892	-0.075582074	-0.0088749075	0.2481142455	0.1141108976	0.3397071862	0.0175742319	0.2836349972	0.0311865857	-0.0010579827	0.1277716545	0.126977077	0.1256564392	0.1238152127	0.0	0.0	-0.1303613014753608	-0.0374257322723536	0.0169940689223499	0.0014006854361218	-0.1456512016995788	-0.4046365814553211	0.1637307630518487	0.0212142725565313	0.222818642687713	-0.1223755864318221	0.0149757841545323	0.0496481475291947	-0.0004850940547032	-0.0006612496980144	4.3725116312413523e-07	2.353162419083912e-07	-0.0001847531416099	-0.000492164693403	3.4133723334727774e-08	2.4222608543246893e-07	-0.0010180460457063	-1.0018207600500036e-05	1.0036448352671665e-10	1.0364177511782338e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5227.372765936351	-32.73407509454228	1071.519672295133	27325426.034053057	11998.899110536318	-100.23952127699522	10047.961625841175	143973579.86482924	5336.541458273924	-24.06811630988432	579.2742227061195	28478674.73587638	6194.9530558333545	7323.47145750114	1.550535	33.051262	0.2252097246801272	0.1069453830349849	0.1971113227	-0.006339557	0.020444533	0.1283848003	0.0185218041	-0.2049087796	-0.0124072098	-0.2600168348	-0.2809363511	-0.0321242619	-0.2050447366	0.2352215209	-0.1071139151	-0.2060750125	0.0745570333	-0.1209128504	-0.0660325224	0.3314601752	-0.0629178402	-0.2763935966	-0.0897338398	0.0186033243	0.0029834965	-0.1178244944	0.0166245558	-0.0123121234	-0.1075364608	0.070264919	0.0527517664	0.1232800349	0.1205018883	0.111058992	-0.0213060307	0.1036582665	0.0756666915	-0.0730568713	-0.061852182	0.0762478541	-0.0217296806	0.1148657383	0.0330904245	-0.0765919895	0.1122754778	0.0562105381	0.0730484731	0.0066795472	-0.1598082641	-0.0643167342	-0.1346355883	0.0723352329	-5.43808e-05	-0.1509168682	-0.0832434112	0.2017412551	0.0581689967	-0.1862547704	-0.3041390495	-0.0564005675	-0.1108586949	0.0426545621	-0.1827569984	-0.0225334685	0.123325186	-0.3819371232	-0.0508345157	0.077156338	0.0304623129	0.118098469	-0.1747199974	-0.0366074816	-0.0679962088	-0.0725295939	-0.1245345671	-0.0684285165	-0.1059543629	-0.0766631759	0.0713494185	0.0392264171	-0.2570046677	0.01841516	0.0230402777	-0.00409911	-0.0519780455	-0.0252065406	-0.0732730791	0.0448817438	-0.0395471071	-0.1510915273	0.1987896796	-0.2539441255	-0.2122298103	0.2731519875	0.0886176376	-0.0229769211	0.2977962414	-0.1095161098	0.0611199313	-0.022822335	0.0939801106	-0.1358343094	-0.2729706112	0.1053263619	-0.1559425856	-0.0765337501	-0.0345462357	-0.2831543972	-0.2152880722	-0.1137695239	-0.2282745006	0.0126936005	-0.0972767404	0.1275172104	0.1259624202	0.1233851304	0.119806262	0.0	0.0	-0.183309973263988	-0.0529486717886272	0.033602546298044	0.0028035618441797	-0.177845026271342	-0.0321938245717632	0.0010364423405574	0.0316288533694543	0.1557112566494112	-0.0671073860383018	0.0045034012608936	0.0242459954473388	0.0002730496378837	0.0007581436925869	5.747818586093e-07	7.45561047484197e-08	-0.0008856392494167	-0.0007008861078068	7.843568801073757e-07	4.912413361165653e-07	-0.0010178790004713	1.670452349999095e-07	2.790411053617499e-14	1.0360776596004528e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5213.687207809658	-13.68555812669365	187.2945012391106	27182534.300878063	11954.03319841186	-44.86591212445819	2012.9500707596048	142898909.7087329	5339.025988915493	2.4845306415691084	6.1728925088958055	28505198.51031506	6195.611795048844	7333.404207103895	1.26727	27.01317	0.1925958024535226	0.0936216305824529	0.1423568169	-0.0466562877	-0.0215535927	0.0979549757	0.0131309625	-0.15146243	-0.0493106097	-0.2163101798	-0.057220593	0.0584151867	-0.0383582508	0.1083157335	-0.1620480673	0.1761118121	0.0290843127	-0.044107232	0.056972913	0.1291409987	-0.1143441	0.0585613469	0.0308129055	0.1317174719	-0.0612222063	-0.1690165607	0.1094231847	0.0076496305	0.1041649581	-0.1288050454	0.2159972017	0.0467963661	0.0197306711	0.0451602526	-0.0805055682	0.0128822767	-0.0296449134	0.2711273985	-0.0187925907	0.0766924568	0.0910594116	0.0066689753	-0.1328145255	0.0811780355	0.0039167784	-0.0687626779	0.0100883914	0.1082179821	-0.0183270603	-0.0999036355	-0.063752651	-0.2625771705	0.0989707494	-0.1275013698	-0.0550701068	0.073264507	0.0522329603	0.0111122751	-0.2295429888	-0.0685450586	0.0241278575	0.0430863504	0.019465966	-0.0037753069	-0.0087396771	-0.0921012282	0.0590855342	-0.1247237443	0.377025714	0.0479850422	0.1781519576	-0.0633253995	0.1853508414	0.0717508012	-0.1900967332	-0.0968011352	-0.157231564	0.0055145109	-0.0567895372	0.0565168568	0.0799234542	-0.0591094585	-0.2532462181	0.1143336953	0.0109826628	0.1382017044	0.0375741497	-0.0628916117	0.1315906877	-0.0832437848	0.1058063976	-0.1312805982	-0.1138214997	0.1641891925	-0.059877217	0.0089644064	0.0789547191	-0.0071211432	-0.1133064212	-0.1089823779	0.1053751871	0.0279975919	0.1398809878	-0.128895046	0.2349927666	0.2268630276	0.0173589564	-0.1549467993	0.1064650943	0.200651798	-0.1251301527	0.0101089404	-0.0350399393	0.1271782141	0.1246137338	0.1203778357	0.1145273351	0.0	0.0	-0.1546807594692438	0.0286292137947442	0.023926137349982	0.0008196318825051	-0.1087595475315197	0.0690854787398222	0.0047728033727104	0.0118286391792608	0.1822152434138573	0.026503986764446	0.0007024613144099	0.0332023949323712	0.0007686297194092	0.0004955800815255	2.455996172048213e-07	5.907916455590656e-07	-0.0013067203672381	-0.0004210811178214	1.7075181181548751e-06	1.7730930778571985e-07	-0.000566997736728	0.0004508812637433	2.0329391399475533e-07	3.214864334546744e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5162.103883206346	-51.58332460331167	2660.8393771306187	26647316.501014035	11889.339626002957	-64.69357240890349	4185.258311026039	141356396.74244413	5335.215829223864	-3.810159691629451	14.517316875717832	28464527.94440088	6196.706506034153	7219.197085479334	1.319674	28.130211	0.1392896972186508	0.0757799097602699	-0.0126857558	0.0113782432	0.0582041242	0.0544827429	0.0348602888	-0.0611952009	-0.1050770406	-0.3233844121	0.1374416112	-0.0476613097	0.0285529125	0.1439141539	-0.2125678085	0.3702734552	-0.0233724884	0.0304228211	0.2164183307	0.0374063778	0.0533892296	-0.0723315088	0.1519773799	-0.0705195282	0.017833609	0.1224958684	0.0623048355	0.1166455084	-0.0954768918	0.0297642366	0.0878963426	-0.0938226027	0.0582579137	0.0212016229	-0.1154348479	-0.0705350353	-0.1270219891	-0.1449260756	-0.0650413538	-0.0609223459	0.0062369806	-0.0577232721	0.0120611008	-0.0612398151	-0.1106424302	0.001670439	0.1053574101	0.0083941422	-0.0745440209	0.121005061	-0.0430987626	0.0406765118	0.0084154838	-0.022042862	-0.0493893463	-0.082248702	0.0499618355	0.189839286	-0.323110643	-0.0037455527	0.0907221668	0.2493698278	0.1687906047	0.0360492555	0.1808620664	0.0511638818	0.0649745989	-0.1750768049	-0.0298341269	0.0060950928	0.0438195481	0.0447954389	-0.0020816922	-0.0416123929	0.1038325031	-0.0522995884	0.0869317459	0.0342717606	0.0093171481	-0.1028711535	0.0901849125	0.1641539881	-0.0768449148	0.0039214962	-0.0749326768	-0.0567884401	-0.0734452477	0.1172895944	-0.0354883101	-0.0748387055	-0.0397423773	0.0125949278	0.0122373739	0.2595913529	-0.0295761461	0.0707513431	-0.1512591875	0.0939753714	-0.1958464562	-0.1516523411	0.0806182138	-0.0027124574	0.364112416	0.0424970952	0.2538720544	0.135216069	-0.1459449314	0.0343033062	0.1543810102	0.0560397405	-0.0413389392	0.0566092907	-0.0910585908	0.1267548904	0.1229345941	0.1166524936	0.10803439	0.0	0.0	-0.1504932493681394	0.0041875101011044	0.0226482181053809	1.753524084685145e-05	-0.0596559469594524	0.0491036005720673	0.0024111635891411	0.0035588320076289	0.2331274883845964	0.050912244970739	0.0025920566879605	0.0543484258405101	0.0008616544715695	9.30247521603e-05	8.653604514485242e-09	7.424484283757144e-07	-0.0017451730846969	-0.0004384527174587	3.045629095550493e-06	1.9224078544700615e-07	-0.0003967483748523	0.0001702493618756	2.898484521908304e-08	1.5740927294794118e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5157.225756382058	-4.878126824288302	23.79612131384107	26596977.502290487	11826.499129483138	-62.84049651981877	3948.9280028573553	139866081.6596654	5325.798228912641	-9.417600311222486	88.69119562193787	28364126.775089025	6182.86752098904	7092.449899691422	1.094504	23.330496	0.0587710024362712	0.0321740045871915	-0.109021247	0.106057282	0.127703447	0.0472987237	0.0597938651	0.0759051129	-0.1071077732	-0.1732429734	0.1160902265	0.0109640515	0.0724036161	0.0313588315	-0.0652704739	0.2685598967	0.0050221721	-0.0315150032	-0.0306361925	-0.155272172	-0.0774627697	-0.0889268836	-0.0219965843	0.0869578937	0.2713333586	-0.0260044923	-0.1529935129	0.0381056197	-0.0576936033	-0.1200227999	-0.0172395086	-0.0477759369	0.0152150575	0.171698134	0.1884725684	-0.0912963294	0.0432022333	-0.0345702252	0.0236915629	-0.0442928772	-0.0682157187	0.0755828655	0.0441972108	-0.0597306826	0.0976077298	-0.1125315844	-0.1257717464	0.0177458842	0.0591653365	-0.1268251897	0.1084437008	0.1123431851	0.0623121813	0.0132045818	-0.0362095554	-0.145549109	0.0230445729	0.1962969931	-0.1590152471	-0.0792718987	0.0846783827	-0.0234382318	0.2125195767	-0.0143679223	0.1765352121	0.1147284786	-0.0240916789	0.0095427154	-0.0987724412	0.065065411	0.0369041333	0.061083562	0.0546036375	-0.2138828813	-0.1697894861	0.1115606692	0.0327213774	0.0236137989	0.0168327916	-0.0807979175	-0.097000286	-0.1608056236	0.1011795884	-0.0512071362	-0.1488701759	0.0037202893	0.029539383	-0.067035691	-0.1028223561	-0.017665203	-0.0530415585	0.0587110781	0.0697222839	0.1898685468	-0.0253584401	-0.1167459287	-0.1903913311	0.0408265521	-0.1045480101	-0.0459683759	0.0383828737	0.0843622604	-0.0225529347	-0.0023357894	-0.0505576113	0.0480759879	-0.0107703723	0.1097701545	0.0435884872	-0.1675658986	0.1167939711	0.0521828706	0.1325651974	0.12624752	0.120929454	0.1122313256	0.1003962535	0.0	0.0	-0.1543039837793856	-0.0038107344112461	0.0238097194101888	1.4521696753055817e-05	-0.0331575426582873	0.0264984043011651	0.000702165430508	0.0010994226351361	0.2479346370560264	0.0148071486714299	0.0002192516517778	0.0614715842521035	0.0010441742111149	0.0001825197395453	3.3313455323720645e-08	1.0902997831574235e-06	-0.0016547103945825	9.04626901144e-05	2.7380664899393726e-06	8.183498302733966e-09	-0.0003966365034635	1.118713887999969e-07	1.2515207632040071e-14	1.573205158797511e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5160.802778978707	3.57702259664893	12.795090656937058	26633885.32351434	11815.007947767102	-11.4911817160355	132.04725723094853	139594412.8057998	5320.11599737207	-5.682231540571593	32.287755280666616	28303634.22549421	6173.26319926891	7083.74025788819	0.901544	19.217335	0.0072785292392389	0.0036574352450899	-0.0951159368	0.157780261	0.0746396268	0.0272877961	-0.0150426455	0.1062526621	-0.1239979063	-0.1654468844	0.0366357961	-0.0449833086	0.0757165091	-0.0565370072	-0.0854784266	0.0849269214	0.0739338401	-0.2963198978	0.0223078233	-0.1400282806	0.037458998	-0.0923263145	0.0928176571	-0.0939049292	0.0612132639	-0.0194836583	-0.093146795	-0.0311367744	-0.0180258828	-0.0063534542	-0.1109895149	0.1478105016	0.0613604405	-0.2179260886	-0.0618639818	0.0473676671	0.0823117894	0.012541635	-0.0091208483	0.0129901126	-0.0781514314	-0.087617562	-0.0442787328	0.0871278521	0.0277472902	0.1937147966	0.0822455895	-0.039681464	0.2111437813	0.0603995765	-0.1273996159	-0.1229438724	0.0234679723	0.1428054709	0.0242052882	-0.1151618167	0.0930165225	0.0393041676	-0.1177038572	-0.2007873658	-0.0536596503	-0.0459483466	0.1765911343	0.0310151396	-0.0139383817	0.0128704906	0.0389081908	0.0485159646	-0.1555841105	-0.1030649438	-0.0636938676	0.0689801097	-0.1907719339	0.0048359322	0.007004414	0.0022629902	0.1060951984	-0.1020135274	-0.1024642396	0.1605129762	0.0092952254	0.1186270212	0.1403506144	0.0077574283	0.1072469408	0.1664878957	0.1211369151	0.0758514561	0.0566160498	-0.0147570006	-0.0468889575	0.0928330906	0.0134347388	0.205786919	0.0145770731	-0.0517314315	-0.1702901625	0.02503618	-0.0825701186	-0.0462143506	0.0424477204	0.0530230166	0.0021901738	0.0308127698	-0.0325912643	-0.0404148914	-0.1150143374	0.028709181	-0.0143369231	-0.1096479596	0.0969391155	0.018736851	0.091149438	0.1256564392	0.1186036307	0.1071407036	0.0916938917	0.0	0.0	-0.1526027390240614	0.0017012447553241	0.0232875959576457	2.8942337175180386e-06	-0.0318392210751881	0.0013183215830991	1.737971796465176e-06	0.0010137359986747	0.250116939998847	0.0021823029428205	4.762446134243436e-06	0.0625584836743868	0.0010441824282403	8.217125400033706e-09	6.75211498398791e-17	1.0903169434458094e-06	-0.0016132075425188	4.150285206369988e-05	2.602438575239546e-06	1.7224867294213572e-09	-0.0003966586334343	-2.212997079998561e-08	4.897356076082158e-16	1.573380714779664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
