global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
5900.8002181737575	n/a	34819443.214799464	n/a	16081.212015847075	n/a	n/a	258605379.8986244	5796.941153158298	n/a	n/a	33604526.73318026	7378.390543947938	8130.555387229535	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.012791025418906	n/a	0.000163610331267	n/a	0.1134281761766828	n/a	0.0128659511507685	n/a	-0.532475082139122	n/a	n/a	0.2835297130990647	-0.0024410692896213	n/a	5.958819276732239e-06	n/a	-0.0038289818787182	n/a	n/a	1.4661102227552358e-05	-0.0028991908968557	n/a	8.405307856410957e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5867.5173836349495	-33.28283453880795	34427760.24725832	1107.747074937667	15845.548299984055	-235.6637158630201	55537.38697436628	251081400.9271276	5789.766928053034	-7.174225105264668	51.46950586100984	33521401.08117666	7345.755301162191	8038.747833523798	1.331568	37.563244	0.3196009617094135	0.1843493244636099	-0.0548241064	-0.0750041615	0.0447894146	-0.1312091651	-0.0515226374	0.0680201309	-0.1530970643	0.3353442674	-0.1587056224	0.0497871364	-0.1423440045	0.0406645526	-0.0024622961	0.0978439983	-0.0266584239	0.0022935754	-0.2109517675	0.1795764755	-0.014230933	-0.032274101	0.0314134344	-0.0841539008	0.0077519202	-0.0227603654	0.2003206832	-0.1006609651	0.0223741456	-0.1195702711	0.0066582228	-0.0055276673	-0.0275387288	0.0057516083	0.0997933832	-0.0200386088	0.011689324	0.0445108973	-0.1552174788	-0.0581094819	0.1696487675	-0.0356175118	-0.0556841482	-0.0139157673	-0.0755828664	0.0224799522	0.0381514885	-0.1121304176	0.0353188056	0.0372104528	0.0255802981	0.1736710888	-0.0418854045	0.0336737906	-0.0442886212	0.1860715649	-0.1048163717	-0.1753456713	0.0679937487	-0.0152602781	0.0462301728	-0.059510017	0.1378641217	-0.0604388938	0.1808108239	-0.0937411799	0.0595527142	0.0740175163	-0.1473525024	0.0547944647	-0.0206611602	0.2075073559	-0.1984391792	0.0233820494	-0.0595547992	0.0645456502	-0.0896673216	0.009918745	-0.1151009569	0.2473063274	-0.0225284659	-0.0259837345	-0.0099579869	0.0272149818	-0.0127429948	-0.0181740187	0.1457359022	-0.128101512	0.2149520025	0.1086259504	-0.105321385	0.0991191052	-0.0283394121	0.01659957	-0.0544078988	0.0154149896	-0.1029165775	0.0685462231	-0.1845220025	0.0716512125	-0.0152750817	-0.1644333517	-0.0439122098	0.0048399094	-0.0030217371	0.052848828	-0.0057782645	0.0599520645	0.1275049445	0.1274737517	0.1274217694	0.1273490061	0.0	-0.0018958374856765	-0.0146868629045825	3.594199772096193e-06	0.000215703941978	0.0850154225673662	-0.0284127536093165	0.0072276220743078	0.0008072845676637	-0.4002385777039876	0.1322365044351344	0.0174864931052233	0.1601909190825109	-0.0041720877402462	-0.0017310184506248	1.7406316112312642e-05	2.9964248764038287e-06	-0.0035908869437502	0.000238094934968	5.668919805741618e-08	1.2894469042795652e-05	-0.001983007467241	0.0009161834296146	3.932318615133566e-06	8.393920767005536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5868.012981811826	0.4955981768762285	34433576.354712114	0.2456175529230415	15676.964198165317	-168.58410181873842	28420.59938603076	245767206.47055712	5788.910106347746	-0.8568217052879845	0.7341434346526098	33511480.219375063	7311.157695300832	7865.369719560713	1.415205	39.922619	0.2439034508430345	0.1670419427580524	0.0627013092	-0.1166475754	0.068192889	-0.0543014036	0.0700035338	-0.0345796934	-0.1312321045	0.1689681887	0.0799595936	-0.0581004486	-0.1236470224	0.0132613468	0.1696022951	0.1175352095	-0.152329477	0.192153816	-0.1106192828	0.0661220667	-0.1218613237	0.2073685294	0.0996887971	0.0092303407	-0.0438568934	-0.1069298895	-0.0279436919	0.0350650323	0.0590711475	0.0214005741	-0.0611839452	-0.0347341258	0.0463149505	-0.0266859815	0.0234390097	0.0929684104	-0.0178019627	0.0440051619	-0.0019411469	-0.0416791269	-0.0042676794	-0.05764739	-0.1126593406	-0.0197132211	-0.0576959273	-0.0466740536	0.1355212077	0.0462124323	0.0867748195	-0.1291765249	0.0157177535	-0.0077123304	0.0785064366	0.0607326114	0.0974012461	0.0935528463	-0.1898014953	0.0351679257	0.1997227671	0.0440184232	0.0091070798	0.0043666322	-0.0653390793	0.0006898533	0.0871309526	-0.1401593547	0.2456240635	0.0629594746	-0.1318399736	-0.0385332641	0.013967551	-0.0021964853	-0.0392414456	0.1030084522	-0.0700052353	0.0111652092	0.1448250565	0.079589618	0.0419113273	-0.079398638	-0.1137211645	-0.0097318325	0.0130331149	-0.1102189106	0.0783790867	-0.0085677644	0.2967956506	-0.1437341262	0.2391236322	0.0604698191	-0.0665992487	0.0273151506	-0.0224725179	0.0701303619	-0.0306310472	4.7517e-06	0.0030969993	-0.102083794	0.1042207853	-0.1015930707	0.0628941195	0.0940749757	-0.0913283482	-0.0068546572	-0.0266065798	0.0937147611	0.0821563405	0.0640746041	0.1274217694	0.1271411872	0.1266740078	0.1260209168	0.0	-0.0122450050442068	-0.0103491675585303	0.0001499401485326	0.0001071052691545	0.0624143410556712	-0.022601081511695	0.0038955499694136	0.0005108088854982	-0.2389296469614734	0.1613089307425141	0.0260205711372932	0.0570873761971343	-0.0042983165579723	-0.0001262288177261	1.8475525232538843e-05	1.5933714424529056e-08	-0.0033330652311811	0.0002578217125691	6.64720354720637e-08	1.110932383530832e-05	-0.0013741725769303	0.0006088348903106	1.8883502711872611e-06	3.70679923659642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5844.399569996862	-23.61341181496391	34157006.33377951	557.5932175430772	15623.421691716589	-53.54250644872809	2866.7999968120894	244091305.35720044	5780.066573187586	-8.843533160159495	78.20807875484059	33409169.590480484	7302.622402359792	7916.973719613853	1.156275	32.618259	0.0823677970852307	0.0474897044421616	-0.007220285	-0.0522450703	0.0679710433	-0.1138587123	-0.0100885996	-0.0627203957	-0.0636886275	0.086660702	-0.126093233	-0.0091172311	-0.0710606693	0.0032405093	0.0237293877	0.0658078179	-0.1105392427	0.1197718651	-0.0342022175	-0.0138620388	-0.1383643055	0.1030591449	0.0916780977	-0.1371866843	-0.0248433658	0.0384310712	0.1710787182	0.1508451451	-0.0989910192	0.0060673593	0.0281110812	0.0929665846	-0.1065070405	-0.0003152547	-0.0324920383	-0.016320434	0.0612206366	0.0591894979	0.010713845	-0.0161170605	-0.1025721664	-0.1178268123	0.0078612498	0.0455867304	0.1165021539	0.1356152646	-0.1205781365	-0.06171781	-0.0149577156	0.1005125047	-0.0002207351	-0.091799201	0.0099212804	0.0512765004	-0.0062321337	0.0784428387	-0.097800803	-0.0820724565	0.0980374838	0.1246251584	-0.0742811347	0.1287701299	-0.0167085799	0.0239421584	0.0956088644	0.0702909792	0.1248812965	0.0592193438	-0.1703832931	0.0329119295	0.0114452936	-0.0828553068	-0.0554695056	-0.1696590746	0.0504069631	-0.0686919878	-0.0697490149	-0.0500597756	0.0809139986	-0.0494085559	0.0004490662	-0.2151521587	-0.0441193647	0.0262491081	0.0443535827	-0.0267036059	0.2423079741	-0.1373479404	0.1903042652	-0.0286341964	-0.1546737305	0.073124892	-0.029964654	0.0346292134	0.0928041972	0.0109448576	-0.0997481192	0.0205724291	-0.0394954135	-0.0192342681	0.0071514425	0.0512248633	0.0224838208	0.0464747851	0.0402283341	0.0362703209	-0.0134067781	0.0691773771	0.1272554736	0.1264769259	0.1251828728	0.1233785885	0.0	-0.0127001192785485	-0.0004551142343417	0.0001612930296893	2.071289663004319e-07	0.0307678456278353	-0.0316464954278359	0.0009466603245783	0.001001500672864	-0.2735719552824065	-0.0346423083209331	0.0012000895258025	0.074841614717039	-0.0044523527805975	-0.0001540362226252	1.9823445282894294e-05	2.3727157880640225e-08	-0.0034580436747178	-0.0001249784435366	1.5619611348856103e-08	1.1958066056255783e-05	-0.0013407096610498	3.3462915880500075e-05	1.7975023952322696e-06	1.119766739225424e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5832.701111434663	-11.69845856219854	34020402.25533116	136.8539327314763	15580.123236208548	-43.298455508040206	1874.7562493817368	242740240.05544552	5772.51180456845	-7.554768619135757	57.0745288886784	33321892.533882108	7285.963276524698	7721.803542204369	1.284044	36.222595	0.1254131365782773	0.0729195018597185	0.0870872195	-0.0697715594	-0.0918657022	-0.0574463529	0.1058169468	-0.0895572843	-0.0229227054	0.1302418209	0.1459927293	-0.0774629469	-0.0242296412	-0.0247879277	0.098855485	0.2201236279	-0.2795355199	0.2033512562	-0.1744507224	0.0601291046	-0.1346277582	0.1827410498	0.0352819813	0.0688753734	-0.0876220852	0.0556345618	-0.0425703955	0.0110402986	-0.0424708628	-0.1541796654	0.0745375782	0.0637977843	-0.056288159	-0.0386565687	0.0986361896	-0.0016052971	0.0725781649	0.0971916243	0.0881050103	0.0438215731	-0.0745816661	0.0520265794	-0.024608766	-0.0194633622	0.0711263888	-0.0154513206	-0.1012914375	0.1331575794	0.0314482422	0.0275931748	-0.0681044748	0.0600462125	0.0991626444	0.0461758801	0.0364901372	-0.0327671621	-0.2407860848	0.0453874018	0.2678766209	-0.0539164464	0.0915083114	-0.1439134063	-0.1124635987	0.0741949172	0.2319069465	-0.0506045146	0.2266843669	-0.0163590914	-0.089270618	0.0697199163	-0.035260419	-0.0258367765	0.0566480014	-0.0833201177	0.0351236823	0.0112426995	0.1193680909	-0.0796757919	0.1565954232	0.0154000545	0.0158779385	0.0047108478	0.0201134077	-0.0033726613	0.0953851057	-0.0139782735	0.3082934452	-0.1799775397	0.1861463255	0.1382759578	-0.0668480343	0.0339232455	0.0998965003	0.0822814445	-0.0274782888	-0.1202853468	-0.03272994	-0.1532314522	0.0684871169	-0.1490434812	0.0329045025	0.1043939865	0.0706831678	-0.1013510062	0.0583134692	-0.0468807884	0.0870559591	0.0388022233	0.1270061656	0.1254827008	0.1229571148	0.1194495774	0.0	-0.001782552086027	0.0109175671925215	3.177491939399209e-06	0.0001191932734032	0.0824697704732813	0.051701924845446	0.0068012630419157	0.0026730890327241	-0.2255330122831367	0.0480389429992698	0.002307740044487	0.0508651396295054	-0.0044739271460117	-2.1574365414199662e-05	2.0016024107820394e-05	4.654532430254147e-10	-0.0036901199154542	-0.0002320762407363	5.385938151433945e-08	1.361698499043171e-05	-0.0012992662363796	4.14434246702e-05	1.6880927529960107e-06	1.7175574483945415e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5847.442964111867	14.741852677203497	34192589.21854138	217.3222203563719	15613.689990163197	33.56675395464845	1126.7269710519072	243787315.1089224	5770.373873059407	-2.137931509043483	4.570751137360944	33297214.63488662	7289.459556807469	7832.571209210929	2.291011	64.628906	0.5550951960051468	0.3642596016896218	-0.0956689793	-0.0241936072	0.1462947974	0.1544116888	-0.1232051136	0.0660661869	-0.2083167437	-0.2902785705	-0.1114638752	0.0996480518	0.0291510636	0.0874625212	-0.016609833	0.0593192653	0.2256467911	0.0073533606	0.1425718607	-0.1112314867	-0.070204745	0.1400095339	0.0930488586	0.1153430183	-0.0512953006	-0.0944003624	0.1025307312	-0.0793800547	-0.0788654673	0.1105442492	0.1019505638	0.1590003142	-0.0320595372	0.0860706521	0.0476182365	-0.1696780151	-0.0662982782	0.1864155113	-0.0063693211	0.0024696489	-0.016281768	0.0208235613	0.1960256917	-0.031473608	-0.0757105995	0.0091513084	0.1431599417	-0.1055336228	-0.0662533589	0.0059341906	-0.1303976026	-0.1337791831	-0.1111684732	-0.0544536468	0.1841138206	0.1084265195	0.2966875376	0.0849134165	-0.1184724603	-0.0421305514	-0.0955951164	0.2739064994	-0.0927979386	-0.0504036246	-0.1763898992	-0.1402239976	0.2131832211	0.2706498654	-0.0592596365	-0.0856093154	-0.0503975982	0.1173548847	0.0603086597	-0.2384901744	0.0904806958	-0.0411977797	-0.1930607388	-0.1629360217	-0.0891365377	-0.0262317797	0.0593555124	-0.0418976647	0.0265821619	-0.0823795738	-0.0865498728	-0.0390331968	-0.014256184	0.1365281173	0.2990552294	-0.3391418401	-0.1620721377	0.1271039819	-0.0628997823	-0.2720343191	0.0265459528	0.02708719	0.3892490807	0.3908289796	0.024109151	0.283253446	-0.1066521871	0.056200119	0.1545292198	-0.0183722293	-0.0782170801	-0.1083498329	-0.0808014955	-0.0008983616	0.1266740078	0.1241611056	0.1200097957	0.114274858	0.0	0.0121499314158342	0.0139324835018612	0.0001476208334094	0.0001941140965296	0.0358219110832465	-0.0466478593900348	0.001283209313656	0.0021760227856724	-0.5248509354909174	-0.2993179232077807	0.0895912191534189	0.2754685044856911	-0.0016436418728477	0.002830285273164	2.701558606178295e-06	8.01051472748902e-06	-0.0027010093480022	0.000989110567452	9.783397146452173e-07	7.295451497995268e-06	-0.0012147234788862	8.454275749339999e-05	1.4755531301573924e-06	7.1474778445878395e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5866.685885150922	19.242921039055545	34418003.27502906	370.29001011532654	15571.407323364614	-42.2826667985828	1787.823911599976	242468726.03013316	5769.109851756738	-1.2640213026688798	1.5977498536007315	33282628.48163665	7287.967291409254	7845.754200191483	1.998851	56.387123	0.901930432681559	0.4295648598050729	-0.1804612648	-0.1270557304	-0.2343270075	0.2415738325	-0.1614414409	0.3686610201	0.1195478329	-0.1761371568	0.011533617	0.1992064677	0.1053997914	0.2708503677	-0.1416882145	-0.0908298919	0.2527106808	-0.0017131356	-0.1217280808	-0.1842193476	0.0563404491	0.0598222328	-0.0125640709	-0.1778172533	-0.1130280726	0.0341492766	0.087942833	0.0582895614	-0.0090368636	0.072961003	0.0216245502	-0.0112752671	-0.0019714762	0.0296435923	-0.0037568183	-0.0352685832	-0.0525926839	-0.1728588135	0.0441788213	-0.064581553	0.1253601754	-0.0062873647	-0.0504198277	-0.0582498193	-0.0712502108	-0.0127593432	0.0842312465	-0.0307599579	-0.062377136	0.0610437105	0.0024961866	0.1107227538	-0.163338094	-0.3820326204	-0.0615210679	-0.0379483821	0.227802645	0.0206615179	-0.0423848511	0.0624420838	-0.1908740567	-0.0893617814	0.094422678	0.0318256246	-0.0111467077	-0.0480727331	0.0018795436	-0.010267598	-0.0308043793	0.0118104085	0.0559596804	-0.0132677671	-0.0309725831	0.1458551042	-0.2605934063	-0.0695180493	-0.0738172776	-0.0860281906	-0.0271782622	0.0389899083	0.0625709275	0.0305760788	-0.1055888731	0.0218940386	-0.2453687628	-0.3173747536	-0.3521099463	0.0405999089	0.0328276149	-0.0990726348	0.0982407822	0.0983806168	-0.0927385695	-0.0556924429	0.137950001	-0.1058595537	0.030843449	0.0482258074	0.1070536912	-0.2128642062	0.0710091946	0.2014901877	-0.0312972697	-0.2289336359	-0.0265178478	0.0198320131	0.1342412828	-0.0182465809	0.1262592171	0.1225155882	0.1163582113	0.1079083962	0.0	0.1021477734419562	0.089997842026122	0.0104341676191492	0.0080996115693588	0.0946407850402124	0.0588188739569658	0.0089568781930276	0.0034596599335654	-0.9091290633841425	-0.384278127893225	0.1476696795771218	0.8265156538897281	-0.0054630112755356	-0.0038193694026879	2.98444921966291e-05	1.4587582634188526e-05	-0.000433207391346	0.0022678019566562	5.142925714613688e-06	1.876686439168064e-07	7.481693787462313e-05	0.0012895404167608	5.597574192935217e-09	1.6629144864596774e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5884.874924075947	18.18903892502476	34631752.87201788	330.8411370160659	15620.075084986562	48.66776162194765	2368.55102129072	243986745.66061795	5775.755719514422	6.645867757683845	44.1675582526217	33359354.13150356	7275.071942948099	8073.532909650382	1.429764	40.333317	0.3245504174675814	0.1750964649839165	-0.1545134142	-0.2483292246	-0.1434867548	-0.0089261904	-0.1432813811	0.395301539	0.0579821332	-0.0987116558	0.0358263636	0.146788225	0.0388758249	0.2515826619	-0.0676803175	-0.1191082528	0.177965242	0.0366310631	-0.1195395116	-0.0903465507	0.1930420176	0.0194582275	0.0327880114	0.0520879727	-0.0275480813	0.0722534181	-0.0915737317	0.1225524945	-0.0559866727	-0.0305237871	-0.0622322818	-0.0009294041	0.0427371486	-0.063962616	-0.0997099119	0.1720450118	0.0567786468	0.033893209	-0.0015009976	0.057868031	-0.0189346508	0.0699526229	0.0027331205	0.0115168467	0.0366884192	0.0516367634	-0.0657033236	0.0472446581	0.0243717664	-0.059655417	0.00452542	0.042648106	-0.1091255407	-0.3997817697	0.0121910384	0.0302494681	0.0826704087	0.0159278974	-0.0362370073	0.0370941429	0.0007828799	-0.2987727677	-0.0700518463	0.0298455117	-0.0315493258	0.1569842153	-0.0765595484	-0.0788905987	-0.1021986585	-0.0309878563	-0.0814786318	-0.1981589755	0.1022369059	0.0778427434	0.0161774178	-0.0380592875	0.1959906625	0.0710587127	0.0311471551	0.0777538505	-0.0294645892	-0.0039574992	-0.012516629	0.0471070471	-0.1751793377	-0.3664255594	-0.1893343976	0.1290098349	0.0062767723	0.2380006726	0.1270422639	-0.0117071656	0.0199549465	0.2175223875	-0.0295147329	0.0275405977	-0.1393725257	-0.1147409814	-0.010003848	0.0056932303	0.0477919041	-0.0369100589	0.0487245366	-0.2240874984	-0.0559693649	0.0106047268	0.0197856384	-0.0894091348	0.125762064	0.1205504417	0.1120237907	0.1004165861	0.0	0.091687424476504	-0.0104603489654521	0.0084065838071346	0.000109418900479	0.1481555358122506	0.0535147507720382	0.021950062791815	0.0028638285501933	-0.8768161325888926	0.0323129307952498	0.0010441254965786	0.7688065303681424	-0.0083879471747037	-0.002924935899168	7.035765780561977e-05	8.555250014242297e-06	-0.0015556709282129	-0.0011224635368669	1.2599243915957507e-06	2.4201120368867863e-06	-0.0004430313647872	-0.0005178483026618	1.9627679018520906e-07	2.681668645697312e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5856.269896428439	-28.605027647507995	34295897.09981396	818.2476067146968	15578.929420226516	-41.1456647600462	1692.9657285461078	242703041.8803993	5771.537455446014	-4.218264068407734	17.79375175081977	33310644.59961625	7298.099236200075	8080.518147265422	1.301265	36.708389	0.4240060012663774	0.2000155081282325	-0.2008667356	-0.1257767466	-0.044619767	0.0899202479	-0.1934063299	0.1976208818	0.0759219018	-0.2143562707	-0.2083977093	0.1818036974	0.0192465267	0.1140558921	-0.1499743501	-0.0927543725	0.1711216136	0.122121194	-0.0978118595	-0.0595090972	0.2311540847	-0.0601588472	0.0035807826	0.0351587301	0.1286730435	-0.0100784625	-0.164679601	0.0261928475	-0.0739861102	0.0605541896	0.0581484	-0.137789018	-0.0375941046	0.0242580819	0.0395623919	0.0633253111	0.0155886893	0.1301969544	-0.0028706726	0.0452129982	-0.0997535543	0.0925193398	-0.0204295103	0.0714918305	0.0711444486	-0.0221896913	-0.0307628876	0.0495524412	-0.0094723403	0.0688535414	0.0634766486	-0.0010063697	-0.1896331782	-0.1716146231	-0.0674192971	0.0474219939	0.2600294967	0.084178798	-0.0568433707	0.069994687	-0.0365730442	-0.148627544	-0.1001656921	0.0671363133	-0.07618251	0.1064591968	0.0047645103	-0.159826817	0.0205962907	0.0342916843	0.094673061	0.1319851277	-0.0234551937	-0.0354703356	0.0848505438	-0.0211870617	0.0437380748	0.1112994624	0.0625724574	-0.0374138436	-0.0052180029	-0.1164512474	0.1225344911	0.0467730883	-0.1943998006	-0.2041608012	-0.1179884291	0.1055634742	-0.0438611041	0.1654884233	0.178019922	0.0809046826	0.0593404908	0.1357603773	0.0674538593	0.1452976033	0.0138075935	0.0541187012	-0.0481188925	0.1212374978	0.0309615914	-0.0921088922	-0.0495835189	0.1707525265	0.0256540658	-0.0967439531	-0.0850001322	0.0627178501	0.1251828728	0.1182707928	0.1070319699	0.0918775579	0.0	0.0424625860794662	-0.0492248383970378	0.001803071216556	0.0024230847152144	0.1192437080377715	-0.0289118277744791	0.0142190619065972	0.0008358937852611	-0.7205010888998871	0.1563150436890055	0.0244343928834957	0.5191218191059229	-0.0061451190073316	0.002242828167372	3.77624876142681e-05	5.030278188357689e-06	-0.0017620317111368	-0.0002063607829238	4.25847727289649e-08	3.104755751051679e-06	-0.0017849282426083	-0.0013418968778211	3.185968831260754e-06	1.8006872307060164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5842.030013256454	-14.23988317198473	34129314.67578921	202.77427275177388	15604.131189641035	25.20176941451973	635.1291816226222	243488910.18352816	5774.348571050069	2.811115604054976	7.902370939361372	33343101.419987973	7302.813634911175	7906.858883941201	1.358966	38.336117	0.4454123865032207	0.2192830451864147	-0.1338486654	0.0004456682	-0.0233816577	-0.0136772742	-0.1274290784	0.0249978521	0.0220934369	0.0492869014	-0.0207515529	0.129359216	0.0126896072	0.0506595188	-0.068344819	-0.0127557548	0.0577984694	-0.0677409532	0.060767869	0.1393182403	-0.0093312093	-0.0711181475	-0.0153560748	0.2507285971	0.0879095191	0.0367770959	-0.0745896421	-0.0758527375	0.0489876738	-0.1441486998	-0.0325304749	-0.2198460696	0.0268455345	-0.0420295649	0.0470363353	0.0037379313	0.0625106346	-0.0651502648	0.0227298358	-0.1314954228	-0.1174379529	-0.0611059638	0.0168186928	0.1068285402	0.003239522	-0.0832968993	-0.0692961325	0.005209997	0.0915953126	-0.0601377519	0.0093404109	0.0318020513	-0.1254490767	-0.0493879837	-0.0168646839	0.0275790071	0.0570282781	-0.1077018189	-0.0355610686	-0.0519589538	0.1939321478	-0.0597193235	-0.0193863825	-0.1136550748	0.075095976	0.0134356596	-0.1875054142	-0.1064597791	-0.1075823459	0.0849211298	-0.0417515159	0.0571196868	-0.0232416768	0.0148433086	0.1052937049	0.0895247418	-0.0470544606	0.0133290915	0.005048509	-0.127380931	-0.0545955456	0.1923235248	0.0348054512	0.0127062265	-0.1326222262	-0.0290777339	-0.0058119961	0.0434248245	-0.0808692557	0.1990977994	-0.0214789057	-0.0425439757	-0.0017815546	-0.0419195663	-0.0668989923	0.0535005142	-0.0773191412	-0.0806638734	-0.1429197828	0.034280989	-0.0979269283	-0.0158064318	0.0448040705	0.2694972868	0.1154115594	0.0310914599	-0.21821981	-0.0072904591	0.1245220213	0.115682589	0.101412043	0.0823803627	0.0	0.0304527391741089	-0.0120098469053573	0.0009273693232063	0.0001442364226901	0.1594942550213431	0.0402505469835716	0.0254384173848132	0.0016201065324767	-0.5397807648335302	0.1807203240663568	0.032659835530649	0.2913632740842709	-0.003513974530022	0.0026311444773096	1.2348016997643337e-05	6.922921260476808e-06	-0.0009537917022923	0.0008082400088444	6.532519118969573e-07	9.097186113616436e-07	-0.0009756793578037	0.0008092488848046	9.519502092442404e-07	6.548837575574888e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
