global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5363.341865338731	n/a	n/a	28765435.964495134	13428.629691446637	n/a	n/a	180328095.3900022	5361.956547148047	n/a	28750578.01350381	n/a	6624.770774455052	8978.435032768995	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0470827335752659	n/a	0.0022167838009194	n/a	-0.0337531437969857	n/a	n/a	0.0011392747161799	-0.0164818064637515	n/a	0.0002716499443085	n/a	0.0001619996812973	n/a	2.6243896740426773e-08	n/a	0.000445999860261	n/a	n/a	1.9891587535283152e-07	-3.607238998401943e-08	n/a	n/a	1.3012173191591857e-15
5344.789031769084	-18.55283356964628	344.207633462994	28566769.79411911	13182.92736311604	-245.70232833059708	60369.63414707653	173789573.86119363	5361.874509803239	-0.0820373448086684	28749698.25887772	0.0067301259432563	6595.120347911483	8842.837330842174	1.191911	27.868868	0.0560253212966643	0.0326380073623378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0380383375414652	-0.0090443960338007	0.0014469151229184	8.180109961622985e-05	-0.0339873064002489	-0.0002341626032631	5.4832124766998515e-08	0.0011551369963443	-0.0170295524180374	-0.0005477459542858	0.0002900056555586	3.0002563043657025e-07	0.0002479874051197	8.598772382240001e-05	6.149775309800223e-08	7.3938886481573385e-09	-7.90388782305751e-05	-0.0005250387384915	2.7566567691682456e-07	6.2471442719476784e-09	-0.0003129899441823	-0.0003129538717923	9.794012586980137e-08	9.796270515923929e-08
5332.297824018962	-12.491207750122156	156.03027105671185	28433400.08403736	13118.019897460938	-64.90746565510199	4212.979097768244	172082446.03018105	5360.539692703225	-1.3348171000134244	28735385.797046788	1.781736690488248	6578.419665426983	8691.77696576434	1.170968	27.379187	0.0785786844029774	0.0368639444616531	-0.1231274339	-0.0173720501	0.168467073	-0.0194857777	0.0691531651	-0.0451440977	0.166389252	-0.0483666961	0.0256945276	-0.1129606334	0.0164257406	-0.0657471291	0.0237394748	-0.1219448637	-0.0460777896	0.0812868516	0.0326476585	-0.0629003233	0.0758145965	-0.0280357122	0.0026300455	0.0220622626	-0.0566093026	0.0491500436	-0.0638756315	0.1533583572	-0.0089030064	0.0182671383	-0.0365838138	0.0318950729	-0.0123105523	0.0319911948	0.0845096677	-0.0075965329	0.0737947668	0.0001785716	-0.0322878554	-0.0290976815	0.0327713274	-0.0281727313	-0.0438292604	-0.1097499811	0.0411766707	0.0994850167	0.0553679183	-0.1405010772	0.0334137109	0.0533915134	0.0238959954	-0.0033316031	-0.1960098803	0.0861934412	0.027694857	-0.1761196335	-0.0671927286	-0.0254278565	0.0544963352	-0.1220132884	0.0518359698	-0.0638366279	-0.1385473647	0.0413894967	-0.0274322447	0.0461918531	-0.0495628171	0.1204832826	0.0837369195	-0.0397415402	0.0084369225	-0.0163994387	0.0241270887	-0.0074512324	0.1435509387	-0.0668080494	0.1449229357	-0.0149877736	0.0262977278	-0.0085344218	0.0316776024	0.0719936779	-0.0107878909	-0.0865288528	0.1233790481	-0.0956745596	-0.0020799392	0.1264064683	0.0521112283	-0.0765051435	-0.1271853228	0.0423457712	0.0014775228	0.0549281473	0.0377288026	-0.0622787455	0.1009441626	-0.0175907961	0.03022058	-0.1464602329	0.0131875789	-0.1068122702	0.0598779142	-0.1217188246	0.0793204359	-0.0400958939	0.0641998435	-0.0442344707	0.1211801426	-0.1049484661	0.0135283342	-0.034800052	0.0867279471	-0.1480659011	0.0794966721	-0.0909443634	0.0439493409	-0.039672547	0.1166537951	0.1280262674	0.1279944315	0.1279413777	0.1278671145	0.0	0.0	0.0400173882958085	0.0019790507543432	0.0016013913660175	3.916641888266782e-06	-0.0247489806808829	0.009238325719366	8.534666209709931e-05	0.0006125120447427	0.0135322789522618	0.0305618313702992	0.0001831225736418	0.0009340255367066	0.0006310032657264	0.0003830158606066	3.981651213573818e-07	1.4670114947629104e-07	6.796618724780323e-05	0.0001470050654783	2.16104892763023e-08	4.619402609003451e-09	-0.000107021339088	0.0002059686050943	4.24230662844917e-08	1.1453567020188678e-08
5330.953407622337	-1.3444163966250926	1.8074554475143985	28419064.234240208	13096.748475956738	-21.27142150419968	452.47337280932857	171524820.64247513	5354.993086223085	-5.546606480140326	28675950.95349704	30.76484344553466	6579.450983196871	8754.564907674798	1.278825	29.901058	0.0668047070102858	0.027489821307989	0.0979527985	-0.0743486205	0.0456186144	-0.0706917977	-0.075207735	0.0762154733	0.085572483	-0.0109370325	0.0519368676	-0.13935109	0.1270707105	0.0881702986	0.0537297087	0.0502064291	0.0893608909	-0.0390757928	0.0274624216	0.106680435	0.0908528401	0.0339437369	0.0406759458	-0.0442818516	-0.1475140139	-0.0703564596	0.0582594364	0.1027485212	-0.1378849028	0.056226111	0.1248360557	0.0073449978	0.1336081532	0.086814283	-0.0376681156	-0.0982113038	-0.0895458656	0.0085482145	0.0288959853	-0.0171636583	-0.0268466076	0.0782367233	0.0587537827	0.0344395237	-0.1916656876	-0.0177585745	-0.048731148	-0.0335230917	0.0845176339	0.0414076056	-0.0898700975	-0.1390221795	0.1411234017	0.0087013503	-0.0453132286	0.0066238336	0.0145416185	-0.104440214	-0.0874954193	0.0270183843	0.112003518	0.0322928097	-0.0585899779	0.0618615981	0.0714959324	0.0492211321	-0.1108422135	0.0195855836	0.0327448355	-0.1460492886	0.0210484481	-0.0734319632	0.057315455	0.08983882	0.1218371407	-0.0014250349	0.1606561329	0.1380765453	0.052344327	0.0126787316	-0.1122330657	-0.0240206068	0.0516338297	-0.0645575073	-0.0607186787	0.0014790109	-0.0573890497	-0.0808883116	-0.107838007	0.0065843495	-0.142115829	0.0929804797	0.0925633208	-0.0799662403	-0.1380980215	-0.0571015885	-0.0251959019	-0.1162339397	-0.1053445994	-0.076448958	-0.0552807116	-0.1593160347	0.034419371	-0.10998953	0.076149053	0.1276837274	0.0899917244	-0.0438555384	0.1528861391	-0.0066673048	0.0416419049	-0.07608164	-0.0304124249	0.016251516	0.0325686527	-0.131831748	0.0139647391	0.0301277851	0.1112516741	0.1279413777	0.1276550133	0.1271782141	0.1265116913	0.0	0.0	0.0500872691755205	0.010069880879712	0.002508734533461	0.0001014025009315	-0.0324033846311806	-0.0076544039502977	5.858989983433307e-05	0.0010499793355562	0.0027514571310405	-0.0107808218212213	7.570516343953619e-06	0.0001162261191409	0.000367053834408	-0.0002639494313183	1.3472851735361549e-07	6.966930229330674e-08	0.0004199527980384	0.0003519866107905	1.2389457417585106e-07	1.7636035258028118e-07	-0.0002570773041601	-0.0001500559650721	2.2516792653719305e-08	6.608874031422458e-08
5327.68479599455	-3.2686116277873225	10.68382197330649	28384225.285471488	13028.41303821076	-68.3354377459782	4669.732051934462	169739546.29422012	5352.191105514722	-2.801980708362862	28645949.629950903	7.851095890037646	6574.756072879199	8793.055173619707	1.094038	25.580435	0.0746677467565543	0.0384526582092594	0.1131361653	0.1228097843	-0.0518455487	-0.1075545692	-0.0850839994	0.0553670934	-0.1596087671	0.0051169976	-0.0124740469	-0.0849680386	0.0788314482	-0.0474762836	0.0212138835	0.0856454644	0.0717893602	-0.172222444	-0.1364668399	0.048220491	0.0530541786	-0.0409007216	-0.0137034911	-0.0789225052	0.0263716893	-0.1071381877	0.0278977592	-0.0152391114	-0.1052953373	-0.06054878	0.0262390023	0.061058741	-0.0425876027	-0.0012813763	-0.0290892298	-0.116074817	-0.0604026817	0.0017641327	0.0986381914	0.1981214845	-0.0755889212	0.1667577266	0.0200985996	-0.0049674813	0.1235511406	-0.1603843706	0.0597336342	-0.1023555039	-0.0507049641	-0.1068023298	0.0252792619	-0.0162270059	0.246560111	-0.0126904419	0.1178599878	-0.1157765471	0.0189246483	-0.1124709907	-0.0567355629	0.1022768148	-0.0686677634	0.1863203846	-0.1125544007	0.0156253409	0.0160729493	0.001705939	-0.0890154219	0.0660424595	-0.0356787621	-0.0063468664	-0.0439043686	0.024866663	-0.100804845	0.0986491434	0.1312085932	0.0409890479	0.0655734028	0.0931763748	0.1336274743	-0.0160769874	0.1454579504	0.042034869	0.0871878223	-0.0275216021	-0.0455344859	-0.0888368379	-0.091270081	-0.1333472169	-0.2277678839	0.1077340926	0.1639088276	0.0799397845	-0.0933022005	0.0231970378	0.0767909875	0.1101466617	-0.0874910051	-0.1681159271	-0.0914305189	-0.0131412625	0.1055370888	-0.0879138541	0.095778834	-0.0729365483	0.0893789664	0.069331303	0.0150519499	0.0410250569	0.1978168788	-0.0159616002	-0.0050700531	-0.023080962	-0.0408909775	-0.0287390092	-0.0095191161	0.0391869952	0.0982230217	0.046855021	0.0142478978	0.1277716545	0.126977077	0.1256564392	0.1238152127	0.0	0.0	0.0466673903610654	-0.003419878814455	0.002177845323112	1.1695571105558783e-05	-0.0539012521348212	-0.0214978675036406	0.000462158307204	0.0029053449817015	-0.0235527584920731	-0.0263042156231136	0.0005547324325859	0.0006919117595472	0.0003176443616814	-4.940947272659999e-05	1.0089794050798407e-07	2.4412959951206276e-09	0.0006614311010755	0.0002414783030371	5.831177083767754e-08	4.374911014699484e-07	-0.0004351052247033	-0.0001780279205431	3.1693940492935926e-08	1.893165565641092e-07
5343.185976620354	15.501180625804407	240.286600793814	28549636.38075241	13006.740170127468	-21.672868083291178	469.71321095574143	169175289.85320753	5364.8186426965385	12.62753718181648	28781279.06902433	159.45469527815766	6574.515378323947	8709.982373240277	1.251353	29.258711	0.0799495240556077	0.0344654959179082	-0.0663079226	0.1087437442	0.0606776322	-0.115968843	0.1543327394	-0.0738396229	-0.0182755979	-0.0342100567	-0.141669205	-0.1072935899	0.1111544616	0.0366487224	0.0470729758	0.0288690452	-0.1472466596	-0.049376247	-0.0482963499	0.0215586322	0.0431503112	-0.0521914723	-0.0267088109	0.1065781767	0.0388847026	-0.1301812078	0.0066340879	0.0552016471	0.0252807437	0.1460823823	-0.1064354813	-0.1040371938	-0.2373601752	0.2146606645	0.0960838938	0.1632392079	-0.0081193553	-0.0689379652	-0.0778619632	0.0104798658	0.0039352169	-0.0740517624	-0.0484223695	-0.0086624518	0.0539462474	0.0672622373	-0.1449467934	-0.085025629	0.0706203094	-0.0998303672	0.0270982606	-0.0872927636	-0.0789161001	-0.0606761625	-0.060894312	-0.051639122	-0.2015595459	0.008660123	0.164442233	-0.0634806668	-0.0503948483	0.104948204	-0.1303892144	-0.0898142951	-0.1021142335	0.0570687303	-0.0003305882	0.1359471159	0.0083218357	-0.1202528653	0.0212276916	0.0236628013	0.0026922593	0.0703913336	-0.0427681242	-0.0566927829	-0.0555546468	-0.0300743197	0.1355569942	0.0922522548	0.197221694	-0.0563052224	-0.073819171	0.0562208737	-0.0765766924	0.0566407592	0.1791486011	0.1167771272	0.1640580627	-0.0446438334	-0.0408191161	-0.0299013	-0.038607236	0.1277030699	0.1803852373	0.1131956224	0.0840966928	-0.0302280572	0.0435185506	-0.0517891992	0.1353305711	-0.0598258136	0.13230065	-0.0079489051	0.1356674313	0.0331738471	0.0403648401	-0.0178650818	-0.0161243849	-0.0129565529	-0.0258383033	-0.0628114126	-0.108629252	0.0204039197	0.1310560503	-0.0723846452	-0.1456848458	0.0360206266	0.1222469909	0.1275172104	0.1259624202	0.1233851304	0.119806262	0.0	0.0	0.0582400897517487	0.0115726993906832	0.0033919080542917	0.0001339273711871	-0.0620450499601759	-0.0081437978253547	6.632144302025198e-05	0.0038495882245607	0.0030265579323867	0.0265793164244598	9.160052918092856e-06	0.0007064600615915	0.000582112158189	0.0002644677965075	3.388545647114553e-07	6.994321538958529e-08	0.000390833330256	-0.0002705977708195	7.322315357248268e-08	1.5275069203899558e-07	-0.0005731138656784	-0.0001380086409751	1.9046384983794064e-08	3.284595030328392e-07
5336.252304249128	-6.933672371225839	48.07581255150055	28475588.654604133	13100.221670968192	93.48150084072404	8738.79099943429	171615807.82850465	5357.200409675631	-7.61823302090761	28699596.229428746	58.037474360847085	6580.015573551932	8780.918719658759	1.207385	28.230675	0.0680057966211975	0.0339926350444911	-0.0012944266	-0.1018799327	0.0765641855	-0.0020352406	0.0111291673	0.0747054283	0.1934133081	-0.0547540134	0.0067776041	-0.0178499286	0.0506206531	0.0450176587	-0.0077049419	-0.0330186474	0.0213185499	0.0475599351	0.133640065	-0.0593191314	-0.0065413787	-0.0276542383	0.0280396382	-0.0749178546	-0.0518148847	-0.206899126	-0.022844089	-0.0736542415	0.1690205232	-0.0504358393	0.1031877503	-0.0596244076	0.0819068366	-0.1060457525	-0.0382211544	0.0212046434	0.0743976117	0.077068832	-0.1760007586	0.0871432487	0.0015153145	-0.0008722682	0.0100206335	-0.0176955596	-0.118449406	0.0303630447	0.0097631246	0.2083817443	-0.0362754293	-0.1624291776	0.0854294564	-0.0709938051	-0.2078056134	0.0522017963	0.0190054919	0.0945091804	-0.1017727747	0.106701246	-0.006944498	-0.0325029605	0.1442044377	-0.0959899421	-0.0702985528	0.0040020062	-0.0339335099	-0.0262774557	-0.0144756408	0.1031562405	-0.0112934229	-0.2127417626	-0.054552386	0.2131516766	0.0976722729	-0.1037425535	-0.0857879003	-0.0037181852	-0.1425477005	0.0784025042	-0.0200022453	-0.0913000706	-0.1395851456	-0.1326378443	-0.1204308822	-0.0500204298	0.1081856049	0.0558471771	-0.0397852912	0.0054146871	0.0395781568	-0.0222353525	0.2483519228	0.0511099348	-0.0754116958	-0.1351127735	0.0078725444	-0.0660899233	0.0797616056	-0.0063784223	-0.0578067734	-0.1045146788	-0.0262093812	-0.1014884732	0.0668324233	-0.0670487889	0.0861614881	0.1413842449	0.1357819821	0.0277940076	0.0323268204	0.1051720724	0.187604471	0.0044248424	-0.0394265313	0.0299500999	-0.0031998818	0.0133717278	-0.0012192055	0.0156719359	-0.0740872662	0.1271782141	0.1246137338	0.1203778357	0.1145273351	0.0	0.0	0.0582283876946974	-1.1702057051296566e-05	0.0033905451335239	1.3693813923179967e-10	-0.0455367636778731	0.0165082862823028	0.0002725235159784	0.0020735968462544	0.0270389514310451	0.0240123934986584	0.0007311048944904	0.0005765950415344	0.0006420917313794	5.997957319040003e-05	4.1228179150579553e-07	3.597549200102554e-09	0.000607903397831	0.000217070067575	4.711941423701509e-08	3.695465410944751e-07	-0.0003006952107801	0.0002724186548983	7.421192353659909e-08	9.041760978608876e-08
5325.698256355896	-10.554047893232564	111.38792693264672	28363061.91775223	13028.046432609844	-72.175238358348	5209.265032084348	169729993.85023808	5357.681974446383	0.4815647707519019	28704756.139307693	0.2319046284293318	6577.7487647181615	8793.02511394746	1.226176	28.670038	0.0420047130097531	0.0213061348058278	0.1175074485	0.0354402042	0.0028998911	0.1439442333	-0.0956333548	0.0160751606	-0.0459066078	0.0066227256	-0.0654049299	-0.0515757924	-0.1453981815	-0.000838776	0.0950941731	-0.0045985178	0.1071128373	-0.0555789881	0.1112854644	0.012749976	-0.0574317127	0.0745566009	-0.0047918469	0.0829956457	0.0589326793	-0.0574928406	-0.0329319683	-0.1944887036	-0.001436491	-0.1143668937	0.1061623115	-0.1036914672	-0.1070734844	0.0115578197	0.0414367464	-0.0207181604	0.0535998866	0.0949243856	0.0081931976	-0.0709628129	-0.082024998	-0.1814428293	-0.0316101826	0.0403801065	0.1416295486	-0.0163670217	0.0429846116	-0.1065099449	0.1012628132	-0.0769055739	-0.0700753998	0.1266707472	0.204249048	0.0202067995	-0.0782459812	0.0474884553	-0.0499276491	0.0684818816	-0.0944868026	0.0669724438	0.0348091373	0.0001288234	-0.0205056879	-0.1750889541	0.038539472	0.0936173384	0.1059058001	-0.0214105557	-0.0711094093	0.052503666	-0.0414619095	0.1369773528	-0.1923994451	-0.0227753894	-0.0123775797	0.0762583009	0.0093841076	0.142265537	-0.0794459764	0.0523118944	0.024051159	-0.0680694252	0.0871669921	-0.0751998699	0.0379298998	-0.0783931174	0.0401070302	0.0717221881	-0.115045087	-0.1482510157	-0.0946090106	-0.2434520782	-0.0465043846	0.0949304157	0.1232511507	-0.0999453048	-0.0413089494	-0.0839592583	-0.1070874305	0.0613228692	0.0810515575	-0.0321656876	-0.1259630435	-0.0999011441	0.1627373862	-0.0720577373	-0.1422402608	-0.0381291606	0.0437232399	0.1276695998	-0.0825585848	0.0989449626	0.1656485271	-0.0531384379	0.058704106	-0.0026412835	-0.0290483139	0.0307647976	-0.0995519071	0.1267548904	0.1229345941	0.1166524936	0.10803439	0.0	0.0	0.0607626708039816	0.0025342831092841	0.003692102163233	6.422590878003183e-06	-0.0590561257512831	-0.01351936207341	0.0001827731508719	0.0034876259887513	0.037191422476944	0.0101524710458988	0.0013832019058585	0.0001030726683378	0.0005896420876075	-5.244964377190003e-05	3.4767779147813065e-07	2.7509651317992122e-09	0.0005548494722718	-5.305392555920009e-05	2.8147190172411444e-09	3.078579368802949e-07	-0.0005111635770722	-0.000210468366292	4.4296933209665554e-08	2.612882025252469e-07
5327.024248267517	1.325991911620804	1.7582545496837938	28377187.3416301	12984.387148290649	-43.65928431919565	1906.1331072643632	168594309.61669537	5347.701063387404	-9.980911058978563	28597906.663354773	99.6185855672406	6565.124171548775	8727.172531824743	1.234531	28.865398	0.0439625197124731	0.0253639369575909	-0.0933532605	0.0638281112	-0.1109907684	-0.0039177076	-0.0825258199	-0.1567707905	-0.090229483	-0.0450277891	-0.0292865739	-0.0322513113	-0.0033471043	-0.0031693242	0.0022628053	0.0320061783	0.067401436	0.1009892064	-0.1111741157	0.0585622894	-0.0401469451	0.0548818607	-0.0434037547	-0.0696947791	0.0214306676	0.1130658512	-0.1785593394	0.0634393753	-0.0166138636	0.0671162792	0.088241358	-0.0442642221	0.0193624018	0.0585968298	-0.0410806023	-0.0508316169	0.0144463159	-0.0244397464	0.0298006612	-0.1779678678	-0.0418802315	0.0879432962	0.0325043654	-0.1955276	0.1113588294	0.0428016419	0.0903875451	0.0852225437	-0.1791786209	-0.0431938884	0.000812525	-0.0812680094	0.0318639451	-0.0298449445	0.2017275446	0.0971524218	0.0049340271	0.0129064112	-0.0701607476	-0.1154207934	-0.1108499787	0.0534797409	-0.0071254171	-0.0260194492	0.0731075981	0.0523567176	-0.0020493946	0.0437775601	-0.0206571946	-0.0582381986	0.0680519412	-0.1727406343	-0.1029958655	-0.1203853215	-0.0751191198	0.1196523154	0.0492484577	0.1080439825	-0.035741887	-0.0992569792	-0.0591149966	0.0299234272	0.055564465	-0.035691793	0.0844110004	-0.1064948595	0.0848165429	-0.0244669423	-0.0759358706	0.1343743854	0.0150532925	0.045516236	0.0768766673	-0.0343159801	0.0883125328	-0.0170186887	-0.1006845003	-0.007713501	0.109755775	-0.0084884154	0.0920110847	-0.0291335422	-0.0456883827	-0.0767036192	0.1489739217	0.0544549122	-0.0812589147	-0.0582272999	-0.0950015588	0.0543323924	-0.0544545978	0.1874518577	-0.1196675386	0.0238465313	0.033376772	0.0563037932	-0.028231131	-0.0381012812	-0.0022960375	0.12624752	0.120929454	0.1122313256	0.1003962535	0.0	0.0	0.0569738579791589	-0.0037888128248226	0.0032460204930293	1.435510262154096e-05	-0.0684713291356757	-0.0094152033843926	8.864605476947797e-05	0.004688322913606	0.0404729320967618	0.0032815096198178	0.001638058232509	1.0768305384956785e-05	0.0006572892957956	6.76472081881e-05	4.320292183674757e-07	4.576144775644144e-09	0.0006281979197009	7.334844742910005e-05	5.3799947402594545e-09	3.946326263165384e-07	-0.0009197077991238	-0.0004085442220516	1.669083813717471e-07	8.458624357691441e-07
5324.340274036296	-2.683974231220418	7.203717673855234	28348599.3537249	13010.590493108994	26.203344818344704	686.6152796690723	169275464.97937813	5354.5783116752855	6.87724828788123	28671508.89586335	47.29654401316531	6569.835199743161	8640.58712942047	1.113477	26.03495	0.0267495926727645	0.0143495642381591	-0.0906405443	-0.1082418222	-0.0466634961	-0.1684884236	0.0175532688	-0.134627537	0.030463218	0.1415039447	-0.009769682	-0.1302772688	0.0598506851	-0.0378795356	0.0305933194	-0.0962537124	-0.0790218984	0.0831747497	-0.0233468952	0.1356124981	0.0234909682	-0.1478160216	-0.0090140001	0.0317726108	-0.0471743545	0.1017998542	-0.0738379066	-0.0327036042	-0.0191122218	-0.0279361939	-0.0029239413	0.0606555563	0.1194408864	-0.083009569	0.0407251283	0.0430996028	-0.0152445033	0.0108335443	0.0678515255	0.076123543	0.0509853578	0.1155751338	-0.1210790333	-0.0018612384	0.0059077282	0.1017770576	-0.1218685198	-0.1363485745	0.0536562126	-0.249415855	-0.0027116095	0.12222322	0.0221467479	-0.0203938685	-0.0790067076	0.0095208112	0.1531055505	0.0482861721	0.0443723264	-0.1507433375	0.0803548562	0.1552876643	0.0287678842	0.0024047282	-0.0538495109	0.00692989	0.0466441158	0.0921941332	-0.0088514819	0.070559111	-0.0422142841	-0.0989725951	0.0074404363	0.0560360185	0.0324355008	0.066336819	-0.1209467264	0.0169744628	-0.0718919128	0.0359464773	0.0939472646	-0.0609283889	-0.0520564357	0.0221796414	0.1795585135	0.0700966812	-0.1651464905	-0.0634247968	-0.0135604895	0.0472671804	0.0182468207	-0.0713597591	0.112405121	-0.0005489522	0.0424438526	0.1166076677	-0.0315801516	0.0527923147	0.0457062148	-0.1097503569	-0.1321719044	0.0880380739	0.0886099985	-0.0768147848	0.0948933466	0.0358888307	0.0133263392	0.0544866229	-0.0311398189	0.0703719726	0.0416831578	0.0910353265	0.0092970001	0.0479777695	0.0537856499	-0.0165615113	0.0800851885	-0.0725906562	-0.0845515508	0.1256564392	0.1186036307	0.1071407036	0.0916938917	0.0	0.0	0.0588218226358776	0.0018479646567187	0.0034600068182066	3.4149733724814657e-06	-0.0600941385471429	0.0083771905885328	7.017732215660261e-05	0.0036113054877232	0.0424959862896798	0.0020230541929179	0.0018059088507326	4.09274826748309e-06	0.0006032127176754	-5.407657812019995e-05	3.6386558276534186e-07	2.9242763011900877e-09	0.0005802792278215	-4.79186918794e-05	2.296201031432876e-09	3.367239822411163e-07	-0.0007316754044315	0.0001880323946922	3.5356181453720885e-08	5.353488974499991e-07
