global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
6407.816540692744	n/a	n/a	41060112.81917552	15397.157067123724	n/a	n/a	237072445.74967805	6348.623885787386	n/a	40305025.243190125	n/a	8624.25483340126	7156.279604839594	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0901076358621821	n/a	0.0081193860406716	n/a	0.2548523249731005	n/a	n/a	0.0649497075441948	0.6410717451762622	n/a	0.4109729824633384	n/a	-0.0019141699540462	n/a	3.664046612973231e-06	n/a	-0.0015689031201027	n/a	2.461457000267988e-06	n/a	0.0004219992484808	n/a	1.7808336571836e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6346.985540885254	-60.83099980749012	3700.410537578863	40284225.45620648	14910.258578138286	-486.89848898543823	237070.1385763029	222315810.86694637	6338.98946736939	-9.63441841799613	40182787.46742006	92.82201825302306	8513.289227613333	7017.218328411212	1.189384	28.527555	0.1141072466881823	0.0577991107574544	-0.0511703581	-0.0489642991	0.0572422132	0.0239526657	0.4738493833	0.0833155901	0.2298351887	-0.5071031085	0.0256621946	-0.0507080447	0.0811430797	-0.0332512155	0.0178185594	-0.0307280278	0.045454088	-0.058389634	-0.0006575687	0.0750753629	-0.0198804341	0.0841234636	-0.0118779257	0.0652403376	-0.0700955851	-0.0343889782	0.0012546527	-0.0756801021	0.0393521632	-0.1066302164	0.0436981911	-0.0225738687	0.0310662448	-0.0289381133	0.0412736656	-0.0258249889	0.0386418798	-0.1017699596	0.0146961687	-0.0322928664	0.0451856826	-0.0090014303	0.0201828756	-0.0111565772	-0.008938816	0.0637284211	-0.0423786087	-0.0223481829	0.0561275505	0.0211327767	-0.1128435665	-0.044810877	0.0049040405	-0.2637439525	0.0376144475	-0.0174132273	0.4719489633	-0.0130332099	0.1191254696	-0.2288069403	0.1809740592	-0.038105635	0.3491167348	-0.0646641062	0.0136829429	-0.0330937536	0.1295758465	-0.0176945443	0.0519480159	-0.2148782793	0.0370679728	-0.0489995889	0.0717155729	0.0439899182	0.0515517916	-0.0050742014	0.0037234716	-0.0466604341	0.0476436443	-0.0234390556	0.0248535035	-0.0010525117	-0.0013297923	0.0090874082	-0.029523341	0.0153891798	-0.1068105486	0.0466563049	-0.0037935681	0.0321690331	-0.1697882977	0.0729149533	-0.0092943538	0.0174143001	-0.0247205403	0.1062946148	0.1062820574	0.1062611296	0.1062318329	0.0	-0.1021993957608202	-0.0120917598986381	0.0104447164938767	0.0001462106574463	0.2911314074457181	0.0362790824726175	0.0013161718250549	0.0847574964013247	0.6788454809429538	0.0377737357666916	0.4608311869966703	0.0014268551137718	-0.002189860823364	-0.0002756908693177	4.795490425704456e-06	7.600545542520423e-08	-0.0016117021391537	-4.2799019050999976e-05	2.597583785352613e-06	1.8317560317278591e-09	0.0001812357658449	-0.0002407634826359	3.284640282138742e-08	5.7967054570967323e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6335.49951611297	-11.4860247722836	131.9287650695125	40138554.11866768	14684.805788624044	-225.45278951424189	50828.96029975305	215643521.04960623	6341.691608273799	2.7021409044091342	40217052.45445032	7.301565467281014	8437.67910745502	6851.733578037033	1.09397	26.239037	0.1956165473815723	0.1073442567954072	-0.0250983666	-0.0124052853	0.0001143795	-0.1094888523	0.2993737785	0.0154624909	0.0652471756	-0.2191793695	0.1077192694	-0.0497552128	0.0987261383	-0.000978169	0.0512586445	-0.0834279687	-0.0617168213	0.0249507859	0.0237345697	0.0447377303	-0.0351958851	0.0584683405	0.0602361102	0.1022342667	-0.0083641933	0.0835734891	-0.0572261652	-0.0181365816	-0.0773481498	-0.0675907752	-0.0403745805	-0.0259659483	0.064582706	-0.1260128576	0.0302622134	-0.0310489996	-0.0236706645	-0.0494190308	0.1494995262	0.0773101184	0.0091487261	-0.0159570333	-0.0150500671	0.0690122654	-0.0218203242	-0.1203045832	0.0078560585	-0.1272141408	-0.0473789651	0.040211257	-0.0442479019	-0.0945650952	0.0083000311	-0.1129970145	0.0037624156	-0.0223380344	0.2724332052	0.0815861938	-0.0086347558	-0.1547927265	0.0711985971	0.0099012581	0.1534178304	-0.0869403432	-0.140225978	0.1249106462	0.0859731245	-0.0614544916	-0.0046925299	-0.0149138496	-0.1068918222	-0.0272665405	0.0628758892	0.0287332513	0.0399776468	0.0036799508	-0.0577674141	-0.0406018821	0.0097574922	-0.0087943107	-0.0102823396	-0.0192874472	0.049992435	-0.0801193893	-0.0325152236	-0.0774168429	-0.0529736045	0.0309824209	-0.015643397	0.0522370295	0.0457494474	0.1050569103	-0.0230009415	0.0194820216	0.0053450753	0.1062611296	0.1061481429	0.1059599209	0.1056965967	0.0	-0.0987481146911903	0.0034512810696298	0.0097511901550644	1.1911341021585704e-05	0.2067023537615284	-0.0844290536841896	0.0071282651060077	0.042725863050556	0.623699518414881	-0.0551459625280728	0.3890010892709545	0.0030410771831476	-0.0016203480743437	0.0005695127490202	2.625527882029337e-06	3.243447712966591e-07	-0.0011982040524345	0.0004134980867192	1.435692951270458e-06	1.709806677204392e-07	0.000250029932099	6.879416625410001e-05	6.251496694543055e-08	4.732637310596753e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6328.827011834151	-6.6725042788193605	44.522313350862674	40054051.34572159	14503.173962651466	-181.63182597257764	32990.12020613273	210342054.99093145	6332.396318647002	-9.295289626797056	40099243.1364141	86.40240924604097	8402.396649334882	6871.530779248429	0.865842	20.76734	0.1280996709007075	0.0751271231067819	-0.0360049733	-0.0287359122	0.0332216182	-0.0868752074	0.1146732942	-0.0049129778	0.0231985483	-0.044011887	-0.0203757521	0.0120637383	0.1161269202	-0.0408022397	0.0456591061	-0.0289785218	-0.0673378864	-0.0781132136	0.0732975796	-0.0165701814	0.0337639561	0.008507046	0.0601028552	0.0827952188	0.0059441005	0.010157179	-0.1392129883	0.0899975794	-0.0471019025	0.1059610031	-0.002224242	-0.041776277	0.0705420813	-0.028348064	-0.1210877712	-0.1227167032	-0.0305394338	-0.0249314844	0.033160796	0.0184723496	0.0611951435	-0.1114138372	-0.0214398956	0.0129332802	0.0530639546	-0.0773196142	-0.000703465	0.001413603	-0.1047060627	0.1114143964	-0.0030457353	-0.0748619987	0.021573665	-0.0167710501	-0.0094510156	0.0147415787	0.1043692655	-0.0167766351	-0.0452544704	0.0083896118	0.1089637398	-0.1202912149	0.0509265592	0.0097360521	-0.0245549931	0.0365374773	0.0800849615	0.0632798847	0.0158148732	-0.0045164765	-0.0222982822	-0.027168693	0.0640425905	0.04578927	0.0404033163	-0.0069183989	0.0122826678	-0.0513748943	0.0280068692	0.0127774933	0.0255110762	0.0043404092	-0.002706491	-0.0385259531	-0.0551470515	-0.0643558442	-0.0476122016	-0.0716773017	-0.1025684015	-0.0617322814	-0.0830649682	0.0765977885	0.0443312954	0.0385704473	0.024590077	0.1061941697	0.1058804827	0.1053583572	0.1046288212	0.0	-0.102149594691852	-0.0034014800006617	0.0104345396957096	1.1570066194901554e-05	0.2734725624701752	0.0667702087086468	0.0044582607709962	0.0747872424240038	0.62398312108526	0.0002836026703789	0.3893549353993022	8.043047464608184e-08	-0.0022608638722189	-0.0006405157978752	5.111505448704639e-06	4.1026048732770417e-07	-0.0016341984762144	-0.0004359944237799	2.670604659661467e-06	1.9009113756716723e-07	0.0001736525633337	-7.637736876530001e-05	3.015521275236469e-08	5.8335024595106254e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6334.631315774641	5.804303940490172	33.689944233589735	40127553.90679276	14404.54009885204	-98.63386379942676	9728.639088003869	207490775.45943636	6327.155605578322	-5.2407130686797245	40032898.057201184	27.46507346823045	8382.58215800057	6813.011435486318	0.868425	20.829298	0.2293419032529322	0.1361829564316887	-0.0437164699	-0.000188623	0.0563535313	0.0138138573	0.0103233908	0.0188054805	0.024086519	0.0083689462	-0.0005671575	0.0030364739	0.0611502592	-0.0427976363	-0.0112267383	-0.0904853964	0.0673701615	0.0177019869	-0.0132684967	-0.0533940549	-0.0054685079	-0.0634205899	0.035834013	0.0080365372	-0.0633436705	0.1064639723	0.0136667089	0.0322053506	0.0562452438	0.0913673394	-0.0067882943	0.1854213255	0.0108867268	-0.0662275862	0.0553189248	-0.0524671421	0.0068466065	-0.0012926846	-0.0632787584	-0.0429695928	0.0183295211	0.0041106682	-0.0869617824	-0.046237754	0.1824914555	-0.0224569912	-0.1290529138	-0.091655042	-0.0106348934	0.0012934148	0.0394881594	-0.0383599982	-0.0134860894	-0.0102754939	0.0326882477	0.0149768426	-0.0393853739	-0.0151274511	0.0164624006	-0.0580618731	0.1178283021	-0.0619208822	-0.0482829239	0.0567715752	-0.0018047835	0.0288693432	0.0289228706	-0.0008846623	0.0747923659	-0.037670985	-0.1503651338	0.0106804082	0.0415066791	-0.0036456716	0.0509306042	0.0140673595	-0.0428682122	-0.026655191	-0.0187623252	-0.002226077	-0.0418386207	0.0204277482	0.0572357216	0.0324582051	-0.0420399397	0.0354692142	-0.0276845569	-0.0674699194	-0.161740333	0.0209219275	0.0614733916	0.1571683903	0.0221402787	0.0381897064	-0.000850211	0.1060937562	0.105479414	0.1044581439	0.103033886	0.0	-0.1023433142795511	-0.000193719587699	0.0104741539777229	3.7527278658306474e-08	0.1583381851818757	-0.1151343772882995	0.0132559248335644	0.0250709808866899	0.5614592341768514	-0.0625238869084086	0.3152364716424564	0.0039092364341354	-0.0020148682419019	0.000245995630317	4.059694032224853e-06	6.051385013505819e-08	-0.0009547817143995	0.0006794167618149	9.116081221516484e-07	4.6160713623504476e-07	0.0002780385605723	0.0001043859972385	7.730544116511654e-08	1.0896436419497005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6318.925118984336	-15.706196790304602	246.68461761577456	39928814.65933121	14396.232259114584	-8.307839737455652	69.02020110324719	207251503.25837135	6335.028493573589	7.872887995266865	40132586.01438925	61.98236538601712	8377.921679349907	6836.854060718347	1.013567	24.310541	0.2811425346625984	0.1796327031251429	-0.0542077029	-0.0355371604	0.0335284693	-0.0081239679	0.0617125988	-0.0516819043	-0.0221374169	0.009226866	-0.0220518409	-0.0236640488	0.0973300514	-0.0528335606	0.0158087565	0.0163839095	-0.0043947446	-0.0516854555	-0.056440601	0.0263495186	0.0806787259	-0.0057441113	-0.032724331	-0.0420015091	-0.027395295	0.0026520013	0.0736320987	-0.0390411766	0.0096441688	-0.0535164279	-0.0175363146	-0.0885859772	0.0251667417	0.0348249445	0.0067476312	0.0605827983	0.0766796293	0.0465453564	-0.0539120292	-0.0951026159	-0.0473435192	0.0969458755	-0.0459016033	0.0274853543	-0.0435170265	0.0057251639	0.0591651366	0.0110429661	-0.080040087	-0.0587828074	-0.0018982457	-0.081183657	0.0377651917	-0.0226843008	-0.0383742032	0.0296544942	0.0379101101	0.0302837779	0.030021033	0.0296297095	-0.0430580945	-0.0534558107	-0.033669754	-0.0153774854	-0.0115287281	-0.0256744898	-0.0084071858	0.1078026342	0.0842137055	0.057584033	0.0947141527	-0.0508764663	0.0845559733	0.0520172232	0.0200237709	-0.0249075891	0.0031325868	-0.0651234958	0.0037142658	-0.0123462908	0.0142049595	-0.0321676382	0.0089447809	-0.0301344481	-0.0057997128	-0.0354677869	-0.1029244474	0.0106131295	-0.0059103706	0.0020400581	-0.1351399288	-0.0205565382	0.0256751342	0.0246320027	-0.0174954097	0.1059599209	0.1049454421	0.1032618326	0.1009198272	0.0	-0.1023835693004286	-4.025502087751098e-05	0.0104823952626956	1.620466705848845e-09	0.2979375683477201	0.1395993831658444	0.0194879877802842	0.0887667946329524	0.6706191648250979	0.1091599306482464	0.4497300642307117	0.0119158904591299	-0.002528894839277	-0.0005140265973751	6.395309108121845e-06	2.642233428090234e-07	-0.0010267779879351	-7.199627353560005e-05	1.0542730365080523e-06	5.183463403012944e-09	0.0002172021149304	-6.08364456419e-05	4.7176758730238686e-08	3.7010731183398532e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6322.370761645958	3.445642661621605	11.872453351586818	39972372.047715686	14344.533857488308	-51.69840162627588	2672.7247307117245	205765651.5886284	6351.897387661071	16.86889408748175	40346600.42337553	284.5595877346767	8369.748112091698	6775.517698541945	0.959904	23.023422	0.1390505536422587	0.1099006145422478	-0.0115491416	-0.0262264994	0.0413717374	-0.1197839091	0.0284006763	-0.0652798689	-0.0851364111	0.0512507566	-5.88389e-05	-0.0759200431	0.1406244776	0.0110951541	0.0551068895	-0.0011726606	-0.0827962018	0.0283679376	0.0531162659	-0.0420272998	-0.0565417798	-0.1146765387	-0.015246006	-0.065617204	-0.0091831813	0.0497535183	0.0056525523	-0.0777534451	-0.0280256682	-0.0044523587	0.0316688092	-0.080942079	0.0086718375	-0.0320714246	0.1055663719	0.0741442847	-0.0089528908	0.0096235754	0.0173304988	-0.0418304688	0.0711784883	-0.0910452782	-0.0121432	-0.0060649454	-0.0055110139	0.0651664152	0.0370224577	-0.0412666117	0.0371886871	-0.0780572128	0.0917414833	-0.1122679145	0.0367129967	0.0290209519	0.0031701236	-0.0381472052	-0.005667132	0.0095475161	-0.1344160116	0.0416110803	0.0382062573	0.0072600958	-0.055423472	-0.0199354028	0.0485314543	0.0548919378	-0.0963839951	0.0295069464	0.0100694998	0.065406662	0.0078925731	-0.0401926336	0.0651481974	0.0175364877	0.0442812666	0.0104567249	-0.0512759349	-0.0227667413	-0.0020405559	-0.0318903191	0.0231531924	0.0173503196	-0.0362911871	-0.0505247376	-0.0683372402	-0.0480679425	0.0216820719	-0.0414667224	-0.089076319	-0.0264365141	-0.0001176108	0.097786004	-0.0047521653	0.0111386239	0.0641632925	0.1057927057	0.1042792398	0.1017728144	0.0982972961	0.0	-0.0998022626503853	0.0025813066500433	0.0099604916301364	6.663144021557776e-06	0.1881970526628151	-0.109740515684905	0.0120429807827888	0.0354181306309704	0.6768116909668933	0.0061925261417954	0.4580740650294655	3.834738001681992e-05	-0.0023768713360227	0.0001520235032543	5.649517348006336e-06	2.311114554171017e-08	-0.0008538609000143	0.0001729170879208	7.290784365732303e-07	2.99003192950097e-08	0.0003029856270656	8.57835121352e-05	9.180029020833484e-08	7.358810954250005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6331.26436191974	8.893600273781885	79.09612582981323	40084908.42051497	14387.579309165072	43.04545167676406	1852.9109100566295	207002438.3775149	6345.984457863999	-5.912929797072138	40271518.73945143	34.962738785103554	8383.969768608089	6890.760931109635	1.036321	24.856318	0.152642522776093	0.0981940453391786	-0.0693362176	-0.0600029472	0.087761942	0.0410015457	0.0296726146	-0.096898017	0.0144493497	0.1171977126	-0.0308603818	-0.0724158742	0.1203961638	0.034051191	-0.0786663573	0.0097200488	0.0132897434	-0.0491466768	0.0478846112	0.0674618894	0.0338763913	0.0007694522	0.1078916189	-0.059768837	0.0077598362	-0.0821647312	0.0235288138	-0.0761265787	-0.103725244	-0.0211714985	0.020522822	-0.0423730271	-0.0222455619	0.056104022	-0.0501562177	0.010620829	-0.0032924615	0.08362295	-0.1305385712	-0.0725346294	0.0489625708	-0.0002355292	-0.0574511091	0.0360552525	-0.0288295749	0.0467002864	-0.0505228876	-0.0775046399	0.0679444777	-0.0636477037	0.0141016784	-0.0780422172	0.0484855298	-0.0760022303	-0.048143683	-0.0746235754	-0.0631272745	-0.0025686963	0.014561742	0.0722941355	-0.077759931	-0.1183679261	-0.0822917972	-0.0318632824	0.005583872	0.0400793828	-0.0789565315	0.0060318096	0.0120841024	0.0578063989	0.1221489155	-0.0610519909	0.0943916703	0.0587849693	0.0179785804	-0.0360326366	0.0048914111	-0.0781102424	-0.0246416616	0.0019653211	0.0282921783	-0.0777728338	0.0832815289	0.0300357956	-0.0082834455	-0.0120127384	-0.0721818791	0.0145331026	-0.0213874853	0.0121793453	-0.0807293157	0.032964311	0.0105713254	-0.0064158759	-0.0168623769	0.1055921634	0.1034816466	0.0999953102	0.095179506	0.0	-0.1027094665328576	-0.0029072038824723	0.0105492345154641	8.45183441426202e-06	0.283222129299034	0.0950250766362189	0.0090297651897192	0.0802147745246787	0.6782064931878011	0.0013948022209078	0.4599640474020949	1.945473235449388e-06	-0.0028270120746474	-0.0004501407386246	7.991997270202196e-06	2.0262668456959045e-07	-0.0005609715910179	0.0002928893089963	3.1468912592915414e-07	8.578414732438863e-08	-2.029312604317937e-05	-0.0003232787531087	4.1181096460436474e-10	1.0450915221156713e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6321.291267713237	-9.973094206502536	99.46260805177448	39958723.291267626	14398.394579413796	10.81527024872412	116.97007055293706	207313766.4644926	6347.2442734813285	1.2598156173298776	40287509.86724152	1.5871353896682605	8381.52361089969	6837.728688441743	1.093291	26.222752	0.1722582172546572	0.100887272477261	-0.0412020372	-0.0428133931	-0.0204709815	-0.1113236837	0.0618526312	-0.0983292291	-0.020399163	0.1011389856	0.0204203728	-0.0837498449	0.1294220575	0.0433206553	-0.013359971	-0.0357896664	-0.0998585056	0.0533874124	0.009032322	0.0986198446	-0.0163984951	0.0143095689	0.0789306143	0.0148015864	0.01170858	-0.0037066395	0.0444358907	-0.0185746365	-0.0515949635	-0.0444628491	-0.0369911611	0.0186503054	0.0398210581	0.0582641173	0.0378889641	0.0026154033	0.0805545708	0.1069325078	-0.0454314314	-0.0133083601	-0.0360449438	-0.0587604197	0.0025216011	0.0531349127	0.0777220903	0.1471996893	0.083668413	0.0264939729	0.1202522898	0.0665891873	0.0877030126	-0.1047639699	0.0513217963	-0.0315081354	-0.0282190376	-0.0782275642	0.0243262257	-0.0240283938	-0.122865525	0.0399390657	-0.1499289202	0.0080389616	-0.0664567931	-0.0218247928	-0.0233320599	0.0583434187	-0.0192718121	-0.0299059993	-0.1296478032	0.1027255425	0.0298279169	-0.0583197525	0.0759095406	0.0146435051	0.0417602199	0.0023687778	-0.0916901003	-0.046656252	0.012588914	-0.0613528779	0.0080604744	0.0044916892	-0.0160723389	-0.0684642322	0.0032255041	-0.066841414	-0.0022422569	0.0888306507	0.0317573307	-0.0303859418	0.0120395485	-0.0522568528	-0.0294782199	-0.0367404554	-0.0027319716	0.1053583572	0.1025536674	0.0979343583	0.0915821656	0.0	-0.1026145998222176	9.486671064000418e-05	0.0105297560966738	8.999692787654282e-09	0.1892997230566351	-0.0939224062423989	0.0088214183943622	0.0358343851493187	0.7036454694614704	0.0254389762736693	0.4951169466936531	0.0006471415138523	-0.0020889374124676	0.0007380746621798	4.363659513206831e-06	5.447542069518261e-07	-0.000514262960946	4.670863007190005e-05	2.644663930009471e-07	2.181696123193605e-09	0.0002509629422641	0.0002712560683072	6.298239838985398e-08	7.357985459352341e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6299.657448944933	-21.63381876830408	468.02211449982593	39685683.974047385	14378.97230747768	-19.42227193611689	377.2246471604736	206754844.61921	6337.164534345416	-10.07973913591286	40159654.33536535	101.60114104805332	8390.447353859356	6828.655387858498	1.070548	25.677246	0.2206295508564288	0.1235325992261319	-0.0268593675	-0.0623583132	0.0727731257	-0.0192686693	-0.0208246583	-0.053694856	0.0640472557	0.1071034476	-0.0922000105	-0.0434139702	0.0935797285	0.0052815383	-0.1073643181	0.0014493858	0.0210943895	-0.0155967933	0.0737460497	-0.0498065239	-0.0661387344	0.0450690154	0.0167738958	-0.0241763954	0.0741745106	-0.1551174851	-0.003541696	0.1118324239	-0.0444779784	-0.0028722914	0.0310944279	-0.0916813469	0.0851304698	-0.0144875479	-0.0152400037	-0.0232404575	-0.0160588891	-0.0726172655	-0.1039764098	-0.0336605052	0.0612350069	-0.0240744487	0.005347225	-0.0153305407	-0.0297849116	-0.0535499769	-0.0164968291	0.0319815692	0.0186481737	0.0663794027	0.0923382788	-0.0302921338	0.0584675122	-0.0948572601	-0.0355359172	-0.0047023826	-0.1033425607	0.0033733406	-0.0776800854	0.1003674315	0.036838865	-0.0237063874	-0.0110391971	0.0039007322	0.0257516802	0.1202171878	-0.0602003428	0.0796130809	-0.0311064689	0.0400577083	0.0658728812	-0.0840950099	0.1029304137	0.0762669451	0.0143918054	-0.0659834361	0.0157262023	-0.0397372585	-0.0232556813	0.0037259063	0.0512766947	-0.0640570948	-0.0019688055	0.0364426793	0.002352231	-0.0366656349	0.0553540639	-0.0173149348	-0.0381934776	-0.0935357959	-0.0633001218	-0.0619090471	0.066495952	-0.0174724423	0.0026162575	0.1050913608	0.1014964715	0.0955958009	0.0875233996	0.0	-0.1051159811954818	-0.0025013813732641	0.0110493695026888	6.2569087745130665e-06	0.2916132505986866	0.1023135275420515	0.0104680579180981	0.0850382879247323	0.7286665871819196	0.0250211177204491	0.530954995275346	0.0006260563319805	-0.0034200104901754	-0.0013310730777078	1.169647175290978e-05	1.7717555381985153e-06	-0.0003079549777336	0.0002063079832123	9.483626831090209e-08	4.2562983937167913e-08	-2.7526481228980862e-05	-0.000278489423493	7.577071688494357e-10	7.755635899750853e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
