global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
5891.594480916946	n/a	n/a	34710885.527571015	15773.087609359898	n/a	n/a	248790292.73254275	5763.947228191475	n/a	33223087.649376187	n/a	8117.792061618209	7621.593599081039	n/a	n/a	n/a	n/a	-0.0426856015	0.0357479006	-0.1287281172	0.0598854613	0.0952657237	-0.0418587627	0.4664068275	-0.5049163305	0.0010414633	-0.3829186259	-0.011754961	0.047706296	-0.0476072408	0.0317478518	-0.0094440872	0.0238191991	-0.0724132534	-0.1363429606	0.0155214706	-0.0148873916	0.0491504298	-0.0917864824	0.0708745137	-0.0057826036	0.0317263733	-0.1525389626	0.0093518025	-0.1495835902	0.0668465107	-0.0489541574	0.2059805883	-0.0073206728	-0.0393419882	0.0331657368	0.0324400477	-0.0945611619	-0.0346822849	0.0608807698	0.0798483387	-0.1332997276	-0.1721823105	0.0721498885	0.1471644908	0.0815433227	-0.0475777074	-0.1022033837	0.0965608789	0.1114858961	-0.1040422279	0.0882716695	-0.0082185056	0.1897880914	-0.0701988242	0.0327133866	-0.3442770521	-0.0841757834	0.4809270365	-0.2206014456	0.3044623458	-0.0024209783	0.0134287458	-0.088100094	0.0104737242	-0.0359613483	-0.1771651876	0.1308468647	-0.0929228875	0.0381165013	-0.0964788097	0.109138477	-0.0294366971	0.0410759034	-0.0021197198	0.0755235702	-0.0138035687	0.1206686629	-0.0545723663	0.0461174469	-0.0066798907	0.31421234	-0.1224413053	0.0795284295	-0.0294346389	0.0765499004	-0.2001027588	0.0106366997	-0.0083275877	0.0825254744	-0.2180962062	0.014150241	-0.4102877365	0.1066590901	0.1962891718	-0.2354702801	0.289492354	-0.0072133785	0.0528204585	-0.1117832128	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0055606711995608	n/a	3.092106418962495e-05	n/a	0.0095796468999793	n/a	n/a	9.176963472828302e-05	-0.0015897130764059	n/a	2.527187665295911e-06	n/a	0.0056333984060993	n/a	3.173517760184214e-05	n/a	0.0016332103764371	n/a	2.667376133701814e-06	n/a	0.000779906268443	n/a	6.082537875566847e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5904.292582528057	12.69810161111127	161.2417845261066	34860670.900095835	15512.234691501892	-260.8529178580065	68044.2447550359	240629425.1242348	5749.0575050926045	-14.88972309887049	33051662.1968616	221.70385396103745	8036.1440494070575	7518.53964694341	1.295071	46.363064	0.1483858308684512	0.0744567905998843	0.0239169582	0.0104512853	-0.0670146495	-0.0550949945	0.085149574	0.1202697652	0.1414156397	-0.1050607771	0.1272181105	-0.1880246616	0.1086219975	0.0995827413	0.0616556495	0.0525124197	-0.0739210153	0.0198300901	-0.0912873388	0.0145455931	0.0393267354	0.0671036523	-0.0326552394	0.0249567801	0.0131239762	-0.1419734605	0.0623514341	-0.114339458	0.0923693003	-0.0196979315	0.1223825665	-0.10305568	-0.0074366605	0.0135711272	0.0034698719	-0.063844485	0.0018084684	0.0757298884	-0.0887079133	0.0649252499	0.0485557021	0.0267066175	-0.0917522336	-0.0295911451	0.0069623668	0.067884149	0.1174633585	-0.010151889	-0.0863829971	0.1298892192	0.0543423606	-0.0264212225	-0.0748551502	0.0408128688	0.0558462662	0.1531182448	-0.1620642114	0.045878515	0.1911187488	-0.1177148571	0.1711507036	-0.0410285838	-0.019093012	0.2176005061	0.1101552914	0.0486419102	0.062625897	-0.0761711388	-0.0713176651	-0.0027790932	-0.0862251653	0.0518037115	0.1403400268	-0.0389952849	0.0162145576	-0.0856290974	0.0407011352	-0.0420200444	-0.113161506	0.0290405699	0.0304811557	0.3152285093	-0.0912163803	0.0717802707	0.0311801343	-0.0276526769	-0.0895537138	0.0595121161	-0.076449255	0.0323133997	0.1158031943	-0.1079059546	0.1067312005	-0.0582147202	-0.0169056032	0.0616112771	0.1051656664	-0.1780876463	-0.0700082467	0.0353988974	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0160977553303069	-0.0105370841307461	0.0002591377266744	0.0001110301419784	-0.0214027387830952	-0.0309823856830745	0.0009599082226147	0.0004580772274174	-0.0634167326902215	-0.0618270196138155	0.004021681985103	0.0038225803543271	0.0050163410853099	-0.0006170573207894	2.516367788416811e-05	3.807597371397926e-07	0.0018698493847253	0.0002366390082882	3.496336721557583e-06	5.5998020243622825e-08	0.0007328157687043	-4.709049973869992e-05	5.370189508616742e-07	2.217515165640497e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5920.580363982678	16.287781454620927	265.2918247134934	35053271.84637726	15385.344133829332	-126.89055767255924	16101.213626453078	236708814.11635664	5762.298211294558	13.2407062019538	33204080.675888468	175.3163007264578	7969.265558299133	7473.532017522388	1.085298	38.853268	0.1794190945948616	0.0819374496432898	0.1034420234	-0.0979594137	-0.0266034315	0.0401516534	0.163918839	-0.0373408489	-0.0581760585	0.0130309767	0.0905444504	-0.0948580125	0.1277663755	-0.062304235	-0.015405101	-0.0926344708	-0.0534677789	-0.008804477	-0.113301661	0.038415903	-0.0979124339	-0.0673950126	-0.1017662805	0.0552828347	-0.0862427345	0.0403026233	0.0602183224	0.007370628	-0.0374722473	0.1475664872	-0.0427612765	-0.0326632953	-0.1707664048	-0.0657602485	0.0520546202	0.0141040391	0.0339714931	0.0169230854	-0.020161225	0.1958847264	-0.0505754939	0.0045305091	0.1431583444	0.0872954975	0.0372789197	-0.0985234834	-0.0391198022	-0.0697040193	0.1097364218	-0.0311977373	0.1281496725	-0.151081084	0.0311205053	-0.0168459556	0.0900930159	0.0678936765	-0.0306035832	-0.07838419	0.0214754414	-0.0701971337	-0.0012092011	0.1519334155	-0.0343622982	0.1080166718	-0.1985399368	-0.0084266005	0.1671421077	-0.0219608289	-0.0580077651	0.1088585314	0.0379820995	-0.0366294009	0.0674762107	0.0597516299	0.0964701202	0.0524044674	-0.0118877801	-0.0344972908	-0.0485874059	0.1082339386	-0.0387845587	0.2168115251	-0.1327055841	0.1711363386	0.0860453331	0.0138159174	0.0572353165	0.0673704116	0.0408063335	-0.0327297547	0.1021549497	0.0496319285	0.1724097239	-0.1471596506	0.0144317557	0.1025157186	-0.106036005	-0.0536838396	0.1099798883	0.0647069425	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.029036698545056	-0.012938943214749	0.0008431298623964	0.0001674162515145	0.0357729440033836	0.0571756827864788	0.0032690587021	0.0012797035226692	-0.0431314411403178	0.0202852915499036	0.0018603212148406	0.0004114930532645	0.0041848119277423	-0.0008315291575676	1.751265087057422e-05	6.914407398850835e-07	0.0013511371540742	-0.0005187122306511	1.8255716091197287e-06	2.6906237822704e-07	0.0003026736160484	-0.0004301421526559	9.161131785181427e-08	1.850222714914516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5939.664420343815	19.0840563611373	364.201207195065	35279613.42629823	15434.3599551486	49.01582131926807	2402.550739602414	238219467.2250947	5797.262154377501	34.96394308294293	33608248.48657767	1222.477315907273	8005.346979506609	7631.947877142164	1.218967	43.638561	0.1753087388227595	0.1211131640009883	0.1517144382	0.0124854268	0.0814789234	0.0897081747	-0.0125002945	-0.0383309396	-0.1040024166	-0.0655185259	-0.1613602181	-0.0181682138	-0.1225044508	-0.1632592374	-0.0392132472	-0.1002229952	-0.0737425978	0.0348284144	-0.0618082007	-0.0555758056	-0.0724711398	0.0090372536	0.1369153888	-0.0630578829	-0.1221086346	0.1052788027	0.0102538022	0.1089633528	0.0529869029	0.0573292069	-0.0667355452	0.0216562883	0.0950724665	0.0308868591	0.0756690684	-0.158094514	-0.0806823773	0.1286813022	-0.049319481	-0.0545457298	0.0769355819	0.0051169372	-0.0624111621	0.1338775566	-0.0048368563	-0.0776962312	0.0552476459	-0.0728638673	0.1981239957	-0.0676437594	-0.0419359449	-0.0600444701	0.0477517136	-0.119288563	-0.1438171591	-0.1235412428	0.0222748547	-0.1048218655	0.0503565205	-0.0510732077	-0.0817961911	-0.0793635014	-0.0827721925	0.0124996886	0.0228805401	0.0047393654	-0.0726077796	-0.0040786757	-0.0501494096	-0.0611371795	0.070447413	-0.0308874685	0.0599727691	-0.0165866227	0.1288428574	-0.0810430602	-0.0279036998	0.0495735939	-0.0380986738	0.0637076622	-0.1640422818	0.0134496806	-0.021370704	0.1453322782	0.1184449686	-0.0594467515	0.1125878861	0.040751092	-0.0735182609	0.0312753109	-0.156665705	-0.0832241654	0.051862042	-0.050474875	-0.063128996	-0.1251303182	-0.0718493685	0.1131907656	0.0308402271	0.0097085558	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0185375661123572	0.0104991324326988	0.00034364135737	0.0001102317818393	0.0367205425957308	0.0009475985923472	8.979430922183948e-07	0.0013483982485248	-0.0734100086253164	-0.0302785674849985	0.005389029366369	0.0009167916489436	0.0018229081074048	-0.0023619038203374	3.3229939680421496e-06	5.578589656524876e-06	0.0011961361785226	-0.0001550009755516	1.430741757570649e-06	2.402530242194776e-08	0.0001479096056832	-0.0001547640103652	2.1877251453359703e-08	2.3951898904319737e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5923.414813524051	-16.249606819764267	264.04972179692936	35086843.05307617	15427.766816758618	-6.593138389982414	43.4694738294599	238015988.95227835	5786.235595086089	-11.026559291412012	33480522.36184127	121.5850098070246	8035.421815149492	7808.344154887729	1.232917	44.13797	0.0727899907312308	0.035474286871261	0.0567065587	0.0847598849	0.0041320381	-0.0269379501	-0.0420658295	0.0638587382	-0.0412239278	-0.0536101116	-0.1482064615	0.1227326918	-0.1319689184	-0.0828921961	0.0786788149	-0.0288656764	0.0479868662	0.0419429767	0.0182281462	0.1042705388	-0.1144136598	-0.0402907809	0.0460239432	0.0334940757	-0.0695902523	-0.2470567003	0.1700777638	0.0564894218	0.0273037716	0.0810393883	-0.0878828252	-0.0890417684	0.0290661329	-0.0353332872	-0.2440460712	0.0365729422	0.0161656871	0.1939172573	-0.0893878087	-0.1009340755	-0.0483406727	0.1077801398	-0.1309984578	-0.0117889491	0.0320759757	0.078048809	-0.0725934956	0.073260824	0.0661183214	0.0595814093	-0.0422649821	0.0148038856	-0.0901540514	-0.0300064977	-0.088599638	-0.1497557557	0.0591053474	-0.0102789195	-0.0221353525	0.03201268	-0.0192374949	-0.0174460903	-0.0864341205	0.0938278902	0.0818447973	0.0347850414	-0.0841667776	0.0075523369	-0.0699023276	0.1307181944	0.0728653707	-0.0131544091	-0.0867136762	-0.1113607922	0.0725977571	0.1967407505	-0.0292407397	0.0072883806	-0.0471910835	-0.0879918676	-0.1310734699	0.0061795713	-0.0342777617	0.0515684688	0.026061417	0.0394176236	0.037984473	0.0013138168	-0.0037550017	0.1802339433	-0.2123726359	-0.0011040971	0.0670739329	0.0528986282	-0.121290269	-0.0650838389	-0.1220448232	0.0909394998	0.031102261	0.0651002884	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0133880931341678	0.0051494729781893	0.0001792410377691	2.6517071953102788e-05	0.0089353068563724	-0.0277852357393584	0.0007720193250917	7.983970861753563e-05	-0.0712610783866551	0.0021489302386612	0.005078141292829	4.617901170632879e-06	0.0020350319797991	0.0002121238723943	4.141355158805045e-06	4.49965372395533e-08	0.0008719299091726	-0.0003242062693499	7.602617665097385e-07	1.051097050858447e-07	-6.988728807293424e-05	-0.0002177968937561	4.884233034189297e-09	4.7435486929820826e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5885.713520725711	-37.70129279834055	1421.3874786662047	34641623.64805344	15434.738699686895	6.9718829282774095	48.60715156560599	238231158.72761232	5765.526895576098	-20.708699509991675	33241300.38361135	428.8502353951295	8023.398992997181	7472.840160793728	1.144858	40.985485	0.1098973628972107	0.057421552163616	-0.0398823079	0.0696736583	-0.0504458798	0.0800169587	-0.0349968457	0.0603377856	-0.0266509911	-0.0791870503	-0.0443560205	0.1148612502	-0.0367243349	-0.0041628699	0.0501473396	0.0557113359	0.0479372007	-0.0260423727	-0.0827465205	0.0614453773	0.0551807992	-0.0340143566	-0.0330472067	-0.0030234898	0.0234586899	-0.0006368265	-0.0022613807	0.0626584226	-0.071491489	-0.1021371333	-0.0639208765	-0.11492189	-0.1241115031	-0.135471064	0.0724379618	-0.0526914873	-0.1266578082	-0.1343669359	-0.0646922675	-0.0055404337	-0.0087137228	0.2591399422	0.0227589039	0.1135571921	0.042023564	0.0567562974	-0.0931893185	0.0632670163	-0.0979782503	-0.0208477742	-0.0428388241	0.0180556183	-0.0329127527	0.001158119	0.0474007959	-0.096551971	-0.1224315927	-0.0144778276	-0.1357563665	-0.0478083087	-0.0044997878	0.0509252895	-0.0233604641	-0.0054300635	0.0893942911	0.0631329286	0.0919378848	-0.0568285136	-0.0347961421	-0.0213339662	-0.0567787418	0.0742394444	0.0311821535	-0.0505997108	0.1091723505	-0.0643769789	-0.0176939484	-0.0707907199	0.0040721411	-0.0030527721	-0.0373892436	0.0550756834	0.0065130735	-0.0267406595	-0.0397305237	0.0242954556	-0.0395535171	0.0260567399	-0.164145539	0.041101553	-0.013899197	-0.0514304047	0.0878643348	0.0370357875	-0.0960199004	0.0977916421	-0.0147987332	-0.0053225738	0.0334175753	0.0325106722	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.010015938837526	0.0033721542966418	0.000100319030797	1.1371424600359751e-05	-0.0367477079971223	-0.0456830148534947	0.0020869378461046	0.0013503940430417	-0.090825332087391	-0.0195642537007359	0.0082492409487848	0.0003827600228667	0.0025331326737074	0.0004981006939083	6.416761142604002e-06	2.481043012719302e-07	0.0007965936564735	-7.533625269909999e-05	6.345614535338205e-07	5.675550970742651e-09	-0.0003220091423923	-0.0002521218543193	1.0368988778422453e-07	6.35654294254355e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5867.122815739215	-18.59070498649544	345.6143118949064	34423130.134967655	15313.967155535196	-120.77154415169936	14585.765876785865	234517590.04081076	5756.125680590841	-9.401214985256956	33132982.850757368	88.38284319901996	7987.017601714959	7311.210777892007	1.280135	45.828358	0.2262576589422175	0.1069365081484027	-0.0705800605	-0.1029593644	0.1272843648	0.0226454721	-0.0466481533	-0.1977771872	-0.0538078509	0.0559383034	0.0498311323	0.0788581024	0.0565560491	-0.0083600238	-0.1580576814	0.0826838809	-0.0250838468	-0.0383508494	-0.0266173459	0.1002246642	0.0394306585	0.1427775248	0.0160009385	-0.0114159968	0.0468589704	-0.0313768881	0.0329703811	0.0682484022	0.0471408733	0.0857220467	0.1083681548	0.0937819445	-0.158005865	0.0609871293	0.0827178792	-0.0218287887	0.015137792	0.2574848575	-0.006112761	-0.0998430476	0.0026406283	-0.1939637806	0.0129085853	0.0700748671	-0.1717309275	-0.0637898643	-0.0870982357	-0.125477851	-0.031956307	0.0235674661	-0.0689007498	-0.0036961469	0.1856330094	-0.0091014273	-0.0159661929	0.0257740309	0.0680892619	0.127761375	-0.0757565498	-0.0104148523	0.0584541799	0.0693261191	-0.0899317916	0.0785238646	0.1002081013	-0.1105667482	-0.0451309049	0.141425201	0.0527927671	0.0523315212	0.0707167043	-0.0806022049	0.1115250412	-0.0831156592	-0.0446063473	-0.0580997479	-0.0412407216	0.0237202113	0.0197673055	0.1207282212	-0.0359982509	0.0613005863	-0.0904538595	-0.1169717761	0.1010615699	-0.0146288999	-0.0477145103	-0.0080161832	0.0963589049	0.0178454871	-0.0005356789	-0.0276755886	0.0557239266	0.060552395	-0.0783005293	-0.0369965919	-0.1363505402	0.0820278967	0.1430246831	0.0104592115	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0038328983222442	0.0138488371597702	1.4691109548662404e-05	0.0001917902906778	0.043391140146582	0.0801388481437043	0.0064222349817996	0.0018827910432203	-0.0425885621904029	0.0482367698969881	0.0018137856294458	0.0023267859700949	0.0030819022097439	0.0005487695360364	9.498121230424331e-06	3.011480036817151e-07	0.0014607290832473	0.0006641354267737	2.133729454644497e-06	4.410758650960174e-07	0.0001457499696325	0.0004677591120248	2.1243053647874677e-08	2.1879858688222945e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5883.639525403759	16.51670966454367	272.8016981428302	34617214.06489337	15318.875253579052	4.908098043855716	24.08942640810031	234667939.03471667	5747.153920071609	-8.971760519231793	33029778.18099446	80.49248681444634	7969.539939603524	7231.193745639589	1.442605	51.644722	0.2269327120420885	0.1184018005086871	0.0421905626	-0.0187912816	-0.0457546828	-0.2030666407	0.0796820767	0.0561806035	0.0568868956	0.1338402762	-0.1143861422	-0.0476856117	0.1027955258	0.018023098	0.1020852609	0.0312213651	-0.0860602939	0.0946088609	0.0249481449	-0.1669063209	-0.0191054541	0.0194099415	0.0053501779	-0.0285068847	0.0117137407	-0.05587517	0.0036457084	0.0257492481	0.0261906367	0.0563008041	0.146601514	-0.1245513576	0.018020111	0.0137165908	-0.0808585295	0.1043604905	-2.0791e-05	-0.1321724235	-0.2002117289	0.073744242	-0.1467906675	-0.1430330491	-0.030005476	-0.0063840083	-0.0941369745	-0.022166456	0.1464627877	0.0417418677	-0.1520971664	0.1011604551	-0.0532582986	-0.0757608801	-0.1445901083	0.0338335181	-0.054696556	0.0943210567	0.0008907584	0.114685896	0.0253558587	0.0597082527	0.1094093613	0.0841386214	0.0272017865	-0.1778015552	-0.0562503881	0.1006507279	0.0275777588	0.0118591359	0.0453741544	-0.0084195811	0.1791100744	-0.133206098	0.0094139988	-0.105210085	-0.1149601991	-0.0029344669	-0.0139540684	0.0067947495	-0.1772121422	-0.0833116539	0.1001377458	0.100684635	-0.088269513	-0.003455671	-0.0080254997	-0.0437970283	-0.0235284243	0.0110521862	0.0818374833	0.0091437149	0.0734430636	-0.1152770573	0.0456856436	0.1848783323	0.0755790458	0.0611678481	0.2102120312	-0.0204594049	-0.1058863049	-0.0803926082	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0294820885716688	-0.033314986893913	0.0008691935465477	0.0011098883517415	-0.0279655410782169	-0.0713566812247989	0.0050917759554175	0.0007820714877974	0.0487392143387737	0.0913277765291765	0.0023755110143609	0.0083407627657632	0.0035098910430954	0.0004279888333515	1.2319335134401316e-05	1.831744414735781e-07	0.0016497619565731	0.0001890328733258	2.721714513355903e-06	3.5733427197808e-08	0.0001441063284258	-1.6436412066999978e-06	2.076663389236453e-08	2.701556416362225e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5913.378929805977	29.739404402218497	884.4321741986929	34968050.36747329	15289.564082824078	-29.311170754974228	859.1447310272564	233770769.84278408	5748.83772361389	1.6838035422815665	33049135.17244613	2.835194368999951	7912.30634925295	7490.056381808386	1.356012	48.544739	0.1305297999043431	0.0816029529690525	0.1217849773	-0.1172317636	-0.1178033104	-0.0369386389	0.1566819877	0.0493199864	-0.1204323991	0.0944766592	0.1415847897	0.0880871729	0.1570760636	-0.0306100244	0.0771176746	-0.0623349894	0.0353397804	-0.033079813	0.0338491471	0.1172108999	-0.0071024735	0.0489629096	0.0688230755	-0.111042305	0.0045990145	0.0558883749	0.0249766269	-0.0965855496	0.0323722558	0.0168364366	-0.0516611257	0.0074804384	-0.0896146031	-0.0618201097	-0.1358754055	0.0367744936	0.0342012871	-0.1141376369	0.0750267937	-0.0949104795	-0.0853727023	-0.0385287195	0.0906592752	0.0341711728	-0.0832857977	-0.0529972607	-0.1361517131	0.0949835338	0.0990010479	-0.0024062265	0.2051342131	-0.2072423843	-0.0317118047	0.014216002	0.1643791418	0.0522680364	0.0003761002	-0.0717853903	-0.0863932431	0.0356330194	-0.0877964289	0.0296720695	-0.023143314	0.0884252353	0.001597578	-0.1597352547	-0.0087284136	-0.1645874115	0.0710603898	0.1673754887	0.0193784938	-0.0074695995	-0.0779876227	0.0778220071	-0.078713183	0.0421129299	-0.0925677898	-0.1565486242	-0.059584422	0.0731492465	-0.0129503117	0.0593587563	-0.1589182081	0.08701669	-0.0517793843	0.0966430949	0.0501673072	-0.0035630677	0.0548361769	-0.0567082357	0.2376591897	0.074429949	0.1762089723	0.0548815698	-0.1742696386	0.0144751928	-0.1290429479	-0.0176130542	-0.1106407746	-0.0042902805	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0294781083877211	3.980183947698002e-06	0.0008689588741182	1.5841864257512847e-11	-0.0270527772107271	0.0009127638674898	8.331378777949421e-07	0.0007318527548132	-0.020927432159489	-0.0696666464982627	0.00043795741679	0.0048534416343138	0.0033319978701849	-0.0001778931729104	1.110220980691671e-05	3.1645980968165e-08	0.0007370613526433	-0.0009127006039298	5.43259437560371e-07	8.330223924138218e-07	3.5771918173241194e-05	-0.0001083344102525	1.2796301297930634e-09	1.173634444476972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5911.803361799253	-1.5755680067240974	2.482414543812545	34949418.98858095	15259.412700220482	-30.151382603595263	909.1058729083873	232849675.95565012	5765.9367488613625	17.099025247472127	33246026.59186994	292.37666441368924	7999.566412173243	7722.59306775199	1.924971	68.913231	0.6108246587867591	0.3388080222797406	0.0862085133	0.1765038253	0.1450775361	0.1233564487	-0.2161785538	-0.0888607804	-0.2092909263	0.0992937108	-0.0947690768	-0.0738158178	-0.1230841383	0.1548647225	-0.1478336758	-0.0560735392	-0.1911781015	-0.0374225228	0.0816596937	-0.0378957435	0.1791892518	-0.0378721123	-0.0474275293	0.1159198892	0.0935851381	-0.0858235839	0.1128569131	0.0575866498	-0.0504845679	-0.0837887778	-0.0406888374	0.2925108259	-0.0285732331	-0.1121094841	-0.0048076103	-0.0503498112	-0.0293647627	-0.0571749032	-0.0819332939	-0.1130426418	0.068955018	0.0331565095	0.162480408	-0.2348578699	0.0038830402	0.0507071558	0.0691924005	0.0939788271	-0.1027813757	-0.0608758589	-0.0861982767	0.1040911396	0.0996174369	-0.2667112763	-0.0643902074	0.0738104279	0.1042728343	-0.0300686478	-0.1765086159	0.0786575857	0.0384830625	-0.013690743	0.2387219831	0.0995394916	0.0564699141	0.1525940669	-0.1450981421	0.0248251463	-0.0519408631	-0.1862349475	-0.1144982229	0.0841595005	-0.1036656715	0.2842222186	0.022898602	0.098756037	0.2247581617	0.099171342	0.0110259011	0.0848128677	-0.0408374839	-0.1724581307	0.3630418437	-0.0328994838	0.0862711639	-0.0082795866	0.2035751784	-0.0781008998	-0.1334791449	0.2490656233	0.1373157337	-0.3125991998	0.0433868559	-0.0963916707	0.1954972201	0.0858562001	0.1981590539	0.0646099921	0.1315914533	-0.2147129797	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0541672211213182	0.0836453295090393	0.0029340878440057	0.0069965411486757	0.0972761811563742	0.1243289583671013	0.0154576898886484	0.0094626554203677	-0.3086144813393545	-0.2876870491798655	0.0952428980923587	0.0827638382658183	0.0037351389035256	0.0004031410333407	1.3951262628630422e-05	1.6252269276300746e-07	-0.0002867975543554	-0.0010238589069987	8.225283718423863e-08	1.0482870614405725e-06	0.0009120384124489	0.0008762664942756	8.318140657823099e-07	7.678429689901532e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
