global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
5548.809280194497	n/a	30789284.42797257	n/a	13243.402403235055	n/a	175387707.21401203	n/a	5321.96796890487	n/a	28323343.062049422	n/a	6379.182474622319	7632.738669317776	n/a	n/a	n/a	n/a	-0.0168653052	-0.1442441277	0.2443896312	-0.026077557	-0.1525333374	0.2511132643	-0.0719527071	0.0900602127	-0.1151229085	0.1381814779	-0.1213425232	0.0675919505	-0.1385986306	0.035283592	-0.061842901	0.085602108	-0.1745846827	0.0639000856	-0.0340252032	0.0510767996	-0.0049708841	0.0341848072	-0.0028383458	0.0266719188	-0.0645007768	0.0166200118	-0.0246058749	0.0669114333	-0.0670491788	0.1110134184	0.1304824351	-0.0369655754	0.1197251046	0.0086714352	0.0693034444	-0.0162379935	-0.0620526553	-0.062599473	0.1037605077	-0.0076681226	-0.0357687078	-0.0316730346	0.0886068117	0.0122374598	0.0016472005	0.0434790251	-0.112852452	0.0281610324	-0.021202291	0.1972496708	-0.1070516216	0.204138979	-0.0096354154	0.1690896605	0.046761582	-0.0931869715	0.0077647284	-0.1549023004	0.060401759	-0.0864841039	0.0463028498	-0.2343245971	-0.003583478	0.1341727257	-0.1305721511	0.0766906368	-0.0975897941	0.023866401	-0.0549710012	0.0470662469	-0.1786667171	0.1158871954	-0.0362048181	0.0651995745	-0.0369797541	-0.1035819612	0.0571338691	-0.163909927	-0.0299070492	-0.0080078922	-0.1158871648	0.0802695636	-0.0393557988	0.2146578764	-0.0108943979	0.0872132038	-0.1667089389	0.1173403554	-0.094277634	0.0059371358	-0.0046827038	0.1358855967	-0.1276694235	0.0159345284	-0.1540703044	0.0653603636	0.1195030133	-0.1568020035	-0.03502661	0.1267293402	-0.13300403	0.269157145	-0.1681285308	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.000578296445866	n/a	3.3442677930124745e-07	n/a	-0.2076965333293117	n/a	0.0431378499570138	n/a	0.5056450991487367	n/a	n/a	0.2556769662931357	0.0006589885227519	n/a	n/a	4.3426587311873146e-07	0.0008987773448945	n/a	n/a	8.07800715695607e-07	-0.0021983002998186	n/a	4.832524208182546e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5520.1459431055655	-28.663337088931257	30472011.233184837	821.5868930737022	13101.388560267857	-142.0138429671988	171646382.20711747	20167.9315943122	5314.87712834872	-7.090840556149487	28247918.88944434	50.28001979273437	6343.056112180999	7527.098706326296	1.234344	42.790997	0.1271826456268614	0.0601708068932443	-0.0541959849	-0.1750843583	0.0322650052	-0.0143234795	0.047053705	0.207511256	-0.0687145039	0.0379792164	-0.1348963116	0.1680144959	-0.0799162002	0.0665960432	0.0259851984	0.0414961184	0.0555963818	0.0031496006	0.0671101183	-0.0973860505	-0.1517028375	0.0276206492	0.0788165595	-0.0763027986	-0.0363884084	0.0949461528	-0.1155127313	0.0176916392	0.03181053	-0.03562654	-0.015350764	0.0629607996	0.0384213054	0.1051742503	0.0521569219	-0.0469305448	0.050226095	0.0555026044	-0.0449100233	-0.0183021893	0.0984234689	0.0066247444	-0.0912570262	-0.033489528	-0.1231409856	0.0879266394	0.1152651208	0.0427084887	0.139859835	-0.2198605129	0.0075128602	0.1931914749	-0.0397429554	-0.0058733075	-0.076417748	-0.0441690601	-0.094060166	-0.0233659276	-0.0953130264	0.0906350292	-0.0569256562	0.1934733044	0.1054992392	0.0315331902	0.0020052995	-0.0115450708	-0.0714233253	-0.2179318384	-0.031560396	-0.0725072224	-0.0997078179	-0.0750902242	-0.1276201503	0.125904938	-0.040403436	0.0909399759	-0.0531080318	0.0180510263	0.1238291426	-0.1083381472	-0.0408399352	0.0111794482	-0.1831424395	-0.0354641547	-0.018312679	0.0916843612	0.096632424	-0.083009586	-0.0668803101	-0.0804433882	0.0966643516	-0.1158772986	0.1169321985	-0.0423251163	0.0122386684	0.114148833	0.1841820583	0.0722506656	-0.0970583038	0.0934488079	0.0148886057	-0.0670288631	-0.0820887012	0.0608471128	-0.0272013216	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0174497891371459	-0.0180280855830119	0.0003044951409308	0.0003250118697884	-0.2392704068306983	-0.0315738735013866	0.0572503275849278	0.0009969094878815	0.5545861277083546	0.0489410285596179	0.0023952242764733	0.3075657730465473	0.0011699268383545	0.0005109383156025	2.61057962350822e-07	1.368728807102156e-06	0.0008482223324777	-5.055501241679999e-05	2.555809280462801e-09	7.194811253139099e-07	-0.0021870004681811	1.1299831637499955e-05	4.782971047824351e-06	1.2768619503584492e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5499.429337321858	-20.716605783707564	30243723.03619633	429.1777551975457	12940.74414140005	-160.64441886780696	167462858.9331797	25806.62931337541	5296.205542069622	-18.671586279097937	28049793.14384898	348.6281341777984	6311.762226753066	7425.716393638118	0.921712	31.953003	0.0596467798807825	0.0295560978488467	-0.0695050183	-0.1893515534	-0.0770436537	-0.017249937	0.0632518353	0.1753714639	-0.0026625956	-0.0331531721	-0.0472665194	0.1793193535	0.0752743515	0.0919418823	0.1084084115	0.0075534567	0.0075790093	-0.0138496845	-0.0131693192	0.0046530608	-0.0730809699	-0.0673445004	-0.0298151016	-0.0961819562	0.0649043338	0.0682033584	-0.0462378489	0.1507608796	-0.0417363366	0.0729198293	-0.0460861549	0.1423054644	0.0450520934	-0.0607936792	0.0758545569	-0.0435240605	0.0762106707	0.047230342	0.186004138	0.0698827936	-0.1245802227	0.1103214721	0.112226724	0.1648490166	-0.11141207	0.2337716829	0.0380421923	-0.0236483753	-0.0244167581	-0.0120700957	0.0276224263	0.138898755	-0.0507623358	-0.136012309	0.0086079242	-0.0090686254	-0.0495495508	0.022680392	-0.1212728939	-0.0544068653	-0.0031507899	-0.0444244566	-0.051448048	-0.0675191444	-0.0762642453	0.1046261372	-0.1519733441	0.045091016	-0.0313078943	-0.1206224193	-0.0104993488	-0.0463237261	0.0352562619	0.0496351631	-0.0761184965	-0.0253097653	0.0447028977	-0.0558713257	0.0922697392	-0.0155679291	0.0283757392	0.0091804807	-0.1697002341	-0.038029058	-0.0261195096	0.0854573327	-0.0010918182	-0.114661515	-0.0410820654	-0.0160687882	0.0145968436	-0.0045511142	-0.1904732972	0.0102145809	-0.0395271366	0.0219282177	0.0337747339	0.0294842518	0.0236438097	0.0395804114	0.0341846778	-0.0195877632	0.0518812393	0.082662253	-0.1147850256	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0070535104396896	0.0103962786974563	4.975200952281017e-05	0.0001080826107551	-0.224432082625853	0.0148383242048452	0.0503697597117777	0.000220175865208	0.5338014910785986	-0.0207846366297559	0.0004320011198309	0.2849440318777352	0.0012010977485936	3.117091023910009e-05	9.71625645134035e-10	1.4426358016766147e-06	0.001029724343363	0.0001815020108852	3.294297995540755e-08	1.0603322233143616e-06	-0.002127122582331	5.987788585009972e-05	4.524650480262503e-06	3.585361213877572e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5497.671937145391	-1.757400176466945	30224396.728475954	3.088455380246048	12878.896937585256	-61.84720381479383	165865986.32894287	3825.076619708648	5289.608518240081	-6.5970238295412855	27979958.276238028	43.52072340753557	6294.985082432518	7387.325627298939	0.7505119999999998	26.018013	0.0943838973510702	0.0538154705086502	-0.0778182102	-0.1749561433	-0.0590928642	-0.005057052	0.0491772742	0.1600911114	-0.0310596955	-0.0600145728	0.0324007168	0.1963582449	0.084079492	0.1425855489	0.0373294983	-0.0815517417	-0.0722991988	-0.0394799214	0.0669026318	0.0892558379	-0.1369122634	-0.0563106007	0.0063844171	-0.0926576215	-0.1047421102	0.090797113	0.0524950654	0.0093270731	0.0859180103	0.0347516658	0.1230537735	-0.0464708338	-0.0002609894	-0.208078603	0.0246354611	0.1291213537	-0.009890969	-0.0051800195	0.0409123885	-0.1108776515	0.0106369852	-0.0663889936	0.0127296368	-0.0106456951	0.1426612195	-0.0363992003	0.1416926497	-0.0352609846	-0.1154976589	-0.0190110852	0.0400407476	0.0864765257	-0.0800293132	-0.2460400449	0.0287014047	-0.0032746488	-0.0292462187	-0.0887591291	-0.082050924	-0.0639353254	-0.0023587075	0.0114556505	0.0286505485	-0.0170360023	-0.0411767129	-0.1380704269	-0.0420084569	-0.1170966391	-0.1010330314	-0.1318685445	-0.0517250703	-0.0222211974	-0.0770333096	0.0379996389	-0.0796862999	-0.133814607	-0.0655875022	-0.0405406087	-0.0604706492	0.0528359422	0.1275224625	0.0212109821	-0.1772485361	-0.0552157608	0.076855096	0.0716615448	0.0012660522	-0.2195530275	-0.003107267	0.0220162503	-0.0027688272	-0.0693040925	-0.004344204	-0.0582884108	-0.0312822029	0.0752530545	0.0195939699	0.0338507783	-0.0365529985	0.1302388601	0.1178558417	-0.0698331611	0.0029734673	0.0291356941	-0.0054373108	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0161887237188835	-0.0091352132791939	0.0002620747756463	8.345212165636058e-05	-0.1756726335451048	0.0487594490807482	0.0308608741766726	0.002377483874658	0.5537004164102868	0.0198989253316881	0.000395967229356	0.306584151132925	0.0010490734664222	-0.0001520242821713	2.3111382369729425e-08	1.100555137951091e-06	0.000958828727618	-7.089561574499998e-05	5.026188331862691e-09	9.193525289055528e-07	-0.0022360088776034	-0.0001088862952723	4.999735700721216e-06	1.1856225298148218e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5511.700681183083	14.028744037692377	30378844.398954064	196.80565927508945	12877.271142384365	-1.6257952008909342	165824112.07448512	2.643210035239993	5303.897474433266	14.288956193185186	28131328.41929958	204.17426909076528	6305.775436666542	7434.291584530565	0.886768	30.741598	0.1152180758838477	0.0627686058090814	-0.0602082534	-0.1589183229	0.0397084494	-0.0212049042	-0.0341411312	0.1597957377	0.006193932	-0.0209016852	-0.0817514501	0.1772527443	0.0215789171	0.0949447298	0.0003014591	-0.0673388508	-0.0527869187	0.0393233686	0.0752614197	0.0625877077	-0.0207701055	-0.0348965278	-0.0134483503	0.0738259391	0.018158087	0.0564449188	-0.0230055838	0.004798518	0.0849232145	0.0972056787	-0.0228543824	-0.0029520597	0.0520847306	-0.1660460263	-0.0485545014	-0.1157748543	0.0790114971	-0.0704975387	-0.1446900242	-0.1094452618	-0.0598719498	0.1125233818	-0.0029617848	-0.0662576865	-0.1269519186	-0.0423489194	-0.1026365325	0.0333321947	-0.099760705	0.0101738047	0.04878218	0.1644467849	-0.0557188073	-0.0710860758	0.0197310209	0.1441822588	0.0435494223	-0.0063519951	-0.0381554529	-0.0695481688	0.0248329993	-0.0811409965	-0.0287668713	-0.0305443219	-0.0067575925	-0.0404270979	-0.031138523	-0.0297543455	-0.0156576454	-0.023530216	0.062311747	0.1094325714	0.0321129941	-0.1073919188	0.044653326	0.053158034	0.0146854294	-0.1384966655	-0.0539978916	0.1042662688	-0.0638640667	0.0164177129	-0.1444098599	-0.0177298624	-0.0169628159	0.119687772	0.0236931569	-0.0110202528	-0.1220503374	0.1038796073	-0.0388688294	-0.0416001762	-0.0780615615	0.0772765828	-0.0367429305	0.1015049173	-0.1428989375	0.0204685064	0.0500897199	0.1082831199	-0.0284869385	-0.0225509877	-0.006607489	-0.0378954338	-0.1142103981	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0056060943312843	0.0105826293875991	3.1428293651257964e-05	0.0001119920447552	-0.1999206904914956	-0.0242480569463908	0.0399682824865963	0.0005879682656754	0.5020133641652791	-0.0516870522450076	0.0026715513697781	0.2520174178005411	0.0013518479248563	0.000302774458434	9.16723726800625e-08	1.8274928119382848e-06	0.0007965639029317	-0.0001622648246863	2.632987333047568e-08	6.345140514537828e-07	-0.0021270414146268	0.0001089674629765	4.524305179537578e-06	1.187390798755668e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5488.4162172255055	-23.284463957577827	30122712.573503926	542.1662617917409	12872.021682012648	-5.24946037171685	165688942.1822037	27.55683419422561	5296.291432776924	-7.606041656342313	28050702.94090624	57.85186967801452	6312.632618949339	7434.220990210596	0.970941	33.659599	0.0483586835641023	0.0257611354590863	-0.0440627554	-0.0937094621	0.0514911513	-0.0036879307	0.0341718666	0.0153626814	-0.0721161165	-0.0059621169	-0.0186122443	0.0790185544	-0.0128904738	-0.0711611516	0.0224735119	0.0432184273	0.0073250283	-0.033013127	-0.0429603915	0.0403844806	0.0511222641	-0.0827876848	-0.1304903921	0.0398029569	-0.0115902315	-0.0512777655	-0.0302661241	-0.0343938952	0.0278365512	-0.2492736388	0.054791934	0.1122323213	0.0444474845	-0.0518246598	0.0036427948	0.0716197083	0.1114287219	-0.0655957478	-0.0370651076	-0.1488936432	0.0701881426	0.0436044158	-0.1194432117	0.1850947973	-0.0095454147	-0.3079386595	-0.0372559403	-0.1502182496	-0.0503684671	-0.0229950112	0.0102154401	0.0384489642	-0.076844391	-0.042149358	-0.0664836944	-0.078244642	-0.0852391799	-0.0349161735	-0.0075570422	0.0806542771	0.133029592	-0.0066088644	-0.012405533	0.0553845772	-0.0015347718	-0.0019070365	-0.0173788119	-0.0902121709	0.0521917742	0.1616084318	0.0773923434	0.0647196108	-0.0260150196	0.0921010768	-0.2477296051	-0.0024215862	0.0805613084	0.0509395044	-0.0451893186	0.054520798	0.1044518945	0.0269807414	-0.1216208465	0.0036208198	0.0491876878	0.0392087561	0.0719941177	-0.1280653178	-0.0738726	0.0288367365	0.0298115047	0.1049203885	0.0570441722	0.0114596705	-0.0640462133	0.2156157576	0.1425230924	0.0136554995	-0.0679892932	0.0310386771	-0.0376736326	0.002426533	-0.1434289973	-0.0619378411	0.0187884598	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0120440077524364	-0.0064379134211521	0.0001450581227407	4.144672921825034e-05	-0.180991918525379	0.0189287719661166	0.0327580745714974	0.0003582984081452	0.4903988173701705	-0.0116145467951085	0.0001348976972557	0.2404910000780618	0.0014777400461837	0.0001258921213274	1.5848826212312804e-08	2.183715644095004e-06	0.0006949299229732	-0.0001016339799585	1.0329465882204788e-08	4.829275978435377e-07	-0.0021270184882782	2.292634859995396e-08	4.524207649477279e-06	5.256174601266109e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5502.243192832079	13.826975606573797	30274680.15306696	191.1852544247868	12940.611133781313	68.58945176866473	167459416.51574486	4704.512893925986	5308.6062465265	12.314813749576388	28181300.28066018	151.65463768675565	6323.150011973318	7396.9752027638115	0.906578	31.42836	0.102956689309961	0.0691380939389675	-0.0456167311	-0.0634462965	-0.0169736807	-0.0159831872	0.0404061735	0.0371482988	-0.0371394376	0.0181422419	-0.0785410292	0.0023347988	-0.0559223918	0.0379344723	-0.0228695681	0.0455958271	-0.0505972089	-0.0464039328	0.1177590301	-0.0778517967	0.0750959204	0.0680998555	-0.0411578914	-0.0525810125	0.0126835164	-0.0417234022	0.1272277797	-0.1551461713	0.0403463911	-0.2543351279	-0.0977756943	-0.0921018049	-0.0129156228	0.0194669103	-0.2312308976	0.1457097362	0.1094954674	-0.0522334102	-0.028674294	0.041658861	-0.2594637666	-0.1509662967	-0.1600452599	0.0636157487	0.0995486191	0.0734310018	0.0072060613	0.0290535226	0.1549031587	-0.0273015972	0.0234426914	0.0877709806	0.0332099481	-0.0183122703	-0.0275596358	-0.0251080169	-0.0112432437	-0.0291017752	-0.0512640884	0.0651314504	-0.1328658484	-0.042918816	0.0237966024	0.0296626247	0.0809993851	-0.0615203682	0.0527905517	0.0129356915	0.0594444878	0.05694938	-0.1936993208	-0.0082259177	0.1320781802	-0.0134486891	0.001784273	0.1467409393	0.1444310692	0.1380187132	-0.3022798637	0.1749499656	0.0731873936	0.0199837459	-0.0758754051	-0.0195751712	-0.0220888508	0.0321930875	0.0780413607	-0.0426860502	-0.0736846129	0.0689420742	0.0591459382	-0.0240790686	-0.0257675682	-0.0506140599	-0.099942064	0.0245807938	-0.0390518488	0.0034177599	-0.0488708976	0.1129980027	-0.0241575847	-0.1887697867	-0.0052237036	-0.1206383756	0.0512850267	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0008253613014801	0.0128693690539165	6.812212779809245e-07	0.0001656206598459	-0.195837900630508	-0.0148459821051289	0.0383524833233647	0.0002204031846658	0.425244596856615	-0.0651542205135555	0.004245072450729	0.1808329671557449	0.0015289018026578	5.116175647410003e-05	2.6175253255151163e-09	2.3375407221702708e-06	0.0008453759995579	0.0001504460765847	2.2634021959729416e-08	7.146605806285185e-07	-0.0021271530079666	-1.3451968840011086e-07	4.524779919301355e-06	1.8095546567262916e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5505.497390757883	3.2541979258039646	30310501.51964186	10.589804140306825	12850.426754324775	-90.1843794565375	165133467.76826596	8133.222297960743	5301.275574366539	-7.330672159961068	28103522.71537528	53.73875431682827	6309.1358943888645	7435.939130345881	0.997113	34.56691	0.3179051059071628	0.1655959543407156	-0.0491504031	-0.0908804579	-0.0829763685	-0.0373758957	-0.0302351066	0.1025122315	0.0559885227	-0.0025987191	-0.084438476	0.0350675469	0.0998681311	0.0319503498	-0.0216115223	0.0526670808	0.0293056096	-0.0570015204	-0.0112679251	0.0650036956	-0.0813079771	0.0435745179	-0.1010576625	0.2601000879	0.0191961127	-0.0762773491	0.0925656587	-0.1539802847	-0.3074938294	0.0082992803	0.0127958704	-0.0479044229	-0.1011101554	-0.0051252011	-0.0817450376	0.127676428	-0.1584926894	-0.0044141594	0.0844449005	0.3144625139	0.0706369962	0.1087907982	-0.0836001041	-0.0272078939	0.102243149	-0.0093121471	-0.0866907606	0.0882470207	0.0228968863	-0.0195376878	0.0456095133	0.1086032404	0.0270219766	-0.0139840841	0.0817825741	0.0342469354	0.101223044	0.0429077383	-0.0096629632	-0.1381127387	0.0717100314	-0.0164440635	0.064873185	0.0271377273	0.1527293081	0.0380645232	0.1459348874	0.1649517001	0.2257207013	0.1087070123	0.1040079489	0.0316868343	0.0692280508	0.039869364	0.0133365298	0.00492143	0.0824023465	0.1872485778	0.0332581469	0.2117819941	0.0806224316	0.0170966229	-0.0707874976	-0.0665974319	-0.1705072624	-0.0007979887	0.0031958787	0.0677100309	-0.0365002309	0.1096233129	-0.0569124467	-0.0101023122	0.1338880962	0.1412882872	-0.033567305	-0.2429417367	-0.1763314485	-0.0788457253	0.0803039548	-0.0944831476	-0.101676819	-0.1298034014	0.202194823	-0.3639950344	0.1290210694	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0004878576446856	-0.0013132189461657	2.3800508147818117e-07	1.724544000568552e-06	-0.3401305743962126	-0.1442926737657046	0.1156888076390975	0.020820375702456	0.3937873264482974	-0.0314572704083175	0.000989559861542	0.1550684584712979	0.0023090822105811	0.0007801804079232	6.086814689073666e-07	5.3318606552221e-06	0.0015131294663686	0.0006677534668107	4.458946924377086e-07	2.289560781992924e-06	-0.0007582480269611	0.0013689049810055	5.749400703904011e-07	1.8739008470216688e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5483.31357296735	-22.183817790532885	30066727.73948797	492.12177176356334	12767.473102678572	-82.95365164620307	163008369.4276208	6881.308321439609	5287.753950498414	-13.521623868125062	27960341.841011588	182.83431203104936	6306.18976428744	7374.783767969242	1.256522	43.559837	0.3601413094910139	0.2298025836686149	0.0428761566	0.0652265211	0.1362832826	0.0246821998	0.0149967301	-0.123347478	-0.0122320909	-0.000128216	0.0764150521	-0.0736189425	-0.1280149414	-0.0202983367	-0.0199299029	0.1126193512	0.1000044692	-0.0159400559	0.0953107067	0.0043525518	-0.1180020955	-0.0267624507	0.0642664187	0.0172860106	-0.0444453523	-0.024137313	0.1295874048	0.1065135672	-0.0261932349	0.1366056588	0.137480967	-0.0216055024	-0.2053822168	-0.030289519	-0.0039959643	0.0437945433	-0.0068666336	0.2638549996	-0.1307771228	-0.0002437741	-0.1484630426	0.0692872738	0.0165815465	-0.0472430989	0.0546846229	0.0504524973	-0.2067932999	-0.1590375262	0.2198982543	-0.0265170982	-0.0278169243	-0.0865637419	-0.0274589607	0.0837022333	-0.0947107117	0.0652790496	0.0303880531	0.0489128257	-0.0849621174	-0.0886922344	-0.0279119226	0.0520447945	-0.0572546023	0.202287776	-0.051779127	-0.191984329	0.0913225569	-0.0785165305	0.0238546186	-0.1795828329	0.0999613628	-0.064031688	0.234832266	-0.0405151847	-0.1038247084	-0.0815301048	-0.1282424404	0.068698373	0.1213448199	-0.0521119736	0.1198144815	-0.0167778429	0.0778518664	0.0897195931	0.0419822138	0.0135413209	0.0944374123	0.12841951	-0.0915220587	0.045699277	0.0011155274	-0.1193818084	0.0064735147	0.0303819183	0.0581380322	-0.0061401562	0.0880973209	-0.1766839183	-0.0847231295	-0.1239359529	-0.0110788014	0.0240963718	0.1528789315	-0.0078853214	0.2508353027	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0004007496163893	8.71080282963e-05	1.606002550361711e-07	7.587808593669001e-09	-0.1360941586853101	0.2040364157109024	0.0185216200282623	0.0416308589361522	0.2785664840975173	-0.1152208423507801	0.0132758425120233	0.0775992860624523	0.0018109218268657	-0.0004981603837153	2.481637679034744e-07	3.2794378630186048e-06	0.0013049162215201	-0.0002082132448485	4.3352755330341436e-08	1.7028063451862946e-06	-0.0006486827875043	0.0001095652394568	4.207893588043488e-07	1.200454169722593e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5491.314987759552	8.001414792202013	30154540.294792693	64.02263867686918	12796.393175688245	28.920073009672706	163747678.3068007	836.3706228847997	5300.203168584688	12.449218086273504	28092153.628275163	154.98303095959932	6312.530526027764	7381.575186549266	1.087195	37.689808	0.2587187085285218	0.1399448171357733	0.0533900462	0.0948517806	-0.1071392429	0.0301762618	0.0152417258	-0.1235829964	0.0860436488	0.041868771	-0.0202590956	-0.135356558	0.0380749504	0.060935598	0.0498620498	-0.0730838151	0.0387981621	-0.0883409411	-0.1031905268	0.2645058249	0.2462202527	-0.0911949183	0.0003938015	0.0256903547	0.1091927302	0.1758033643	-0.0816404718	0.0692927039	0.0630862836	-0.1067271444	0.0522474083	0.007335493	-0.0583860585	-0.0567013749	-0.0956118986	-0.1235877065	-0.0445104017	0.0426010348	-0.0090628737	0.201756716	0.1541238936	-0.0330776095	0.0073625784	0.000220856	-0.1397136001	-0.0850715276	-0.1834247837	0.0007993098	0.1957827724	0.1107315856	-0.0242718166	-0.0807942145	0.1181962165	0.0199308765	0.0574232624	-0.0877781885	-0.0622632535	-0.025952215	-0.1042832953	0.1241252839	0.2641509985	-0.0301128772	-0.167548021	0.0548821783	-0.0455855388	0.0865118699	0.0344321549	0.0139295703	-0.1653813876	-0.0065229733	0.1726579665	0.1915403285	-0.0676970168	-0.1364520829	0.0358322462	-0.0370905998	0.0582299593	0.1279520729	-0.0602572626	0.0093668104	-0.0810540286	-0.0190557902	0.1170523659	-0.0637706641	-0.0563678377	-0.0045089335	0.0426249456	-0.1038584935	0.002817197	0.0752174984	-0.0146181774	0.1612361182	-0.0638960798	-0.1576274061	0.0610743249	-0.0922679871	0.0846481582	-0.0698043126	0.0226902874	-0.1235816703	-0.0303262158	0.087583756	0.0035828398	0.0932664546	0.2030856625	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0020182391227479	0.0024189887391372	4.073289156590214e-06	5.851506520072581e-06	-0.2231610115617144	-0.0870668528764042	0.0498008370812476	0.0075806368698014	0.1755991373786969	-0.1029673467188203	0.0106022744903137	0.0308350570481424	0.001161974557466	-0.0006489472693997	4.2113255846132683e-07	1.350184872198307e-06	0.0009619297462784	-0.0003429864752416	1.1763972219872526e-07	9.25308836775227e-07	-0.0009820594467461	-0.0003333766592417	9.64440756943256e-07	1.1113999692722321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
