global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
5639.811007396333	n/a	31807468.19914884	n/a	11796.162264257446	n/a	n/a	139149444.16469136	5556.931862648356	n/a	n/a	30879491.72611653	6060.930409671356	7203.857748300601	n/a	n/a	n/a	n/a	-0.1509041369	-0.106068712	0.0857437503	0.0912012399	-0.2370720887	0.0402705496	-0.0877567428	0.1567016259	-0.1212389076	0.0061914422	-0.1510241406	0.1005826429	-0.1188680027	0.0362925114	-0.0153530536	0.019039242	-0.0116522814	0.000408254	-0.0004501177	0.0162542633	-0.0073201394	0.0396671968	-0.1019319903	0.0479892227	-0.0098714456	0.0048669397	-0.0848481562	0.0591699339	-0.012523345	0.1416822582	-0.0149902176	0.0989955009	-0.0214922068	-0.0712273696	0.0476938669	-0.0041567135	-0.1088292579	0.0572940829	-0.085311374	-0.02214452	-0.1853680113	-0.0347872958	0.0638186249	0.0296607016	-0.1153235003	-0.0324282574	0.1554113621	-0.1658821694	0.0286428862	-0.0413920515	0.1031577006	-4.57128e-05	0.0027052599	-0.0285831941	0.0635378494	-0.0933959552	0.0207308563	-0.0192882627	0.0040369163	0.0121193951	0.0469864526	-0.0709341466	0.1707146371	-0.0757222204	0.0712403182	-0.0297921951	0.0940904311	-0.1551069492	0.0638287196	-0.0476962385	0.0301993351	-0.0450201252	0.0343297514	-0.0179828617	-0.0191672688	0.091894089	-0.0838096082	0.1641980041	-0.0387475536	0.0788415687	-0.0681208892	-0.0187255252	0.0554091285	-0.0643396164	0.0208323852	-0.0142646461	0.0390147097	-0.0406174232	0.0079994409	-0.0555645744	0.0573102584	-0.0069374692	-0.0014798393	-0.1293997424	0.1169002784	-0.0530370666	0.0491694275	-0.0784915949	0.0321105958	-0.0451614525	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0263808639365805	n/a	0.0006959499820403	n/a	-0.0773272928550596	n/a	n/a	0.0059795102202921	0.0311979083502649	n/a	n/a	0.0009733094854315	0.003916049468588	n/a	n/a	1.5335443440428354e-05	0.0009139745708652	n/a	8.353495161882264e-07	n/a	0.001006214654041	n/a	1.0124679300068493e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5591.49768180019	-48.31332559614293	31264846.32557689	2334.17743015892	11677.42649921618	-118.73576504126504	14098.181899934498	136362289.64459628	5541.148632788196	-15.783229860160644	249.11034481866665	30704328.17065049	6044.953335313912	7068.784592555119	1.112643	35.287613	0.1649533076980343	0.0974364475228569	-0.1400995016	-0.0366514705	0.0787874025	0.0983584078	-0.1079047992	-0.04098636	-0.109824341	0.0939334081	-0.0623490357	0.0146017077	-0.1433553512	-0.0417178814	-0.0319016509	0.038188943	0.0289926957	0.0008219279	-0.0415378325	0.0499200957	0.0699229877	-0.0220036951	0.0311799627	0.0012934708	-0.0733116098	0.1720195848	-0.0370463186	0.0479119475	-0.1079425712	0.0410284638	0.00658939	0.0073840867	-0.0011144471	0.0657724044	0.0755862978	-0.1287577081	0.0697846691	0.052923106	-0.0371946065	-0.0217478502	0.1427759355	0.0630636334	-0.0645875784	-0.0200122834	-0.0134770713	-0.0952437184	0.0787966258	-0.0382531904	0.0767407807	-0.1238192599	-0.0882615505	0.006829959	0.0276769344	0.047839989	-0.0396331397	0.0264796221	0.1130654579	-0.0570722976	0.0130256158	-0.0629411817	0.0296808707	0.0464657638	0.107195592	0.0713451953	0.0555435802	-0.0460248832	-0.0131332987	-0.0501587355	0.0757689395	-0.1419019151	0.0344401716	0.034664502	0.0406533442	-0.024134812	0.0133749505	-0.1046502146	0.1060066762	-0.0190296888	-0.0433883973	0.1773951825	-0.0229601255	0.0454814031	-0.0486977738	0.0184575726	0.0131045063	-0.0202771279	0.0851234149	0.0326522781	0.109967772	0.0215476658	0.0416822496	-0.027838937	0.0633696847	-0.0414587441	-0.0637191267	-0.0406666856	0.0102508031	-0.0276498602	0.061230323	-0.0307953006	-0.0506481161	-0.0062548742	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0179023841549792	-0.0084784797816013	0.0003204953584324	7.188461940702206e-05	-0.0929138318111171	-0.0155865389560575	0.0002429401966286	0.0086329801418245	0.0993971956587955	0.0681992873085306	0.0046511427893915	0.0098798025048328	0.0029009885173016	-0.0010150609512863	1.03034873482645e-06	8.415734377515737e-06	0.0007849094370999	-0.0001290651337652	6.160828244484819e-07	1.6657808753854778e-08	0.0013158686020262	0.0003096539479851	1.7315101777983858e-06	9.588556750282089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5539.51826310891	-51.979418691279534	30686262.58731716	2701.8599674833404	11552.842272995107	-124.58422622107356	15521.22942310363	133468164.58470276	5520.939378752644	-20.209254035551567	408.4139486734573	30480771.623861637	6013.078425741318	6780.703201831915	1.091594	34.620064	0.0865035097883643	0.0390560590760632	-0.0583985664	0.0507271969	0.0942087399	0.0564940097	0.0242751103	-0.1095310878	-0.1160571011	0.034793973	0.0125651847	0.0540456691	-0.1038605468	-0.1009365484	0.0876268469	0.0193738981	-0.0482552536	0.1105826206	0.0122316864	-0.000713605	0.008517262	0.0633083561	-0.0007413684	-0.0496722331	0.0616864943	0.0718015976	-0.0210193825	-0.1444840586	-0.0414448904	-0.0534085665	-0.0878111377	0.0586644704	-0.0002460197	-0.0960659114	0.0747849972	-0.0640697682	-0.0963355364	-0.0407381056	0.0479204559	-0.0643426525	0.1134665638	-0.0549342009	-0.0450560522	0.0444354169	-0.0277125916	0.0118410466	0.047936411	-0.0486180683	-0.0237852096	-0.0746495178	-0.1273541592	0.0325412482	-0.0727430265	0.0008767886	-0.0526510049	-0.038624471	-0.063428837	0.0709649	-0.1325998184	-0.0053522014	0.076733473	0.0113000803	0.0530140114	-0.0698043556	-0.0002852982	-0.1025813283	-0.125468496	0.0430529254	0.0301303646	-0.0365994285	-0.0045217271	-0.0494551166	0.0681051873	0.0503919554	-0.0071065691	-0.0779351699	-0.0348236561	0.0297960621	-0.003789357	0.1555269105	-0.0012228293	-0.0026007555	0.0234648651	0.0150991	-0.028063508	0.0038970452	0.0980071708	0.0391987682	-0.0072117741	0.056423809	-0.0139650739	-0.1647085682	0.0584198091	0.046449226	-0.0322302812	-0.0083607996	0.0392335967	0.0754058676	0.0819860198	-0.0090950323	-0.0220609824	0.0274238233	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0052856787176551	-0.0126167054373241	2.7938399506272057e-05	0.0001591812560922	-0.1065307643241482	-0.013616932513031	0.0001854208510644	0.0113488037474872	0.1251447139068346	0.0257475182480391	0.0006629346959331	0.0156611994188234	0.0028661624855499	-3.482603175170018e-05	1.212852487570429e-09	8.21488739357358e-06	0.0004253116268055	-0.0003595978102943	1.808899798959409e-07	1.2931058516852725e-07	0.0016118918317795	0.0002960232297533	2.598195277357472e-06	8.762975255357506e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5520.967906882361	-18.55035622654941	30481086.628824998	344.1157161318805	11353.049999265742	-199.79227372936475	39916.95264194941	128891744.28582788	5518.444020827176	-2.4953579254679426	6.226811176195674	30453224.411003213	5997.336512732392	6726.759282136575	0.917787	29.107742	0.2034831400791238	0.1175206805720907	0.0068326948	0.0595909598	0.1094977857	-0.0328376367	0.0539413008	-0.0601346448	-0.0914566009	0.0383365448	0.0383092708	-0.0109730911	-0.0878178276	-0.0303607838	0.0499150417	-0.0432924309	0.0150417158	0.0917915495	-0.0422290021	0.0057803159	0.098377466	0.0009261316	-0.1120886537	-0.0437359811	0.1177012789	0.0025244483	-0.0061270197	0.0440254923	-0.0756172317	0.0327684795	-0.0490019643	-0.0706472513	0.0553046801	0.0800311418	-0.0710156621	0.1076150276	-0.0849872573	0.0319261878	-0.0191519506	0.0043620081	-0.1091424511	0.0546639265	0.0275494759	0.0390378883	0.0508053377	0.0032666705	-0.1515110932	0.0145738145	-0.0347432394	-0.0737209683	-0.0690414478	0.0932185647	-0.0448186876	-0.0101978816	0.0586741421	-0.1193349576	0.0285748161	-0.0642550018	-0.082479965	0.0346249443	0.0813527532	-0.076209406	-0.0459852986	0.0288158969	-0.0447151046	-0.0419858267	-0.0656721602	0.0153977825	-0.0085411655	0.0060663618	-0.0459235943	0.041375704	-0.0144509061	-0.0559193284	0.0154922282	0.0341389343	-0.0963168179	-0.027047231	0.0385518582	0.129375275	0.0375851802	-0.007324006	0.0570872092	0.0248140213	-0.0710880451	0.0383096407	0.1003915546	0.0183826527	-0.0442427098	-0.0190585495	0.0328123855	-0.0564038665	0.0381009824	0.0989996847	-0.0820764797	-0.0565614708	0.0804673928	-0.0375334213	0.0436655035	0.0258798459	-0.0589794585	-0.0171669962	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0092388030903123	-0.0145244818079674	8.535548254156409e-05	0.0002109605717899	-0.1198624894058326	-0.0133317250816844	0.0001777348936536	0.0143670163665633	0.2022829536210366	0.077138239714202	0.0059503080262056	0.0409183933256504	0.0015781114427987	-0.0012880510427512	1.659075488732454e-06	2.4904357258921944e-06	0.0011062743213412	0.0006809626945356	1.2238428740589325e-06	4.63710191349321e-07	0.001611131699561	-7.601322184998607e-07	2.5957453533303167e-06	5.7780098960152e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5511.004568994057	-9.963337888303611	30371171.359473374	99.2681018765063	11204.486318258414	-148.56368100732834	22071.16731444721	125540513.65603998	5516.535303414907	-1.9087174122696524	3.6432021599013584	30432161.753823	5984.457703906892	6529.149738348448	0.93206	29.5604	0.0904238068632478	0.0413198753004361	0.0581972063	0.0404549878	0.0093972035	-0.1166606705	0.0425238999	0.067569813	-0.0773417253	0.1328755937	0.0692496555	-0.0535364254	-0.0448595064	0.039840824	0.0492297324	-0.0255034058	0.0169569625	0.0887471064	0.0145106157	-0.0875388044	0.0257843308	0.1194620438	-0.1127744841	-0.0699218883	-0.0826880156	0.1161657132	0.0556580946	-0.0434335597	-0.0530737784	0.0235331272	-0.0881854454	-0.0783461093	0.0788809495	-0.0451942872	-0.0413464066	0.1239600171	0.1014417788	-0.0845685413	-0.1223926951	-0.0195395984	-0.0014280659	-0.032215651	0.070080311	-0.0319394732	0.0495981246	-0.0400675455	0.1095025272	0.0651154136	-0.0449109851	-0.1029362336	0.0519394996	0.037285768	-0.0067685966	0.0581942089	0.1086787201	-0.0227273969	0.0481474456	0.0322616477	0.0200810022	-0.0741699135	0.2024261799	-0.0170938635	-0.0138018785	0.0809016263	0.0347867837	-0.0202356049	-0.0564400315	-0.0022468163	0.0974127468	0.1121339661	0.0442844691	-0.0454173094	0.0044443551	-0.1226734483	-0.0682598811	0.0293616975	-0.0756225037	-0.061947712	0.0483195609	0.0919415129	0.0526991145	-0.0154326147	0.0429420946	0.0260403417	-0.049584127	0.0150649125	0.1209346306	0.0661836317	-0.0267182095	-0.0874533704	0.0512603225	0.0074613318	0.1216375595	-0.0081986176	-0.0903681958	0.0011687573	0.1127934373	-0.0960025351	0.1038514141	0.0291701831	0.0343169365	0.0193754241	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0226568177583459	-0.0134180146680336	0.0005133313909348	0.0001800431176315	-0.1398374196029266	-0.0199749301970939	0.0003989978363787	0.0195545039212049	0.1858422889463113	-0.0164406646747252	0.0002702954549467	0.0345373563608042	0.0014591145898377	-0.0001189968529609	1.4160251014621831e-08	2.12901538627724e-06	0.0014319063918986	0.0003256320705574	2.050355915160068e-06	1.0603624537549964e-07	0.0012439566766115	-0.0003671750229495	1.5474282132863278e-06	1.3481749747796593e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5513.329566617779	2.3249976237220835	30396802.91014179	5.405613950313335	11278.321308107305	73.83498984889047	5451.605725985759	127200531.52890724	5518.779997579253	2.2446941643465834	5.038651891451607	30456932.661680862	5990.15933585193	6443.293426036835	0.8080899999999999	25.628681	0.1269577511860085	0.0560424098946945	0.0606092136	0.0319611397	-0.039649881	-0.0915189001	0.0422448683	0.0315226547	-0.049762476	0.0731495037	0.0563804676	-0.0320915715	-0.093822745	0.0179440182	0.042590069	-0.0781790425	-0.0168329382	0.0539488015	-0.0615267733	-0.0007657012	0.0774817017	0.0301968296	0.0124967806	-0.0129481556	-0.0750195169	-0.0685373402	-0.0679144871	-0.0861444084	-0.0551314878	-0.1002121591	-0.0173607065	0.084543728	-0.0015881934	-0.0960209465	0.1043636606	0.1121274405	0.0440311331	-0.01170245	-0.0161765262	0.0371256462	-0.1738110301	-0.0019395728	0.1111453789	0.2157969074	0.0991262133	0.0039940158	0.1320770479	0.0515653931	-0.0383488143	-0.080798914	0.0091035353	0.076738633	-0.0219735337	0.0330537953	-0.0054228386	0.0179663796	0.0040245804	0.0350022129	-0.0672831058	-0.0441097424	0.0536036333	0.0676291379	0.0276681965	0.0233756601	0.0379034647	0.095444455	0.0063124574	0.0124254871	0.1437296486	0.0386624207	-0.0413346403	-0.0703843924	0.0448388989	0.0876487433	-0.1410265445	0.0479752642	-0.1192225499	-0.0440302291	0.0582034339	0.0683363019	0.0646030566	-0.0207982588	0.0406673451	0.0213634444	-0.0430594596	0.0147539765	0.1398940325	0.0439721637	0.013225506	-0.0360062238	0.0415761034	-0.0036089671	0.0857612033	-0.0678943422	-0.0659026541	0.0232398829	0.0030138821	-0.0409529429	0.0614929232	0.0396106538	0.0163500392	0.0124173792	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0409713147135875	-0.0183144969552416	0.0016786486293598	0.0003354207987235	-0.1225221819111084	0.0173152376918181	0.0002998174563241	0.0150116850602587	0.1972489499974301	0.0114066610511187	0.0001301119163351	0.0389071482750886	0.0007077325365847	-0.000751382053253	5.645749899506941e-07	5.008853433406138e-07	0.0009530720498467	-0.0004788343420519	9.083463321989908e-07	2.2928232712827607e-07	0.0016121673910632	0.0003682107144516	2.5990836968075243e-06	1.355791302370313e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5523.206004842332	9.876438224552658	30505804.571926396	97.54403200340484	11275.450561982349	-2.8707461249559856	8.241183313949808	127135785.37570806	5520.538483683775	1.7584861045215805	3.0922733797954822	30476345.149833556	5987.521369769739	6405.882332019317	0.773729	24.538908	0.0754078975345176	0.0504359645569895	0.0850875956	-0.0066537081	-0.0351818691	-0.1041012345	0.037601601	0.0205424637	-0.0642177131	0.0049242123	0.0453570486	-0.0427199526	-0.0806860093	-0.0214077751	0.0718528022	-0.0858472751	-0.0123005965	0.0253068481	-0.0760926457	0.0281091219	0.0249241999	0.1021654168	-0.1016109976	-0.0725140875	0.0025950888	-0.09875135	-0.0525872185	-0.1213226895	0.0502536639	-0.0087517593	-0.0437005492	-0.0060331948	0.0878490299	-0.0834697016	-0.1224834356	0.1466212092	-0.0347161037	0.01611382	0.0521732119	0.0797263674	0.0551310104	-0.0448528147	-0.0941548971	0.1950295797	0.0379213127	0.2165406137	0.1185523258	0.0682843115	-0.0269412395	-0.0602324942	-0.0230236895	0.0991437654	-0.0733062277	0.0234791269	-0.0209701899	0.0330539082	-0.0815453807	0.0455547327	-0.0720572079	-5.72679e-05	0.1325200911	0.0078171823	-0.012639353	0.0879668034	0.048579613	0.0781653169	-0.0416424741	0.0455496056	0.0957505926	0.170959675	0.0033581541	-0.0136642794	0.1293008627	-0.0944207383	0.0093063833	0.1047615654	-0.0081907139	0.0978094882	0.0837808372	0.0794065599	0.0920489791	0.0195469425	0.0754593298	0.0317363737	-0.0501866127	0.0182105795	0.124370754	0.0569376578	-0.0536986348	0.0527769334	0.0229287585	-0.1229528035	0.0917598401	-0.0379126114	-0.0177092523	0.0549963514	-0.0008816401	-0.0439687575	0.0358345145	-0.0045150257	0.0158039743	-0.024282148	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0382237001614953	0.0027476145520922	0.0014610512540358	7.549385726868825e-06	-0.1574576415282962	-0.0349354596171877	0.0012204863386641	0.0247929088756534	0.2338222251218127	0.0365732751243826	0.0013376044533237	0.0546728329609156	0.0007307325133603	2.299997677559997e-05	5.289989316781377e-10	5.33970006081861e-07	0.000953091464358	1.9414511299932664e-08	9.083833394320768e-07	3.769232490152131e-16	0.001612155817533	-1.1573530199959424e-08	2.5990463800054957e-06	1.339466012893728e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5546.744165971852	23.53816112952063	30766370.842742786	554.045029359276	11334.160742967648	58.7101809852993	3446.8853513266	128463199.74742894	5531.308293830109	10.76981014633384	115.98881058807532	30595371.441393748	5992.394510214152	6641.195198401427	0.9850620000000002	31.241358	0.1854925706158358	0.0787768712513549	0.0779382476	-0.0451188299	0.0163195603	-0.0869112538	-0.0156492046	-0.0009607054	-0.0580531859	-0.1195176264	-0.0055096684	-0.0880422406	-0.000573559	0.0275822432	0.1377997626	-0.0462561858	0.0023063364	-0.03201934	0.0098690786	0.1234018557	-0.029086301	-0.0239033528	-0.1055590922	0.0489038108	0.0245766561	-0.0023219848	0.0280016771	-0.0122034294	0.1860211151	0.0671439947	0.0273836309	-0.0218843832	0.0899190712	-0.0567178925	-0.0402231974	0.0589619946	0.0260621092	0.043716565	-0.1368537162	0.033268636	-0.0540565606	0.0414954764	-0.0962634355	-0.1110198085	-0.064301849	0.0281062312	-0.1349169638	0.0855943466	0.0201265616	0.0047588925	0.0212652922	0.0534038532	-0.1357149009	-0.0480242114	0.0387782323	-0.0692521624	-0.0578756566	0.0113725111	-0.0046921314	0.104155069	-0.0969746504	-0.0618530295	-0.0291852033	0.080574977	-0.0441941143	0.0740510538	0.0292975018	-0.0246246685	-0.0280928842	0.1041408155	0.0446952333	-0.1192950099	0.0264386584	-0.109778297	0.1003374089	-0.0451461821	0.0242876306	-0.0047072274	0.084740108	-0.0019774428	0.1013781098	0.0282377475	0.0291101916	0.0042150341	-0.028384802	0.0269228817	0.0436614178	0.0195905807	-0.0741386275	0.0477327475	-0.0470271568	0.0522550638	-0.0438297716	0.0631640248	-0.0092628462	-0.141258389	-0.01515816	0.0725549596	-0.0514576011	-0.0252712264	0.076144722	0.006696452	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0616311556493371	-0.0234074554878417	0.0037983993466728	0.0005479089724152	-0.1358673594055233	0.0215902821227728	0.0004661402821409	0.0184599393518296	0.2086625519602165	-0.0251596731615962	0.0006330091535983	0.04354006059055	-0.0002631865136449	-0.0009939190270052	9.87875032242963e-07	6.926714096455714e-08	0.0004853987149697	-0.0004676927493882	2.3561191249423605e-07	2.187365078303872e-07	0.000767064397054	-0.000845091420479	5.883877892278165e-07	7.14179508967214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5555.726947344159	8.982781372306818	30866101.91344605	80.69036118266236	11280.109712070092	-54.05103089755539	2921.513941088488	127240875.11633804	5533.790615448256	2.48232161814758	6.16192061592282	30622838.57562319	5999.070237091833	6527.455455559951	0.976396	30.966526	0.1560901091188004	0.0626168546428125	0.0548658461	-0.0582829726	-0.077813934	-0.0736560249	-0.0360961918	0.0750742563	0.0330968782	-0.010233608	-0.0132924425	-0.055187152	0.0256243821	0.0199567176	0.0669284575	-0.0409025519	-0.0184671484	0.0208007785	0.0103370347	-0.0933988051	-0.0088348414	-0.0949857663	0.1880073281	0.0652892347	-0.0716053618	-0.0701191744	0.1025155818	0.1284981388	-0.0030482699	0.0017521312	0.229931938	-0.072393283	-0.0917409865	-0.0051582448	0.0054151754	-0.013017606	0.0753503608	-0.0078975139	0.0345702494	0.0256373805	0.0340602634	-0.0758464268	-0.0282071442	-0.0721897916	0.006353251	0.0751509049	-0.0423210551	0.0636200246	0.029992365	0.009108621	0.0447935093	0.0135451308	0.0049639207	-0.0728859705	0.0764971484	0.0058411517	0.0943169469	0.1042164796	0.0361514886	-0.0509835836	-0.1021894616	0.0811812637	0.0299059	-0.0213992634	-0.0129729344	0.0355659594	0.188731409	0.0410688954	-0.0658289049	0.0650931555	-0.0421880782	0.0239006494	-0.1477182048	0.0380016437	0.0240107765	0.0748912793	0.0502048253	-0.0248724294	0.0488334802	-0.0465326803	0.0535650409	0.0048517143	-0.0368016383	-0.0087200614	0.0142586877	0.0038380816	0.0161636395	-0.0224675634	-0.0108509043	-0.0773666937	-0.0462399119	0.0798973082	-0.0068841709	-0.0772716893	0.0626528412	0.0283886103	-0.082381918	0.0255596025	-0.0767730878	0.0278499744	0.0595848268	-0.1049478173	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0467932604886982	0.0148378951606388	0.0021896092271631	0.0002201631327981	-0.1089149482022548	0.0269524112032685	0.00072643246967	0.0118624659418998	0.1671860630345634	-0.041476488925653	0.0017202991335998	0.027951179672997	-0.001043028271418	-0.0007798417577731	6.081531671666384e-07	1.087907974977221e-06	0.0001327688913388	-0.0003526298236308	1.7627578507334085e-08	1.243477925139596e-07	0.0004430697018732	-0.0003239946951807	1.9631076071800637e-07	1.0497256250529949e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5557.915931350149	2.1889840059893686	30890429.499955792	4.791650978477264	11393.3941854606	113.28447339050764	12833.371911364631	129809431.0652874	5529.027183399799	-4.7634320484576165	22.69028488027313	30570141.59477391	5997.40385128939	6612.05153404138	0.8063249999999998	25.572708	0.0362573212732236	0.0190006089219022	0.0590577852	-0.0790069084	-0.0431196971	-0.0504801797	-0.0454050831	0.0192138526	-0.022310635	-0.0767143773	0.0054088775	-0.0759351614	-0.0046191596	0.0023358914	0.0914735706	-0.0867082824	-0.0075104182	-0.0659452252	0.0601833361	0.0627724728	-0.0852197292	-0.058739123	0.0799032034	-0.0200224327	-0.0712806432	0.0524538929	-0.0833422154	0.1065673504	-0.0520255097	-0.0484135543	0.0420947487	-0.0999842443	-0.0746249826	-0.0350976426	0.0582910918	0.0154154232	0.034181088	-0.085286855	-0.0355814726	0.1625195234	0.0683682603	-0.1481974613	-0.0048539489	-0.0842420764	-0.0385518614	0.0528238124	-0.0046005284	0.0675168636	0.0209177362	-0.0038775233	0.0168885084	0.0444074615	-0.0738713656	0.0159646396	-0.0172101755	0.0409546033	-0.0046020196	0.048223158	0.1787960337	-0.0736962404	-0.1378031476	0.048301595	-0.007158307	0.0515714688	0.0305326876	0.05719314	0.00092814	-0.0175545826	0.1072907706	0.0601989073	-0.0904433002	0.0297403874	-0.0297701328	0.0261831045	-0.0761004931	-0.0649890557	0.0465378849	0.0637147271	0.0705482004	-0.0447854689	0.0817629848	0.044910396	-0.0444001247	0.0126020625	0.026491244	-0.0418876748	0.0005979836	0.0540519549	0.0606599501	0.0041041306	-0.0707510196	0.0849468782	-0.0131908323	-0.1480709666	0.0172825249	0.0218209362	-0.1320030064	0.034115727	-0.0342925135	-0.0454167762	0.1688044341	-0.0302738282	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0555153083393236	-0.0087220478506254	0.0030819494600101	7.607411870859916e-05	-0.1071614209026847	0.00175352729957	3.074857990337592e-06	0.0114835701298823	0.1707221843198212	0.0035361212852577	1.2504153744053224e-05	0.029146064218931	-0.0009430050126441	0.0001000232587738	1.0004652295750556e-08	8.892584538718991e-07	6.19203466460938e-05	-7.08485446927062e-05	3.83412932877242e-09	5.019516285074389e-09	0.0001690290085844	-0.0002740406932888	2.8570805743025165e-08	7.509830157820615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
