global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
4968.568340230832	n/a	n/a	24686671.351544168	9418.580754919898	n/a	88709663.43694748	n/a	4987.383544430646	n/a	24873994.61925759	n/a	5434.889164948849	5317.897955485492	n/a	n/a	n/a	n/a	-0.1131056788	-0.0629884038	-0.1405073991	0.0317466159	-0.3078408016	0.6132067872	-0.0233868411	-0.0324752162	0.0318306319	-0.0018395377	0.0244245329	-0.1726757198	-0.1069067645	0.2462411076	-0.1278350469	0.017405689	-0.0194091629	0.0196117164	-0.0138847165	0.0105997998	-0.0208241734	0.0131603239	-0.0689072495	0.009369728	-0.0025271956	-0.0361138089	0.0527767634	-0.0791950529	-0.0454489463	0.0560579897	0.0274317717	-0.203349489	0.1154792065	0.1387312368	-0.1489477249	0.0146181188	0.0785653433	0.0085191532	-0.0087547381	-0.0512604049	-0.0861722312	0.0158139055	0.0994697141	-0.1814069033	-0.0121159519	-0.1231886773	-0.0445856116	0.0169803169	-0.0756979505	-0.3304274879	0.0915750418	-0.3353239877	0.0431358698	-0.0644427834	0.1558430803	-0.1396094348	0.0393784481	-0.0818856395	0.0644450685	-0.2561483881	0.0066762436	-0.1995302155	0.0803115753	-0.0104233362	0.0876568115	-0.0516973954	0.0873121754	-0.0793676964	-0.0556005751	0.1240249298	0.0730083825	-0.0525282891	-0.0990655757	0.0566834686	0.1445101146	-0.0549532847	-0.1313984467	0.0474268741	0.1412140478	-0.0959013378	0.11856157	-0.0448605633	0.0716771748	-0.084389925	0.0427341273	-0.3760272783	-0.1804659952	0.1469614603	-0.0937860947	0.0876068247	-0.0728688307	0.0712456949	-0.0419746453	0.3248142725	-0.0629266285	0.0714222992	0.002306084	-0.0764097786	0.1886976686	-0.0685123619	0.1430959873	-0.1629433062	0.0873498849	-0.1836120609	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0418926266263213	n/a	n/a	0.0017549921656523	-0.0662602311567752	n/a	0.0043904182329492	n/a	-0.02146984320796	n/a	n/a	0.0004609541673743	-0.0006189372060315	n/a	n/a	3.830832650100795e-07	0.0011042539003072	n/a	n/a	1.2193766763436635e-06	0.0007908419439237	n/a	6.254309802690166e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4932.592457690169	-35.975882540663406	1294.26412457961	24330468.35366194	9259.223087101544	-159.35766781835446	85733212.17671424	25394.866292505005	4983.781522795628	-3.6020216350179908	24838078.26695911	12.97455985913768	5420.39222037159	5092.376896520285	1.112909	27.86215	0.1893485633838747	0.0803433188708767	-0.1662214288	-0.0147773422	-0.1873977362	-0.0099648746	-0.2034813371	0.1755097462	-0.041068449	-0.0805374389	-0.1024656193	-0.0461081785	-0.0045361209	-0.0455795119	-0.127069327	0.1205920466	-0.1084441631	-0.0601900859	-0.119630673	0.0416451316	-0.1133422789	-0.0100917677	-0.1292280751	0.0633624625	-0.0845538676	-0.0345305899	-0.123077484	-0.0392339111	-0.102413259	0.1155832655	-0.0329835907	0.0764448895	0.098262317	-0.072900387	0.0183704535	-0.0642426152	-0.0449616877	-0.0531154118	0.0488951192	-0.026605154	-0.0954388511	0.154294756	-0.0777781806	0.0577588656	0.0475649119	-0.029373071	-0.0257035428	-0.1575827077	-0.0331627309	-0.0628277005	-0.1199749895	-0.1187256764	0.1354048467	-0.1741001279	-0.0158136612	-0.0329453439	0.0846933366	-0.0074781664	-0.1716601842	0.0137330753	-0.09759497	-0.1815181209	0.0491675724	-0.0665824035	-0.0232188701	-0.1136379676	0.0006705128	0.104121186	-0.0491319388	-0.0045693115	0.0424760675	-0.0272038249	-0.0745641864	0.0997645961	-0.0560916946	-0.0093625265	-0.0605266234	-0.0190689279	-0.039874253	-0.1176104612	-0.1503434039	-0.0573889336	0.1790867125	-0.1044124315	0.021071197	-0.0298776982	0.0126975074	-0.1331289861	-0.1852733474	0.1265138148	-0.1453016458	0.0929403134	-0.124948266	0.0124935612	0.0903460105	0.1987353891	-0.0777367524	0.1893819905	0.1913285419	-0.0117263999	0.1219554339	-0.0381272725	0.0142119953	0.0473362158	-0.0920224903	-0.1740851428	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0165110990987358	-0.0253815275275855	0.0006442219396335	0.0002726163934482	-0.0902383681408736	-0.0239781369840983	0.0081429630847278	0.0005749510532281	0.0364946299797708	0.0579644731877308	0.0033598801519311	0.0013318580173603	0.0002918714981592	0.0009108087041907	8.295724956295421e-07	8.51889714376959e-08	0.0008705428541992	-0.000233711046108	5.462085307289573e-08	7.578448609972895e-07	0.0002948731805332	-0.0004959687633905	8.695019259776518e-08	2.4598501425910173e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4940.646702464467	8.05424477429824	64.87085888431051	24409989.838573013	9128.606558111647	-130.61652898989632	83331457.69279897	17060.677645368425	4978.199661346988	-5.581861448639756	24782471.868235268	31.15717723181072	5407.692892463103	5066.785928545845	1.165942	29.18985	0.1553277563512004	0.0819959119972854	-0.135607791	0.040013458	-0.0954837476	-0.1162018978	-0.0116729053	0.0855221977	-0.0741766721	-0.0306277641	-0.0188651492	0.0186943432	0.1084001431	-0.0358113827	-0.0512368039	0.1126129397	-0.0545249098	-0.020355607	-0.0219713818	-0.0200788134	-0.0406183491	0.0131418946	0.0972995087	-0.0456742921	-0.0116555208	-0.0375613009	-0.1020301354	0.071542565	-0.1087708058	0.1241319595	0.0634593489	-0.0435051667	0.0107588036	0.1182605671	0.1633796194	-0.1245210279	-0.0024249445	0.0361265223	0.0071716762	0.1199966997	-0.0148307336	0.1327253836	0.0114640819	0.0921154281	-0.198995305	-0.0769168339	-0.0088647951	-0.1001161344	0.0349995125	-0.0060740143	-0.039039454	-0.1399426383	0.0018292892	-0.0578550073	-0.1349816313	0.0144154449	0.0969711974	-0.030677895	-0.0465860388	-0.0115012616	0.0576450497	-0.0438536854	0.1578523069	0.0457353181	-0.0180776989	-0.0283455856	-0.0024613329	-0.090560728	-0.0272352951	0.1255138949	0.0579507439	-0.0545862434	-0.0909113509	0.0959158	0.0547395243	-0.0820448653	-0.189041339	0.0503924145	0.0047655057	0.1505605838	-0.030716603	-0.0222734897	0.1194411527	-0.0687834924	-0.0669657057	0.0322913186	-0.0311381596	-0.0979795108	-0.0716667548	-0.1288267748	0.0205761382	0.111322673	-0.1268994291	-0.0414864123	-0.0179314557	0.0106029374	0.029068441	0.0124220211	0.0852845744	0.0531812452	0.0446892129	-0.0071647007	-0.0256255122	0.2625137345	-0.2875472218	0.1641516932	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0091788665333325	-0.0073322325654032	5.376163439316063e-05	8.425159083673139e-05	-0.0640403350748357	0.0261980330660379	0.0041011645164972	0.0006863369365292	-0.0284893162406234	-0.0649839462203942	0.004222913266375	0.0008116411398582	0.0007078559839842	0.0004159844858249	1.730430924470896e-07	5.010600940622399e-07	0.0004692173974805	-0.0004013254567187	1.6106212221047316e-07	2.201649660983735e-07	0.0006138341279768	0.0003189609474436	3.767923366690385e-07	1.0173608599411897e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4964.077178380151	23.430475915683928	548.9872016354446	24642062.23291464	9211.518683453653	82.91212534200531	84852076.45561571	6874.420528728399	4979.303107381267	1.1034460342789316	24793459.43517674	1.2175931505659012	5404.231226826375	5090.342225316147	1.20309	30.119879	0.0676921351190463	0.0411686934469008	-0.0732208269	0.1105241199	-0.0266804202	-0.0658106155	0.002887484	0.1511935466	-0.0560005393	0.0276199865	0.0907964653	-0.0801103616	-0.0863271888	0.0020045437	0.0883400768	0.0219432996	-0.0423472493	-0.0283813085	0.0409230217	0.1300728787	-0.030499194	0.1531270456	0.0911408444	0.1328342478	-0.0015049095	-0.1023324255	0.0899384815	-0.0910884894	0.0708306944	0.0606963423	0.044376575	0.1745353672	-0.1453742913	0.0295609056	0.1978324168	0.0621274788	-0.1999816443	-0.1873639634	0.2048313549	0.0668448139	-0.0452530415	-0.1152127855	0.0946576303	-0.10692371	-0.0138203772	0.2897859407	-0.0398122623	-0.052646168	0.0552273299	0.0681884644	-0.048409664	-0.0853512817	0.1132631481	-0.0504588351	-0.0051091581	-0.2444710103	-0.0591972993	-0.0133148538	-0.0580698713	0.0241685037	0.0516892913	-0.0280718693	-0.1911688636	0.0847223779	0.1002122337	0.0600652319	-0.0600690162	0.0454539753	-0.0978458655	0.0356898169	0.1002206243	-0.0990968978	0.0044315554	-0.0693493364	0.0090296559	-0.2314451895	-0.0215438225	-0.0637173588	0.189952951	0.046515688	0.1631494625	0.2499897731	0.0871623341	0.042104374	-0.0429561625	0.0722699559	0.1376192545	-0.0689587371	-0.0218481386	0.0138953907	-0.0925214384	-0.1080168124	-0.1826689675	-0.0176790724	-0.1979121255	-0.0487003618	-0.0082366225	-0.0676726103	-0.057432761	0.1404478503	0.0715140644	-0.086254681	0.0293447629	0.2050057545	-0.0095291807	0.194527115	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0002634802058878	-0.0094423467392203	8.915791194366423e-05	6.942181889467749e-08	-0.0466351542622476	0.0174051808125881	0.0021748376130636	0.0003029403191188	0.0075797635583896	0.036069079799013	0.0013009785175475	5.745281560109097e-05	0.0007208366408012	1.2980656816999989e-05	1.6849745140072824e-10	5.196054627215581e-07	0.0004692507798693	3.338238880001799e-08	1.114383881995567e-15	2.2019629440794626e-07	0.0006963306441355	8.249651615870003e-05	4.848763659621604e-07	6.805675178322655e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5006.727755751315	42.65057737116422	1819.0717500936653	25067322.8202106	9164.003291520388	-47.515391933264254	83978956.3269965	2257.7124705717138	4995.740218819427	16.437111438160173	24957420.33392998	270.178632430496	5407.822300695547	5270.41988433284	1.381075	34.575813	0.1029383857664591	0.0515192707402482	0.0395400604	0.1504484206	0.0955176516	-0.1024383198	-0.0109565234	-0.0731515303	0.0168252171	0.1397365876	-0.0610668563	0.0229255878	-0.0347573858	0.0039471909	0.0101972137	-0.1138412321	-0.0411497859	-0.1654104056	0.2138835362	0.1022216769	0.0653459194	-0.0878798634	0.1092063057	0.0197154368	0.1111734904	0.0239037257	-0.0536421664	0.0066778521	0.0404208356	0.1871975837	-0.0711679971	0.0564198688	0.0177745659	0.0313324402	-0.0887852495	0.0684498484	0.0471947246	0.0884663951	-0.0736802221	0.1225714621	-0.0808930927	-0.0603325464	-0.0851706189	0.0341523378	-0.0661218202	-0.0575308403	-0.017254712	0.0944455396	0.0771181792	-0.0762764	0.0472365585	-0.0602299929	0.0863639566	0.1539099369	-0.2008121507	-0.0504848812	-0.0761561432	-0.0156270673	-0.1303427784	0.0038353812	0.0046393835	0.0419240313	-0.0440340497	-0.0947932825	0.0307032255	0.0303209346	-0.1008717716	-0.0343705352	-0.0680290909	0.1078443578	0.1007051729	0.1203237957	-0.0124472591	-0.0785151598	0.0864853228	0.124301796	0.0311747283	-0.0774295372	-0.0685825152	-0.0181755649	-0.0911035547	0.1234845622	-0.0253027834	-0.0304661977	0.0811251397	0.1298227448	0.0642380585	-0.020019388	0.048699465	-0.1599354624	-0.0265548957	0.0538653667	-0.0780689252	-0.2434849689	-0.0755916902	-0.02927486	0.0914641189	0.1060581222	0.0192711974	0.0463848787	0.0143902926	0.0913964821	-0.2510241951	0.007886878	0.1139605643	0.0844137528	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0099879157890399	-0.0097244355831521	9.456464741087472e-05	9.975846180895252e-05	-0.0566921356355152	-0.0100569813732676	0.0032139982429156	0.0001011428743422	-0.0333009191772148	-0.0408806827356044	0.0016712302209291	0.0011089512180473	0.0001178935690385	-0.0006029430717626	3.635403477866403e-07	1.3898893620635566e-08	0.0004690264650482	-2.2431482110001934e-07	5.0317138965133684e-14	2.1998582491561037e-07	0.0004539723092306	-0.0002423583349049	2.0609085754816357e-07	5.873756249787568e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5033.226929621421	26.49917387010555	702.2062157980848	25333373.32506628	9298.817429168315	134.81413764792703	86468005.58100444	18174.851709754224	5003.420726016254	7.680507196826511	25034218.961529016	58.99019080050383	5418.291814184739	5603.2690876812285	1.345575	33.687054	0.0485794069854991	0.0267595609221785	0.1126394967	0.0616533826	0.1081511415	0.0135103406	-0.0686420671	-0.0207337484	0.0797047311	0.0958802803	0.0288890411	-0.0505264368	-0.0630346257	-0.1133095774	-0.0072572595	0.0095493617	0.079090671	0.042319312	-0.0093938325	-0.1870381774	-0.0356427985	-0.0982812208	0.0939840655	0.0321259964	-0.0188330892	0.0065890539	0.1457339285	0.0509887095	0.0073374797	0.0225803813	0.1291510115	-0.1623369777	-0.1522795064	0.0205122718	-0.0210225759	0.1275581857	0.0678484893	0.1331162556	-0.0101333017	0.1970825327	-0.0339030081	0.0299164424	0.1789180619	0.0281043318	-0.0082822166	-0.0755345985	0.1505951145	0.1214672949	0.0046901131	0.0210984284	-0.0219830424	-0.0023520892	0.0179164128	0.0299770114	0.0963127172	0.0183706353	-0.1533504296	-0.0948277141	-0.0359263822	-0.0199034505	0.1169840821	0.0327766677	0.1164408831	0.1301643736	-0.0322752638	-0.0032880231	0.0245192186	-0.1510443261	0.0069395024	0.1096753466	-0.1695731223	0.0021080922	-0.1745106264	0.0071771795	0.0711017455	0.0197873781	0.0817448078	-0.0133729955	-0.1479147102	0.1953551354	0.0165149187	0.0766688968	-0.0910439648	-0.0170278691	0.020275287	0.0387836915	-0.0070109321	0.0025951005	0.0049141839	0.1393079069	-0.0148239562	-0.0026400681	-0.1911177141	-0.1481533094	0.0588755292	-0.0806199976	-0.0020291125	-0.0186576584	-0.1240221191	0.0610201563	-0.0976390415	-0.0301384296	-0.0553836553	-0.1041685982	-0.1140912256	0.1050262801	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-1.8875066743362368e-05	0.0099690407222965	9.938177292280668e-05	3.562681445663841e-10	-0.0458226561298289	0.0108694795056863	0.0020997158147925	0.0001181455847245	-0.0464169801677911	-0.0131160609905763	0.0001720310559085	0.0021545360478971	0.0003888880888381	0.0002709945197996	7.34380297614158e-08	1.5123394564014997e-07	0.0004690925119306	6.604688240004383e-08	4.362190674765218e-15	2.200477847493601e-07	0.0004754082578874	2.143594865679997e-05	2.2601301166753265e-07	4.594998948169643e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5018.50397766578	-14.722951955640385	216.76531428809497	25185382.17384726	9218.330749254186	-80.48667991412913	84977621.80264525	6478.105643599477	4995.6121687809145	-7.808557235339322	24956140.940871958	60.97356609757007	5407.790196203359	5573.596500895882	1.115077	27.916435	0.0579045254510329	0.0293287642901349	0.1092673095	0.0466835436	0.1021050473	-0.0074259813	0.0390466357	-0.1821917708	0.0513952547	0.0601818337	-0.0235139835	-0.1309300587	0.0058447146	-0.0030035813	0.1810777381	-0.1973071736	0.1002193653	0.047096314	0.191293859	-0.0319134428	0.0838444249	-0.0849740122	-0.0846163949	0.1461212674	-0.0068149817	-0.0186925897	-0.0585154013	0.0278918079	-0.0466285629	0.0486333902	-0.0850849682	-0.054699188	-0.0211869896	-0.0768539301	-0.0824719005	-0.0035318227	0.0864536785	0.0030926176	-0.0616803635	-0.0309680507	0.0278333838	-0.0461047794	0.1278704183	0.0552200855	-0.0692905139	0.1041470007	-0.0356058221	0.1030480978	0.0246838803	0.0158232441	-0.08084002	0.0805963948	-0.0799090599	0.2829271294	-0.0556224285	0.1356617127	-0.1922496947	0.0299620851	-0.1494591638	-0.088564053	-0.0324466349	-0.0003418015	-0.0354734715	0.0508275608	0.0792204483	-0.0709373752	-0.0909065011	0.0199846188	-0.0318595651	-0.0431201475	0.0094054338	-0.0144057105	-0.0545149599	-0.0972030489	0.0149992509	-0.0191946319	0.0338234344	-0.072147694	0.0018274235	-0.0733296614	0.1344046284	-0.0352237435	-0.1229251758	-0.0267541368	-0.0538578856	-0.0108842721	0.0073783693	0.1130044554	-0.0522630222	-0.004243822	0.1300657507	0.1307311795	-0.0844899562	-0.1320716851	0.0741716644	-0.1060349688	0.0027373198	0.0073425011	0.0472322493	-0.0885983501	0.0237865301	-0.083558466	0.0931301735	-0.1087366104	0.1042179422	0.1161891815	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0099876688854578	-0.0099687938187144	9.93768502000392e-05	9.975352976554186e-05	-0.0290218198116321	0.0168008363181968	0.0008422660251788	0.0002822681009908	-0.0312817029653444	0.0151352772024466	0.0002290766159949	0.000978544940412	0.0001113986296488	-0.0002774894591893	7.700039996117019e-08	1.2409654687630502e-08	0.0004690239223805	-6.85895501000228e-08	4.704526382923538e-15	2.199834397651893e-07	0.0004329739443933	-4.243431349409998e-05	1.8746643652349245e-07	1.800670961715555e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5048.674703570594	30.17072590481348	910.2727016233832	25489116.262473624	9205.36815736666	-12.962591887526289	84738802.91266006	168.0287884425623	5006.132223025654	10.520054244739184	25061359.83441577	110.67154131225496	5416.90256054462	5674.15167102249	1.130917	28.312992	0.1131074331406662	0.0650210104387579	0.1638131222	0.0760691848	0.1794095106	-0.0481754185	0.0461104189	-0.0941347559	0.0800776828	0.1179091944	0.011547835	0.1613821522	0.1184594548	0.048059079	0.2116303365	0.1227132316	0.2724436218	0.0392464318	-0.1169248518	-0.0951790863	0.0450906863	0.1052640727	0.0295670979	0.0318313808	-0.0518295413	0.1435861936	-0.1466769472	0.0259026983	-0.0367399357	0.025460288	-0.0234049774	-0.0933920968	0.0976825084	0.0727605392	-0.0438062926	-0.0102751302	0.0671146424	0.1039481984	-0.1449295063	-0.2170429693	0.1802329021	0.0566521773	-0.0379471345	-0.090511112	-0.0751843085	-0.0139554771	0.063691697	0.1861702378	0.0335780567	0.0251708906	0.0908635255	-0.0471592377	-0.1445268975	0.1982268339	0.0194110919	0.0489872999	-0.0018385878	0.0401135378	0.2646119817	0.1765433783	0.0481566388	-0.0710438883	0.2468011246	0.0381394857	-0.0678393344	-0.0580405426	-0.0533253679	-0.0580850126	-0.1242320759	0.0015940227	-0.0875627965	0.0194416316	-0.07251153	0.076807914	-0.012963337	-0.0006325669	0.0873994366	-0.0082760003	0.0428329208	-0.0804707664	-0.0848810249	-0.0649400947	-0.1635127341	0.0434460497	-0.0160883816	0.0312147733	0.0676668026	-0.0158707185	0.1187615962	-0.0215892568	0.1960358697	0.0248853233	-0.0748191699	-0.0473507479	-0.0509554489	-0.0019203926	0.0995668036	0.0018674499	0.1242525895	-0.2030071558	-0.1481215261	6.57277e-05	-0.0746633108	-0.3128746887	-0.145672121	0.0322744379	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0160719741666213	-0.0060843052811634	3.701877075439404e-05	0.0002583083536125	0.0303717553412781	0.0593935751529102	0.0009224435225104	0.0035275967694443	-0.0600282342365119	-0.0287465312711674	0.0008263630601242	0.0036033889055535	-0.0001881200260781	-0.0002995186557269	8.971142512844926e-08	3.5389144211625034e-08	0.0004689518890934	-7.20332871000139e-08	5.188794450433028e-15	2.199158742842685e-07	0.0005110436840878	7.806973969449993e-05	2.611656470460311e-07	6.0948842559669795e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5051.699076659738	3.0243730891443192	9.146832582340352	25519663.56112485	9448.776056088476	243.4078987218163	89279368.9581109	59247.40516016998	5005.793884563894	-0.3383384617600313	25057972.41473728	0.1144729147061442	5429.529019975552	5931.803019905273	1.352323	33.855984	0.0512438686178355	0.028410382343251	0.1844121203	-0.0748439912	0.113722044	0.1944190466	0.1441717005	0.0123579768	0.0996109559	0.006850445	0.126027717	0.0694072863	0.0755086593	0.0175722139	-0.1254688497	0.0763533063	0.0307699369	0.1136913463	0.1953632688	-0.1044568082	-0.192142647	0.1645152816	-0.0166404057	-0.1200243085	-0.0106525587	-0.0297377398	0.129603583	-0.1627084032	-0.0094202821	-0.0634633547	-0.0659401996	0.0040466239	0.0126781927	-0.0570854086	-0.0249212119	0.1026573003	0.0710490494	0.0474710011	0.0272456672	-0.0254734092	0.0496691588	0.030288671	-0.061835974	-0.0661276897	-0.0790273375	0.1124367577	-0.1133615843	0.1120521478	-0.0863183716	0.0819806374	0.1644009711	0.1852380069	-0.0229947416	-0.1563827403	0.0202438681	-0.0777872226	-0.04493614	-0.1241252746	0.1331373205	-0.0431530417	0.044626076	-0.011988724	0.0847615013	0.0826324828	-0.0524845002	0.1402793435	-0.1047531736	0.1937847247	0.0617026568	-0.1626385072	-0.0023018664	0.0432174422	0.0235583679	-0.0901252194	0.0957034833	-0.1761437942	-0.0696528847	-0.1282993194	0.0417584285	0.0501908139	-0.1154558412	0.0597795473	-0.1301347392	0.177645104	0.0521914337	0.0433514945	0.0112997048	-0.0039210642	0.1012117976	0.0854321766	-0.1341757607	-0.042879338	0.0532774529	-0.0293588829	-0.0063973901	0.0055524308	0.01295415	-0.1114945438	-0.0278927808	-0.1429602857	-0.3089454918	-0.1064432248	-0.0345540864	0.0130362302	-0.0736935616	-0.0502852932	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0069157421567211	0.0091562320099001	8.383658461912103e-05	4.7827489578249416e-05	0.0154878550220871	-0.014883900319191	0.0002398736531851	0.0002215304887116	-0.0548603457576675	0.0051678884788443	2.6707071329772652e-05	0.0030096575366508	-0.0005381408712331	-0.0003500208451549	1.2251459204302044e-07	2.895955972915199e-07	0.0004683383876462	-6.135014471999548e-07	3.763840257164389e-13	2.1934084534304239e-07	0.0006011262936836	9.008260959580006e-05	3.613528209577817e-07	8.114876551589331e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5000.206423432772	-51.49265322696647	2651.49333635262	25002064.276938356	9341.698758797304	-107.07729729117273	87267335.70011508	11465.547595182186	4986.702790637051	-19.091093926842404	24867204.72214736	364.4698673235189	5414.603476325689	5723.45276560961	1.514343	37.91222	0.1463710321997948	0.0740184782969071	0.0545551015	-0.1649639082	-0.0013520776	0.1141225414	-0.0719022743	-0.1950843663	0.0124664245	-0.085010972	-0.0779586715	0.1103447924	0.0944326895	0.09633501	-0.1211097118	-0.0052240703	0.0515810807	0.1205630474	0.160491448	-0.0829713744	-0.0170194435	-0.0834620367	-0.0594919672	0.0113178052	0.1236929155	-0.0107748672	-0.0807888712	-0.0144727056	-0.0023340709	-0.0997437078	0.0134124294	-0.0794923582	0.1563128479	0.0657618605	0.0872813107	0.024868768	-0.0546604493	-0.0779286754	-0.0566159464	-0.0054829932	-0.1285848666	-0.0831214857	0.0615728945	0.0401761049	0.076470671	0.1150240285	-0.0401976276	-0.0096602357	-0.0674210776	-0.1108026402	0.1087938889	0.0266500488	-0.1809999633	-0.0487831014	0.1226446373	0.0993035198	-0.0213035231	-0.1093357389	-0.0695051121	-0.0642016145	-0.0475041157	0.1037341355	0.0171473759	-0.0409191489	-0.0499334435	0.0546780408	-0.0918638509	0.0114634511	-0.012203994	-0.1443816017	0.0666860242	-0.0387059055	-0.0979286094	-0.0070890542	0.126297507	-0.0007442582	0.0740380306	0.1166922115	0.0455252858	0.0033479646	0.0015540984	-0.0327043096	-0.0357793989	-0.053365183	0.1199271175	-0.0690210706	-0.2050498328	-0.0111376566	0.138785593	0.0793396771	0.0458508124	0.0453478225	-0.0537019575	0.0424826355	0.1271312212	-0.0568052391	0.0737741802	-0.0878782201	0.010388981	0.0667978056	-0.0283691936	0.0871937213	-0.1274680827	-0.0217526387	0.0856023327	-0.0256259573	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0042192251988382	0.0026965169578829	7.27120370415005e-06	1.780186127851125e-05	-0.0471695791868569	-0.062657434208944	0.0022249692006651	0.0039259540616481	-0.0312904198240246	0.0235699259336429	0.0005555414085174	0.0009790903727637	0.0001639635477745	0.0007021044190075	4.929506151899994e-07	2.6884044998800746e-08	0.0004690122728132	6.738851669999988e-07	4.5412121830261634e-13	2.1997251204940363e-07	0.0001549614958717	-0.0004461647978119	2.4013065202794893e-08	1.9906302680653366e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
