global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
4772.88979763501	n/a	22780477.020368367	n/a	9234.724056265448	n/a	85280128.39536777	n/a	4921.913747901032	n/a	24225234.94177719	n/a	5524.565129447176	6761.354136913498	n/a	n/a	n/a	n/a	-0.0653972802	-0.0558959602	0.0168461858	-0.0545525319	0.0409199173	-0.0629640571	0.0816486798	-0.0047798748	0.0479873391	-0.0207740969	-0.0183646406	0.0627650821	-0.0383444135	0.062261966	-0.0880493817	0.0272286503	-0.0568915581	0.0548429247	-0.0420290086	0.0950502668	-0.0649256732	0.0485427446	-0.0508540344	0.1103513106	-0.070271737	0.1045120044	-0.072927425	0.0641807901	-0.0527301879	0.1222181126	0.0544098269	-0.0257519904	-0.0056965439	-0.0812950143	0.0577537152	0.0800876384	-0.0877074259	0.0263409543	0.1921261965	-0.0846049807	-0.0756111676	-0.0812692696	0.0802759537	0.0058435011	0.0902689479	0.056441047	-0.0381973396	0.0224899413	-0.0711740567	-0.0506775452	0.0060052823	-0.093385013	0.0636948184	-0.1470855475	0.2211451938	-0.0003701636	0.0203478511	-0.0839938112	0.0432461431	-0.0671663441	0.0192152081	-0.0010305609	0.2099801498	-0.1226679864	0.0550498376	-0.0098971878	0.0321006884	-0.0770676331	0.0123831002	-0.0053427699	-0.1500380882	0.0502427315	0.1446875625	-0.1603480534	0.1249507203	0.0268919085	0.1149798718	-0.0294747017	0.0769541768	-0.0127035559	0.000259295	-0.0397997214	-0.0281343434	0.0709349751	-0.057706381	0.1199257962	-0.1746638247	0.0191790866	-0.0676377212	0.0684810824	-0.0838891795	0.00885702	-0.0503076066	0.0503678568	-0.04278742	0.0628322888	-0.0354448546	0.0250596477	-0.1471314376	0.0451413695	-0.0533463481	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0216013893697493	n/a	n/a	0.0004666200227035	-0.0239143400932704	n/a	0.0005718956620966	n/a	0.0219036740073121	n/a	0.0004797709350185	n/a	0.0020260025013087	n/a	n/a	4.1046861353091095e-06	-0.0011029971798235	n/a	n/a	1.2166027786985945e-06	2.1175702426023176e-06	n/a	n/a	4.4841037323548384e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4758.806824392547	-14.082973242462684	22646242.39188508	198.33013534792	9137.69006761454	-97.0339886509082	83497379.77178141	9415.594953504584	4916.555592865083	-5.358155035949494	24172518.897732925	28.709825389270925	5506.534042399528	6694.54873124492	1.00722	25.008612	0.0670650202920141	0.0314501185731809	-0.0420167836	-0.0370668818	-0.0923346935	-0.0020258388	0.0419902402	-0.0457108059	-0.0161425072	-0.0543404266	0.0310949569	0.0126039037	-0.0437183224	0.0375104539	-0.0008749712	0.097491969	0.1193716932	-0.0170644596	0.0327125898	0.1831118986	-0.0291908622	0.049563803	0.0573928426	0.1065185328	-0.0406511633	-0.0966462622	-0.1788180937	-0.0363349283	0.0666011024	-0.1071505867	0.0135236591	0.0367475217	0.077400424	0.0022414165	-0.0387680084	0.002889626	-0.040220832	0.0965525584	-0.0946176765	-0.0380803544	0.2177913938	0.0925677211	-0.0600671624	0.0607707205	-0.0424529511	0.0249417323	0.0097223704	0.0550240443	0.01928728	-0.0140375355	-0.0543338402	-0.0424113554	-0.0385916707	0.0145831671	-0.0949835613	-0.1761312768	0.1789780078	0.0473919187	0.0056159894	-0.0805204829	0.0044771871	0.0087191044	0.1441045591	-0.0738613281	0.062912588	-0.0093906988	0.1584326547	0.0139732921	0.0674929177	-0.1994521261	0.006146795	-0.0317050584	-0.1103752139	-0.1407034789	-0.1396812592	-0.1059933947	-0.0553781057	-0.0594469315	-0.04885513	-0.0125527431	0.0990434263	-0.0386269553	-0.015283607	-0.030018687	0.0051958915	0.0806032393	-0.049474618	0.1045693109	-0.1982260303	-0.1340975986	-0.05294498	0.0504168236	-0.0584187943	0.0605721587	0.0656803394	0.0498507513	-0.0899798738	0.0093990589	-0.0879682165	0.0121560855	-0.1900292541	0.1832320888	-0.0823312475	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0085185171861326	0.0130828721836166	0.0001711615445728	7.256513505043647e-05	-0.0214464811175787	0.0024678589756917	0.0004599515523266	6.090327923902092e-06	0.0193338010286865	-0.0025698729786256	0.0003737958622168	6.604247126270022e-06	0.0023658137497368	0.000339811248428	1.1547168455826383e-07	5.597074698443698e-06	-0.0008829939899286	0.0002200031898948	4.840140356393139e-08	7.796783862500286e-07	-0.000416956314516	-0.0004190738847586	1.756229208866663e-07	1.738525682147655e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4747.3684453713495	-11.43837902119776	22537507.156107582	130.83651463257706	8980.574812980694	-157.11525463384532	80650723.97154324	24685.20323865805	4907.652857652466	-8.90273521261679	24085056.571224418	79.25869426596692	5486.655164723769	6565.326852681596	1.036221	25.728668	0.0733158356533889	0.0455496350807523	-0.0470716463	0.0730886676	-0.1090024787	0.0826357965	-0.0591121034	-0.0317126074	0.0163751203	-0.0826628321	-0.0667073295	0.0039491723	-0.0352499757	0.0606293884	0.0063260135	0.0169441992	0.1333518737	-0.0490910666	-0.0067386239	0.1789696972	-0.1165946996	-0.0233894035	0.0162592914	0.0159584764	-0.0012997971	0.009951103	0.00179544	-0.050439442	0.199610713	0.0372010092	0.0215212744	0.0475336068	0.0201963303	0.1557424406	-0.1159235983	0.0835952756	-0.0207551633	0.0054012704	0.0636784236	0.0250435848	-0.0580501255	0.1432857384	-0.1367478398	-0.1130170005	-0.0424623892	0.0207434731	-0.1082420831	0.0208504447	0.1057163913	-0.0471695633	-0.0340713821	-0.0041543893	-0.0708765	0.0160632445	-0.0700093156	-0.1090693645	0.0890971729	-0.0734250093	-0.0555010125	-0.075835566	-0.0492011695	0.0382030059	0.0364351521	-0.2154405827	-0.0333479381	-0.0768412	0.1254371174	0.1001696165	-0.0458387875	-0.0542597842	0.0074205745	-0.1163621504	0.0788758674	-0.0227221642	-0.0652522406	-0.0442911194	-0.1410288914	0.1259910246	-0.0473060754	0.0780736265	0.0721277937	-0.0508758041	-0.0534763283	0.0080335349	-0.0710554948	-0.011385599	-0.0008741053	0.0534973104	-0.0838730238	-0.1086679998	-0.0390829153	-0.0029607531	-0.1275391693	0.0786943038	0.0261263477	0.0513831431	-0.0407896296	0.0412204266	-0.0250081334	0.0654314989	0.0139299004	0.0629191761	-0.029484617	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0302218408425005	0.0387403580286331	0.0015008153401866	0.0009133596639094	-0.018371511477369	0.0030749696402097	0.0003375124339631	9.45543828821138e-06	0.0037661746656354	-0.015567626363051	1.4184071612073917e-05	0.0002423509905795	0.0022989288360226	-6.688491371419992e-05	4.4735916825559675e-09	5.285073793096227e-06	-0.0008821916938022	8.022961264000364e-07	6.436790744365031e-13	7.782621846135945e-07	-0.0001659858919267	0.0002509704225893	6.298615301465185e-08	2.7551316318702136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4772.058704913216	24.690259541866908	22772544.283138003	609.6089162447499	9061.640338299638	81.0655253189434	82113325.62069917	6571.619395236254	4917.047481779374	9.394624126907727	24177355.938072883	88.25896248587681	5491.2345831766925	6607.773005455767	1.187849	29.493509	0.0651801219183672	0.0361217934798417	0.0355399633	0.079192037	-0.1437026864	-0.004087249	-0.1476310277	-0.0549955647	-0.1206783084	0.0120309084	-0.1221454217	0.0691299564	0.0053605013	0.0594179352	0.047441225	-0.0156640849	0.0870399856	-0.0610404838	0.0988836264	0.1705144689	-0.0147846241	-0.010283012	-0.0550583492	-0.1205011573	0.0413494532	0.0210255991	0.1097131336	-0.0313239834	0.0004534964	-0.0229995073	0.0469336004	-0.0690192674	0.0539161473	0.052548168	-0.0723396763	-0.0438878829	0.0308589472	-0.1171064993	0.1481715995	0.0856744109	-0.0326966891	0.0053345883	0.0121371887	-0.0750496036	0.0275292197	0.0891410284	-0.048490263	-0.0661879105	0.122970029	-0.0033285701	0.0045341322	0.1195465969	0.0061895651	-0.037451695	-0.1491895644	-0.0765067428	-0.0724531977	-0.0271561203	-0.0117842872	-0.0192847714	-0.0052677593	-0.0634729528	0.0559785877	-0.1098404192	0.0853270901	-0.0475143804	0.0873442017	-0.0606463715	-0.1330367784	0.1404382555	0.072624767	0.0419887803	0.1282020584	0.0037774808	0.1000785048	0.0627728179	-0.0261962712	-0.0368957373	-0.1599757325	0.1202952946	0.0035711238	-0.0298256495	-0.0486764393	0.0153505755	-0.0736704811	0.0325342704	-0.0032616424	0.0358858944	-0.0318546592	-0.1408231063	0.1032098829	0.1047887134	-0.0082307036	0.0505297064	-0.0406218363	-0.09991936	0.0922868463	-0.0055549371	-0.0894305064	0.0721887126	-0.0521996012	0.0728208827	0.0372476735	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0289284996118937	-0.0012933412306068	1.6727315387875142e-06	0.0008368580897953	0.0131926096275947	0.0315641211049637	0.0001740449487861	0.0009962937411288	0.0017755581202933	-0.001990616545342	3.152606638539477e-06	3.962554230589716e-06	0.0019340054619222	-0.0003649233741004	1.331690689648205e-07	3.7403771267449024e-06	-0.0009559986868323	-7.380699303010003e-05	5.447472220145235e-09	9.13933489225082e-07	1.9246016918918847e-06	0.0001679104936185	2.8193933867239192e-08	3.704091672433105e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4769.033096345218	-3.025608567998461	22743676.674036056	9.154307206745695	9047.274377313712	-14.365960985925994	81853173.65839721	206.38083504914775	4925.669297357861	8.621815578487258	24262218.02693389	74.33570386944557	5494.249235957459	6611.988952195713	0.957	23.761679	0.0868399311488182	0.0491841433537746	0.0625547811	0.0795479501	-0.1135685413	-0.0089993897	-0.1418382068	-0.0777863626	-0.1336115962	0.0752260662	-0.1115470875	0.0219294499	-0.126704295	0.0594561357	0.0103836972	-0.2581703062	-0.0738759146	-0.0303241467	0.1629066525	-0.0472924329	0.0869781654	-0.0532807171	-0.0293863742	0.0168285768	-0.0011075293	-0.0483801031	-0.1570251273	0.0675510304	-0.2077795204	0.0760616704	-0.0366451215	-0.0891722058	0.1410125532	0.0178454268	0.0872537446	-0.0098638023	0.106323905	-0.0240655773	-0.0872666979	0.0617222777	0.0112145829	0.0133278828	0.0948712836	0.043630934	-0.0347824904	0.1658506464	0.0761573058	-0.1144798459	0.1266653556	0.042385567	-0.0133902216	0.1148478883	-0.0038630745	0.030392732	-0.0038300384	0.1389558319	-0.0602100941	-0.2320276777	0.0047012044	0.0203759564	0.0609951264	-0.0218627886	-0.0370275122	0.1528470491	0.0819827812	0.0569350509	0.053339602	-0.2055357289	0.047315249	0.0973669953	-0.0666996239	0.0928510887	0.0566276989	-0.1406880701	-0.121409183	0.0316556399	0.1979389599	0.0562084128	-0.1067373601	0.1403329737	-0.0478113973	0.0410926814	-0.0400732866	-0.0030625098	-0.0277092558	0.0795152927	0.0315040617	0.1025323344	0.0203250899	-0.1138662909	0.1913103005	0.0625166485	0.0128082527	-0.0076673727	-0.0023682524	-0.1654793255	0.1288418915	-0.1619339713	0.0800967019	0.0238300906	0.0180807897	0.0530179273	0.1984354396	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.0004871362348524	-0.0284413633770412	0.0008089111507449	2.373017113061726e-07	0.0062564107484206	-0.006936198879174	3.914267545295281e-05	4.811085489145603e-05	0.000194704614735	-0.0015808535055583	3.790988699910477e-08	2.499097806035966e-06	0.0021682528646488	0.0002342474027265	5.487184568415785e-08	4.701320485057727e-06	-0.0008076654695428	0.0001483332172895	2.2002743351454037e-08	6.523235106917915e-07	-0.0006131250860329	-0.0006150496877247	3.782861183703641e-07	3.759223711228511e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4787.523114626692	18.49001828147448	22920377.573084865	341.8807760492604	8976.151831007273	-71.12254630643838	80571301.69329523	5058.416593111472	4929.011103348102	3.341805990240573	24295150.45692887	11.167667276407776	5484.550584245563	6654.926729023663	1.186065	29.449207	0.0537058740222731	0.0365099946844823	0.1283870111	0.1317563335	0.0176626984	-0.0206996551	-0.175384909	0.0699323852	0.0588334309	0.0674646485	-0.0807011316	-0.0373742732	-0.1704475976	-0.0613179472	0.1160124057	-0.182619619	-0.1224451985	0.1206934198	-0.0184563791	-0.1170101919	0.1136733203	0.0276789643	0.1777285606	-0.1028342679	0.1959250458	-0.0769040709	-0.1352942717	-0.0932691428	0.025699282	-0.0032687906	0.0080352255	-0.0251591452	-0.0139775919	-0.1765531143	-0.0386031695	0.0350920259	0.1106917297	-0.0495165863	0.0467016442	-0.1574159345	0.0106696075	-0.0161879014	0.0942325236	0.0769358399	-0.0256357954	-0.0110506945	-0.0655293102	-0.1821595797	0.0651591703	-0.038866987	-0.0308669393	-0.0242174829	-0.1102121924	0.0710346511	0.2064276368	0.0862465446	-0.0373579871	-0.0908047063	0.1046462708	-0.0809012471	0.1169778594	0.085361629	-0.0181273254	0.1714398578	-0.1319755456	0.1850090455	0.1188231508	-0.2301810709	0.0512870815	0.0560210912	-0.0657555451	0.0264344174	-0.0513928019	0.063534634	-0.0281333117	-0.0108784401	0.0363255456	-0.0211754659	0.0760075147	0.1209805521	-0.1194949074	0.0220618009	-0.0703257662	0.0266271173	0.0156847265	0.0122890929	0.0985842414	0.1650686575	-0.0171518899	0.0376146665	0.0685176915	-0.007971814	-0.1921150014	-0.1168665394	0.0666607091	-0.0233715717	0.0577570691	-0.2363178875	0.1655361113	0.0534482327	0.0966968946	-0.0103421513	-0.0176263274	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.0284808961795874	0.027993759944735	0.0007836505958434	0.0008111614471924	0.0065502866924163	0.0002938759439957	4.290625575284608e-05	8.636307045936384e-08	0.0004350502608474	0.0002403456461124	1.892687294633908e-07	5.776602960518704e-08	0.0023228931087886	0.0001546402441398	2.3913605107616983e-08	5.395832394857567e-06	-0.0008068090054245	8.564641183000325e-07	7.335307859354519e-13	6.509407712340707e-07	-0.0002650639445424	0.0003480611414905	1.2114655821566992e-07	7.025889469637648e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4802.473290498509	14.95017587181701	23063749.70595158	223.50775859825947	9057.117700867731	80.96586986045804	82031381.04737158	6555.472082260628	4928.449180810891	-0.5619225372101937	24289611.32783555	0.3157569378247415	5493.679567270202	6801.506491388751	1.149554	28.542654	0.2758415667968433	0.1251012733148045	0.1782471575	0.0398540874	0.0795507913	-0.0769547529	-0.0589307282	0.101533929	0.0458020243	0.1236607044	-0.0966748768	0.0487798523	0.0491364394	-0.0751360561	0.0379905698	-0.0673543754	0.1767384715	0.071716159	-0.1051368726	-0.1044652875	-0.0337057292	-0.1628254465	-0.0829358367	0.0480683787	0.0544669908	-0.0251001229	0.0414709644	0.0194488626	0.0805393412	0.034782053	-0.0901459496	-0.0328756583	-0.128845604	0.0618029789	0.0435262143	-0.0832854915	-0.1483757186	0.1072752642	-0.1101451903	0.059339624	-0.0758591991	-0.0741852868	0.0632369554	-0.0900350172	0.0172645721	-0.0715634543	0.0975607336	-0.1851763732	0.0061529063	0.0131790982	0.114233499	0.112155818	-0.0260694017	0.0653702336	-0.0109482687	0.1190203723	0.0046144785	0.0648051663	-0.0362639579	0.0199893833	-0.1353266803	-0.0004695464	0.0211770914	-0.0201159294	-0.0164116341	0.1006612834	-0.1097013048	0.1507968706	-0.0648860577	0.0218032411	-0.0785559971	-0.167091274	-0.1415536974	0.0558242922	-0.0434350392	0.1083612909	-0.1142829043	-0.0046029962	0.0690086781	-0.0036609728	-0.2493479524	-0.0068380093	-0.075580238	0.0170388956	-0.0068512008	-0.0015854174	0.0987024372	0.0530433197	0.0296487151	-0.0722249819	0.0899680722	-0.097440332	-0.1493875923	0.0390238474	-0.0624008164	-0.1108395752	-0.1217360716	-0.1298656641	0.0914267307	-0.0663286396	0.1492546347	-0.1998792513	-0.0335340584	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0532331302555348	0.0247522340759474	0.0006126730917504	0.0028337661568027	0.0785222526189102	0.0719719659264939	0.0061657441563479	0.0051799638793244	-0.0283499931400896	-0.028785043400937	0.0008037221110431	0.0008285787235938	0.0005040184344838	-0.0018188746743048	3.3083050808273923e-06	2.5403458229950064e-07	0.0002589637223806	0.0010657727278051	1.1358715073331235e-06	6.706220950921647e-08	-0.000143064878783	0.0001219990657593	1.48837720461664e-08	2.0467559541194483e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4811.492985778476	9.019695279966982	23150464.75219548	81.35490294345864	9024.89255484888	-32.225146018850864	81448685.62656675	1038.4600359362598	4936.446629529042	7.997448718150736	24368505.32618864	63.959185999450845	5497.469749532941	6872.196873729904	1.163043	28.87759	0.113974639492428	0.053587271596988	0.1848719885	-0.0433814775	0.2136466016	-0.1139588008	0.0780431908	0.1958578166	0.0407630305	0.1256317876	-0.0115521845	0.0698332804	0.1499718223	0.0191361319	0.0455480745	-0.0503860436	0.0111124344	0.0070402159	-0.1464644246	0.0245912933	0.0824866492	0.0614430548	-0.0410799532	0.0281209966	-0.0861478426	-0.0200944015	-0.0236313078	-0.067364358	0.0379091892	0.0061991668	0.0454807826	-0.1021408876	-0.0066545053	-0.1142193127	0.1065388404	0.0212119046	0.0117821309	-0.0102165174	-0.0686383724	-0.1923449181	-0.0874016322	-0.1108084819	0.0915428995	-0.102114884	0.0792629867	-0.10689351	0.0320018549	-0.136525944	-0.1406857868	-0.0207235027	0.168565852	0.0126289021	-0.0433318742	-0.0073416039	0.1575953145	0.0065698057	-0.1644800644	0.1477011885	-0.1001384746	0.0124953327	-0.0148860575	0.0005138527	-0.0223127547	0.009538445	0.0357462682	0.0193249958	-0.0875948967	0.0018906134	-0.0206670187	-0.0271389619	0.0142259145	0.066425794	-0.027816752	-0.0235376901	-0.2360109486	0.0927554626	0.0353233634	-0.023282005	0.1031385533	-0.11816474	-0.2068442624	-0.0408286446	-0.0627240034	0.0058725978	0.1029991646	-0.0046657302	0.031442596	0.082081457	0.0887605593	0.0804784147	0.0261994696	-0.0606818714	-0.0952293878	-0.003029795	0.0658228671	-0.1147715038	0.0225847792	-0.0366466522	0.0308792632	-0.0377877917	0.0827338332	-0.1560478057	-0.0653885718	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0517216469811785	-0.0015114832743562	2.2845816886588288e-06	0.0026751287664456	0.0514065937463215	-0.0271156588725887	0.0026426378805993	0.0007352589560945	-0.0126229181209041	0.0157270750191855	0.000159338061887	0.000247340888659	0.0013949974398624	0.0008909790053786	7.938435880254393e-07	1.94601785722265e-06	2.15843515134484e-05	-0.0002373793708671	5.634896571328472e-08	4.658842302561021e-10	0.0001209851914972	0.0002640500702802	6.972243961497857e-08	1.4637416561614154e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4783.663333513194	-27.829652265282675	22883434.88839856	774.4895452065531	9149.057169596354	124.16461474747302	83705247.09254244	15416.851555388395	4937.734210679317	1.287581150274491	24381219.135312896	1.6578652185421812	5519.389756935305	6935.9584694923005	1.427436	35.442287	0.1889216181709017	0.0979708796239304	0.0951045051	-0.2313744201	0.0261620724	-0.1441105143	0.1477498579	0.0165515323	0.1056363375	0.0928331474	0.1629230036	-0.0670975594	0.081177959	-0.0611234423	0.0604174225	-0.0441176483	0.0728427777	-0.0490276575	0.1242203931	0.0965931873	0.0381423661	0.0273823541	-0.1154954937	-0.0565794251	-0.092817907	0.0747606097	-0.0258278026	-0.1727228703	0.0086565279	0.0555092609	0.0415434087	0.0157413395	-0.0639523022	-0.0938699064	0.0190812924	-0.0649175505	-0.0131890542	-0.0730660251	0.1998713035	-0.0198222799	-0.0527261643	0.033518217	0.0574811997	0.1838646136	0.006133222	-0.0528047331	-0.0951000616	0.0095990402	-0.162381031	0.0979000919	0.027327539	-0.0505292358	-0.1489580426	0.1422004167	-0.0083982013	-0.0551663281	-0.0822921514	0.0679573444	0.0059598102	-0.0490354499	0.0270138906	-0.1497377385	-0.023094465	-0.0864019417	0.0304405408	-0.0391937129	-0.0614284419	-0.0333805365	-0.0107075161	0.0961041236	0.112158866	0.0007972705	0.0621545707	0.0831276295	-0.0964699062	0.0424734115	0.0645543158	0.0500027272	-0.0603040519	-0.1116496607	-0.06311027	-0.0124922047	-0.0499017006	-0.0555667955	0.1732087787	0.1298715353	-0.0552313051	-0.0037188293	-0.0287460952	0.04294216	-0.1017474124	0.1636195111	0.0470122095	-0.0527069563	-0.013717977	-0.0427289664	0.0152495805	0.0720792004	-0.0403458613	-0.0310976483	-0.0746101797	-0.0738178775	-0.0854334023	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0004229482579205	-0.051298698723258	0.0026315564906995	1.7888522887798576e-07	-0.0143906563675244	-0.0657972501138458	0.0002070909906881	0.0043292781225439	-0.0090221060623036	0.0036008120586004	8.139839779945537e-05	1.2965847481362768e-05	0.0011200833911344	-0.0002749140487279	7.557773418802115e-08	1.2545868030951374e-06	-0.0010249105163004	-0.0010464948678138	1.095151508360724e-06	1.0504415664231524e-06	0.0001640734204593	4.308822896210002e-05	1.8565954750903546e-09	2.692008730121425e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4756.474508049482	-27.18882546371151	22624049.745724563	739.2322300961674	9045.50959622658	-103.54757336977308	81821243.85542716	10722.09995076854	4928.478322726807	-9.25588795250951	24289898.577588044	85.6714617894107	5506.628614369107	6645.32229624842	1.22178	30.335987	0.0660583206085039	0.0355751453122773	-0.0454221175	-0.1208659898	0.0622601141	-0.0262254716	0.1358117125	0.0080617166	-0.0539401004	0.0129596107	0.1657935014	-0.1013617315	0.0482484636	0.0546467946	-0.0061141616	0.019944947	-0.0340320079	0.0256984089	-0.0173110824	0.0268387837	-0.0061646465	0.0483632313	0.1243381683	-0.0904105816	0.0340492038	-0.1741241239	0.1608293473	0.0987329324	-0.0424176836	0.0153944205	0.0505355657	-0.0894917598	-0.0148858897	-0.0314025982	0.2190723735	0.0610838469	-0.0878745854	0.0195861978	0.0175026609	0.0920357184	0.0400979109	-0.0321443186	-0.0029365131	0.0122985771	0.078083364	0.077750298	0.1308642814	0.0909889439	-0.1384046075	0.0426552802	0.0023594535	0.0501238711	0.0197331503	0.0189552212	-0.0400091314	-0.0166745066	-0.19827872	0.0455721101	0.0064994215	0.0349842685	0.0169842921	0.1962920993	0.0572180408	0.079999917	-0.082457456	-0.0861083441	0.0144345449	0.014924838	-0.1495402405	0.0221799203	-0.0978699311	0.1231478273	0.0646473191	0.058170162	0.0207921262	-0.0196414962	0.0723968954	-0.095880033	0.0838208567	-0.1116935487	0.0104530619	-0.0002418384	-0.0026704315	-0.0247456645	0.0397376374	0.0499407233	-0.1137220333	0.0156013316	0.0071285524	-0.0194229136	-0.0017832089	0.0352138298	0.0516281352	-0.0549938025	-0.0304729794	0.0299594666	0.0069215965	0.0476142126	-0.0386199597	-0.0804475801	0.0169643677	-0.1820272328	0.0478692637	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0097693116078829	-0.0101922598658034	0.000103882161172	9.543944929191555e-05	-0.0111931681200445	0.0031974882474798	0.0001252870125635	1.0223931092772078e-05	0.0238903610617171	0.0329124671240207	0.0005707493516592	0.0010832304921897	0.0012241376279408	0.0001040542368063	1.0827284197362352e-08	1.4985129321405283e-06	-0.0008818089425735	0.0001431015737268	2.0478060403115383e-08	7.775870112025943e-07	0.00031203971735	0.0001479662968906	2.189402501554677e-08	9.736878520386789e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
