global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
6300.867904894411	n/a	39700936.354928486	n/a	15856.924325338225	n/a	n/a	251442049.0595031	6253.4414542324575	n/a	39105530.02151296	n/a	7479.75680284971	8614.735510509487	n/a	n/a	n/a	n/a	-0.1370087971	0.0924683061	-0.0498347845	0.0732150844	0.1393726966	-0.0638000598	0.0547213616	-0.5423827087	0.1141201274	-0.257991065	0.4296354388	-0.0494136543	0.0089076996	-0.0797993679	0.013100647	-0.0835345352	0.0156232276	-0.1835459623	0.0044646451	0.0050184861	-0.0427680451	0.032730555	-0.0113654591	0.017584053	-0.0734840729	0.0560025422	-0.000811027	0.0694171376	-0.0565975594	0.0271378621	-0.0690188757	0.1125265874	-0.0559339156	-0.1030413355	0.0013412738	0.048684395	-0.1364253199	-0.0631257574	0.0437814677	0.0846689171	-0.1033200722	-0.0214546146	0.0881688414	0.0448651749	-0.126472293	-0.0339269646	-0.0177171596	0.1270622383	0.031339474	-0.0731649923	-0.1190791732	-0.0247724542	-0.0387989284	0.1472765026	-0.0962043219	0.0473074748	-0.0635303664	0.1666553163	-0.0150700506	0.1770964722	-0.0247260237	0.1004123634	-0.0675181012	0.0920227285	-0.0445624279	0.2067308552	-0.4811785776	0.0599175778	-0.0983636953	0.0585404721	-0.0812963211	0.1164540767	-0.0100918776	0.1596789895	-0.1117674399	0.1483354071	-0.0177396092	0.1776558198	0.0230828553	0.0517045742	-0.0614521962	0.0156751327	0.0196496748	0.0710116016	-0.0384151237	-0.0163637693	-0.0040904855	0.0882064389	-0.1206607713	0.0605522871	-0.0547678324	0.0052181905	-0.1520303416	0.0494184936	-0.0150568755	0.0321559707	-0.0561936416	0.200587488	-0.1337861678	0.1598421657	-0.006921327	0.1134919606	-0.1416632713	-0.0167736429	0.0540533995	-0.0680884545	0.040761976	-0.062261516	0.0688828069	-0.1075960334	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0369038785030682	n/a	0.0013618962485692	n/a	-0.0755841350105868	n/a	n/a	0.0057129614652986	0.0387871817925855	n/a	0.001504445471411	n/a	-0.000357002209213	n/a	1.2745057738296262e-07	n/a	-0.0001899958931694	n/a	n/a	3.6098439421238055e-08	-2.403399422648157e-05	n/a	5.776328784785493e-10	n/a
6276.542696105264	-24.325208789146927	39394988.21603234	591.7157826355909	15633.107743426068	-223.81658191215683	50093.86233884121	244394057.71756807	6254.75895047475	1.317496242292691	39122009.528544	1.7357963484553611	7445.390910441278	8446.099993811291	1.331059	28.977972	0.066674666965899	0.030813572961134	-0.0927597154	-0.1362681124	-0.1173085124	-0.0383814532	-0.050143768	0.0635029759	-0.009076251	-0.3019341273	0.0448186949	0.0137540764	0.1165116234	0.0205351527	0.0273924261	0.0025461543	0.1419347888	0.0573526214	0.0890236633	-0.1001270208	0.0321276354	-0.0612127739	0.0443839302	-0.1588732653	-0.0395571419	-0.0676339101	-0.0236466695	0.2020617286	-0.0940902338	-0.0419529433	-0.0797528072	0.0883732614	-0.0637038881	-0.0291524905	-0.1575811697	-0.0089399308	0.1138798365	-0.0887985038	-0.0511034817	-0.0377337838	-0.0659086007	0.0758845963	-0.0704429942	0.1230019679	0.0311340246	-0.0360556488	-0.0264288519	-0.0321779295	0.0171258577	0.0287580624	-0.1750632379	0.0220888457	0.1044700955	0.0136348122	0.0273381964	0.0381090844	0.1023538401	0.0419840986	-0.0197155817	0.1628929584	-0.045702211	0.0275603011	-0.0862344631	0.0259009832	-0.1313711985	0.1569033506	0.0685298805	0.0548278968	-0.2272784532	-0.1363757335	-0.1132059602	0.1030196922	-0.0394267545	0.0769817087	-0.1548478095	-0.0701186247	-0.0029738744	0.0574937447	-0.0413271473	0.006525603	-0.0614708318	-0.0624942471	0.0418876301	-0.045627225	0.0142937412	-0.0024031288	0.1088705358	-0.0095645431	0.005748979	0.0756628319	-0.158400628	-0.0103252956	0.1743999504	0.0408288292	-0.0645834436	0.0225525849	0.0700504644	0.070381574	-0.1066520101	0.1357597615	-0.1681333763	0.1665021732	-0.0354627391	0.1223305106	-0.0090544973	0.0750180093	0.0067372712	-0.1961640269	0.0580656713	-0.0860762483	-0.1350355396	-0.0133804755	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0247428337900146	0.0121610447130535	0.0006122078239602	0.0001478910085128	-0.06417586930894	0.0114082657016468	0.0001301485263193	0.0041185422015581	0.0447121673923689	0.0059249855997833	0.0019991779129232	3.5105454357640626e-05	-0.0006449988267742	-0.0002879966175612	4.160234865400945e-07	8.294205172669213e-08	0.000246001542288	0.0004359974354574	1.900937637254297e-07	6.051675880807468e-08	-4.420628216778011e-06	1.961336600970356e-05	1.9541953830973934e-11	3.8468412623059487e-10
6278.31120500722	1.768508901956011	39417191.58691922	3.127623736297656	15602.48205367918	-30.625689746888384	937.9328724726644	243437446.2353809	6254.613369309758	-0.1455811649921088	39120188.39954837	0.0211938756004596	7435.210740804903	8402.429721577455	1.144714	24.921127	0.0761226537271208	0.0399654058446503	-0.0970938372	-0.0584293181	0.0984567801	-0.1109243331	-0.097288128	-0.1092553051	-0.0116455412	-0.1314909461	-0.0128256143	0.0220055189	0.0533912621	-0.0163096139	0.1437361729	-0.0529602903	-0.0451401654	0.0180616864	-0.0151229716	-0.0718518855	0.0742382958	-0.0958137006	0.1026547315	0.0293787227	-0.1875549813	0.0235440417	0.1876417806	0.0217053896	-0.1761111212	-0.041341756	-0.0179097343	-0.0436176504	-0.1151144857	-0.1704110853	-0.0154361496	-0.0471615872	0.0117956146	-0.0461899744	-0.0624676605	0.0425929524	0.0239501434	0.0386181365	0.193916145	-0.0379582437	0.0386962016	-0.1238095678	-0.0761213114	-0.0095863283	-0.0471369408	0.0662906479	0.0927645955	0.2514515618	0.1523288747	0.0753373401	0.1493328863	-0.0522796178	-0.0460397535	0.0452965134	-0.010312964	0.0968335493	-0.0493277983	0.0300764282	0.1616811914	-0.0057964089	-0.0502851582	0.0956096037	-0.0725683977	-0.0977595949	-0.1503574842	-0.1178300118	0.0057723766	-0.0101983632	0.0602877665	-0.1478898106	-0.0162167246	-0.1875812578	0.0654895946	0.0784283165	-0.1072440433	0.0169345281	-0.1995623167	0.051014235	0.1162137495	0.168385745	0.0366070692	-0.0205747773	-0.0045406622	0.0874781537	0.0004934536	0.057131899	-0.1607831959	0.0355076993	0.0467660814	-0.0795862913	0.0390900925	-0.0531759866	0.1111685014	0.0794400956	-0.0647790946	0.0995331288	-0.0906377324	0.190028169	0.0526489852	0.0713486479	-0.0177747307	-0.0824429069	-0.0113321182	-0.0285821825	-0.0016220159	0.0033670429	-0.0558550643	-0.0371335074	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0068870795724791	0.0316299133624937	4.7431865037658895e-05	0.0010004514193188	-0.0710551711105722	-0.0068793018016322	4.732479327794016e-05	0.0050488373415526	0.0415382151810987	-0.0031739522112701	0.0017254233204312	1.007397263942697e-05	-0.0007329748998678	-8.797607309359999e-05	5.372522038362114e-07	7.739789436970448e-09	0.0007860240513983	0.0005400225091103	2.91624310345784e-07	6.178338093765973e-07	-6.52117730473725e-05	-6.079114483059449e-05	4.252575343982019e-09	3.695563289814315e-09
6282.592775048307	4.281570041086525	39470971.97708919	18.331842016729667	15471.069478849084	-131.41257483009576	17269.264823475518	239353990.8193757	6258.375349665263	3.76198035550442	39167262.0172978	14.152496195201165	7435.564713336837	8408.248888648994	1.155424	25.154297	0.0606228422205508	0.0339818291666104	-0.0781945814	0.1055133909	-0.0574639914	-0.0539089756	0.0944336901	-0.0101486895	0.0153750348	-0.0134923844	0.0186485234	0.0303100352	-0.1086699927	-0.0400995913	-0.0490188641	0.0246758215	0.0210615599	-0.1033128573	0.0005009299	-0.101087163	0.1475883462	-0.1130317303	0.1114462413	-0.0102586052	0.0195975878	-0.0549986127	-0.0938113848	0.0052598212	-0.0114764561	-0.1045881921	-0.0191029504	-0.081769427	-0.0875899417	0.0850098019	0.0519188963	-0.1457671602	0.0879137598	0.197470476	-0.0368257528	0.0577563964	0.0220690286	0.0488083944	0.0616376899	-0.1688797271	0.0270570427	0.0102483313	-0.0221874827	-0.1232447373	0.0229796651	0.0473081371	-0.0983258812	-0.0988896826	-0.1571135561	-0.0413133634	-0.0591390236	0.0767855416	-0.0375429293	-0.0189184487	0.0134742793	0.1235352698	0.0541087154	0.0679214326	0.0334952396	0.020568609	0.1171621204	-0.0371834358	-0.063596215	-0.0011979092	0.0030775037	-0.2329197321	0.1009667108	-0.0504367292	0.0460215886	-0.0977597353	-0.0138405555	-0.0035739077	-0.0168168087	-0.1648525218	-0.0422309605	0.1479707442	0.0562988766	-0.0957327968	0.0583643507	-0.0353017025	0.1398295048	0.1057606721	-0.011893745	-0.0721756953	0.0024175523	0.0336970594	-0.1029228114	-0.0020067137	-0.0126560722	-0.0333716901	-0.1757870095	0.0482203249	0.1093244771	0.0117170576	-0.0214420907	0.0542049009	-0.0864595892	0.1387173439	0.0390838088	0.0123401974	-0.0749330376	0.0203777122	0.0456171363	0.0160823718	-0.0666541838	0.015998445	0.1115095189	-0.0783594243	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0151179100265892	-0.0220049895990682	0.000228551203572	0.0004842195672551	-0.0529234748659348	0.0181316962446374	0.0003287584087077	0.0028008941918852	0.0355371931100449	-0.0060010220710538	0.0012628920941406	3.601226589727488e-05	-0.0006988740646168	3.4100835251e-05	4.884249581940071e-07	1.162866964815844e-09	0.0007861120683114	8.801691310001986e-08	7.746976991656449e-15	6.179721839448272e-07	-0.0003207256069991	-0.0002555138339517	1.0286491498494117e-07	6.528731934071098e-08
6290.762259067068	8.169484018761068	39573689.8001026	66.74046913279248	15523.833396849594	52.76391800050988	2784.03104276453	240989403.3331428	6256.133301148931	-2.242048516331124	39139203.88174462	5.026781549582595	7429.478464102583	8491.817570329782	1.229205	26.760548	0.0856592391611229	0.0404017013505269	0.0283823499	-0.1310238502	-0.0553781387	-0.0327431892	-0.0734030314	0.0895709075	-0.0861901835	-0.008877831	-0.0049984295	0.0488102526	0.0123830511	0.0280225957	0.0483647247	0.0722167422	0.1199622555	0.0616318079	0.1230041129	0.027151623	0.0517326774	-0.0446265536	-0.0574261505	-0.1240946771	-0.025309496	-0.0384249782	-0.0358898987	-0.054318007	0.0242782647	0.0093521032	-0.1581934348	0.0695899007	-0.0026311602	-0.1062417781	0.0160405935	-0.034265934	0.0684381594	0.192899452	0.0008451213	-0.0446824098	-0.0738940964	-0.1305492085	-0.0476660479	-0.029009254	0.0991892403	-0.0422504266	0.1205382092	0.0007261341	0.1068282842	-0.0899837013	0.1400768207	-0.0774978994	0.0935172172	0.0380717845	0.0198390552	-0.0165862019	0.1360363546	0.0319773385	-0.0019727693	0.0717702555	0.0257862776	-0.1044726082	-0.0828249944	0.0519552006	0.0205774379	0.0181248467	0.0252903751	-0.0371820828	0.0759433188	-0.062859523	-0.1134746573	-0.0833634798	0.0926969876	0.007813665	-0.0561438	-0.0184296817	-0.0407504383	-0.0664550008	-0.1346840401	-0.1080719437	-0.0331410893	-0.038637102	0.0055909014	-0.1671048855	0.0909907954	0.0197803474	0.0093445165	-0.0927982158	0.0036699455	0.0174251231	-0.043254335	-0.0513997589	0.1500888698	0.0058975478	-0.0636819915	-0.092959811	0.0723222716	0.0409947437	-0.0241518625	-0.0140673871	-0.0783529828	0.0540773493	-0.1048849734	0.0631560681	0.0208290303	0.0890176579	0.1087037132	0.0202743026	-0.0058780953	-0.0563594344	0.0218081443	0.065478202	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0179592792863871	-0.0028413692597979	0.0003225357124864	8.073379270524467e-06	-0.0368995650801196	0.0160239097858152	0.0002567656848239	0.0013615779031019	0.0184939164201551	-0.0170432766898897	0.0003420249445556	0.0002904732803281	-0.0013888538466666	-0.0006899797820497	1.928915007400611e-06	4.760720996374893e-07	0.0010471929190392	0.0002610808507277	6.816321061675176e-08	1.0966130096858403e-06	-0.0002767725712643	4.39530357348e-05	7.660305620425205e-08	1.9318693503046056e-09
6284.828945593568	-5.933313473499766	39499074.87537076	35.20420877481386	15511.979790912412	-11.853605937181785	140.50797371399122	240621517.03367507	6252.374123814594	-3.759177334337437	39092182.18414632	14.131414230996318	7416.052358414981	8440.1708990156	1.120415	24.392113	0.078205581038616	0.0410413454563324	-0.0311121174	-0.0262922834	0.1346650258	-0.0744942876	-0.1204334423	-0.1382008116	0.0134531378	0.05643041	0.0054183736	0.0542011351	-0.043517706	-0.0282006142	0.0994836525	-0.0557491647	-0.0768302585	0.0741510628	-0.0853150046	-0.0570148266	0.0873994371	0.0099927363	0.1090293496	0.0622590065	0.0108704317	0.0073335819	0.0859483493	-0.0854068196	-0.183810996	0.0346304434	0.0398419863	0.1423914551	0.0766251158	-0.0107580994	0.0183157182	0.1328961514	-0.1305371356	-0.0467000179	0.1009148815	0.0473004586	-0.0599992224	-0.0234527487	-0.1112417675	0.0092799529	0.0291650172	-0.1497411397	0.0237378243	0.0842803243	0.0171795685	-0.0404680806	-0.0290034581	0.0091497418	0.0090101518	0.0474374409	0.1327782243	-0.1113734621	-0.0632312799	-0.0211703741	0.0256707102	0.0009534991	-0.0319983655	-0.0164220213	0.1036359358	0.0979542339	0.0117193483	0.071743133	-0.0245485247	-0.085671536	-0.0037248926	0.0157476636	0.126752819	0.0393767306	0.0956644236	-0.0789451649	0.0446819145	-0.0147369664	0.0418893069	0.0633295148	0.0901673132	-0.2008211312	-0.1086535858	-0.0034072296	0.0267185846	-0.007667427	-0.1574932826	0.0474449077	0.0590948963	-0.061830955	0.0084288179	0.0055604694	-0.0530830848	0.0373794023	0.0016051317	-0.1386517515	0.0177183569	-0.1216187284	0.0933424308	0.0387961691	-0.0416860051	0.0019311544	-0.0631499676	0.0280390654	0.0107047281	-0.0024616565	0.0022223229	-0.0637652906	0.0074381328	0.1465519459	-0.0808810819	-0.0562384594	-0.0711204665	-0.0156649339	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0215300120382835	-0.0035707327518963	0.0004635414183686	1.2750132385465634e-05	-0.0481029498189116	-0.0112033847387919	0.0001255158296053	0.0023138937812807	-0.0026444188729826	-0.0211383352931377	6.992951175786565e-06	0.0004468292189651	-0.0008902324562844	0.0004986213903821	7.925138262221562e-07	2.4862329094667815e-07	0.0009742459582828	-7.294696075639995e-05	5.321259083595754e-09	9.491551872303712e-07	-0.0005510667852215	-0.0002742942139572	3.036746017743588e-07	7.523731581039822e-08
6292.011555952326	7.182610358757302	39589409.42023761	51.58989156572769	15439.233032226562	-72.74675868584927	5292.090899297186	238369916.6233958	6251.874908447266	-0.499215367328361	39085939.870872505	0.2492159829767904	7424.072941206778	8443.265954577673	1.153426	25.110779	0.0529953615084208	0.030110430278508	-0.0390964976	0.1090178996	-0.0549940751	0.0042768358	0.1129119103	0.0487081979	0.0100554549	0.0622084016	0.0302459089	0.0642637449	-0.0707706842	-0.0268255971	-0.1117721313	-0.0371375283	0.0394540723	-0.0439555352	-0.0242068941	-0.2629777279	0.109899739	0.0539643066	-0.0275996542	-0.0104496681	0.1918285048	-0.084893397	-0.0036874476	-0.142682822	-0.0781876708	-0.0016746987	0.0331635274	-0.1078367346	-0.0401710212	0.1302026782	0.0885640364	-0.0083156426	-0.0466921132	0.0493872561	0.0654626547	0.0599803221	-0.0401706167	-0.0813044252	0.1240514369	0.0847872864	0.006112705	0.0926665029	0.1298768258	0.0121336814	0.0586489749	0.0283746891	0.0882000772	0.0368019258	0.0914966705	-0.0305362986	-0.0927975075	0.0251660027	-0.0055532846	-0.0855302423	0.0387955248	0.0739024912	0.0003341259	0.0916991888	0.1068086685	0.167330023	0.059375511	0.0360457522	-0.0294625283	0.0502025072	0.0842045262	0.0018741944	0.2304658314	-0.0746464697	0.025656869	-0.0621216965	0.1091705727	0.0262609005	-0.0951002982	-0.1713485557	0.0546302841	0.0164798646	0.0858346514	-0.2156606791	-0.0680078508	-0.0069414722	0.0176657959	-0.0563921061	-0.0457650278	-0.0114993559	0.0086834882	-0.0079367761	-0.0017693664	-0.0442005174	-0.0051054617	-0.0308865878	-0.1717032033	-0.0103531673	0.0874835583	-0.0063754746	-0.0252850008	-0.0471133813	-0.0713848533	-0.0997355268	-0.0049123909	-0.007976439	-0.0109687189	-0.0043832519	-0.0644894342	0.066784618	-0.0810929894	0.146234096	0.0908116818	-0.0075160309	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0149714165568326	0.0065585954814508	0.0002241433137182	4.301517468930815e-05	-0.0298012785940215	0.01830167122489	0.0003349511696239	0.0008881162058384	0.0023204226224322	0.0049648414954148	5.384361146695128e-06	2.4649651074592677e-05	-0.0013412293102302	-0.0004509968539458	1.7988960626205782e-06	2.0339816226900926e-07	0.0009778760175183	3.630059235500095e-06	1.3177330053239532e-11	9.56241505637451e-07	-0.0005598449381735	-8.778152952e-06	3.1342635479849005e-07	7.705596924870631e-11
6301.541042448199	9.529486495873243	39709419.509659134	90.8111128750305	15446.815573591526	7.5825413649636175	57.49493355138432	238604111.3645497	6256.7811634109685	4.90625496370285	39147310.52681431	24.07133776885885	7425.761800701367	8519.459804302911	1.215024	26.451824	0.0245510693097917	0.0141973642488587	0.0739893572	-0.1198415024	-0.0373465069	-0.020469237	-0.0790363344	0.1003198274	-0.0779374526	0.1015826094	-0.0346173435	0.0791178696	-0.0476614921	0.0128147865	0.0277633963	0.046329148	-0.0150191764	0.1072930199	-0.042447361	-0.0417674633	0.0601433414	0.1161043832	0.0452186356	0.1186222818	-0.0053361082	-0.0405375255	-0.1093340462	-0.1698318595	-0.0745624821	0.0735164563	-0.0040338819	0.0581093054	-0.1133378072	0.0241296688	0.0047119042	-0.0485802133	-0.0365852708	0.1637158483	0.0521099409	0.0240774626	0.0142664572	0.1974732844	0.0865095311	0.0844158913	-0.0641614877	-0.0531308288	-0.1530577005	-0.0799687046	-0.0857699134	-0.068536258	-0.0780121972	0.0359682398	0.0185052987	0.0433328055	0.011703385	-0.0848701515	0.1286102107	0.0052355904	0.0206111349	-0.0174523772	0.022156989	0.0155015727	-0.0765701277	0.1703304638	-0.0159514038	-0.0867365275	0.0022321577	0.0343017356	0.028996481	0.0388126345	0.0694362056	-0.0020693925	0.0971792072	0.0249340239	0.1373328669	-0.0041642883	-0.0496508297	-0.1347426443	-0.2145809684	-0.0265248263	-0.0608519435	-0.0752475686	0.0904338039	0.1076768163	-0.1025871535	0.0182880574	-0.0225553873	-0.0111584741	0.0113270586	-0.0099976851	0.0167121783	-0.0557585384	0.133204162	-0.0218145506	-0.0435805861	-0.127854792	0.0268000842	0.0247251837	0.0050507889	-0.0790224308	-0.054734657	-0.1179696433	-0.054043286	-0.0510816215	0.0214008778	0.089594338	0.0030519533	-0.0082613904	-0.025001743	-0.0235479901	0.0342542622	0.1400684271	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0127925611389514	0.0021788554178812	0.0001636496204938	4.747410932030261e-06	-0.0313774340410333	-0.0015761554470117	2.484265993144962e-06	0.0009845433669993	-0.0018521507389266	-0.0041725733613587	3.43046235970635e-06	1.741036845592107e-05	-0.0016011942924333	-0.0002599649822031	2.5638231621209765e-06	6.75817919718581e-08	0.0009780076069656	1.3158944730000052e-07	1.7315782640719616e-14	9.564988792825796e-07	-0.0006322180681939	-7.237313002039997e-05	3.996996857508268e-07	5.237869948949719e-09
6301.239368675331	-0.3016737728676162	39705617.58134389	0.0910070652361821	15513.405549336256	66.5899757447296	4434.224869683677	240665751.7381769	6259.577414639025	2.7962512280564624	39182309.40985898	7.819020930407274	7425.95209366539	8528.120617700122	1.194634	26.007921	0.0904139130117636	0.0464370088970454	0.022141596	0.0306141574	0.1533822709	-0.0231081114	-0.0507489331	-0.1512561539	0.025764078	0.1181988104	-0.000448984	0.0097098648	0.0206813254	-0.0024108181	0.0742642991	-0.0257141161	-0.1073888312	-0.0878478121	0.0161893183	0.0245474805	0.0481225116	0.1532949014	0.0166704046	-0.0163282766	0.0427243549	0.0933632444	0.0292914853	0.1554205081	0.0580792763	-0.0175931703	0.1892995135	-0.0193047319	0.0012488669	-0.0838075415	-0.126675895	0.0115367532	0.0624312825	0.0770770045	0.0343763988	0.1069398343	-0.0204206878	-0.0999306643	-0.1032896991	-0.1494474175	-0.0536701408	0.0894307166	0.0010233176	0.185415809	-0.029444184	-0.0030889269	0.0040106296	-0.1067093395	-0.0640099755	0.0586694567	0.08701213	-0.0709931733	-0.1208659476	-0.0110808074	0.0397055868	-0.0719259177	0.0315868347	-0.1098996482	0.0445784697	0.0797387574	0.0116030563	0.1192933471	0.0490207795	-0.0199188982	0.0876379001	0.069769397	0.0604972436	0.0956762758	0.026763751	0.0072625644	0.020917103	-0.0901071557	0.1020641853	0.0200993072	0.0669128185	0.0299110362	-0.0715328842	0.0361337979	-0.0089178176	-0.1830944717	0.0007527043	-0.1108409334	-0.1000184908	-0.0520832493	0.0126857599	-0.0217881406	0.029238788	0.038905734	-0.0961783839	-0.146294536	0.0050215683	-0.1581093774	0.0002666273	0.0371557315	0.004919327	-0.0983975216	-0.0544565622	-0.1881011324	0.0403575933	-0.0748199187	0.0814714975	-0.0119598738	-0.0490992388	0.1314506871	-0.0431882625	-0.0266937971	-0.0663050877	0.0637417015	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0180660943259169	-0.0052735331869654	0.0003263837641929	2.781015227402649e-05	-0.044359916983879	-0.0129824829428457	0.0001685448633612	0.0019678022348166	-0.032946227839794	-0.0310940771008674	0.0010854539288716	0.0009668416307546	-0.0011178111655059	0.0004833831269274	1.2495018017296589e-06	2.336592473981109e-07	0.0007862719370834	-0.0001917356698822	3.676256710517602e-08	6.182235590448821e-07	-0.0004860604693818	0.0001461575988121	2.362547798956557e-07	2.1362043690518782e-08
6296.615927966474	-4.623440708856833	39647372.14432111	21.376203988314572	15437.958031631097	-75.44751770515904	5692.327927870288	238330548.1864031	6249.152263595397	-10.42515104362792	39051904.01359948	108.68377428245633	7420.593415990573	8520.60210134976	1.172323	25.522184	0.0857796721262145	0.0428818966438407	-0.0006979304	0.1211818714	-0.0669036598	0.0693053394	0.1282826903	0.0548281369	0.056319597	0.1284902035	-0.054478043	-0.0358970491	-0.0979758207	-0.0081549683	-0.1290521065	-0.061909013	0.059338247	-0.0675356024	-0.0396117815	-0.0158935408	0.0115314912	0.0682362751	-0.0772891372	0.1614257721	-0.0144115829	0.1669293537	-0.0820272414	0.0870592386	0.0913452535	-0.1282148809	0.0286093666	-0.0906343748	0.0271023836	-0.0455964159	0.139434406	-0.043840091	-0.1478218852	-0.0455342507	0.0531445615	-0.0228961049	0.0664241246	-0.1915051181	-0.2054613029	0.1482470689	-0.0201155974	0.1029894366	0.0184558322	0.1119965612	-0.0268705201	0.1046645993	-0.0444364277	0.12551728	0.0597620212	-0.1030086232	-0.1459684826	0.0786813652	-0.012040933	-0.0646915943	-0.0162047758	-0.0728007017	-0.0297460068	0.008016316	0.1076026232	0.1014648109	0.1151287164	-0.0620024904	-0.0397201632	0.061635797	0.1331720767	0.1077389129	-0.0332206003	0.0731676548	0.0266360586	-0.0698938421	-0.0258685981	0.0534616286	0.1449725351	-0.0200232864	0.0898390703	-0.1268766937	0.0727350901	-0.078013429	-0.1428704891	-0.0624163355	0.1375387565	-6.49785e-05	-0.0435627764	0.126789744	0.0173652393	-0.0395685249	0.0767389099	-0.0395486113	-0.0928077772	0.0163145953	-0.1644758488	-0.094010003	-0.078860322	-0.0207045287	0.0387947815	-0.1054416515	-0.0352513448	-0.1992165812	0.0072566685	-0.1220301966	0.0143093502	0.052745356	-0.055847102	0.134211504	-0.1706404145	0.067031242	0.0565664786	0.0276636213	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0093548502775462	0.0087112440483707	8.75132237153062e-05	7.588577287027393e-05	-0.0169864820722835	0.0273734349115955	0.0007493049388593	0.000288540573192	-0.0343611239915873	-0.0014148961517932	0.0011806868419652	2.001931120359486e-06	-0.0017037170566045	-0.0005859058910985	2.9026518089651007e-06	3.432857132240444e-07	0.0011649154688953	0.0003786435318119	1.4337092418298938e-07	1.3570280496715568e-06	-0.0004850079520032	1.0525173786000077e-06	2.3523271350633837e-07	1.1077928322550314e-12
