global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
5410.4635620416975	n/a	29273115.95618093	n/a	14475.745340664183	n/a	209547203.1677608	n/a	5416.506279921364	n/a	n/a	29338540.28042757	6538.1165728001815	7060.914697638937	n/a	n/a	n/a	n/a	-0.096485644	-0.0229264326	0.1855485673	0.0518068324	-0.0815263781	0.3586980811	-0.248824355	0.4940850664	-0.2217047184	0.0157579349	-0.0393830433	0.0022316988	-0.2091507361	0.1627425139	-0.0290238359	0.0053327139	-0.0709866702	-0.0145394915	0.1147739621	-0.1278972955	0.0566509771	-0.0550067362	0.0409245673	-0.0624418773	0.1178790764	-0.1183674397	0.0546737152	-0.0193357465	0.0659293275	-0.0112873917	0.0595044387	-0.0651808706	-0.0249497118	0.0594614727	0.0663874508	-0.0770284828	-0.1965866217	0.043088458	0.104017773	-0.1748111857	0.0459003061	0.0312762448	0.0817725887	-0.1838153872	-0.0539562756	0.1436895869	0.0297727966	-0.0971365984	-0.0032481634	-0.0086649013	-0.1426447072	-0.0222741411	0.11273822	-0.2852817921	0.1726880165	0.066239721	-0.0688667323	0.0758345056	-0.0698786279	0.0470472595	-0.1498200685	0.1739175936	-0.1707633545	0.2324298794	-0.0165986094	0.0957866539	-0.0491709569	0.1853334235	-0.0388716785	0.0963875505	-0.1000155346	0.0269059876	-0.0868195791	0.0460854374	-0.0737206057	0.1412703542	-0.0509693565	-0.1813340039	0.2251836857	-0.080041374	-0.1111913415	0.0428866521	-0.1953772493	-0.1552854093	0.0461531285	-0.1196291356	0.0216150295	-0.024912748	0.0889847164	-0.0664381654	0.1679621408	-0.2556020454	0.0108025535	-0.0152918883	0.1101442997	-0.0417211819	0.1292808515	-0.0098811453	0.0915189305	-0.0851866599	-0.0232404769	0.0352251605	-0.0690568202	0.0988929512	-0.0507852756	0.0203465328	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0916027950877236	n/a	0.0083910720678834	n/a	0.0195145340166504	n/a	n/a	0.000380817037887	-0.2604791025788628	n/a	n/a	0.0678493628802897	-0.0057913640963597	n/a	n/a	3.3539898096604204e-05	0.0007024047882584	n/a	4.933724865683277e-07	n/a	-0.000482969335145	n/a	2.3325937869040335e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5400.491914712933	-9.971647328764448	29165312.920879763	99.43375044925514	14269.569293844288	-206.17604681989545	203620607.83182377	42508.56228227971	5410.789194158917	-5.717085762446914	32.685069615173205	29276639.7036269	6505.932716918148	6901.586232455395	0.954518	27.766323	0.0688992184024727	0.0417364819649771	-0.0787565379	-0.0567050217	0.1642343766	0.0301872897	-0.0374392575	0.2131939709	-0.1472349442	0.1451372981	0.0138731685	0.1292210841	-0.0425604987	0.0511106939	-0.2098255755	0.0933248161	0.0165407808	-0.0011347927	0.0853353587	0.0719315663	0.0951641434	-0.0991646888	-0.0061554155	0.0146241194	0.0013234242	-0.0411544226	0.1710946955	-0.0927701533	-0.0506685112	-0.0899334499	-0.0712251555	-0.2009710613	-0.0118738786	0.1019374314	0.1944804753	0.0116384711	-0.0314927521	-0.0434981332	-0.0816858245	0.0497103025	0.0548063538	-0.0714232231	0.0555405428	0.0830427882	0.0516624354	-0.0817325659	-0.1236806682	-0.0304570459	0.063227115	-0.1284531742	0.0053093423	0.0333244899	-0.1187157331	-0.0448984778	0.0260883372	-0.2050731301	0.1571095371	-0.0244224884	-0.0632272047	0.0095868088	-0.1711891123	0.0956459127	-0.0849751682	0.1538266025	-0.0883122077	0.1631345581	0.0129974278	0.0649972202	0.0240056443	0.0725759588	-0.0619600909	-0.0500791504	-0.0173811828	0.0251774102	0.0490910225	-0.1714808806	-0.0318672827	-0.0844063313	-0.1179261742	0.0969282713	0.079159395	0.0036424042	0.0448316954	-0.1029526632	-0.1929244337	-0.1762934149	0.0667268371	-0.0712460079	-0.0166202542	0.0213830028	0.1012391169	-0.0864011114	0.1172393538	-0.2344980518	0.0813529649	0.0344512154	0.0576554978	0.0638436167	0.1280166964	0.0193524549	0.1338517582	-0.1091906817	-0.0275832042	0.0775607838	-0.1279980529	0.0168340567	0.0464798363	-0.0092854053	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0917121242437843	0.0001093291560606	0.0084111137333073	1.1952864364944322e-08	0.0362671134907088	0.0167525794740583	0.0002806489190346	0.0013153035209479	-0.2272233952161642	0.0332557073626986	0.0011059420721934	0.0516304713335611	-0.0058179856768812	-2.6621580521499905e-05	7.087085494627032e-10	3.3848957336394794e-05	0.0007004013068721	-2.00348138629995e-06	4.905619906681456e-07	4.0139376652503695e-12	-0.0001359623488597	0.0003470069862853	1.8485760307446765e-08	1.204138485308064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5404.84212399295	4.350209280017225	29212318.385288622	18.924320779947983	14204.25299588864	-65.31629795564731	201760803.17121145	4266.218778630898	5417.139109631679	6.3499154727624045	40.32142651122739	29345396.133101106	6498.266832419003	6959.791887242535	0.9302760000000002	27.061127	0.0900408484719272	0.0420720215862525	-0.0524776863	-0.0170087259	0.1435587371	0.0208588372	-0.0199673205	0.0900132181	-0.1115084444	0.0005779582	-0.0818621016	0.2227171066	-0.0028213993	0.0044757618	-0.1672026005	0.1224227531	0.0715580636	0.0233164369	0.1535700571	0.0493509855	0.0717427126	-0.1102880622	0.0882129339	-0.0435607918	-0.0312206732	-0.0028040841	-0.0920227816	0.045771192	-0.0269182724	0.117212667	0.1072242183	-0.0732710185	-0.1606401468	0.0293940259	0.11731547	-0.0357558467	-0.0823962574	-0.0364797571	0.0699106506	0.1014479023	-0.06159252	0.0584947967	0.2170762493	0.1288555183	0.0203883791	-0.003479746	0.2391122922	-0.1766598129	0.0245654934	-0.1001948648	0.0025927807	0.0595141364	-0.0627125755	-0.0171132639	-0.0103323668	-0.1693892944	0.1440343887	-0.1269347324	-0.1222267605	0.0055637179	-0.0479691273	-0.0304825668	-0.0369100491	0.0215177411	-0.1070692245	0.0098526419	-0.0506439225	0.0380678076	-0.0473427399	0.0191574594	-0.038724289	-0.0548959265	0.0135441068	-0.0539427417	0.1106687842	0.0904857484	0.1149781049	-0.184867456	-0.0760107987	-0.048069593	-0.2057517585	0.0617374087	0.0797483977	0.0841271511	-0.1542007658	-0.1594335767	0.0700458667	-0.0628284936	-0.0241701585	0.0550287968	0.0378373918	-0.0770483397	0.0936224584	-0.1288945451	0.1565026328	0.1023345627	0.0418405969	0.0158760693	0.1242678123	0.0307078758	0.0621853201	0.0418315076	0.0318851259	0.0235873258	-0.0697564322	-0.0109218319	0.0450977809	0.0053692706	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0967862479598977	0.0050741237161133	0.0093675777941548	2.5746731486424364e-05	0.0243563889099078	-0.0119107245808009	0.0001418653600396	0.0005932336807306	-0.2012345562551374	0.0259888389610268	0.0006754197505421	0.040495346631202	-0.0051260384011864	0.0006919472756947	4.787910323414549e-07	2.627626969043763e-05	0.0007638770557771	6.347574890499998e-05	5.835081563426907e-07	4.0291706990506075e-09	4.995785082022178e-05	0.0001859201996799	2.495786858575534e-09	3.4566320649021985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5389.33186375381	-15.510260239140734	29044897.937672112	240.56817268587	14173.719607936178	-30.533387952462363	200894327.52439448	932.2877798555736	5407.373231517104	-9.765878114575573	95.37237534874612	29239685.264927726	6485.993430383221	6891.125799121971	1.057027	30.748253	0.1088852861635363	0.0567880613379449	-0.0738613849	-0.0062628672	0.0813418708	0.0698473071	-0.0322066587	0.0623974207	-0.0947487383	-0.0561318036	0.0761789213	-0.0463949764	-0.015778715	0.0781734366	-0.1135299638	0.1430594555	0.0638527518	0.0135614011	0.0182841601	-0.2027309123	-0.1043080106	-0.1288660327	0.0808677383	-0.0454205192	-0.015852049	0.0852270084	0.0187523323	0.0177880832	-0.0792710931	0.0213035413	-0.0911255361	0.0638813962	0.0887318837	0.0724439583	-0.1287349213	0.0120070674	-0.0101971946	0.0116966155	-0.0215019728	-0.0762855564	0.033663006	0.063881541	-0.1205997077	0.0642892503	0.0702145501	-0.0503380691	0.0530273986	0.0456754924	-0.0039904939	-0.0262664267	0.0185821124	-0.0604728423	-0.0747193755	0.0009612767	-0.009436445	-0.0657488581	0.092240794	-0.0299458001	-0.019478273	-0.2619311013	0.0375046503	-0.0812003422	-0.0522568877	-0.0182724108	0.0332367935	-0.0420782186	-0.0254741695	0.0457348546	-0.0826566134	-0.0048923658	0.0072250077	0.032852179	0.0016206666	0.0365267006	0.117964446	0.0161764065	-0.0163484669	0.0277310286	0.1997713458	0.0302661679	-0.0311297887	0.0259130526	0.0252019055	-0.0368544646	-0.1138022765	-0.1673287263	0.094440544	-0.0091255276	-0.0180134964	0.0563836719	0.037779533	-0.0549285497	0.0145859246	-0.0551032483	0.0537470821	0.1364321313	0.0802565038	-0.0818898361	0.0046754038	0.0477803655	-0.0519879593	0.0150470704	0.0479067202	0.0549769243	-0.0078532998	-0.0281128481	-0.0239702775	0.0856328332	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0959002712848473	-0.0008859766750504	0.0091968620325073	7.849546687333641e-07	0.0023975061207437	-0.0219588827891641	0.0004821925333482	5.748035599003505e-06	-0.1499480086481952	0.0512865476069421	0.0026303099654391	0.0224844052975592	-0.0045410300925573	0.0005850083086291	3.422347211650807e-07	2.062095430151096e-05	0.0008559318116088	9.20547558317e-05	7.326192661239223e-07	8.474078071233908e-09	3.194333343342799e-05	-1.801451738679379e-05	1.0203765508391583e-09	3.245228366790957e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5390.582906032892	1.251042279082867	29058384.066814024	1.565106784052854	14105.242133161491	-68.47747477468693	198957855.63511413	4689.164551517884	5405.232812917965	-2.140418599138684	4.581391779538806	29216541.761845056	6479.949488341887	6885.01228138032	0.960887	27.951609	0.0497519169338789	0.0237948084614115	-0.0679957343	-0.023397361	0.0588794996	0.0611339706	-0.0068296253	0.0449064224	-0.0094069838	-0.0207514356	0.2096650143	0.015435696	-0.0251821528	0.0362073461	-0.0669324108	0.1362707142	0.1391094468	-0.0463897884	-0.1045601534	-0.0308596063	0.0488776036	-0.0954589519	0.217942938	-0.0428409012	0.0045244754	0.0790796616	-0.1164566493	-0.068060712	-0.1571323407	0.2116257406	-0.0307074641	-0.0249535362	-0.0041582928	0.0313710805	-0.0576622588	-0.1212342413	0.0065069256	-0.0355063618	0.0036933271	0.0614188949	-0.0314087774	0.1709313014	-0.1640858486	-0.06720389	-0.063017985	0.1239788606	-0.0419704429	0.0363017202	-0.0133370062	0.1541729412	-0.0307629992	0.1310774957	-0.0612927659	-0.0166499805	0.0240655728	-0.0742657166	0.0888178636	0.0844884684	0.0752895592	-0.1228833136	0.1519090648	-0.0960640804	-0.0529803842	0.0262021105	-0.0236677442	-0.0332177468	-0.1353653179	-0.0207252001	0.0701149799	-0.0135158865	-0.0766134273	0.0209093343	0.0546509248	0.1455867477	0.2033925342	0.0989380909	0.0735267237	-0.1231228689	0.0699684138	0.1200755012	-0.2080631713	0.04613214	-0.0250397814	0.0224092689	-0.0891623341	-0.1252992981	0.0541111648	-0.0074278154	-0.0155301269	0.0460656793	0.027507109	0.0367409551	-0.0613604463	0.0219203812	0.0272254271	0.001791835	0.069069572	-0.1541060604	-0.0180159866	0.0731617068	-0.0940261444	0.0339538539	0.0472420129	-0.0179274751	-0.0287041327	-0.0161183281	0.0098016241	-0.0717551778	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.0960226676978379	0.0001223964129906	0.0092203527118094	1.4980881912968158e-08	-0.0116268258328631	-0.0140243319536068	0.0001966818867449	0.0001351830789477	-0.1476909339767473	0.0022570746714479	5.0943860724917485e-06	0.0218126119789239	-0.0042611014760853	0.0002799286164719	7.836003031992797e-08	1.8156985789496325e-05	0.0006989450716112	-0.0001569867399976	4.885242131295855e-07	2.4644836535074065e-08	0.0002619902548805	0.000230046921447	6.863889365234935e-08	5.2921586067275317e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5401.729233517258	11.146327484365427	29178678.71223494	124.24061638872016	14094.521074922855	-10.721058238636031	198655524.33144453	114.94108975622557	5405.64260934943	0.4097964314651108	0.1679331152415392	29220972.020014115	6475.0323781929765	7053.316719022544	1.002911	29.174051	0.0805241457397217	0.0378213083536468	-0.017969933	0.0017550114	0.0494638619	0.0258995507	0.0087131006	0.0239366859	-0.0190517671	-0.0575544084	0.2137028239	0.0663526431	-0.0335617956	-0.01330848	-0.0689590511	0.1289414523	0.0615273375	-0.01946753	-0.0883244486	-0.0060053211	0.0220448657	0.036458827	-0.0749131408	-0.0148294023	-0.094653975	0.1014413116	-0.0405067005	0.1696906839	0.0435800375	-0.1503023607	-0.0203765134	0.0010542745	-0.1340446756	0.002521658	0.0517219677	0.0616758875	0.0375292531	-0.0775095285	-0.0196483392	0.0647755011	-0.0250018527	-0.106675571	-0.0740333353	0.0308614896	0.0268329098	0.0872903757	0.1529418965	0.0160574231	0.106596231	0.1298825886	0.0397609759	0.0051068716	-0.0301130466	-0.0285893504	0.0275750727	-0.0749257931	0.1070265876	0.0754840048	0.0810926674	-0.0396926851	0.1305935571	0.0228148673	-0.0305535265	-0.0454819033	0.1443039853	-0.0214309869	-0.0043009967	0.0389196227	-0.0616540628	-0.045769362	0.0019947834	-0.0523643597	0.0281574534	0.0066437077	-0.0690545479	-0.1200236266	0.0854600354	0.0331751245	-0.1060338738	-0.0820446989	-0.0514045024	0.0156528082	0.0288856849	-0.0655652045	-0.055493569	-0.1073916025	0.0376952578	0.0381915503	-0.0264537985	0.0188798419	0.0012408044	0.0293762851	-0.0726886071	0.0667795519	-0.0899194573	-0.1480283419	0.0037426957	-0.0808982484	-0.0766884653	-0.0337289907	-0.029095196	0.0293732865	0.0234307405	0.0440689456	0.096633606	-0.077256031	-0.0559664208	-0.1707947581	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.0921524522424448	-0.0038702154553931	0.008492074454296	1.4978567671163683e-05	-0.0047460293094729	0.0068807965233902	4.734536079629866e-05	2.252479420637581e-05	-0.1241376826744939	0.0235532513022533	0.0005547556469071	0.0154101642597933	-0.0036887170939649	0.0005723843821204	3.276238808953526e-07	1.3606633799308856e-05	0.0007770139333898	7.806886177860002e-05	6.037506526818886e-07	6.094747179406155e-09	0.0005359346601552	0.0002739444052747	2.872259599556697e-07	7.504553718130908e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5398.137646650805	-3.591586866452417	29139890.05218869	12.899496219273493	14093.27211806916	-1.2489568536948354	198620318.9939456	1.559893222391303	5404.455566652112	-1.1870426973182475	1.4090703652565806	29208139.971917	6463.964407169117	6967.573545679463	0.899158	26.155947	0.0410249097356688	0.0189772744245107	-0.0066475226	-0.0166381122	0.0330748094	-0.0091821436	0.0281932733	-0.0030517937	0.0160057174	-0.1006769387	0.0195579	0.1921803627	-0.0178014325	-0.0018508843	-0.0590824103	0.0860164996	0.0950033572	-0.0395448906	0.1323131711	-0.069413	-0.030639719	0.0635168898	-0.1697046114	0.1027818752	-0.0642227403	-0.2319682244	-0.0083346604	-0.0114517137	0.0289925934	-0.1760705455	0.0141978827	-0.1259529611	-0.0071888667	-0.0534760047	-0.125279482	-0.0150428996	-0.0465452224	-0.0812529025	0.1339899928	-0.077936605	0.0607078781	0.0572668515	0.0701210179	-0.019325663	-0.234685022	0.2388518254	-0.1938730416	-0.0267305907	-0.0012262966	-0.0482072502	0.0935438471	-0.0183379912	-0.0056046356	-0.0283877515	-0.0054006072	-0.0452203628	0.0813543581	-0.1074188857	-0.0073645308	-0.0061582252	-0.0862774438	0.075380556	-0.0140374843	0.0245287281	0.1701531663	-0.1846892523	0.0039641277	-0.0670108831	0.0698599293	-0.0957405142	0.1585113603	-0.1235208167	-0.1217999601	-0.0869476198	0.0241566066	-0.1749273664	0.0118234993	-0.0343918647	0.0856298788	0.041933647	-0.063289702	0.0240574605	-0.0407664392	-0.0041078547	-0.0541380122	-0.0919077911	0.0610798556	0.0159080641	-0.0257782926	0.0274275851	-0.0029753454	0.0277976196	-0.0529923229	0.1389635189	0.0132541734	-0.1057240746	-0.1170630511	0.1422721422	-0.0635118015	-0.0393129414	-0.0107645669	0.0627317387	0.0387360064	-0.0464164973	0.0990191768	-0.0549847602	0.0708450104	-0.0731168942	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0915804511671325	-0.0005720010753123	0.0083869790359755	3.271852301584282e-07	-0.0142220058577322	-0.0094759765482593	8.979413154316024e-05	0.0002022654506173	-0.1100710134798816	0.0140666691946123	0.0001978711822306	0.0121156280084882	-0.0035062619547637	0.0001824551392011	3.3289877820929204e-08	1.2293872895423365e-05	0.0009325630704339	0.000155549137044	8.696738803371031e-07	2.4195534035164196e-08	0.0005361356422596	2.009821043999797e-07	2.8744142690111375e-07	4.039380628904434e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5401.123376648448	2.9857299976429204	29172133.72977834	8.914583618824793	14142.451920751491	49.17980268233077	200008946.33076757	2418.6529918729893	5407.80190926328	3.3463426111684385	11.198008871321605	29244321.48983158	6471.196617216223	6937.628555754702	0.984568	28.640451	0.0531921675263509	0.030673918572139	-0.0040048808	-0.0346763622	0.0190861963	0.0042430054	0.0045086735	-0.0384039936	-0.0033183151	-0.0650330456	0.0318401317	0.0322380524	-0.0176707718	-0.0187759792	-0.0278282477	0.0442928032	0.047454174	-0.0157128627	0.0366152819	-0.067330058	-0.1534413595	0.1802787673	-0.0340179462	-0.0188106999	-0.0388671161	0.0346384124	-0.0165740006	-0.0207534219	0.0205601315	0.0569434781	0.0718361744	0.0772040729	-0.0094157	-0.1850892975	0.1276092854	0.0809613613	-0.0555092071	0.1024858282	-0.0881679173	-0.1803145772	-0.0878884649	0.0775518775	0.0226404461	0.0353063306	0.1272784922	0.0288469217	-0.0384473813	-0.0009185777	-0.2594810296	-0.029947099	-0.0545529486	0.0106849223	0.0230941919	-0.0154749691	-0.0161473393	0.004711808	0.0261635889	-0.0293519738	-0.0564733524	-0.1911921181	0.0405167494	-0.0668197258	0.1014913461	-0.0793241214	0.1360945641	-0.1275632804	0.0585828039	-0.0661178079	-0.0106151122	-0.0682029794	-0.0472328512	0.1062094579	-0.0126539207	-0.0044909806	-0.072535584	0.160417397	0.1171977896	0.0520205226	-0.0904581494	0.0008548015	0.0609919	0.0762561008	0.1393387957	-0.0233871971	-0.0395869769	-0.0913694139	0.0436407623	0.0282160295	-0.0247987284	0.0194559656	-0.0152007352	0.0427908817	-0.0829681337	0.1682454112	0.016034575	0.0559918185	0.0073020721	-0.0186609049	-0.1778116696	-0.017611865	-0.1651274568	0.137090198	-0.0248391759	-0.0479875137	-0.0001790263	0.0182922903	-0.0923021745	0.0395410421	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0900060887095861	-0.0015743624575463	0.0081010960047978	2.4786171477315382e-06	-0.0170493711803345	-0.0028273653226023	7.993994667454012e-06	0.0002906810576448	-0.0875493188441893	0.0225216946356923	0.0005072267292633	0.0076648832300815	-0.0036230943244107	-0.0001168323696469	1.3649802597333236e-08	1.3126812483577028e-05	0.0008481190950622	-8.444397537169998e-05	7.193059994091251e-07	7.130784976576274e-09	0.0002120370850681	-0.0003240985571914	4.4959725444176675e-08	1.0503987477361197e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5404.810639945209	3.687263296760648	29211978.05366494	13.5959106196382	14104.20702436202	-38.24489638947125	198928655.78606296	1462.6720998413912	5406.190072450513	-1.611836812767251	2.5980179109916905	29226891.099462483	6464.839058550667	7011.523160701128	1.005478	29.24872	0.0425370618933791	0.0194924088109231	0.0084692484	-0.0135483015	-0.0030191135	0.0127775041	0.013441291	-0.040757063	0.013496988	-0.0422243109	0.2154118813	-0.0055842981	-0.0303127277	-0.0288024557	-0.0339282496	0.0500162643	0.0272395051	0.0157484264	-0.1044457159	-0.0237854432	-0.125605436	-0.0035153382	-0.2728711087	-0.0225443871	0.0127462085	-0.0311132279	-0.0156289757	0.0701892875	-0.067965612	-0.1710272243	-0.0206244493	0.2359722318	-0.1153322238	-0.0891208199	-0.1416000666	0.0449680087	0.0308929905	0.1553578907	0.1657333969	-0.0126796967	-0.146106529	-0.0501317123	-0.002246784	-0.1566317236	0.0368113999	-0.0931953983	-0.1003415345	-0.0955212504	0.1502548067	0.2122263535	0.0429633887	-0.0106867686	0.0241124684	-0.0245979327	-0.0016118458	-0.0228325504	0.0213936129	0.1008288467	0.1034487066	-0.0065858172	0.0818978391	0.0314025138	0.0275178107	-0.0955564181	0.1665326792	-0.1214319495	0.0415597417	-0.0188445185	0.0365608248	-0.14727993	0.2277434833	0.0692696675	0.1282478734	-0.1341773021	-0.1241903192	-0.1594596029	0.03507241	0.1473859771	0.08416514	-0.1838460985	0.0085756911	-0.0215684371	-0.0611927317	-0.0571625988	-0.0256141987	-0.0644179226	0.038508506	0.0338886656	-0.0384887868	0.0177777642	-0.0033941826	0.0715590251	-0.0934701619	0.1798664796	-0.1348859525	-0.1379228572	-0.0220234458	-0.0369133381	-0.1045942561	-0.0391880778	-0.0197256059	-0.001896414	0.0143682607	0.1028942309	0.1364813225	-0.0023674357	-0.0107803887	0.0033275853	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0815277158880007	-0.0084783728215853	0.0066467684579145	7.18828057017979e-05	-0.0297100491031443	-0.0126606779228098	0.0001602927654651	0.0008826870177112	-0.0859588855927953	0.001590433251394	2.5294779271397064e-06	0.0073889300123552	-0.0034000592973517	0.0002230350270589	4.9744623295208825e-08	1.1560403225507737e-05	0.0007487666986454	-9.935239641680004e-05	5.606515690003313e-07	9.870898673760981e-09	0.0001382729505921	-7.376413447599998e-05	1.911940886544533e-08	5.441147534993408e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5400.9427890383295	-3.8678509068795393	29170183.01046513	14.960270637848874	14064.755171342327	-39.45185301969286	197817338.02980077	1556.4487066874487	5402.770539405723	-3.419533044790114	11.693206244411549	29189929.50147041	6446.253940796696	6930.05800749401	1.011521	29.424517	0.0988086842057813	0.0480859302438221	0.0136685128	-0.0310184439	-0.0275958484	-0.0367728023	0.0392776716	-0.0939699703	0.1066748262	-0.1366436936	-0.0227063665	0.1688876606	-0.0320903713	-0.0299970321	0.0170140736	0.0163896684	0.0693311765	-0.0064701153	0.0971531799	0.0311323462	-0.0264767375	0.0901720795	-0.0947137669	-0.0835918873	-0.0539259922	-0.0604662931	-0.0187934193	-0.1303297957	0.1252780515	0.1184581353	-0.1056224222	0.1979179938	0.2027373677	0.0799763126	-0.0779327521	0.0382676696	-0.0687407819	-0.025803487	0.0195206989	-0.0257530601	-0.0931646731	-0.0035639926	0.0321772503	-0.1078379217	-0.0478538598	-0.1805333556	-0.0428704191	0.1027562018	0.0599521	-0.0392477693	-0.1398218831	-0.1708610548	0.0610386586	-0.0384673884	-0.0304530923	0.055647941	0.0179724498	-0.1201927757	-0.0053060488	0.0301599484	-0.0436593024	0.0316823521	0.050827501	-0.0561770524	0.1105161202	-0.1717418623	-0.023109031	-0.0125540986	0.0622348256	-0.0399535044	0.0335340081	0.133154585	-0.0612395871	-0.167562167	0.0133979173	0.1335933053	-0.1591629864	0.0350795555	0.0507566987	0.1242162861	-0.0255006137	-0.1452664253	-0.0472771074	-0.0613240401	-0.0083636498	-0.0706904907	0.0301275368	0.0319115839	-0.0298010197	0.0191833553	0.0008088911	0.0429977594	-0.0739940339	0.1715224171	-0.0121640878	-0.1116499672	-0.1677346996	0.1726926396	-0.1439608629	-0.0651518705	-0.0451803233	0.029838775	0.0786224846	-0.0942270532	0.0866252435	0.0556204561	0.0875134241	-0.0059999437	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0757289744195048	-0.0057987414684959	0.00573487756663	3.362540261845404e-05	0.0013798402001867	0.031089889303331	0.0009665812168933	1.903958978051272e-06	-0.0520895753244659	0.0338693102683294	0.0011471301780523	0.0027133238574832	-0.0031231155211109	0.0002769437762407	7.669785519851426e-08	9.75385055820381e-06	0.0009401416976733	0.0001913749990279	8.838664117040347e-07	3.662439025292873e-08	0.0002309690386359	9.26960880438e-05	5.334669680839188e-08	8.592564738623921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
