global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
6235.125331577391	n/a	n/a	38876787.90047807	15797.235769052044	n/a	n/a	249552657.94301733	6106.1854887742265	n/a	n/a	37285501.22331694	8059.465333494046	6723.025315705541	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.2719328595754575	n/a	0.0739474801168854	n/a	-0.0567739654734396	n/a	n/a	0.0032232831555793	0.0237683049522914	n/a	0.0005649323203051	n/a	-0.0107843697666507	n/a	n/a	0.0001163026312638	0.0205962350874671	n/a	0.0004242048997782	n/a	-0.0090522941057841	n/a	8.194402857761354e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6169.703106252948	-65.42222532444339	4280.067566402242	38065236.41930727	15201.720367318192	-595.5154017338518	354638.5937022309	231092302.12613675	6118.963508605957	12.77801983173049	163.2777908200977	37441714.41965132	7951.398333348937	6411.764214281625	1.444787	36.976139	0.1376904449378142	0.0841773614642936	-0.149942566	-0.1224533644	0.0456834315	0.5503248786	0.1187234762	0.2459621276	-0.226049373	0.0605799244	-0.2130309177	0.0149264611	-0.1438630165	-0.0381179099	0.0246005561	-0.0556572851	0.1306909752	-0.1441594806	0.0756732805	-0.0893884529	0.0524759962	-0.0173621896	0.0100528039	-0.0318549992	0.0658801463	-0.0143786789	0.0703420846	-0.0093419173	0.0496972483	-0.0076300049	0.0755827313	-8.63826e-05	0.0138641493	-0.0070276377	0.0008427734	-0.0113969254	0.0894369308	-0.0518833138	0.019938237	-0.1159698545	0.0065012455	-0.1670265775	-0.078861504	-0.0223987669	0.2154955791	-0.1889475718	0.1780624851	-0.1699708992	0.1794661805	-0.0568867135	0.2606097885	-0.0139827361	0.0461997202	0.2783470463	-0.177929451	0.1178309598	-0.1488385733	-0.0967144332	0.1458534096	-0.0621686836	0.0169319862	-0.0437385699	0.0420579392	-0.0548582413	0.0883929588	-0.0347901532	0.1600537872	-0.0585360922	0.0422843694	-0.1192037102	0.004187581	-0.2026860897	0.1248134533	-0.0955568009	0.1750521028	-0.043956697	0.0913428066	-0.0837063904	0.0779971335	-0.0081281466	0.1062946148	0.1062820574	0.1062611296	0.1062318329	0.0	-0.2510030771049116	0.0209297824705458	0.0630025447161342	0.0004380557942643	0.0208607479215459	0.0776347133949855	0.0060271487239215	0.0004351708038462	0.0228338409239086	-0.0009344640283827	0.0005213842913383	8.732230203414086e-07	-0.0110144280717023	-0.0002300583050516	5.292682372321519e-08	0.0001213176257467	0.0202700852593951	-0.000326149828072	0.0004108763564231	1.063737103513959e-07	-0.0088446725380297	0.0002076215677543	7.822823230497674e-05	4.310671539679445e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6172.927451853543	3.2243456005953703	10.39640455207872	38105033.325847074	15011.498134003254	-190.2222333149384	36184.49804732287	225345076.2271832	6130.721241877629	11.757733271671896	138.2442916877803	37585742.94560958	7946.791237384848	6369.472821352687	1.480746	37.896427	0.1912963654999399	0.0951671906673166	-0.1354674957	-0.0955787147	0.1092887512	0.3416237335	-0.1604610366	0.126544131	-0.0812831703	0.218425249	0.0445635662	-0.0925409815	-0.1208501879	-0.0280064689	0.0203624607	0.0992377345	0.0454608592	-0.1460985151	0.1750226233	0.0445343962	-0.0046398435	-0.029393063	0.0559966571	-0.0540127927	-0.090493385	0.027015722	0.0257880092	0.1088956625	0.0282564594	-0.012164388	0.1247999486	-0.0058332284	-0.048888368	0.062890337	-0.035813438	0.0666594783	0.0290765947	0.1139489174	-0.1552548259	-0.041478157	-0.0625026271	-0.1202207718	0.1513228334	-0.0311692421	0.2287084252	0.0265680849	0.2250213818	-0.0891542311	0.0702688766	0.045031393	0.2222205318	0.0080568312	0.0236031912	0.1804833517	-0.0259945623	-0.0358585528	-0.1351466901	-0.1050948863	0.1585178596	-0.0470423275	0.006225114	-0.05004827	-0.0532828542	0.0335597205	-0.1072943455	-0.1164952073	-0.0082518581	-0.0617677906	0.0422216226	-0.0334017756	0.0436261105	-0.1420110236	-0.0712859228	0.0048545139	0.0283152632	0.0674315651	-0.0344253469	-0.0110457558	-0.0412659608	-0.1634931273	0.1062611296	0.1061481429	0.1059599209	0.1056965967	0.0	-0.2402119143837353	0.0107911627211763	0.0577017638118989	0.0001164491928749	0.035220780064165	0.014360032142619	0.000206210523137	0.0012405033483282	0.0798812232745831	0.0570473823506745	0.0063810098318437	0.003254403833064	-0.01047222305526	0.0005422050164422	2.939862798551941e-07	0.0001096674557191	0.019337166380019	-0.0009329188793761	0.0003739260036085	8.703376354963601e-07	-0.0081378406681387	0.000706831869891	6.622445074001211e-05	4.99611292293609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6173.299046128131	0.3715942745875509	0.1380823049062481	38109621.11292649	14884.593190927044	-126.90494307620976	16104.864577176037	221551114.4593917	6134.7723535391	4.051111661470713	16.411505693704004	37635431.82974766	7923.766621017685	6372.003509143003	1.424008	36.444332	0.5286375894840553	0.3098037679126136	-0.1649840173	-0.1516704137	-0.0543608978	0.221184739	0.1650640007	-0.0388760311	-0.0484663762	0.0478804264	-0.0601879219	0.0192921346	-0.1754357406	-0.1164714489	0.0499929593	-0.0506157973	0.0899520425	-0.0032370317	0.0602569943	0.0346750164	0.0488249732	-0.0769369235	-0.0381307081	0.0620204595	-0.098759102	0.0261688722	0.0871151148	-0.0396918294	0.0769807168	-0.016404155	0.0127734283	0.0633850218	0.0087799372	0.0398123726	0.0469607215	0.0652107454	-0.0587610038	-0.0767088408	-0.028351953	-0.0070287195	-0.0458749736	-0.1971504727	-0.1149419784	0.0254406057	0.0933635973	0.0176171224	0.0817636217	-0.0272259875	0.0998120774	-0.0014078984	0.0539693942	-0.1137548921	0.009255736	0.0803258905	-0.0778079534	0.0256508899	-0.1868007251	-0.0936900849	0.0616588386	-0.0780611694	-0.0220834631	0.0631930328	0.0096802915	0.0230960185	0.0083411808	0.0254501358	-0.0782029395	0.0461481629	0.1096248306	-0.0492139734	-0.0298386028	-0.090338534	-0.0646791088	0.048311903	-0.1072984305	0.0738882755	0.170149552	-0.0779135874	0.033621255	-0.008174349	0.1061941697	0.1058804827	0.1053583572	0.1046288212	0.0	-0.3438401864323737	-0.1036282720486383	0.1182260738058495	0.0107388187677866	0.0711566556121994	0.0359358755480344	0.0012913871514038	0.0050632696379131	0.1492547673223754	0.0693735440477923	0.0222769855684564	0.0048126886137509	-0.0102294390756314	0.0002427839796286	5.894406076430063e-08	0.000104641423802	0.0240061943006564	0.0046690279206374	0.0005762973648008	2.1799821723691623e-05	-0.0096200267246645	-0.0014821860565258	9.25449141832592e-05	2.196875506159506e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6169.686223938614	-3.612822189516919	13.052484173065825	38065028.10185791	14815.78303249884	-68.81015842820307	4734.837902914405	219507426.86608052	6133.739230816181	-1.0331227229189608	1.067342560611488	37622756.95165347	7901.639915836578	6419.221694194306	1.200206	30.716621	0.4462545533385629	0.2288767230503397	-0.1745638069	-0.0608395447	0.0914570884	0.177896355	-0.0177220503	-0.1178618846	0.0618590375	0.0531995799	0.0133083803	-0.0340061818	-0.1995732838	-0.0155233284	0.0950954202	0.0261670254	-0.0674745549	0.0004655637	0.0956119496	-0.016546445	-0.0827995338	0.0674660467	0.0182505108	-0.0032062739	-0.020488889	0.0173498306	0.00024993	-0.0206616334	0.031502844	-0.0343085807	-0.0754660742	0.0032893412	-0.0270680272	-0.0528880159	-0.0397469244	0.0903420761	-0.0733948183	-0.0800492746	0.0834340295	0.025267669	0.0384078874	-0.204524221	0.066725247	0.0148372216	0.0927088917	0.00551907	-0.0345869536	-0.0338751765	-0.0079235693	-0.0412066461	0.0410513365	0.0930835192	-0.0495833976	-0.0330509869	0.0515538046	-0.0569961502	-0.2057973952	-0.0784583904	0.033871612	0.0268712305	0.035708617	-0.003063935	-0.0412255812	-0.0463406504	-0.0121839132	0.1267961458	-0.0814619122	0.0404873282	0.0158935357	0.0535094351	0.0840112819	-0.0068150977	-0.1026128264	0.042883812	-0.004327366	-0.0136117529	-0.0631108216	0.0315471052	0.0047377137	-0.0317426572	0.1060937562	0.105479414	0.1044581439	0.103033886	0.0	-0.3883676618959555	-0.0445274754635818	0.1508294408065312	0.0019826960711598	-0.0832970778603225	-0.1544537334725219	0.0238559557836008	0.0069384031800686	0.1104846167984661	-0.0387701505239092	0.0122068505491039	0.0015031245716465	-0.0095193075441057	0.0007101315315257	5.042867920670379e-07	9.061721611926768e-05	0.0261140823573406	0.0021078880566841	0.0006819452973659	4.443192059511883e-06	-0.0109720710140256	-0.001352044289361	0.0001203863423368	1.8280237603939604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6163.007633759888	-6.678590178725244	44.60356677536529	37982663.093782656	14737.261735086548	-78.52129741229328	6165.594147309816	217186883.44844612	6122.1909666795	-11.5482641366807	133.36240457054564	37481222.23249207	7877.967441675404	6383.56362912051	0.968029	24.774572	0.2478395075711817	0.1426655202888938	-0.1644973787	-0.1319153312	-0.0147806453	0.0694011527	0.1241950599	-0.1504984402	0.0664497677	0.0157190763	0.0125629766	0.0068817244	-0.1974616574	-0.0625015031	0.0255749181	-0.0606889712	9.63573e-05	-0.0388238178	-0.0212152002	-0.0358042989	-0.0269866407	0.0516304587	-0.0624931271	-0.0056450844	0.0112962369	-0.0519343958	-0.0240653777	-0.0857391421	0.0143172464	-0.0464562097	0.012835839	0.0028710253	0.0379165619	0.0589458376	0.0460179341	0.0635966729	-0.015884195	-0.0062442241	-0.0791000209	0.0266676791	0.0099644728	-0.2009352354	-0.0766852002	0.0433347473	-0.001169388	0.0215834333	-0.0134798462	-0.0306676537	-0.0387846453	0.0420130376	-0.0405860982	-0.0044764294	-0.0312946668	-0.1106512809	-0.0590304571	0.0632806682	-0.1999464114	-0.0868537932	0.034387581	-0.0430014954	0.018213683	0.0635643361	-0.0022248626	-0.0817910518	-0.0150764112	0.0634382243	-0.0113238772	0.0691536625	0.0034768995	-0.0254366136	0.0499197057	-0.0205875425	-0.0841070944	-0.0239294106	0.0399374157	0.0370420118	0.0591318148	-0.1062251064	0.0258644184	0.0610299254	0.1059599209	0.1049454421	0.1032618326	0.1009198272	0.0	-0.3950131884488996	-0.006645526552944	0.1560354190485658	4.4163023165884986e-05	0.0401641400059844	0.1234612178663069	0.0152426723170316	0.0016131581424203	0.1440305167496518	0.0335458999511857	0.0207447897551717	0.0011253274035349	-0.0100072326852622	-0.0004879251411565	2.38070943372592e-07	0.0001001447060169	0.0249705744501804	-0.0011435079071601	0.000623529588372	1.3076103337378996e-06	-0.0109197667983274	5.2304215698200165e-05	0.0001192413069298	2.735730979803848e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6164.976491406843	1.968857646954348	3.876400433970611	38006935.13959903	14727.94043876336	-9.321296323187198	86.88656514466318	216912229.5677611	6120.965891911434	-1.2250747680664062	1.500808187352959	37466223.44994313	7871.023925488691	6433.075100264879	0.8861289999999998	22.678511	0.4435611938322657	0.2363338827478646	-0.1732681356	-0.0658328843	0.0659169065	0.0646589109	0.0393648539	-0.1232337263	0.1134612107	0.0016770233	-0.034181121	-0.0491292241	-0.1911188843	0.0587841797	0.1407240172	-0.0358565923	-0.025077945	-0.0768466068	0.0852952235	-0.0865143271	-0.0223069148	-0.022437717	-0.0113176581	-0.0699740508	0.0399619393	-0.003210863	-0.0739764466	0.028637226	0.0317956018	-0.0258858448	0.0517801561	0.029642182	-0.0852789441	-0.0437657452	-0.0105098353	0.0510929283	0.1011197621	0.0272453376	0.0957657513	-0.0488245106	-0.0250168335	-0.1841184382	0.0124958921	-0.0279241255	0.0658171011	-0.0468125193	-0.1061690153	-0.0966812678	-0.0612530843	0.0442812588	-0.0262340001	0.130206233	-0.0528042719	-0.0762916386	-0.0048274483	-0.0261322305	-0.1915858533	-0.0812754759	0.0863046384	0.043818977	0.0284095801	0.0282359924	-0.0335228834	-0.0962222244	-0.0044688718	0.0859216397	-0.0294686404	0.0173473209	-0.0224709667	-0.0139392456	0.0964930725	0.0078377351	-0.0934979999	-0.0213865306	0.1253504798	-0.0638497792	-0.1212887281	-0.0061878392	0.0095013007	-0.0316988249	0.1057927057	0.1042792398	0.1017728144	0.0982972961	0.0	-0.3600507480249462	0.0349624404239534	0.1296365411533233	0.0012223722403984	-0.1594668040507514	-0.1996309440567358	0.0398525138249835	0.0254296615941607	0.0365949713205751	-0.1074355454290767	0.0013391919259537	0.0115423964216432	-0.0098007326828216	0.0002065000024405	4.2642251007967764e-08	9.605436112012748e-05	0.0237330841535314	-0.0012374902966489	0.0005632592834386	1.5313822343004246e-06	-0.010333111818967	0.0005866549793603	0.0001067731998632	3.441640648083503e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6156.176454555776	-8.80003685106658	77.4406485801298	37898508.539626926	14682.519235376974	-45.42120338638597	2063.0857170674403	215576371.09721485	6113.972301776593	-6.993590134840815	48.91030297414277	37380657.30689137	7848.055286807454	6375.328791018254	0.871	22.291336	0.3155133179788877	0.1977707878720559	-0.164680062	-0.11580073	0.0547232324	0.0190878116	0.0473046508	-0.1570789837	0.1184913178	-0.0027241984	-0.0313811546	-0.0241269545	-0.1968384982	-0.0072705682	0.0096770544	-0.0394935919	0.0127274147	-0.1270114755	0.0632440763	-0.0395369064	-0.0799159588	-0.0384037499	-0.0262330562	0.0062638308	0.0562726453	-0.0207193271	-0.0481065861	-0.1254002446	0.0695976081	0.0375537116	-0.0395432616	-0.1522173148	-0.0410692709	0.0031024082	-0.0079493203	-0.0145240725	0.0564843747	0.0922762716	0.0694250796	0.0498684336	0.0066703098	-0.1802864876	-0.0106220244	0.0125829901	-0.0159808265	-0.024380104	-0.0407231656	-0.111828201	-0.0640177267	0.1057011694	-0.1355775359	-0.0104887231	-0.0189857375	-0.1367398539	-0.1335970673	0.0712325096	-0.1955108374	-0.1060873957	0.0797827336	-0.0422213404	0.0210161892	0.0155079701	-0.0155654637	-0.0852547966	-0.03109376	0.0125328503	0.0213081255	0.069891229	0.0083164717	-0.0907547339	0.0692250804	-0.079507813	-0.0639864902	-0.0315599511	0.1266117195	-0.0008791578	0.0491697207	-0.0902252355	0.0335980657	0.0708894169	0.1055921634	0.1034816466	0.0999953102	0.095179506	0.0	-0.3540349479300317	0.0060158000949144	0.1253407443558202	3.618985078197308e-05	0.0350140760412784	0.1944808800920298	0.0378228127213704	0.0012259855210244	0.0664175948786436	0.0298226235580685	0.0044112969094636	0.0008893888758862	-0.0111994044825444	-0.0013986717997227	1.9562828033398137e-06	0.0001254266607636	0.023483046011598	-0.0002500381419334	0.0005514534499828	6.251907242150714e-08	-0.0102779414759457	5.517034302130082e-05	0.0001056360809829	3.043766749087996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6151.774549313537	-4.401905242239081	19.376769761651907	37844330.105581775	14706.103639056691	23.58440367971707	556.2240969278521	216269484.24267647	6112.791296151968	-1.1810056246249587	1.394774285395789	37366217.430311255	7877.215866683128	6473.232920210916	1.207104	30.893162	0.3646739278744997	0.184665738573265	-0.173467358	-0.0155205151	0.0617999894	0.0243367869	0.0476540325	-0.1071903932	0.1989364351	0.1437751832	0.0091036745	-0.0767830624	-0.1971981392	0.0791216084	0.0573763123	-0.0491244943	0.0067223315	-0.0091673617	0.1283467677	0.0233575378	-0.0589070146	0.0404480367	0.0495527407	-0.0630522541	0.0130519175	0.1100093182	0.0888702343	-0.0241382781	0.0998454148	0.0773109731	-0.037434362	-0.0527591852	0.0243490999	0.0181182657	0.0099570754	-0.1286571674	0.0688772777	0.194861735	-0.0213907201	0.0879764431	0.0265288973	-0.1753736396	0.0142368479	-0.1050275737	0.0457957551	0.0421922945	-0.0256834202	-0.0941635361	-0.1163467741	-0.0175188324	-0.122176346	0.1313654112	-0.0131309055	0.0148814568	0.109836436	-0.0295619012	-0.1939171709	-0.0737000473	0.0866142964	0.0459876106	0.0234016373	0.042569495	-0.0277533595	-0.0127978512	-0.0108839051	0.0831558228	-0.0669404527	0.0523950463	0.0264330213	0.0654090032	0.0516242062	0.0116961581	0.020008792	0.0508881387	0.0119949143	-0.078589555	-0.166361258	0.0427214625	0.030887548	-0.0615045894	0.1053583572	0.1025536674	0.0979343583	0.0915821656	0.0	-0.3502918817924723	0.0037430661375594	0.1227044024497113	1.4010544110144035e-05	-0.1042031069101341	-0.1392171829514125	0.019381424028927	0.0108582874897248	0.0007837035177757	-0.0656338913608679	6.141912037740069e-07	0.0043078076951702	-0.0091615668312665	0.0020378376512779	4.152782292965829e-06	8.393430680376249e-05	0.0243611597535815	0.0008781137419834	0.0005934661045395	7.710837438602627e-07	-0.0100722971207139	0.0002056443552318	0.0001014511692879	4.2289600838702837e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6129.972515611948	-21.802033701588694	475.3286735252094	37576563.04215788	14632.226304745584	-73.87733431110792	5457.860524915203	214102046.6332886	6109.602825458233	-3.1884706937344163	10.16634536480323	37327246.68484723	7855.329722811892	6316.767236012392	1.239345	31.718306	0.4506547238585893	0.2266059693242912	-0.1791042143	-0.0856587462	0.0370124601	-0.0084845811	0.0200893042	-0.2025619507	0.0876234562	0.0144859052	-0.0874009692	0.0238035903	-0.1835248194	0.022079053	-0.037949203	-0.0289356946	0.1168063198	-0.0345747217	0.0882730268	0.142547209	0.0933955349	-0.0951542604	0.0168679267	0.1489089955	0.0008587426	0.0093770894	-0.0376980967	-0.1704481868	-0.0265861201	-0.0206787785	-0.1094758585	0.0440944133	-0.0440471565	0.0279319976	0.0322827036	-0.0908218285	-0.1701471498	-0.130065322	0.111778286	0.0372923655	-0.0191344166	-0.1873757905	0.0135389212	-0.0207934906	-0.0741369699	-0.0114633279	-0.0203418484	-0.0870068341	-0.0889967382	0.009797262	-0.2180300975	-0.1858898099	-0.0451882378	0.0439637068	-0.0717584625	-0.0101856826	-0.1826294693	-0.0606887095	0.0738857685	-0.020634589	0.0298087954	-0.014919748	0.0461575963	0.1265926502	-0.0528467154	0.0649821853	-0.0374986288	-0.0526834293	-0.029913621	0.1728948167	-0.242684014	0.1598396808	0.1016013085	0.0626633165	-0.2105670739	-0.0815626152	0.1028333679	0.2020332815	-0.1691693105	0.1367042286	0.1050913608	0.1014964715	0.0955958009	0.0875233996	0.0	-0.302419425040469	0.0478724567520033	0.0914575086418078	0.0022917721154724	0.0193466435711684	0.1235497504813025	0.0152645408439921	0.0003742926174698	0.0985350629804742	0.0977513594626985	0.009709158636566	0.0095553282768056	-0.0071434840383419	0.0020180827929245	4.072658159098351e-06	5.102936420604551e-05	0.0242063852309974	-0.0001547745225841	0.0005859490859514	2.395515284113635e-08	-0.0086155312929709	0.0014567658277429	7.422737946016084e-05	2.122166676879747e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
