global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
6209.589425357684	n/a	n/a	38559000.83151398	17735.71448388954	n/a	n/a	314555568.25404924	6050.348923836254	n/a	36606722.10016652	n/a	7911.880120908254	7884.012969686083	n/a	n/a	n/a	n/a	-0.0485687285	0.3041923977	-0.0635387969	0.0959911449	-0.1777052653	-0.0382786007	0.4260459273	-0.135762757	0.2186943671	-0.0367024808	0.269312341	-0.0422389977	0.1567460704	0.0964874996	-0.002676684	0.0650973365	-0.1382259879	0.1763156544	-0.0138483801	0.1071517411	-0.088736604	0.088222195	-0.0123580345	0.014819811	-0.1162368113	0.0153003117	-0.000627937	0.2434972133	-0.0283679576	0.0709918368	-0.040404267	0.1343077454	-0.0608163603	-0.0481158675	0.1144212001	-0.0014262286	-0.0549535671	0.0707972554	0.1809023995	-0.0156887889	-0.1363906952	0.0297473244	0.0790392381	-0.0499322329	-0.0688262404	0.2739853501	-0.2492560659	0.0503622626	-0.0881010969	-0.1622396534	0.0014988245	-0.0471864389	0.0053952974	-0.2278256145	0.0106081789	-0.2065807572	0.0944447788	-0.2143231253	0.1227441926	-0.2350713957	0.0341534909	-0.0395392422	0.1799676145	-0.0305303804	0.1475538056	-0.0432356483	0.2179771874	0.0119040813	-0.2630333105	0.0637258694	-0.1641380886	0.1344737274	-0.0213451368	-0.0014212849	0.0030383391	-0.1174769842	0.17015919	-0.0145700295	0.026187677	-0.1085283294	0.2358904497	-0.0775098378	0.0324836615	-0.0636681732	0.0028511965	0.0478161694	-0.1132287283	0.0131524416	-0.0693072565	0.0229061345	-0.0676641378	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0586452450846906	n/a	n/a	0.0034392647710434	-0.2838605211529881	n/a	n/a	0.080576795469246	-0.4080127259411483	n/a	0.1664743845299265	n/a	-0.0111764374747565	n/a	0.0001249127546271	n/a	-0.002218948689503	n/a	4.9237332866470805e-06	n/a	-0.0019909620097463	n/a	n/a	3.963929724253026e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6198.155485931364	-11.433939426320649	130.73497080476977	38417131.42778106	17432.97837520886	-302.7361086806813	91649.15149912132	303908735.0304997	6052.128904943659	1.779981107405547	36628264.282054536	3.1683327427206773	7836.669349777549	7645.9689811113585	1.357739	46.39045	0.1293422226450225	0.0738785539537032	-0.0555302607	0.299301786	0.0143858846	0.0067672325	-0.1085678927	0.0364245791	0.2388771757	-0.0973760976	-0.0053859475	-0.0282679695	0.2819123241	-0.0763109735	0.0687073324	0.037982102	0.039372563	0.0538340832	-0.1641362284	0.3179796864	-0.1075362718	-0.1250511688	-0.0668298389	-0.0084651589	-0.0820400649	-0.0433523397	-0.0118605662	-0.1014198145	0.043262343	0.1547444181	0.1220817243	0.1219598834	0.0554366296	-0.163712296	0.1514982336	0.0196864126	0.0196981238	0.0337544102	0.0942662588	0.005181372	0.0192547561	0.0804849228	0.0957838844	0.0114113676	0.0136942398	-0.0849566401	-0.0432635399	0.1992927314	-0.1652421271	-0.0500530894	-0.0575286235	0.1162625894	-0.2219788071	0.087029847	0.0388862119	-0.3140361773	-0.0517534878	-0.0392408629	0.0586316888	-0.100535678	0.1148236953	-0.0040080455	-0.0198876334	-0.1111186979	-0.0338721379	0.0912700659	-0.0166222727	-0.067336953	-0.0009222144	0.0280261631	-0.2662075544	0.0671105509	-0.1106756362	0.1068475831	-0.0443489473	-0.0074515863	-0.0051957127	-0.1128205728	0.2072842504	-0.0316645742	0.0513338327	-0.0277023775	0.0569526947	-0.1082679652	-0.1307921763	-0.0039628509	-0.136907629	0.1755518214	0.075925607	0.1094735325	-0.1118806225	-0.0883934017	0.1703836853	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0414492866696463	0.0171959584150443	0.0002957009858119	0.0017180433654225	-0.319657916503715	-0.0357973953507269	0.0012814535138962	0.102181183583496	-0.4093674452415996	-0.0013547193004513	0.167581705223634	1.8352643830153536e-06	-0.0121413123509127	-0.0009648748761561	0.0001474114656024	9.309835266374402e-07	-0.0026491494410181	-0.0004302007515151	7.017992760846512e-06	1.850726866041569e-07	-0.0018861546458416	0.0001048073639046	1.09845835286522e-08	3.5575793480298512e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6237.273218595752	39.11773266438831	1530.1970088025523	38903577.20341181	17392.20022706489	-40.77814814396697	1662.857366051317	302488628.73831606	6071.492345857563	19.36344091390401	36863019.30580697	374.9428440262519	7850.57889125511	7761.0865730562355	1.203048	41.105072	0.3183651862269295	0.1660894050466816	-0.0297766807	0.283228482	-0.0330198739	0.1289202732	-0.0659058497	0.0469483516	0.2143672118	-0.0244627697	0.1169707119	-0.0720664231	0.2650715698	-0.039516572	0.1587062169	0.0581703363	-0.0060328834	-0.0859581572	0.1547730226	0.0481964435	-0.0462825777	-0.0071822969	-0.0092913512	0.0083357748	0.0605816992	-0.006301518	-0.1048086745	-0.0552414324	0.0475446583	-0.1907526413	-0.1370902711	0.0791468325	0.0665698456	0.0229693642	-0.1060497474	-0.0851773639	0.0261076548	0.0708075833	0.2113026452	0.0836895085	-0.1793778722	0.0531438526	0.0862223713	0.0627234447	-0.0522129903	0.1456093756	-0.0380712965	0.2084993897	-0.1637638254	0.0547666981	-0.1652020646	0.0921301859	-0.0604414093	0.0418580693	0.1276523629	0.0367602708	0.0313940373	-0.120544058	0.0795661978	0.0370198018	-0.087220166	0.0367253305	0.0585186932	0.0481543449	-0.042152515	-0.0935544128	0.0362426142	0.0653551458	-0.1462779642	0.0149395416	-0.24735356	0.07817567	-0.1990671647	0.1492582652	-0.0427993417	0.0423432683	-0.009848104	-0.0878699343	0.1240711709	0.02899372	-0.0361262046	0.0105937693	0.0433543635	-0.0192694821	0.0591619975	-0.0438080911	0.0103096898	-0.0627428109	-0.0113172286	0.004300231	0.0023510225	0.1162110638	-0.0846198504	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0353159799593782	0.006133306710268	3.761745120221969e-05	0.0012472184404912	-0.2593389067004352	0.0603190098032798	0.0036383829436481	0.067256668528577	-0.303393963626668	0.1059734816149316	0.0920478971650999	0.0112303788055902	-0.0097950511433304	0.0023462612075822	9.594302690045818e-05	5.504941654205549e-06	-0.0024079452146796	0.0002412042263385	5.798200156898384e-06	5.8179478803554383e-08	-0.0015548323177934	0.0003313223280481	1.0977448506327901e-07	2.4175035364547964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6202.337543730272	-34.93567486548	1220.5013783065308	38468991.00636607	17257.62157497516	-134.5786520897309	18111.41359828883	297825502.4250482	6070.775272038263	-0.7170738192999124	36854312.403591245	0.5141948623253635	7817.56422351011	7802.740102058371	1.308635	44.712692	0.37458524400877	0.165284998399729	-0.0151264263	0.2221378129	-0.0322652227	0.061622102	-0.0085740984	0.0677610869	0.079523765	-0.0878871365	0.0874604348	-0.0552071081	0.1573283432	-0.0412902357	0.1315577817	-0.0601730143	0.007292712	-0.0901603678	0.1555206649	-0.0816669099	0.1635707569	0.3080997857	-0.0690417039	-0.0712641391	-0.1067247733	-0.1060112318	0.1424517949	-0.0045444371	0.0238910846	-0.2605457348	0.0530825172	0.1151031304	0.1097537128	-0.041419144	0.0611148521	-0.0320573671	-0.0656633404	-0.0479455706	0.0367549269	-0.1073205026	0.0015978872	-0.0461640357	0.0310712395	-0.0577598236	-0.0540360397	0.0159434421	-0.0102816093	0.1026232616	-0.0656481656	0.0094539418	-0.1073985734	0.1156117849	-0.1165048562	0.0872110319	0.0032439643	0.2582912994	-0.1079036906	-0.0237701064	-0.1662227751	-0.0214289709	0.0986434566	0.175526032	0.012546882	-0.1065886437	-0.0973101772	-0.1913836332	-0.1211271338	0.2260595826	-0.23495576	0.0090956227	-0.1710760276	0.0711147486	-0.140003146	0.0686525367	-0.1433851161	0.0015511859	-0.0675346405	0.0414422828	0.0465210101	0.0029792414	0.040586805	-0.0205826433	-0.2104196135	0.0292422381	-0.1142875864	0.1594610507	-0.0659139885	0.0166354627	0.1995176651	0.0680905062	0.0718342767	0.0050950666	0.0987024188	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0070183811302371	0.0423343610896153	0.0017921981288659	4.92576736892682e-05	-0.1991266684531609	0.0602122382472742	0.0036255136347465	0.039651430089255	-0.1906567439369126	0.1127372196897553	0.0363499940086254	0.0127096807033761	-0.0078794372985271	0.0019156138448033	6.208553214142004e-05	3.6695764024020816e-06	-0.0017041324609818	0.0007038127536978	2.904067444571886e-06	4.9535239226768e-07	-0.000988230416652	0.0005666019011414	3.21037714377049e-07	9.765993563961854e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6204.948101623078	2.610557892806355	6.815012511693557	38501380.94383585	17357.941156464505	100.31958148934427	10064.018430197186	301298121.1912843	6068.288096243079	-2.4871757951841573	36824120.41900545	6.186043436149945	7872.48391942421	7771.929533188578	1.484248	50.712955	0.0984091342819996	0.0599517980006319	-0.0212827435	0.2553806133	-0.1098929469	0.2382995381	-0.0304356835	0.0567485955	0.1832283016	0.0608048734	0.2626191173	-0.0610888832	0.2107005128	-0.0280428685	0.2335855283	0.0581718191	-0.0780774077	-0.108835539	0.1688381221	-0.0223929175	-0.2209253354	0.2282918362	-0.0065476717	0.0374119684	0.2098746703	0.078523938	-0.0178799728	0.1656290523	-0.0182459738	0.055249577	-0.0041905606	-0.1607621284	-0.00052384	-0.0103314247	0.026794828	0.0036013233	-0.0951214858	-0.11822289	-0.1410099936	-0.0632147404	0.0311707714	0.0096780806	-0.0963298983	0.0104605994	0.0244375165	-0.1040834785	-0.0227632402	0.2419596199	-0.1919060526	0.1804670894	-0.1075649287	-0.0948180722	0.096596929	-0.0209570287	0.0576121083	0.0796726786	-0.0146525311	-0.1823035348	0.0816687857	0.0599009913	-0.2516810854	0.139074787	-0.0065168391	0.1455006522	-0.1635333058	-0.0152428147	-0.0248829843	0.0207140372	-0.0428317918	0.0024171797	-0.1886551038	0.0669401279	-0.2513539167	0.1767045351	-0.0192689254	0.0850336428	-0.0046850505	-0.0356858901	0.0143590474	0.0581419924	-0.1129221292	0.0737543767	-0.0206752049	0.0982858572	0.093928791	0.0568553812	0.1509224615	-0.0973321851	-0.1341342298	-0.1371201885	0.0922110614	-0.0153534027	-0.1138984259	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.0008205576451842	-0.0061978234850529	3.841301595187328e-05	6.733148490702394e-07	-0.2083984222651338	-0.0092717538119729	8.596541874983398e-05	0.043429902402597	-0.2078893146422515	-0.0172325707053389	0.043217967142425	0.0002969614931145	-0.0068648142610593	0.0010146230374677	4.7125674838843146e-05	1.0294599081603843e-06	-0.0018322193431565	-0.0001280868821746	3.357027721436836e-06	1.6406249385235473e-08	-0.0008168006107018	0.0001714298059501	2.9388178368123184e-08	6.671632376428334e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6176.023487040629	-28.924614582449067	836.6333287432252	38143266.112477496	16909.02610646507	-448.9150499994357	201524.7221159959	285915163.86911726	6045.242944161759	-23.04515208132034	36544962.25393753	531.0790344511831	7747.100582644399	8006.170149452328	4.120998	140.803955	1.916430566881004	1.026354679108647	-0.0495966908	-0.0017281347	0.2977699699	-0.5320340549	0.1037046565	0.0181764247	-0.3934588898	-0.7800131807	-0.1026912811	0.0361787496	-0.0938790761	-0.0923214088	-0.4299839592	0.1069743622	0.5608784631	0.2392085817	0.311343351	0.1410886624	0.1119287466	0.1225031845	0.1108981189	0.1200449257	-0.0503589007	-0.130868374	-0.0133770995	0.0106176497	-0.1078124135	0.1156870171	0.058743827	0.0372489838	0.1006585394	-0.0073567071	-0.0679739691	-0.0264961103	0.0699493273	0.0043875774	0.0018631451	0.051402152	0.0665532883	-0.0325373897	0.0328997355	0.0023133544	0.0045092395	-0.0310174397	0.0005612088	-0.2684698244	0.1848343245	-0.6872320124	-0.3906317968	-0.2171580483	0.1169067497	0.1869930254	0.0880717416	0.0216184176	-0.080290205	-0.100424127	0.0051018885	-0.0941083796	0.0820906021	0.1119115373	0.0225284181	0.0207917	0.0802789935	0.0207790841	0.0676996244	-0.0382893223	-0.0120470378	0.0338579567	0.0161684225	0.1206304845	0.3327133797	-0.3037870218	-0.6174725206	-0.4300730003	-0.312160274	0.0724109503	0.0251792398	-0.0067174313	-0.0193565894	-0.0215592303	0.0739495456	-0.0097935853	0.0446657843	-0.0075835872	-0.0036834294	-0.0306100989	-0.0624890221	-0.0657867426	0.0083195147	0.0233803371	-0.0168305676	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.0081531684938056	0.0073326108486213	5.376718185732024e-05	6.647415648838426e-05	0.3019344997719884	0.5103329220371222	0.2604396913149475	0.0911644421525608	0.5474852875645837	0.7553746022068352	0.2997401400996749	0.5705907896591345	0.0041082803313509	0.0109730945924102	1.6877967280964657e-05	0.0001204088049339	-0.0030658368276665	-0.00123361748451	9.39935545387619e-06	1.5218120980887807e-06	-0.0001557040518535	0.0006610965588483	4.370486601210638e-07	2.4243751763597418e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6245.14569842544	69.12221138481073	4777.880106726458	39001844.79456178	17382.517187923364	473.4910814582945	224193.80422054528	302151903.7884512	6091.080985741723	45.83804157996474	37101267.574864365	2101.126055886576	7847.438869659581	8202.034776503806	3.83054	130.879745	4.134668508881275	2.1942480708660232	-0.0086260689	-0.1085862815	0.2514362436	-0.332103497	-0.119961479	-0.0406640199	0.2463188252	0.0761584012	-0.7147369771	-0.0761605364	-0.0610781408	-0.3056824588	-0.5229304702	0.4465279615	-0.4656188054	-0.1978656019	-0.0024145165	-0.023344402	-0.086603648	-0.057051451	0.0697037045	-0.0144835847	-0.0642124102	-0.0225896312	0.0182563379	0.0175455057	-0.019662078	-0.0902688154	-0.048730328	0.0278598045	-0.0756144382	0.0189005969	0.0621724819	0.0470262294	0.0050154134	0.0131428952	-0.0262897311	-0.0193266202	0.0124963498	-0.0130429825	-0.0375210361	0.0350386018	-0.0493164662	-0.0233338244	-0.0218398775	-0.0191634831	-0.135551227	-0.2768587209	0.4942895139	0.4797234858	0.5633115439	-0.0162278121	0.0573723829	-0.0282856812	0.011393468	-0.0558896386	0.022804368	0.022313353	0.0522211358	-0.0485699584	-0.052048264	-0.0337780713	-0.0715358542	0.0014830051	0.0578566068	-0.0194564297	-0.0366945772	0.0764937122	-0.1033047458	0.1135260939	0.4309767747	-0.3163717466	-0.0632540406	0.6835227066	0.2757488423	0.2019035578	0.1392588212	-0.0556894169	0.0474974281	0.0396165295	0.046290194	-0.0037966778	0.0309603226	-0.0067325483	0.0308991632	-0.0019830223	-0.0245653675	0.0039611317	0.0096372621	-0.0017808277	0.0218597939	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0088509035374499	0.0006977350436443	4.868341911293151e-07	7.833849342924316e-05	1.4187796861968849	1.1168451864248965	1.2473431704404618	2.012935797964931	1.889378403715348	1.3418931161507643	3.5697507524259566	1.8006771351728088	0.0356292561873017	0.0315209758559508	0.0012694438964603	0.0009935719189114	-0.0048051689916399	-0.0017393321639733	2.308964903821761e-05	3.025276376632389e-06	-0.0004000454571687	-0.0002443414053152	5.970272235140685e-08	1.6003636780131418e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6244.410331848652	-0.7353665767877828	0.540764002256582	38992660.3924982	17320.35038977827	-62.16679814509553	3864.7107916130526	299994537.6246922	6079.164334799531	-11.916650942192064	36956239.00949863	142.006569678047	7834.928066121149	8017.909751488878	2.524463	86.254433	3.904537439441245	2.057061711696801	-0.0188240336	-0.1164289076	0.1314172604	-0.175651677	0.0055927106	-0.1463865833	-0.1201882347	0.1906039394	-0.0834218087	-0.0214739106	-0.1406775501	-0.0377679328	-0.1851511494	-0.1792778233	0.0437349078	-0.1579375602	-0.1324144268	-0.1291091219	-0.0340172207	-0.1366541618	-0.1714707031	-0.0867829092	0.1541588739	0.0730943455	-0.2050565652	0.0811174464	0.2874039337	0.1437075651	-0.1595855507	-0.1875020872	0.1291683871	-0.0103523105	-0.0460478746	-0.2313130836	0.1082379896	0.0200780935	0.1632237339	-0.0894505303	-0.0691320517	-0.0667940476	0.2078078948	-0.0729723749	0.1236693722	-0.0333538603	-0.0324194207	-0.1517218789	0.0247887235	-0.1071279136	0.1475880403	-0.1067461538	-0.1230662099	-0.2514290082	-0.0929752718	-0.039444557	0.4261100843	-0.0358572393	0.1717197737	0.0368201503	-0.3499319731	-0.065988956	0.2310413882	0.0177292746	0.1683835976	0.1791293318	-0.0320935435	0.0554258112	-0.1515153875	0.0145844027	0.1142449402	0.0182166786	0.2358012984	-0.030665395	0.1662858225	-0.0902349728	0.1367487889	-0.4651877648	-0.0815899986	0.2049034151	-0.4329643561	0.1189810776	0.0275557429	0.0176853217	0.2863342707	0.0020648055	0.0818847488	-0.0220758271	0.2049088616	-0.0850982566	-0.1573978557	0.0272403581	0.0638091457	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0219457547464685	-0.0307966582839184	0.0009484341614564	0.0004816161513921	0.1021868463145239	-1.316592839882361	1.7334167060295005	0.0104421515597081	0.53765055341335	-1.351727850301998	0.2890681175856815	1.8271681812820608	0.0128619541817796	-0.0227673020055221	0.0001654298653741	0.0005183500406106	-0.005746270758195	-0.0009411017665551	3.3019627626486946e-05	8.856725350131307e-07	-4.740978655319583e-08	0.0003999980473821	1.5999843790953019e-07	2.2476878610195878e-15	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6209.742901372902	-34.667430475749825	1201.8307357909478	38560906.90115115	17356.42814750892	36.07775773065077	1301.6046028715316	301245598.0396399	6068.315305004506	-10.849029795025672	36824450.64095192	117.70144749335476	7820.638721677522	8048.973621617451	1.607827	54.935341	0.725967528703889	0.3614730403963833	0.018563646	-0.2074679926	0.116657277	-0.0956978448	0.0317911424	-0.1272189764	-0.1115342482	0.2068035331	-0.0287102441	0.0066808399	-0.1973182244	-0.0424080888	-0.0740001392	-0.1995235908	0.0571090673	0.0371455779	-0.062046626	-0.0766693174	0.0746076168	-0.0495612093	-0.2287645779	-0.0730927504	0.0369710767	-0.1463550696	0.2329181509	0.1181649949	-0.03773683	0.0161906412	-0.2227555108	0.0677471551	0.0649395176	-0.027694625	-0.0708769457	0.1847064514	-0.0969024305	-0.0142265408	-0.2594382266	0.0499718718	0.0737709237	0.2182100987	0.0514087751	-0.0351134617	-0.1200840324	0.1004639269	0.0035570706	-0.2063068122	0.0531034895	-0.0015489957	0.1584911581	0.0376131824	-0.2055304673	-0.1567874178	-0.1347990717	0.0666758852	0.1030782296	0.0884120585	-0.1881774169	-0.193994407	-0.0810670895	0.0828790288	-0.0987309025	-0.1678484607	0.0718925131	-0.0897502444	0.1636254402	0.2284386012	0.0478047919	-0.004584631	0.1560571782	0.0012172635	0.1654445178	-0.028436299	0.1123181048	-0.0869433341	0.0940462805	-0.2028664976	-0.0155545964	0.1192938264	-0.0306034273	-0.0586300735	-0.2125895234	-0.0313206435	-0.4066387578	0.1665832762	-0.0594261942	0.186270199	0.196691506	0.3123072054	0.0931707789	0.1638976181	-0.2791114741	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.038511432134058	-0.0165656773875895	0.0002744216673096	0.0014831304050161	0.0354277473593214	-0.0667590989552025	0.0044567772933105	0.0012551252829559	0.2829209619712429	-0.2547295914421071	0.0800442707227334	0.0648871647562628	0.0074492347396724	-0.0054127194421072	5.549109820674213e-05	2.9297531758965285e-05	-0.0034837492853598	0.0022625214728352	1.2136509083244917e-05	5.119003415040364e-06	8.297489365084515e-05	8.302230343739834e-05	6.892702868051445e-09	6.884832976369062e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6201.827562754755	-7.915338618147871	62.652585439943046	38462665.11814458	17311.13850958499	-45.28963792392824	2051.151303280519	299675516.49803644	6061.317757732378	-6.997547272128031	36739572.96020186	48.96566782566645	7813.566065526767	7899.36028137207	1.50539	51.435307	0.3583517869444499	0.1687962887292733	0.0187530974	-0.1703492379	0.0205003627	0.0047285837	0.0663459997	-0.106864149	-0.1223555248	0.1132616312	0.0130841191	-0.005031711	-0.1502875971	-0.0095366797	0.0172508634	-0.1585425846	0.0864956518	-0.0283158067	-0.1049162491	-0.164477676	-0.0526441417	0.0276135212	-0.0794561119	0.0535404684	0.2357041135	0.0221404861	-0.2680620462	-0.0019277309	0.0124262735	-0.0225065134	0.0600359266	0.0847032652	0.0173077458	-0.0240073719	-0.0043484698	-0.0324014053	-0.0905711813	0.0821406594	0.0604837057	-0.0682355756	-0.0491832335	0.0934684418	-0.1764322446	-0.1026722651	-0.0505866984	0.0184991726	0.0054847191	-0.1625985156	0.0488738091	0.0540189728	0.0106920491	-0.1229349543	-0.0767316346	-0.1847829186	-0.0811588344	0.0749099298	0.1242674691	-0.0551432889	-0.0037630565	0.114529522	-0.0966642266	-0.2351552733	-0.0295208699	0.053040774	-0.0693640007	-0.0226594734	-0.0434210724	-0.0543838937	0.0413233142	-0.0335580129	0.1509233118	-0.0151034131	0.0971117954	0.0029813963	0.181132723	-0.0859424512	0.092308141	-0.1610051591	-0.0636859522	0.0502530436	0.0040781964	0.0401927217	0.0760610647	-0.0474532472	0.1434158494	-0.101156899	-0.1304040805	-0.1626812147	-0.202983068	0.0480953209	0.0708662206	-0.1450453623	0.284445872	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0527010520973476	-0.0141896199632896	0.0002013453147025	0.0027774008921673	0.0876466783570038	0.0522189309976823	0.0027268167545407	0.007681940227016	0.1503238072099577	-0.1325971547612852	0.0225972470140965	0.0175820054507882	0.0062812962407988	-0.0011679384988735	3.945468246467313e-05	1.3640803371511178e-06	-0.0016810747169058	0.001802674568454	2.826012203819916e-06	3.2496355997508158e-06	0.0002992834507671	0.0002163085571162	4.6789391881716086e-08	8.957058390306317e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
