global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
7023.772493888418	n/a	n/a	49333380.04590352	15595.80644605878	n/a	243229178.70292857	n/a	6924.519879813684	n/a	n/a	47948975.56593492	8344.984501322904	9217.967863948952	n/a	n/a	n/a	n/a	-0.051367317	-0.1119231465	0.0399763558	-0.190687457	0.041196456	0.4446003477	0.1412279667	0.1115381724	-0.2078736651	-0.1981141996	-0.053935157	-0.0553300335	-0.0160959066	0.0553961653	-0.0551064257	0.041190623	-0.1762046401	0.0255467578	-0.0401769977	0.1395368903	0.0224323267	-0.1565063649	0.070056026	-0.1009290344	-0.0061983206	0.0485363196	0.0895113687	-0.2197200002	0.391902108	-0.0526798235	0.1549193922	-0.2435850968	0.1386770523	-0.0975815549	-0.0019417761	-0.0127982266	0.1018068229	-0.0336793717	0.0385368799	-0.0993656502	0.095403745	-0.1346478723	0.1909042546	-0.0009187334	0.0556669714	0.0512068164	0.0186765262	-0.060525186	0.0477216845	-0.0544942959	0.011069092	-0.0483012024	0.0444660204	-0.095574857	0.0324857355	-0.014104954	0.1134303702	-0.0369926298	0.1059956606	0.1059832789	0.1059626437	0.1059337567	0.0056581316214732	n/a	3.201445344591495e-05	n/a	0.014454888032759	n/a	n/a	0.0002089437880395	-0.2746024534703508	n/a	n/a	0.0754065074519361	0.0016763427218423	n/a	2.810124921073651e-06	n/a	0.0014891858103893	n/a	2.2176743778648364e-06	n/a	0.0002167517324664	n/a	n/a	4.698131352718584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6982.381649022533	-41.3908448658849	1713.2020387117504	48753653.49260663	15162.032658339587	-433.7737877191921	229887234.33255625	188159.69891225477	6906.652858806393	-17.86702100729144	319.2304396749937	47701853.71205852	8251.850273755399	9023.302013086835	0.849646	24.016872	0.0905254312395955	0.0623361962292738	-0.0497479647	-0.1161024833	-0.0264409152	-0.1684107988	0.0492801536	0.1816758598	0.1244883304	0.0424124863	-0.1578956643	-0.1720106388	-0.08374607	-0.0224418701	0.0871529007	0.0855422023	-0.0775375552	0.0239813349	-0.0930839788	0.0724731899	-0.0026040689	0.0688950772	0.0298659324	-0.0869505027	0.1446963601	-0.0076050813	0.0499793884	0.0731860831	0.068680809	-0.1321509383	0.2692215046	-0.1200570803	0.0428954897	-0.0740512095	0.0857649124	-0.2288148176	0.0121252294	-0.007631507	0.1046546632	-0.0196175945	0.038088209	-0.0935789907	0.0583242592	-0.0813332123	0.2382493699	-0.0368993932	0.0628957606	0.0170972313	0.0215948311	-0.0344507715	0.0288460222	-0.1054061011	0.0071299304	-0.0362612275	-0.0091409056	0.0159056825	0.0285263159	-0.0066311109	0.1036560587	-0.0188914873	0.1059626437	0.1058512369	0.1056656457	0.1054060001	0.0001726152370622	-0.005485516384411	2.97960200660395e-08	3.0090890003641536e-05	0.0037145157681948	-0.0107403722645641	0.0001153555963814	1.3797627392167808e-05	-0.2156181176444604	0.0589843358258903	0.0034791518728214	0.0464911726565403	0.0015858887100749	-9.04540117674e-05	2.51504300074303e-06	8.181928244816937e-09	0.0013211349197765	-0.0001680508906127	1.7453974762528592e-06	2.8241101835755263e-08	0.000168952499552	-4.7799232914400014e-05	2.2847666672050614e-09	2.854494710486856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6969.80966472502	-12.571984297512245	158.05478917689445	48578246.7624943	14927.00974003821	-235.022918301378	222815619.7791956	55235.772126896205	6906.168895169959	-0.4839636364340549	0.2342208013904741	47695168.80861305	8211.950776314205	8941.918159665085	0.673478	19.037153	0.0363867208396773	0.0204464523673355	-0.0416711307	-0.1019668363	-0.0084006024	-0.1173882595	0.043127047	0.0448124656	0.0292010971	0.0691201667	-0.0179322182	-0.1417354718	-0.0903600766	-0.0513219017	0.0300409034	0.0423392099	-0.0220925034	0.0401080734	-0.0624722621	0.0388922663	0.017365861	0.0582401901	0.0448966045	-0.1679039677	0.0821906131	0.0973302893	0.0670926583	0.0609834757	0.0241935515	-0.1042074506	0.0869554779	-0.041303696	0.0911237417	-0.1125994147	0.0938014104	-0.012667049	0.0093071049	-0.0084942504	0.0960481388	-0.010268419	0.0337544707	-0.0894164066	0.0636232561	-0.1180934046	0.1969204299	-0.0176048952	0.0690688577	0.0231221216	0.0039782396	-0.0070480495	0.033301461	-0.0504545273	0.016008144	-6.19294e-05	0.0692738062	-0.0793318599	0.0383947813	-0.0391112179	0.0348773189	-0.0467422332	0.1058966202	0.1055873175	0.1050724821	0.104353116	0.0057763259473802	0.005603710710318	3.336594145037776e-05	3.140157372493267e-05	0.013462971758102	0.0097484559899072	9.50323941871576e-05	0.0001812516085594	-0.2156219874766876	-3.869832227193504e-06	1.4975601466625434e-11	0.0464928414833968	0.0017078945266978	0.0001220058166228	2.916903714324302e-06	1.4885419289820664e-08	0.0010566729296397	-0.0002644619901368	1.1165576802333462e-06	6.994014422711699e-08	0.0002030983789368	3.41458793848e-05	1.1659410789613094e-09	4.1248951526756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6981.338721087872	11.529056362851406	132.9191406178045	48739090.33856084	14843.101672309976	-83.90806772823271	220317667.25453123	7040.563829885688	6927.304015687313	21.135120517354157	446.69331928308446	47987540.92575757	8200.977517729823	8885.393754773879	0.7249149999999999	20.491114	0.0649136443779659	0.037981567096879	-0.0265728495	-0.0672937698	-0.064110156	-0.0863135224	0.0337570802	-0.020742022	-0.0043094927	0.0243635009	-0.0237112699	-0.0872206074	-0.0578025482	-0.0320579373	0.0549328943	0.0401744817	-0.0416875747	0.045051283	0.0867410143	0.0675401013	0.0162980926	0.0973426463	0.0091524071	-0.0463531224	0.161210051	-0.0074061145	0.0520168555	0.0504616728	0.0155183116	-0.0357120851	0.0103397967	-0.0841581624	-0.0800675063	-0.0237909177	0.076959747	-0.1496989871	0.0087933056	-0.0008152695	0.086974854	-0.005008292	0.026167136	-0.0926430552	0.0578572817	-0.041650694	0.165381783	-0.0165721793	0.0260177754	0.0244614963	0.0379280675	-0.0306819773	-0.0006384435	-0.1132987061	-0.0116406349	0.0298717464	-0.0454195774	0.038990532	-0.0373260417	0.0115361647	0.0917870361	0.0286162434	0.1057976105	0.1051918494	0.1041848154	0.10278035	0.0069816628550825	0.0012053369077023	4.8743616222038726e-05	1.452837061069343e-06	0.0492209355213049	0.0357579637632029	0.0012786319724905	0.0024227004935924	-0.2157610410535184	-0.0001390535768308	1.933589722944071e-08	0.046552826836498	0.0014958526313051	-0.0002120418953926	2.2375750945823915e-06	4.49617654017287e-08	0.0008497552033452	-0.0002069177262944	7.220839056122423e-07	4.2814945454885554e-08	0.0003403645598542	0.0001372661809174	1.8842004423648398e-08	1.158480336047433e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7003.195840520649	21.857119432776926	477.7336698986748	49044751.98068572	14838.225993726972	-4.875678583004628	220172950.6409148	23.77224164477002	6943.959056424476	16.65504073716329	277.3903819565687	48218567.3772995	8203.931755514706	8946.18450543261	0.673379	19.03434	0.2023869867885213	0.108298161740806	-0.0119721004	-0.0342068712	-0.0048578732	-0.070581229	0.0036242467	-0.03992062	-0.0268070593	-0.0009084832	0.0369735554	-0.0201373878	-0.0296032427	-0.0234783416	-0.0009267567	-0.002555726	-0.0017735717	0.0876132106	0.0294211642	0.072642307	0.0521904232	0.0249012753	0.0129424651	-0.0876277735	0.0388123455	-0.0277568196	0.03144078	0.0190559937	-0.0176499642	0.0161540781	-0.0583681337	-0.026934813	0.0381794834	-0.0817594437	0.0565755953	-0.0028859154	0.008048459	0.0036111511	0.0553463891	-0.0046722562	0.0128127531	-0.0540530671	0.0372288832	-0.0695939749	0.1242415887	-0.0447596853	0.0279761491	0.0197102761	0.0284928833	0.0342009179	-0.0237141892	-0.0008633613	-0.0405205482	0.0448789921	0.0035511743	-0.0247189076	0.0149867248	0.0104970186	-0.0445119612	-0.0297845089	0.1056656457	0.1046653254	0.1030051337	0.1006955375	9.37526840090186e-05	-0.0068879101710734	8.789565758894891e-09	4.744330652477752e-05	-0.0272127880558628	-0.0764337235771677	0.0058421140998708	0.0007405358337733	-0.162952696713063	0.0528083443404553	0.0027887212319801	0.0265535813660594	0.0010449977338009	-0.0004508548975041	1.0920202636490168e-06	2.032701386035227e-07	0.0003159996051149	-0.0005337555982303	9.985575043277273e-08	2.848950386421855e-07	-1.6511840779419917e-07	-0.0003405296782619	1.159604617772173e-07	2.7264088592491453e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7008.869446981876	5.673606461226882	32.18981027687542	49124250.924836025	14826.680713103848	-11.5452806231242	219830460.9683256	133.2935046666871	6953.126568536578	9.167512112101576	84.0432783255291	48345969.078089245	8192.692032705641	8985.997001988368	0.689402	19.487274	0.1795973229253855	0.1085840198482537	0.0013967938	-0.0550544534	-0.0239254324	-0.0830079816	-0.03837659	-0.0543314068	-0.0228166368	-0.0327773506	0.0090822118	-0.0169038779	-0.0030843737	-0.0364779608	0.0263314209	-0.01079504	-0.0924313365	-0.0388614275	0.0765377937	0.0964038547	0.0650453155	-0.083519838	-0.041074252	-0.1176888698	-0.0032872219	-0.1034278401	0.0201392588	0.0124712411	-0.0135865766	0.0460999973	-0.0674142222	-0.0836538692	-0.0340514223	0.0407947796	0.0290267056	0.0330954375	0.0147808753	0.0155378224	0.0630128946	0.0411805986	0.024819936	-0.0964729142	0.0470562483	-0.0091384361	0.1324415411	-0.0687156702	0.0256117457	0.0409542908	0.0413268143	0.0662802366	0.0202747675	-0.0066743759	0.0176711342	0.0977982973	-0.111088628	0.0020459093	-0.0444624645	0.0143537975	-0.0163880876	0.1161194958	0.1055007667	0.1040084014	0.1015367435	0.0981090648	0.0060368192304309	0.0059430665464218	3.644318642090032e-05	3.5320039975198906e-05	0.0752563980393148	0.1024691860951776	0.0104999340990081	0.0056635254458517	-0.198557061819649	-0.0356043651065859	0.001267670814643	0.0394249067984519	0.000825002837689	-0.0002199948961119	6.806296821949025e-07	4.839775431528568e-08	-3.2440983440906734e-05	-0.0003484405885558	1.0524174066131847e-09	1.21410843753117e-07	0.0001430135004685	0.0001431786188762	2.0500116903323113e-08	2.0452861316253647e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7018.035874393093	9.166427411217228	84.02339148511457	49252827.53426842	14827.556136352006	0.8754232481587678	219856420.97667003	0.7663658634168475	6955.509058761217	2.3824902246387865	5.676259670499375	48379106.26650935	8207.698677206774	8973.627838695456	0.648198	18.322552	0.1698215525957473	0.1254049211384094	-0.0034381223	-0.0550482914	0.0375717095	-0.093761932	-0.054324754	-0.057629658	-0.0746980344	-0.0309263444	0.0643981548	0.0360518269	0.0030484661	0.0076924386	0.0147409828	0.0035482434	-0.0014078	0.0814830521	-0.0545150662	0.1115227536	0.029551607	-0.0501524749	-0.0524655063	-0.035987297	0.0785186319	-0.0909899922	0.0045313871	-0.0055427773	-0.0277374391	0.0194224753	-0.1084495653	-0.0459244632	0.0723407034	-0.038621292	0.0449393596	0.0200613465	0.0055504108	-0.0045243552	0.0548308889	-0.0261756761	0.0178917831	-0.0418263413	0.058505797	-0.0351007594	0.1320948359	-0.0848043076	0.0388455014	-0.0090018206	0.0855788536	0.0939691828	-0.0880509106	0.0157822908	-0.0425035266	0.0519245273	-0.0124950692	-0.0075159447	-0.0345699655	-0.0054321177	-0.1001954413	0.0032915647	0.105303025	0.1032218959	0.0997837604	0.0950338178	6.115386820226831e-05	-0.0059756653622286	3.7397955961004035e-09	3.570857652133904e-05	-0.0513797655343353	-0.1266361635736501	0.0160367179246522	0.0026398803063632	-0.1886934153525317	0.0098636464671172	9.729152162827546e-05	0.035605204997403	0.0011550084812356	0.0003300056435466	1.3340445917261676e-06	1.0890372477260568e-07	-0.0001889524943168	-0.0001565115108758	3.5703045108540334e-08	2.4495853036654854e-08	8.260911103596534e-05	-6.0404389432534654e-05	3.648690262717304e-09	6.82426522615245e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7000.608373021355	-17.42750137173789	303.717804061926	49008517.5924167	14822.32082636804	-5.235309983965635	219701194.67978376	27.40847062821026	6947.026554126683	-8.482504634534052	71.95288487489168	48261177.94374125	8196.527692462567	8988.752606089034	0.647413	18.300356	0.1057085323101253	0.0659529378287239	0.0105195525	-0.0317702784	0.0062389321	-0.0300839576	-0.0869298471	-0.0649503789	-0.0240007025	-0.0467717398	0.0483903119	0.0418508843	-0.0075647926	-0.0211406298	0.0033304208	0.0043603756	-0.0760488703	-0.0097346567	-0.0215948224	0.0991436779	0.0546595773	-0.1510309913	-0.0424650308	-0.1358741495	-0.0052489315	-0.0563001459	0.0187394292	0.0052536701	-0.0281668887	0.0340635757	-0.0590972668	-0.0504174528	0.0746013238	-0.0008013001	-0.0159926564	0.1188533363	0.007564492	0.0028343474	0.0547984609	0.0219369703	0.0221495382	-0.0577910431	0.059318763	-0.0384482189	0.1200396161	-0.0733063836	0.0733068693	0.0113802317	0.034413849	0.0618115484	-0.0161357345	0.0892775328	-0.0322638083	0.0571429907	-0.0534667021	-0.0454278456	-0.0290784613	-0.0666402611	-0.1078298219	0.0090326178	0.1050724821	0.1023067888	0.0977510977	0.091485117	0.0105041321317429	0.0104429782635406	0.0001103367918411	0.0001090557950127	0.0118529275641634	0.0632326930984987	0.0039983734764889	0.0001404918918413	-0.199572247201381	-0.0108788318488493	0.0001183489823955	0.0398290818530091	0.0009890324416497	-0.0001659760395859	9.781851706355674e-07	2.7548045716620265e-08	-0.0001883322057814	6.202885354000039e-07	3.5469019734487594e-08	3.8475786714868193e-13	0.0003390933648994	0.0002564842538634	6.57841724798828e-08	1.1498431011879763e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7004.842267041389	4.233894020034313	17.925858572882316	49067815.18612955	14804.416200063117	-17.904626304924022	219170739.02469125	320.57564311897727	6947.064687772619	0.0381336459367958	0.0014541749524329	48261707.77609728	8203.89509998193	8949.18438260136	0.626197	17.700659	0.0954033746028675	0.0547739168822697	0.012149045	-0.0259330023	0.0129387843	-0.0486179411	-0.0473915947	-0.0683732221	-0.0809033795	-0.0157302778	0.0613689271	0.0563309859	-0.0019905519	-0.0172655665	-0.0023832096	0.0064525106	-0.0389420373	0.0152598041	-0.0586895573	0.0901738844	-0.0091377194	-0.0718710893	-0.0286756981	-0.041794476	0.0902370629	-0.0187873625	0.006153929	0.0123244457	-0.0202903323	0.0090555038	-0.0712380087	-0.0193794053	0.0295607317	-0.0088198309	0.039567294	0.0529554962	0.0015063842	0.0076766163	0.0332230273	-0.0050516237	0.0113129324	-0.0513837264	0.0287189347	-0.0240874287	0.1008263033	-0.0559344261	0.0271836935	-0.0029881138	0.0758755201	0.0224655885	-0.0809454084	0.0144429694	-0.0679400959	0.0365417151	0.0213229029	0.0321183158	-0.0538369403	-0.0455925618	-0.097773521	0.0078873936	0.1048092098	0.1012642201	0.0954444529	0.087480642	0.0150537579704064	0.0045496258386635	0.0002266156290315	2.0699095271834556e-05	7.411829916748047e-05	-0.0117788092649959	0.0001387403477011	5.493522271480136e-09	-0.1851784868228279	0.0143937603785531	0.0002071803378352	0.0342910719819922	0.0002280725754802	-0.0007609598661695	5.201709968617153e-08	5.790599179207034e-07	-0.0006169728118379	-0.0004286406060565	3.8065545054716484e-07	1.8373276916048366e-07	0.0002350702547123	-0.000104023110187	1.082080745299754e-08	5.525802465050561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7012.132248302739	7.289981261349567	53.14382679082782	49169998.66768722	14862.632891392605	58.21669132948773	220897856.46430528	3389.183149352852	6959.898447723236	12.833759950616695	164.70539447005305	48440186.40262032	8229.82050895582	8903.063466279838	0.91404	25.837097	0.2009059785611408	0.1199935868573314	0.0563264196	0.0659914675	-0.0228922213	0.0642177777	0.0016167682	-0.0434202491	-0.0799920866	-0.0346613876	0.0108655706	0.0781724963	0.0254811712	-0.0221216954	0.0119707952	-0.0342597775	-0.0399711669	0.027887321	0.0483401165	-0.071236027	-0.0563871062	0.0811880642	0.0200751628	0.1808289912	0.0370405659	0.0438054999	-0.021881108	0.031982603	-0.0156733127	0.0221857403	-0.0067467616	0.0202135412	-0.1292155944	-0.0127261556	-0.0602885242	-0.0158984302	-0.0237239789	0.0430302637	0.0236289034	-0.0351992587	-0.0455184402	0.0408366904	-0.0048440431	0.0359901051	-0.1513045482	0.0561233224	-0.081735286	0.009791475	0.0470874355	-0.0820441596	-0.0182941158	-0.0261135904	-0.0880336724	-0.0160276677	0.0275411799	0.1607462506	-0.0443912737	-0.127780478	0.0748875134	0.0410233215	0.1045132902	0.1000954889	0.0928702909	0.0830403428	0.0159216722560273	0.0008679142856209	0.0002534996474283	7.53275207184839e-07	-0.0110542287248449	-0.0111283470240123	0.0001238401074868	0.0001221959727011	-0.1878354356703155	-0.0026569488474876	7.059377178165687e-06	0.0352821508934572	-0.0016112074721842	-0.0018392800476644	2.5959895184222e-06	3.382951093736357e-06	0.000361079724229	0.0009780525360669	1.303785672492907e-07	9.565867633068949e-07	0.0011427930390614	0.000907722784349	8.239606532264825e-07	1.3059759301271905e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
