global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
5286.921372246371	n/a	27951537.59631545	n/a	11436.505368454393	n/a	130793655.04268616	n/a	5654.892549877324	n/a	n/a	31977809.750658065	6918.736497620877	5455.516452511415	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0245159272442094	n/a	n/a	0.0006010306886433	0.0280097250538347	n/a	0.0007845446975914	n/a	-0.1353625625181109	n/a	n/a	0.0183230233314694	-0.0003709884607131	n/a	n/a	1.3763243798227533e-07	-0.0009968192428833	n/a	9.936486029824354e-07	n/a	-0.000978685098885	n/a	9.578245227795422e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5244.278390065826	-42.642982180545005	27502455.83251141	1818.423929250279	11036.743311866554	-399.76205658783874	121809702.93203112	159809.7018873384	5650.296599585163	-4.595950292161433	21.12275908801876	31925851.663283654	6822.498117953916	5313.927360686245	1.31655	24.284634	0.0896900686266558	0.0512195259012229	-0.0138602477	-0.0180427357	0.0111950854	0.0253712321	0.3643502277	0.5300590725	0.0193030002	-0.1675615363	0.1754179049	-0.2675542617	-0.0572976767	0.0687095281	-0.0252528555	0.0299644507	-0.0017683296	0.1145747575	-0.0295480806	0.0011822771	-0.081066425	0.0499966609	-0.1037342087	0.1165309682	-0.0126505511	0.0700762339	-0.111861221	-0.0267114371	0.0884070661	-0.0391069075	0.0075341174	-0.0242445215	0.0495134474	-0.0374727741	0.0456595672	-0.1042683424	0.0003328687	-0.1323498673	0.0304124148	-0.0129691143	0.007310177	-0.0383809294	0.0533576369	-0.1383341909	0.0855133032	-0.0450139595	0.0450249963	0.0160888721	-0.0774159304	-0.0571471688	0.0372959984	-0.0881403645	-0.0177856664	-0.079860851	0.0474772493	-0.2366363526	0.0395691446	-0.322660714	0.3791698834	-0.3278405925	0.010599959	0.0044782585	-0.1360632259	0.1940301727	-0.1215768955	0.072344705	-0.0991550071	0.0523637249	-0.1348404333	0.1252915281	-0.0494365364	0.0168953066	-0.0579706145	0.1350188331	-0.0650943911	0.044396536	-0.0303064822	0.101400956	-0.0116472226	-0.0391921942	-0.0645030851	0.0716134815	-0.0699603833	0.1442334714	-0.0890398472	0.0156605097	-0.0070705043	0.0138374887	-0.0057978969	0.0431055793	-0.0986285647	0.0287504497	-0.0884389103	0.2203147942	-0.0178871731	0.030010746	-0.1473644354	0.0275025739	-0.0870880561	0.031616305	-0.0359154228	0.0503524269	-0.0561602685	0.1062946148	0.1062820574	0.1062611296	0.1062318329	0.0	-0.0142503455592759	0.0102655816849335	0.00010538216733	0.0002030723485587	0.0087957309133912	-0.0192139941404435	7.736488230078559e-05	0.0003691775708289	-0.1650430679863248	-0.0296805054682138	0.0008809324048486	0.0272392142903386	0.0002380127639299	0.000609001224643	3.708824916166738e-07	5.6650075793550316e-08	-0.0009976163206899	-7.970778066000023e-07	9.952383233068534e-07	6.353330297742706e-13	-0.0009778836546733	8.014442116999025e-07	9.5625644207721e-07	6.423128244672781e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5238.6024494507865	-5.675940615039508	27442955.62339178	32.216301865455065	10927.143201013514	-109.60011085303996	119402458.53545588	12012.184298998643	5643.578005956224	-6.718593628938834	45.139500350817485	31849972.70931283	6803.203881788393	5337.560138121346	1.257817	23.201265	0.1606184318945407	0.1214186848721565	-0.1127070914	0.0122241998	0.0302642971	-0.0532061873	0.3222463467	0.2883721703	0.0034881361	-0.1277661453	0.0599949818	-0.0518122955	0.0507940666	0.1005380736	-0.0258491903	0.0872655581	-0.0278808068	-0.0646851688	0.0513966913	0.0123101524	-0.1888347002	-0.1086496946	0.0358748579	0.0565762471	0.1038127049	-0.0600229747	-0.0232659505	-0.0932571664	0.0379362885	0.1936214301	-0.066027608	0.0425856072	-0.0905890904	0.02700126	0.0801348741	-0.0329415238	0.0336835734	0.012822516	0.0303711164	0.0401628314	-0.0635242995	-0.0560226758	0.0893276723	-0.0133000838	0.0475902293	0.0397246433	-0.0503153552	0.0801665187	-0.0850543925	-0.0071746384	0.1068731468	0.1417285814	0.1243988094	0.0107873334	-0.0131021146	-0.1949231052	0.0863962225	-0.209052022	0.274574319	-0.2317555399	0.0846640207	0.1295748365	-0.0364066566	0.0374277473	0.0280784347	0.0335140783	0.0909728077	-0.0593830189	0.0524651112	-0.0303821778	0.0543602278	0.0041894182	0.0832013129	0.0391963397	0.0973418638	0.004115229	0.1761625838	-0.0305874321	-0.0728828986	0.0838009875	-0.0694221714	-0.0926442609	-0.0729185348	0.1187932345	-0.0841547331	-0.0236467983	0.073867592	-0.074186286	-0.1348528669	0.1046777071	-0.2269019141	-0.1040374218	0.018272293	0.1209771809	0.065673634	-0.0855090404	0.1351872731	0.0015056642	-0.0201996271	0.0141967447	0.0928218214	0.0741826558	-0.0072275038	0.1062611296	0.1061481429	0.1059599209	0.1056965967	0.0	-0.0145005883642141	-0.0002502428049382	6.262146142333834e-08	0.0002102670629083	0.0119882136853703	0.0031924827719791	0.000143717267366	1.019194624938336e-05	-0.0692621712841514	0.0957808967021734	0.0091739801730724	0.0047972483709951	-0.0008889382715449	-0.0011269510354748	1.2700186363577238e-06	7.902112506172343e-07	-0.0009966106487242	1.0056719656999832e-06	9.932327851504708e-07	1.011376102594868e-12	-0.0008779441698048	9.993948486850012e-05	7.707859652942395e-07	9.987900635781164e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5230.9649088050655	-7.637540645720946	27362993.877149988	58.33202711503953	10771.016957875843	-156.12624313767083	116014806.306849	24375.403796283103	5638.265863087551	-5.312142868672709	28.218861857190312	31790041.94285841	6759.699514298035	5231.829406788807	1.577042	29.089582	0.1019259058121064	0.0507549448966541	0.1168914374	-0.1042035492	0.0080526763	0.0796049352	-0.0149251753	0.2379385989	-0.0670743615	-0.0658286735	-0.0509224096	-0.0624798302	-0.0533987877	-0.0875831164	0.0680753157	0.0934973294	-0.0364437551	0.1893464853	0.0569324606	0.0780593848	-0.0901462025	-0.0806589189	-0.0196408558	0.0119132651	0.0989381985	0.0760624809	0.0120008097	-0.0619317406	0.0182679178	0.0649917962	0.0816647978	-0.0254839735	-0.1159915089	0.0679824038	0.1493942197	0.0488161491	0.1055338927	0.0894387107	0.0433025147	-0.0285296895	-0.0253835733	0.0149064619	-0.0908420385	-0.0810843545	0.0913049977	0.063390737	0.0107446694	0.0109990069	-0.1075752658	-0.0249765351	-0.1154360293	-0.0501427142	-0.1483225693	-0.0458320548	-0.0704347418	-0.0222126559	-0.0182940867	-0.1234998592	0.1028771197	-0.210448674	-0.0059292017	-0.1957509673	0.0539226169	0.0674870681	0.0635322635	0.0383636098	-0.0515532333	-0.0708058122	-0.0153660328	0.0010824625	0.0313696477	-0.0467651104	0.064218257	-0.1973933618	0.0063606417	0.039367798	-0.0490363711	-0.0094193258	0.0612377514	0.0545428038	0.0822958874	0.1582462442	-0.0975633341	0.1189816916	-0.0884678553	-0.0300189278	0.016991932	0.0155080087	-0.1208152065	0.0370877455	-0.087796422	0.0499499661	-0.0277687205	0.0669188295	-0.0187299445	0.0609935462	-0.213506771	-0.226576319	-0.0643147171	-0.1285103768	0.0722411034	0.063671436	-0.1594877442	0.1061941697	0.1058804827	0.1053583572	0.1046288212	0.0	-0.0056910762041013	0.0088095121601128	7.76075044991753e-05	3.238834836088806e-05	-0.0213317619710551	-0.0333199756564254	0.0004550440687897	0.0011102207777447	-0.0965197609819696	-0.0272575896978182	0.0007429761961346	0.0093160642600165	-0.0006002963692417	0.0002886419023032	8.331414776521007e-08	3.603557309247674e-07	-0.0006577296421448	0.0003388810065793	4.326082821559267e-07	1.1484033662026733e-07	-0.0009011978268772	-2.325365707240006e-05	8.121575231681878e-07	5.407325672407812e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5230.321272112622	-0.6436366924435788	27356260.6095138	0.41426819185971	10743.52656381968	-27.490394056163492	115423363.0274991	755.7217653631492	5649.012369455385	10.746506367833716	115.48739911389065	31911340.750259943	6751.106357711896	5282.391860507182	1.52786	28.182392	0.1089937772904653	0.0566035757445005	-0.1401214813	-0.0042211015	-0.0029123732	0.0076413694	0.1417551802	0.0144332108	-0.0166933081	0.0410431698	0.0335406915	-0.0262448244	0.0052218444	0.0827833466	-0.0262303289	0.0634833112	-0.0939019679	0.0280779429	0.0079645566	0.044120242	-0.2327531493	0.0088142763	-0.0134612339	-0.1236741637	0.0852045798	0.0646538004	-0.0956323683	-0.091008251	0.0036357464	-0.0861524169	-0.0018977468	-0.0146467761	-0.0464040656	0.0085147843	-0.0940217392	0.0370324019	0.0214908	0.0054630803	0.059645481	0.1083795767	0.0385609249	0.0513739944	0.0546751192	0.141279119	-0.0542906264	-0.0881095768	-0.0312401416	-0.02594504	0.0815296704	0.0687142529	-0.0399946923	-0.0352152311	0.0609077271	0.1073073686	0.0145862121	-0.0113966113	0.0467728639	-0.1125450375	0.0900061034	-0.0590273393	-0.1913985279	0.0492782229	0.0644801574	0.0006047658	0.1754918012	-0.0872202053	0.1582623981	0.028324564	0.1079144617	-0.0433013053	0.0147141	-0.0127047916	-0.0914719007	-0.0353892577	0.0706070592	-0.030306606	-0.0148024864	-0.0990440551	0.1511314954	0.038313928	-0.1371592422	-0.0147923232	-0.0781002998	0.1249763528	-0.0895908839	-0.045090816	0.0458836448	0.1116687507	-0.1238374442	-0.0580260054	-0.0958488544	-0.1259021511	0.0220932351	0.0540431821	-0.0706998725	-0.1254775842	-0.0227422035	0.0332221412	-0.2504694567	0.1462924696	0.0443254586	0.0083962913	-0.0985862017	0.1060937562	0.105479414	0.1044581439	0.103033886	0.0	0.0063320018511916	0.0120230780552929	0.0001445544059236	4.009424744349385e-05	-0.0166778640881801	0.0046538978828749	0.0002781511505438	2.16587655042284e-05	-0.1368966008408421	-0.0403768398588725	0.001630289196989	0.0187406793217768	-0.0004600289009607	0.0001402674682809	1.9674962657961337e-08	2.1162658971910957e-07	-0.0001028718408453	0.0005548578012995	1.0582615638900734e-08	3.0786717966291546e-07	-0.0005575238665892	0.000343673960288	3.108328618165721e-07	1.181117909800378e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5224.195169177623	-6.126102934998926	27292215.165658813	37.52913717020245	10684.8333984375	-58.69316538217936	114165664.75236548	3444.887662579857	5644.013518530475	-4.998850924909675	24.988510569470314	31854888.597354755	6753.232860472325	5276.524046133685	1.411052	26.027786	0.1175163210159443	0.1067554267453348	0.0832981478	-0.0252087087	0.0709361024	0.0039172263	0.0143360282	0.0104142699	-0.0182497235	-0.0462281058	-0.0741928492	0.0931859098	0.098131763	0.1001213561	0.0813680209	0.0104276619	0.0424197835	0.0073357184	0.1360096447	0.1123351517	-0.0323958514	-0.0966577375	-0.1458917304	-0.0221871288	0.024339337	0.0769857408	-0.0678121306	-0.0455096699	-0.2025627569	-0.0568406546	0.0522442389	-0.0218098006	-0.0517432238	0.073631945	-0.0478713746	0.0705201474	0.1376187688	0.1036292422	0.0510035284	-0.0328681207	-0.0078984704	0.062373377	0.0383540716	0.0446682822	-0.072657405	-0.0031318722	0.0721576484	0.0432104721	0.1006014046	0.0915079318	-0.0233978217	0.0763505692	0.0112852022	-0.0176389003	-0.1355925847	-0.0870512787	0.0081310386	-0.0195065956	-0.1220940116	-0.1390843573	0.1291709818	-0.0909570279	0.0735973786	-0.100940083	0.1815064322	-0.133841726	-0.0608614246	0.0225902814	-0.0034121417	0.0080479667	0.0405538151	0.005592111	-0.0422295544	-0.1824641225	-0.0455811072	-0.0216036278	-0.0582488647	0.0582844456	0.100787833	0.1213279897	0.1027475721	-0.0254898761	-0.0460519877	-0.0019016596	-0.05391459	-0.0449614607	0.0418426054	0.0889262823	-0.0232843639	-0.0840741386	-0.1603117508	0.080833049	0.0155664915	0.0394197172	0.1379102656	-0.083519936	0.0253531345	-0.2343252367	0.0041842837	0.0562583449	0.0108546098	0.1247884232	-0.1129931815	0.1059599209	0.1049454421	0.1032618326	0.1009198272	0.0	0.0046945479071922	-0.0016374539439994	2.68125541871919e-06	2.2038780052922668e-05	-0.0184567992378532	-0.001778935149673	0.0003406534381064	3.164610266742452e-06	-0.0317246322024402	0.1051719686384018	0.0110611429872769	0.0010064522883801	-0.0005910310175344	-0.0001310021165737	1.7161554546789293e-08	3.493176636877483e-07	-0.0001028211743379	5.06665073999994e-08	1.0572193892224826e-08	2.5670949721141937e-15	-0.0006050303491855	-4.750648259629995e-05	3.66061723435528e-07	2.2568658886725492e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5217.277323976866	-6.917845200757256	27219982.675283205	47.8565822216402	10701.110015044342	16.276616606841344	114513755.5540823	264.9282481661034	5654.510358826188	10.4968402957129	110.18365619370208	31973487.398072667	6742.358550817384	5239.605314848439	1.368862	25.249561	0.0760369292106122	0.0554169877606232	-0.0749560061	-0.0362434906	-0.0725394776	0.1034241531	-0.0012370491	0.0431559407	-0.0451703198	0.0077155794	-0.0018537947	0.1013573887	-0.0880779408	0.129528256	0.0875954903	0.1222769887	0.0365238543	0.0179577075	-0.0441660822	-0.0650118468	-0.0655656332	-0.0233887139	-0.0884439531	-0.0574295975	-0.0807021244	-0.0104129932	0.0689060478	-0.0411328915	-0.0902899241	-0.0124858473	0.0953480491	-0.1104095835	-0.0596854776	-0.0383196056	0.037974757	-0.056672463	-0.0377320771	0.0643482427	0.0016167382	-0.0307353468	-0.0138544048	-0.0239851754	0.0998475733	0.038187982	0.0042484275	0.0857146434	0.1609004935	-0.127891276	0.0011023123	0.0239542285	0.0526026454	-0.23820946	-0.0844937856	0.0745113782	0.0014750813	-0.1011646639	0.0348012708	-0.0254404428	0.0197597608	0.0549863258	-0.1522548068	-0.1111365704	0.0699724691	-0.152703024	0.0318486824	-0.1021037827	0.1963796912	0.0256331407	-0.1514130163	0.0680519785	-0.0080550043	-0.0727283508	-0.0406035576	-0.0668274225	0.0797108087	-0.0226053903	0.0946816943	-0.0282881484	0.0391998041	0.0619489973	-0.1000099615	0.117526576	-0.0278218947	0.1044581098	-0.0510240892	-0.0408185916	0.006244525	0.0751979732	0.0225443892	-0.0305952132	-0.1890067128	-0.1343083549	-0.0119798996	0.0834808316	-0.0299399184	-0.0980263439	-0.1789094631	0.1626776688	-0.1976660516	0.0947373401	0.0181360303	0.0094454709	-0.1655445538	0.1057927057	0.1042792398	0.1017728144	0.0982972961	0.0	0.0065593757567796	0.0018648278495873	3.4775829085967663e-06	4.3025410318627954e-05	-0.0269049543481543	-0.0084481551103011	0.0007238765684762	7.13713247677066e-05	-0.0812448796313489	-0.0495202474289087	0.0024522549054203	0.0066007304663123	-0.0002820319644905	0.0003089990530439	9.548041478202695e-08	7.954202899437068e-08	-0.0001029125070532	-9.133271529999584e-08	1.0590984107974941e-08	8.341664884070095e-15	-0.0006200139398626	-1.4983590677099994e-05	3.8441728562394373e-07	2.2450798957887782e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5217.099511001005	-0.1778129758604336	27218127.30768693	0.0316174543843431	10632.435744826858	-68.67427021748335	113048689.86787188	4716.155389903921	5646.733374225207	-7.77698460098145	60.48148948390261	31885597.79958879	6754.5256624602525	5237.2824237141385	1.444397	26.642872	0.0887953738275174	0.0506584024475128	0.0046405335	-0.0243267474	-0.0457330924	-0.0399371976	-0.0271606462	-0.0629323631	-0.0228364244	-0.0371975604	0.0045442222	0.0603609094	-0.0533959929	0.1682970456	0.0078172797	-0.0448588084	-0.0185968618	-0.1027325488	-0.0439190825	0.1099270431	0.0668893725	-0.0173073308	0.0563851567	0.0141710741	0.0448378347	-0.1089588457	-0.035789395	-0.0316219887	0.0391162089	0.006887138	0.1119477017	-0.1314035502	-0.105360894	-0.1030486747	-0.0321004379	0.010522267	0.0723267535	0.1608208621	0.0182868527	-0.0304527819	-0.0013251495	-0.0021470228	-0.0407548803	-0.010930655	0.0073645391	0.0132555765	-0.1681440591	0.1451883645	0.1341868449	0.1365430192	0.0426934859	0.1890151482	0.0177966314	0.0154241433	0.0034629927	-0.0282581572	0.0112804826	-0.0686683045	-0.076349826	0.035463757	0.2058450386	0.0751211275	-0.0165586455	-0.2461754269	0.1687800316	0.2368463442	-0.0987965538	-0.0708175102	0.1947635973	-0.0295759512	-0.0601854277	-0.0177570296	0.073945804	-0.2107044048	-0.018649321	-0.1936231518	0.1432023792	-0.0225265224	0.1422638627	0.0404684825	0.0136334787	-0.0267664894	-0.1145446424	-0.1079707317	0.016556182	-0.050391325	-0.0445117428	-0.1906903965	-0.2456374745	-0.1509161351	-0.1445439753	0.1748628598	0.0117753992	0.3353333348	0.173892082	-0.0523754061	0.2935279827	-0.1927455385	0.0633631402	0.0046256489	-0.1493909866	-0.1883516311	0.1422137694	0.1055921634	0.1034816466	0.0999953102	0.095179506	0.0	-0.0071299821847929	-0.0136893579415725	0.0001873985208524	5.083664595546413e-05	0.0154029672970636	0.0423079216452179	0.0002372514015544	0.0017899602339378	-0.0791535646843684	0.0020913149469804	4.373598207464014e-06	0.0062652868022424	-0.0007709930861468	-0.0004889611216562	2.3908297849138694e-07	5.944303388861669e-07	2.2239036912230503e-05	0.0001251515439654	4.945747627835507e-10	1.5662908956931085e-08	-0.0006199910196094	2.2920253199944576e-08	3.8438886439630345e-07	5.253380067495696e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5228.789314803702	11.689803802696588	27340237.69860537	136.6515129455396	10575.206908519847	-57.22883630701108	111835001.15800592	3275.1397050546693	5634.711508506586	-12.021865718620576	144.5252553565446	31749973.78409657	6749.070383460055	5249.100617819275	2.07834	38.336365	0.9825807377936634	0.6674178700991927	0.2032373387	0.0219756543	0.1006257559	-0.2170141638	-0.2243855088	-0.0607144249	0.233568976	0.2911133891	0.1623297633	-0.1082269942	-0.0507739905	0.0067173632	-0.0088776215	-0.2884841843	-0.1261680934	0.1299947807	0.0737353106	0.1011839968	0.2125814149	-0.0510506146	-0.076901821	-0.1220269646	-0.0446803574	-0.129614623	0.0641766951	0.0576681342	-0.0559450346	-0.0845646715	0.0694351196	0.016923816	0.0065475083	-0.0163129428	0.0032603311	-0.0820508247	-0.0187711676	-0.0244633577	-0.0793893729	0.0945291897	0.1566563462	-0.0582933998	0.0756099385	0.0255317696	-0.0250448927	-0.0830040944	0.0155487866	-0.0765557251	-0.1748579405	0.0315063061	0.0211607832	-0.0759037153	0.0122572017	-0.1645177202	0.2433621971	0.2564748468	0.1078316896	0.0036384961	-0.3177921038	-0.0650609954	0.1491102918	0.0453539238	-0.1971726447	0.0516624016	0.1561487082	0.2451993628	-0.0642540726	0.0884346377	-0.1844158391	0.2964041139	0.086115332	0.0928444328	-0.0268751895	0.0713876444	-0.0127448584	0.0903914706	0.1177024551	-0.0242891457	0.0428938851	-0.4816209458	0.1714215714	-0.0782775348	-0.2644492173	-0.3546139453	0.1626688399	-0.0613761292	0.1599363376	0.0957076319	0.0910478893	0.0312449709	-0.342350684	0.0895013152	-0.0718560712	-0.290314485	-0.0318408937	-0.0234335607	0.045103645	-0.0492103002	-0.0430228817	-0.068737623	0.1564285554	-0.0523031528	0.1349380224	0.1053583572	0.1025536674	0.0979343583	0.0915821656	0.0	-0.0133669259606108	-0.0062369437758178	3.889946766271364e-05	0.0001786747096364	-0.0460301225339492	-0.0614330898310127	0.0021187721804903	0.0037740245261852	-0.4894438377587846	-0.4102902730744162	0.168338108179479	0.2395552703200474	0.0078541449891723	0.008625138075319	7.439300681831926e-05	6.168759351094035e-05	-0.0014339154873184	-0.0014561545242306	2.056113624771565e-06	2.120385998437334e-06	-0.0006088749969108	1.1116022698599978e-05	3.707287618631267e-07	1.235659606357899e-10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5235.672106282538	6.882791478836225	27412262.40450503	47.37281854114055	10692.336221230997	117.1293127111494	114326053.86784837	13719.275896186224	5648.948351142821	14.236842636234542	202.6876882489057	31910617.473879192	6764.859808010855	5285.18773903752	1.707283	31.491972	0.6254781109697568	0.4106261794243954	0.130903675	-0.0156590715	0.1034341529	-0.0466142076	-0.1035106255	0.0367359261	0.2028560403	0.1136528933	0.0037090596	-0.0807977822	0.0057134589	0.0846542991	0.1371253309	-0.1938896847	-0.0782743006	0.0489186312	0.0220405128	-0.0040180623	-0.1027386229	0.0915619097	0.1118110297	0.0341161135	-0.0055657077	0.0928754242	0.0547436361	-0.0102208952	0.04723035	-0.0432807136	-0.2262485644	-0.0455201944	0.0545628326	0.0915791847	-0.1190485668	0.0211650698	-0.1143781548	-0.0102028377	-0.0616004157	-0.0865495799	-0.0004193802	0.0255565236	-0.1115329321	0.0196381032	-0.00671825	-0.0678415767	0.0516760462	0.0217858464	-0.0631269094	-0.069454885	-0.0760576854	-0.0853294154	-0.0069507704	-0.1365896758	0.11263563	-0.0008253354	0.1147410469	-0.0781425199	-0.1273269414	0.0723408096	-0.1261816359	0.0257714407	0.1030101453	0.0085686812	-0.0607997861	-0.1047280602	0.0759976219	0.1214224087	0.0562802253	-0.0688395304	0.0364187508	0.0922006138	-0.0331849001	0.0298888567	-0.0573694846	0.001908966	-0.0322052785	-0.1124754426	-0.0497930025	-0.1449031437	0.107566599	-0.0266354117	-0.0232363937	0.1502960775	-0.0614904146	0.0170667173	-0.1110166281	0.0804829043	0.0281716504	0.1865577192	-0.0111541093	-0.2427136689	0.1406118683	-0.0180894333	-0.2181286514	0.2233539897	-0.0691582471	-0.0638531853	0.2167233558	0.0252612751	0.1269200183	-0.2330075957	-0.0586707959	0.1050913608	0.1014964715	0.0955958009	0.0875233996	0.0	-0.0142290644118361	-0.0008621384512253	7.432827090811595e-07	0.0002024662740361	0.0639825396119846	0.1100126621459338	0.0040937653751991	0.0121027858324353	-0.2694110980957518	0.2200327396630327	0.0484144065236199	0.0725823397771588	0.0022230331671385	-0.0056311118220338	3.170942035224882e-05	4.941876462197831e-06	-0.0012908079563602	0.0001431075309582	1.6661851802027958e-06	2.0479765416952203e-08	-0.0007260670581101	-0.0001171920611992	5.271733728726554e-07	1.3733979208140472e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
