global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
6595.393128687575	n/a	43499210.52193928	n/a	14972.417754058244	n/a	n/a	224173293.4020385	6527.149690679241	n/a	42603683.08453411	n/a	7674.459159319224	8708.579465306288	n/a	n/a	n/a	n/a	-0.1251210593	0.1169780246	-0.1232554755	0.1051203318	-0.1599440418	0.2171813715	-0.3841770751	0.0820228933	-0.157947454	0.2734030484	-0.089711022	0.1505655132	-0.0781578976	0.0974506127	-0.1258524818	0.0330743064	-0.0069631568	0.1219363581	-0.2120946894	0.060778531	-0.020528463	0.0522351041	-0.080444678	0.0977045051	-0.0065567944	0.0528801863	-0.1120370811	0.0423431625	-0.0008076507	-0.0102762682	0.0797577503	-0.1072983267	-0.011096508	0.0521855812	-0.1169113024	0.0913761597	0.0125247605	0.0088105602	0.0030273641	0.0433680782	-0.0689352404	0.001378171	0.0160716926	0.0453462615	-0.1076256979	-0.0280436356	-0.1311367935	0.1852446709	-0.1891864225	0.1516748745	-0.2317083399	0.246028933	-0.0956015743	0.1468926559	-0.0316919445	0.0448452697	-0.1866751572	0.0513571083	-0.048946943	0.2156911163	-0.0822921601	0.0239026388	-0.2569379984	0.2178715431	-0.01664775	0.0514821483	-0.0803895618	0.066794249	-0.1246959091	0.1781834652	-0.0800218708	0.0075463269	0.1088473085	-0.0214648057	-0.1014858807	0.0402630659	-0.2143925278	-0.21382568	0.080179165	-0.0514688011	0.0193609265	-0.0401290438	-0.0724735547	0.1603831197	-0.0055704441	0.2629910563	-0.6711431501	0.1564339999	-0.3328534537	0.0963976689	-0.2037303947	0.0384600248	-0.0717640904	0.0734894208	-0.0847938274	-0.0390443827	0.0124527187	-0.071725973	0.0904519306	-0.012800614	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.1306135393481327	n/a	0.0170598966610462	n/a	-0.1158702391319366	n/a	n/a	0.0134259123164921	-1.356915484650273	n/a	1.841219632483685	n/a	0.0117352768064321	n/a	n/a	0.0001377167217235	-0.0011930654245622	n/a	1.4234051072857823e-06	n/a	0.0016150573191924	n/a	n/a	2.608410144276942e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6577.382659129068	-18.010469558506884	43261962.64461177	324.37701371790314	14789.895385267206	-182.5223687910384	33314.415109091824	218741005.50714815	6515.841123280476	-11.308567398765264	42456185.54383297	127.88369661241654	7643.083413430053	8514.520500263556	1.922781	40.648529	0.4007472215506417	0.1742566598582396	-0.1552286705	0.0991854962	-0.0636079044	0.12844451	-0.164972489	0.1670632081	-0.1796415145	0.1195790513	-0.1126446306	0.1672039804	-0.05463011	0.0873973276	-0.0443007008	0.0595452654	-0.073295067	0.1140559926	-0.0804107202	-0.1000286091	6.01074e-05	-0.0444259663	-0.1207663385	0.0622841535	0.0499523663	0.1340488197	0.0476577869	-0.1116394072	-0.0588477887	0.141114553	0.0371049098	0.0289952795	0.0186040028	0.0472161456	0.0589986245	0.0291705853	0.1078307216	0.0828797689	-0.0115921324	-0.0320389524	-0.1289909103	-0.0620493191	-0.0348798232	-0.0720074835	0.0987109432	-0.0816305668	0.0016131556	0.0130190538	-0.1624850796	0.1719780996	-0.0938585244	0.08725691	-0.1337793794	0.1469849863	0.063300491	-0.0528456178	-0.2277461179	0.0420386778	-0.0208574275	0.0243328572	-0.1479699663	0.0073668935	-0.3467756839	-0.0836872784	0.2507286045	-0.0601787444	-0.0871325131	-0.0512263983	0.0398694676	-0.0625153136	0.0998694144	-0.0857877581	0.0934962281	0.1091437195	-0.1252879977	-0.0293107366	0.064318468	-0.0941534768	-0.2103267826	-0.1808391979	0.0720258087	-0.1050422074	0.0706522675	-0.0727256814	-0.0601510044	-0.0372219197	0.2553804643	0.1694221121	0.1853917255	-0.5317795988	0.1303802352	-0.0014204336	0.1401592582	0.1149057093	0.0304255797	0.1496183209	-0.0343589002	-0.1728166719	0.1204186342	0.0640919724	0.1051443779	-0.0039625835	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0910792019150221	-0.0395343374331105	0.0082954210214773	0.001562963836275	-0.0405461088838023	0.0753241302481343	0.0056737245976379	0.0016439869456171	-1.2587382719884062	0.0981772126618667	1.5844220373683588	0.0096387650860534	0.0138398086471891	0.002104531840757	4.429054268760048e-06	0.0001915403033908	-0.0026259512722022	-0.00143288584764	6.895620083980353e-06	2.053161852367002e-06	0.0013982441834388	-0.0002168131357535	4.700793583530896e-08	1.9550867965204366e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6584.770998969111	7.388339840043045	43359209.108864665	54.58756559196729	14648.495503822653	-141.3998814445531	19993.926472533672	214578420.5255125	6505.017700052874	-10.82342322760178	42315255.27800118	117.14649036378972	7617.532136465354	8430.132477222302	1.447312	30.596884	0.1278516253123934	0.0676785433051651	-0.1442619157	0.1643559834	-0.0402993726	0.0896793524	-0.1697580596	0.1130402766	0.0012249785	0.1773329802	-0.1423928493	-0.0365525607	0.0904451027	0.0182059593	0.0154215467	0.2131674123	-0.0820397022	0.0762807493	-0.1379868154	-0.0273669024	0.0522971063	0.054018208	-0.0888763006	-0.036182422	-0.0001358403	0.0436106995	0.0532843642	-0.0932029433	-0.0744009402	0.0520939147	-0.0024947195	0.0562983656	-0.0113369219	-0.0330367842	0.0266110456	0.0337934415	0.0355731305	-0.0492369395	0.0185068194	-0.0877018865	0.1356341662	0.0669949727	0.0170063337	0.0435441706	0.0428859308	-0.0524296577	0.018201931	-0.1634175954	-0.1198229643	0.2235396664	-0.0252872731	-0.0446013815	-0.0250510776	0.0101447974	-0.0439239157	0.1633006156	-0.2802232983	0.0149593787	-0.0283708446	0.0110911584	-0.0671311359	0.05210949	-0.0553279228	-0.1044286155	0.0177068092	0.0462969819	-0.0322652008	0.0460071209	-0.0580966172	0.0208332197	0.0010099974	-0.0812354473	-0.0237956322	-0.0252178942	-0.0064739161	-0.0559595527	0.0707296746	0.043726561	-0.2102092654	-0.222690502	0.1244211736	-0.0901347099	0.1122948604	-0.0850944443	-0.1269817443	-0.1277749809	0.2221114131	0.0775272665	0.0163904398	-0.0793529276	0.1394619433	-0.1624518917	0.0110588559	-0.0149358465	-0.0227438636	-0.0476918649	-0.0194188177	0.0280709505	-0.0318714807	0.0947155093	-0.1330268517	0.0180637486	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.1009972402783887	0.0099180383633666	0.0102004425438505	9.836748497721173e-05	-0.0996057572252766	-0.0590596483414743	0.0034880420622186	0.0099213068724207	-1.2655793432286586	-0.0068410712402524	1.6016910740070829	4.680025571420934e-05	0.0144438213511393	0.0006040127039502	3.648313465332334e-07	0.0002086239752236	-0.0023329904008624	0.0002929608713397	5.442844210516103e-06	8.58260721361748e-08	0.0015419279554948	0.000143683772056	2.064502635224057e-08	2.377541819936374e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6625.050269434909	40.27927046579771	43891291.07253956	1622.4196292568836	14617.998009826422	-30.49749399623033	930.0971400501052	213685865.81528923	6524.337511594543	19.31981154166897	42566979.96519967	373.2551180056055	7607.395557078546	8502.362435687824	1.271379	26.877562	0.2407362449470258	0.1336675350045471	-0.0854310933	0.1809650512	-0.0647175746	0.0056645615	-0.1402655277	0.1208209674	0.1146566792	0.0930451663	-0.2062568403	-0.0873847331	0.1281303279	0.0012093097	-8.60161e-05	0.187974818	-0.063613407	-0.0140112996	-0.1036967915	-0.0437861994	0.0821114729	0.0197883501	-0.0464985565	-0.0987268675	0.0088366938	0.0217255215	-0.0250275487	0.1204391306	0.0395364453	-0.0853130591	-0.0345034384	0.0566533309	0.0537753511	0.0040347998	0.0335116742	-0.1422852126	0.0059834184	0.0762916188	0.0357377252	0.0516897754	0.0221615561	-0.0184393466	-0.0610698814	0.0220314171	-0.0357786994	0.0466350106	0.0412913129	0.03646038	0.006613234	0.2037977759	-0.0159326437	-0.0931595468	0.0536232987	-0.094181248	-0.0384217129	0.0617560064	-0.247792438	0.0292176618	0.0345260854	0.0277847086	0.0392642698	-0.0601034336	0.1775713697	-0.0982909249	0.1060187539	-0.0688501898	-0.020054295	-0.0805328465	0.0157634065	-0.0824252043	0.0058375066	-0.0168718514	-0.0093569697	0.0400910922	0.092193554	0.0534291702	0.0173527594	-0.0667757898	-0.2116369343	-0.1125227807	0.0994399755	-0.0282762425	0.0613874965	-0.0294517665	-0.035898168	-0.1511518139	0.1272087599	-0.0640961856	0.1248991307	0.1437270702	0.1385565946	-0.0727178325	-0.0288295189	-0.0743443311	-0.1171358621	-0.0686475578	0.1773228878	0.151594233	0.0137021903	-0.0497091769	-0.077492801	-0.1226917398	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0902553657357287	-0.0107418745426599	0.0081460310440901	0.0001153878686902	-0.0721671554541814	0.0274386017710952	0.0007528768671527	0.0052080983263479	-1.180680179437843	0.0848991637908156	1.394005686117377	0.0072078680123797	0.012940447532738	-0.0015033738184013	2.260132837854506e-06	0.0001674551823475	-0.0019013085592074	0.000431681841655	3.614974237315319e-06	1.863492124146527e-07	0.001123851518702	-0.0004180764367928	1.7478790700136422e-07	1.2630422360887916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6671.018913671681	45.96864423677198	44502493.34656529	2113.116252966909	14660.85175676754	42.85374694111852	1836.4436268934248	214940574.2339139	6545.652237775306	21.3147261807635	42845563.21789288	454.317552160925	7619.3918323166945	8711.35030359627	1.176956	24.881426	0.2160925662634868	0.12056897905068	-0.0029191738	0.1734364895	-0.0827955134	-0.0814973426	-0.0785897357	0.1366628648	0.1174960014	-0.0208115019	-0.1925402115	0.0044006192	0.1402859176	-0.0368805998	0.005323769	0.1046930939	-0.0222230898	-0.0674638146	-0.0297791177	-0.0511572093	-0.0087817407	0.0092084329	-0.0421544501	0.0293376131	-0.0700129405	-0.0245438755	0.0360933997	0.0496300297	0.0435253533	-0.1210059247	-0.0609813199	-0.066765394	-0.0733416708	0.0210536994	0.070856287	0.0186731477	-0.0531696253	-0.0420543801	-0.0054831802	0.06704021	-0.0284528857	-0.090231342	0.0133561622	0.1147142535	0.0046708036	-0.0295056309	-0.0056332089	-0.062943956	0.0833898457	0.1510726911	-0.1156360173	-0.0542143111	0.0639992143	-0.0833405772	-0.0708248558	0.0670998364	-0.0653822084	0.0395873226	-0.0130718167	0.0176518053	0.1216452012	-0.0083488723	0.1624062638	0.0647182891	-0.0682745712	-0.060529211	0.0879948624	-0.051789453	-0.1208214265	-0.0820062687	-0.0887332409	-0.0144542746	0.0358855802	-0.03876438	-0.0096787062	0.0559344262	0.034114057	0.0781761226	-0.1942154978	-0.0473875371	0.120213096	0.0343371156	0.0167314918	0.0252917829	-0.0318756688	-0.1056530594	-0.0280681205	-0.1274793092	0.0309126431	0.3067096962	0.1274348876	-0.097868657	-0.0412489745	-0.066933904	-0.0090327392	-0.0841200345	0.0415559024	0.1277421334	-0.0417954682	-0.0035580984	-0.0514542859	0.071095289	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.1034028525919268	0.013147486856198	0.0106921499241477	0.0001728564106339	-0.1241752366151871	-0.0520080811610057	0.0027048405060497	0.0154194893884377	-1.133954261691855	0.046725917745988	1.28585226760912	0.0021833113892048	0.0113764822487158	-0.0015639652840222	2.4459874096266417e-06	0.0001294243483553	-0.0015440894539278	0.0003572191052795	2.384212241731052e-06	1.276054891767579e-07	0.0009608142979979	-0.000163037220704	2.65811353349174e-08	9.231641152371972e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6692.783535566928	21.76462189524682	44793351.45395575	473.6987662430572	14718.441223857004	57.58946708946314	3316.5467196483582	216632512.06013325	6557.776556061753	12.124318286446396	43004433.35923314	146.99909391105848	7622.355381763084	8870.12751067418	1.02655	21.701769	0.1492836952957628	0.081143703768845	0.0455267184	0.1422644319	-0.1262184905	-0.1117102883	-0.0200732578	0.1714877605	0.1118827707	-0.0723509663	-0.1707761405	0.111205571	0.0837301474	0.0208035805	-0.0163604124	-0.0011862322	0.073571194	-0.0274621468	0.0413464495	-0.0401276805	0.0397411451	-0.0071889123	-0.0312372065	0.0300166269	0.1027996812	-0.0551578034	-0.0564277079	0.1040293483	0.0763478112	-0.1480137729	-0.0727118611	-0.0425447709	-0.0334805967	0.0059527619	-0.0123396126	-0.0716741649	0.0053353474	-0.0369768011	-0.074832596	-0.062188225	-0.0297900031	0.0789032511	-0.0116757356	0.0581997288	-0.0637581322	0.0381131196	0.00090017	-0.0242792764	0.1120668426	0.1060110361	-0.1460229714	-0.0076118748	0.0361959879	-0.0632781643	-0.0554202409	-0.0862043229	0.0346084652	-0.020296602	0.0187630323	-0.0146624325	0.1721380866	-0.0733952724	0.196857707	0.0645593612	-0.0908781983	-0.1762515574	-0.0243091801	-0.0780324502	-0.0063408721	-0.1091857554	0.0251675905	0.0128210155	0.0036758474	-0.0378148258	0.0193310389	0.0147597953	0.0069757844	-0.0005381636	-0.1745416437	0.0422263944	0.1000239256	0.0485123642	-0.0537746986	0.0793636305	0.0510142411	-0.0449274348	-0.1733641023	-0.2341691967	0.164475755	0.25892101	0.0552592286	0.0362201602	-0.0160529543	-0.0656192549	-0.020768523	-0.035520244	0.0297061197	0.0593955561	-0.0051589359	0.0120010035	0.063797764	0.0662370975	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.091034982314909	-0.0123678702770178	0.0082873680050757	0.0001529642151891	-0.1077941752472071	0.01638106136798	0.0002683391715415	0.0116195842172255	-1.06544762420274	0.068506637489115	1.135178639919263	0.004693159380065	0.01116901565511	-0.0002074665936057	4.3042387462394105e-08	0.000124746910704	-0.002196693503125	-0.0006526040491971	4.825462346671585e-06	4.258920450285813e-07	0.0011413061784279	0.00018049188043	3.2577318901157436e-08	1.3025797929176975e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6682.067083271582	-10.716452295345334	44650020.50534159	114.84234979841229	14754.202532222762	35.76130836575794	1278.8711760308288	217686492.36184856	6543.700099735861	-14.07645632589174	42820010.99528312	198.1466226947376	7617.200679164782	8924.065614643332	1.144482	24.194902	0.112145800361601	0.0503682868391399	0.0630838931	0.0958412093	-0.1812479477	-0.0368415258	0.0269653152	0.2064096541	0.0832756353	-0.0268392642	-0.1239850552	0.1457515995	0.065225501	-0.0204464155	0.0036865704	-0.0465222832	0.0063730506	-0.0410237186	0.0926220456	0.0246020549	0.0145602482	0.0322658264	0.050769308	-0.0160029162	0.0450451967	-0.1433058634	0.0588480907	0.0431239482	0.0701396171	-0.0345045516	-0.0645612874	-0.0037255494	-0.1303168469	0.0433008506	0.0700640064	0.0237150706	0.0081110844	0.0267544475	-0.0078383106	-0.0139834487	-0.0973581717	0.0589120955	0.0796319821	-0.079658083	-0.0513569764	-0.0317674753	-0.0302541162	0.0695291826	0.0474278838	0.0832936982	-0.1730300629	0.019213206	0.0222938126	-0.0577368119	-0.0383989962	-0.0289033096	0.1790828054	-0.0645161766	0.0272487865	-0.0966274352	0.1689829159	-0.1028387602	0.1407041539	0.017633306	-0.0295267651	-0.1215861063	0.0567127605	-0.0584192973	0.0321374392	-0.0818193906	-0.0223742617	-0.0310982389	0.0034391963	-0.089960489	-0.0520474186	-0.0582680974	-0.0444612317	0.0616975406	-0.1578240135	0.0834596433	0.0865271766	0.0594777817	-0.1252859855	0.0882885067	0.0725137036	0.0458603494	-0.2351821239	-0.2037359343	0.1437679608	0.0771932636	-0.0023136971	0.0576997084	0.0286159665	-0.0904024718	0.0786098801	0.0501880204	-0.1217554673	-0.1024754296	0.0003042491	-0.02787224	0.0891080434	-0.02950046	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0758008241902103	-0.0152341581246987	0.0057457649479151	0.0002320795737683	-0.1250316017772803	-0.0172374265300731	0.0002971288733796	0.0156329014429924	-1.0510961015420008	0.0143515226607391	1.1048030146767922	0.0002059662026817	0.0107102318333389	-0.000458783821771	2.1048259511889638e-07	0.0001147090659238	-0.0026789256661976	-0.0004822321630726	7.176642725012256e-06	2.3254785910167883e-07	0.0007758683023498	-0.000365437876078	1.3354484127247274e-07	6.019716225911607e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6650.705884316916	-31.36119895466618	44231888.759687655	983.5247998741552	14717.83491248936	-36.367619733402535	1322.6037650733697	216614664.51129067	6528.6836706671165	-15.0164290687444	42623710.47163545	225.49314197663185	7624.874014430274	8816.855492053845	1.160336	24.530071	0.1735575940384048	0.0953811594150502	0.0196901982	0.0493198876	-0.1319615804	0.0653449757	0.0257626567	0.1926422207	0.1347328939	0.0538169165	-0.0976260547	0.1297252136	0.0822310211	-0.0418797887	0.0039903352	-0.1003455669	0.0094819439	0.0107358132	0.0592996913	-0.1095740259	-0.0081173122	-0.0660436725	0.1214324171	0.0489766021	-0.0480612223	-0.0620571071	-0.0109090773	-0.0718500525	-0.0229517833	0.0460042299	0.0182575232	-0.0675900705	0.0428746538	-0.0137891371	0.0775148281	0.0767378086	-0.0385336838	-0.0972025625	0.0884162518	0.0085711729	0.0020360656	-0.0310776625	-0.0195962321	0.0088009185	-0.0857924122	-0.0353735924	-0.0345260301	0.1943147452	-0.055334286	0.092032897	-0.1614625011	-0.0058169037	0.0648079791	-0.054675969	0.034669321	-0.0773737623	0.1334566067	-0.0395278901	0.110890265	-0.0859010184	0.003354429	0.004845273	0.0337722413	0.1439044341	0.0352828209	0.0225610428	0.0872747341	0.0366899553	0.076625024	-0.0096981291	0.0100535628	-0.0181928112	0.1009553373	-0.0175080135	-0.0386864981	0.0053869113	-0.0013430433	0.0414308287	-0.142636309	0.1615307611	0.0366002951	0.0214961554	-0.1124881979	0.0634527114	0.0650033848	0.0841703236	-0.2244002291	-0.0589291194	0.0948593404	-0.0649808888	-0.1644961315	0.1491562441	0.0265434116	-0.0028655047	0.0184838729	0.0722581399	-0.0956214559	-0.108382789	-0.0072007402	-0.0840180117	0.1054271465	0.069262421	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0651790353153813	-0.0106217888748289	0.0042483066446437	0.0001128223989014	-0.0837877107980489	0.0412438909792313	0.0017010585431067	0.0070203804807774	-0.9851526596413364	0.0659434419006644	0.9705257627983988	0.0043485375297063	0.0098631815376274	-0.0008470502957115	7.174942034649407e-07	9.7282350044194e-05	-0.002868139196684	-0.0001892135304863	8.22622245155514e-06	3.580176011912772e-08	0.0006971626828741	-7.87056194757e-05	6.1945745370536865e-09	4.86035806392213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6615.921473433196	-34.78441088371983	43770416.94263448	1209.9552405274464	14733.387682962972	15.552770473612329	241.8886694048674	217072712.616485	6513.690304768405	-14.99336589871109	42428161.38643392	224.8010209726326	7632.337386319844	8728.13668705248	1.272882	26.909338	0.1990077709981249	0.1307269236228283	-0.0533746775	-0.0324587297	-0.1562369537	0.1272837784	0.053482183	0.1899043117	0.0834618057	0.1173453781	-0.0397973667	0.1045089128	0.1132150147	-0.1107602676	0.0297594634	-0.1507319775	0.0098191183	0.0050674447	0.0472400242	0.0380349583	-0.0093110475	-0.0988323066	0.0750675271	0.0341038053	0.0111167758	-0.000369823	-0.000361563	-0.1414196644	0.0466863061	0.0269502922	0.1453295663	-0.0549469988	0.0664816053	0.0050223995	-0.0418653486	-0.0334247401	0.0635577271	-0.0740387237	-0.0385016892	0.0852813474	0.0997488249	0.0137508655	0.0553130528	-0.0206938992	0.0507227247	0.1773704133	0.0981844171	-0.0902091456	-0.1340087609	0.0563707748	-0.1358994603	-0.0117214923	0.0557841317	-0.1006062647	0.1417158947	-0.0240321462	0.1678562452	-0.0735021244	0.0412372997	-0.0569496247	-0.0972114912	-0.0661302857	-0.0323863683	0.1298830444	0.0182524677	0.0147816462	0.0529289306	0.0544212028	0.0470398136	0.0913112373	0.0477601131	-0.0664159096	0.0133827756	-0.0388472019	0.0017104056	0.0711435255	-0.1646376618	-0.031016012	-0.0976351054	0.2109320968	-0.021736928	-0.0251246365	-0.0927532873	0.057192522	0.0999612271	0.0383127776	-0.162615333	-0.0415985064	0.0193401751	-0.1909542103	-0.1235990603	0.0935119469	0.0918195378	0.047658087	0.0962730887	0.0037964682	-0.0544763706	-0.1017660275	-0.0228331687	0.047035563	-0.0847744917	-0.0281679891	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.062552162983053	-0.0026268723323283	0.0039127730938584	6.900458250351954e-06	-0.0730736986827196	0.0107140121153293	0.0001147900556074	0.0053397654391728	-0.882457541921859	0.1026951177194773	0.7787313132947695	0.0105462872034173	0.0087603788545317	-0.0011028026830956	1.2161737578430744e-06	7.674423767492614e-05	-0.0023727646744271	0.0004953745222568	5.630012200209141e-06	2.453959173012518e-07	0.0006359045116069	-6.125817126719998e-05	3.7525635470016055e-09	4.043745478820101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6594.901643244814	-21.019830188382	43492727.68407315	441.8332611484154	14660.717183510153	-72.67049945281906	5281.001490722175	214936628.33486983	6506.283142445942	-7.407162322463591	42331720.32967624	54.866053671324224	7613.322275515532	8606.378000591258	1.449194	30.636656	0.2543614127421364	0.1797145985434182	-0.0623649368	-0.0098110757	0.0624029136	0.0876684622	-0.0217407086	0.0527563427	0.045075185	0.136309601	0.0166107909	-0.0381509502	0.0893834228	-0.0814018908	-0.1382703508	-0.1896519391	0.095162433	0.0270175224	0.0450225226	-0.0522142954	-0.0128246613	-0.0175894607	0.0124442758	0.0134539905	-0.0102308678	-0.1481798288	-0.0582391619	-0.0638768733	0.1619060487	0.1280050639	0.0407611486	0.1373033075	-0.0372119048	0.0112824274	-0.1936662468	-0.1137638662	0.0018954586	0.0297750119	0.0119971745	-0.0331316693	0.0599499754	0.0196973855	0.0681487349	-0.0793891405	-0.0337651715	0.0479343786	0.0107987765	0.0457416194	-0.1242355071	0.0385130547	0.0181916645	-0.0938762966	0.175926004	0.0174537061	0.2169473235	-0.1301670889	0.1036558535	-0.0284927009	0.0543525168	0.00154145	-0.0333993408	-0.0485236482	-0.0445323051	0.0827517845	0.0414411984	-0.0191281672	0.1408795775	0.1223033837	0.2201649823	0.1907548153	0.1535202617	0.0268041438	-0.1844716898	-0.0225050075	0.0516961853	0.0351969546	0.0514295583	-0.1409033812	-0.0414826715	0.2868360141	-0.075713603	-0.0379716758	-0.0415673553	0.0544940909	0.1231544256	0.1528335085	0.0462088101	-0.0275343368	-0.0129533108	-0.2276197576	-0.1648149842	0.1997398725	0.0464683255	0.1674401781	0.1395606138	-0.0743327716	0.0413548801	0.105711021	0.0188591139	0.0553417553	-0.2046366995	-0.1410575552	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0641085988102077	0.0015564358271547	0.0041099124414081	2.4224924840507376e-06	-0.0559223279633727	0.0171513707193468	0.0002941695175524	0.003127306764843	-0.7614804133954891	0.1209771285263698	0.579852419984965	0.0146354656264858	0.0066551864118231	-0.0021051924427085	4.4318352208374e-06	4.429150617611483e-05	-0.0024398205799227	-6.705590549559983e-05	5.952724462214339e-06	4.496494461834816e-09	0.0005146233064258	-0.0001212812051811	1.4709130730180096e-08	2.648371475166228e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
