global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
6001.143599505202	n/a	n/a	36013724.50188225	15204.948683549215	n/a	n/a	231190464.469365	5669.490747751182	n/a	n/a	32143125.33883626	7158.905730033672	7897.22445838333	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0463628209950854	n/a	0.0021495111706223	n/a	-0.076440859114939	n/a	n/a	0.0058432049422299	0.0758600051124958	n/a	0.0057547403756678	n/a	0.0124642741658749	n/a	n/a	0.000155358130482	0.0014478233062245	n/a	n/a	2.096192326046842e-06	0.0001229843963208	n/a	n/a	1.51251617383916e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5965.661093826671	-35.48250567853029	1259.008209226934	35589112.28639723	14939.756601737454	-265.19208181176145	70326.84025565597	223196327.31915784	5662.1011926901765	-7.389555061005922	54.60552399963823	32059389.91626352	7108.295436048162	7756.111311486426	0.7989429999999998	33.933399	0.0679296161205814	0.0457825651508498	-0.0057157432	0.0008552992	-0.0191285903	0.0018706962	-0.0855635891	0.0180172216	-0.079995456	0.2518170056	-0.0093382125	-0.0468544836	0.0743105249	-0.0770273512	0.020195539	-0.0630132672	0.0933917655	-0.0594664617	0.1035806105	-0.0863345085	0.0193096576	-0.0267239655	0.0211830792	-0.0295339024	0.0419712871	-0.0203496515	0.0864994761	-0.0606824298	0.0369701514	-0.0368032098	0.0562625918	-0.15928607	0.0242167075	0.2122197295	-0.1668412901	0.1107032289	-0.067244098	-0.0313438613	-0.0719378883	0.0998373345	-0.1940071122	-0.0993664106	0.0041560265	-0.0469341586	0.0120863671	-0.0276467258	0.0087550223	-0.1387787842	-0.1119403608	0.1108872502	-0.098393772	0.0618443708	-0.0069910533	0.0340693688	-0.1054277441	0.0104127888	-0.0688348045	0.0244349435	-0.0317833908	0.038871913	-0.2033134875	0.0179498654	-0.0133238838	-0.0150913213	0.000496489	-0.0323963854	0.1094300013	-0.051562002	0.0144721816	-0.050107223	0.1693622744	-0.0477903404	0.0185373323	-0.0478861746	0.0434196319	-0.0999328875	0.0979341678	-0.0515360019	0.0440725423	-0.107342185	0.1224098116	-0.0247967323	0.0477147621	-0.0936718918	0.1025922473	-0.0715562296	0.1275049445	0.1274737517	0.1274217694	0.1273490061	0.0	-0.0498059082754167	-0.0034430872803312	0.0024806284991392	1.185485001997917e-05	-0.0773267423694221	-0.000885883254483	7.847891405735536e-07	0.0059794250854669	0.1129432203574651	0.0370832152449693	0.0127561710247149	0.0013751648529047	0.0121003028456319	-0.0003639713202429	1.324751219594324e-07	0.000146417328956	0.0015026285673414	5.480526111690002e-05	3.003616646091593e-09	2.257892611390468e-06	1.1412370864744004e-05	-0.000111572025456	1.2448316864366805e-08	1.3024220875445778e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5961.424173407795	-4.236920418876252	17.95149463589052	35538578.175290816	14791.29733306189	-148.4592686755641	22040.154455683325	218782476.79504377	5670.274551014692	8.173358324515902	66.8037863009334	32152013.48388487	7117.192361649705	7785.9144635301955	1.305669	55.455456	0.5818836369908883	0.3500133364555104	0.0065263225	0.1001530873	-0.1914487731	0.0261455335	-0.0900834815	0.1799175832	0.0888453657	0.188070643	-0.0368166796	-0.0878314064	0.067710787	-0.2062649835	-0.0292080594	-0.0465957502	-0.1081202742	-0.1932835201	0.0471976545	-0.1370954493	-0.0697535779	-0.0741563176	-0.0964329822	-0.1731797983	0.0923745542	-0.1632422249	0.1742867304	0.0229691621	-0.0440286086	0.1231540563	0.1444795655	-0.0116652828	-0.0487310488	0.1253399576	0.0472483689	0.0156334173	-0.1171181186	-0.1603601817	-0.0745797549	0.0016778463	0.0975147443	-0.0711569899	0.0097332878	-0.0919899659	-0.1560862183	-0.1213768219	-0.0055297584	-0.0483824285	-0.1787143744	0.0680536007	-0.0677326405	-0.1121964602	-0.0368644987	0.1036021096	0.1796665109	0.0321039141	-0.0427645815	0.0710353964	-0.1109327992	0.0950182801	-0.1309245755	-0.1094355844	-0.0344517715	-0.001004461	0.043771031	-0.1655514202	0.1328786305	-0.0872474958	-0.0053948815	-0.0873009199	0.0079320186	-0.1422051213	0.1508709718	-0.1279912818	-0.132950848	-0.0389991582	-0.0182556178	-0.1196033849	0.0958419609	0.0062267353	-0.1046823648	0.047488814	0.0935334251	0.2152663872	0.031840485	-0.0528886087	0.1274217694	0.1271411872	0.1266740078	0.1260209168	0.0	-0.0452119241186466	0.00459398415677	0.0020441180825102	2.110469043265468e-05	0.1466888298545967	0.2240155722240188	0.0501829765988545	0.0215176128041108	-0.0875746500335097	-0.2005178703909748	0.0076693193284917	0.0402074163461317	0.0145305472778677	0.0024302444322358	5.90608800041311e-06	0.0002111368041943	0.0021231714096885	0.000620542842347	3.850734191882176e-07	4.507856834918652e-06	7.075441065153634e-06	-4.336929799590369e-06	1.880896008657496e-11	5.00618662664624e-11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5954.678809830281	-6.745363577513672	45.49992979284804	35458199.72824178	14763.004576245035	-28.292756816854308	800.4800882976559	217946304.11823183	5670.940814281935	0.666263267242357	0.4439067412764603	32159569.71908865	7115.98506592388	7742.181293325221	0.996612	42.328945	0.7877523863517226	0.395151817130486	0.0066712079	0.0715812418	-0.153883153	0.0109188085	-0.0639161609	0.0763164279	-0.042405644	0.0392337235	-0.0195164544	-0.0842136028	0.0493898643	-0.0465469212	-0.0272961365	0.0361635872	-0.0036362785	-0.0534463724	0.0283737667	-0.0222319251	0.0430518503	0.1636086883	-0.0641464523	-0.1633340378	0.0048203126	-0.1177727224	-0.0160984389	0.340437289	-0.072426307	-0.0402216658	0.0907749391	0.1057289971	-0.2234550978	-0.0552294121	-0.1302615611	0.0342209521	0.1338646731	-0.0146581355	-0.0026271202	0.0690120591	0.0847437414	-0.0447371105	0.0071518859	-0.1023823131	0.0171740145	-0.0581678722	0.0387517377	-0.0830971525	-0.0087849867	0.0840417559	0.0790790975	-0.0129599455	-0.0701932253	0.0933258701	0.1593653143	-0.0964494645	0.0552045602	0.0691912222	-0.0029514629	-0.0724830701	-0.022450143	0.0851166239	-0.0150941927	0.0195694968	-0.030217415	-0.1040309723	0.0330381111	-0.0234312955	0.0232819479	-0.079192974	0.0054604883	-0.0282068701	-0.0035197369	-0.1069270318	-0.0097398843	0.03072036	-0.0958949866	-0.0788548922	0.1758440067	0.1285297117	-0.1250678835	-0.0590488952	-0.0185586285	0.2565854642	0.08247644	0.0762795908	0.1272554736	0.1264769259	0.1251828728	0.1233785885	0.0	0.0013150669412738	0.0465269910599204	1.729401060031228e-06	0.0021647608970899	-0.0475594602373092	-0.1942482900919059	0.0377323982036292	0.0022619022580641	0.0969931489663693	0.184567798999879	0.0094076709464123	0.0340652724276597	0.0121355011877492	-0.0023950460901185	5.736245773791918e-06	0.0001472703890778	-0.002063995572741	-0.0041871669824295	1.7532367338747762e-05	4.260077724294448e-06	0.0006730484925175	0.0006659730514523	4.435201052607495e-07	4.529942732800792e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5944.078333571852	-10.600476258428898	112.37009690551471	35332067.23563833	14767.070838157828	4.06626191279247	16.534485943426677	218066381.13917133	5666.088721481263	-4.852092800671926	23.54280454633233	32104561.399697173	7087.710706719128	7637.176091430881	1.285168	54.584743	0.1454955231905802	0.0859009484795517	-0.0003478523	0.0026510646	0.0390945301	0.0112294199	-0.0527352239	-0.0294915311	-0.1011168445	-0.0002690502	-0.0102726452	-0.0347998712	0.0532143106	0.0097847323	0.0079866004	-0.0769412148	0.028760973	0.1135299101	0.1015644856	0.0866663569	-0.1598154048	0.0432752705	0.0387626102	0.1947116901	0.0703497566	0.1633951518	0.1204998498	-0.0950265204	-0.0303825658	0.1323604159	0.1173850261	0.0402216888	-0.127578288	0.1187227108	-0.0799492989	-0.0447208953	0.0570186733	0.1193169119	-0.06278244	-0.0699785038	0.0076122567	0.0869178848	-0.0085339545	-0.047479255	0.100493383	0.0243225454	0.0185559055	0.0526879834	-0.0787144983	0.0435471872	-0.0660992047	0.0390070117	0.0725903604	-0.1326822494	-0.0221790347	0.0798587507	-0.0298468539	0.0675040111	-0.1312354241	0.0341877614	0.0343071792	0.045942166	-0.0042065797	0.0080035011	-0.043175911	-0.0177784962	0.0418896255	-0.0196805987	0.0187029903	-0.038375436	0.1162571597	0.0337889604	-0.077875703	0.048547406	0.0683862677	-0.0108164721	0.0640062165	-0.0154234774	0.0105756683	-0.0263390796	-0.0167237964	-0.0882599775	0.0427524196	0.0169989417	0.0283195549	0.0521801139	0.1270061656	0.1254827008	0.1229571148	0.1194495774	0.0	-0.0109117273434833	-0.0122267942847571	0.0001190657936185	0.0001494944984817	-0.0544875511805713	-0.0069280909432621	4.799844411811041e-05	0.0029688932336553	0.1566717806281303	0.059678631661761	0.0245460468451889	0.0035615390770201	0.0120575621378079	-7.793904994130019e-05	6.074495505752485e-09	0.000145384804707	-0.0008809107085463	0.0011830848641946	1.3996897958865911e-06	7.760036764315444e-07	0.0006008322806375	-7.221621187999993e-05	5.215181258297043e-09	3.609994294560596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5934.114608776707	-9.963724795145026	99.2758117933878	35213716.19009714	14693.437029611792	-73.63380854603565	5421.937760994233	215897091.743167	5657.342124665401	-8.746596815862176	76.50295585925036	32005519.91551363	7086.179190469885	7717.176878313646	0.982217	41.717548	0.0862352414332466	0.0476560119180029	0.0112764742	0.0273406487	-0.077193016	0.0050743602	-0.019197828	0.0072134728	0.0342483703	0.0119183679	-0.0101363674	-0.0216022128	0.0237974095	0.0168965896	-0.0714565641	-0.0694688221	0.055965567	-0.0350518654	-0.0078152935	0.1334324035	0.0322630372	0.0455983267	-0.0406613286	0.1405166489	0.1150300829	0.1616355527	-0.0841802566	0.0322720521	0.0468257601	-0.0032265812	-0.0433888577	-0.0693716093	-0.1165539244	-0.0513575931	0.0873860574	-0.1059716822	0.0711891137	-0.151141509	-0.0782712861	-0.0565851464	0.0940518818	0.0729271263	-0.0073014751	-0.0097953054	-0.0460877106	0.0268768318	0.0577777657	0.0946851555	-0.0097571843	-0.0024436551	-0.0421725653	-0.0713301205	0.0458596163	-0.0319496167	-0.1690648787	-0.0126781074	-0.0234935093	0.0302218218	0.0832620709	0.0383183905	0.1322827744	-0.0736660557	-0.0115528511	-0.0066040622	-0.0439608329	-0.0507595215	0.0418117291	-0.0380384496	0.0262237721	-0.0216612678	0.015546723	-0.0332104498	-0.0058496317	0.0260617218	-0.0130791988	-0.0018234522	-0.031408467	0.0829360997	-0.0140491922	0.062395083	-0.0454336068	0.0707491314	-0.0213043122	0.0582953394	-0.1431610033	-0.006971282	0.1266740078	0.1241611056	0.1200097957	0.114274858	0.0	-0.0203344329198529	-0.0094227055763696	0.0004134891621719	8.878738037894678e-05	-0.0914556896990461	-0.0369681385184748	0.0013666432655211	0.0083641431783282	0.1311310855092031	-0.0255406951189272	0.0171953615868219	0.0006523271071579	0.0120574544138482	-1.0772395970040649e-07	1.16044514935348e-14	0.000145382206942	-0.0007000388609179	0.0001808718476284	3.271462526451117e-08	4.900544067952309e-07	0.0004957378078361	-0.0001050944728014	1.1044848213404214e-08	2.45755974118142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5933.044905035566	-1.0697037411409838	1.1442660938110167	35201021.84516849	14697.96619805451	4.529168442717491	20.513366782507987	216030210.3591529	5662.227227612985	4.885102947584528	23.864230808499045	32060817.177121837	7101.0593065460425	7626.041929610232	0.87372	37.109367	0.2955285283967247	0.1319936974055378	-0.0205919588	0.0512516268	-0.0765501851	0.0268481997	-0.0220187688	0.0619871704	0.0920820503	0.0188746081	0.0048380357	-0.0249199266	0.0526293717	-0.0973278604	-0.0920491678	0.0340317937	-0.0734918539	-0.0575519912	-0.0786638474	-0.0503416578	-0.036793662	-0.1025939371	0.0243343886	0.0332417379	0.1532299664	0.0788264332	0.0216354724	-0.0357239012	0.0660876065	-0.2106292396	-0.1264773638	0.1143511456	0.0293367278	0.0244969467	-0.0592801655	0.0347993809	0.0446057082	0.140261207	-0.0403771983	-0.0972320806	-0.0527320263	0.0052909506	0.0210640757	-0.0263342746	-0.135075354	-0.0536837643	0.0575389538	0.0668955395	-0.0052429933	-0.0748889177	-0.0493700838	-0.0374662193	0.06257326	0.009436602	0.0702626506	0.0068732857	0.1865242207	0.1415409402	0.0411175514	0.0243327141	0.0048822579	0.0074680566	0.0086634702	-0.0046361636	-0.0013627065	-0.0728845993	0.0516785684	-0.0181583693	0.0472455412	0.010512319	-0.0268592808	-0.0014493325	0.0839200862	0.0562775597	-0.0433566028	0.0206083147	-0.0248124873	0.0530398895	-0.0141806479	0.055826509	0.0473870104	0.086231804	0.0286682569	-0.1047899504	0.0068629629	0.0341578998	0.1262592171	0.1225155882	0.1163582113	0.1079083962	0.0	0.0208847303994872	0.0412191633193401	0.0004361719638592	0.0016990194247464	-0.0434605038611266	0.0479951858379195	0.0023035378636164	0.001888815395863	0.0200323852362913	-0.1110987002729118	0.0004012964582551	0.0123429212023302	0.0110292522497201	-0.001028202164128	1.057199690317706e-06	0.0001216444051879	-8.370149027703278e-05	0.0006163373706408	3.798717544484977e-07	7.005939474596212e-09	0.000235967763274	-0.0002597700445621	6.748047605179543e-08	5.5680785304534505e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5928.677025181963	-4.367879853603881	19.078374415518663	35149211.268920444	14701.06569808314	3.099500028631155	9.60690042748453	216121332.65935677	5657.330791093439	-4.896436519546114	23.975090589944863	32005391.67985392	7107.093069361948	7673.060907079818	0.7856119999999999	33.367188	0.1681837594702436	0.0995075937962662	-0.0078530651	0.0099614881	-0.0331979745	0.0209814131	-0.0089568809	0.0298636174	0.0123779947	0.0202548649	-0.0099823872	0.0006771487	-0.0142808009	-0.0940472178	-0.0536394317	-0.0732431364	-0.0494942059	0.0145907851	-0.0932662579	-0.0555997033	-0.0183905022	0.0133358726	0.1637359417	0.0665813943	-0.0549964057	0.1368882668	-0.08083251	0.1794941783	-0.057740059	0.0602676464	-0.1300570001	-0.1912352492	0.043743335	0.1154573975	-0.0481307234	-0.0450278139	-0.1157687505	-0.0075738926	0.0681604015	0.1272174215	-0.0236258889	-0.0039137702	0.0042770207	-0.0198527422	-0.0779807309	-0.0263931664	0.0783961852	0.1216143359	0.0123268063	-0.0209269064	0.041332421	0.06529599	0.0953943503	0.0746846257	-0.0683812381	0.0281286982	-0.0313015298	0.0460550771	-0.0155402626	-0.021631099	-0.0177104976	-0.0535808507	0.0028474003	-0.0091506259	-0.0054462451	-0.0506954324	0.0396041469	-0.0398094928	0.0436971666	0.0359619534	-0.0118792598	-0.0378699936	0.0331776351	0.0926582	0.07694347	0.0536267723	0.0097561592	-0.0099461399	-0.001592434	0.0293083885	0.0521724505	0.0922497275	0.0686341346	-0.0452413355	0.0025697427	0.0378136672	0.125762064	0.1205504417	0.1120237907	0.1004165861	0.0	-0.0079288194221618	-0.028813549821649	6.286617742925018e-05	0.0008302206533246	-0.0307837619350266	0.0126767419260999	0.0001606997858609	0.0009476399988723	0.1101354116263593	0.090103026390068	0.0121298088941076	0.0081185553646492	0.0108621443704808	-0.0001671078792393	2.7925043303856752e-08	0.0001179861803251	0.0003176792869836	0.0004013807772606	1.611065283543497e-07	1.0092012937840849e-07	0.0003992879334226	0.0001633201701486	2.6673477977367664e-08	1.594308537768907e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5922.07201653475	-6.605008647212344	43.62613922974984	35070936.969023965	14661.116185091994	-39.94951299114655	1595.9635882297869	214948327.7927664	5655.549884446588	-1.7809066468507808	3.171628484797292	31985244.49546382	7084.402632462546	7620.373157528275	0.669313	28.427612	0.0524567439654096	0.0252977194573378	-0.0029825741	0.0014041774	-0.0217431775	0.022497934	-0.007151046	0.0269910933	0.0234193205	-0.032293951	0.0031260655	0.014099155	0.0109546424	-0.0530501823	-0.0773218104	-0.0210393173	-0.0010986182	0.0332306035	0.0693928578	0.1378169189	-0.0598791828	0.0724782576	0.0756428711	0.0844979196	-0.0750816035	0.0664873591	0.0448049817	-0.0770890032	0.0619641972	-0.0971288153	-0.0332076729	0.0085144627	0.0928207986	-0.1170138966	0.1262981504	-0.0934395771	-0.0129645752	-0.0228890548	-0.0731925138	0.0674176776	-0.1238918391	-0.0405589455	0.0091424385	-0.0011670173	-0.0464826415	-0.0078419756	0.0292207596	0.0902424086	-0.0083977029	0.0199686904	-0.0498461207	0.0334837965	0.0778216247	-0.0777891425	-0.153958411	0.0315156692	-0.054032695	-0.0446181012	0.0553785939	-0.0706107089	-0.0059429123	-0.0084582555	0.002648869	-0.0147789422	-0.0097983646	-0.0372731153	0.0402188468	-0.0230869369	0.0484660644	0.0242144169	0.0032283831	-0.0096166206	-0.0008573183	0.1064257289	0.0249173326	0.0149691557	0.0613370811	0.0626007734	-0.0687245428	-0.0862924079	0.0814125377	0.0417323226	0.0097279623	-0.0805532272	-0.0836180202	-0.037593906	0.1251828728	0.1182707928	0.1070319699	0.0918775579	0.0	-0.0071993306051183	0.0007294888170435	5.183036116179304e-05	5.321539341915251e-07	-0.0398371465034586	-0.0090533845684319	8.196377214392261e-05	0.001586998241538	0.0963383192957252	-0.0137970923306341	0.009281071764725	0.00019035975678	0.0111122119243938	0.000250067553913	6.253378152003125e-08	0.0001234812538526	0.0001948615589666	-0.0001228177280169	1.5084194315257782e-08	3.7971027162893735e-08	0.0006039382164786	0.0002046502830559	4.1881738354900895e-08	3.6474136932335225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5929.829814616057	7.757798081306646	60.18343107032508	35162881.6303095	14669.711393971396	8.59520887940198	73.87761568055065	215200432.38241425	5656.364476080054	0.8145916334660797	0.6635595293129358	31994459.08626039	7094.090799386161	7630.897255187339	0.704886	29.938515	0.1331955636389303	0.0634803215041563	-0.0056187547	0.0162314392	-0.0535955809	0.019530279	-0.0045315808	-0.0146211832	0.0271070511	-0.0284353571	0.0071742546	-0.0073124904	-0.007285153	-0.0135252763	-0.0815587517	0.0190045824	0.0290220563	-0.0454014463	0.0071459196	0.0469171646	-0.0564856292	-0.0543786059	-0.0764489976	0.0627931926	0.0089861953	-0.068995573	-0.0669744738	0.0979907087	0.0047408852	0.0059435745	-0.0171665319	0.0393494145	0.1528558779	0.0151782879	-0.1735721536	0.0631059515	0.0930914907	-0.0576632568	-0.0565093345	-0.0617618852	0.0402478184	-0.1330420667	0.0145034756	-0.0239946958	-0.0417793647	-0.0038375842	0.0480988241	0.0337209231	0.0415597598	0.0208431256	-0.0024415704	-0.032652429	0.0340429846	-0.0050703232	-0.0669494666	-0.054828244	0.0178190775	0.0613554072	0.0327940245	0.0252113171	0.1294219272	-0.0430593469	0.0066465155	-0.0072324075	-0.0172522353	-0.0351991744	0.0141772714	-0.0124489894	0.0375112831	0.0193737721	0.0059705817	-0.0056017793	-0.0082709626	0.0405618127	-0.0100158943	-0.0009852992	-0.0518457998	0.0222905781	-0.0252358561	0.0715190936	-0.0457310088	0.0592858072	-0.0728189975	-0.047583622	-0.1231294572	-0.0502060171	0.1245220213	0.115682589	0.101412043	0.0823803627	0.0	-0.0201613069217359	-0.0129619763166176	0.0004064782967924	0.0001680128300325	-0.0635004035674313	-0.0236632570639726	0.0005599497348756	0.0040323012532266	0.1164104223593653	0.0200721030636401	0.0135513864338858	0.0004028893213973	0.0105543379453625	-0.0005578739790312	3.112233764802144e-07	0.0001113940494649	-0.0005803676282365	-0.000775229187203	6.009802926915789e-07	3.368265839048603e-07	0.000407076838819	-0.0001968613776595	3.8754402014035634e-08	1.6571155270287012e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
