global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
6347.097363397698	n/a	40285644.94045001	n/a	12981.063808865018	n/a	168508017.60982516	n/a	6599.682359839886	n/a	43555807.25078177	n/a	7586.243669912021	6935.802579708588	n/a	n/a	n/a	n/a	-0.1008270135	0.0117220365	0.0696514758	-0.0776232281	0.0302811108	0.0110329763	-0.1016021989	0.0051552173	-0.0414013498	0.144041811	-0.1661470146	0.0231633576	-0.2509729347	0.0532052211	-0.0981910049	0.0063920214	-0.1517802726	0.1182155854	-0.1146219797	0.0418556801	-0.0365390042	0.0349099552	-0.0352346152	0.2051026176	-0.05944478	0.1403733826	-0.1709537054	0.0441725609	-0.0996945843	0.0861807437	0.0032835937	0.0024576111	-0.0772117063	-0.0079197998	-0.0537031643	0.0102198055	0.0880877821	0.0703581054	-0.0423392873	-0.1190847018	0.0340847914	0.0746242005	-0.1046872341	-0.0591743284	0.0004618808	-0.0204079672	0.1047079748	-0.0787807705	0.231076356	-0.1761131202	0.2079095064	-0.1902585158	0.2471694482	-0.1115972013	0.0567382615	-0.0210910266	0.0112978634	-0.2167809701	0.1047290416	-0.0920176308	0.2267947701	-0.1112652587	0.05114908	-0.358892754	0.0508329829	-0.0001843413	-0.1866335943	0.0376716802	-0.0024421739	-0.0716342315	-0.0553121148	-0.1078721855	0.0608698258	-0.0099322677	0.3122770834	-0.0798518816	0.0756832248	-0.2073634109	0.049724853	-0.1463711526	0.1973270293	-0.1627727711	0.0093636402	-0.0020796156	0.1373231128	-0.0040962942	0.1987931189	-0.0208760189	0.2081170768	-0.2779920961	0.0864888688	-0.1553724661	0.037479996	-0.0031991158	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.1688650263197075	n/a	n/a	0.0285153971139555	-0.0636119396754537	n/a	n/a	0.0040464788692735	-0.0290260872211689	n/a	n/a	0.0008425137393709	0.0031248847174303	n/a	n/a	9.764904497229446e-06	-0.0040882917069327	n/a	n/a	1.671412908097469e-05	0.0033549169420276	n/a	n/a	1.1255467687903824e-05
6332.971810336213	-14.125553061485334	40106531.95051313	199.53124929283769	12819.560736197012	-161.5030726680052	164341137.4690441	26083.24248120697	6591.681642323041	-8.000717516844816	43450266.87373859	64.01148078434747	7551.188005881935	6802.013674026881	1.234575	28.480045	0.3585549157087196	0.1775853633588535	-0.0946781055	0.051964717	0.101119891	-0.0007928597	0.1215300974	0.0889235497	-0.1112465481	-0.0774484224	-0.0158316672	0.0835074108	-0.007280978	-0.0983678393	-0.046654442	0.0161312515	-0.0487444266	-0.0178892725	-0.0836263268	-0.0769063848	0.1159664226	0.1241885173	0.0134426406	0.0361847242	0.0284237531	-0.0388670947	-0.1835094714	-0.1432982297	-0.1020016238	-0.0090823041	-0.0689145485	-0.1529375544	-0.0572459916	-0.0641277463	0.13147406	0.0526825192	0.1647671007	0.0456804352	0.1376318258	0.0509098275	-0.0997709309	0.0572099834	-0.0245304065	0.0205048258	-0.0684446774	-0.1581521571	-0.0362681248	-0.0111481864	0.015681144	-0.028801263	0.0492576863	-0.0596925708	0.0900074865	-0.1106353124	0.0939529675	-0.1628577346	0.0848004899	0.0229802655	-0.0673017067	-0.0444758493	0.0703647879	-0.0200099535	0.0872940826	0.1443229574	0.0880501609	0.1383738711	-0.0979937917	0.0792535064	-0.1300586733	0.1046155286	0.0108059559	-0.1853352381	-0.007462893	-0.0283550135	-0.0911045198	0.1220742758	0.130585609	0.0053700711	0.0180299717	-0.0763893901	0.0162789829	0.0011986729	0.0078626816	-0.029667394	-0.1154428413	-0.0723468524	-0.1585721049	-0.0531161852	0.0448491757	-0.0708882724	-0.0865505603	-0.1202026483	-0.0722954453	-0.3967206168	0.153804301	0.0090672839	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.1173757285493337	-0.0514892977703738	0.0026511477848862	0.0137770616524868	-0.0576791619826622	0.0059327776927914	3.519785115208441e-05	0.0033268857270221	0.0670028814450205	0.0960289686661894	0.0092215628230919	0.0044893861219354	0.0016123714484437	-0.0015125132689866	2.2876963888605314e-06	2.599741687756435e-06	-0.0028148662391089	0.0012734254678238	1.6216124221022638e-06	7.923471944075081e-06	0.0020387782472507	-0.0013161386947768	1.732221063889041e-06	4.156616741462637e-06
6352.417820247328	19.446009911114743	40353212.16299581	378.1473014631728	12726.944546734843	-92.61618946216912	161975117.49566376	8577.758550492408	6601.078670448645	9.397028125604264	43574239.613452055	88.30413759339761	7535.867731727442	6871.223057184464	1.319068	30.429192	0.0857154027382761	0.0480172972288667	-0.0416634199	0.0826189701	0.0557183794	0.0761876082	-0.0116950512	0.0645493909	-0.0297937258	0.0080092986	-0.0106023765	-0.1621123975	-0.0106934465	0.0101243853	-0.0243093588	0.039003097	-0.0076132583	0.0006096661	0.0718440394	0.0734877661	-0.0733466788	-0.11530361	0.0692276827	0.0987320176	0.0520951157	-0.1483810566	0.0982439668	0.0114415502	0.0198067837	-0.0988059084	-0.0349739164	0.0370560703	0.1172767777	-0.0012750574	-0.1119680682	0.0096052356	0.0061384296	0.0841949024	0.2083648183	-0.0189360061	-0.000994227	0.0900402459	-0.0745779178	-0.1225766237	-0.0220231673	-0.0388666054	0.0798302951	0.083815104	-0.114869389	-0.0616549911	-0.0408401492	-0.0136016124	0.0530390671	-0.0749692037	0.117690034	0.0907355196	0.0102781122	-0.089528988	0.061009979	-0.0687387117	-0.0933983443	-0.1249930164	-0.1448240604	-0.042692894	-0.0154795058	-0.1334639844	-0.0477352851	-0.0153778916	0.0457130061	-0.0858788347	0.0065443082	-0.0544962704	0.0041878023	0.1727705333	-0.0167439863	0.0119248034	0.1237958486	-0.0402256569	0.1533325384	-0.1106642151	0.0428271253	0.0862829211	0.0903952315	-0.0542306867	-0.0523144605	-0.0671118458	0.0704051244	0.1675200922	0.1257303277	0.1524252364	-0.0362094356	-0.0567417812	-0.0278361303	0.2649842526	-0.121274522	-0.086649601	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.1023185172185066	-0.0150572113308271	0.0002267196130611	0.0104690789657938	-0.0725716241078231	-0.0148924621251608	0.0002217854281493	0.0052666406256471	0.0673988937134737	0.0003960122684531	1.568257167654425e-07	0.0045426108738001	0.0015058418248877	-0.0001065296235559	1.1348560694983064e-08	2.2675596015811184e-06	-0.0021046890771907	0.0007101771619182	5.043516013101893e-07	4.42971611164584e-06	0.0017480906924482	-0.0002906875548025	8.449925451705652e-08	3.0558210690240275e-06
6362.31491295474	9.897092707412412	40479051.05160628	97.95244405911596	12782.438726354529	55.49417961968538	163390739.79300797	3079.6039716619043	6603.244886631206	2.1662161825606745	43602843.03282117	4.692492549587741	7521.851206596646	6914.606186304337	1.084126	25.009378	0.1230594439599592	0.0734192592564032	0.0143987294	0.1275767869	-0.0160404625	0.1441666909	0.011665958	0.086186126	0.0256634689	0.0595535728	-0.0342011848	-0.019434812	-0.0263170536	-0.0934270477	-0.0547385473	-0.0126571091	0.1527407738	0.0683089651	0.2108268173	0.2099091384	-0.0186125174	-0.0227860384	-0.009184034	0.0580827858	-0.0403189362	0.0425191217	0.0218847075	-0.1051409852	-0.1349253782	0.0151833536	-0.0338746287	0.0991055307	0.1010850358	0.1108974856	-0.0534656512	0.0927731197	-0.0577273942	0.0583977222	0.1775190219	0.0669482086	0.085806971	-0.079441203	-0.0167602364	-0.0109392987	0.0476623448	-0.0280965144	0.1065426663	0.0104345375	0.047675637	0.0401989669	-0.081114959	-0.0226007443	-0.0058862329	-0.240154019	0.039070647	0.2118724358	-0.0852891017	-0.0697337525	0.0751257832	-0.0135858556	0.0438173781	-0.0537540592	-0.068472648	-0.0145117136	0.1479867393	-0.0411675081	0.0905870426	0.0922364667	0.0194332042	0.0806575853	-0.0028816616	-0.0297752048	0.0376770158	0.0395601706	0.1035589896	0.0171122257	0.0669470791	0.0116652942	0.1747614953	-0.062000426	-0.0373859686	0.0961772294	0.1578183793	-0.011391172	0.1171621266	-0.1221916663	-0.0149796888	-0.0461792429	0.0313731166	0.1555859048	0.0515575249	0.0609765833	-0.1466550915	0.090389889	-0.0525364783	-0.010738522	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.1140601905799769	0.0117416733614703	0.0001378668933274	0.0130097270751406	-0.0788318261803766	-0.0062602020725534	3.919012998920311e-05	0.0062144568189331	0.0016346721356583	-0.0657642215778154	0.004324932839736	2.6721529910976674e-06	0.0018058834739094	0.0003000416490217	9.002499114766109e-08	3.261215121339083e-06	-0.0024040970821797	-0.000299408004989	8.96451534514932e-08	5.779682780544948e-06	0.0015616734074965	-0.0001864172849516	3.47514041287633e-08	2.4388238316817294e-06
6390.883279245693	28.56836629095324	40843389.088942185	816.1515525340732	12829.218819512262	46.78009315773306	164588855.5189276	2188.377115846184	6625.407532021288	22.162645390081707	43896024.96536441	491.18285068650994	7529.512205345733	7049.324922696138	1.145589	26.427265	0.2880675333841666	0.1538833765302318	0.0863541783	0.1447501083	-0.1139306455	0.1271779805	0.0060309468	-0.0071961845	0.1144043174	-0.0204623978	-0.121766701	-0.0068348775	-0.0762862275	-0.002616353	0.0387229987	-0.0535252377	-0.0084357344	0.1000134232	0.0505788277	-0.0923797338	0.1058910682	0.0267063584	0.1354047328	0.0324842228	-0.0172222501	0.0294364253	-0.0852579947	0.0707295334	-0.2065714594	0.1145296675	-0.0058293403	0.0691716603	-0.0358354914	-0.0951417122	0.1743167014	-0.1352426191	-0.0749064483	0.0530973674	-0.0241553667	0.0091570011	0.1285593278	0.0516949386	0.0119028753	-0.0487947306	0.1137981618	0.0272184854	0.0251548464	0.1628526649	0.0971638445	0.035145703	-0.0477339852	0.0507783352	-0.0737329184	-0.1553642137	-0.1141098852	0.1392314062	-0.02240594	0.0456023	0.1532972857	0.0242383245	0.1169254475	-2.5213e-06	0.1878189655	-0.0872986697	0.0517945986	0.0401535874	-0.0934351556	0.1490843677	0.1582424432	-0.0821196708	0.0499719746	0.0944623483	-0.038429598	-0.0064545867	0.0468762912	-0.1144485621	0.1108550257	0.0673121656	-0.0925600938	0.1342212381	-0.0247069556	0.0638992658	0.2548860775	-0.1048609912	-0.0038183094	0.015175438	-0.0055861392	0.0147758175	0.0534835794	-0.0132623326	0.0107800593	0.0693644602	0.1848157717	0.0932695615	0.0811649642	-0.1657324201	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.1520927942595022	0.0380326036795252	0.0014464789426438	0.0231322180656632	-0.0740723570975063	0.0047594690828702	2.2652545950798217e-05	0.0054867140859804	0.1054481893020593	0.103813517166401	0.0107772463464586	0.0111193206270829	0.0004751199992537	-0.0013307634746557	1.7709314254777124e-06	2.257390136908359e-07	-0.0032089754078123	-0.0008048783256326	6.478291190731378e-07	1.0297523167944118e-05	0.0022552704763156	0.0006935970688191	4.810768938744472e-07	5.086244921340793e-06
6415.625558261509	24.742279015815257	41160251.30381829	612.180370896452	12932.939375700777	103.72055618851482	167260920.8955516	10757.95377605486	6645.836093531141	20.428561509853356	44167137.382081255	417.3261253618619	7550.388962691474	7403.193090194311	1.206534	27.833181	0.1121370275332533	0.0608996998591159	0.1339209114	-0.0504738399	-0.1616069441	0.017971839	-0.0718897925	-0.1167159058	0.1758329563	-0.0183261191	-0.0683833997	-0.0341270043	-0.143778482	0.1173883061	-0.0377946433	0.1271969069	0.0328841073	0.1161617081	0.1010221526	0.0179070696	-0.1510554102	-0.1416743897	0.0400082388	0.0517662963	-0.0676764638	-0.0015050339	0.0984196258	0.1000656378	-0.1237760572	0.1034005783	-0.0552502707	0.071344326	-0.1159057855	0.0530006999	0.0680083096	0.1080249143	0.0047755234	0.1444131906	-0.2330913049	0.001192536	-0.0051723677	0.111747735	-0.0740021531	0.0146046688	0.1150772734	0.1556009708	-0.0252982234	0.1060612421	0.0792863953	-0.1563493819	0.0394371462	-0.0033704113	-0.0349951193	0.0028882263	-0.0277578694	0.1122877452	-0.0824455971	0.0597069139	0.1549412377	0.0747208163	0.0639995603	0.0452209502	-0.091486451	-0.1926631905	0.00696005	-0.0193018571	0.1869641244	-0.0607434539	0.2468683699	-0.0867280551	0.1655043057	-0.1216603428	-0.0367582702	-0.0755881606	0.0640435958	-0.2114931095	0.0960545717	0.0184994566	-0.0868045061	0.0085923741	0.1373037649	-0.0340587985	0.1343436795	-0.0791672657	0.1199226625	-0.0490795216	-0.0209915264	0.0014201459	-0.0469560436	0.1084555228	0.1206119877	0.2808786107	0.2062997065	-0.1883907549	0.1390226621	-0.0288902371	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.1523510825400933	0.0002582882805911	6.671283589070748e-08	0.0232108523511383	-0.0492695155320035	0.0248028415655028	0.0006151809497234	0.0024274851607583	0.0775198172635498	-0.0279283720385095	0.0007799939647213	0.0060093220685741	0.0011678724123915	0.0006927524131378	4.799059059082452e-07	1.363925971625142e-06	-0.0033339834581438	-0.0001250080503314	1.5627012647682743e-08	1.111544569917649e-05	0.0026204605258193	0.0003651900495036	1.333637722565147e-07	6.866813367377161e-06
6379.980598208027	-35.644960053481554	40704152.433510855	1270.5631772142958	12962.533823649088	29.594447948311423	168027283.12924665	875.8313493653144	6639.23395048964	-6.602143041501222	44079427.44933427	43.588292740443	7557.129682689794	7285.084641277281	1.311426	30.252895	0.283454293717418	0.1417108220313993	0.0590254977	-0.1662753031	-0.0963494236	-0.1321053323	-0.0127463652	-0.1490222412	0.1016079378	-0.019987671	0.192089632	0.0852968233	0.0905344874	0.1009887699	0.1859991265	0.0238899477	0.012227065	0.0330585743	-0.1041990512	-0.0435932246	-0.1619302914	0.0170357375	-0.0436658782	-0.0783256885	0.0570424626	-0.0842311184	0.058217709	-0.1944836173	0.0220246484	0.1483169919	0.0972112553	-0.0599750849	0.0382155819	0.0107594853	-0.0053737971	-0.0508244825	0.1644487609	0.0514334726	-0.0415105124	0.0631257759	0.0262352862	0.0063014346	0.0435117375	0.0980585616	0.0618828179	0.1284285264	-0.1264969687	-0.1691036509	0.0049281207	-0.1340215711	0.0696116707	0.0126986295	-0.1985143345	0.0245992491	-0.054196286	-0.0103126207	0.1585948388	-0.0575429096	-0.1615222041	0.0569947977	0.1032419805	0.0609869582	-0.0877314477	-0.0336507302	0.0117962181	0.0415398779	-0.0171995064	-0.2645259055	-0.0142287746	0.0399055455	-0.0207634857	-0.1492484801	0.0399910685	-0.1234533931	-0.0086218613	-0.0388256881	-0.0599478186	-0.0668925793	0.0775777404	-0.1138780235	0.1201199652	-0.1125527783	-0.1786961731	0.0462681799	0.0791902722	0.0770319955	0.1432997561	0.0211867299	-0.1498266174	0.0562591294	0.0480385012	0.080101302	0.0084318012	-0.2250404012	-0.0160108355	0.1896260526	0.1252819198	0.12017379	0.1118139553	0.100428619	0.082782610600617	-0.0695684719394763	0.0048397722879937	0.0068529606178533	-0.0105073465431217	0.0387621689888817	0.0015025057447226	0.0001104043313772	-0.0262685245089002	-0.10378834177245	0.0107720198878748	0.0006900353798746	0.0009452579844559	-0.0002226144279356	4.9557183525094465e-08	8.935126571776304e-07	-0.0027355522347025	0.0005984312234412	3.581199291894508e-07	7.483246028785842e-06	0.002014799956864	-0.0006056605689552	3.6682472478725723e-07	4.059418866179177e-06
6359.972074544934	-20.008523663093	40449244.78899139	400.34101917655255	12802.489283808956	-160.04453984013162	163903731.86204317	25614.25473263948	6611.13525239688	-28.09869809276006	43707109.32548476	789.5368345080778	7536.346096628344	6998.6500674944655	1.350758	31.16025	0.2279413074509226	0.1290992522802015	-0.0104287951	-0.0542076603	-0.0024835448	-0.1012722981	-0.0081799075	-0.0478376684	-0.0065476789	-0.0485857979	0.1695374276	-0.0769518465	0.0707384201	-0.0649836935	0.1274094377	-0.0309745652	-0.167105441	0.0039965433	-0.0688354449	-0.1449326731	-0.0810206099	0.0138344262	0.0593528277	-0.0613118511	-0.0248538538	0.0451824568	5.82462e-05	-0.0833286014	0.0128009979	-0.2232085577	0.0538088023	-0.1512653642	-0.0631758271	0.0794339671	0.0081318871	-0.1126125866	-0.0159806289	0.0019481234	0.0541873906	0.0435662976	-0.0144198871	-0.2219221467	0.0166162749	-0.0643474069	-0.0041366558	0.0315947024	-0.0826896296	-0.071666569	-0.1725831536	-0.0003305908	0.0359043191	0.1726431969	-0.1075089995	-0.0093207996	-0.0418766207	-0.158394542	0.1551165081	0.1340250919	-0.1304032056	0.1140168754	-0.079320863	0.01563554	0.0248187134	-0.0209000535	-0.0702101158	0.0997251042	-0.0131601503	-0.0002054409	-0.0734542386	0.074852401	0.0360606487	0.0774177392	0.0502803546	0.0751151095	-0.1461584755	0.0325320757	-0.0671102507	-0.0842013846	0.007068046	-0.0224193582	-0.0510875691	-0.0253119137	-0.1216518533	-0.0330700118	-0.1798360275	0.0635265345	-0.0993707873	0.1399482761	-0.0873184985	-0.1328602153	-0.0766198098	0.0841952464	0.0174644381	-0.1239223736	-0.0123364855	-0.07696927	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0866888556076759	0.0039062450070589	1.5258750055172675e-05	0.0075149576865684	-0.0605153041524886	-0.0500079576093668	0.0025007958242602	0.0036621020366682	0.0711793625734316	0.0974478870823318	0.0094960906968108	0.00506650165636	0.0001510101621453	-0.0007942478223105	6.308296032451303e-07	2.2804069071149797e-08	-0.0020808536184289	0.0006546986162736	4.2863027815056693e-07	4.329951781328645e-06	0.0019321620404049	-8.263791645910022e-05	6.829025236701227e-09	3.733250150381626e-06
6361.71110352907	1.7390289841359845	40471368.16476506	3.0242218076650342	12703.698365388092	-98.79091842086382	161383952.1587641	9759.64556243777	6588.703698749336	-22.43155364754421	43411016.42991318	503.17459904265377	7510.755549142668	7009.822063087398	1.302284	30.042015	0.1348966168491557	0.0684815084744423	-0.0135439548	-0.0024003571	0.021396491	0.0643376381	-0.1745995337	0.0809869674	-0.0189612123	0.2037477714	0.1187340169	0.0033686212	-0.0539758005	-0.0221366723	0.0806568839	-0.0836403647	0.0447161292	-0.0277573838	0.0208597201	-0.0506273492	0.0541874576	0.0630764409	-0.0339307399	-0.0758446404	-0.0266659936	0.0167245867	-0.0314863762	0.0128145373	0.0309518822	-0.0493118273	-0.0446516245	0.1551135415	0.0543227341	-0.1304179544	-0.0902764784	-0.0759703989	0.0295270672	0.0329297316	0.0096829281	-0.1270775637	-0.1734310239	-0.0796101677	-0.0204706186	-0.0563132682	-0.020297873	0.0633110001	0.1797502388	-0.1234912246	-0.094366177	0.0948128277	0.0008357623	0.0886126931	0.0932354065	0.0144473313	-0.0829084853	0.0521040891	0.0097237253	6.15701e-05	-0.0268361071	0.0628801545	-0.0275327611	0.0281915562	0.0648839597	0.1225873604	0.0173974009	-0.1158663175	0.0052323058	0.0450848447	0.133978277	-0.0994105204	-0.0507493033	0.0886688631	0.0830572505	0.1441037635	0.1055321295	0.0007189853	-0.0915411498	0.0316988219	-0.0058116458	-0.0491835008	-0.1144385194	-0.0244903798	-0.0171718298	-0.0431758767	0.0492239828	0.0751157682	-0.2012729979	0.0683761473	-0.0814540179	0.0081648221	-0.0124182799	0.0676629262	-0.0404323254	0.0392538213	-0.1428827214	-0.0615462275	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0625029474753091	-0.0241859081323668	0.0005849581521872	0.0039066184431012	-0.0652875234245726	-0.004772219272084	2.2774076780849964e-05	0.0042624607149141	0.0451485221152836	-0.026030840458148	0.0006776046549575	0.0020383890491942	-6.914222639343862e-05	-0.0002201523885387	4.846707417931173e-08	4.7806474706415205e-09	-0.0011750526775387	0.0009058009408901	8.204753445175712e-07	1.3807487949908682e-06	0.0014599623901027	-0.0004721996503022	2.2297250974552006e-07	2.131490180514388e-06
6362.61087821292	0.8997746838504099	40482817.18755339	0.8095944816981051	12739.77377206308	36.07540667498688	162301835.76334634	1301.434966765688	6584.738074843629	-3.965623905706707	43358775.51429538	15.726172961512516	7490.533579449038	6998.77056848901	1.20496	27.796881	0.1387786060522143	0.1046041543166461	0.0145614207	0.0463173177	0.0081341656	0.0635563252	0.0571138866	0.1684455152	-0.030358585	0.0265649427	0.0770959499	0.0492874635	0.0544931676	-0.1110065416	-0.0027658252	-0.0654755366	0.0468520635	-0.2105802893	0.1346534762	0.0509227431	0.0652192973	-0.0002823321	0.0274418495	-0.0119830346	-0.0399646803	0.1295769929	0.055844361	-0.0837069935	-0.0485017887	-0.0395435005	0.0546222851	0.038200466	-0.0746156821	-0.1135351119	-0.1026708928	-0.0429739854	0.0272960791	-0.133616612	-0.2440215735	-0.1725203712	-0.1304708095	0.1123754221	0.0858398272	-0.0125443971	0.0477836537	-0.1143656387	0.0698723142	-0.1525015426	0.0243159755	0.1860127313	-0.0590685818	0.1087668599	0.0908581264	-0.0352792439	0.014106677	0.0344100526	-0.1650234877	-0.0146042989	-0.0473277204	0.0417281109	-0.0974035189	-0.0006981406	-0.0573734346	0.0931947944	-0.0040771834	0.0237138823	0.0399060463	0.0657369907	0.0103780761	0.0822231289	-0.0849780577	0.1086191456	0.1175199152	-0.0396300008	0.0738600464	0.1007389394	-0.149912847	0.0311835365	0.0860227839	-0.0368610964	-0.2037672151	-0.0224514485	0.0124763713	0.0459055963	0.0652783848	0.1393555619	-0.0090192821	0.0167593455	0.0149628968	-0.0190849011	0.0006977228	-0.0748854611	-0.059179689	0.1485836133	-0.0610775521	0.0711056531	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0626041202814491	0.0001011728061399	1.0235936702241732e-08	0.0039192758762141	-0.0633522689140306	0.0019352545105419	3.745210020573137e-06	0.0040135099765556	-0.0593267758856157	-0.1044752980008993	0.0109150878923767	0.003519666336982	-0.0002517676839715	-0.000182625457578	3.33520577555963e-08	6.33869666923731e-08	-0.001302638666659	-0.0001275859891202	1.6278184619805292e-08	1.6968674958751372e-06	0.0011248362221084	-0.0003351261679942	1.1230954847454376e-07	1.2652565265670977e-06
