global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
5693.284371838804	n/a	n/a	32413486.938623965	14375.058847435215	n/a	206642316.86722547	n/a	4994.431170105525	n/a	24944342.71292164	n/a	7496.576704738451	7908.094625454699	n/a	n/a	n/a	n/a	-0.1266008134	0.2170982269	-0.0467450875	0.0632490507	-0.0422773038	-0.6986932277	-0.0401994771	0.0135327973	-0.2503037245	0.0195454133	-0.0693686015	0.0556173998	-0.1077027716	0.0892269821	-0.2915435166	-0.1713714149	0.1046297886	-0.0021027512	0.1660683845	0.1292654218	-0.0749275674	0.0091720534	-0.1274244752	0.0460358668	-0.0044620202	0.2748175902	-0.159272191	0.0701803978	-0.0392951307	0.0950642664	-0.1172916233	0.0160995863	-0.1787967427	0.1500788692	-0.1942507501	0.1060863755	-0.0419306893	0.0045342919	0.081904573	-0.1386632646	0.0347146939	0.206063748	-0.0524256827	-0.1128920365	0.1307914694	0.0322140179	-0.1643523815	0.11845093	0.0111150706	0.0908838353	-0.075026881	0.0562060378	-0.0038085562	0.2777819014	-0.5477736009	0.2450078644	-0.0652139131	0.0732615787	-0.1609020952	0.278924271	-0.1517685274	0.0694915732	-0.0996533695	0.1395042015	-0.0894498662	0.1337469597	-0.1381037539	0.0107668822	-0.0748244912	0.0786596999	-0.1782608397	0.0572664892	-0.0241916171	0.0958856079	-0.0483101124	0.0125636082	-0.0012054518	0.0498916536	0.1801944527	-0.1926852755	0.0580476915	-0.1306294175	0.250421745	-0.0549894554	-0.0806679734	0.1828340553	-0.0270617075	0.1675803518	-0.001133603	0.0039064314	-0.3190361543	0.0346949545	-0.1553460832	0.1761766784	-0.2249843221	0.066552125	0.1480347992	-0.1151324	0.0456251798	-0.2032790455	0.0442455394	-0.067744156	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0568242563977037	n/a	0.0032289961151519	n/a	-0.0767387331483462	n/a	0.005888833165213	n/a	-0.0847413453226266	n/a	0.0071810956070886	n/a	-0.0180449873066802	n/a	n/a	0.0003256215668982	-0.0015378162639521	n/a	n/a	2.364878861675595e-06	0.0006301782214299	n/a	n/a	3.9712459076455213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5679.326766005722	-13.957605833082198	194.8147605916902	32254752.51506901	14140.039775330344	-235.0190721048712	199940724.8479242	55233.96425303463	4999.406940866024	4.975770760499472	24994069.76037938	24.758294661041496	7430.399240998641	7793.950421069283	1.490141	44.515682	0.2407319372343307	0.1108670915062536	-0.0995993248	0.2086558216	-0.0199460377	-0.0541376915	0.0179800448	-0.2794082289	-0.0043374657	-0.0153627452	-0.2123586843	-0.0262709534	-0.0701018471	0.0546375174	0.1296334627	-0.0459871965	0.1916770387	-0.2146405596	0.1263106546	0.0260304655	0.1199522881	0.1853128897	0.0049873346	0.1930757759	-0.0709933662	0.0233991021	0.1095566676	0.279305905	-0.1112757029	-0.01065592	0.0261011272	-0.107700239	-0.0955345218	-0.0555801179	0.0154992099	-0.1123007081	-0.0004137635	0.1570597063	-0.0519959782	-0.0119653268	0.0159326526	0.0960170143	-0.0355978872	0.0091783553	-0.0326983529	-0.0244278519	-0.0775574786	0.1515378761	-0.1181671865	-0.0740126731	0.0364122458	0.0166828281	-0.0061369954	-0.0002414183	0.0163159214	-0.0068230087	-0.3310151607	0.2139651156	-0.0527714098	-0.0721480392	-0.0482591761	0.0721353343	-0.0620275307	-0.1787203069	0.0243004969	-0.0520342414	0.0497624304	0.0314982411	0.1325407332	0.00848613	0.065439559	0.0372756612	0.1103888258	-0.1762031311	-0.0671897604	-0.0383909625	0.1740138637	-0.0255121776	-0.1029438319	-0.0467672772	0.1773623778	-0.1957428711	0.0445615496	-0.1182603107	0.2065477491	-0.036810454	-0.0889301307	0.172727656	-0.0120030563	0.1191553588	0.0209475825	-0.0582718597	-0.2451447919	0.1700939845	-0.0163487756	0.0531962365	-0.0683148187	-0.0440957974	-0.0736223813	-0.0158264085	-0.0143326595	-0.0298802765	0.0221712012	0.2434427782	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0623422109953679	-0.0055179545976642	0.0038865512717909	3.0447822941883497e-05	-0.1078097805404496	-0.0310710473921033	0.0116229487801799	0.0009654099860423	-0.0279210830922664	0.0568202622303602	0.0007795868810452	0.0032285421999268	-0.0162026303957865	0.0018423569108937	3.394278987117779e-06	0.0002625252317424	-0.0009747865727383	0.0005630296912138	3.17002433188307e-07	9.50208862390881e-07	8.91113632533417e-05	-0.0005410668581765	2.927533450170519e-07	7.940835060869017e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5668.774665881734	-10.552100123987657	111.34681702666032	32135006.212542567	14009.349148220486	-130.6906271098578	196261863.55674607	17080.040014367903	4992.426897393241	-6.980043472783109	24924326.325815503	48.72100688194208	7394.458457540761	7889.897162811412	1.251539	37.38781	0.366633280818771	0.2374289949787752	-0.034519988	0.1690082273	-0.061851373	-0.0665770015	-0.0444081616	0.0028461974	0.0319381439	-0.0826858427	-0.0995706529	-0.0609212159	0.1742118757	0.0925296205	0.0015504325	-0.0878156473	0.0427334161	-0.2219873879	0.128837727	0.0035900958	0.0659041937	0.093217091	-0.033490632	0.071873162	0.0554904902	0.0345779539	0.2423678993	0.184824388	0.1055943276	0.0274205196	0.0046076921	-0.0353379638	0.0100537218	0.0643306354	0.2137866151	-0.2748516794	0.0675970063	0.0405236183	0.0467728187	0.04917844	-0.2148816528	-0.12440328	0.1499931921	-0.0497429915	-0.019613047	-0.0738362868	-0.009986067	-0.1291005177	0.1709917233	-0.0242604364	-0.2815169669	-0.0611224384	-0.0033067522	0.0478231006	0.0180140975	-0.1250588969	-0.1860165301	0.0095219988	-0.0477270685	-0.1534328069	0.1245753036	-0.1342977793	-0.0619004436	-0.0168164347	-0.0176048411	-0.0068325042	0.0389942119	0.0481820122	0.2837455213	-0.0544802182	0.1768544628	-0.1195755847	-0.078336936	-0.1334974316	0.0305153535	-0.2252755703	0.1366798193	-0.0181899661	-0.178994758	-0.0611440584	0.1494468026	-0.1504173196	0.0411813539	-0.1430409447	0.1079547002	0.0333874083	-0.0292947826	0.2072569687	0.0291641759	-0.0123305459	0.0477007974	-0.0568696861	-0.075476584	0.1191559522	-0.0750058386	-0.1673204863	0.1521349901	-0.1364816734	-0.0194144003	0.1299699119	-0.0039111807	0.1378500496	-0.0218888496	-0.205028998	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0646371140680912	-0.0022949030727232	0.0041779565150514	5.266580113194815e-06	-0.1640557208683475	-0.0562459403278979	0.0269142795496331	0.0031636058033694	-0.1342098169411656	-0.1062887338488992	0.0180122749633811	0.0112972949432021	-0.0126073647688569	0.0035952656269296	1.2925934928181493e-05	0.000158945646415	-0.000703024363805	0.0002717622089332	7.385469820430658e-08	4.94243256103425e-07	-7.993487226877136e-05	-0.0001690462355221	2.857662974419772e-08	6.389583804624792e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5663.416087325553	-5.358578556180873	28.714364142761493	32074281.77817788	13961.367101096324	-47.98204712416191	194919771.3315748	2302.2768462252943	4988.728037062457	-3.698860330784555	24887407.427773032	13.681567746651629	7391.439925101902	7871.760196709112	1.120761	33.481022	0.2692266040710648	0.1489560455401845	0.0008075041	0.1367636886	-0.0270513324	-0.0184778161	-0.0069122618	0.0751475618	0.0754724985	0.0334197063	0.0507639757	-0.1649248897	0.0350107191	-0.0062400499	-0.0361041151	0.1027106173	0.0998269224	-0.1085241992	0.1211716392	-0.0728449747	0.0525319433	-0.0952312653	0.0802571595	0.1053293144	-0.0375095186	-0.0002214322	0.0672421984	-0.2222586181	-0.0800306112	0.050906463	0.1517480633	-0.0711233453	0.0287394913	0.2401023459	-0.1497460777	0.0830156889	0.1423087735	-0.0858602731	0.0755553747	0.0973647951	0.1027724795	-0.0332941337	-0.0889909288	-0.0964643958	-0.0643414826	-0.0832804342	-0.0313537692	0.0481396627	0.0085652475	-0.0853972673	0.0538808084	0.0286608216	0.0778075888	-0.0293390608	0.0854483919	-0.0406401877	0.0172814497	-0.0871104567	-0.133391233	-0.1528457641	-0.0506958104	-0.0002582223	0.0857851159	-0.073481927	-0.0910568552	-0.0801481088	-0.0564959553	0.117291435	0.0474745234	0.0611347359	-0.0398930109	0.1225728771	0.1229106394	0.1682548057	0.171585546	-0.0385277713	-0.1380126731	-0.049850234	0.2993747122	0.0806811339	0.0771248433	-0.1122517065	0.0272860376	-0.0685876459	0.0564043217	-0.0155534915	0.0041051321	-0.0033518298	0.0319823852	-0.0516862643	-0.0789319552	0.0266818936	0.1593497056	-0.0242384687	0.0500984914	-0.0307831718	0.1326028949	-0.0367698913	-0.1185794829	0.0574901386	-0.0379037923	0.1146118187	-0.0708316525	0.1000072272	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0461523068760385	0.0184848071920526	0.00213003542998	0.0003416880969273	-0.0784021201749141	0.0856536006934333	0.0061468924479216	0.0073365393117501	-0.1732182901752708	-0.0390084732341051	0.0300045760512443	0.0015216609840559	-0.0108659727752469	0.00174139199361	3.03244607540901e-06	0.0001180693643524	-0.0009087118936133	-0.0002056875298082	4.2307359918640294e-08	8.257573055942694e-07	0.0004945800633424	0.0005745149356111	3.300674112403084e-07	2.446094390557724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5655.66971770416	-7.746369621393569	60.006242311249146	31986599.95575585	13943.292270487718	-18.07483060860613	194415399.34024253	326.6995015298052	4991.570093996654	2.842056934196989	24915772.00328176	8.077287617217191	7386.685401494566	7853.476469889479	0.943952	28.199121	0.1439864723007849	0.0755559082075167	0.0081188925	0.1060063295	-0.0035864993	0.0603367405	-0.0653797122	0.0894223127	0.0619049922	-0.058385624	0.0964234161	-0.0966375573	0.0228316199	0.0364657879	0.0073619384	0.0882683663	-0.1433571046	-0.0208697043	0.0814064271	-0.0614908722	0.0657329566	-0.0787071981	0.0976760403	-0.0896649457	-0.1050502979	-0.1090890677	-0.0392051823	-0.1120817791	-0.1068905458	0.1107510486	0.1474494129	0.0029892483	0.0269962926	-0.0279629738	0.0610964204	0.0579541587	-0.0081133947	-0.1279368167	-0.0364517677	-0.0762029058	-0.1762308792	0.0310458302	0.0122659368	-0.1452022231	0.1857545038	0.1159387125	-0.0180581301	-0.1300357694	0.109563991	-0.0431383091	0.0836614708	0.0939593113	-0.1090383866	-0.096414316	0.0676917585	-0.02377496	0.0231207596	-0.1296213227	-0.0820155748	-0.0095614226	0.0698456557	-0.0682765619	0.1232056953	0.0080513759	-0.1426582824	0.0452032498	0.0911046834	0.1160535442	-0.0161075231	0.0589097622	0.0858304015	-0.0402441611	0.0499462192	0.0352716289	-0.0236657399	0.0212730563	-0.0513582095	-0.1567512565	0.0011065823	-0.0082957784	0.0471575221	-0.0900789325	0.0209403205	-0.0229958447	0.0536440819	-0.0198691559	-0.0083932724	-0.090284133	-0.0328712861	-0.0421912374	-0.1070159423	0.1034217599	0.2015923913	-0.1434881486	0.0605922286	0.0282022804	0.0196646291	0.0534473235	0.1263136771	-0.0726243292	0.0529115156	-0.0159938601	-0.0813774837	0.022335322	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0379511215265466	0.0082011853494919	0.0014402876251227	6.725944113672059e-05	-0.0132819093619787	0.0651202108129354	0.0001764091162998	0.0042406418563211	-0.1472331451136881	0.0259851450615827	0.0216775990200683	0.0006752277638714	-0.0104030884396862	0.0004628843355606	2.1426190810747e-07	0.0001082242490839	-0.0008178259120241	9.088598158919996e-05	8.260261649432396e-09	6.68839222378051e-07	0.0001547517589568	-0.0003398283043856	1.15483276461592e-07	2.394810690022353e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5652.711061120269	-2.9586565838908427	8.753648781400631	31953142.340511438	13950.56837092898	7.276100441262315	194618357.87196407	52.941637631337656	4994.92710869134	3.357014694686768	24949296.821139637	11.269547660342894	7392.504193868885	7746.470860510414	0.980914	29.303305	0.0887529714580858	0.0610879282084346	0.0270293336	0.1114806514	0.0600249336	0.139311614	0.0194482975	0.0864027473	0.1017201795	0.0296348978	0.0866015822	-0.1235740739	0.0568466787	0.026784541	-0.0581071658	0.146335265	-0.0055525218	-0.0068985584	0.0730566068	-0.0586698749	0.0863841483	-0.0776358262	0.0828572875	-0.1586523619	-0.1029267692	-0.0675185493	-0.1537544268	-0.0037667617	-0.0326295939	-0.0515583738	-0.1194612983	-0.0545505858	-0.1630360386	0.0571501346	-0.0409781594	-0.0501313436	0.0695828552	-0.1197257373	0.0410833051	0.1038415457	-0.0144187262	0.1360280657	0.0375580782	-0.069583738	-0.0072293998	0.0948386058	-0.0633730532	-0.1442776068	-0.0403934633	-0.0724046716	-0.0750569354	0.0658430229	-0.1888708134	0.1547061793	0.0862841508	-0.012522214	0.0497799905	-0.0463603824	-0.0758427585	-0.069141175	-0.058614807	-0.0385455505	0.1808079793	0.0589247985	-0.0288334787	0.0214243287	0.1660256513	0.147565835	-0.0151266951	0.0212031725	-0.1042933512	-0.1044241433	0.1868731928	0.1159923148	0.0929287422	0.0672881508	0.0398435016	0.021896218	-0.0447778972	0.0865289653	0.04441925	-0.0985551316	0.0033487985	-0.0117514733	0.0558468218	-0.0196629333	0.0051913987	-0.0903787316	0.024316169	-0.0486988063	-0.1269261284	0.0283918358	0.1691535473	-0.0723815471	0.0611990483	0.0252380022	0.041803937	0.0142132618	-0.0858951801	-0.0509002212	-0.1344187791	0.1818915138	-0.0071353956	0.1517529654	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0384206131156474	-0.0004694915891007	0.0014761435121822	2.2042235223639289e-07	-0.0709176091651215	-0.0576356998031428	0.0050293072896969	0.0033218738917979	-0.1646003889839704	-0.0173672438702822	0.0270932880536743	0.0003016211596498	-0.0104646175275277	-6.15290878414991e-05	3.785828650606913e-09	0.0001095082199974	-0.0010198249290742	-0.0002019990170501	4.0803602889206617e-08	1.0400428859611971e-06	0.0001526691399372	-2.0826190195999948e-06	4.337301980799643e-12	2.3307866289164362e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5673.062016617138	20.35095549686957	414.1613896355659	32183632.644384112	13976.990345896029	26.4219749670483	195356259.1292708	698.120761159327	5001.963298475571	7.036189784230373	25019636.839296613	49.50796667970787	7405.989938943614	7795.146947497572	1.116787	33.362297	0.2449561522898383	0.1249422099683323	0.0096218137	0.0714518834	0.0205322148	0.1242889781	-0.0440887184	0.0144592134	0.0343337228	-0.0124609961	0.0551172438	0.0122404134	-0.1022264927	-0.0433169227	0.069152531	0.1362001639	-0.1138221365	0.0702111046	0.0238344071	-0.0066582279	0.1427586207	-0.031452269	0.0382156223	-0.1380211703	0.0732645522	-0.1526062273	-0.0509477614	-0.073740918	-0.2256408262	-0.0837820784	0.0217209444	-0.1296962871	0.0159325248	0.1429702278	-0.0315116004	0.0436716832	0.0016467604	-0.0618052999	-0.0399876797	0.061715369	0.0866617252	-0.0999047023	-0.0712525213	-0.0813498069	-0.1906262659	0.1445328931	0.1180844544	0.0225141197	0.0940429455	0.242662762	0.0230002151	-0.0630725213	0.0907567555	-0.0746468848	0.0350905124	0.0343660783	0.0075761801	-0.0152870892	-0.0478637529	0.1147487775	0.0218086805	-0.0840897326	0.1177094812	0.1435350692	-0.13824901	-0.0574276226	0.1269056782	-0.051223607	-0.0969123908	0.069192938	-0.0476521698	0.083536105	0.2005688241	-0.030100175	-0.0394856616	0.0103325167	-0.0308044823	0.0077677009	0.0616400636	0.0665817811	0.0105735322	-0.0612882271	0.001853689	0.0403083287	0.0202596356	-0.0090408726	-0.016855861	-0.140711884	-0.0822502894	0.0063194836	-0.0497194236	0.0971131234	0.1454808423	-0.1870644337	0.0295525576	0.0285263536	-0.0042719163	0.129961092	0.1864783022	-0.1296383325	0.0540681321	-0.0760675026	-0.0851736785	-0.0320714301	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.012249355309521	0.0261712578061263	0.0001500467054988	0.0006849347351547	0.0296170242353923	0.1005346334005138	0.0008771681245598	0.0101072125129757	-0.105597451287366	0.0590029376966043	0.0111508217183876	0.0034813466568293	-0.0096651604078842	0.0007994571196434	6.391316861486813e-07	9.341532571013226e-05	-0.0008089137600186	0.0002109111690556	4.448352123239991e-08	6.543414711474292e-07	-2.190903909557538e-05	-0.0001745781790327	3.0477540594399775e-08	4.800059940914504e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5693.144544198209	20.08252758107028	403.3079140444485	32411894.80113383	13960.611304514692	-16.37904138133672	194898667.99574345	268.27299657154066	5002.66667934567	0.7033808700989539	25026673.90463543	0.4947446484211614	7385.287413128397	7832.406565463803	1.199221	35.824902	0.2153970275524979	0.1394176720808753	-0.0051050181	0.0735416182	-0.0181010527	-0.0331484444	-0.0816378154	0.0613737865	0.0085312146	-0.0136503966	-0.086415858	-0.0055399931	0.0430745507	-0.1822940133	0.1219376674	-0.0441785268	0.000428462	0.0633387935	0.0487849072	0.0454489935	0.0629764013	-0.1177349675	-0.086110125	-0.0635957957	0.1512929076	0.1779104097	-0.1665590589	-0.0153808282	0.0769070628	-0.0645677405	0.1550018323	-0.0385819326	-0.0354471189	-0.1538766005	-0.1983142382	0.0299713285	-0.1016202369	0.0521407617	0.0643563098	-0.081665784	0.2156964171	-0.0383892505	0.0916016772	-0.0190187234	0.0357881566	-0.0596546665	-0.0177177362	-0.1151979429	0.2484121	-0.0270540739	0.0284517437	0.0404442173	0.0436091144	0.0889504967	0.025268679	-0.0790711303	0.0296523599	-0.0263618327	-0.0377085728	0.1306270208	-0.1699513369	-0.1656522848	-0.0521953661	-0.0320284724	0.0257942628	-0.0394945479	0.008386374	-0.001444771	-0.1027638023	0.0559968425	0.0860098422	-0.1424990569	0.1019275234	0.1257659098	-0.1846055003	0.0694462346	-0.0496878981	0.0835511684	0.0337724005	0.0293765989	0.0069727323	-0.0609749612	-0.0135726993	0.0327149289	-0.0051348717	0.0003778902	0.0127462037	-0.1022764219	0.0538580894	-0.0563563037	-0.0602494791	-0.0560720671	0.0775916473	-0.1317688143	-0.0131491008	-0.0147890033	0.0507892902	-0.0710518583	-0.1130408285	0.0341869437	-0.1082787296	0.0722902356	0.0710314106	-0.0429739165	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0268146463811405	-0.0145652910716194	0.0007190252605456	0.0002121477040009	-0.100462908664781	-0.1300799329001733	0.0100927960173881	0.0169207889433135	-0.147537452294955	-0.0419400010075889	0.0217672998296861	0.0017589636845165	-0.0092266874470163	0.0004384729608678	1.9225853741226265e-07	8.513176124492816e-05	-0.0007873788753598	2.153488465880002e-05	4.6375125726782037e-10	6.199654933628635e-07	-0.0001381372450312	-0.0001162282059356	1.3508995855013968e-08	1.9081898464809792e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5686.007446025977	-7.137098172232072	50.93817032007839	32330680.676262848	13966.32622813786	5.714923623167124	195058268.3107715	32.660352018633645	5003.534080992354	0.8674016466839021	25035353.299652	0.7523856166699449	7400.347579313859	7890.952521005156	0.99983	29.868395	0.1857949771361747	0.1100437367389734	0.0030701157	0.06309981	-0.0586429433	-0.0874709382	-0.1253455206	0.0695436636	0.0294096177	-0.0236028989	0.0243584988	-0.0047042513	0.0443094848	0.0120350962	0.1374336681	-0.1092670738	-0.0326106539	0.0636113862	0.0422646221	0.0447305392	0.100479861	-0.0723101329	-0.0881910249	-0.0239337367	0.1485930083	-0.0855963985	-0.194419275	0.1174748461	-0.0188162607	0.1037844761	-0.1160360056	-0.0470709473	0.0494012256	-0.2134175792	0.0133295144	-0.0657773057	0.1581428459	-0.200366886	0.091028781	0.0129436297	-0.0419645567	0.0671834785	-0.087556808	-0.0266239547	0.0765731659	0.0792440152	0.0804410523	0.132465331	-0.0672549564	0.1698212533	-0.0570601205	-0.0818715937	0.1184471716	-0.0171813916	0.0230444527	-0.04330113	0.0307534296	-0.0188537406	-0.0604584934	0.0814063211	0.0822247719	-0.1279443121	-0.0254037134	0.0298259984	-0.0725610032	-0.0758701467	0.076974819	-0.1841076548	0.1148670055	0.0478098888	-0.0984594678	-0.0571067874	0.0828113639	0.016037352	0.0440595242	0.2057049507	-0.0508250031	-0.0709473368	-0.3764308243	0.1277308995	-0.0046156699	-0.0424971106	-0.0133632668	0.0610221372	-0.0170430904	0.0054567936	-0.0122229101	-0.1113861884	-0.0216041545	0.0271994031	0.0113062207	0.0266948996	0.0712461866	-0.2243977511	0.0457107473	-0.0875404637	-0.0128903024	-0.0048107162	0.1110260152	-0.0708212947	0.0062366161	-0.0534579508	-0.0515723273	-0.0760882188	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0286619531874237	-0.0018473068062831	0.000821507560518	3.412542436540236e-06	-0.0119886014196737	0.0884743072451073	0.0001437265639998	0.0078277030425016	-0.0859457707166342	0.0615916815783207	0.0073866755040762	0.0037935352396452	-0.0087211409835217	0.0005055464634945	2.555772267518964e-07	7.605830005446185e-05	-0.0008907128250441	-0.0001033339496843	1.0677905157357444e-08	7.933693366980415e-07	-6.938402808083066e-05	6.875321695036936e-05	4.727004841024556e-09	4.8141433527214965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5668.426199777517	-17.581246248460047	309.1002196489905	32131055.582324177	13939.6423631205	-26.68386501735949	194313629.2117037	712.0286522646618	4993.799875231908	-9.734205760445548	24938037.19386622	94.75476178669128	7392.9454429347825	7865.7598488087215	0.989275	29.553076	0.1862403397843742	0.1006356025629732	0.0259223035	0.0344915176	-0.0329779697	-0.0874924443	-0.0479211163	0.0844517508	0.0272370228	-0.0030919386	0.0777354403	-0.0256638376	-0.0362040459	-0.0647734857	0.1009853993	0.034787832	-0.0629431482	0.0596146302	0.0757163222	0.0079360323	0.044809042	-0.0518809609	-0.0580608194	0.0468249037	0.0650359695	0.0052020056	-0.1727221927	-0.0967417061	0.0909540766	0.0738990075	-0.1141611411	-0.0118898288	-0.0881869979	0.0416544197	0.1184731474	0.0581957509	0.0410923023	0.001446769	-0.1239504197	-0.0590716019	-0.0176946027	0.116899684	0.1800735389	0.1481045407	0.1479288506	-0.0349227747	-0.1084438811	0.0941433905	0.1144843297	-0.0454815784	0.0106931481	-0.0024508908	0.1245868523	0.033170722	0.0489486366	-0.0190730136	0.0875161741	-0.0737585225	-0.0767622441	0.0393491772	-0.0226795863	-0.0326421123	0.0107875842	-0.1164301565	-0.1134374583	0.1125356642	0.0212602025	-0.0432681139	-0.0386219725	-0.0098133045	-0.1113918473	-0.1813711558	0.0620451422	0.1323442912	-0.0283463154	-0.0957878521	0.0294242233	0.0850339682	-0.0203514915	-0.1573966278	-0.0215223139	-0.0309551527	-0.0210727283	0.0462195683	-0.022920732	-0.0012398915	0.0334828839	-0.091626288	0.0445841477	-0.0134751571	0.0066239916	-0.0208858427	0.10511591	-0.0862239903	0.0338417656	-0.0784244431	0.0707416049	-0.127630198	-0.0906261747	0.0388019077	-0.0525111761	0.0226030984	0.0823089293	-0.0333152017	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0275952621858834	0.0010666910015402	0.0007614984951076	1.1378296927670424e-06	-0.0779894957960891	-0.0660008943764154	0.0060823614545282	0.0043561180584867	-0.1420117523329622	-0.056065981616328	0.0201673378006785	0.0031433942946024	-0.0079590666114385	0.0007620743720832	5.807573485860048e-07	6.334674132531513e-05	-0.000547857407303	0.000342855417741	1.1754983747442417e-07	3.001477387367653e-07	8.782163789668e-05	0.0001572056659775	2.4713621415432653e-08	7.71264008285558e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
