global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
5101.377710688674	n/a	26024054.547111213	n/a	13789.18732896742	n/a	n/a	190141687.19335565	4994.154646393802	n/a	24941580.6320968	n/a	6173.104284059377	6641.464629468679	n/a	n/a	n/a	n/a	-0.0831058869	0.0309027957	-0.082126958	0.1663504641	-0.0631840529	-0.1880441511	0.1753701681	-0.078505936	0.2984414426	-0.2580048887	-0.0010922908	0.1584939172	-0.0604064297	-0.1283057181	0.0152606007	-0.0475886207	0.0105421429	-0.0216769206	0.0718860563	-0.0584571267	-0.0375387266	0.0959318276	-0.1980811035	0.1555277289	-0.1554178731	0.1052348039	-0.1893470084	0.0796731416	-0.1271988386	0.0465540592	-0.031058574	0.0341175753	-0.0205486525	0.0546176472	0.0233566879	-0.055716503	-0.1373087138	0.0212751484	0.0955625505	-0.0824441479	-0.1223650344	0.1547123794	-0.0237687443	-0.0556161108	-0.0164481052	0.0264836473	0.2065185243	-0.0708179208	-0.0210023264	-0.1054856065	0.0169323177	-0.0673478712	0.1688301089	0.2253036148	-0.0032789703	0.0058448861	-0.1355466928	0.3318234231	-0.0721799301	0.1778727032	-0.11226879	0.0800637678	-0.0200424525	0.2380196896	-0.0649467264	0.1872960564	-0.0671446369	0.0208060905	-0.0959088672	0.0046635624	-0.1278279701	0.0333678997	-0.0869372388	0.0501501467	-0.0119308334	0.0536850261	0.0798359236	-0.1667995238	0.072118331	0.0864509448	-0.1658343267	0.0703931489	-0.0502342521	0.0645210822	-0.14606232	0.0044526415	-0.203025918	0.0502918436	-0.1547426576	0.0487146071	-0.0936568106	0.0137164907	-0.0745332067	0.069964653	-0.0550996652	0.1328954935	-0.0138927771	-0.0630780956	0.0646442111	0.0976700416	-0.0615692697	0.121519775	-0.1185797351	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0268263902662511	n/a	0.0007196552147172	n/a	-0.0650901251159155	n/a	n/a	0.0042367243876055	0.2392787250108199	n/a	0.0572543082428035	n/a	0.0022922167021883	n/a	n/a	5.254257409791005e-06	-0.0024112265796816	n/a	n/a	5.814013618563027e-06	-0.0010667397562691	n/a	1.1379337076050588e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5082.263102590309	-19.11460809836444	25829398.24395088	365.3682427540595	13585.747855050224	-203.43947391719664	41387.61954770574	184572544.78100172	4991.257313622873	-2.897332770929097	24912649.57079382	8.39453718549968	6138.642891373416	6462.171985129224	1.127094	30.968584	0.0768951457765092	0.0374910597716458	-0.085742384	0.0071654253	-0.1914017577	0.0431448096	-0.0811491739	-0.1675181004	0.1475648631	-0.0893933064	0.2314703179	-0.0023527653	0.0103797775	0.151920682	-0.1533314366	-0.0950457693	-0.0596063892	-0.01448622	0.0756749661	-0.0567511224	0.0449103558	0.0470397089	0.0902575	0.0226694508	-0.2195241294	0.0789509813	-0.0336658305	0.1275096319	-0.0022610158	0.1121104406	-0.1382616762	0.0754618591	0.1692518147	-0.0080555032	0.0336197725	-0.0653402479	0.0928881477	-0.0559257257	0.0660388006	0.0551663417	0.0560113751	0.0958156949	0.124003152	-0.0259274597	-0.0860069427	0.148095153	0.0849291351	0.0286875769	0.0633578782	-0.0420053762	0.0427166045	-0.0966966699	0.0935941199	-0.1224928057	0.0735936646	0.2011201858	-0.0646132974	-0.062707242	-0.0604217218	0.1542628537	-0.1453266147	0.067825866	-0.1240114037	0.0945664008	0.0081448837	0.0352916019	-0.0852633642	0.1528287981	0.0015934878	0.0603343896	-0.0634312088	-0.0102892748	0.0326640491	0.0810958005	0.1040733624	-0.0242368107	0.1582463788	-0.056622422	-0.0067024032	0.0237409186	0.0614725436	0.0733806131	-0.1776863926	0.1022776188	-0.0678259501	0.0884175711	-0.1325010424	0.0780614795	-0.2153197683	-0.0179463659	-0.0741868926	0.0960989181	-0.1026434919	-0.0295461101	-0.0139850208	0.0380034725	0.0444250932	0.0026119433	0.0233148093	-0.0326212391	0.0604571255	0.1213723688	0.0314039366	0.0838572859	-0.0089488873	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0374585665469737	0.0106321762807226	0.001403144207754	0.0001130431724643	-0.0793313492770266	-0.0142412241611111	0.000202812465607	0.0062934629781135	0.2502972600416555	0.0110185350308355	0.0626487183843601	0.0001214081142257	0.0019292029825641	-0.0003630137196241	1.3177896063539713e-07	3.721824147934219e-06	-0.0023346660357657	7.656054391589999e-05	5.861516884698451e-09	5.450665498557928e-06	-0.0006862498137324	0.0003804899425366	4.709388068477538e-07	1.4477259637158124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5088.941661725469	6.678559135159958	25897327.23644518	44.60315212182852	13467.835694365447	-117.9121606847766	13903.27763735258	181382598.290424	4990.99105359598	-0.2662600268931783	24909991.69707511	0.070894401921156	6119.274367035	6424.123867189606	0.943886	25.934658	0.0735655246806971	0.032396005543906	-0.1010497558	0.0017420846	-0.1972673217	0.0082612767	-0.1205750879	-0.089605867	0.075840436	-0.1311196939	0.0503392996	0.0231620559	0.0432558418	0.1341226246	-0.1509263977	-0.0131568005	-0.037356153	0.1068076933	0.0558568522	0.0559409019	0.0764626105	-0.1117231768	0.029114985	-0.0253449013	-0.1776333129	0.0863529903	-0.015842631	0.1401716191	-0.0130123247	0.0604171277	-0.0094182333	-0.1801974034	0.1638315187	0.0723438877	-0.0700697212	0.1427826436	0.0474089141	0.0311372819	-0.0303949615	0.0095195872	-0.1445074793	-0.0361531616	0.1746534737	-0.1072895606	-0.0669409707	0.0099256242	-0.0698767042	0.0676322924	-0.2053473146	0.0028405297	0.043184896	-0.1108327773	0.0800098945	-0.1033500663	-0.0090192265	0.082902291	-0.0365852593	-0.0793595165	0.0026898814	0.0542850633	0.0058484762	0.182444135	-0.1211709085	0.1371785853	-0.121518136	0.0175398683	0.0493135784	0.0284825136	0.1162184184	0.0114936076	0.1054185052	0.113321673	-0.0585723869	-0.0554084259	0.0386191005	0.1131957272	-0.0633100728	-0.0649448606	-0.0057393851	0.1396723798	0.1003730246	0.0992570668	-0.1445864456	0.0971397293	-0.0475010952	0.1288054783	-0.0614655151	-0.0042996296	-0.2247642238	0.0344597556	-0.1585775977	0.0345672044	-0.1596755268	0.0189655174	-0.0106851674	0.008779235	0.0517899916	0.1215794426	0.0177223635	0.0658751035	0.151985814	0.0235264019	-0.0315269974	0.0575149691	-0.1669985568	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0448285212396371	0.0073699546926633	0.0020095963165325	5.4316232171911226e-05	-0.0613359252025276	0.017995424074499	0.000323835287621	0.00376209572045	0.2294571406736807	-0.0208401193679747	0.0526505794061412	0.0004343105752714	0.0014990656050949	-0.0004301373774692	1.850181634960812e-07	2.2471976883785385e-06	-0.0023341047187646	5.613170010999001e-07	3.150767757237853e-13	5.448044838159172e-06	-0.0008027516501733	-0.0001165018364408	6.444102118559561e-07	1.3572677894102196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5092.073488222188	3.1318264967185314	25929212.40945528	9.80833720554827	13443.85626891419	-23.979425451256247	575.0128449723559	180737271.37922335	4992.507885800247	1.5168322042673026	24925134.98977765	2.300779935902404	6109.5517993576495	6513.222356801201	1.474978	40.527199	0.3516808579815289	0.2082675555802816	-0.0586742327	0.043296195	-0.0257230818	-0.0227542428	-0.0105087337	-0.0759427087	0.0430326539	-0.0644817863	-0.0075587393	0.0833583184	-0.0024583311	0.0641155834	-0.0898876319	0.0619402209	-0.021978735	0.0549526907	0.0527775474	0.0250292739	0.1012576443	-0.0822343416	-0.0064341612	-0.1339055879	-0.0973177297	0.2726837527	0.1013690432	-0.0821703022	0.0895935314	-0.1381406059	0.0347299487	0.1327132571	-0.0858563495	-0.07356071	-0.139837481	-0.1599949378	0.1055864376	-0.0477332917	-0.106100544	0.1256888811	-0.012268166	0.0465257849	0.0153292766	0.1699814708	0.0124461257	-0.0958655818	0.0945376065	-0.0522594669	0.100396765	0.0500790477	-0.2256449664	-0.0837495246	0.0668038406	-0.0439391941	-0.0631484007	-0.0322433786	0.0002032762	-0.0397755021	0.0580714613	0.0425608304	0.0512935044	0.1007350042	-0.137936464	0.1395782975	-0.078423795	-0.0206925401	-0.2717240346	-0.1308064314	-0.0253251934	-0.1427544848	-0.0251501256	-0.2545788665	0.0826915119	0.0829932232	-0.078839522	-0.0548585021	0.040297555	0.0449661128	0.0717112894	0.1647208614	-0.0526851701	0.0083538749	-0.1457252187	0.0315316831	-0.045240104	-0.0451093081	-0.0957174425	0.1642996914	-0.0075501682	-0.1300273341	-0.0579387947	0.2656152302	-0.07094242	0.0588152374	-0.2036748032	-0.0117867074	-0.1449469645	-0.1962922416	-0.4173595402	-0.0331282206	-0.0848369406	0.1379613306	0.1363250871	0.0988582512	0.3244505821	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0526760623945818	0.0078475411549447	0.0027747675493978	6.158390217855083e-05	0.0052465582820673	0.0665824834845949	0.0044332271069763	2.7526373807128985e-05	0.1004853982170814	-0.1289717424565993	0.0100973152548454	0.0166337103522913	0.0037389734526463	0.0022399078475514	5.017187165522346e-06	1.3979922479593792e-05	-0.0027311298570495	-0.0003970251382849	1.5762896043014406e-07	7.459070296067222e-06	-0.0011314004820448	-0.0003286488318715	1.280067050771206e-06	1.0801005469050149e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5110.022421384434	17.94893316224625	26112329.147051632	322.1642016627831	13454.432406918031	10.576138003840242	111.85469507627386	181021751.3923261	5006.210451686283	13.7025658860357	25062143.08657297	187.7603118611493	6151.910144530848	6550.817012875732	1.513232	41.578281	0.2556418575019171	0.1306216565217511	0.0680536864	0.0655985365	0.0245556729	-0.0003964374	0.0487018006	0.0411884117	-0.0453001466	0.0199738901	0.0067095852	0.0551583278	-0.1094892289	-0.0688596462	0.0419317033	-0.025721669	0.1243733254	-0.1045081244	0.0226908515	0.0922574627	-0.0010383192	0.0916537385	0.0065508952	-0.1186871704	0.1542570886	0.1657496	0.1414834087	-0.0617696207	0.2113685366	0.0303194198	-0.0258087255	0.1422654009	-0.1079868979	0.0032904532	-0.201669948	0.113525924	-0.0072650623	-0.0501745634	0.0880105183	-0.0816492978	-0.0926974593	0.2476381714	0.0233773715	-0.0113227432	-0.0271353264	-0.0203359233	0.0456277104	-0.1867314186	0.1100932349	0.0146929595	0.1719493179	0.0736430336	0.0060925528	0.0222732204	0.0893203135	0.039739565	0.0113930442	0.1055528849	-0.0068110901	-0.0794825012	0.0715305956	-0.1475495891	-0.051632735	0.0902732635	0.14837173	0.0998618494	-0.1310082328	-0.1251392401	0.1256926405	-0.1771152388	-0.0204547891	0.0124144071	0.1428195735	0.3632316233	-0.06580929	-0.2140555892	-0.0417064207	0.0520254173	0.0004972147	0.005493382	-0.1722430487	-0.071863724	-0.0127436802	-0.0488776616	-0.0326515621	-0.0098272049	-0.0355766046	0.216551788	0.2008593745	-0.1220831619	0.1675282094	0.038918881	-0.0163781582	0.0772594398	0.0061058086	0.0454929706	-0.1009520975	-0.3433542751	-0.0011600358	0.0244794701	-0.0124469103	0.0056715619	-0.0164696808	-0.0317565989	0.1139488845	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.0595798644718854	0.0069038020773036	0.0035497602504882	4.766248312258152e-05	0.0426386103032854	0.0373920520212181	0.0013981655543574	0.0018180510885954	-0.022326879464309	-0.1228122776813904	0.0004984895466137	0.0150828555492909	0.0025750583507323	-0.001163915101914	1.354698364463477e-06	6.630925509676152e-06	-0.0024959820962864	0.000235147760763	5.5294469391900055e-08	6.229926624982253e-06	-0.0007597888302818	0.000371611651763	5.772790666209858e-07	1.3809521972602518e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5101.026910364673	-8.99551101976067	26020475.540264565	80.91921850663564	13459.55252980662	5.1201228885893215	26.21565839425626	181159554.3026238	5001.296215297776	-4.914236388506652	25012963.83315186	24.1497192821229	6144.399412855377	6637.102322648372	1.308704	35.958588	0.0986423934455504	0.0480926030804908	-0.0187253854	0.03812981	0.0529691529	-0.0834093101	-0.0202406946	0.0480416384	-0.0343116433	0.0474399659	-0.0622009461	-0.0630229277	-0.086454541	-0.0382808599	0.0412737383	0.0138348105	0.0301297228	-0.0732857507	0.0491275873	0.0279193608	0.0844738002	0.0249620847	-0.0441842765	-0.0967740234	0.0352520918	-0.2268209408	0.0051597306	0.0289589383	-0.0286435572	0.0439195565	0.0743851358	-0.0663258966	0.0649713861	-0.023767057	0.0592674463	0.0904212713	0.0331119627	0.0868998077	-0.0278989596	0.0259060335	0.050132134	-0.0702656897	0.1121534441	-0.0306877808	0.0784404429	-0.1338169787	0.0360426184	0.0325946515	-0.0589963753	-0.0868664875	-0.0657319932	0.0176047998	0.0093293615	0.0891100792	0.0595775335	-0.0195214678	-0.004830499	-0.1035233768	-0.0514952236	-0.0752375384	0.187874533	-0.1109371487	0.0070269617	0.0134685515	-0.0086279923	-0.1981739837	0.0538341681	-0.0658541674	-0.0079866458	0.0797047854	-0.0565337847	0.0955999321	0.0382552397	-0.1345313259	0.0737912587	0.0855795194	-0.0368695671	-0.0514693435	-0.0309772376	0.0801343915	0.0721668381	-0.0315294419	-0.0039389454	-0.0358778675	0.0513758453	-0.0172938358	0.0541741971	0.1150493539	0.1000856627	-0.1172456341	-0.0222341899	-0.0580597951	-0.0188369685	-0.0130093059	0.0042894489	-0.0108358068	0.0284121306	-0.0154017642	0.1035075306	-0.0380209197	0.1845134115	-0.1797720152	-0.131378619	-0.0700669246	-0.1949120642	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.0521622059117277	-0.0074176585601576	0.0027208957255774	5.502165851508078e-05	0.0441130520215438	0.0014744417182584	2.173978380540795e-06	0.0019459613586554	-0.0432474770217083	-0.0209205975573993	0.0018703442687431	0.0004376714021586	0.002075979451407	-0.0004990788993253	2.4907974775175295e-07	4.309690682664108e-06	-0.001791113541951	0.0007048685543354	4.968396788908772e-07	3.2080877201602563e-06	-0.0005871423717478	0.0001726464585339	3.447361647016318e-07	2.9806799644332175e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5085.549674477951	-15.477235886722156	25862815.4915828	239.54483069324016	13443.760693895949	-15.79183591067158	249.3820814295765	180734701.59474167	4987.232515496108	-14.063699801668008	24872488.16362164	197.7876521114368	6131.744658933434	6548.665655522845	1.095671	30.105188	0.1617627717917366	0.1046751704741208	0.0240955293	-0.033203816	0.0585170685	-0.0788970617	-0.0151995	0.0203353327	-0.0677221286	0.00272322	-0.0580351361	-0.0169742281	0.0310149131	-0.0123102821	0.0462516592	0.0434559924	-0.0259474987	-0.0127918853	-0.0617398749	-0.0021006265	0.0674608636	0.0056204288	-0.1861098125	-0.0419672988	0.0907982145	-0.02703011	0.0607193655	-0.078928958	-0.0511569438	-0.0609784113	0.107786281	-0.0617976453	-0.1424895088	-0.0682047585	0.0761062136	-0.017635321	0.1049301764	-0.0231106663	0.1714384296	-0.0793685498	0.1054285022	0.0943121326	0.0533141448	0.0873554308	-0.0332628038	0.0442021062	0.0309337125	0.1970349228	0.0489739538	-0.1788278031	-0.0348714068	0.0148631962	-0.0676204474	0.0251806992	-0.0068591303	-0.0559516366	0.0266279763	-0.0867733131	-0.0098983346	0.0695394776	0.0980939324	-0.0177829564	0.0349286533	-0.0320729212	0.0457772709	-0.0523126151	0.0136601375	-0.1619902049	-0.086403955	-0.0529335241	-0.09931891	-0.0007969667	0.0446885639	-0.0375653386	0.0429497254	-0.1231069355	0.0045990166	0.1128191577	-0.2097563717	0.0222177233	-0.1063287089	-0.0060361959	0.0206775339	-0.0362663712	0.001997739	-0.0325799041	-0.0060314534	0.0418198928	0.0720542703	-0.114194127	0.0056166045	0.039230751	0.0483437056	0.0646534021	-0.0561964469	-0.1010627072	0.0634722297	-0.0316851473	0.1069429141	0.011601666	0.0503750844	-0.0847331176	0.0441434257	-0.1322865294	0.008814469	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0406311107607137	-0.011531095151014	0.0016508871616493	0.0001329661553817	0.0436645905068928	-0.0004484615146509	2.0111773012306874e-07	0.0019065964641346	0.0263815957687683	0.0696290727904766	0.0006959885953066	0.0048482077776614	0.0008852374034692	-0.0011907420479377	1.4178666247271056e-06	7.836452605008912e-07	-0.0016461430102698	0.0001449705316811	2.1016455055929768e-08	2.7097868102601197e-06	-0.0003197721046549	0.0002673702670929	1.0225419891542433e-07	7.14868597253287e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5090.540972795654	4.991298317702785	25913607.39571132	24.91305889630265	13399.745936802456	-44.014757093493245	1937.298841999214	179553191.1708539	4984.530131481774	-2.702384014333802	24845540.631649718	7.302879360926875	6114.034526282689	6471.610893585232	0.928779	25.519573	0.0733771720267999	0.0486590724216595	0.0148711179	-0.0380024246	0.026567234	-0.0461651104	0.0266509027	0.0045867812	-0.0380521266	-0.0013510825	-0.0680889685	0.0593212243	0.0976167193	-0.0296258654	0.0092221837	0.0465602896	0.0478826162	0.1458934804	-0.0415893293	-0.0334824912	0.0273559485	0.0394708503	0.0064259069	0.0599562335	-0.0043637669	-0.0425691681	-0.0656855686	-0.0326271637	-0.0285332131	-0.0044159329	0.099206275	-0.0130398205	-0.0117543561	-0.0749770365	0.1236468837	-0.0840729	-0.1019683096	0.1526089227	-0.0473475071	0.025614731	0.0371092131	0.0274300499	-0.0287024722	-0.0243716171	0.031563643	-0.0439932502	-0.0798212817	0.1057655933	-0.1332127445	-0.1128508365	0.2071105461	0.0061246775	-0.0534844711	-0.0232032169	-0.1062815624	-0.0821994098	-0.0518436353	0.0545520208	0.1222918991	0.0617451829	-0.0016915147	0.0052116933	0.0498398144	-0.0145209656	-0.0432671549	-0.057167913	0.0096085432	-0.0199696544	-0.0488069387	-0.0578706273	0.0526181175	-0.0427544226	-0.0059976263	-0.0806776842	0.0379541533	0.1111051231	-0.0261073418	-0.0575742075	-0.1367730021	-0.1135065227	0.0517148726	0.0128770797	0.0128330173	-0.0488829498	-0.0282071969	-0.0045743747	0.0020315429	-0.0386269556	-0.0103463834	-0.0419985551	0.1006359918	0.0477990363	0.0696485626	-0.0374853111	-0.0765423167	-0.0759048744	0.0612098522	0.0871104112	0.092182965	0.1299494737	0.0757145733	-0.0636073272	0.0092219796	-0.0492751096	-0.0918794063	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0562995756723125	0.0156684649115988	0.0031696422208824	0.000245500792686	-0.001269360705919	-0.0449339512128118	0.0020190599715953	1.6112766017311822e-06	0.026359511461024	-2.208430774430087e-05	0.0006948238444638	4.877166485449874e-10	0.0007981932817021	-8.704412176709997e-05	7.576679134205727e-09	6.37112514954368e-07	-0.0017901386662433	-0.0001439956559734	2.073474893923856e-08	3.204596444379341e-06	-0.0003437857588072	-2.401365415230001e-05	1.181886479586423e-07	5.766555857462756e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5102.8669749416285	12.3260021459746	26039251.36394993	151.9303289025704	13392.123278942738	-7.622657859717947	58.10491284631979	179348965.9184	4985.035661513683	0.5055300319090748	24850580.546563167	0.2555606131619901	6110.69677593544	6490.987119844188	0.88783	24.394445	0.121375590240505	0.0621173965317005	0.0425320674	0.0023636589	0.057637185	0.0561868584	0.0598312284	0.0326806604	-0.0652396248	-0.004483783	-0.0247243574	0.1082344851	0.0794240278	-0.0458501792	0.003749479	0.0519436863	0.0619413237	0.1725530384	-0.0209806348	0.0454958731	-0.0064910977	0.1017339941	0.0917660229	0.0105209063	0.0363294517	0.0031980174	0.0476630249	-0.1403394294	-0.1368001788	-0.0232806365	0.0639374389	0.062736822	-0.0351985774	-0.0381501705	0.0688077806	0.0452071541	-0.0529066261	0.143709858	0.0947666194	-0.0430362078	-0.1538820576	-0.1611022569	-0.0652177122	-0.0470343796	0.0720471401	-0.002753141	-0.0518363677	-0.1898902661	-0.0741972139	-0.0331250636	-0.010373341	0.0293757699	-0.0392815445	-0.0399725938	-0.1106341294	-0.0874470633	-0.025568387	0.1357641415	0.1547454039	-0.0581185843	-0.0549916989	0.0114394792	0.0145169216	0.0230029538	-0.0379650468	-0.0808317082	0.0251566152	-0.1108412125	-0.1000925488	-0.0404235845	0.0276239268	0.0384449232	-0.0658347172	-0.0404433025	-0.0181738224	0.206937142	0.0320650778	-0.0698352622	0.0736851477	-0.0618523812	-0.1061383715	0.0016579807	0.0508336261	-0.0504799699	-0.0455021976	0.0008648343	0.0012215234	-0.0730153567	0.0292603904	-0.0632662343	0.1809027468	-0.0142386698	0.0173315796	-0.0550064989	-0.0712230396	-0.0279994304	0.0936417298	-0.0055929397	0.0391806117	0.0858660039	-0.0281707701	-0.0871841768	-0.0451417908	0.0126873002	-0.0018234953	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0646328868699868	0.0083333111976743	0.0041774100651485	6.944407551728394e-05	0.0321490741369672	0.0334184348428862	0.0011167917873482	0.0010335629678642	0.0004713338424195	-0.0258881776186045	2.2215559100993005e-07	0.0006701977404124	-0.0002422774179124	-0.0010404706996145	1.082579276756287e-06	5.8698347230299724e-08	-0.0017899648288899	1.738373533999565e-07	3.0219425437101364e-14	3.203974088662849e-06	-0.0003097169641483	3.406879465889999e-05	9.592459788123937e-08	1.1606827695102922e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5106.618055930885	3.75108098925648	26077547.96915933	14.070608587961368	13428.27498618325	36.15170724051313	1306.9459364037698	180318569.1045548	4988.238803496117	3.203141982433408	24882526.36070437	10.260118559627422	6121.256901273032	6538.362592010893	0.814643	22.383511	0.1193018749953192	0.0561573273897943	0.0464567129	0.0270025819	0.0538117113	0.1245121782	0.0714813802	0.0575143664	-0.0629416879	0.0037184419	0.031657843	0.0893835538	0.0230690764	-0.0555334496	-0.0089214894	-0.0811131782	0.0581521789	0.0253633963	-0.0190181381	0.0354777882	-0.0895727888	0.1055245272	0.078585493	-0.0876142999	-0.0141779864	-0.0210172405	-0.0624910767	-0.0769046998	-0.1924801023	-0.0834736594	0.0563960657	0.0038034123	-0.0007229086	-0.1471055514	0.0957168367	-0.0044519038	-0.0191021575	0.006290964	-0.1829615281	0.0099151244	-0.1017415687	-0.04799053	0.0016284035	-0.0359667652	-0.1181556539	0.0575167898	-0.083831316	-0.1088432018	0.0119524407	-0.0538565042	-0.0606458181	0.0571791065	-0.0077164149	-0.0388897467	-0.0237282335	-0.0109737237	-0.0227015648	0.1370287153	0.0581458087	-0.0696380589	-0.0755540386	-0.1181430304	0.0747167896	0.0701955193	-0.0466769855	-0.0342601922	-0.0271814189	-0.0873979979	-0.1252533871	0.0286544558	-0.0172067169	-0.0799490491	-0.0391865288	-0.191272518	-0.0317079523	0.1825042788	0.0009865222	0.0835900951	0.1147516184	0.0405394638	0.0442412013	-0.0057351194	0.0684326246	-0.0410876698	-0.0381093249	0.0321078294	0.0406249008	-0.1238098822	-0.0042412798	-0.0377019416	0.2159905945	-0.0544621092	-0.0367424338	-0.1399676784	-0.0732117003	0.0372675141	0.0216054746	0.0196738023	0.0319390408	0.0053465416	0.0383303588	-0.0899495539	-0.0094055882	0.0654386356	-0.1174166924	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0555601013694087	-0.0090727855005781	0.0030869248641789	8.231543673950032e-05	0.0113009660659031	-0.0208481080710641	0.0004346436101427	0.0001277118340226	-0.0341852409698475	-0.034656574812267	0.0011686307001665	0.0012010781777182	-0.0010399042655624	-0.00079762684765	6.362085880920763e-07	1.0814008815348745e-06	-0.0016647524768909	0.000125212351999	1.5678133093121485e-08	2.7714008093143866e-06	-0.0004813658967275	-0.0001716489325792	2.3171312653227025e-07	2.946335605557875e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
