global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
5657.7897356407775	n/a	32010584.692722134	n/a	11630.963929284137	n/a	135279321.9243087	n/a	5516.150134105414	n/a	n/a	30427912.30199117	6204.6065539562505	6890.872858290066	n/a	n/a	n/a	n/a	-0.0263492148	-0.025430379	0.0301197059	-0.0438879118	-0.0124718896	0.0554740943	-0.0234281755	0.1270422662	-0.0526181825	0.1701322308	0.0016107758	-0.0397868299	0.063690675	0.0455168632	-0.1644131735	0.0735885267	-0.0303487987	-0.0632063371	0.0632706395	-0.0299705498	0.1388949105	-0.0253487858	0.044014481	-0.0169977338	0.079944784	-0.0619325389	0.0370914596	-0.0915096068	0.1385297896	-0.0502698488	0.046655948	-0.0162359347	-0.0609383737	0.1718509258	0.0149852451	0.0314033697	-0.0836823071	-0.0151313152	0.1037021466	0.0145688762	-0.1477433216	0.0498598447	0.108612727	0.02515989	-0.0169342615	-0.1457194015	0.1942786391	0.1032544965	0.1037764437	-0.0433863508	-0.1595633795	0.0457250981	-0.0186288213	0.0096787729	-0.1189555663	0.0533723092	-0.0345993219	0.1796882076	-0.1807320552	0.0533748947	-0.1015985787	0.2329080805	-0.0143147657	0.0635032239	-0.1807045076	0.076480163	-0.0074360853	0.0072987351	-0.1346461383	0.0831621106	-0.1230605983	0.1917837837	-0.0929221242	0.1306435759	0.2452802009	-0.0532131208	0.0678882547	0.0559918714	-0.1176862235	0.0838748552	0.0440295298	-0.0221290186	-0.079860863	0.1029097763	0.039637522	-0.0751562408	-0.0140191086	0.0444801164	-0.0041374137	0.1268309925	-0.1057302475	0.071957639	-0.0011106938	0.0361824332	-0.2795804252	0.0718620876	-0.3876961895	0.1327266065	-0.1404877895	0.1297669171	-0.1306042461	0.182188937	-0.1977941701	0.0081257741	-0.0659869716	-0.0333971625	0.1816738457	-0.1431454929	0.1940952708	-0.0204429519	0.0096120506	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0869168796935184	n/a	0.0075545439756575	n/a	-0.0532768887630936	n/a	n/a	0.002838426876275	-0.0564792678172878	n/a	n/a	0.0031899076931769	0.0002101650411625	n/a	n/a	4.416934452683532e-08	-0.0005436301416044	n/a	n/a	2.9553373086082e-07	-0.0012339428834188	n/a	n/a	1.522615039539902e-06	0.0
5648.96945669136	-8.820278949417116	31910855.92263188	77.7973207455307	11519.3575110394	-111.60641824473714	132695597.46713984	12455.992593419196	5514.33290396677	-1.817230138643936	3.3023253767958582	30407867.375770587	6194.393088158453	6788.04708262354	1.19487	35.391689	0.2980595896538489	0.1528970596123084	-0.010507742	-0.0505396841	-0.0036846404	0.0073124459	-0.0104552594	0.1239351556	-0.0551620605	-0.1299388893	-0.1025989708	-0.0378933135	0.0407669669	0.0678800068	-0.0215642704	-0.0843280354	-0.0467257536	0.0010671921	-0.0111455183	0.1229739738	0.0943294424	-0.0826926188	-0.0002034611	0.126557057	-0.0142253256	-0.0739862166	0.0361691501	-0.0674038946	-0.0902229492	-0.2153294921	0.2122001153	0.1596085331	-0.0372608881	0.1107491424	-0.1444490764	-0.0694751014	-0.1904922178	-0.1185221582	0.0035010997	-0.066803313	-0.0934422359	0.0514795889	-0.0880790417	0.0366090447	0.0339326824	0.0410789833	-0.0373058298	0.0704180036	0.0350428594	0.0018224835	-0.0742958417	0.0316922775	-0.0629426755	-0.0120033004	0.0737516958	0.034891417	0.1129298159	0.1012549444	-0.0206951412	0.0559782346	0.0419538613	0.0962468475	0.0010852952	-0.0289807414	0.1769846161	0.1690261692	-0.0100025253	-0.1358942407	0.1314070145	0.2746544202	-0.0333262642	0.0805962581	-0.1214781188	-0.0930406992	-0.3147157704	0.0683117343	0.0943621819	-0.0284267635	-0.024423976	0.0433731782	-0.0976487999	-0.0735698096	-0.014418275	0.1057527747	0.0804223927	0.0526756202	-0.0271313692	-0.0539794632	-0.0025604145	-0.1131711646	-0.0319084553	0.0589682262	-0.0623585674	0.0423938496	-0.0194748245	-0.0594748483	-0.1845123574	0.31651829	-0.0925447649	0.1502356866	0.0429881178	0.1402123463	-0.2046596508	0.0549702311	-0.2849866772	-0.1589629209	-0.082752716	-0.2084589115	0.1059350711	0.2423645786	0.0851064987	0.0896398474	-0.0180120287	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0661521547841488	0.0207647249093695	0.0043761075825859	0.0004311738005617	0.0519596786473925	0.105236567410486	0.0110747351203417	0.0026998082051402	0.0149686982967054	0.0714479661139932	0.0051048118618263	0.0002240619286977	-0.0012911738519345	-0.001501338893097	2.2540184719257254e-06	1.667129915919374e-06	-0.0004049439061266	0.0001386862354777	1.9233871911003784e-08	1.6397956710906865e-07	-0.0008617613875936	0.0003721814958252	1.3851906583468336e-07	7.426326891472468e-07	0.0
5645.556962896266	-3.412493795094633	31872313.42130651	11.645113901559371	11377.470069951596	-141.88744108780338	129446825.19264436	20132.04593844488	5509.772874944983	-4.560029021786249	20.79386467953286	30357597.13347951	6182.935309242446	6771.130821500732	1.177611	34.880486	0.2558142065122585	0.1416390881081336	-0.0162721462	0.0041918945	0.0161018579	0.0118261354	0.001691122	0.0211784548	-0.0627917627	0.0837155796	0.0463892467	-0.0056987265	-0.0003701019	-0.0213334045	0.0037154086	0.1103561659	-0.0371569443	-0.1384399201	0.0173521505	0.0869601115	0.102312158	-0.0014198122	-0.0184200444	0.120670071	0.154442614	0.032036882	0.0476810498	0.0319723071	-0.0574348953	-0.0114898964	0.1112444067	0.0372579909	0.0381501239	0.054427357	0.1212812766	-0.0090749312	-0.0848434283	0.0886318415	-0.0555928229	-0.0329323626	-0.001304424	-0.0627298467	0.0385826784	0.0891010208	0.0659634855	0.055783591	0.1910941729	0.0864107363	0.1603929751	0.0244943494	0.030743363	-0.1422964275	-0.0864684982	0.0324165405	-0.0084675947	0.0170356793	-0.0448176957	0.0051839106	-0.0556569483	0.0669226307	0.1791106895	0.0307665834	-0.0032410442	0.0458000014	0.1461531783	0.0108156638	0.0102121783	-0.0456293094	0.1463257823	-0.1128668742	-0.1886743762	0.0838265474	0.0074984252	0.02771762	0.0056599459	0.1172565564	-0.0587818103	0.0498367852	-0.0947442262	-0.0313287987	-0.1050126565	-0.0754290192	0.0021257232	-0.0677787611	0.0141486382	-0.095240734	0.0715745156	0.1920988582	0.0582979454	0.0418156292	0.071834928	0.0374171694	-0.0392066121	-0.0611102508	-0.008914739	0.0062687155	-0.1688542642	-0.0094129079	-0.2200416534	-0.0776239315	0.0380663384	-0.0161341625	-0.094692343	-0.074259147	0.0640101458	-0.0159024508	-0.0271012938	-0.0063312294	-0.0232231712	0.0439260294	-0.2478841364	0.0111497045	0.0359640335	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.042499505235213	0.0236526495489358	0.0018062079452378	0.0005594478306847	-0.077584151155932	-0.1295438298033245	0.0167816038401127	0.0060193005105865	-0.0200055793934978	-0.0349742776902032	0.0012232000999514	0.0004002232068695	-0.0005050564000457	0.0007861174518888	6.179806481641399e-07	2.550819672271221e-07	-0.0002578884431436	0.000147055462983	2.1625309193144492e-08	6.650644910702981e-08	-0.0004420653130695	0.000419696074524	1.7614479497093885e-07	1.9542174101923506e-07	0.0
5648.425748201087	2.8687853048213583	31904713.43294101	8.229929125158973	11343.405595596976	-34.06447435461996	128672850.5062208	1160.388413056561	5504.751320422535	-5.021554522448241	25.216009821920384	30302287.099693645	6171.575119736788	6831.363733026848	1.114926	33.023769	0.1526211836248389	0.115613893556019	-0.0012048099	-0.014424462	0.0366295917	-0.0040134652	0.0104327947	0.0025841996	0.0515276318	0.0929807654	-0.0186957752	0.0312291757	-0.0269600967	0.0635057298	0.0778121832	0.0846316648	-0.0265262034	0.0136930018	-0.0152368281	-0.0841747565	0.0328663498	0.0615339014	0.1161886788	-0.1724500184	-0.1383634239	0.1103489357	0.0365466661	0.0491528718	-0.0097316257	-0.1507940969	0.0929775127	-0.0440673957	-0.0007015922	-0.022582265	0.0603942727	-0.0384865321	0.1277766149	0.0096315425	0.0955421095	-0.0258313405	0.0760491195	-0.0755717117	0.0502211832	-0.0690188862	0.1076895934	-0.0279403849	-0.0044912461	0.0321050447	0.0727375083	0.0930974308	0.0066980592	0.0068764823	-0.0821475476	-0.0319490799	0.0193704208	-0.0585080298	-0.0811980001	-0.0440949936	-0.0136448227	0.1196662749	-0.0934066402	-0.1483668423	0.0546308904	0.1220427539	-0.1073475326	-0.0231754492	-0.022298174	0.1267612536	0.1311534579	-0.0039668714	0.1315859164	0.0521624915	0.089417043	0.1233685885	0.0031069193	0.1585591968	0.037401425	-0.0278328558	-0.0283456055	-0.1073717123	0.140591364	0.0479208674	-0.0792657543	-0.0132906398	0.0177716257	0.0394051097	0.0182526979	0.0286632343	0.0788483926	0.0475962662	-0.0421987648	0.0590114827	-0.0053427237	-0.0371613691	0.0680878564	-0.0250441543	-0.0936172145	-0.0162685827	-0.0138801064	-0.0583727972	0.0415324531	-0.0978869354	0.155510545	0.0813741389	0.112617444	-0.1903878236	0.0871789892	0.028423025	-0.0448724569	-0.209911251	-0.0833123148	-0.1484488763	-0.0591147715	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0389686824051125	0.0035308228301005	0.0015185582083905	1.246670985755894e-05	0.0359938893884645	0.1135780405443964	0.0128999712939045	0.001295560073309	-0.0209715038201352	-0.0009659244266373	9.33009997974788e-07	0.0004398039724779	-0.00062900064216	-0.0001239442421143	1.5362175153288226e-08	3.9564180783769245e-07	-1.8964147475708515e-05	0.0002389242956678	5.708481906039803e-08	3.5963888948042157e-10	-0.0001140059343776	0.0003280593786919	1.0762295594771547e-07	1.2997353073309637e-08	0.0
5636.679006863253	-11.746741337834465	31772150.226412904	137.98593205798903	11375.740750785497	32.33515518852073	129407477.6290818	1045.562261065719	5512.253405245929	7.502084823393488	56.28127669739091	30384937.603645336	6182.737992432344	6852.54002434912	1.090623	32.303921	0.1118123794234498	0.0620343647878972	-0.0098563377	-0.0710414186	0.0263283533	-0.0136605824	-0.0208547183	0.0257111433	-0.0051103934	-0.0443905448	-0.0167336923	-0.0308625951	0.0278123135	0.0754136301	-0.030690351	-0.0900026068	0.0303575666	0.0464140176	0.0185842269	-0.1287232424	0.0048978738	0.0417450572	0.1048775732	-0.0089151827	-0.1900587824	0.143841508	-0.0964023635	-0.0058025825	-0.1055483708	-0.1428424745	-0.1217505645	-0.1624635921	0.2745896184	0.0179583542	-0.0181678076	-0.0373124134	0.008411275	0.0274609256	0.0207648184	0.0548727381	0.0422152752	0.1356556075	0.0654916678	-0.0121184356	0.0643216393	0.1759188444	-0.0273906947	0.1309359369	-0.0197685482	-0.0073615728	0.0365887304	-0.0161810114	0.0724707396	0.0121374405	0.0630976065	0.0057641662	0.0684195325	-0.0248507813	0.0213694276	0.0166704992	-0.100817517	-0.0049487033	-0.1106654648	0.0783381036	-0.019687548	0.0184576722	-0.253508612	-0.0441428127	0.0088624436	-0.0624726888	0.2525161687	-0.0103334841	-0.0014330887	0.0561739269	-0.0056096719	0.037270027	-0.1212253496	-0.0721667457	0.0437985085	0.2073293035	0.1646280325	0.0551477534	0.0370419257	-0.0769726495	0.0740693782	-0.133234143	0.1192534835	-0.1140904756	0.0966749686	-0.0882283155	-0.0286508811	0.0425057341	-0.0148033041	-0.0342623439	-0.0039150644	-0.0180257951	-0.0623140101	0.0854710207	0.0587137295	-0.0347049001	0.0299725177	0.0630055759	0.113422859	0.0810801201	0.0800304331	-0.0023279513	0.0462721843	0.1511045276	0.0270448276	-0.0942616088	0.0595194961	-0.0130734279	-0.0395681384	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0371002692545232	0.0018684131505892	0.0013764299787581	3.4909677012950243e-06	0.0110334560723259	-0.0249604333161386	0.0006230232313294	0.0001217371528999	0.0259576289565472	0.0469291327766824	0.0022023435031714	0.0006737985010457	-0.0009840367699311	-0.0003550361277711	1.2605065202269686e-07	9.68328364576433e-07	-0.0002913783524309	-0.0002724142049551	7.420949906136908e-08	8.49013442653458e-08	-0.0002476436052521	-0.0001336376708744	1.7859027076761183e-08	6.132735522225792e-08	0.0
5629.124417634569	-7.554589228683653	31687041.709209725	57.071818414143074	11354.46102454144	-21.27972624405629	128923785.15783066	452.8267490219781	5509.767469293299	-2.485935952629916	6.179877560578007	30357537.565682683	6181.833399586673	6733.105499648096	1.052763	31.182514	0.0412094023952894	0.022274142335858	-0.0384366062	-0.0202407529	-0.0362418097	-0.007531178	-0.0479236627	-0.0054984127	-0.0770253316	-0.0220384189	0.0456013645	-0.026754666	0.0206862722	-0.0631743081	-0.0439567981	-0.0128200369	-0.0137542945	0.0342595668	-0.0864948958	0.0451196413	0.0866175645	-0.0442415078	-0.0487632461	-0.0020127546	-0.0047840023	0.0098481258	0.0211898896	-0.0477260671	0.0460852638	0.1236062992	0.0200054636	0.0198129883	0.0265227113	-0.0908317233	0.1799083583	0.0006557596	-0.0270704463	0.0740024703	0.0765393944	-0.0230955329	-0.1266419995	-0.0474859846	-0.139163964	0.0972899987	0.0936299834	0.0575057355	-0.0566394912	-0.0528613995	0.0425263921	0.0275024547	0.0541429419	0.1274865607	-0.1582760974	0.0637552466	-0.0197334787	0.0544112167	0.030663857	0.0247399698	0.0270130555	0.0028012723	0.0461799992	0.0990570437	-0.0370479719	-0.0625640409	0.1162864575	0.0154646128	0.0729738938	0.0314560736	-0.0523356983	-0.0557436861	-0.0256463989	0.0850205372	-0.086902358	-0.0360027615	-0.0747231916	-0.0458992758	-0.0602813666	0.0442773421	0.0723105314	0.003118466	-0.1286614421	0.1657206058	0.0249529618	0.0468259972	-0.0847437993	-0.0582059177	-0.0149645466	-0.1097509928	-0.038561155	-0.0461714035	0.0705185507	0.012101564	-0.0234644992	-0.0353854202	-0.0140347997	-0.0274987099	-0.0236768366	0.1205662479	0.1136856251	-0.0336329315	0.081087822	0.0099111611	0.0153173971	-0.097683585	0.0333960362	-0.028314834	0.1270079556	0.0652425027	-0.0348523871	0.1092647605	-0.1878696492	0.0123005134	0.1094182109	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0327388815874485	0.0043613876670747	0.0010718343675969	1.9021702382511317e-05	0.0048532565382259	-0.0061801995340999	3.819486628128985e-05	2.3554099025832444e-05	0.0417518699303869	0.0157942409738397	0.0002494580479397	0.0017432186426839	-0.0011780304421156	-0.0001939936721845	3.763354484762727e-08	1.387755722551076e-06	-0.0003178999489383	-2.652159650740001e-05	7.033950813013321e-10	1.0106037753497376e-07	-0.0001706873895385	7.695621571359999e-05	5.922259136958134e-09	2.913418494746764e-08	0.0
5630.94994505634	1.8255274217708573	31707597.28373	3.3325503676373542	11302.297227942425	-52.16379659901577	127741922.62875502	2721.061675623489	5508.226237724197	-1.5412315691019105	2.375394749596337	30340556.28595326	6179.256710407943	6714.528862196113	0.954381	28.268457	0.0658577439622596	0.0452084560472725	-0.0435533796	0.0064878085	0.0111185606	0.0276580562	-0.0217851952	-0.0331540317	-0.001929763	0.0363519687	0.0570674154	-0.0223981099	-0.0316328444	-0.1000308176	-0.0349175211	0.0900681254	-0.0334279013	-0.1454736921	0.0030718675	0.2260837251	0.0647626207	0.0159220366	0.0330858707	-0.0177306946	0.1052598835	0.0663165136	-0.0051604805	-0.0326794875	0.0559507754	0.1603791966	-0.118303776	-0.0708032493	-0.0927680223	-0.0139745349	0.1183180119	-0.1683944924	-0.0416073432	0.0325331044	-0.0791068038	0.0876575602	0.013069431	0.0983493138	0.0038119837	-0.0987507443	-0.0464482015	0.090214123	0.0419995193	0.0201820818	-0.0369526809	0.0764971587	-0.0478924463	0.2030541185	0.135572376	0.0380091796	-0.0493290711	0.0032875983	-0.0336306077	0.0132166975	-0.0377026635	-0.0376628616	0.1678982859	0.0350771402	0.1912505508	0.0507773721	0.1571689182	-0.0182077535	0.150624988	0.1153634307	0.0170359112	-0.0859082387	-0.0406889174	-0.0876307669	0.1814369696	0.0354492465	0.141514156	0.0007319338	-0.1092216268	-0.0054858531	-0.0374717367	-0.045443927	-0.1736447443	0.0228515099	0.0673334399	-0.0143756407	0.065656886	-0.0949862304	0.1179129927	-0.079570921	-0.0239902385	0.0432229953	0.0499924473	0.0453100231	-0.0403846009	-0.0586567974	-0.0078504406	-0.0167808469	-0.0749773179	0.0379841972	0.0074562953	-0.0756167457	0.1233005758	-0.1260581796	0.0359204571	-0.1525126713	0.1296340776	-0.0420878359	-0.0341965722	0.0845682407	0.0793057313	0.0063895356	-0.1683097559	-0.0302955623	0.0643556177	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0370888671454849	-0.0043499855580364	0.0013755840661354	1.892237435512527e-05	0.0124054025760216	0.0075521460377957	5.703490977619329e-05	0.0001538940130731	-0.0009520368131106	-0.0427039067434975	0.0018236236511573	9.063740935177876e-07	-0.0010810124148619	9.70180272537001e-05	9.412497612199696e-09	1.1685878410855564e-06	-0.0002459383784325	7.196157050580004e-05	5.1784676296612305e-09	6.048568598600757e-08	-0.0001146328748394	5.605451469909999e-05	3.142108618151617e-09	1.3140695993945548e-08	0.0
5642.55039684384	11.600451787499878	31838374.98092257	134.57048167410912	11318.565335746433	16.26810780400774	128109921.25956076	264.65133152281754	5505.472159544179	-2.754078180018041	7.584946621651486	30310223.699516043	6170.909772742837	6747.414671608535	1.101909	32.638199	0.0544299695150801	0.0311869772952745	-0.0211706519	0.0222449615	0.069434657	0.0002979269	0.0289910428	-0.0088350138	0.0706083599	0.0559357595	0.0190568673	0.0247332027	-0.028213347	0.05768958	-0.0060776662	0.1446954756	0.0157406922	-0.0776051134	0.1202530524	-0.1545923603	0.0113975686	-0.0695968547	0.0988134908	-0.1787956314	-0.0298762648	-0.0525492136	0.1263989057	0.0361872411	0.1281812881	-0.0931088194	-0.0301829655	-0.0289004616	-0.0773879476	0.0579476279	0.0667168202	0.062821916	0.078261218	-0.0568603505	-0.0180038194	0.0777603418	0.0385186305	0.1018797074	-0.0760757036	-0.1043262723	-0.1702254344	-0.0969051346	0.0578060624	-0.1748054428	-0.0060712648	-0.066945738	-0.1248836552	-0.0473191742	-0.0277446642	-0.0266116879	0.034221125	-0.0761529616	-0.0801695244	-0.1090459147	-0.0393820257	0.1093478	-0.1391048308	-0.1797829376	0.0846756637	0.0688754407	-0.1029124891	-0.1098986516	0.0998544699	0.1847342814	0.1860853124	0.0022868838	0.0507517647	-0.0075455614	0.0906088033	0.0106852102	0.0143583786	0.0476284669	-0.0294766597	0.1286655204	-0.078288171	-0.0382811317	-0.0206650071	-0.0989186035	-0.0585458893	-0.0843214985	-0.0135273753	0.2173654811	-0.0283090149	0.0319862238	-0.0955787457	0.06074113	-0.053028325	0.0853977706	0.0145615449	-0.0433653346	0.0289354559	0.0069226955	-0.0390944724	-0.0379470742	-0.0065961006	-0.0629201562	0.012344957	-0.0945043024	0.177958271	0.072232346	0.1185371401	-0.1862954964	0.078007203	0.0398856474	-0.0233249748	-0.2089321247	-0.0338150276	-0.1726338897	-0.141946083	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0294464468661601	0.0076424202793248	0.0008670932330415	5.840658772583496e-05	0.0266257405115908	0.0142203379355692	0.0002022180110017	0.0007089300577905	-0.0071664177650418	-0.0062143809519312	3.861853061572534e-05	5.135754358310671e-05	-0.000630009585805	0.0004510028290568	2.034035518173273e-07	3.969120782061877e-07	-0.0001699639670946	7.597441133789997e-05	5.772111178140423e-09	2.888775011053428e-08	-0.0001145535082691	7.936657030000394e-08	6.2990524811854655e-15	1.3122506256758762e-08	0.0
5636.371528298264	-6.178868545575824	31768684.00501131	38.1784165035063	11413.995339567766	95.43000382133324	130279289.61167468	9106.885629339677	5510.123426668409	4.651267124229889	21.634285860941784	30361460.177120008	6182.690726127222	6779.682028449384	1.304726	38.645565	0.1553713854928857	0.0937981452160516	-0.0076088242	-0.0746970271	0.0329321062	0.0494479758	-0.0268572444	0.0908056185	-0.0585583513	-0.1127042076	0.0083424569	-0.0567364984	0.0374618225	0.0293453199	-0.0912600366	-0.0018673166	-0.0318533424	-0.0021837526	-0.1823252069	0.0102055883	0.0939841512	0.1913844139	-0.017245894	0.0463288393	-0.0189433476	0.0408622831	-0.1448799578	0.0445679025	-0.0530853997	0.1646115481	0.0184403664	0.0618522735	0.0323867405	-0.0918697246	-0.1869594556	0.0084214678	0.0271382356	-0.0146895798	0.1071049876	0.0379321224	-0.0890964801	-0.094427392	-0.0010850047	0.0579478539	-0.0563249187	-0.0170344398	-0.1256278331	0.0135853925	-0.1122019483	0.0293173989	-0.0783789922	0.0728480192	0.0460435205	0.0293393615	0.0635466173	0.0400362367	0.0942955591	-0.0049779218	0.0850260967	0.0304580786	0.1627560085	0.0518178808	-0.2340900715	-0.0198802863	0.0834583626	0.008307285	0.0192021399	-0.0877286655	-0.1850115238	0.0531232538	0.2154531828	-0.0946920925	-0.0298965683	-0.1678548509	0.0861823941	-0.0698011783	0.0294558497	-0.1017653038	0.0177718294	-0.0642968964	0.06960581	0.1260753417	0.0403659943	0.0557701139	0.0542550556	0.0477131398	-0.0545240155	0.0150470741	-0.0860100148	-0.1205440108	-0.0202079628	0.0236028151	-0.013833679	-0.0365964551	-0.0591720082	-0.0270472876	0.0427529745	0.1604665806	0.1834024466	-0.060745458	0.0953539859	0.1244921659	0.0737389858	-0.0663936926	-0.0400645314	-0.0387738801	-0.0318194757	0.1531904016	-0.0006373401	0.0718389659	0.0765953656	0.0439917414	-0.0910335818	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0325077319468931	-0.0030612850807329	0.001056752636331	9.371466345518433e-06	0.0565295117777822	0.0299037712661913	0.0008942355359406	0.0031955857018344	0.0689858915649495	0.0761523093299913	0.0057991742162906	0.0047590532350109	-0.0013300312981555	-0.0007000217123505	4.900303977621262e-07	1.7689832540732046e-06	-0.0003118687648895	-0.0001419047977949	2.0136971637211462e-08	9.726212651370225e-08	-0.0001977073944431	-8.3153886174e-05	6.914568785838547e-09	3.9088213817479535e-08	0.0
5637.522291144803	1.1507628465387825	31781657.583154544	1.3242551289740414	11236.406415591033	-177.588923976733	126256829.13633531	31537.825919213847	5507.112255343585	-3.011171324823408	9.06715274743876	30328285.39295551	6170.311493359656	6693.366391709123	1.299867	38.501663	0.2456561228506487	0.1495035562121938	-0.0261033446	0.058489022	-0.0152689862	0.0430221281	-0.0261781294	-0.0577850598	-0.0091743805	0.0301814838	0.0160059978	-0.0541236032	-0.0412910054	-0.1040102701	0.0382592718	0.0444300601	0.0416002493	-0.0839283625	-0.0742758028	0.0252972077	-0.0868518426	0.0704165015	0.0253239483	0.1220216792	0.0775713594	-0.0241844583	0.1566649307	0.1032192891	0.0628722208	-0.006082709	-0.0469988187	-0.1805576487	-0.0574061416	-0.0559807847	-0.1373045174	-0.103461129	0.0024077935	-0.0506520247	-0.0577710076	-0.0327787411	-0.0415637314	0.1028863114	0.0805370111	-0.0873972334	-0.0972223463	-0.1310181361	0.0027260904	-0.0189127691	-0.1478475132	0.0096950187	-0.071450095	0.0540191856	-0.0435493405	0.0508810277	-0.0713606457	-0.0008021916	-0.0270514485	-0.0848917107	-0.0144672769	-0.0272046176	0.164378526	0.0060302254	-0.0050540479	-0.0077973026	-0.0313466707	-0.0593833482	0.1283174389	-0.0357429733	0.0844379699	0.0818425964	-0.2011308855	-0.086019459	0.1091714241	0.0299689688	0.1603517054	-0.010820827	-0.00445223	-0.1072763124	-0.0103493389	0.1330275714	0.141443217	-0.1998551371	-0.1044134363	0.0360795548	-0.0710630174	-0.0177260338	0.0917269578	0.054203703	-0.0661990455	0.0458352939	0.106209939	-0.0099519982	0.0085945104	0.0199899559	-0.0069875122	0.075456903	-0.027025336	-0.1565789099	-0.05429198	-0.1140729315	0.0625113081	-0.1173248377	-0.0966302585	-0.0622891708	0.1073460357	0.0544211341	0.0319825589	-0.0070811547	-0.0123704349	0.0603365787	-0.1057665222	-0.0267126871	0.0642906859	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.03587459004369	-0.0033668580967969	0.0012869862108028	1.1335733443966872e-05	-0.080181637030023	-0.1367111488078052	0.0186899382083498	0.0064290949168143	0.0216142556207401	-0.0473716359442094	0.0022440718920307	0.0004671760460386	-0.0005340011498066	0.0007960301483489	6.336639970803717e-07	2.851572279947709e-07	-2.6969577668456424e-05	0.000284899187221	8.116754687921126e-08	7.273581196149033e-10	-0.0001145071299763	8.32002644668e-05	6.9222840073454625e-09	1.311188281540926e-08	0.0
