global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
5850.127230966769	n/a	34223988.61849892	n/a	15072.127226798764	n/a	227169019.1408086	n/a	5625.812660172353	n/a	n/a	31649768.08735553	7156.712509599923	8204.62840919948	n/a	n/a	n/a	n/a	-0.2282038062	0.0259682187	-0.1902913452	0.1710673474	0.1160422968	-0.468235149	0.2616834527	-0.49792836	0.0908787814	-0.1374909396	-0.2721730135	0.0384425309	-0.0102827525	0.0210739322	-0.0168336363	0.1575487947	-0.0640268859	0.0325533991	-0.0048330549	0.0264149763	-0.0790322623	0.1643419201	-0.1138631281	0.0118837938	-0.021935719	0.0693019096	-0.0601364075	0.1314247991	-0.1045024218	0.1124548369	-0.0452815556	0.0832999748	-0.0490266045	0.175041306	-0.0559538554	0.0044742747	0.1084723369	-0.0014535019	-0.0855556772	0.0194191475	0.009324985	0.0711429933	-0.0279551172	-0.1354493124	0.0060998721	0.0759177566	-0.0423790206	-0.0333376645	-0.0253585769	-0.1267765311	0.1114783518	-0.3292484615	0.0530978197	-0.0136116287	0.1600321952	0.1805168134	-0.1951661375	0.2335083265	-0.3556908135	0.1220240124	-0.1824785753	0.0061512604	-0.1456318528	0.1950434931	-0.0753235634	0.1175501858	-0.004501854	0.0239581166	-0.0441055158	0.0134505928	-0.1111773321	0.0716360415	-0.0817022001	0.0181319322	-0.099508289	0.0604192424	-0.1653980698	0.0178410225	-0.0493206059	-0.0583855149	-0.319154001	0.0829476342	-0.105405293	0.1124321342	-0.0589045347	-0.050769421	0.1221997713	-0.1421719957	0.1400607943	-0.0405220104	0.1941800482	-0.3010203714	0.0774282027	-0.3606209492	0.1820365125	-0.0338151101	0.0331054128	0.2750641451	-0.1963688092	-0.0456428216	0.2280261617	-0.063708176	0.0430270165	-0.2097816836	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0344228538325523	n/a	0.0011849328659772	n/a	0.0873205262567751	n/a	0.0076248743057601	n/a	-0.4844271862110858	n/a	0.23466969874039	n/a	-0.0014948588358875	n/a	2.234602939230932e-06	n/a	-0.0047868210495802	n/a	n/a	2.291365576070409e-05	-0.0016080881069525	n/a	2.585947359722075e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5819.401281843184	-30.72594912358545	33865431.27911809	944.0839495451615	14805.855517315607	-266.2717094831569	219213357.59962505	70900.6232710827	5620.371439400214	-5.441220772139786	29.60688349116549	31588575.11682563	7123.928898163011	8110.311708861579	1.576926	42.850952	0.1542467221793603	0.0808269684371259	-0.2777444094	-0.0539630114	0.0450749647	0.0167476354	0.2404080276	-0.1700928132	0.0177478818	-0.1729032908	0.1063312107	-0.1459821666	-0.2846597264	-0.0942638836	0.0133678465	-0.0455074963	0.087884327	0.0223322919	-0.0637712386	-0.0057740275	0.064900659	-0.1491597977	-0.0990911603	-0.1782986445	-0.0957814304	0.0411661482	-0.0739577985	-0.0352133601	-0.0519695969	0.0157206502	-0.0931118835	0.0323111481	0.0199397236	-0.1228745525	0.0106628801	0.002172302	-0.1040424342	0.0480163325	0.0326281162	-0.0861242082	0.047221095	-0.1436126725	0.1036120949	0.1728615955	0.0699190338	-0.0150456917	-0.0395411959	-0.0211433197	0.021913348	0.0537808197	0.089428348	0.0051580107	0.2793434916	-0.1301597146	0.0600492363	0.0810874202	0.0165807168	0.1066873889	-0.005687167	0.1466199667	-0.0447518304	0.0981282758	-0.0946736202	-0.1663955245	-0.1819187688	0.0342346539	-0.0235166321	0.0251279271	-0.0683917915	-0.0599502182	0.0508231577	-0.0808521322	-0.0314860931	-0.0971448175	0.0917075128	0.0651553689	0.0407449124	0.0747052491	0.2231804026	0.0575816357	-0.0667592317	-0.0170850706	-0.3018548461	0.0289792172	0.0865012346	-0.058816407	-0.0808324638	-0.1118300876	0.0734386392	-0.1343199091	0.0575675224	-0.0023249354	0.0687104931	-0.1088094864	0.0691081348	-0.0176112337	0.0779496088	0.0388697291	-0.1577089906	0.0220892572	-0.0479591473	-0.1599206751	-0.2650061129	0.0764847946	-0.0239865711	-0.0177378582	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0204804720057154	-0.0139423818268369	0.0004194497335768	0.0001943900110053	0.1207071921903804	0.0333866659336053	0.0145702262464854	0.0011146694621621	-0.4191842924141227	0.0652428937969631	0.1757154710067287	0.0042566351910018	-0.0015322327857441	-3.737394985659989e-05	2.3477373097091247e-06	1.3968121278836431e-09	-0.0053619716174282	-0.0005751505678479	3.307981756958763e-07	2.8750739626105585e-05	-0.001387117012218	0.0002209710947344	1.924093605584591e-06	4.8828224708163336e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5797.025776408738	-22.375505434445586	33605507.85234734	500.663243446904	14641.04046499601	-164.81505231959818	214360065.89765057	27164.00147111189	5622.379491871181	2.0080524709674137	4.032274726158335	31611151.15061364	7112.550564126043	7977.464796341538	1.026625	27.897245	0.2243194431856992	0.1254216396501649	-0.3031335005	-0.0654076247	-0.0412599294	0.0414761899	0.1830676326	-0.1279662305	-0.1443529732	-0.0295172439	0.0972882481	0.070156808	-0.2384784886	-0.1371495547	-0.0304696409	0.1178300971	0.0331846773	0.025457927	0.0228197724	-0.047865782	0.0974349873	-0.0705598716	-0.0911981057	-0.034563213	-0.0485145289	0.0295881198	0.0400743642	0.0651308299	-0.0430537859	0.0423832033	-0.054991125	-0.0049151034	-0.0312708937	-0.1212288601	-0.1116423329	0.0440340772	0.0410953739	-0.132761758	0.0118248505	-0.0415818173	-0.0789533284	-0.0440531502	0.010806767	0.0378503069	-0.0146693628	-0.1381432401	0.0928869976	-0.1144103806	0.0728799753	-0.1089436283	-0.0298392561	0.0838681615	0.2339439734	-0.1714505707	-0.0605288963	-0.035535085	-0.0157263657	0.0877427691	0.0024705749	0.0272460578	0.0458479484	0.0535448932	0.0285026109	-0.0986883718	0.0138261808	-0.0125323665	-0.0221456284	-0.0380228311	-0.0824969893	-0.0595826828	-0.0436770376	0.0643105129	0.1364356212	0.0544794767	0.1072499063	0.0133950349	0.0639509163	-0.0356652266	0.1540766467	-0.0595145294	0.0137039092	-0.0114100254	-0.2777130179	0.0016717367	-0.0267476642	-0.1572743377	-0.0764315353	-0.0909768913	0.0295376902	-0.1066740257	-0.0118149494	0.0892216503	0.1113441795	0.0788724267	0.0705641011	0.1702548392	-0.0609928997	-0.0123630939	0.0186874985	-0.1835556251	0.0486874578	-0.0757406181	-0.0897308403	0.0233464206	-0.0515049163	0.1054908594	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0045516092342836	-0.0159288627714318	2.0717146621615743e-05	0.0002537286691911	0.000861034008011	-0.1198461581823693	7.413795629514867e-07	0.0143631016310735	-0.3882486003899146	0.030935692024208	0.1507369757047276	0.0009570170410166	-0.0008121379012773	0.0007200948844667	6.595679706910974e-07	5.18536642635254e-07	-0.0051478765019443	0.0002140951154838	4.583671847406424e-08	2.6500632479270285e-05	-0.0016051016164211	-0.000217984604203	2.576351199037628e-06	4.7517287669582136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5796.381476929675	-0.6442994790631928	33598038.22609344	0.4151218187211016	14539.24178059896	-101.79868439704842	211389551.55471444	10362.97214496987	5613.331501272177	-9.047990599004152	81.8661338796675	31509490.54317455	7079.881112160959	7932.316110698395	0.76354	20.748226	0.0666055298337557	0.0371302715642395	-0.2758937234	-0.0265771187	-0.0329253233	0.0144923629	0.1832077167	-0.1127626803	-0.158506018	0.1385981354	0.1635476221	0.0631487694	-0.2407597938	-0.1228129925	0.0610051773	0.1351205443	0.0383229766	0.0390282642	0.0176228111	-0.1638416221	0.0662181834	-0.0035659149	0.0492354076	-0.0648413329	-0.0072174844	0.097452009	-0.0494057302	0.0187125779	0.0921223229	-0.0706380371	-0.1610949681	-0.1293948642	-0.0656475779	0.0378387927	0.10784187	-0.0657130675	0.0058306431	-0.058136782	0.0443195017	-0.003581338	-0.0201213808	-0.0348787031	-0.1019711094	-0.1423821153	-0.1197768697	0.0972745173	0.028205047	-0.0677617168	-0.1088979737	-0.0458239864	-0.0074584289	-0.0307706731	0.2218943637	-0.1423927401	-0.0052435175	-0.0772950749	-0.1246434793	0.1051850424	0.0167391532	-0.0054998202	0.128838103	0.0054337955	0.0770572791	-0.0427680194	0.0852489022	-0.0047711616	0.0231752378	0.0200892589	-0.0400776952	0.0361699217	0.0278728741	-0.0761067851	0.1854489944	-0.0148609949	0.106260443	-0.0713011609	0.0344936812	-0.1636838496	-0.0064789902	-0.0092646637	0.0723077548	-0.0157306176	-0.2612155358	0.0143741205	-0.0438029471	-0.1757735507	-0.0672799808	-0.075379607	0.0140960826	-0.0645153662	-0.0201241384	0.1058721111	0.0461148488	0.138780722	0.0566786487	0.2501618927	-0.0923184978	-0.033090103	-0.085387037	-0.1396584422	0.1360538111	0.012825225	-0.1166339045	-0.0509885073	-0.0203820285	0.1019581841	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0044317502166677	-0.0001198590176159	1.9640409982934207e-05	1.4366184103848623e-08	-0.0288591016038992	-0.0297201356119101	0.0008328477453841	0.0008832864607903	-0.387964378351235	0.0002842220386796	0.1505163588694602	8.078216727119697e-08	-0.0006381835165034	0.0001739543847738	4.0727820073664556e-07	3.0260127982066045e-08	-0.0052981456220335	-0.0001502691200891	2.258080845238229e-08	2.807034703227274e-05	-0.0011996988579732	0.0004054027584479	1.4392773498222003e-06	1.6435139655716638e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5808.703540012503	12.322063082828208	33741036.81575379	151.83323861719782	14543.857491441951	4.615710842990666	211523790.73137215	21.304786586101603	5610.418436470526	-2.913064801650762	8.485946538616593	31476795.032288384	7072.467382866534	7966.023007857577	1.050059	28.534027	0.1541821178331957	0.0809708522956075	-0.2401513409	0.0195876227	-0.137206004	0.0261079018	0.1042721318	-0.2022165838	-0.1081109545	0.2219125554	0.1135283899	0.0557585758	-0.2223100914	-0.0321946341	0.0845658333	0.0617055724	-0.0553306396	-0.0126324709	0.1785335116	-0.1108046073	0.1040429747	-0.0147080622	-0.0152560568	0.0156729143	0.0119351886	-0.0927373707	0.1177200437	0.0386289617	-0.0469917843	-0.0644302726	0.1163842696	0.1516246398	-0.0397977539	0.077157344	0.1314964047	-0.0331050813	0.1041954362	0.0433911828	0.0090986363	0.1742006375	0.0652953355	0.1993938287	-0.0952363525	-0.0490241312	0.109363839	0.0598666851	-0.0553523878	0.1271798118	0.0160156096	0.0482288698	0.0705956849	-0.0836379894	0.1273185054	-0.1979333788	0.0755985368	-0.080299084	-0.1029983352	0.0567788006	0.0079951953	-0.1101977232	0.041907126	0.0300856429	0.1672311706	0.0261745232	0.0666425132	-0.1091863229	0.0631351108	-0.0676138535	0.0025309404	0.1070624369	-0.0029002496	0.1153591591	-0.0198167043	-0.090357202	-0.0643052014	-0.0340667489	-0.0637009788	-0.1141561538	-0.1999998009	-0.0786564182	-0.0476644973	-0.120578588	-0.2458929874	-0.0039824862	-0.0919086673	-0.0256018371	-0.1051785989	-0.008432409	-0.0018480015	-0.0293896915	-0.0956778175	0.0570044793	-0.0092833912	0.0883865264	0.0253185757	0.0365992937	-0.0814081825	-0.0198763897	0.0258474819	-0.0280829124	0.0909145563	0.1091409547	0.2169136919	-0.08209722	0.057533325	0.0872780086	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0254704254780477	-0.0299021756947154	0.0006487425740327	0.0008941401112776	0.006446229138362	0.0353053307422612	4.1553870104267296e-05	0.0012464663788204	-0.3594453559402808	0.0285190224109541	0.1292009639070351	0.0008133346392765	-0.0006372787759199	9.047405835000464e-07	4.061242382379661e-07	8.185555234320043e-13	-0.0042090881784815	0.0010890574435519	1.186046115356017e-06	1.771642329423271e-05	-0.001318848453543	-0.0001191495955698	1.739361243412763e-06	1.4196626124446929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5819.687681194201	10.98414118169785	33868764.70664354	120.65135749947066	14559.092169648857	15.2346782069053	211967164.80433065	232.0954200679553	5619.905724335616	9.487287865089456	90.00863103507365	31583340.350420214	7057.434578957834	7945.646032725206	1.412164	38.373756	0.4421884968777269	0.2149603383152853	-0.0978811123	-0.0030518242	-0.0107117605	-0.132365226	0.1072429107	-0.0006787189	-0.0278755099	0.2492652548	0.0742704846	-0.0840075465	-0.1035343013	-0.0827801465	0.0292335521	-0.0495435608	-0.1140076979	-0.1281243859	-0.0046836432	-0.1103179005	0.0199105758	-0.0798831169	0.0977681669	0.0191463436	0.1009544341	-0.0319748275	0.0264390122	-0.034418918	-0.1407811362	0.0208245716	0.2310677489	-0.1193436513	0.0045971123	0.1076866802	0.0131572538	0.0363484427	-0.0991371989	0.0934828255	-0.2226804687	0.1036906846	0.0803289298	-0.0737797604	0.1293828943	-0.101116599	-0.0505965756	0.0527902586	-0.0662654288	-0.2272997976	-0.0971626747	0.1031113782	-0.1764357483	0.027703909	0.1000164106	-0.0194713607	0.1061713173	0.0030384879	-0.10766163	-0.0489289146	0.1778377291	-0.018223769	-0.0357620779	-0.0439505428	0.139251094	-0.026504691	0.1256016198	-0.3060401414	0.047111631	0.078564079	0.0602416514	0.0029512158	0.0673925614	-0.0983028438	-0.0761162535	0.0537143486	-0.0624408222	-0.1968252585	0.2213382322	0.2306768394	-0.0947071068	0.0300397038	-0.0243508948	0.294239318	-0.0784328882	-0.1168183675	0.0289165442	0.038804098	-0.0940639908	-0.0659526952	0.0571438839	0.2088832554	-0.3200979955	-0.1823533719	-0.2021470475	0.088782952	0.0053396072	-0.0039875369	-0.0983107649	0.057427788	0.0942251752	0.2449247696	0.1795859341	0.1340567423	0.0469744782	-0.02170534	-0.0712041768	-0.0720385428	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0955677864349979	-0.0700973609569502	0.0091332018040853	0.0049136400131289	0.0507245508075442	0.0442783216691822	0.0025729800546271	0.0019605697698395	-0.2348462139310214	0.1245991420092594	0.055152744197735	0.0155249461894435	-0.002431160738834	-0.0017938819629141	5.910542538047881e-06	3.218012496868545e-06	-0.0026330567125982	0.0015760314658833	2.483875181454264e-06	6.93298765175844e-06	-0.0020132084695923	-0.0006943600160493	4.053008342038172e-06	4.821358318879843e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5831.146898259254	11.459217065053052	34002274.14907852	131.3136557440031	14594.027916036626	34.93574638776954	212985650.8140564	1220.5063756705524	5631.486588225348	11.580863889732427	134.11640843250848	31713641.19336197	7070.191890208583	7970.320251950586	1.258478	34.19754	0.3337748020134405	0.2386497833106566	0.0272969759	-0.0452064567	0.0274251032	-0.2037458268	0.011777304	0.1128353587	-0.024993151	0.0591896021	-0.0297376285	-0.0486936442	0.0625129459	-0.0616086963	-0.0460973138	0.0749543148	-0.0428545837	-0.159901962	-0.0834304547	-0.1230662362	-0.2168175327	-0.135480345	0.0271775163	0.0352069507	0.0060670209	0.017942156	-0.0212135458	-0.0793696291	0.0290495676	-0.1344088641	0.1280579084	-0.0379407311	0.075073527	0.0120892021	-0.0509290164	0.0524576027	0.0346842028	-0.0948494181	0.0997379473	-0.1436402811	0.1040327893	-0.0947682598	0.0515972373	-0.0556155472	-0.0958253064	0.1196927223	-0.0402912432	0.1366908766	-0.1096176143	0.0281977689	0.0577799015	0.0168760279	0.0061168286	0.0772645712	-0.0596172628	-0.0270992628	-0.0724679303	-0.1296634772	0.1319638187	0.1439484824	-0.0309925801	-0.2622005622	0.106060472	-0.0417743934	0.0287264385	-0.0885245368	-0.1768645345	0.0610840844	0.0048173001	-0.0021897732	-0.0364046336	-0.0605741425	-0.0816487057	0.0903557439	-0.0756702186	0.0987999403	0.016543586	0.0690641808	0.0360609829	-0.0266487395	0.1331902511	0.0477699866	0.0698648334	-0.0384087346	0.0875738724	-0.0888593546	-0.0275540335	-0.1502800261	0.0208508557	0.2540564654	-0.1855126448	-0.0834748545	-0.2074270833	0.0986881303	-0.129067932	-0.1087806059	0.0743753691	0.0533357225	-0.0521420136	0.0153326045	0.0797925603	0.1244093012	-0.0818073234	0.0661774518	0.1027463299	-0.099365323	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0956374846515757	-6.969821657780428e-05	0.0091465284704803	4.857841394126512e-09	0.0457752814247953	-0.0049492693827489	0.0020953763895192	2.449526742301569e-05	-0.0122352574966626	0.2226109564343588	0.0001497015260096	0.0495556379246199	-0.002697123037237	-0.000265962298403	7.27447267799454e-06	7.073594417180643e-08	-0.0031760701676815	-0.0005430134550832	2.948636124015029e-07	1.008742171003639e-05	-0.0006992866634835	0.0013139218061088	4.890018377258858e-07	1.7263905125682115e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5847.95496499185	16.808066732595762	34198577.27257283	282.51110728739235	14612.645578035745	18.617661999118354	213529410.7892876	346.61733831341564	5627.990914748049	-3.495673477298624	12.219733059889052	31674281.736486584	7053.696380829117	8011.57173900248	1.282742	34.856884	0.2858281970085344	0.1365324839566057	0.1605278302	-0.0259552005	-0.0731856425	-0.1044240874	-0.1664606484	0.049489222	0.0266336608	0.1137605104	-0.0864945164	-0.0411860782	0.1030452319	0.0944333031	-0.0495032793	0.0642339769	0.0449073668	-0.0515705549	-0.103661562	-0.0535626682	0.0749707848	0.0563351315	-0.0303972906	-0.005097861	0.078487053	0.0644996691	0.0964745562	-0.0575498498	0.0196887046	-0.122584529	0.0378336835	0.0305065414	-0.0240565896	-0.0654472188	-0.017729938	0.0959769368	0.0842592031	0.0653183906	-0.0486003049	0.1605163534	-0.0234980193	-0.0261661831	-0.0405506275	0.0365640731	0.1368185762	-0.0820516329	0.1099519941	0.245037436	0.1445888432	0.1965962825	0.039180103	0.1470673831	-0.1558468102	0.0319624506	-0.0283574578	0.0424607909	-0.0276876147	-0.0688460155	0.03079931	0.0509587421	0.1586343786	0.0158714447	0.0626716096	-0.1302073256	0.1388361312	-0.0198887148	-0.0568247091	0.1711306621	0.0158733987	0.0112149973	-0.0487710589	0.084778808	-0.070991603	-0.0414620183	0.0036702106	-0.0201893763	-0.1363095701	0.0076771923	0.007924709	-0.0070788653	-0.1406326887	-0.059678313	0.1348855416	0.0656270506	-0.0152910594	-0.0463401567	-0.1145330372	0.1401939958	-0.0486079795	0.1030170714	-0.1187891659	0.0787184588	-0.1769472142	0.0920753177	-0.2541585745	-0.0153027869	0.0440905237	0.0347582824	-0.0847809332	0.0544781506	-0.0437557853	-0.1311444754	0.0530293039	-0.0594755004	0.0511202416	-0.0283624811	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.083721577313085	0.0119159073384907	0.0070093025077908	0.0001419888476994	0.0048595919028144	-0.0409156895219808	2.3615633461899285e-05	0.0016740936490591	0.0734698205841652	0.0857050780808277	0.0053978145366694	0.0073453604088407	-0.0003323480414831	0.0023647749957539	1.1045522067765237e-07	5.5921607805428575e-06	-0.0035369275972052	-0.0003608574295237	1.3021808444245218e-07	1.2509856827871747e-05	-0.0004790886474164	0.0002201980160671	2.2952593208327565e-07	4.8487166279886846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5855.985307853252	8.03034286140246	34292563.92579315	64.48640647167744	14636.077560588878	23.43198255313291	214214766.35957327	549.0578063703251	5629.758915014907	1.768000266857598	3.1258249436085377	31694185.44118982	7050.931746350228	8067.426130103741	0.936428	25.446245	0.1246762643700066	0.0713623734226991	0.1630938621	-0.0130530233	-0.0015130125	-0.0336162053	-0.1154876186	0.0758049898	0.0023987133	0.0419611112	-0.0845824306	-0.0863186227	0.0587139669	0.1041019255	-0.0747635082	-0.0646512687	0.1158435974	-0.0456623281	-0.0214134931	-0.0162532722	0.0042710025	0.0677098308	-0.1202690751	0.0700405243	-0.0544974415	-0.02262738	0.018324024	0.0684597747	0.065258208	-0.1559519774	0.2223212436	0.0833823259	0.1436484779	-0.0054051807	-0.1178834887	-0.0556269626	0.0492328509	0.0805488593	0.168814284	0.0970062606	0.0770952896	-0.1630992723	-0.0893658825	0.0754454686	-0.0851285446	0.1092619262	-0.0792007591	-0.0724917781	-0.0449097204	0.0769643072	-0.0483860829	0.0491735859	-0.1190687806	0.0710168252	0.0263427069	0.1160655997	0.0216309302	-0.0801801025	-0.0229979791	-0.013625218	0.0650770476	-0.0770722286	0.0717160846	-0.1363207846	0.209752086	-0.0907412052	-0.0187036513	-0.0525882588	0.0755740698	0.0410888026	-0.0145603199	0.0707371648	-0.1048622405	-0.0877833376	-0.1164117278	0.0958191858	-0.1332747556	-0.1014664981	0.1546409355	0.0235800906	-0.0426265164	0.0576759061	0.0815208956	0.1068925672	0.0830512548	0.0160006268	-0.0955493958	0.1070536714	-0.0490430191	0.0418293439	0.0172831374	-0.0219306531	-0.1982284535	0.0881612932	-0.2287075343	-0.0425811815	0.1715410186	-0.0280232094	-0.0104565653	-0.0719475384	-0.0978067157	-0.0083055278	-0.0144321712	0.0606846278	0.0159732053	-0.0130893519	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0428884503198503	0.0408331269932346	0.0018394191708382	0.0016673442600456	0.0141680049215864	0.009308413018772	0.000200732363458	8.664655292804405e-05	0.0187726879044802	-0.054697132679685	0.000352413811159	0.002991776323379	-0.0003330482839769	-7.002424938000137e-07	1.1092115945995785e-07	4.903395501232622e-13	-0.0038709213410816	-0.0003339937438764	1.115518209485743e-07	1.4984032028840972e-05	-0.0005411464946125	-6.205784719609997e-05	2.928395286313965e-07	3.851176398614492e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5853.899779327586	-2.085528525666632	34268142.62641156	4.349429231369236	14655.02991313319	18.952352544312816	214769901.7548286	359.1916669639205	5641.541310520419	11.782395505511886	138.8248438483067	31826988.35830845	7073.619304346009	8082.530925524053	1.107631	30.098476	0.3801766357272073	0.1754975922918208	0.1744102299	0.0172664325	0.0810396818	0.0134331848	-0.103138422	0.1287231755	0.016650179	-0.0805152391	-0.0700660586	0.0127467082	0.2017807301	0.0338618044	-0.1570680294	-0.0190347563	-0.0199928844	0.0458740623	-0.0027411017	-0.0253045157	0.1116425525	0.0088869238	-0.1470105002	0.0174682538	0.0537743565	0.0236440871	-0.030170086	0.0863859143	0.0505769132	0.0186636112	0.1368186463	0.0542810775	-0.058777282	0.2031814501	-0.04096019	0.0855034682	0.0893869397	-0.11775727	-0.144103029	-0.1207128038	0.0034467614	0.0614140381	0.0306884555	0.0384653622	0.0009272992	-0.0283604783	-0.0878703905	0.1171207173	0.1293031389	-0.1353060488	0.0781708242	-0.0381885158	-0.1217489274	0.1210237352	-0.1164883348	0.0291032892	0.1530695287	0.0249584172	0.0499938633	0.0062300777	-0.003891687	0.0930469896	0.0345166177	-0.0580992607	0.0147170621	-0.0023858357	0.1006044531	0.0480159534	0.0281105349	0.0394940181	0.0469063125	0.0341538277	-0.0245087626	0.0822867869	-0.104809978	0.0921379356	-0.084969087	-0.0509948425	-0.1641387422	-0.1843012094	0.113617453	-0.0300663222	0.1922357859	0.003972885	0.0212800081	-0.0611908378	-0.0119447179	0.2349747092	0.0523707179	-0.051335865	-0.1122911058	-0.0069807854	-0.0531173638	-0.147928435	-0.0273620137	-0.0258779154	0.0709060512	-1.1784e-06	0.0362567142	0.0367496192	0.0094544085	-0.0724264145	-0.0438609477	0.055116919	0.0064283111	0.0862348517	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.1204633571791333	-0.077574906859283	0.0145114204228674	0.0060178661742264	-0.0183770710914785	-0.0325450760130649	0.0003377167419012	0.0010591819726961	0.1362892837375184	0.1175165958330382	0.0185747688616857	0.0138101502961856	0.0002449604609579	0.0005780087449348	6.000562743270686e-08	3.340941092211027e-07	-0.0018970077756492	0.0019739135654323	3.896334763798048e-06	3.5986385008735257e-06	-4.226766454327632e-05	0.0004988788300692	1.786555465942938e-09	2.4888008709123735e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
