global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
6326.288329757344	n/a	40021924.03122397	n/a	16275.049538010817	n/a	264877237.4647061	n/a	6597.516443485836	n/a	n/a	43527223.22206599	7983.11506407324	8516.585874405164	n/a	n/a	n/a	n/a	-0.082701557	-0.0324960679	0.1392828757	-0.0335206636	0.0987958573	-0.2765804924	0.086039016	-0.0590976674	0.0804046539	0.008159244	-0.0624769386	0.041484734	-0.0020742629	0.0473400916	-0.0371056006	0.1018725706	-0.0228794337	-0.0031544738	0.2045540425	-0.0779622837	0.1071070141	-0.0550075004	0.0582635647	-0.0104084132	0.1173148511	-0.0218883474	0.1254046825	-0.0486011516	0.0298422175	-0.0485180412	0.0934745764	-0.0121195961	-0.0038506385	-0.0588282992	0.0969182822	0.0776756551	-0.0482981465	0.0592277852	0.0725469245	-0.0418746489	-0.0197309577	0.0413763895	0.0233413428	0.0189917092	-0.2114444496	-0.0233094787	0.0593356598	-0.1411961999	0.0446626114	-0.0486129831	0.0215170953	-0.1415898417	0.088106879	-0.2358937624	0.1960426272	-0.0544980169	0.1931898314	-0.2058498505	0.0809530301	0.0964645342	-0.0566405671	0.1676427978	-0.1954951562	0.0212843976	-0.0910999524	0.0694706781	-0.002672541	0.0264605068	-0.0484161982	0.0065785412	0.0155274753	-0.0903780185	0.0462990426	-0.0075474107	0.0239356201	-0.0646579085	0.0229270604	-0.1410207959	0.0343588975	-0.1028253031	0.1140039594	-0.0493004535	0.0013491292	-0.2304012536	0.0519917884	-0.1053623442	-0.0451123358	0.0643511083	-0.2539726065	0.1682162352	-0.0027507593	0.0594593469	-0.0564816376	0.131046764	-0.1339168144	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.024576097446058	n/a	n/a	0.0006039845656781	-0.2010410188458991	n/a	n/a	0.0404174912585971	0.2930204105002474	n/a	n/a	0.0858609609697335	-0.0006711724801515	n/a	4.504724981127156e-07	n/a	-0.0011298996686519	n/a	1.2766732612196736e-06	n/a	-0.0003038795074851	n/a	n/a	9.234275506938697e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6294.58124777111	-31.707081986234694	39621753.0847917	1005.3390480818088	15895.1092181866	-379.9403198242162	252654497.05808064	144354.6466281277	6588.494335781375	-9.022107704460725	81.39842743088953	43408257.61262327	7919.499905153108	8200.181692528913	1.151615	33.553749	0.1257739817245866	0.0849565296592461	-0.0911800779	0.0031483827	-0.0354022244	0.0381091695	0.0480826722	-0.0590584565	0.0404337093	-0.1581272878	-0.0714339918	0.0447391133	-0.0312396049	0.0173193721	0.0419984189	-0.0217507625	0.0019887323	0.0887336623	-0.1478903416	-0.0145495537	0.1333858568	0.0663944217	0.1761838122	-0.0057253464	0.0191631151	-0.0381798639	0.0081319143	-0.0920580578	-0.0586499768	-0.0670316539	0.0991697599	-0.1526796752	-0.0517543083	0.1744517661	-0.0217617812	0.0776660219	-0.02526693	0.0201205087	0.027433812	-0.0966358581	0.0463799323	-0.0162265935	0.0684494164	-0.0134359556	0.0151675872	-0.0198236339	0.0244667583	-0.009541827	0.0724618682	-0.0331478842	-0.0131728246	-0.0304720021	0.126917823	-0.0220284113	0.0201390836	-0.0301422724	0.1418105431	-0.1061390449	0.1871496626	-0.1620862332	-0.0105724098	0.0935923322	-0.0346709722	0.0293643632	-0.1106457237	-0.0552855996	0.0163260447	-0.0105044899	0.192079791	-0.0199276525	0.0563577238	0.0142256444	-0.1332808112	-0.0439711799	0.0275045988	0.0818454288	-0.0087673778	-0.0252159474	0.1234326773	-0.1415849627	0.0191075636	-0.0827082784	-0.0403713167	-0.130717684	-0.0870792174	-0.0768991611	0.0080087493	0.0365961018	0.0105677601	-0.0720664911	-0.2157629861	0.0828573686	-0.0300372265	0.1150933638	-0.1389345873	0.0776155593	-0.0134529448	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0144607786477735	0.0101153187982845	0.0001023196743909	0.0002091141190999	-0.2004567536420154	0.0005842652038836	3.4136582846924773e-07	0.0401829100806956	0.215059092324104	-0.0779613181761434	0.0060779671317618	0.0462504131912674	-0.0003585544789769	0.0003126180011746	1.2856131439439626e-07	9.77300146584022e-08	-0.0008799776290029	0.000249922039649	7.743606275455655e-07	6.246102590231637e-08	-0.0001241579573832	0.0001797215501019	3.2299835571029764e-08	1.541519838156851e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6316.763403012843	22.1821552417332	39901499.8896424	492.0480111683516	15749.444989483172	-145.6642287034283	248045017.4767566	21218.06752376467	6592.600075408423	4.105739627048024	16.85709788511245	43462375.75427515	7895.872140297822	8281.175039353602	1.02625	29.901062	0.1586727940706405	0.0750285762838042	-0.0061056259	-0.0564501104	-0.0605352203	0.0629516504	0.0816376417	0.0377520784	0.0289869409	-0.119360371	-0.0387437501	0.0293104399	-0.0564841445	-0.0156482418	0.053832036	0.0337575214	-0.0255427787	0.0273300428	-0.1374516921	-0.0260082715	0.091712986	-0.0079948702	0.1112192536	0.0986002223	-0.1025013577	-0.0995129084	0.0030290545	0.0021998416	0.1112051281	-0.0127542013	-0.1103157446	-0.0588109898	0.0202373327	0.0703588402	-0.0308553435	-0.0606113559	0.0189209703	-0.0661521939	-0.0712992028	-0.1196084593	0.0135468573	0.1097849586	0.0413505636	-0.1413778386	-0.0854361058	-0.0656543588	0.0151252122	-0.0562894777	0.0449502949	0.0234967863	-0.0604174901	-0.067731339	0.0529670271	0.0339203076	-0.0907142924	0.0019773248	0.108835067	-0.0870665939	-0.0161415239	-0.1222909544	-0.0402177611	-0.0199775998	-0.0845361877	-0.0330015671	-0.0800938008	0.0096778426	0.1008618109	0.0349226448	0.0212118423	0.1063277218	0.0383578246	0.1260948013	0.0955198182	-0.0614090831	-0.0328304443	0.0002476212	0.0281877783	-0.084764977	0.1395155823	-0.096113483	-0.0675462637	-0.0777818702	-0.1256260914	0.0462038691	-0.045826117	-0.0651258921	-0.0245500943	0.0574716043	0.1702730003	0.001163424	-0.1068538132	-0.0539925778	-0.0046306321	-0.0917655736	-0.0358163525	0.1220253304	0.0970595408	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0130526872814158	0.0275134659291893	0.0007569908074366	0.0001703726452664	-0.1464305133063987	0.0540262403356167	0.0029188346448018	0.0214418952271754	0.2381549676147685	0.0230958752906645	0.0005334194554419	0.0567177885995914	-0.0001238858707427	0.0002346686082341	1.5347708969676974e-08	5.506935569057643e-08	-0.0005630248713426	0.0003169527576602	3.169970057503513e-07	1.0045905058846884e-07	0.0004049649270257	0.0005291228844089	2.7997102680519413e-07	1.6399659212093053e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6314.857994916611	-1.9054080962323496	39877431.49596223	3.630580013187787	15754.996076847956	5.551087364783598	248219901.3814945	30.81457093146011	6596.756262958384	4.156187549960123	17.27389495044353	43517193.19288066	7890.262905268465	8348.453795150912	1.160811	33.821674	0.0797299520908276	0.0431894957628109	0.0060348781	0.0845254312	-0.1273039696	-0.0368741381	-0.0132615253	-0.0151818181	0.0267370654	-0.0694816753	0.0505481246	0.0234149071	0.005716895	0.0925438652	-0.0745605973	0.0306994198	-0.1227725559	0.0576874836	0.0925237757	-0.0540840846	-0.0170402464	0.0775723586	0.0487338978	-0.1124898453	-0.2025853763	0.0667077443	-0.0780761174	0.150410004	0.1122151859	0.0939610137	0.0226819784	0.1150165104	0.0349053892	0.0521452841	0.1165995576	-0.0427594574	0.0727874969	0.1560556433	0.1337007334	0.0916271728	0.0396743491	-0.0860705412	0.0591003752	-0.0563328214	-0.0931170296	-0.1855260411	-0.1185730264	0.0476342808	-0.0097257784	-0.0078044161	0.0378699771	-0.1027232233	-0.0309917883	0.0992012981	-0.1885318743	0.0030316859	0.0264152774	0.0415130393	0.0128727914	0.058878205	-0.195540569	0.0254687749	-0.1980445747	0.0609192816	-0.0794626215	-0.0228610909	-0.0151295437	0.0472569251	0.0103380452	0.0543782137	0.0911116019	0.0938145184	0.0905209499	-0.0108155293	0.0454351406	0.1180558424	0.1087850041	-0.0320798008	0.087066838	-0.1011063518	-0.0945027834	-0.0417680946	-0.1015630128	0.0718164906	0.08131887	-0.0637462726	0.0771010798	-0.013430401	0.1287333626	-0.0661642498	-0.0309707863	-0.1696216963	0.028159955	0.1200078491	-0.0268765733	0.1496391916	-0.0713133831	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0130801830577524	2.7495776336599817e-05	7.560177163523223e-10	0.0001710911888243	-0.1294856300741287	0.01694488323227	0.0002871290677552	0.0167665283956941	0.2666210895742296	0.028466121959461	0.0008103200994109	0.0710868054057493	-0.0004818168788594	-0.0003579310081167	2.3214750475381374e-07	1.2811460657143718e-07	-0.0008800999468214	-0.0003170750754787	7.745759163950311e-07	1.0053660348988669e-07	0.0004157878658854	1.0822938859699956e-05	1.1713600556080342e-10	1.7287954941753536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6334.722279316239	19.86428439962856	40128706.35606553	394.58979470932655	15673.96258544922	-81.03349139873535	245673103.130062	6566.426728268916	6600.932272151029	4.176009192645324	17.43905277705825	43572306.86152495	7879.472021347637	8388.850637944397	1.132857	33.007214	0.220095635864738	0.1319472562307867	0.0628571328	0.0960173237	-0.0288735426	-0.0452821543	-0.0960537412	0.030952794	-0.0678948767	-0.0003453994	0.0622170356	0.0097073602	0.0941535881	0.0216035574	-0.0077551761	0.0838145638	-0.1331329894	-0.0355172979	-0.0076726452	0.0768183335	-0.0824253186	-0.116102038	-0.0491099326	-0.063780825	0.0141174285	0.1336321797	0.0304270778	0.0253133133	0.0217287228	0.0389079382	0.0649504998	0.084909508	-0.2205026768	0.0496505517	0.2370305627	0.0017628196	-0.1052875889	-0.2569601497	-0.0411888961	0.056257135	0.0047838833	0.0168162047	0.1072869991	0.0105728506	0.1250857623	0.0162882223	0.0839947655	0.0960648321	-0.0682695274	0.0566664952	0.0119439431	-0.0578247322	-0.0418967516	0.0472408321	-0.1261475058	-0.0674060079	-0.1410059509	0.1083156742	0.0027207241	0.0452198228	-0.0075011156	-0.0964423456	0.1116542246	0.1641130204	0.0583362832	-0.0257076624	0.0039501989	-0.0727133937	-0.0047700562	0.1866134899	0.0519015054	-0.0973096753	-0.0015215108	0.0663678953	0.0755185887	-0.0029675779	0.0805110351	0.004466525	-0.0374847923	-0.0759387377	-0.1071429964	0.0334848804	-0.0688613916	-0.0732628731	0.0815207059	0.1056874797	0.0202457208	-0.0275480299	0.1348204553	-0.0233842014	0.1165800686	-0.0022259657	0.0688039342	0.0108677712	0.0212915602	-0.0845333487	0.1351750835	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.0061444166771593	-0.0069357663805931	4.810485528616552e-05	3.775385630255333e-05	-0.0985499524193755	0.0309356776547531	0.0009570161519587	0.0097120931218611	0.1378517916174004	-0.1287692979568291	0.0165815320962946	0.0190031164521271	-0.001084022844823	-0.0006022059659636	1.17510552809815e-06	3.626520254421525e-07	-0.0008799728624822	1.270843391999515e-07	7.743522387051169e-07	1.615042926988833e-14	-5.097696126305288e-05	-0.0004667648271484	2.178694038629251e-07	2.598650579614794e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6356.566148141819	21.843868825580103	40405933.19570252	477.15460526915024	15728.870490910456	54.907905461235714	247397366.91983372	3014.8780821399987	6618.923234849621	17.99096269859183	323.6747388221226	43810144.788832165	7897.711006739474	8563.566593543483	1.302832	37.959629	0.2716418321130613	0.1596462829710178	0.0949386611	-0.0685305904	-0.0045439396	-0.0814332382	0.04423614	0.0483379681	-0.0646954508	-0.0706637491	0.1035998612	-0.08923351	-0.0127259817	-0.0671742901	0.0510978839	0.156833362	-0.0185904239	0.0225555112	-0.1203831424	0.0781534917	0.0065207535	-0.1153121708	0.0183971993	0.0218545968	-0.0088334684	-0.1137480262	-0.0220764863	-0.0572106333	-0.0017656892	0.1098416568	0.0135052801	0.209886919	-0.0597754163	-0.0806367911	-0.079963698	0.0313977936	0.095156412	0.0353820933	0.0440752425	0.0048751256	0.0024580578	0.0777976427	-0.057982983	0.0008029483	-0.0365471179	0.0684998598	-0.0604807099	-0.0628549259	-0.0662297662	0.0605391453	0.0046809076	-0.174222851	0.0730538977	0.0077700746	0.026424006	-0.037170595	-0.0208727536	0.0908710002	-0.1623210648	-0.0400086779	0.1432723732	-0.1594283049	-0.0127195026	0.0900629063	0.0452796942	-0.1254183288	0.079340113	-0.0493011706	-0.1240661035	-0.0446078049	0.0237981306	0.0710348666	-0.0318428717	-0.0190198035	-0.0073738357	-0.0410314844	0.1952651143	-0.0718135495	0.049609542	-0.0067344745	-0.0567755482	0.0282725526	0.0804402239	0.028099811	0.136824694	-0.0194636072	-0.0217495908	-0.116583071	0.0574415317	0.0564090557	0.0700333503	0.0078284416	0.1423317442	-0.1084598905	0.179193661	0.0110378279	-0.0369616781	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0196817569536307	-0.02582617363079	0.0006669912444077	0.0003873715567817	-0.0422422615242652	0.0563076908951103	0.0031705560539392	0.0017844086586844	0.2697719747259341	0.1319201831085337	0.017402934711389	0.07277691834753	-0.0020121226325856	-0.0009280997877626	4.048637488563206e-06	8.613692160449833e-07	-0.0008792249332265	7.479292557000016e-07	7.730364832071434e-07	5.593981715319583e-13	-0.0002738849338173	-0.0002229079725542	4.9687964228245e-08	7.501295697210682e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6337.930504515119	-18.635643626700585	40169363.08006327	347.2872133813861	15881.58796480619	152.71747389573284	252224836.2838768	23322.62683309384	6623.445817955011	4.522583105390368	20.45375794516238	43870034.50338572	7931.342748575929	8485.537630954395	1.008044	29.370613	0.1836909167485501	0.1254241423510585	0.008385754	-0.0684090474	-0.0530452689	-0.1447549826	0.0719304166	-0.0513797927	0.0032298378	0.0576141029	0.0502819785	-0.1004486986	-0.0301643531	0.0614289543	-0.0553896364	0.0983863575	-0.0114334565	0.0594037254	-0.1078479201	0.0264506698	0.0875148768	-0.0121560069	-0.0465914732	0.1782794672	0.0790314141	-0.0725422258	0.0377317602	-0.1104192283	-0.0942701395	0.0022753832	0.0373390368	0.0498822982	0.0115738928	0.0160581159	-0.0287417467	-0.0027821113	0.0852053322	0.0005920201	0.0027089898	-0.0204639861	0.0382409578	0.0059430348	0.1406659498	0.0243219674	0.001415904	-0.1351203729	0.0752369519	-0.050688765	-0.0482804299	-0.0632939709	0.0603968131	-0.1119906541	0.1000381138	0.0377188897	0.0486161247	-0.0296558258	0.0401927994	0.0371608568	-0.1203724664	0.0404795359	0.1009643706	-0.1537125625	-0.0349093076	0.0062078036	0.0109440699	-0.0709630142	0.1460629604	-0.0388682064	0.0127623419	-0.0465072068	-0.0170671194	0.01223684	-0.0241048279	-0.0751329707	0.0392820096	-0.0150719463	0.1189733017	0.0117080737	0.1032093269	-0.0311926059	-0.0684858309	0.0077137985	0.1398972858	0.0694615232	0.0570184559	-0.0103814527	-0.0875067811	-0.0133817915	0.0745383065	0.0352246275	0.0153088625	0.0293976042	0.1086616411	-0.116656807	0.1599167387	0.071533148	-0.0672684241	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0143900799562857	0.005291676997345	2.80018454442302e-05	0.0002070744011482	-0.1672493463558879	-0.1250070848316227	0.0156267712581005	0.0279723438564717	0.2909123338777561	0.0211403591518219	0.000446914785068	0.084629986002203	-0.0016120143963914	0.0004001082361942	2.598590414173129e-06	1.6008660067043388e-07	-0.0008799769175213	-7.519842947999698e-07	7.743593753702889e-07	5.65480379625808e-13	-2.9709238951090627e-05	0.0002441756948662	5.96217699633962e-08	8.826388790530005e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6312.613049160249	-25.317455354869708	39849083.50842825	640.9735456458209	15829.888637131911	-51.69932767427781	250585374.263998	2672.820481972348	6609.347954839253	-14.097863115757718	198.74974443064195	43683480.38813782	7933.950991504304	8414.439593732424	1.044685	30.438206	0.122537991191537	0.0678502763588678	-0.0439474952	-0.0901994138	-0.0713616532	-0.0416755071	0.0996489609	-0.0242474977	0.044970437	0.0553855791	-0.0146216441	-0.0381827787	-0.0666699911	0.014818406	0.0048654758	0.0415706951	0.0546783681	0.0723294142	0.0031149074	-0.104126514	0.1381629666	0.1063290903	-0.0272227084	-0.0495479972	-0.1405101517	-0.088265361	0.1731200555	0.0324597404	-0.1178962704	-0.0520958941	-0.0618948503	0.0057285127	0.060756806	-0.0043861183	0.0648482856	0.0343509195	-0.0969580961	-0.0217107195	0.1698703493	-0.0026308175	0.0215629833	0.1676744368	-0.0843921334	-0.0262338871	0.1372792692	0.1621233806	0.104628207	-0.0814779966	0.0157423964	-0.0539480177	0.0385349583	-0.0528441136	-0.012884311	0.0535568193	0.0294762367	0.0242567724	0.1936372048	-0.0760836159	0.0208224639	0.032215975	-0.0551167439	0.0060838467	-0.0618047873	-0.0170336565	0.1548234683	0.232633907	0.0587394562	-0.005913075	-0.0240131648	-0.0061541949	0.0260743141	0.0790323963	-0.010473966	-0.0825229129	-0.0294971341	0.0306578389	0.0440991387	0.0135381257	0.0901927751	0.0124058846	-0.0969657305	-0.1249812161	0.062507045	-0.0158639748	-0.1512303706	-0.0869558593	-0.0169540025	0.0297302324	0.0421857306	-0.0320091141	0.0153500005	-0.0096801782	-0.1012032963	-0.0251723399	0.0266244158	0.0334571424	-0.1219956552	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0270284400771885	-0.0126383601209028	0.0001597281465456	0.0007305365730061	-0.1872693320365499	-0.020019985680662	0.0004007998266539	0.0350698027214155	0.2404205745337293	-0.0504917593440268	0.0025494177616551	0.0578020526591284	-0.0010336021997113	0.00057841219668	1.068333507248038e-06	3.345606692682985e-07	-0.0008798771780971	9.973942419997003e-08	7.74183848536116e-07	9.947952739741563e-15	-0.0002389550237657	-0.0002092457848146	4.3783798462681807e-08	5.7099503382866256e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6307.750152066576	-4.862897093672473	39787711.98089592	23.647768143648182	15700.16008958083	-129.72854755108165	246495026.83846676	16829.496049713252	6589.213098271383	-20.13485656786997	405.4124490086966	43417729.254431166	7915.594322810591	8335.175004476368	1.073162	31.267929	0.1298074690065275	0.0700454791426563	-0.0369882897	-0.0728372231	0.0285901544	0.0408322404	0.0513350095	0.0377642648	0.0254270666	0.072197702	-0.0400205404	0.0273495357	-0.0935423533	0.0176357062	0.0025610529	-0.1124591845	0.0950480136	-0.1073841587	0.0382141227	-0.1662695235	-0.027412654	-0.0551021015	0.0112787205	0.0802081414	-0.0228463877	0.025625311	0.0147304902	0.0725492656	-0.0549490522	-0.0625520797	-0.0117443383	-0.1770780425	-0.0825748824	-0.0386499793	-0.0329642989	0.1135883752	0.0353491669	-0.2034562383	0.0522700737	-0.1009913359	-0.0284926783	-0.0361764834	-0.0027398745	0.0899535455	0.0930540776	-0.0049141113	0.0132636762	-0.0576272043	0.048440824	-0.0436733874	-0.0293521346	0.1040076408	-0.1423371057	-0.0145183885	-0.0571492852	0.0430024571	0.0566934774	-0.1365931335	0.0168209478	0.0919155445	-0.0488545164	-0.1029068101	0.133625822	-0.1029066727	0.0228949825	0.1293893773	0.0800113442	-0.0699830568	0.1037188491	-0.0141743154	-0.1342984073	-0.0692232662	-0.0784550793	-0.0712572763	-0.037182497	-0.0561974455	-0.0988964705	0.0303959901	-0.0761272686	-0.0147101989	-0.108792277	-0.1134695707	-0.0230338714	-0.0227763985	-0.1906846747	-0.0444831984	0.0035739817	0.0766147911	-0.0785222149	-0.1362156442	0.0953840818	0.0727615737	-0.0417501458	0.0897201078	-0.0404537175	-0.0280451967	0.1153302767	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0270151788129737	1.3261264214799867e-05	1.758611285747315e-10	0.0007298198862969	-0.2369678299915136	-0.0496984979549637	0.0024699406989795	0.0561537524508869	0.1977888014714253	-0.042631773062304	0.0018174680744357	0.0391204099875028	-0.0007346382202991	0.0002989639794122	5.396933147242289e-07	8.93794609859784e-08	-0.0006298388830698	0.0002500382950273	3.9669701862661314e-07	6.251914898015917e-08	-0.0004392314838271	-0.0002002764600614	4.0110660454725566e-08	1.9292429638495602e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6296.228760497509	-11.521391569067418	39642496.604516	132.7424636877778	15553.249807504508	-146.9102820763219	241903579.57463905	21582.630979744463	6585.484358606865	-3.7287396645187982	13.90349948575576	43368604.23745567	7883.234093318403	8307.515668888329	1.123787	32.742931	0.1690647796204922	0.094464650708927	-0.0208291932	-0.0709600034	0.2039787515	0.1050099806	-0.0176783777	0.0798564721	0.0819905508	-0.035355403	0.0449519361	0.039210212	-0.0645617662	-0.0225158712	0.1130921428	-0.1578094477	0.0920722084	-0.0608757108	0.1085127195	-0.0898996347	-0.0697608835	-0.126447509	-0.0466018128	-0.0139056342	-0.0263411156	0.0168950859	0.014242908	0.0982067091	-0.1293500738	-0.0421028221	-0.0423021775	0.0254079793	0.0598595531	-0.0659326358	-0.1346909896	-0.0325945994	0.0180916352	-0.0447625792	-0.0379123865	-0.0648658305	0.0619131436	0.0278214498	0.0292242084	-0.0844175603	0.0793402503	0.0951895181	-0.0220800102	-0.0220030454	0.0375626744	0.0071495614	-0.112909134	0.0675620276	-0.178864822	-0.1124058526	-0.0260949854	0.094886289	0.0461391861	0.0148841757	-0.0739070306	0.0565695004	-0.0109784084	-0.0750723872	0.1117089892	-0.1382438129	0.0882605759	0.0516418124	-0.0146270882	0.0492260096	-0.0426755145	-0.0520539229	0.0085612157	0.0837543459	0.03120466	-0.0566032723	-0.0492575846	-0.1056570096	-0.1071213416	-0.0594109829	-0.0922716465	-0.0329659129	0.1084707453	-0.141792415	-0.0675598697	0.1019186995	-0.0172869366	-0.0237155335	0.0200153138	0.0043100062	-0.0838237284	-0.0281129435	0.20272685	0.0611330728	-0.0542175201	-0.0485029073	0.0711780535	-0.0742804449	0.0613663533	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0171748793218569	0.0098402994911168	9.683149407487357e-05	0.0002949764797203	-0.1533134235584583	0.0836544064330553	0.0069980597156668	0.0235050058432152	0.2279239262603454	0.0301351247889201	0.0009081257460437	0.0519493161619313	-0.0004210274304993	0.0003136107897997	1.772640972328429e-07	9.835172747885432e-08	-0.0001939411323119	0.0004358977507578	3.761316280242191e-08	1.9000684911579626e-07	-0.0002800410462368	0.0001591904375903	2.5341595420191204e-08	7.842298757740156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
