global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
5948.122472212518	n/a	n/a	35380160.94443956	13860.40477461197	n/a	192110820.5160863	n/a	5522.902418180434	n/a	n/a	30502451.12074329	6459.517971053359	7675.975847835272	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0128325870701075	n/a	0.0001646752909118	n/a	0.0964671726589188	n/a	n/a	0.0093059154008056	-0.073486044308332	n/a	n/a	0.0054001987080861	0.0008699995475856	n/a	n/a	7.568992127991487e-07	9.95907267098417e-07	n/a	9.918312846594377e-13	n/a	0.0011389984123553	n/a	1.297317383347894e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5914.48378234499	-33.63868986752823	1131.5614560037463	34981118.4116219	13588.787644699958	-271.6171299120124	184655149.65275025	73775.86526163902	5505.72179306601	-17.1806251144244	295.17387932239046	30312972.462642	6431.134569490426	7673.2141921889615	1.266864	39.06707	0.2967004457606125	0.1506369646392018	-0.0496812521	0.1294887923	-0.0169742117	0.0633002596	0.1152072757	-0.0515032399	0.184979726	-0.0006863832	0.1048611905	-0.0317575945	0.0440391877	-0.1190824081	0.0438448043	-0.0197873045	0.0640507569	-0.0069098119	0.044344084	-0.090661757	0.0462558646	-0.0481279482	0.0045512743	-0.1738680331	0.166688099	-0.0304987631	0.0081271824	-0.1329813479	0.0027390158	-0.0513170538	0.1137798368	-0.0568829747	0.0418081624	-0.1701442276	-0.0426975427	0.1447679868	-0.024366038	-0.0131657354	-0.12293545	0.1581986363	-0.103152995	-0.0877273104	0.02333986	0.0515037842	0.0955179729	-0.0894966785	-0.1915554218	-0.0048274139	0.047213262	-0.066679841	0.1260083153	-0.0258879917	0.0631028166	-0.0023208443	0.0294922613	-0.0377543449	0.1600534339	-0.0718571269	0.0747236521	-0.1401120961	0.0772281269	0.0057784435	-0.1815876681	0.0836019011	-0.0091591862	0.142033873	-0.0989208909	0.0846518237	-0.0408338606	0.0369747504	-0.0530235265	0.0060481886	-0.0940504284	-0.1970502719	0.0425580775	0.0419048214	-0.034597855	0.0237539468	-0.0516877823	0.0053333603	-0.108674609	0.0146976272	-0.0744621189	0.061628441	-0.064326975	0.1104694031	-0.038151093	0.1830431873	-0.2677660342	0.020088099	-0.1089945673	0.0679119902	-0.1363129021	0.0671350009	0.0214151164	-0.0134211107	0.1186516871	-0.0043152133	0.0821116961	0.1275049445	0.1274737517	0.1274217694	0.1273490061	0.0	0.0198460286139976	0.0070134415438901	0.0003938648517476	4.918836228956357e-05	-0.0394343810328479	-0.1359015536917667	0.0184692322958361	0.0015550704074438	-0.0307538720304663	0.0427321722778657	0.0018260385475851	0.0009458006448662	0.0022491022737649	0.0013791027261793	1.9019243293551768e-06	5.058461037854443e-06	0.0005670924237277	0.0005660965164606	3.215938170493573e-07	3.204652659488282e-07	0.0014148647346572	0.0002758663223018	2.001842217376589e-06	7.610222778037568e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5873.108743866151	-41.37503847883909	1711.8938091254151	34493406.31727704	13246.856977798614	-341.930666901344	175479219.79025182	116916.58096759788	5484.308724457103	-21.413068608906546	458.5195072497388	30077642.1851563	6379.491540310192	7352.335965895317	1.159235	35.748066	0.108432861863227	0.0661260035688459	-0.040812367	0.0084167184	0.058412483	-0.0142422252	-0.0348032151	-0.0457763644	0.0156388273	0.0564029154	-0.1658509902	0.0736469484	0.043246009	0.0181695361	0.009990278	0.0802182367	0.1019954429	-0.1873769375	0.1499244234	-0.038460448	-0.0535070379	-0.0039319839	-0.0319115583	0.0984263306	-0.0466951716	0.0501756428	-0.052744607	-0.0322799659	-0.0072593028	0.0310929836	-0.0075312219	0.0362601086	0.0730280387	-0.0702941365	-0.0151680924	0.0907122342	0.0052968031	-0.0407945569	0.0007991379	-0.011540512	-0.0673711369	0.1434738422	-0.0489616575	0.1319876888	0.056343572	-0.1555577685	0.0681607125	0.0712401861	-0.0145303815	0.0506828804	-0.1228606099	-0.1034007038	0.0438954765	-0.0581089933	-0.170661774	0.0175077939	0.1159299926	-0.0829561041	-0.0432880015	0.0044568048	-0.0781703447	-0.0830133029	0.0145283723	0.0243423721	-0.0035641014	0.0227071828	-0.0279664654	0.0942094899	0.0316412278	0.0137124109	0.0806127575	0.0419511172	0.0625692345	0.030595711	0.0995709999	0.0678488181	-0.028745223	0.0439567896	-0.0377679211	0.0792197978	-0.0449273467	-0.0914698688	0.0228294249	0.1676214297	0.0487621956	0.0614356723	-0.1275806083	-0.0443886918	-0.1889749319	0.053837393	-0.02976838	0.0180098475	-0.0054016988	0.0961745809	0.0515801176	0.0855194309	-0.0243426147	-0.1559090035	-0.0843407838	0.1274217694	0.1271411872	0.1266740078	0.1260209168	0.0	0.0223824063932056	0.0025363777792079	0.0005009721159506	6.433212238860104e-06	0.0194805947401732	0.0589149757730211	0.0034709743703356	0.0003794935714308	-0.0122900085981783	0.018463863432288	0.0003409142528461	0.0001510443113432	0.0026367062546416	0.0003876039808767	1.502368459914652e-07	6.952219873266133e-06	0.0004412912691706	-0.0001258011545571	1.9473798424619894e-07	1.5825930487899365e-08	0.0013579169725168	-5.694776214039995e-05	1.843938504249192e-06	3.2430476127995702e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5898.873454169706	25.764710303555148	663.8202970261208	34796708.028308034	13308.909037745276	62.05205994666176	177127059.7749779	3850.458143624104	5494.131447171885	9.822722714781776	96.48588153148984	30185480.358803038	6390.131411638466	7426.893277154842	0.9535	29.403681	0.1506663592172454	0.0956482425438313	-0.0750388954	0.0620753312	0.0423283592	-0.0538827308	-0.0062844524	-0.0381964128	0.0726803574	0.0977824522	-0.1312190435	0.0255350406	0.0851537033	0.0894418078	0.0221095901	0.0467437718	0.135130714	-0.2217751884	0.0911334262	0.0129396244	-0.1118268148	0.0412755399	-0.0166847581	-0.0111350526	0.0424292493	0.1609126526	-0.2143544163	-0.007912338	-0.0180008797	0.0903741103	-0.2157693779	-0.0843234727	-0.0230318823	0.081970285	-0.1488836392	-0.1435874083	0.0424028007	0.1040830449	0.0273345316	0.0402296159	-0.1001364578	0.086863099	-0.0075855175	-0.0025620701	-0.0787618331	-0.0650628824	0.0750741453	0.0686141709	0.045915611	0.0301489301	-0.142463327	-0.0691072234	0.0430867342	-0.1107955792	-0.155979512	-0.0129136697	0.0586151188	-0.1751719224	-0.0770985302	-0.1121336432	0.1636152323	-0.0501498122	0.1097375743	-0.191541636	-0.0616406038	-0.1680382825	-0.0308307639	-0.0774470971	-0.0191052194	-0.0044393922	0.1593903049	-0.0744623463	0.016162828	0.0187771415	-0.0588062557	0.0775243985	-0.0261457525	0.0767379098	-0.0261207414	0.0995902548	-0.0048410991	-0.0785585839	-0.0284048912	0.1520595183	0.0052171996	0.0093924488	-0.1918730675	0.040888903	-0.0672360173	0.0321345466	0.0525191452	0.0886696277	-0.0510405543	0.0484548002	0.1336767368	0.0136074522	0.1260788385	0.1464647586	0.0477641796	0.1272554736	0.1264769259	0.1251828728	0.1233785885	0.0	0.0120799213370474	-0.0103024850561582	0.0001459244995092	0.0001061411983323	0.1087283641396368	0.0892477693994635	0.0079651643427798	0.0118218571684814	-0.0286476537261819	-0.0163576451280036	0.0002675725541336	0.0008206880640152	0.002542839009887	-9.386724475459992e-05	8.811059637819966e-09	6.466030230203098e-06	0.0004399642843053	-1.3269848652999977e-06	1.9356857146427486e-07	1.760888832735253e-12	0.0007579420094643	-0.0005999749630525	5.74476089710781e-07	3.599699562898488e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5852.359811569443	-46.51364260026276	2163.518947944978	34250115.36407313	13165.6811527493	-143.22788499597664	173335160.2158581	20514.22704042071	5485.95567626403	-8.175770907854712	66.84322993772346	30095709.681933537	6381.473254580661	7397.80549866045	1.050049	32.38102	0.0883796204588983	0.0371792729643734	-0.0204352261	0.0002949113	0.0830316098	0.0544296962	-0.0618672958	0.0297597588	0.0062264814	0.0921636009	-0.0734326121	0.0446707844	0.0905234545	0.0188707337	0.0120747456	0.1010035275	0.0966680694	-0.0922749867	-0.1524234347	0.0101815903	-0.0955080269	0.093128088	-0.0576377121	-0.1520287219	-0.0751127154	0.0232649478	0.0368429007	0.2238337207	0.0651503053	-0.0150941476	-0.0585072899	0.0847814781	0.0445772328	-0.2378861481	0.1128036924	-0.0316443695	0.1210221046	-0.0150083186	-0.1036533115	-0.0792096327	0.1042760413	-0.1672181192	-0.0021641789	-0.1604209344	-0.0171379708	0.0968653054	-0.0658568046	0.0853175098	0.0014413665	-0.0167293846	-0.0754168158	-0.0845067062	0.0188578368	-0.1541839927	-0.030995638	-0.0426981524	-0.1110762502	-0.0393756548	-0.0636650868	-0.0784158949	-0.0088200412	0.1656455811	0.0204155149	0.0409242492	0.0455355777	-0.057911254	0.143429852	-0.0462132962	0.0668717898	0.0332387624	-0.0464204053	-0.1492486353	-0.0983128709	0.0074468639	-0.0828104083	0.0773941639	-0.0427791988	0.0691009498	-0.0304512771	0.0896271976	0.0275353229	-0.0833362924	-0.0083931438	0.0482585848	0.0277176754	-0.0567638415	-0.2419095175	-0.0209924058	0.0301778352	0.0032814762	0.0654972904	0.0405969139	-0.1210172106	0.1094084499	0.0141065109	0.0769846555	0.095501658	-0.0220609884	-0.0701888457	0.1270061656	0.1254827008	0.1229571148	0.1194495774	0.0	0.0214447159932831	0.0093647946562357	0.0004598758440325	8.769937895346074e-05	0.083788550181012	-0.0249398139586247	0.0006219943202908	0.0070205211414359	-0.0084417623760941	0.0202058913500878	0.0004082780452515	7.126335201443792e-05	0.0029518915915172	0.0004090525816302	1.673240145383316e-07	8.713663968069949e-06	0.0004392247955571	-7.394887481999867e-07	1.929184210321763e-07	5.468436087143834e-13	0.0004903516699637	-0.0002675903395006	2.404447602361893e-07	7.160458979404638e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5892.557991072172	40.19817950272864	1615.8936353335926	34722239.67814851	13106.60281199712	-59.07834075217943	171783037.27145082	3490.2503460306248	5509.037468599488	23.081792335457976	532.7691374172066	30349493.83043306	6388.61594104888	7299.177517259624	1.137312	35.07201	0.2030949604471185	0.1106411514493768	-0.0359698577	0.004055784	0.0774491853	-0.0901711912	-0.0793855975	-0.1061525795	-0.0870181072	-0.1173519591	0.1049169924	-0.0608143393	0.087495594	-0.0080011996	-0.0142581645	-0.1654390323	0.0709796002	-0.0186093238	-0.0600244337	-0.1813669636	0.0340861674	0.0225811811	0.1339267354	-0.0144438628	0.0888820429	0.0349984375	-0.0793699627	0.0526064067	-0.1209683666	0.105988648	-0.0747659279	0.1526794551	0.0039038509	-0.0053677805	0.2260138664	0.1014464724	0.0782351685	0.0054528576	0.1291827812	-0.2253754644	-0.186774507	0.0132435817	0.1997796264	-0.0121138603	-0.0689829916	0.0878478797	-0.0066297514	0.0195849954	0.100678152	0.0595528159	0.0897624974	0.154176333	-0.0546192035	-0.1253517673	0.0749903813	-0.0173765157	0.0048747862	-0.0654557042	-0.1297614116	-0.0767504732	0.0220474575	-0.0226751684	-0.1550313374	0.140752517	-0.0084633521	-0.0823952554	-0.001602634	0.080928516	0.0008210419	0.1052324127	0.2124453727	-0.1257108387	-0.0047467148	0.1879181258	0.057233754	0.0686480552	0.0047044124	0.1108049952	0.0115546586	0.0185411217	0.0800485206	0.0821282827	-0.0701855904	-0.0427227564	0.0224955491	-0.1323087639	-0.1286800196	0.0125756604	-0.0530255717	-0.0671676247	-0.0525955289	0.1833931276	-0.1636643441	-0.0973444241	0.0828544958	0.0901935065	-0.0328825417	0.0143695761	-0.1903951756	0.1266740078	0.1241611056	0.1200097957	0.114274858	0.0	0.0128342848946232	-0.0086104310986599	0.0001647188687563	7.413952370476956e-05	0.1790750182768903	0.0952864680958782	0.0090795110021868	0.0320678621708685	-0.0169872968555395	-0.0085455344794453	7.302615953939014e-05	0.0002885682544582	0.0017104495235664	-0.0012414420679508	1.541178408077959e-06	2.925637572668525e-06	0.000136149317619	-0.0003030754779381	1.853663668811934e-08	9.185474532740773e-08	0.0007588846595375	0.0002685329895738	5.759059264813472e-07	7.210996648944258e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5900.246413850065	7.68842277789372	59.11184481163499	34812907.74415056	13378.0114105326	271.40859853547954	178971189.3003404	73662.62735899311	5515.280168310701	6.242699711212481	38.97129968437239	30418315.334961317	6428.000134401431	7651.966317861852	1.127962	34.783672	0.2012359369108775	0.1344859366361123	-0.0309886684	0.1139751464	0.0011532886	0.1250827676	0.0878250474	0.0042001124	0.0717033121	0.0112403503	0.1208720145	-0.0996488977	0.0728350901	-0.1256927261	0.0435591438	-0.1039793888	0.0494644109	0.0356839508	-0.193558745	0.0297808004	-0.0212592464	-0.0816599971	-0.0381076785	-0.1255993071	0.0408344433	0.0347743668	0.0346914183	-0.0550410402	-0.1753067151	-0.0085466407	0.0174039035	0.0349912596	-0.1542044674	0.0882503855	-0.0810910258	-0.1138651952	-0.0730714239	-0.2011303247	-0.1540968904	-0.0060376777	0.1889830522	0.0358651859	0.0034047628	0.1327430126	0.1498252148	0.1493367576	-0.0165717749	-0.0235288773	0.0877053789	-0.1087880762	0.1546962427	0.0103556183	-0.0180688274	-0.0334881957	0.0142523231	-0.2096030483	-0.0170282943	0.0853171414	0.014375327	-0.0242252488	0.0067430248	-0.0153530079	-0.0468331496	-0.031911399	-0.0986330709	0.0589766961	-0.1830601459	-0.0580155526	-0.124090019	-0.06547578	-0.1591172046	-0.0397972146	-0.0350022452	0.1384176118	-0.0772818713	0.0462959133	-0.0284776796	0.050291199	-0.0379806846	0.0551799927	-0.0266319422	0.0828447317	-0.0543235775	-0.0406865175	0.0014799781	-0.0585846716	0.042557699	0.0912363215	-0.1409190669	0.0165101179	-0.0047432787	-0.0157170081	0.0304133488	-0.1477760061	0.1543068694	-0.1057887916	0.1016578375	-0.0036457193	-0.0866985955	0.1262592171	0.1225155882	0.1163582113	0.1079083962	0.0	0.0127954958264666	-3.87890681565993e-05	0.0001637247134451	1.5045918084573055e-09	0.0503299720815277	-0.1287450461953626	0.016575286919846	0.0025331060897273	-0.0251769277261928	-0.0081896308706533	6.707005379755752e-05	0.0006338776897299	0.002615933833666	0.0009054843100995	8.199018358365483e-07	6.843109822118496e-06	0.0002721747165594	0.0001360253989404	7.407907633418972e-08	1.8502909156894978e-08	0.0005151449530434	-0.000243739706494	2.653743226460868e-07	5.940904452182999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5856.4294580639125	-43.8169557861529	1919.9256143656785	34297765.99727877	13191.510946787075	-186.50046374552403	174015961.05920324	34782.42297729552	5493.00383704565	-22.27633126505134	496.2349346303038	30173091.15379823	6391.471229621083	7282.300836939207	0.924788	28.518282	0.0733176581992139	0.0466071644892246	0.0111122442	-0.0481824193	0.049709179	0.0563962289	-0.0162949599	-0.0043786026	-0.0466299737	0.0276466904	0.0733245055	0.012573612	0.0174736758	-0.0488541447	0.0116036389	-0.0699374153	0.0525931142	0.0355638438	-0.1512222639	0.0071617446	-0.0334550398	0.0461017001	0.0537100455	-0.0119871156	0.0529577556	-0.1682442858	0.0894767608	-0.036096384	-0.06626978	0.0069992838	-0.1164686216	-0.1469072535	-0.1568970035	-0.0604167625	0.0103805259	0.092731852	0.0397671567	-0.1937700448	0.165082823	-0.0591293371	-0.1344956791	-0.1037655028	0.0167365283	-0.1174920516	0.1519588692	0.0207977276	0.0674282958	0.0120470869	-0.0063098161	-0.0060190583	0.0724246002	0.0109116402	-0.0178019826	-0.0664930268	-0.0122896039	-0.0638367102	-0.0389914276	0.0758765361	0.0001374772	-0.0177127805	-0.0758796774	-0.019087964	-0.0109489906	0.0678724285	0.0709445487	0.0487170904	-0.0518914912	0.0290134424	-0.1420261189	-0.1426090317	0.0531952154	0.0377389221	-0.1992683329	0.0273705844	0.128711064	0.0347483406	-0.0327761016	0.012877236	-0.0550121583	0.0552426876	-0.0083064048	0.0383898003	0.0020376467	-0.0861545477	0.037507449	-0.0230057716	0.0286155689	0.0116298073	-0.0607112021	0.0135311356	-0.0514245693	-0.0881705223	0.0816430131	-0.0923316885	0.0361813442	-0.0799024988	-0.0094891401	-0.0557841806	-0.1362938912	0.125762064	0.1205504417	0.1120237907	0.1004165861	0.0	0.0158171927797496	0.0030216969532829	0.0002501835874317	9.130652477479756e-06	0.0070913242150965	-0.0432386478664312	0.0018695806693172	5.028687912361399e-05	-0.0110747581697481	0.0141021695564446	0.0001988711861987	0.0001226502685184	0.0025608915202705	-5.504231339550003e-05	3.029656263928442e-09	6.558165378593352e-06	0.0003478242364256	7.564951986620001e-05	1.209816994450517e-07	5.72284985598659e-09	0.0006435559962428	0.0001284110431994	4.141643203000629e-07	1.6489396015558185e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5867.520328505202	11.090870441289551	123.00740714547032	34427794.80542179	13280.12511882592	88.61417203884412	176361723.17167115	7852.471486129863	5486.095246640343	-6.908590405306313	47.72862138829045	30097241.055209767	6388.73625805478	7411.690360055843	0.7894879999999999	24.34593	0.0554682463212078	0.0337902191723696	-0.0019280601	0.0021295276	0.0557530113	0.0855495489	0.0239303119	0.0004989171	0.0142055345	0.036503845	0.0758358282	0.0428176621	0.013598659	-0.0208748077	-0.0141556891	-0.0843504606	0.0044522757	-0.0009378322	-0.0279594002	0.0920018302	-0.0232572909	0.0127102305	-0.0405798848	0.1088896712	-0.1178876743	0.1848677855	-0.0602807793	0.0164067652	-0.0764201454	-0.192521703	0.0918831895	0.0033352908	-0.1361124308	0.0201697138	0.1714713698	0.0477500404	-0.0962027631	0.1204243024	0.0866241413	-0.0038894302	0.1004945907	0.103418332	0.263855249	0.0187940578	-0.0538303908	-0.1777325001	-0.0621081898	0.0163805301	-0.0245941837	0.0057358697	0.0593651313	0.010909575	0.0024125059	-0.0280923737	-0.0437544542	-0.0619596538	0.0103730666	0.0307383411	0.0945556422	0.0266697236	-0.0342606053	-0.077331551	0.096175721	-0.1618794893	-0.1187826681	-0.0956458902	-0.088515938	0.1032384155	0.1458223132	-0.1123201189	-0.1512808311	-0.0552179809	-0.0944409907	0.0980724152	0.1475891744	0.0321499741	-0.0440565624	0.0102167518	-0.037368497	0.0721099842	-0.0063743641	0.0200672273	0.0336969777	-0.0416278419	-0.0165952763	-0.0239195887	0.0749262444	0.0758662719	-0.0059234479	-0.0531516363	-0.0070214839	-0.0822216841	0.0701145364	-0.0358958599	0.085875438	-0.0546626789	0.0334723168	-0.0225419212	0.011542374	0.1251828728	0.1182707928	0.1070319699	0.0918775579	0.0	0.0159649075198018	0.0001477147400522	0.0002548782721158	2.1819644428689094e-08	0.003372009389821	-0.0037193148252755	1.3833302769514122e-05	1.1370447325040991e-05	-0.0129055605111432	-0.0018308023413951	3.3518372132577835e-06	0.0001665534921067	0.0030679748882235	0.000507083367953	2.571335420545579e-07	9.412469914769998e-06	0.0002334132917729	-0.0001144109446527	5.4481764776260944e-08	1.3089864256323186e-08	0.0002696420205588	-0.000373913975684	7.270681925103233e-08	1.3981166121181498e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5839.130962565542	-28.38936593965991	805.9560984559222	34095450.3979916	13117.61722998128	-162.50788884463873	172071881.79230177	26408.81393674145	5477.109373019589	-8.985873620754319	80.74592472816833	29998727.084019035	6364.58282558921	7186.521053233617	0.934945	28.831472	0.0292111515767464	0.0141734522905728	0.0043124008	-0.0828726856	0.0560817188	-0.0015234663	-0.0807894654	0.0117464243	-0.0694632199	0.0772271343	-0.0892620029	0.0959630338	0.0086344912	0.0289858874	-0.0369334702	0.0972314336	0.0309881387	-0.0822817054	0.0317040124	0.1336775764	-0.0979602591	0.0540452512	0.0259161964	0.1002382559	0.0467616599	-0.0223187907	0.1789185981	0.0521647014	-0.0046102551	0.0313784869	0.033042218	-0.0020275805	0.1502884416	0.1186413512	0.2236401649	-0.0231354751	-0.0140035771	0.1516597823	0.0432414534	0.2863013179	0.148771261	0.1989448804	-0.1799425334	0.0235624969	0.0082824287	0.0929974986	-0.1301767391	0.0563681969	-0.0630767414	0.0549610848	-0.0939430216	-0.0945948138	0.0264561169	-0.0535475693	-0.0989761363	0.0357085472	-0.0386058538	0.067455988	-0.0240647413	-0.0116438432	-0.1028536521	0.0059272857	0.1230085133	0.1012853799	-0.1616926215	-0.0194980902	0.0021940702	0.0838709201	-0.1329221438	0.0105023079	0.0704593334	0.1469411251	0.0867096864	-0.151440367	0.0772466733	0.0300154939	-0.0350964489	-0.004406272	-0.0386893734	0.0673740819	0.0026391952	-0.0893199871	0.0996325234	-0.0215848267	0.0358238194	0.0065894775	0.0398368796	-0.0791018384	-0.0353327331	0.0889281121	-0.0929032909	-0.1260676196	0.1343229582	-0.0171791658	-0.0605951364	-0.1533216399	-0.0361303685	-0.1302281422	-0.2141199493	0.1245220213	0.115682589	0.101412043	0.0823803627	0.0	0.0258695803215402	0.0099046728017384	0.0006692351860126	9.810254330949644e-05	-0.0029373240490286	-0.0063093334388496	3.980768844258572e-05	8.62787256900177e-06	-0.0094647186943248	0.0034408418168184	1.1839392408366156e-05	8.958089996270133e-05	0.0029699608641984	-9.801402402510004e-05	9.606748905592891e-09	8.820667534870108e-06	0.0003259000982769	9.248680650400004e-05	1.0621087405689309e-07	8.553809377308342e-09	0.0002690167807011	-6.252398576999741e-07	7.237002829878374e-08	3.909248796566839e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
