global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
5235.414742845897	n/a	27409567.52960817	n/a	11301.84921499399	n/a	n/a	127731795.67846029	5164.595213243411	n/a	n/a	26673043.71665676	5641.737082354942	7094.504139971433	n/a	n/a	n/a	n/a	-0.0813812219	0.0603284741	-0.0345134627	0.1003075597	-0.0844799646	0.1405896141	-0.1988946084	0.0349563431	-0.0050365451	-0.071121583	0.0183457804	-0.0294636472	0.0705359919	-0.0923523156	0.1098173923	-0.0668853503	0.0888607569	-0.0004612077	0.0668885181	-0.1324554511	0.1383554486	-0.0144173491	0.0401454362	-0.0752911791	0.0193091007	-0.0583983209	0.0410304326	-0.0703648151	0.0280164679	-0.0236264905	-0.1406485293	0.014229944	-0.1274769959	-0.0779082339	0.1761554137	-0.0760151394	-0.0359228376	0.1217929593	-0.0067318372	-0.0651440425	0.0202789071	0.0599719701	0.1025989598	-0.0928599179	-0.0700517392	0.0948675419	0.0362202649	0.1228520996	-0.1153478057	-0.0816093704	0.0443416725	-0.073595089	0.0258389193	-0.1156205849	0.0567738868	-0.2229184863	0.0309275261	-0.0206168411	0.03148274	-0.1667410519	-0.0892407525	0.019667234	-0.1484850398	0.0482226656	-0.0669747998	0.0243713083	-0.119330634	0.1597424351	-0.0648624837	0.1153594144	-0.032276621	0.0063133508	-0.1189365236	-0.0087925081	0.0956261714	-0.0634298969	-0.0200903244	0.0753040274	0.0083997766	0.0817655689	-0.1496304134	0.0095845424	0.0277623857	0.0868135874	-0.1825256152	-0.0948989782	0.0665846209	-0.0067222654	0.0291187622	-0.055335739	0.29702035	-0.062963662	-0.0972046733	0.1297629489	-0.0623854523	0.1054324582	-0.0347034167	0.0164686968	-0.0250481306	0.0569162105	-0.0641882138	0.0353485245	0.0039563481	-0.0124532424	0.0097518571	-0.1044611399	0.0660080842	-0.126269577	0.1080220044	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0112272767490821	n/a	0.0001260517432004	n/a	-0.0330242217365679	n/a	n/a	0.001090599221306	-0.1985271292242814	n/a	0.0394130210380345	n/a	0.0043710110441571	n/a	n/a	1.9105737548143345e-05	-0.0040020575938997	n/a	1.6016464984890256e-05	n/a	-1.175345658068058e-05	n/a	n/a	1.3814374159394366e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5196.364038397288	-39.0507044486094	27002199.21954857	1524.9575179326416	11082.497639582709	-219.35157541128137	48115.11363541106	122821753.93135633	5159.872446392195	-4.722766851215965	22.304526730944364	26624283.66303738	5622.898824421744	6893.025594864854	1.130117	38.684486	0.1587351306199523	0.1012888880074906	-0.0917852145	-0.0596756014	0.1003476614	-0.0637456157	-0.1130207036	0.0846877736	-0.0396059968	-0.1386114469	0.0608800595	-0.0613976341	0.0446815259	-0.0907954761	0.0112548644	-0.1394954934	-0.0090433659	-0.1154932707	0.0086705848	-0.0005567697	0.0404229569	-0.1092344028	0.0020885853	-0.1073061379	-0.0379412225	-0.1598913044	-0.1281377067	0.0158490851	-0.0324309377	0.1194328745	0.1570187763	-0.0360873521	-0.015682942	-0.0617990029	0.0014945429	-0.0723010569	-0.0572116811	-0.0819231131	-0.0292709995	0.0666384879	0.0444797525	0.0372043642	-0.1403548374	-0.0588641937	-0.0774716658	0.1499479206	-0.0038645449	0.0042524475	-0.0438190599	0.1773648604	-0.069341458	-0.0616062805	0.0372856433	0.0675938688	0.1041671708	-0.0526710496	0.1969837488	-0.1131833596	0.0271014881	0.0498501032	0.0217858152	-0.0716407867	0.0571660793	0.0912474748	-0.089486411	0.0008832871	-0.1399143883	0.0580584523	-0.129800138	-0.0068572647	-0.0569758901	0.0245455507	-0.099478278	0.0028029844	0.1526547691	-0.063401282	0.0031873623	-0.0637146043	0.1133426306	-0.028870009	-0.1658541053	-0.0290826337	0.0232883556	-0.0732544822	0.0060365818	-0.0112806368	0.0798241508	-0.0425967392	-0.0210304733	-0.0923155251	-0.0562826084	-0.0717170053	0.2882726311	-0.0122545826	-0.1094662871	0.1718278986	0.0532981866	0.0547619923	0.0137358202	0.0620163187	-0.1139053193	0.0519592149	0.1842746005	0.0693889184	0.1092281431	-0.0753309511	-0.0548218056	-0.1820061399	0.0862092751	0.0169020286	0.0899051564	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.01453162960523	-0.0033043528561479	0.0002111682589835	1.091874779793279e-05	0.0030957905097181	0.036120012246286	0.0013046552846718	9.583918880060652e-06	-0.1025792939642826	0.0959478352599988	0.0105225115502107	0.0092059870910798	0.0047380902304407	0.0003670791862835	1.347471290026298e-07	2.2449499031797603e-05	-0.0039409678419999	6.108975189980052e-05	1.5531227531677345e-05	3.731957787179181e-09	2.733621038631144e-05	3.908966696699202e-05	1.5280020635903472e-09	7.472683982846814e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5196.057502939296	-0.3065354579921404	26999013.57385175	0.0939639870064513	10913.090925363394	-169.40671421931438	28698.63482258445	119095553.54524888	5149.201233932595	-10.67121245960061	113.87477535793532	26514273.34753296	5605.065459793605	6776.168462477646	1.247762	42.711544	0.1911331895652856	0.1028348016649148	-0.0692480058	0.1019973257	-0.0873062968	0.0919361037	-0.0649246011	0.000201516	0.0894039669	0.1780392572	0.0978378777	-0.0639310838	-0.0099738049	0.0680821414	0.1264466663	0.0876061955	0.0133810312	-0.1094671548	-0.1027473367	0.2080962974	0.1312169543	-0.095242136	0.1344572295	0.1458518224	0.0933503725	-0.1305018402	-0.0508853101	0.0188648564	-0.0878090157	0.0308404345	0.0828119462	-0.0025812979	0.2030082764	-0.0146618525	0.1162339363	0.0289263999	0.0554175825	-0.0265601538	-0.0398928649	-0.1033996116	0.0029289424	0.1374792352	-0.1939454734	0.0123222331	0.0822118605	0.0051154628	-0.062887931	-0.1096960144	-0.1342596469	0.0396099407	0.2180859879	-0.0923114518	0.0303053539	-0.1332298757	-0.0118794409	0.1302334556	0.0018658216	-0.1298834414	0.0428340896	-0.0085534748	0.1108705222	-0.0493071116	-0.0534164702	0.0153761853	0.0538616365	-0.0273150194	-0.2484509484	-0.1168419839	-0.1499411552	-0.0935128908	0.0859070684	0.0149829869	-0.1245651131	0.0402612768	0.0191674206	0.0053857357	0.0261146775	0.1850588636	0.2434395902	0.0795289229	-0.0173148664	-0.0926524984	0.0615275301	0.083894333	-0.1396442654	-0.0352060523	-0.0954086608	-0.0733123594	0.0818488745	0.0310803831	0.1011802542	-0.0413171593	0.2854324003	-0.039408868	-0.1263864064	0.1201198202	-0.1177316705	-0.0541039527	-0.0492001447	0.0076596392	-0.0088088552	0.1763989827	-0.1002781271	-0.0054664556	-0.1422448848	-0.0642413769	0.1136694673	-0.0967691304	0.0335919401	-0.1554443424	-0.0066166913	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0029780466827133	0.0115535829225167	8.868762044419692e-06	0.0001334852783474	-0.0761036653430835	-0.0791994558528016	0.0062725538073798	0.005791767878652	-0.1519044653357184	-0.0493251713714358	0.0230749665889304	0.0024329725308215	0.0054140876665826	0.0006759974361418	4.569725336704218e-07	2.931234526144182e-05	-0.0035979620637236	0.0003430057782762	1.2945331011994186e-05	1.1765296393093009e-07	2.5239836433879875e-05	-2.096373952431566e-06	4.394783748433546e-12	6.370493432090098e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5208.4652201004765	12.4077171611807	27128109.948996305	153.95144515185802	10841.640271113469	-71.45065424992572	5105.195992742429	117541163.76822934	5149.277267111537	0.0760331789424526	0.005781044300095	26515056.37359166	5597.859417998925	6822.3353438872255	1.276407	43.692078	0.3075526007959647	0.1916486117703315	0.0248757125	0.1109407428	0.1149131021	0.1361186082	-0.07807811	-0.1443909988	0.0009432673	-0.0014789019	-0.0407607277	0.0470355352	-0.2139739038	0.0329474941	0.0176700306	-0.0500949851	0.2521003417	-0.1181347362	0.0474425594	0.094566121	0.1964513446	0.0630517882	-0.0014010735	-0.0606179297	-0.0443958276	-0.0881339599	0.0325977887	0.0520651984	0.139725365	-0.2661378842	-0.0718099181	-0.0193713275	-0.0391765618	-0.0892865054	0.0602749958	-0.0019326107	-0.0424746293	0.0561730234	-0.1560470783	0.1003372697	-0.1003138919	-0.0394926465	0.0686221631	-0.1391923717	-0.1750512649	0.058508728	-0.0924491096	0.1037686522	-0.0497615358	0.1048999902	-0.0192060406	-0.062103388	-0.1688793818	0.0467866568	-0.056231472	0.0171637633	-0.0585339974	-0.2821597698	0.0242756625	0.0344923196	-0.0416397783	-0.1984574734	0.1916144194	0.0404181877	-0.0015194294	0.0895198261	0.1248047619	0.0355663503	0.0797398323	-0.0466894774	0.0324256295	0.2332488667	0.0717045175	-0.1173469987	-0.0159762758	0.0951211008	-0.1268183458	0.0910689379	0.0355260707	-0.0033312612	0.0850592501	0.1172263334	-0.0323025132	-0.1085214712	0.0929275732	-0.091740003	0.0827170634	-0.0121362423	0.1356796983	0.0507670949	-0.1123144743	0.0023811047	0.253485584	0.0271808986	0.0370295104	-0.0139247641	0.075779688	0.085502996	0.0138876884	-0.124135193	-0.1693617674	-0.1247596856	-0.0759006174	-0.0919518511	0.1546071111	0.2275932217	0.0187957844	0.0161605669	0.0127579302	0.1997909757	0.0370021624	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0018523444701514	0.0048303911528647	3.4311800361004707e-06	2.333267868967357e-05	0.1037602080544388	0.1798638733975223	0.0323510129535599	0.0107661807755004	-0.1008700697939417	0.0510343955417767	0.0101747709802346	0.0026045095283145	0.004848072883407	-0.0005660147831756	3.2037273477332146e-07	2.350381068282626e-05	-0.0030556676821877	0.0005422943815358	9.337104983966352e-06	2.940831962454039e-07	0.0003534094857984	0.0003281696493645	1.0769531876403208e-07	1.248982646522895e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5231.896257454288	23.43103735381192	27372738.44876419	549.0135114757294	10945.43211364746	103.79184253399036	10772.746576600648	119802484.15446508	5157.382577427963	8.105310316425857	65.69605532555943	26598595.0499575	5610.2328967148	6856.37915737622	1.295376	44.341389	0.2463976009295667	0.1228478754891573	0.0294007093	-0.1121722084	0.0168532537	-0.0465351535	0.0672326957	0.0612995412	0.0117359621	-0.1082782618	-0.052983332	0.089879281	0.0727000298	0.0879397816	-0.0627296573	-0.1141844586	0.1854243739	-0.0586927219	0.0341557812	0.1171295502	-0.0810044002	0.0065526431	0.0211045033	-0.0665715251	-0.0083845204	-0.0403400537	0.0480647882	-0.0847120868	-0.0876520401	0.0236265129	0.0245225188	-0.133368009	0.0191150325	0.0718192006	0.0901777423	-0.1076869492	-0.1172454123	-0.0352549177	-0.153022417	-0.0573052844	-0.0552630047	0.0083972804	0.2356474111	-0.0847696018	-0.1926213157	-0.1374337472	0.0812162244	-0.0080101523	-0.111992618	-0.0399160335	0.0400017018	0.1016842593	0.06004356	0.0865596685	-0.09838734	-0.0896759714	0.0393044077	-0.1305409391	0.018101248	0.1018008522	0.0750510155	-0.081393396	0.0637538613	-0.0512677742	0.0258185333	0.1061523539	0.0270793258	-0.0018450605	-0.0936606881	7.19077e-05	-0.0299565311	0.0773697266	0.0106470671	0.0151557127	0.0871735527	-0.0264744184	0.0308320743	-0.0624652598	0.0119901858	-0.1051170583	0.195385968	-0.0283339584	0.0006339548	-0.1409915954	0.1573157313	-0.0725634015	0.2486509662	0.0728478723	-0.0302315061	-0.0838992205	-0.0695063047	0.0463702233	0.1027841199	0.1811147169	-0.111324148	0.0618188798	0.1538547399	-0.0192242708	0.1208642441	-0.1237419277	-0.0736765698	-0.1988381935	0.1361596552	0.0023505211	-0.0576291552	-0.0345290146	-0.0884905204	0.008468378	-0.0965016074	0.1586561758	-0.1684782102	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0150704875350413	-0.0169228320051927	0.0002271195945438	0.0002863822430759	0.1374286783497069	0.0336684702952681	0.0011335658920233	0.0188866416329471	0.0099028294812342	0.1107728992751758	9.806603173440122e-05	0.0122706352138282	0.0059249172976998	0.0010768444142928	1.1595938925936038e-06	3.51046449845823e-05	-0.0031739879418359	-0.0001183202596481	1.0074199454919691e-05	1.3999683843217457e-08	0.000858912798936	0.0005055033131376	2.5553359959309056e-07	7.377311961760736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5247.300789547197	15.404532092908994	27534165.57598264	237.29960900146315	11016.2168068519	70.78469320444128	5010.472792046876	121357032.73556627	5156.864370369685	-0.5182070582777669	0.2685385552488969	26593250.13438833	5611.368810623683	6887.566619014648	0.9225	31.577656	0.1821470989084815	0.1046250474788967	0.0723946395	-0.0685373419	-0.0475792974	-0.1094879478	0.1052170312	0.0316876082	-0.0685771187	-0.0498921102	-0.0458625073	0.1543101941	0.0579246876	0.0495596048	0.0141140062	0.02111067	-0.0441729165	0.1359378788	0.0714406462	0.0023605752	-0.0872953018	-0.1243323623	-0.0117486528	0.0650481656	-0.0068526957	-0.0554479979	0.0519433886	0.0002190713	-0.1477425512	0.0271928433	0.1130264122	-0.0015669449	-0.0112633056	0.0363059459	-0.1000585629	-0.0492246346	-0.0645321231	0.0662785691	0.1395089061	-0.1927279148	-0.0854143793	-0.0900752997	-0.0128615865	-0.0245015817	0.1025431098	-0.0311952671	-0.1333543343	0.122073283	0.0044424926	-0.0960450025	-0.1205618672	0.1278021884	0.0074225393	-0.0240273954	-0.0889325462	-0.0332880345	0.0421166771	0.1096236591	0.0251343717	-0.0124405179	0.1340403811	0.031753407	-0.1037252182	0.0564752901	-0.0428695795	-0.0824141225	-0.0339355662	0.0090565124	-0.0956447137	-0.0087633315	-0.0471250453	-0.054638178	0.1283593813	0.0486250337	0.0908030117	-0.2090376037	0.120480491	0.0140302642	0.0140792738	0.0069901203	0.1506847292	0.1058571032	0.0269397406	-0.2079445318	-0.0568935519	-0.0737416228	-0.1061092998	0.0880720632	-0.0223526467	0.0010115344	0.0121386876	0.0877073438	0.0029682255	0.1471133882	-0.2184621927	0.1105366893	0.0099586498	-0.1231847289	0.0287916355	-0.092765745	0.1199338874	-0.0961311163	0.029878341	0.0099053047	-0.0642945615	-0.006463742	-0.0016662915	0.2364622628	0.0048483059	0.0120524001	-0.0912692366	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0150165608387595	5.392669628180059e-05	0.0002254970994241	2.908088571869566e-09	0.0944358427162086	-0.0429928356334983	0.001848383915809	0.0089181283895204	0.0008128060628678	-0.0090900234183664	6.606536958346539e-07	8.262852574644957e-05	0.0076802336166314	0.0017553163189316	3.0811353795075846e-06	5.898598840603504e-05	-0.0029279514426858	0.0002460364991501	8.572899650725858e-06	6.053395891403717e-08	0.001457766244061	0.000598853445125	3.586254487380814e-07	2.125082422323715e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5252.499045152512	5.198255605314444	27588746.21932805	27.021861338183037	11003.552550682654	-12.664256169246071	160.38338432028723	121078168.73563474	5159.700038834896	2.835668465210801	8.041015644590983	26622504.490752827	5615.39564058111	6906.1432548915145	0.8897009999999999	30.454926	0.1483599432568423	0.1048222276326557	0.0752506704	0.0052652303	-0.0856216619	-0.1240124544	0.081023528	0.0216854501	-0.0437597272	0.0459236785	0.0550119619	0.0992795519	0.1083139896	-0.0368291637	0.0535624592	0.1007635963	0.0336183918	-0.0226504031	-0.0181070297	-0.0274566758	-0.0286362949	-0.1131171582	0.0663512058	0.2224438115	-0.1286530043	0.2370944687	-0.1499216891	0.133594047	-0.1109048756	0.0210297422	-0.1001703583	-0.113315052	-0.1316081623	-0.0123351723	-0.0491536342	0.0010009585	0.0170670909	0.060839001	0.0924712817	0.1549705792	0.0310708096	0.0258009735	-0.0359543254	0.0841309155	-0.0128863356	-0.0086255774	-0.0478013221	-0.0610538826	-0.0534688202	-0.0160918409	-0.0073289424	0.1059429628	0.0143176259	-0.1057199334	0.0173301169	-0.0025217698	-0.0344709407	-0.0330609128	-0.0114692431	0.0115420253	0.0691115804	0.0869554975	-0.166635227	0.0805438339	0.2152096181	0.0796050949	-0.155584437	0.089422748	0.0066097641	0.0637706066	-0.2634903948	-0.0411938916	0.1613693656	-0.0386101692	-0.0489147151	0.0470437726	-0.0044795195	-0.0507096688	-0.0377459509	0.0430637672	-0.0189839217	0.1934551945	0.1531824786	0.0523220364	-0.0598236941	0.0724952022	-0.0270848683	0.0810279302	0.0161544856	0.0607623879	0.0456316462	0.0502932892	0.0677189985	0.229828183	-0.1627978228	0.0760600118	-0.0844003338	-0.2627468829	0.0725539595	-0.1183801649	0.1023991534	-0.1066230796	-0.0146737594	-0.0269093967	-0.0901234875	0.0755816948	-0.0055341117	0.1950604918	-0.0516181382	-0.1685359483	-0.1000704885	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0149204098404709	9.615099828859906e-05	0.0002226186298076	9.24501447189418e-09	0.0003504862813201	-0.0940853564348885	0.00885205429548	1.2284063339359228e-07	0.028034087885338	0.0272212818224702	0.0007859100835628	0.0007409981840583	0.0071812558995649	-0.0004989777170665	2.489787621288964e-07	5.1570436295035686e-05	-0.0029537539245194	-2.5802481833600045e-05	8.724662246613759e-06	6.657680687732603e-10	0.0014721291251848	1.4362881123799976e-05	2.0629235417640968e-10	2.1671641612173644e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5231.04850178477	-21.45054336774137	27363868.42802469	460.1258107713535	10952.188681969275	-51.363868713378906	2638.2470092052245	119950436.9254559	5147.762679131293	-11.937359703602851	142.50055669320116	26499460.60065699	5594.424435184779	6954.516843157527	1.42206	48.677837	0.4185442549843046	0.202089923835899	-0.00691662	0.1537677395	-0.0245433448	0.0710549219	-0.0433797823	-0.0736089378	-0.0887821253	0.1372142553	-0.0164962619	-0.0583302332	-0.0834285589	-0.036489773	0.0779602123	0.175668742	0.0094565127	0.1368207745	-0.002532449	-0.0835150161	0.0582814615	0.0317051041	-0.0195172419	0.1041052594	0.0812080061	0.0963771429	-0.0586070581	0.0272153006	0.0806090312	0.1014228923	-0.0422432725	0.1621262932	0.1497745115	-0.1166526853	0.1433559711	0.0126125574	0.1048594292	0.0876450215	-0.0675775479	0.0212238604	0.2009359616	-0.1383705911	0.0964111199	0.124960007	0.1245014294	0.1092305004	0.1794147631	0.1222493962	0.0008131198	-0.0087605351	0.0656625487	-0.0805522855	-0.0958094582	-0.1216287955	0.0119331953	-0.0154688561	-0.2047779353	0.0903420749	-0.0959666153	-0.1137716764	-0.014794552	-0.0080441433	-0.0139309832	0.0699288473	0.0325846923	0.0581053181	-0.036578769	-0.0748167036	0.1699561738	0.0444988176	0.1346626505	-0.0203765191	-0.0866386656	0.0399526632	0.1062288439	0.1803664024	0.030977252	0.213271784	-0.0564615165	-0.1224711195	0.0486156357	0.0142903622	0.1102991153	0.0017093555	-0.132664208	0.2004807564	-0.1193441399	-0.0566716729	0.0916069908	0.1224059052	0.0613788408	-0.0855302586	-0.0123111332	-0.1218234138	0.0286523306	-0.0824592518	-0.1618909497	-0.0636482529	-0.184207239	0.0422370865	0.1511790896	0.0175503586	-0.3199830257	-0.1372829932	-0.0035289534	-0.0489103261	-0.1215491803	-0.01267884	0.0159893168	0.1532553649	0.1112576506	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0300444582337178	-0.0151240483932469	0.0009026694705576	0.0002287368398012	-0.052623408625493	-0.0529738949068131	0.002806233541598	0.0027692231353656	-0.1125614435386666	-0.1405955314240046	0.0126700785715084	0.0197671034563982	0.0049572517943599	-0.002224004105205	4.946194259968693e-06	2.457434535268445e-05	-0.0009958931198348	0.0019578608046846	9.918031061342912e-07	3.833218930520231e-06	0.0014569784298696	-1.5150695315199964e-05	2.2954356853402207e-10	2.122786145105285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5232.624318987164	1.5758172023934094	27380357.26365588	2.483199855358992	10804.221728985129	-147.9669529841467	21894.21917541268	116731207.1690744	5149.663444946911	1.900765815617888	3.612910685821534	26519033.59622249	5588.37892024008	6871.896765308398	1.447136	49.536228	0.6025756600027361	0.3203741678634023	0.1414328516	-0.0313999113	0.0730796367	0.058899295	0.1100830338	-0.1712449817	0.0442710557	-0.0514102472	-0.0761630054	0.1144167606	-0.0699322013	0.0178166645	-0.0890945463	-0.0230678073	-0.1106168302	-0.0081960869	-0.1113968361	-0.1973379259	-0.0439920303	0.0830838447	0.0583018155	0.0210405103	-0.110323964	0.0905118523	0.0656188666	0.0472052449	0.0251863495	0.0412338167	0.001260742	0.0065447578	0.1086406818	0.0746091543	0.1088899101	0.0933238182	0.0727970733	-0.0011001617	0.0623307619	-0.2232753468	-0.0636277199	-0.1857255461	0.1166637176	-0.0874941342	-0.0035533816	0.1213679608	0.026761838	-0.0883427608	-0.0163503296	0.110816161	-0.0223636695	0.0989909271	-0.1108867045	0.0921491234	-0.0416599959	0.0551259974	-0.0681635326	0.1002302589	0.0500430031	-0.0971098984	-0.2260303249	0.1630932126	-0.0764004055	-0.0203984102	0.1748271693	0.0697197756	0.1253773097	0.0178271703	0.0480263181	-0.0700849726	0.0517080622	-0.1228161321	-0.0444150706	0.0699837507	-0.0276304608	-0.0154946794	-0.0327695405	0.07285254	-0.0393991993	0.0551668163	0.1750482683	-0.1098663575	-0.0613825921	-0.1137029109	-0.0658388865	-0.0032708612	0.1318943151	0.1261658964	0.0004416226	0.0294270821	-0.1130811494	0.0629772108	-0.3063891256	0.0577072325	0.0495000055	-0.0807141675	-0.1131993352	0.0997577609	-0.0459631629	-0.0994815326	0.0469767243	-0.0103053678	-0.002320037	0.026293688	0.0905835936	0.1043801897	-0.0929111718	0.0674375994	-0.1386899218	0.2264268319	0.0360294352	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0343776518818117	-0.0043331936480939	0.001181822948907	1.8776567191881327e-05	0.1590668230456202	0.2116902316711132	0.0448127541849695	0.0253022541938266	0.1111287764463924	0.223690219985059	0.0123496049544722	0.050037314516964	0.0057371814025305	0.0007799296081706	6.08290193701146e-07	3.291525044554184e-05	0.000272649440226	0.0012685425600608	7.433771725555114e-08	1.609200226685608e-06	0.0026657465556076	0.001208768125738	1.461120381800157e-06	7.106204698733783e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5239.405152142567	6.780833155403343	27451366.34829808	45.97969828141726	10859.120587862457	54.898858877328166	3013.884706032793	117920499.94173828	5154.048068141728	4.384623194817323	19.224920560530062	26564211.488715485	5600.854505286056	6949.49229971352	0.927514	31.749271	0.3283545483824749	0.2074007591644847	0.1621510385	-0.0612267241	0.0576973984	-0.0047659665	0.1336112279	-0.1192273168	-0.0164553745	-0.0798583477	-0.0758107268	0.116777014	0.0076799042	-0.0972053629	-0.1138847015	0.0485285555	-0.0062729616	0.1201446951	0.0224888953	-0.0594072792	-0.0807746719	-0.1094249166	0.1187727321	-0.0004549338	0.0039143576	0.0866410007	-0.0698778148	-0.1146103527	0.0403520387	0.0488482002	0.0674939603	-0.1136040112	-0.0759785447	0.0003058289	-0.0271489811	0.0874195347	-0.1592419803	-0.1412674342	-0.1031709635	0.0520487023	0.1479401984	0.0108580989	0.2119779459	-0.0146631413	0.0302908409	-0.024342148	0.0229926594	-0.0798879253	-0.1160783419	0.0937538736	0.1242878384	0.1484735911	-0.0992849306	0.0564408449	0.0636860853	-0.0509269329	-0.0630530503	0.1718393683	0.0916600634	0.0332448283	-0.0254698414	0.0090441322	-0.1333668054	0.0471444664	-0.0070166609	0.0980990757	-0.0498762148	0.0661226071	0.0492086886	0.1207786451	-0.0377768818	-0.0493142221	-0.0139557675	-0.0039785747	0.0226074439	-0.0028797452	-0.1501405062	-0.1599691874	0.0382492222	-0.2246948334	0.084807091	-0.1492425401	-0.0893987331	0.1201977809	-0.1141337245	-0.0230961071	0.1063706105	0.1379076396	-0.0373750973	0.0454126543	-0.0486690739	-0.1123471997	-0.3057926698	0.0736988948	0.0128653653	0.0426487117	-0.0708987976	0.0450236123	-0.0653698398	-0.065972499	0.1346066277	-0.0070283506	0.095930119	0.0111333324	0.0397467746	0.0786311237	-0.0406174375	-0.0897228211	-0.0326860758	-0.103171225	0.0782052539	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0409541847490544	-0.0065765328672426	0.0016772452484596	4.3250784553923456e-05	-0.0247723906141317	-0.1838392136597519	0.0337968564790359	0.0006136713367391	0.1920992533377727	0.0809704768913803	0.0369021231329297	0.0065562181280175	0.0054241919414497	-0.0003129894610807	9.796240274764957e-08	2.942185821768787e-05	-0.0001428859310945	-0.0004155353713205	2.04163893047422e-08	1.726696448184658e-07	0.0022549048887269	-0.0004108416668806	1.6879087524531198e-07	5.084596057204474e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
