global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
6253.723744236322	n/a	n/a	39109060.66922517	14558.56128631241	n/a	n/a	211951706.72731444	5933.656350715222	n/a	n/a	35208277.68838309	7123.142326612537	7657.947444819991	n/a	n/a	n/a	n/a	-0.0505270169	0.0504736524	-0.028117157	0.0820802614	-0.0344299132	0.5885058852	-0.1148412129	0.0550323035	-0.1212282137	-0.1074265548	0.0722826529	-0.0719363936	0.0747491551	0.0108423423	-0.0427582594	0.1104479349	-0.0967935019	0.0665137003	-0.044876108	0.0524802178	0.1388180303	-0.0224553529	0.0567531509	-0.0366249477	0.0902391891	-0.0594461169	0.0135020218	-0.0078309716	0.1332830284	-0.0482601241	0.1196482375	-0.0947605557	0.0631416642	-0.0637903571	0.0592077232	0.0027343271	-0.0389167803	-0.0010576094	0.0918068583	0.0660409002	0.1040527856	-0.0234996851	-0.1303557822	0.0220419818	0.0242304232	0.0371014797	-0.043265478	-0.0209513254	-0.0636723644	0.0346908146	-0.1007404093	0.1409906867	-0.0350078989	0.1488164642	-0.0797256747	0.1380941874	-0.0593530986	0.1775287761	-0.1239102326	0.2851981391	-0.2438450135	0.0468650368	-0.1479420725	0.1308689508	0.1451011378	-0.1533927138	0.1274722104	-0.2505094437	0.0030034927	-0.1158593633	0.0394074025	-0.0562815181	0.0051350389	-0.0816936143	0.0504710183	-0.0356746934	0.0197037697	-0.1830619663	-0.0311217497	0.0074672678	0.0108260374	0.0252569879	-0.0525389425	-0.0694389925	0.0763261866	-0.0941510086	0.1304650104	0.0457507993	-0.0078037332	0.1634531914	-0.0423466479	0.01053602	-0.1314497402	0.1315523561	-0.0597072123	0.0968153928	-0.0426486967	0.012876294	-0.0153629208	0.0259537256	-0.1175932393	0.0007756065	-0.0229708334	0.0623003647	-0.0285230158	0.0213652703	-0.0172312857	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0247923200898583	n/a	0.0006146591354379	n/a	-0.0221147537604196	n/a	n/a	0.0004890623338839	0.0165257285789408	n/a	n/a	0.0002730997050648	-0.0011290004029653	n/a	n/a	1.27464190989581e-06	-0.0006449997357733	n/a	n/a	4.160246591476268e-07	-8.642257944242249e-07	n/a	7.468862237481826e-13	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6249.231922061636	-4.491822174685694	20.17646644899812	39052899.61571418	14322.69977297728	-235.86151333513044	55630.65347273791	205139728.78684345	5927.962679238466	-5.693671476756208	32.41789488522722	35140741.52644409	7088.316012429011	7686.106661947671	1.023942	25.618065	0.0663009130117677	0.0328075641013224	-0.0753232261	0.0503113091	0.003005735	0.0192950639	0.0369312246	0.1769891618	-0.0904452777	-0.0242968615	0.0860133647	-0.0615835575	0.0708615225	-0.0580753866	0.0628332342	-0.0109774121	0.0246643952	0.159113431	0.0004602152	0.0885894875	0.0720835854	0.191912755	0.1916553862	0.0380887781	-0.0287894775	-0.0653797686	0.0538539914	-0.048059582	-0.0016460857	-0.0434600191	-0.0238378063	-0.01322315	-0.0693613572	-0.0129531906	0.0121327479	0.0318319843	0.1000787924	-0.092469249	0.0361440529	-0.0900404543	0.0908885608	0.0067291245	-0.0056025515	-0.0549651461	0.0449170212	-0.0459580731	-0.0515283937	-0.0721761361	-0.1716478341	-0.1480752739	0.084224742	-0.0312868403	-0.0818021169	0.1007360414	-0.0346980994	0.123845335	-0.1386779952	-0.0312141676	0.0478531594	-0.0066630187	-0.132982043	0.04836342	-0.1712032349	0.0835425777	-0.0485677143	0.1862266623	0.0599324875	-0.0714309184	0.0469318377	0.030485278	-0.0097685025	-0.0709500566	0.0943504632	0.0949866619	0.1030456915	0.0510208089	-0.0473035366	0.161575538	-0.0440934407	-0.0060643897	-0.0654967406	0.0439761679	0.0336856058	0.0864094214	0.1420473119	-0.0853908488	0.0919886699	-0.0944530911	0.1345712302	-0.0073651949	-0.0782214541	0.1781829353	-0.072292647	-0.0360459564	-0.1269973574	0.1700769756	-0.0885208465	0.0912529623	0.0062933142	0.008025646	-0.0069570271	0.1060342204	-0.0211223728	0.0181446266	-0.0061495158	0.0347649954	0.0274641839	0.1486451436	-0.0504755776	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0239540440166337	-0.0008382760732246	0.0005737962247508	7.02706774940859e-07	-0.0037591208519671	0.0183556329084525	0.0003369292594698	1.4130989579693856e-05	0.0295360705032976	0.0130103419243567	0.0001692689969886	0.0008723794607757	-0.000821120896856	0.0003078795061093	9.478979028210653e-08	6.742395272536018e-07	-0.0006448466059219	1.5312985139994718e-07	2.3448751389769908e-14	4.1582714516899435e-07	-0.0003747648319484	-0.0003739006061539	1.404486792653125e-07	1.3980166328231054e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6249.538248726464	0.3063266648277931	0.0938360255845191	39056728.32229504	14307.513447845577	-15.186325131702688	230.62447100578467	204704941.060282	5930.750293055325	2.7876138168585385	7.770790791940629	35173799.03857582	7085.300357209053	7692.25336710612	1.09961	27.511206	0.1159113511363145	0.0603583012041556	-0.070950107	0.010189801	-0.0562614595	0.0604710835	-0.0063701305	0.0469051066	0.0709639711	-0.1475531922	0.0991920061	0.0279131997	0.076736106	-0.0447746966	0.061533588	0.0132711988	0.053611685	0.0800638644	-0.1017538959	0.0600336483	0.0366931987	0.0379813309	0.2055885884	0.0108638578	0.248736047	0.043406573	0.1165467732	0.0557816537	0.077717265	-0.0882714209	-0.047722197	0.1343755779	-0.0091046653	0.0380466667	-0.1064350201	-0.0753475509	-0.0680655023	-0.0495363521	-0.0069311308	-0.1281470583	0.0142130236	0.025168532	-0.0008835919	-0.106481232	-0.0838614306	0.0665764106	-0.1106487835	-0.0956097483	-0.0106543174	-0.0374150474	-0.268633025	-0.0388837567	-0.0880259928	0.0512978514	-0.0245867766	0.0103487552	-0.0395199235	0.0763937883	-0.075279376	-0.2356619518	0.093834766	-0.0166124242	-0.1563857616	0.1254629458	0.0055256018	0.0957308524	0.0703554752	-0.1558667787	0.0066644661	0.0011800521	-0.0924656248	0.0505437282	0.1170895997	0.0252773528	-0.0649339726	-0.0012974059	-0.0831578589	-0.0843010945	0.0941618154	-0.1171788449	-0.007518986	0.002871143	-0.0108196223	-0.1490045422	0.0956798041	-0.0823122774	0.0831107336	-0.0475032244	0.0883582995	0.0272608401	-0.0263779002	0.098523062	-0.0699026693	0.0290832686	-0.0931081893	0.1735177009	-0.1087505553	0.1025775602	0.0013339584	0.1004889814	-0.0208693337	0.058775676	0.1327590714	0.1117456317	-0.0409490818	-0.0058929297	-0.0143752584	0.1445419406	0.0769478528	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0181588538898154	-0.0057951901268182	0.0003297439745916	3.358422860597228e-05	-0.0269021349493954	-0.0231430140974283	0.0005355991015137	0.0007237248648354	0.0151025409184697	-0.0144335295848278	0.0002083267762761	0.000228086742194	-0.0003144515406719	0.0005066693561841	2.567138364960104e-07	9.887977143093157e-08	0.0002070736503814	0.0008519202563033	7.257681230998804e-07	4.2879496682278285e-08	-0.0004669675660058	-9.220273405739998e-05	2.180587077013812e-07	8.501344167659627e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6238.863737303736	-10.674511422727846	113.94519411394728	38923420.732643545	14249.821853579231	-57.69159426634542	3328.32004899262	203057422.85874423	5931.25202094184	0.5017278865152548	0.2517308721070644	35179750.53592666	7083.045551365869	7603.904416091721	1.092813	27.341141	0.0271718195644715	0.0153387806069256	-0.0632040681	0.0169098785	0.0148796894	0.0127367617	-0.0245621183	-0.0909328703	-0.116316908	-0.0536455042	0.0007722469	-0.0464372631	0.0714622542	-0.0518186081	0.0793935435	0.0992796757	0.0419695172	-0.0665655165	-0.0059747413	0.0695463986	-0.0234884156	0.0359472206	0.0244392111	-0.0606154352	0.0195726404	-0.0138517968	-0.0672492461	0.0359715792	0.0812182196	-0.000870095	0.0008157759	-0.1368411975	-0.0275068446	0.000267624	0.0067872605	-0.1167183434	0.1236497564	0.0921039829	-0.0389855218	0.0990643564	0.0718350102	0.03967237	-0.0337770725	-0.0187330146	0.0599370486	0.2931921448	-0.0609055871	-0.1329797709	0.0437997092	0.0463921042	-0.0700452358	-0.0050354385	-0.0824501459	0.0219917875	0.1287750422	-0.0285407696	-0.0399722385	-0.019638995	-0.0120736084	0.043771166	0.0550719855	0.0715585483	0.0971363169	0.0802007654	0.0867914081	0.1374702511	-0.0154977461	-0.0508137966	-0.0882702374	0.0129480648	0.0348562695	-0.1090842887	-0.0305756605	-0.1424098994	0.0323673703	-0.1363302537	0.0138307793	0.0306580908	0.0038583369	0.057935087	0.1141193094	0.0513811704	0.0750611728	0.0289555286	-0.0140695023	-0.0647791041	0.0449428042	-0.054523124	0.0465396157	0.0185073396	-0.0129056052	0.0728335661	-0.094582288	0.0268322674	-0.0402178331	0.1561164779	0.0253945494	0.0940086369	-0.0016390321	-0.0731043131	0.0340847991	-0.0195086709	0.0250061899	0.0055684601	-0.0484314448	0.0781121621	0.0432026447	0.0641165773	0.0722641453	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0161398651452913	-0.0020189887445241	0.0002604952469081	4.076315550515007e-06	-0.0269130262100816	-1.0891260686200777e-05	1.1861955933478262e-10	0.0007243109797845	-1.389245756655555e-05	-0.0151164333760362	0.0002285065580121	1.9300037723854652e-10	-0.0004149749714657	-0.0001005234307938	1.0104960138555905e-08	1.7220422694295858e-07	0.0001070968349308	-9.99768154506e-05	9.99536362764333e-09	1.1469732052195022e-08	-0.0004669774434259	-9.877420099988366e-09	2.180679326685896e-07	9.756342783165417e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6220.335940796749	-18.52779650698721	343.27924340432764	38692579.21636778	14194.904863730244	-54.916989848987214	3015.8757740737647	201495324.0903525	5918.43026870475	-12.82175223708964	164.3973304293132	35027816.84552058	7067.704086589884	7550.779167115843	1.072771	26.839706	0.0820360635663528	0.0354275061199187	-0.0432609729	0.0509707093	-0.0777370605	-0.0362051155	-0.0252705924	-0.0199127923	0.0631285021	-0.0841427991	0.1533837877	0.0026328772	0.0813160073	0.0151953419	0.0267830652	-0.0447589892	0.1373892767	0.077277138	-0.0339209358	0.0270243159	0.1117615141	-0.0109861099	0.0273850422	-0.0678693549	0.1064972252	0.0115721599	-0.0122295737	-0.0212299139	0.0786815222	0.0148671129	0.0211090858	-0.031543083	0.0223290456	-0.0181267078	-0.0586436333	-0.0124796747	-0.1153389871	0.1822176978	0.0144913431	0.121171518	-0.0363197642	-0.0688165455	-0.0748947396	-0.1116860093	-0.1384796435	-0.0103210269	0.0219203652	-0.0937006267	0.0069722528	-0.0837441324	0.0914303319	-0.0080383825	-0.083911429	0.0202611479	-0.1109276161	-0.0265691135	-0.0047275445	0.0216142461	0.0575992928	-0.0949927495	-0.1172128453	-0.0025785609	0.0919976234	0.0926664452	0.0505856541	0.059591978	0.0388049853	-0.1002617042	-0.109236464	0.0558401591	0.0038210217	0.0113174758	-0.0411796602	-0.1289253461	-0.0510157809	0.0527665984	0.1159682436	-0.0939444584	-0.0460321278	0.0554524006	-0.0666831237	0.0189244883	-0.0270273732	-0.018391192	0.0103163118	-0.0571512095	0.0190172062	-0.069025109	0.0559031244	0.0157222568	0.06612917	0.0450286956	-0.0221936944	-0.0243341967	-0.0308802099	0.0882894304	0.0613953105	0.0747085189	0.0096984932	0.0711097757	0.0531295008	-0.0100607976	0.0829848715	-0.0437844654	-0.0139068804	0.0540650087	0.0542888846	0.0088212905	-0.0536938237	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.021751948906072	0.0056120837607806	0.0004731472812123	3.1495484138018435e-05	-0.0094297654477628	0.0174832607623188	0.0003056644068832	8.892047639982117e-05	-0.0240512091739049	-0.0240373167163383	0.0005777925949215	0.0005784606627269	-0.000826042697674	-0.0004110677262082	1.689766755300619e-07	6.823465383805394e-07	-0.0001798067858562	-0.000286903620787	8.23136876206907e-08	3.2330480239937375e-08	-0.0004670741429689	-9.669954300001778e-08	2.1815825503013247e-07	9.350801616412288e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6214.301309144517	-6.0346316522318375	36.416779178118354	38617540.76083526	14177.996287846474	-16.908575883770027	285.89993841720934	201015578.7381884	5921.700172081625	3.269903376874936	10.69226809409811	35066532.92803155	7075.698519570078	7451.5373046875	1.000026	25.019695	0.0502273421206209	0.0294375055078784	-0.0140661758	0.0701394306	-0.0269934073	-0.0707912219	0.017319989	-0.0826398366	-0.0820136782	-0.0815353215	-0.0484186267	0.0187179259	0.0413479128	0.0326995523	-0.0508068394	0.0609678782	0.0734802842	-0.1172291369	0.0401312166	-0.040429764	-0.0668076019	-0.0419047793	-0.0861603611	-0.1415896468	0.0396583922	-0.0534354247	-0.0015144035	-0.0535912814	0.0292036969	-0.0054616536	0.0084020658	0.0601765803	0.0451373869	0.0809169497	-0.001348951	-0.0615425836	-0.0182999619	0.0877735824	0.0027576447	0.0075991769	-0.1144966214	-0.118243004	-0.0252497829	-0.0233472138	-0.0068939352	0.0136000772	0.0481914632	0.110067047	-0.0005860083	-0.0043687821	0.155139594	0.0422144616	-0.0607849869	-0.0949925265	0.0752175398	0.0093676247	0.0526270949	-0.0712498885	-0.0309638679	0.002381086	0.0575857856	0.0563408725	0.1078942963	-0.0534628246	0.0205549622	-0.0847595039	0.0149333441	-0.0451530348	-0.0271547242	0.0348218481	0.0038933184	0.0159269943	0.0014757342	-0.0962022582	-0.0644218336	-0.0125415493	0.093165858	0.000450451	-0.0846574915	-0.009912721	2.79115e-05	0.0842510808	-0.0943111789	-0.0402366958	-0.1066846862	-0.0284122205	-0.0129059029	-0.0965206218	0.033542481	0.0029983986	0.0437834045	0.0024873496	-0.0056661822	0.0009520566	0.0778786324	0.0504435969	0.104422222	-0.0154255413	-0.007291879	-0.0693265357	0.0138464129	-0.0439262091	0.0009959792	-0.0289722372	-0.0114200786	-0.0141439834	-0.0053501365	-0.0466289918	0.0118484697	0.1257691411	0.1221000468	0.1160639717	0.1077779285	7.219981502259998e-05	-0.0216797490910494	5.2128132892976545e-09	0.0004700115206508	-0.0269277866603374	-0.0174980212125746	0.0003061807463557	0.0007251056944246	-0.017177726194383	0.0068734829795219	4.724476826977728e-05	0.0002950742772091	-0.0009050410917567	-7.89983940827e-05	6.240746267645571e-09	8.190993777681594e-07	-0.0001752887082038	4.518077652400013e-06	2.0413025673116413e-11	3.072613122375694e-08	-0.0004670794479833	-5.305014399992203e-09	2.1816321072838426e-07	2.814317778412463e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6215.85091694803	1.5496078035130267	2.401284344708467	38636802.62172367	14182.548402983566	4.552115137092187	20.72175222134382	201144679.2029717	5920.297378864694	-1.4027932169310589	1.9678288094677887	35049921.05419217	7069.443189639573	7405.315359857072	0.985856	24.665192	0.0563710438573562	0.0301167811696628	-0.0101964664	0.101371847	0.0456427214	-0.0396341132	0.0756742918	-0.0155160124	0.0405834605	-0.0322989618	0.1654545011	0.084054368	0.0648807838	0.02091742	-0.0432234345	-0.0045904438	0.1107522913	0.0182250258	-0.0140436874	0.1032261581	-0.0261615002	-0.0262126199	0.033110927	0.1120843232	-0.1847844113	0.0804984042	-0.0215252414	-0.0412475931	0.0363219391	-0.0868687914	0.1867733172	-0.0440464485	0.0304123161	0.0135413701	0.0261296246	0.1382253349	-0.0289320306	0.122377768	0.0031891569	-0.143983029	-0.1521266261	-0.0371149437	-0.1918977178	0.038762266	0.1722250278	-0.0421760354	0.0423130395	0.1259191585	-0.0118011225	0.1171829072	0.0135786988	-0.0258199153	-0.0682275242	-0.0417990886	-0.0698592336	0.0035256151	-0.0168539388	-0.0330646494	-0.0438684078	-0.0915348318	-0.1814640114	0.0235010716	0.0793720447	-0.0605328598	-0.0314358636	0.0018947642	-0.1484191094	-0.0156058668	-0.0664389369	0.0758628785	0.0974881358	0.0974361674	-0.0346783617	0.0629488156	-0.1409634684	0.0228988746	-0.0985341653	-0.0584036893	0.1377452999	0.1364868211	-0.1051441224	0.0051708937	0.0662176195	-0.073605297	-0.1093918016	-0.0364325134	-0.0029118237	-0.1186937093	0.0641879281	0.0232502289	0.0267073701	0.0270972636	0.010788099	-0.021352871	0.1296310496	-0.0426801878	0.0556674244	0.0507259967	0.0316949295	0.0147106581	-0.0042246263	0.063420262	0.0050087286	-0.0662736985	0.0895551883	0.0041952242	0.0374757152	-0.0728390744	-0.0260915278	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0129976825748912	-0.0130698823899138	0.0001689397523176	0.0001708218256861	-0.0269138648206563	1.39218396811025e-05	1.9381762010632011e-10	0.0007243561195845	-0.0101832618005417	0.0069944643938413	4.892253215671375e-05	0.0001036988208983	-0.0013520577554263	-0.0004470166636695	1.9982389759830021e-07	1.828060174008404e-06	-0.000327270250287	-0.0001519815420832	2.309838913398749e-08	1.0710581672291564e-07	-0.0003402221490577	0.0001268572989256	1.1575111070943985e-07	1.6092774290699035e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6236.489416868444	20.63849992041378	425.94767896491953	38893800.2467121	14178.903618238895	-3.644784744670688	13.284455834984168	201041307.81530803	5922.815793156906	2.518414292211673	6.342410547216025	35079746.91966887	7065.4402647597935	7478.29698282795	1.028327	25.727768	0.0519306639061478	0.0241366341076935	-0.0352404545	0.0454620311	0.0206302096	-0.0089527282	0.0978275736	-0.0784088403	-0.0703720838	0.0124439534	-0.0285271898	0.0465210484	0.0553453843	0.0329133549	-0.0681446058	0.1160390818	0.0175935967	-0.0543988782	-0.1246618499	-0.0098411008	-0.0533603919	-0.0064339774	0.0312408857	-0.1901035113	0.0443494722	0.0179494855	-0.0931756344	-0.0855663463	0.0628301332	0.0009588439	-0.0739066253	0.0889444818	-0.0134311577	-0.0970591933	-0.0213382869	0.2187187694	-0.0918650552	-0.1277748994	0.0904056937	0.2805569875	-0.0503185843	0.1075399524	-0.0735187114	-0.0973010179	-0.0508590364	-0.0038215338	-0.024111262	0.1843158706	0.0305598034	0.0168364356	-0.0152544192	-0.0622865481	-0.0228671532	-0.0804079887	0.0533568328	-0.0016033263	0.0277988397	-0.0295918491	-0.1019483995	-0.0469794598	0.1063386771	0.0757444979	0.1130781437	-0.0039178604	-0.0189214102	0.0307055543	0.0046562175	-0.0071482852	-0.0454054581	0.0540982621	-0.0600089391	0.1828442163	0.0437027015	-0.0600329678	0.1883757177	0.1261506156	-0.0203872228	-0.1391478251	-0.0184660162	0.2837213113	0.0153826776	-0.0812701095	-0.1172530846	-0.0121085468	-0.0636014136	-0.035234831	-0.0414517095	-0.0856287053	0.0649156469	0.0196382902	-0.0293172294	0.0063669867	-0.0280536472	0.0009429682	0.1648555509	-0.0029104711	0.0970257368	-0.0497702987	-0.078961256	-0.0451640373	-0.0505982907	-0.0186707575	0.0721096916	0.1036361703	0.065981713	-0.0610623289	-0.0711015503	-0.0833603503	-0.1330273819	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0198863708413057	-0.0068886882664144	0.0003954677452379	4.745402603183679e-05	-0.0389487450943022	-0.0120348802736458	0.0001448383432009	0.0015170047444209	-0.0224174750450742	-0.0122342132445325	0.0001496759737126	0.0005025431873965	-0.0012010426837801	0.0001510150716461	2.2805551864306866e-08	1.4425035282617057e-06	-0.0001897193034816	0.0001375509468054	1.8920262967061983e-08	3.5993414113543446e-08	-0.0004671137730372	-0.0001268916239795	2.1819527696104882e-07	1.6101484236154826e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6236.747560233191	0.2581433647465019	0.0666379967626455	38897020.13007466	14235.058275712405	56.15465747350936	3153.3455559671606	202636884.1129282	5925.9272863509805	3.111493194074683	9.681389896773071	35116614.20311909	7072.563801472829	7485.003025480989	1.011219	25.299738	0.0741324981247235	0.0372972137181593	-0.0039371282	-0.0245198422	-0.0196057062	0.0155632869	0.0036779107	0.008644045	-0.0034459247	0.0383012425	0.0015393961	-0.0806128195	-0.0002048472	-0.0281737259	-0.073704443	-0.0613201781	0.1299025988	0.0738130629	-0.0898014067	0.1028619155	-0.0877197395	0.0293482134	-0.0800350981	-0.0417324264	-0.0893388504	-0.0485622614	0.0426778156	-0.0234080974	0.0192192568	0.0499794984	-0.012223421	-0.0468764473	-0.0639998534	0.1334815681	-0.0317219536	0.1109897552	0.0905953952	-0.0913104028	0.0641928637	0.0063593765	-0.0056196291	0.1297064723	0.000276821	0.0792321423	-0.0386321419	0.0967359198	-0.01886139	-0.0397476233	-0.0923880557	0.1493629929	0.0961200915	-0.0462869429	0.0133665012	0.0605386945	-0.0933328086	-0.0033079424	0.0105567149	-0.0550251761	-0.0005676725	0.0176680154	-0.0514330039	0.1208596971	0.1471134939	-0.0702398831	0.0216570529	0.0349302957	-0.0208313584	0.1769110228	-0.0754707389	-0.0099487277	-0.1315973727	0.1409029027	0.0186627739	-0.1086158667	0.0335142515	0.101250172	-0.050212909	0.0196004619	0.0353197319	0.0383858743	-0.0069464606	-0.0734699373	0.1600030037	-0.0292729959	0.1469915265	-0.0031382775	-0.0243024583	-0.0403782095	0.0659611385	0.0181632713	-0.0197174447	-0.0475920067	0.0302520708	-0.0145149021	0.0527943016	-0.1405426366	0.1262253097	-0.0356819349	-0.1147011454	0.0935784461	0.0641026532	-0.0936110225	0.0076801406	0.0032827194	-0.0080974963	-0.0787082473	0.0467664323	-0.1347091265	-0.132426626	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0099595292066112	0.0099268416346944	9.919222201734152e-05	9.854218484030416e-05	-0.012511087584528	0.0264376575097742	0.0006989497346041	0.0001565273125477	-0.0319890480452187	-0.0095715730001445	9.161500969709524e-05	0.0010232991948393	-0.0010110083568277	0.0001900343269524	3.611304542025166e-08	1.022137897575446e-06	-8.089790065879399e-05	0.0001088214028228	1.184209771232341e-08	6.5444703310001005e-09	-0.0002020409832102	0.000265072789827	4.082055889654432e-08	7.026358390666892e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6227.22172437443	-9.525835858760727	90.74154880805176	38778290.40452085	14164.624158603478	-70.43411710892724	4960.964852914077	200636577.55449328	5927.613009261183	1.6857229102024576	2.8416617299814426	35136595.98756242	7074.689100741983	7370.805278401561	1.098779	27.4904	0.0470506223906995	0.0256623961154132	0.0335334173	0.0042383523	-0.0610639847	-0.0333240288	0.0440054038	-0.0644919991	-0.0400465193	0.0267295437	0.0320814524	0.0085158936	-0.041481314	-0.0021862874	-0.0997637211	0.0181614808	-0.0199521053	0.049071874	0.0148955839	-0.1017354094	-0.0789337482	-0.0063949327	-0.1240433762	0.2087485341	-0.1134136324	-0.1694192277	0.0387022293	0.0282569924	0.0330750986	-0.0472803411	-0.0018224735	0.1560934085	0.0116469229	-0.0567801481	-0.0276961611	-0.0758866855	0.0620989336	0.0072510357	0.1141289913	0.0665543487	-0.0559842768	-0.1010219588	0.2191652045	0.1111343075	-0.0942004474	-0.1216540911	0.0937115995	0.0470468659	0.1610786981	0.0269069664	-0.0676631957	0.0148972313	0.0253899531	-0.0124105311	0.0120035193	0.1266370637	0.081356696	-0.0569616614	0.0621364421	-0.0522376897	0.0998277798	-0.0390582498	0.0624350676	-0.2343719381	0.0752091093	0.0405997099	0.0154954359	0.0737351057	0.0818926949	-0.0179587002	0.0677498727	0.0668051117	-0.1519782182	0.1771206445	-0.0333266609	-0.0712262592	-0.0988690144	0.0711351217	-0.1273929634	-0.1345105752	-0.0362689926	-0.1339003992	-0.0957183404	-0.0121610164	-0.0214022039	0.023007588	-0.0133303862	-0.0312002307	0.030293355	-0.0254071795	-0.0736185781	-0.0526032867	0.016427753	0.0019193037	0.0222747022	-0.0961874775	0.1529788284	-0.1461223982	-0.0185459807	-0.094363534	0.0360710312	-0.0832521412	-0.0178438888	0.0205023895	-0.0651485892	-0.1247924128	0.0481413458	0.0307762542	0.071935288	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.009921747337259	3.778186935220022e-05	9.844107022440606e-05	1.4274696517467262e-09	-0.010421399352495	0.0020896882320329	4.366796907097204e-06	0.0001086055644641	-0.0203639888215647	0.011625059223654	0.0001351420019534	0.0004146920407248	-0.0005930328524595	0.0004179755043682	1.7470352225185128e-07	3.516879640962511e-07	-0.0003279403832334	-0.0002470424825746	6.102998819662453e-08	1.0754489495526929e-07	-0.0002010971088398	9.43874370399998e-07	4.044004718372637e-08	8.90898827097993e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
