global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
5530.107030643453	n/a	30582083.77037215	n/a	12069.878663101816	n/a	145681970.94200048	n/a	5414.648747566295	n/a	n/a	29318421.05952125	6296.553907038945	7633.433961658727	n/a	n/a	n/a	n/a	-0.0142642235	0.1499998824	-0.0526235179	0.0383366697	-0.1043324135	-0.0201676895	0.0006184505	-0.0081149851	0.0336520687	-0.0961423458	0.3979110257	-0.0057292114	0.0211379181	-0.0881117719	0.047617024	-0.0275864675	0.0051662529	0.1721790524	-0.0273233119	0.0111534471	-0.1206331429	0.0222810525	-0.0284454881	0.0798106165	-0.0509051832	0.0219819134	-0.0676187762	0.0552625433	-0.0590930867	0.0132274541	-0.0721692746	0.1740542637	0.0023481831	-0.0725234745	-0.035853835	0.0153647904	-0.1231202465	-0.0108099257	-0.0560136735	0.0869248145	0.0146201406	-0.1299098535	-0.0274990007	-0.1009352414	0.0017452219	0.192663309	-0.0756590486	-0.0214564136	-0.0129245344	-0.0094014736	0.104351084	-0.1249958762	-0.0535622288	-0.0255098312	0.0151609493	-0.005766869	0.0161276555	-0.032262538	0.0587929958	-0.075299306	0.2003444267	-0.1161766562	0.189981096	-0.2403737128	0.1275174681	-0.2510771222	0.1050941188	-0.1131857109	0.0602553883	-0.1946190626	0.1043216691	-0.0967787608	0.0374700189	-0.2575426053	0.0398917147	-0.0569805795	0.0572680762	-0.1370880029	0.0417894275	0.02747214	-0.015686316	-0.0168004229	-0.0236923174	0.021132442	0.0827817883	-0.0174340693	-0.0493647691	0.0506367693	0.0813281021	-0.0663934328	0.0529114069	-0.0336690732	0.026296025	-0.1298038568	0.1164331361	-0.0286984054	0.1713362536	-0.0768287398	0.002034989	-0.2803453071	0.3037029223	-0.1004913069	0.0850288327	-0.0025039256	0.1669975167	-0.1245659353	0.2219847455	-0.1356782503	-0.1034293338	0.0561655458	-0.0451425355	0.1118222692	-0.1183088521	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.028641187448045	n/a	n/a	0.000820317618434	0.0316067733466809	n/a	n/a	0.0009989881213884	0.1332994550566084	n/a	n/a	0.0177687447183887	-0.0002019591608256	n/a	n/a	4.078750264138056e-08	-0.001294927418481	n/a	n/a	1.6768370191338671e-06	-0.0007086307752221	n/a	n/a	5.021575755918744e-07	0.0
5502.078825342936	-28.028205300516674	30272871.400287107	785.580292367911	11778.585345012383	-291.29331808943243	138735072.72974047	84851.79716355127	5405.298453827386	-9.350293738909386	87.42799300388806	29217251.37494873	6263.728978400633	7467.544256938459	1.035066	34.874241	0.1337125215809161	0.0649363123344409	0.0006071537	0.2015293084	0.0394925487	0.0682400094	0.0261448585	0.0491348442	-0.0421891416	-0.0538593577	-0.1054157321	0.0632370125	0.0547211756	-0.0513474845	-0.0040513508	-0.0068401599	0.0267446157	0.1026681854	-0.0285434013	0.0623415612	-0.0123221838	-0.0110631741	-0.0434551052	-0.1433958083	0.0875664398	-0.0663009164	-0.1071357139	-0.1371549426	0.0209648545	0.093150849	-0.0504166667	0.0650817767	-0.086484812	-0.0982038236	0.0341714493	-0.1279179447	-0.0202991249	0.0567423253	-0.0320510368	-0.1290201209	0.0511832166	0.0987741217	0.1320815045	0.0030414873	-0.1126712439	-0.1240110884	-0.178217357	0.0639496042	-0.0979571998	0.0513475122	0.0427976601	0.1181473268	-0.0275168057	0.0738745004	0.0248730141	0.0066329233	0.0294507656	-0.0673863774	0.1046781586	0.005922031	0.1343897674	-0.0692583839	0.0243603228	0.0141488421	0.1246665953	-0.1621018488	0.0730767773	-0.0037090817	0.0007652503	-0.1298584387	-0.0679629939	-0.1219866638	-0.0475131127	-0.1694918961	-0.0089452001	-0.0060127201	0.0389494265	0.1529069577	-0.0124082376	-0.0940735208	-0.0330863447	0.0900545221	-0.0009292684	0.0273129888	0.1074537025	0.0553889316	-0.0447344048	-0.0392397209	0.0345787546	0.1174351881	0.0601532483	-0.0740115663	0.094166846	-0.0495170191	0.0325086702	-0.0569337777	0.1792373176	-0.1334668403	0.1120317706	0.0250261348	0.0986828103	-0.3602575995	0.0743730633	-0.1636797056	0.0748940327	0.0327135123	0.2083546805	0.0420020844	0.0950705505	-0.0181262142	-0.0099798002	0.2545086091	-0.1813365151	0.0949301845	0.0833605819	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0175632208706986	0.0110779665773463	0.0001227213434888	0.0003084667273529	-0.0118868048487712	-0.0434935781954521	0.0018916913442439	0.0001412961295127	0.0953035954782208	-0.0379958595783875	0.0014436853451005	0.0090827753110763	0.0001930301553875	0.000394989316213	1.5601655992249228e-07	3.72606408889224e-08	-0.0016010554367071	-0.0003061280182261	9.371436354303942e-08	2.563378511409363e-06	-0.0005868457650667	0.0001217850101553	1.4831588698550877e-08	3.443879519767204e-07	0.0
5528.481254703703	26.40242936076629	30564104.983610228	697.0882761502539	11826.801071663212	48.21572665082931	139873223.58869413	2324.756296467492	5424.152286142054	18.85383231466858	355.4669929496412	29421428.02326008	6281.66745523332	7450.368290260073	1.127012	37.972183	0.2617174801165177	0.1225616442427832	-0.037314461	0.0667864162	-0.0655772051	-0.0426268133	-0.0098892686	0.0190531048	0.0096108745	0.0826896263	0.0288973723	-0.064201041	-0.0309479982	0.0809150512	0.0489675542	-0.0035570871	0.0021677124	0.055658217	0.1557086246	-0.1500293849	-0.1056679855	-0.0788456496	0.0304922701	0.1068389885	0.1014590155	0.0260446559	-0.0671493055	-0.0818725402	-0.1101378811	-0.0533050583	0.038706708	0.1364711432	0.0583627817	8.12002e-05	-0.102246268	-0.1219179317	0.0419349758	0.0021060072	0.0263135553	-0.1977637276	-0.0033477406	-0.1224938001	0.2213642174	0.0315634935	0.1230832557	0.1661266089	-0.0771531482	0.0164011002	0.0302929518	-0.0482521928	-0.0870323884	0.0579731722	-0.0904461195	0.0774034576	0.0104169744	-0.0150643531	0.0364895772	0.0759327128	0.0038039701	0.0388546725	-0.0604290492	0.1393222182	-0.0407417646	0.0839770119	0.1182209234	-0.1178743253	-0.1562085604	-0.0151016627	0.0698906206	0.0154861449	-0.0581299315	0.0584890806	-0.0247371491	-0.0142663914	0.0783541775	0.0107885077	-0.0915862518	0.006427948	-0.0200733616	0.0482087018	0.0663845482	0.0344453416	-0.1896442695	0.0294491785	0.1811745762	-0.0211780599	-0.0651984818	-0.1442362304	0.013658755	-0.1689178765	0.0804276639	-0.0484753095	0.0046731788	-0.1166779033	-0.0135424289	0.0533939492	-0.0724180736	-0.0845630268	-0.1584948757	0.1158184916	0.124106315	-0.2558563739	0.0647654307	-0.0437181167	0.1204533957	-0.1794758573	-0.0977385422	-0.1247600833	-0.1374320928	0.1684707921	0.1054470541	0.1069928002	-0.1306344787	-0.3001602815	0.0552726805	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0038009319914493	0.0213641528621479	0.0004564270275172	1.444708400362274e-05	-0.065270571756514	-0.0533837669077428	0.0028498265692602	0.0042602475374222	0.0386007795343488	-0.056702815943872	0.0032152093359646	0.0014900201806594	-0.0014621739015777	-0.0016552040569652	2.7397004701940574e-06	2.1379525184549537e-06	-0.0008031828774892	0.0007978725592179	6.366006207529215e-07	6.451027346918311e-07	-0.0004345874931947	0.000152258271872	2.3182581353447872e-08	1.8886628924125341e-07	0.0
5522.768202409007	-5.713052294695444	30500968.617540017	32.63896652192488	11872.35435895222	45.55328728900713	140952798.02453178	2075.1019828348185	5428.883287072407	4.73100093035282	22.382369802999253	29472773.744654104	6277.407170363685	7553.411159309373	1.075101	36.223145	0.1695383107860002	0.1068710214822901	-0.0046495154	-0.0956617371	-0.0911090887	0.0790162897	-0.0479062208	-0.082188207	0.0135499111	0.0507902074	0.1267860268	-0.0254457415	-0.0994993106	0.1121375629	-0.0192535508	-0.0811796333	0.015178427	-0.0542620433	0.0562733888	0.1082687091	-0.0446932124	-0.0055183452	0.0126965811	0.2340148742	-0.0199496261	0.0728971019	-0.0824130624	0.0633449161	-0.0479231142	-0.0480320258	0.1783734612	-0.0307401226	-0.0301067155	0.04747643	0.012324902	0.0547193666	0.0167950089	0.0763803539	-0.0431558218	0.042929145	0.0240632676	0.0508472306	-0.0921220169	0.1066028781	0.1072150846	-0.0506234305	-0.0274657012	0.0063846849	0.0254864	0.050370093	0.0461907138	0.0108448842	0.0115213281	-0.1537990688	0.1471627201	-0.0592811952	-0.0657242801	0.1003124236	-0.0702220876	-0.115624017	-0.0849544884	0.0440837657	-0.0003416503	-0.1666867548	0.0075747806	-0.0108965381	-0.0929337294	-0.0855913521	0.1496422328	0.0674299013	0.0190220418	0.012400812	0.0141703667	0.0345572989	-0.0332388232	-0.0559008633	0.020073172	-0.0475240906	0.060448229	0.0703563382	0.0859984159	0.0609994165	0.0079457452	-0.1066400948	-0.0519042145	-0.1079615933	0.1069064438	-0.0176139193	0.0587042617	0.065419083	-0.064860088	-0.0356098005	-0.0551821646	-0.0279568709	-0.0890343321	0.0425513668	-0.0568973432	-0.0296459745	-0.1347178605	-0.0980932426	-0.0390942935	-0.1305176324	0.1868602712	0.1264119494	0.046140737	-0.0549392145	0.0367289709	-0.2062796442	-0.0036564564	0.0858325222	-0.1171188434	-0.1445991077	0.1040898363	-0.1301958939	0.0727635241	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0069029318098614	0.0031019998184121	9.622402873428705e-06	4.765046757159639e-05	0.0330291909554461	0.0982997627119601	0.0096628433492276	0.0010909274551713	0.0489741206680918	0.0103733411337429	0.000107606206277	0.0023984644952128	-0.0025062140894102	-0.0010440401878324	1.0900199138093214e-06	6.281109061958197e-06	-0.000870902428091	-6.77195506018001e-05	4.5859375337097635e-09	7.584710392547995e-07	-0.0004780918971981	-4.35044040034e-05	1.892633167691046e-09	2.285718621664786e-07	0.0
5495.64248572327	-27.125716685737643	30202086.33088664	735.8045057149056	11772.767349119107	-99.58700983311246	138598051.05648494	9917.57252750044	5405.92115166601	-22.962135406397465	527.2596624217321	29223983.49802996	6268.672044677194	7471.0510581245635	1.082082	36.458355	0.1170835287669141	0.0500327030439493	0.0502415401	0.093429237	0.0766412288	0.1048169628	0.0279103508	-0.0279849993	-0.0564285448	0.0303677458	-0.0824709708	0.0869466341	-0.1116626177	-0.0106441762	-0.064829286	0.0207765141	0.0391979542	-0.0064455514	-0.0692085808	-0.002550694	0.0484486105	-0.0973139896	-0.1310893154	-0.054215302	-0.0202422528	-0.0595795552	0.0260250769	0.0292835185	-0.0063198529	-0.1033707703	0.066611825	0.0342540329	-0.0699186256	-0.0252655546	-0.2018935356	0.0423018861	-0.0673320254	-0.0125014937	0.1469354494	0.1328060627	-0.0083817009	0.195727836	0.0435604558	0.1003258821	0.0693011333	-0.0750941284	-0.1833360525	-0.110622499	0.0174308182	-0.0622486096	-0.16956961	0.0866262843	0.0495731866	-0.0669988491	0.0178439853	-0.0529746899	0.014111034	-0.0340527458	0.0685531972	-0.0742270559	0.0494104552	-0.1027039487	-0.081772906	-0.0263545414	0.0587533112	-0.0302526563	0.0281670766	0.0431986347	-0.033197693	0.1185877651	0.0160974275	-0.053414942	-0.1042112649	0.1154425903	-0.078230668	0.0725179864	0.0417100241	-0.0164151504	-0.0957643725	-0.0576198	-0.0239867404	-0.0212379192	0.038925159	0.0695100341	-0.1847943281	-0.2293305126	-0.0113710221	-0.1440969217	0.1449566071	-0.0686755051	0.0683604758	-0.0332783025	0.0894230884	-0.0383997784	-0.0275781757	0.0407547838	0.0949579793	-0.1303878399	-0.0560021588	-0.0260625525	-0.0919521394	0.0432349219	-0.0053620286	0.1026327588	-0.0652749827	0.1151365306	0.088481516	0.0007690943	-0.0313414489	0.100362076	-0.1504577824	-0.0360742911	0.1888297928	-0.0183046114	0.1565441211	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0142321607779365	-0.0211350925877979	0.0004466921386947	0.000202554400409	0.0129007090642545	-0.0201284818911915	0.000405155783244	0.0001664282943605	0.0597305181888856	0.0107563975207937	0.0001157000876253	0.0035677348031127	-0.0023329896319616	0.0001732244574485	3.0006712658361784e-08	5.442840622840322e-06	-0.0003025953683306	0.0005683070597604	3.2297291417351096e-07	9.156395693513149e-08	8.164772093551638e-05	0.0005597396181336	3.133084401083668e-07	6.666350333963959e-09	0.0
5497.435524661551	1.7930389382818248	30221797.347810827	3.214988634194813	11730.389302819724	-42.37804629938364	137602033.1957074	1795.8988081527034	5400.048863706378	-5.872287959631649	34.48376588083483	29160527.730416548	6247.603821206061	7387.364755797431	0.8922259999999999	30.061592	0.0761896196645724	0.0384936312872358	0.036012246	0.0789541864	0.0408851057	-0.0223152549	0.0632077339	0.0259400781	-0.0118203202	-0.0011292136	-0.0641763463	-0.0750104629	-0.0355559008	-0.0794918913	0.0530950641	0.0655903528	0.0110640501	0.1117457728	-0.0349843107	-0.1210482484	-0.0734241379	0.0233913921	0.1547905382	-0.0926715898	0.047893512	0.0442816154	0.0212558652	-0.1136666193	0.1263566114	-0.0764473814	0.0123268866	-0.0929138702	-0.047306694	0.012481128	0.0055939465	-0.005524146	0.0412076492	-0.0156838266	-0.0547873483	0.0399327988	0.1368494206	0.0555558881	-0.0488839181	-0.0828771824	-0.0558178612	0.002148705	-0.0691363086	0.0068623486	0.1569001794	0.0717425647	-0.025362801	-0.1175103474	0.0281064332	-0.0574252178	0.0392817049	0.0195633358	0.0350778754	-0.0821732212	0.0943254921	0.1231629573	-0.0605338121	0.0274188071	-0.1228904984	0.1504014997	-0.0364554421	0.0556405092	-0.0141161705	0.0261623927	-0.1058863121	-0.0671090924	-0.20027223	-0.055117199	-0.0600158949	0.0772194344	0.0988321316	0.0933781456	0.1267872365	0.0034466748	0.046996707	0.0710407407	-0.0521007626	0.0218949062	0.0581269069	-0.0446019163	-0.0219348294	-0.0207231675	0.0810497831	0.0458154723	-0.0395468898	-0.0437659397	-0.0319464786	-0.0169090826	0.0486488297	-0.0684710094	0.0610498122	0.0416380699	-0.0115369757	-0.0686953828	-0.0804118203	0.1350197369	-0.1188219388	0.135682464	-0.0424002429	0.0545562247	-0.0696789785	0.1617557779	-0.092813972	-0.0269996546	0.0097443324	0.0952348462	-0.166189732	0.0447734403	0.0676266499	0.0383898182	-0.0219209832	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0199522069600988	-0.0057200461821622	3.2718928326069486e-05	0.0003980905625786	-0.0153704086087174	-0.0282711176729719	0.000799256094479	0.0002362494607989	0.0441865211263134	-0.0155439970625722	0.0002416158446812	0.0019524486492461	-0.0019560104484093	0.0003769791835523	1.4211330483175873e-07	3.825976874286351e-06	-0.0003019282647698	6.671035607999491e-07	4.450271608319714e-13	9.116067706690248e-08	-7.379516688870357e-05	-0.0001554428878242	2.4162491375133028e-08	5.445726656131612e-09	0.0
5520.511280183212	23.07575552166054	30476044.794630084	532.4904928954469	11736.320695086224	5.931392266500552	137741223.4579092	35.18141421910256	5405.535373126972	5.486509420594302	30.10178562227003	29219812.67012696	6245.381832479111	7439.642205787105	0.8518529999999999	28.7013	0.0415236719091486	0.0191930358484368	-0.0352705291	0.0035199644	-0.0686225484	-0.0930050978	0.0425452562	0.0499264693	0.0689011167	-0.0230008404	0.0064646108	-0.1050639594	-0.0212535558	-0.0701500188	0.1083965544	-0.0451329234	-0.0523446391	0.0747258088	-0.0488081236	-0.0661205973	-0.1908865859	0.0878004863	0.0530311381	0.0050544814	-0.1018162631	-0.0662920266	-0.0163596462	-0.109013471	-0.0256747829	0.1094567231	-0.1101882302	0.0854160575	-0.0582320481	0.0386877187	-0.0062288838	-0.0269725356	0.2160137731	0.0368582331	-0.0041331197	-0.0189049148	-0.1183540868	-0.0086348952	-0.0713392445	0.0699711945	-0.0917691269	-0.0159379534	0.0884348881	-0.0316369762	-0.0603395379	0.1783197745	0.0664297012	-0.018538301	0.0721900278	0.1135501329	0.0093118366	0.0886021699	0.005318064	-0.0194296556	-0.003990835	0.149687591	-0.0734393778	0.1169182371	-0.0342923538	0.0751851837	0.0140168276	-0.0158567223	0.0075819887	-0.0838246064	-0.0827526559	-0.0466118058	-0.1603254134	-0.0028232367	0.0823826654	-0.137902809	-0.0758903866	-0.0910848011	-0.0161824401	-0.0364211531	-0.0823856244	0.0549303955	-0.0013436021	0.0130363764	-0.0617369706	-0.0253343755	-0.035633172	0.1469130426	-0.0248520216	0.220413733	0.0811815681	0.0706284017	-0.0010805838	-0.0113645846	-0.0162495017	-0.0960623871	0.0346980954	0.0307330932	-0.1448625368	0.0166164455	-0.1029793259	0.1306367187	-0.0229978433	0.1252996047	-0.0036883218	-0.0001070192	-0.0570421109	0.074939607	-0.135339194	0.0442604843	0.0856011004	0.0410347453	0.0709752279	-0.009587251	0.0121070926	-0.0288701821	0.0277038513	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.019366155592138	0.0005860513679607	3.434562058887225e-07	0.0003750479824188	-0.0269959722725161	-0.0116255636637987	0.000135153730501	0.0007287825189384	0.0390230478977144	-0.0051634732285989	2.6661455782458536e-05	0.0015227982672273	-0.001820487404004	0.0001355230444053	1.8366495564880912e-08	3.314174388137223e-06	-0.0001651243200901	0.0001368039446797	1.8715319279926428e-08	2.72660410852178e-08	0.0001368495170021	0.0002106446838908	4.437118285145656e-08	1.8727790303708054e-08	0.0
5526.913239324753	6.401959141540829	30546769.955023237	40.98508084995818	11800.930694083858	64.60999899763374	139261965.24657053	4174.451970474232	5414.010318291601	8.47494516462848	71.82469554345965	29311507.72656792	6252.0731474600725	7495.2807449681795	0.7923789999999998	26.697445	0.0955593877411916	0.0531409926128137	-0.0621090025	-0.0488311441	-0.1325654229	-0.0758048875	0.0058547195	-0.0110799673	0.0968240399	0.0048377156	0.0500867594	-0.0391964029	-0.0300437572	0.0117556096	0.0218691819	-0.0631447258	-0.0882754579	-0.0775422829	0.1413701751	-0.0388138634	-0.0456888967	-0.0037460527	-0.0831496725	-0.0048132627	0.1372360086	-0.102882283	0.0331014393	0.0414252934	0.0192440405	0.0969117687	-0.1150383509	-0.1452396004	-0.1288981086	-0.0098341235	-0.0095982786	-0.0273827005	0.0018013326	0.1038001988	-0.0331371439	0.0567533928	-0.1457522729	-0.0340379733	-0.0516456142	0.0915090098	0.1048578294	-0.0191798486	0.044660151	-0.0039897364	-0.0072873069	-0.0202537454	-0.0538413251	0.0011762767	0.0700433899	-0.1342167606	-0.0514508797	0.050887434	-0.0645585978	0.0384209729	-0.103527674	-0.0180046109	-0.0559172291	0.1340936564	-0.0168602201	0.0063194774	0.0211716863	-0.0409291259	-0.0664656054	0.0775324254	-0.0785655947	0.0274382612	0.1078602434	0.0305899021	0.0453451138	-0.0013019495	-0.0264951401	-0.1366761749	0.0795535987	0.0421293098	-0.0095345857	-0.1104301474	-0.040255398	-0.1045211367	0.0510261784	-0.0500896873	-0.1040089192	0.0464607718	-0.0050553256	-0.1456104603	-0.052092993	0.0364768061	-0.0527397871	-0.0094459933	-0.0708858096	-0.0933668262	-0.0475543697	-0.0240291864	-0.1611591138	0.0753957084	-0.1055304658	-0.0565683489	-0.0143264875	0.0593154763	0.0162224245	0.0706651568	-0.0257026258	0.0068540696	-0.1165282486	0.0313547769	0.0476840928	0.0206837509	0.1171174229	-0.0471743786	0.0053538698	0.0511677957	0.0130667488	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0251699976213615	-0.0058038420292234	3.368458230018114e-05	0.0006335287802593	0.0182441161793178	0.0452400884518339	0.0020466656031297	0.0003328477751644	0.0299002334940752	-0.0091228144036392	8.322574264324688e-05	0.0008940239630002	-0.0015440175243568	0.0002764698796472	7.643559435213728e-08	2.3839901155209013e-06	-0.0003319017384524	-0.0001667774183623	2.781470727559364e-08	1.1015876398772533e-07	-0.0001277560421183	-0.0002646055591204	7.00161019174195e-08	1.6321606297732844e-08	0.0
5541.106802305085	14.19356298033199	30703864.59455168	201.45723007665072	11782.73840232787	-18.192291755987757	138832924.25769192	330.95947933498	5417.091957838377	3.081639546776387	9.496502296256176	29344885.279677223	6250.578518715935	7556.077425324495	0.863742	29.101873	0.052625522934352	0.0301772865370103	-0.0787447623	-0.0397752588	-0.0270166432	0.0162099832	-0.0376562795	-0.0291080346	0.1142077246	0.0038034519	-0.0180447908	0.09964386	-0.0319288703	0.0371169189	-0.0192120477	-0.0779733203	-0.0180783241	0.0523563537	0.0380597559	0.1314766639	0.1165016133	-0.2048921184	0.0389498711	-0.0548540342	0.0297709746	0.0397906447	0.1021650701	0.0118745818	-0.0283544486	-0.0144189853	0.0430179829	-0.0223197839	-0.0133509489	-0.1859761648	-0.0013334016	0.1917192406	-0.050842119	0.0572358808	-0.0014096209	0.1937219113	-0.0088724159	-0.0144007096	0.1029653477	-0.0808864896	-0.009118695	0.0696558168	0.0192160607	-0.1499836536	0.0156472925	-0.1657818563	0.0107874401	0.0196146195	-0.0243550678	0.1441201119	-0.1044394865	0.0335648453	-0.0905150755	0.0645415972	-0.0150721223	-0.1036588441	0.0564065549	0.0347473569	0.0422219959	-0.1235297766	0.0034373703	0.0972564783	-0.0041533369	0.2191659286	0.1502053439	0.0284327651	-0.0011434585	0.0837361894	0.0333361483	0.0964076732	0.04732962	-0.0133367123	0.0209625523	0.0134516641	-0.1586078612	0.04921368	0.0179095524	0.057714945	0.1400372252	0.1204201545	-0.1001198577	-0.0272901152	-0.0027634085	-0.0450869249	-0.0371475109	-0.0579705808	0.0421577735	-0.0204719807	-6.16634e-05	-0.0366370788	-0.0649425757	-0.0104190698	0.0266539289	0.0258130305	-0.0617228199	-0.097307282	-0.064070077	0.1142213477	0.0450707836	0.1147528536	-0.1162384005	-0.0413622847	-0.0748261551	0.1204291015	-0.0107848465	-0.0187329798	-0.0323042829	-0.080915897	-0.0463946257	0.0574970032	0.0770379646	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0271798194450809	-0.0020098218237194	4.039383763098775e-06	0.0007387425850671	0.0098962681450274	-0.0083478480342904	6.968656680360612e-05	9.793612319828405e-05	0.0411420302996674	0.0112417968055921	0.0001263779954182	0.0016926666571787	-0.0019820223625246	-0.0004380048381678	1.918482382584009e-07	3.928412645547597e-06	-0.0001978256036758	0.0001340761347766	1.7976409916633006e-08	3.913496946969469e-08	-0.0001761961945889	-4.844015247059999e-05	2.3464483713749742e-09	3.104509898760952e-08	0.0
5551.471006355754	10.364204050669288	30818830.33440857	107.41672560390964	11793.871570618172	11.13316829030191	139095406.62423554	123.94743618018396	5417.375228737431	0.2832708990536048	0.0802424022506375	29347954.36893793	6257.69774482798	7666.412547248257	0.910651	30.682373	0.080789026778923	0.0413950996430631	-0.0927294711	0.0172006483	0.1513271643	0.0093355743	0.0120613338	0.0198419655	0.0501372888	0.1096897403	-0.0669679195	0.1383049884	0.0024703679	0.0310245343	0.0467510677	-0.0064328993	0.0804566206	0.1109514953	0.0179794139	0.0109708795	-0.0125499762	-0.1878828943	-0.0238957236	0.0444121024	-0.0652381861	0.09341316	0.0377674264	-0.0244811055	0.1204570165	0.098899106	-0.0418229043	0.1099828194	-0.0685033031	0.1732783712	0.0136104479	0.1239080458	-0.165306221	-0.0848573166	0.0640023232	0.0266985159	0.0672921875	-0.055408984	0.054662104	-0.0826068758	-0.1305892576	-0.0803144278	0.1781674571	0.1118464164	0.0238541164	0.0201430805	-0.1113571113	-0.0327441795	-0.2399223172	-0.0890599031	0.0410955111	0.0344476445	0.0066020248	0.0588812414	0.1003688941	-0.0802808414	0.0873321175	0.0100936392	0.0128080728	0.0358801675	0.0682990857	0.1327164089	0.0496066386	0.0381078769	0.1523148985	-0.0376186322	0.0330670572	-0.0908384976	-0.0248723762	-0.0162237114	0.0244587484	-0.0136234896	-0.0156950635	-0.1981270638	-0.0846687983	0.0040266879	-0.0403480633	-0.1008199301	0.074286759	0.1451020799	0.0488522848	0.10259817	-0.1170494915	-0.0790329101	-0.0292881845	-0.0021018326	0.1037279723	-0.0158139333	0.0602141829	-0.0233983673	0.0276351453	0.0077149246	0.1107882075	0.019682955	0.0114094933	0.0275808681	-0.1392784122	0.0271545908	-0.0044129973	0.127668561	-0.1259654472	0.0287338706	0.027798112	0.1305241171	-0.1269446075	-0.0244019215	-0.0600346465	-0.0567757301	-0.0508049201	0.1070192811	-0.0456999584	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0184295923995705	0.0087502270455104	7.656647334798167e-05	0.0003396498760143	-0.0164860355427549	-0.0263823036877823	0.0006960259478743	0.0002717893679169	0.0525491170646077	0.0114070867649403	0.0001301216284628	0.0027614097042698	-0.0013140153379623	0.0006680070245623	4.462333848645774e-07	1.7266363084001777e-06	-0.0001978731214031	-4.751772730000425e-08	2.2579344077575694e-15	3.9153772173805954e-08	-0.0001931298379131	-1.693364332419999e-05	2.8674827623122286e-10	3.729913429234027e-08	0.0
