global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
6051.970326334798	n/a	n/a	36626344.83083692	11921.418701171877	n/a	n/a	142120223.84865054	6139.62584988788	n/a	n/a	37695005.57661147	7154.015712193081	6238.089443067413	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.027460563120556	n/a	0.000754082526898	n/a	0.0338341177805006	n/a	0.0011447475259847	n/a	-0.0174706236320147	n/a	n/a	0.0003052226900915	-0.0005376124649545	n/a	2.8902716247445345e-07	n/a	0.0007849230078058	n/a	6.16104128182904e-07	n/a	0.0002867112253022	n/a	n/a	8.22033267142889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6025.959982619772	-26.010343715026465	676.5379801738168	36312193.71213488	11821.542843527635	-99.87585764424148	9975.186940172787	139748875.20135945	6132.455689487264	-7.170160400615714	51.4112001705577	37607012.78352472	7138.709405830408	6231.10079726347	0.8593819999999999	21.911713	0.1021902709765081	0.0475990684227382	-0.0142211017	0.0304346623	0.0003179432	-0.0161961649	0.0115164512	0.022149128	-0.0080280431	0.0703336349	-0.0083645481	-0.0028939464	0.0306519777	0.0224288551	-0.0583580132	0.0304591526	-0.0382879245	0.0001298036	-0.0199124267	0.0427150029	-0.0355499595	0.0025069636	-0.0379976035	0.0299657897	-0.043147745	0.0347531498	-0.043063809	0.0357843829	0.0121634491	-0.004535831	0.0877863169	-0.0928210876	0.1012654723	-0.0052732272	0.0513751814	-0.059883733	-0.0088552087	0.0182202918	0.0189632669	0.027339132	-0.0324020279	0.0512233241	-0.0234442375	0.006015645	-0.0006731445	0.0717179178	-0.0131175929	0.0093880153	-0.0057715117	0.0375814568	-0.004229887	-0.0162240608	-0.0408168353	0.0072697549	-0.0403451542	0.0072078836	-0.0164322195	0.0062059188	-0.0156704188	0.0125412426	-0.0069982424	0.0022022512	-1.95696e-05	-0.0153464835	-0.0279930034	0.0227791975	-0.0659805155	0.0117387284	-0.0610027259	0.0046954888	-0.0032847313	0.0228713481	-0.0487430383	0.0534662189	-0.0557205181	0.1062946148	0.1062820574	0.1062611296	0.1062318329	0.0	0.0158688431780831	-0.0115917199424728	0.0002518201838105	0.0001343679712247	0.0244413889884356	-0.009392728792065	0.000597381495684	8.822335416128683e-05	-0.0105270417870428	0.0069435818449718	4.821332883782336e-05	0.0001108186087861	-6.499999647356281e-05	0.0004726124684809	4.2249995415631784e-09	2.2336254536364485e-07	5.899998004110785e-05	-0.0007259230277646	3.480997644851124e-09	5.269642422390581e-07	1.913607862582623e-09	-0.0002867093116943	8.220222941224075e-08	3.661895051738034e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6025.290178632961	-0.6698039868106207	0.4486373807474021	36304121.73673082	11814.727797244075	-6.81504628356015	46.44485584706702	139587792.92297184	6134.031862260666	1.576172773401595	2.484320611612475	37626346.88722905	7132.091322238469	6239.504561837858	0.8925729999999998	22.757988	0.0514021147253792	0.0344728682727512	-0.0063599931	0.0611272374	0.0326589965	0.027399805	0.0162432152	0.0054767857	0.0071576952	0.0536687544	-0.0270930519	0.0019047272	0.0213912264	0.0429522667	-0.024742996	-0.0322970753	-0.0172737401	-0.0117349058	0.0137043925	0.0065859033	0.0315545445	0.0126627771	0.0258824453	-0.0280529639	0.0245024569	0.0143042875	-0.048990835	-0.0470410596	-0.0701216059	-0.0722815725	0.0025817343	-0.0228253525	0.1117806593	-0.0082969671	-0.0679961742	0.0492546377	-0.0050026928	0.0086087978	0.0563609989	-0.0008809886	0.0095623817	0.0182166087	-0.040426439	0.047100155	-0.0509942305	-0.0085432029	0.0301749715	0.0345095088	-0.031652602	-0.1056497306	0.1002943354	-0.0148147518	-0.0429868743	0.0034603233	-0.0382290764	0.0076813483	-0.0120245142	-0.0057933542	-0.0033085808	0.0082354359	-0.0094134628	-0.0063886533	-0.0239246661	0.0041840397	-0.024289316	-0.0073584978	-0.0293294198	-0.0283658539	-0.0136172512	0.0256230446	-0.0880985093	-0.025678223	0.0382532595	0.0246719129	-0.0514861082	0.1062611296	0.1061481429	0.1059599209	0.1056965967	0.0	0.0213529301417736	0.0054840869636904	0.0004559476256394	3.0075209825320065e-05	0.0550240873961485	0.0305826984077129	0.0030276501937789	0.0009353014418971	-0.0131122572732138	-0.0025852154861709	6.683339109938357e-06	0.0001719312907989	0.0001310004331619	0.0001960004296354	1.7161113488605427e-08	3.8416168417286016e-08	-3.26405569239796e-14	-5.89999800737484e-05	1.0654059563075528e-27	3.4809976487027086e-09	4.5960976452659446e-11	-1.8676468861299634e-09	3.4881048912709484e-18	2.112411356481916e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6025.532862138151	0.2426835051901434	0.0588952836913743	36307046.272706784	11798.953002929688	-15.774794314387693	248.84413566123823	139215291.96534348	6130.03612742209	-3.9957348385751175	15.96589690020292	37577342.92350002	7129.106032376721	6188.362084632636	0.988441	25.202341	0.0495287406467321	0.0456679435024792	-0.0130294726	0.012372427	0.0101436204	-0.0195603513	-0.0008929237	-0.0098617685	0.0268891131	0.028796572	-0.0273076975	0.0112055944	0.0231973511	-0.0038376814	-0.0437435333	0.0007232564	-0.0185922975	0.0196102511	0.0206135918	0.0296759393	0.0445138214	0.0193401284	0.0717700549	-0.0588154442	-0.0766568212	0.0123750036	-0.0109731931	0.0449361371	-0.0453373075	-0.079862974	0.0725446723	0.0511699908	-0.0518153609	-0.0225260061	-0.0682754233	0.057675494	0.0046483618	0.01140776	0.0118437753	0.0373785068	-0.0178234799	0.0262743567	0.0187582135	0.0120323062	-0.000735917	0.0280756394	0.0162193571	0.0047641344	0.0577136131	0.0622640651	-0.0125918231	-0.012722839	-0.0395482181	0.0077533651	-0.035483702	0.0064141749	-0.0217849048	0.0101905791	-0.009941276	0.0065550569	-0.0167238767	-0.0016321515	0.0095620226	-5.28141e-05	-0.0222059044	0.0258721706	-0.0458583487	0.0055530693	-0.0623804372	-0.0428333496	0.0223569882	0.0021708457	-0.0565210558	0.0233381828	-0.0470234532	0.1061941697	0.1058804827	0.1053583572	0.1046288212	0.0	0.0185199365188992	-0.0028329936228744	0.000342988048664	8.02585286724702e-06	0.0095268211339885	-0.04549726626216	9.076032091900992e-05	0.0020700012373298	-0.0138107145193941	-0.0006984572461803	4.878425247417702e-07	0.0001907358355362	0.0001210000139232	-1.0000419238700002e-05	1.4641003369414593e-08	1.0000838494976111e-10	-2.047251257408789e-13	-1.7208456881689934e-13	4.1912377109618685e-26	2.961309882489816e-26	-4.938588092347294e-12	-5.089956454500674e-11	2.590765670871307e-21	2.4389652345874482e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6025.224037975765	-0.3088241623863723	0.0953723632736444	36303324.70780098	11761.50772109054	-37.44528183914736	1402.1491320131788	138333063.8732724	6132.49226206733	2.456134645239217	6.032597395544375	37607461.34431567	7123.261638745357	6188.357009278583	0.875486	22.322319	0.1036153290498651	0.0866429673590546	-0.0009368188	0.0431970766	0.0336027579	0.0046926998	0.0170552904	-0.0172026365	-0.0060051393	0.035290488	-0.0047356925	0.0073206057	0.031582558	0.0239979383	-0.032320477	-0.0050255966	-0.0323805768	0.0102171326	0.0249998005	0.0650361615	0.0011318808	-0.0301496957	-0.027432799	-0.0348621232	0.0084225007	0.1907036427	-0.0022362803	0.0343837077	-0.0629781635	-0.0497966437	0.0620332221	0.0318065124	-0.0312522864	-0.0397377252	-0.0090511608	-0.0405737631	0.0072326082	0.0146334273	0.0247047	-0.0011265167	-0.0283903992	0.0529009307	0.0205803582	0.0084333589	0.0197359062	0.0454144509	0.0292511424	0.0017490572	-0.0462944328	-0.0784800883	0.0047152425	-0.0157889585	-0.0407831777	-0.0001959708	-0.0436027542	0.0086967217	-0.0114023547	-0.0127485752	0.0085486402	0.0146112628	-0.0073722669	-0.0055530484	-0.0246476453	0.0053590488	-0.0096696032	0.0477704991	0.001250472	0.0350060353	-0.0115886323	0.0508454923	-0.0633548533	0.0411873369	-0.0076103447	0.0149262025	-0.046628691	0.1060937562	0.105479414	0.1044581439	0.103033886	0.0	0.0189761697505446	0.0004562332316454	0.0003600950184014	2.0814876165760626e-07	0.0903843812487963	0.0808575601148078	0.0081693363737277	0.0065379450277197	-0.0124091700919422	0.0014015444274519	1.964326782121478e-06	0.0001539875023707	0.0005389998024757	0.0004179997885525	2.9052078706884364e-07	1.747238232299347e-07	5.615508058554042e-13	7.662759315962829e-13	3.1533930755685384e-25	5.8717880334375145e-25	3.126183789918177e-11	3.6200425991529065e-11	1.3104708419681733e-21	9.773025088347178e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6025.087101242179	-0.1369367335855713	0.0187516690050857	36301674.57755489	11745.939573476013	-15.568147614527334	242.3672201477131	137967096.46374986	6134.757239769003	2.2649777016731605	5.130123989076632	37635246.3908982	7126.4661257878	6285.096539612229	1.047746	26.714437	0.1616480287516576	0.109292422625587	-0.0387718123	0.0323419684	-0.0271075233	-0.0245300246	0.0239465455	-0.0281065578	0.044533646	0.0468162707	-0.004309882	-0.0019311346	0.0164925671	-0.0211252862	-0.0860732045	-0.0029914813	0.0048645846	0.0204133407	0.0120539871	0.0633753517	-0.0312531334	0.0443439268	0.0731972032	0.0307530883	-0.0444196235	-0.0113659361	0.0200591444	0.0059747341	-0.1087954758	0.0880193845	0.0198044864	-0.0433115775	-0.0264887316	-0.0835264789	-0.1222206006	0.0658857748	-0.0031659549	0.0043781616	0.0367748252	0.0697301574	-0.0186744652	0.0050883152	-0.0541705022	0.0844360453	-0.0272604529	0.0036347432	-0.0228644102	-0.0782217123	-0.014600835	0.0429834559	0.0154475499	-0.0206843277	-0.0422731432	0.0194558568	-0.0396034725	0.0097555924	-0.0019701703	0.0286731477	-0.0210647642	-0.0063838947	-0.0165519128	-0.0177075448	0.0061356973	-0.0131241646	-0.0199892284	-0.0323100268	-0.0111881536	-0.0273229036	-0.0525014811	-0.0616978631	0.0104369765	-0.0643899749	0.0137679809	0.0411793934	-0.0284726109	0.1059599209	0.1049454421	0.1032618326	0.1009198272	0.0	0.005377115209086	-0.0135990545414586	2.891336797178398e-05	0.0001849342844215	-0.0157739793154121	-0.1061583605642084	0.000248818423443	0.0112695975176804	-0.0071773199273934	0.0052318501645488	2.7372256144289303e-05	5.15139213401584e-05	0.0008670001947384	0.0003280003922627	7.516893376764236e-07	1.0758425732448509e-07	-1.755534162484196e-07	-1.7555397779922546e-07	3.081900195649088e-14	3.0819199121130956e-14	-0.0004049992921265	-0.0004049993233883	1.640244519450115e-07	1.640244266229661e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6011.158173679505	-13.92892756267429	194.01502304622755	36134022.58899392	11726.075903664172	-19.863669811840737	394.565378393833	137500856.09849352	6139.016997308389	4.259757539386555	18.1455342943606	37687529.69324131	7124.496380555331	6175.162852938992	0.926091	23.61261	0.0839009381923932	0.0648535615779794	-0.0082504423	0.0299591318	0.0201351676	-0.0271788805	0.0103154574	-0.0402706075	-0.0107543503	0.0206292982	0.0342773188	-0.0134935464	0.0345966824	0.0193636868	-0.0401300013	0.0113602337	-0.0112547529	-0.0172675019	0.0287868269	0.0201217481	-0.0671492749	-0.0512886789	-0.0334087518	-0.0382400737	-0.0050929934	0.0072757434	-0.05920881	0.0745265705	0.0881969555	-0.0236675994	0.0984178595	-0.0258666102	-0.0868506237	-0.1322748885	-0.0057538106	-0.0759797512	-0.0091469096	0.0180143918	0.0100272043	-0.0021973093	-0.0574847599	0.0635209738	0.0473289526	-0.0280579363	0.0657365249	0.0533610292	0.035153399	0.007723003	0.0019325349	0.0115476297	0.0217480964	-0.0200790945	-0.0419737368	0.0072667128	-0.0476995563	0.0149002009	-0.0064121312	-0.0111568632	0.0094549087	0.006460248	-0.0187665214	-0.0075329178	-0.0285250053	-0.0238166364	0.0114271168	0.0682444838	0.0054244265	0.0343040042	-0.0047184083	0.0337348533	0.0235502727	0.0520025688	-0.0348103731	0.0312325493	-0.0612974426	0.1057927057	0.1042792398	0.1017728144	0.0982972961	0.0	0.0092414252695647	0.0038643100604786	8.540394101294898e-05	1.493289224351689e-05	0.0489023212743404	0.0646763005897525	0.0023914370260188	0.004183023857976	-0.0168872269163529	-0.0097099069889595	9.42822937342446e-05	0.0002851784329243	0.0007790002068725	-8.799998786590004e-05	6.068413223073978e-07	7.743997864398554e-09	-1.674738518975261e-07	8.07956435089352e-09	2.8047491069394505e-14	6.527936010022943e-17	-0.0004299996357603	-2.500034363380003e-05	6.250171818080855e-10	1.8489968675399069e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6014.66653153485	3.5083578553449115	12.308574841160349	36176213.48556546	11783.39776152848	57.321857864308186	3285.79538901595	138848462.8063944	6138.319927984131	-0.6970693242583366	0.4859056428219739	37678971.53828711	7133.881150573265	6244.83939081987	0.757785	19.321285	0.1024205407758561	0.061463219112889	-0.0091375626	0.0282953039	0.0177638387	0.0015096413	0.0041838835	-0.0494255742	0.0141205706	0.0424205685	-0.0300648004	-0.0111450908	0.0134553038	0.0275590243	-0.03064599	-0.0311084608	-0.0143259102	0.0299021194	0.0242344326	0.0529563029	-0.0917554706	-0.0212973726	-0.0022773379	0.0005294093	0.0182697945	-0.0617650638	0.0632769756	-0.1279544843	0.0002664926	0.0195713307	-0.1220782475	-0.1272676571	-0.001883959	0.0620943082	0.0666312099	-0.0635053478	-0.010142701	0.0138102396	0.038072747	-0.0127274361	-0.0091406028	0.0255179461	-0.0068042885	0.0305855571	0.0110982659	0.0140142139	0.0335564925	-0.0695086488	-0.0050144956	0.0404420159	-0.0523353646	-0.0174369306	-0.0389091577	-0.0026486193	-0.0402859776	0.0098291655	-0.0073450035	-0.0292845666	0.0220736395	-0.0127994284	-0.0057669154	-0.0066653054	-0.0163691744	0.0294676995	-0.0164791025	0.0205431404	-0.056314784	0.0073677781	-0.0357369744	-0.0060837267	-0.0092033368	-0.0172638357	-0.0195684031	0.022740952	-0.0179667477	0.1055921634	0.1034816466	0.0999953102	0.095179506	0.0	0.0099579604008255	0.0007165351312607	9.916097534440876e-05	5.134225943309317e-07	0.1010124284456281	0.0521101071712877	0.0102035107004831	0.002715463269403	-0.0035007671008671	0.0133864598154858	0.0001791973063916	1.225537029451344e-05	9.400004099821446e-05	-0.0006850001658742	8.836007707666e-09	4.6922522724779867e-07	-1.837262164627873e-08	1.4910123025124738e-07	3.375532261573097e-16	2.2231176862435482e-14	-0.0003910001297084	3.89995060519e-05	1.5209614722921843e-09	1.5288110143198566e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6018.888220999262	4.221689464411611	17.822661933923996	36227015.416883655	11757.9580101049	-25.439751423580677	647.180952493575	138249576.56738997	6129.490758143112	-8.829169841019393	77.95424008156641	37570656.954161815	7119.434336621733	6184.201583934572	0.751712	19.166458	0.1558177385698217	0.0977632973705761	-0.0097837714	0.0239093295	0.0114926777	-0.0134302027	0.0121396008	-0.0134077383	0.0041493386	0.0255214929	0.0126510193	0.0135094147	0.0253722586	0.0060588283	-0.0346564988	-0.0228114733	-0.0172098556	0.0155898508	0.0417994466	0.0053016186	-0.0037125688	0.0129100462	0.0504073849	-0.0410452632	-0.1042893539	0.0345039474	0.0166280996	0.0013392639	0.1799074428	-0.0175178179	-0.0062329913	0.0155418292	0.1571686823	0.1566126933	0.0201399163	-0.0011094767	0.0104650378	0.0104426177	0.0216938283	0.0295819032	-0.0273753699	0.0351879245	0.0342847452	-0.0026569226	0.0211147849	0.0290146145	0.0444633914	-0.0162186436	0.0379473853	-0.0002255208	0.0203301549	-0.0185004017	-0.0398305778	0.0082932987	-0.0329764953	0.007950867	-0.0082386982	0.003779824	0.0006889962	0.0132925021	-0.0176862144	-0.0144892645	-0.0140632112	-0.0203671399	0.0063836604	0.0259656863	0.0188637152	0.0053752031	-0.0126923996	0.0112241179	0.0244651399	0.0181424425	-0.0190745986	0.0125799366	-0.0284261728	0.1053583572	0.1025536674	0.0979343583	0.0915821656	0.0	4.128152653493089e-05	-0.0099166788742905	1.704164433054203e-09	9.834051989580086e-05	0.0079315988181178	-0.0930808296275103	6.291025981156769e-05	0.0086640408441455	-0.0162625567418146	-0.0127617896409475	0.0001628632748397	0.0002644707517807	0.0008379997550665	0.0007439997140682	7.022435894915139e-07	5.535355745336905e-07	-1.8773391152748786e-07	-1.6936128988120913e-07	3.5244021537410645e-14	2.8683246510226954e-14	-0.0004479998628917	-5.69997331833e-05	3.2489695829673913e-09	2.00703877150982e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6023.293176478906	4.404955479644741	19.40363277765223	36280060.68981736	11770.96416061473	13.00615050983106	169.15995108437872	138555597.27047646	6131.470108383165	1.9793502400534635	3.917827372799704	37594925.689996265	7127.0661314253975	6240.034855277355	0.7274279999999999	18.547276	0.1595904737423655	0.0999397807433007	0.0007834059	0.0356697296	0.0093257711	0.0057818453	0.0042533421	-0.0272459178	0.0016978996	0.0202667721	-0.0158174338	0.0081923532	0.0112862965	0.0201518112	0.0132546037	0.000623188	-0.0494702981	0.0607870146	0.03796951	-0.0100796058	0.0051926879	-0.0093959795	-0.0094077808	-0.0137198896	-0.0575190384	0.0560681373	0.1139346605	-0.0252593437	-0.0063353134	0.1037547697	-0.0508040234	0.0935704982	-0.0971234894	0.0613140305	-0.0474004616	0.0384096481	0.0070300936	0.0033355521	0.0175973609	-0.0271632842	-0.0212145767	0.024525451	0.0529238907	-0.0028248844	0.0111238428	0.0074870451	0.0341095385	-0.0412667693	0.0112371415	0.078066744	-0.1244911384	-0.0173699784	-0.0316315426	0.0032406883	-0.0336190278	-0.0067038256	0.0073239887	-0.0284420553	0.0264410385	0.0013248166	0.00491907	-0.0083722684	-0.0201033306	0.0190654167	-0.0077854757	0.0506446549	-0.0355588279	0.0257759611	-0.0116338066	0.0128400964	-0.005908784	0.0232262309	-0.0225325031	0.0281589609	-0.0054309882	0.1050913608	0.1014964715	0.0955958009	0.0875233996	0.0	-1.5370152382843116e-05	-5.6651678917774007e-05	2.3624158427181795e-10	3.2094127242025603e-09	0.0940686921994995	0.0861370933813817	0.0088489188521241	0.0074195988561928	0.0001214133561759	0.0163839700979905	0.0002684344761718	1.4741203057895954e-08	-0.0003000000709929	-0.0011379998260594	9.000004259574505e-08	1.2950436041112244e-06	6.749811798378857e-08	2.5523202951127644e-07	4.555995931353443e-15	6.51433888884451e-14	-0.0004499999764843	-2.0001135926000016e-06	4.0004543833032855e-12	2.0249997883587058e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
