global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5392.024659653937	n/a	29073929.93031616	n/a	10859.964713938643	n/a	n/a	117938833.58799244	5415.011783998629	n/a	n/a	29322352.62084401	6063.586972216827	7212.943504886351	n/a	n/a	n/a	n/a	-0.1886449938	-0.1736019805	0.0133166169	-0.0820086109	-0.0015790148	0.2054242415	-0.0544723599	0.3200602117	-0.1976506801	0.5111602298	-0.0057492969	0.0429216502	-0.1066286748	0.0437911925	-0.0693362872	0.064198197	-0.0221837686	0.1088283806	0.0800698429	-0.0323051103	0.0177616215	-0.0686135761	0.0732462368	-0.0675495081	0.1394140051	-0.0051040212	0.0198404921	-0.084057862	0.0510597324	-0.0422913658	0.1599457152	-0.0478518751	-0.0730642963	0.0557892154	-0.0313643738	-0.0027859935	0.0185002514	0.0017058636	0.0111989452	0.0661578041	-0.1072751558	0.1389991283	-0.0206240818	-0.044736165	-0.0047461307	0.0647202854	0.0317404364	-0.0281274519	-0.0851478559	-0.1510945523	0.0026984881	0.1153631717	-0.2162288066	0.0198415126	-0.1041113646	0.1089783847	-0.0340108018	-0.0626005296	0.0694613762	-0.1058901312	0.0402821376	-0.007491048	0.1599862888	-0.0430522865	0.1078549929	-0.0098723204	0.1428474065	-0.1942039269	0.0537845994	-0.1003880978	0.050245716	-0.1288128396	0.1188944494	-0.0232993188	0.039507306	0.0524215699	-0.042529248	0.0555602037	-0.0309946528	-0.0103081475	0.0928990671	0.0291681182	0.0688312768	-0.1080142407	-0.083402052	0.2409071618	0.1506635977	-0.0457577761	0.1199899149	-0.0451835458	0.2059104479	-0.137512285	0.0829715722	-0.2603673856	0.1449616919	-0.0381721158	0.0438970807	-0.2112109032	0.1548506699	-0.014459464	0.0391709784	-0.1374566913	0.0620346038	-0.1006457279	0.0380561657	-0.0400173308	0.065640606	-0.0758913458	0.0815613342	-0.0773850975	0.088354443	-0.0305365362	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0087793755649272	n/a	7.707743531004079e-05	n/a	-0.0584274252358909	n/a	n/a	0.0034137640196956	0.0750546950327688	n/a	0.0056332072464619	n/a	-0.0018957889659793	n/a	n/a	3.594015803528864e-06	-0.0007102405450489	n/a	n/a	5.044416318313585e-07	-0.0008021748818211	n/a	6.434845410246958e-07	n/a
5376.371567973141	-15.653091680796024	28905371.23690997	245.0192791674057	10631.38419636052	-228.58051757812427	52249.05301628318	113026329.9306242	5404.753098467163	-10.258685531465744	105.2406288335046	29211356.0553904	6040.998062008953	7004.007946659402	1.282543	26.332899	0.0505359441045017	0.0274210911961696	-0.1249021208	-0.1489548419	-0.1753651643	0.0712487347	0.0688697249	0.0395198053	-0.1772106423	0.2163194951	0.0219481295	0.1420960666	0.1190863044	0.0315930211	-0.1078447381	0.1288095921	-0.2159665341	-0.0338563364	-0.0958302745	-0.0808331338	0.0754726219	0.0373933982	-0.0020204744	-0.0804334003	-0.0113997862	-0.0439273853	0.2215628723	0.0060461545	0.1259578934	-0.0506776597	-0.118418246	-0.1492079674	0.0430521321	0.1919994385	0.0784891917	0.0626102078	0.0189591082	-0.175632825	0.0299668702	-0.0860466476	0.0502294764	-0.0144499171	0.0031384461	-0.0771792797	-0.0917633704	-0.0283163674	0.0158273445	-0.0247167534	0.1379095449	-0.0370886888	-0.0123215555	-0.0547247567	0.016959195	-0.1219140992	-0.159684878	0.1085526532	-0.0276023534	0.1941689525	0.0683344593	-0.16023728	0.0392450978	0.0170701272	-0.0836770343	0.0165911674	0.1695799032	0.0420641307	0.0406974868	-0.0298128793	0.2112261993	-0.014761191	-0.0671917285	0.1723995718	-0.1130264258	-0.0739657335	0.0925408778	0.0677261691	0.1991106672	0.1159589898	0.0655283134	0.0816164052	-0.1075278	0.0760930332	0.0192623561	-0.0644303423	-0.0385188765	0.0534455668	0.0222086143	0.0814627332	-0.0542347931	-0.15044145	0.1551643309	0.0209033931	0.1415084686	-0.2431451704	0.0701220083	-0.225959158	0.0694559523	-0.0782952375	0.050695225	-0.1821844604	0.0900302213	0.0495562721	0.1509830275	0.0320797299	0.0306588739	-0.1038221901	0.0495134631	-0.1641430537	0.068059701	0.0129728649	0.004723547	0.0319337958	0.1693598116	-0.1161177893	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0082152173741718	0.0005641581907553	6.74897965048942e-05	3.182744641964059e-07	-0.0572878979297968	0.0011395273060941	1.298522481334083e-06	0.0032819032492148	0.0687452870679266	-0.0063094079648422	0.0047259144940516	3.9808628866814304e-05	-0.0021321712680906	-0.0002363823021113	5.58765927514379e-08	4.546154316471078e-06	-0.0008990992973729	-0.0001888587523239	3.566762832937795e-08	8.083795465364424e-07	-0.0003769589234002	0.0004252159584209	1.4209802993103784e-07	1.8080861129580458e-07
5375.736977713216	-0.6345902599250621	28898548.053553224	0.4027047979917579	10575.470036204268	-55.914160156251455	3126.393305978938	111840566.4866543	5409.759416267952	5.006317800788565	25.06321792249246	29265496.94189977	6033.751193892213	6970.100482295677	1.144631	23.501326	0.0716417546176935	0.0339010906019844	-0.1442391255	0.0127883642	-0.1314673449	0.0610061136	-0.0942361643	-0.0182451537	-0.1634131293	0.0834460855	0.0305624319	0.1138837688	-0.0083739647	-0.0018225623	0.0048039433	0.1009453359	-0.1594262698	-0.043458563	0.0844620011	-0.1623137494	0.1038179008	-0.0678542561	-0.0585476411	-0.0381069228	0.0524271193	0.0636564356	0.0878681781	0.1256283337	-0.0910904598	0.0337983972	0.0090377925	0.1230334709	-0.1586981822	0.0819688424	0.0321117776	-0.0289120809	-0.0644004684	0.0197718542	0.0617021306	0.0103347011	0.1158543024	0.0220820304	0.0996943727	-0.0824146545	0.1441532064	-0.1897727454	0.0299294023	0.0042970011	0.0386701519	0.0154313848	-0.0226870762	0.1087460812	-0.0271681156	-0.0854708676	-0.1301656723	0.1026567335	0.0658401539	-0.0061090066	0.0831017615	-0.1649838987	0.0488912943	-0.0502270939	-0.0572563883	0.0626480403	0.0503473456	0.051996645	0.1656813493	-0.1174074041	-0.0775491864	-0.0247157284	0.0951437125	0.201345672	-0.0749546549	-0.1105021848	-0.0761884334	0.0213783584	0.0203486491	-0.0488806087	-0.0409940346	-0.0062111353	0.0155858633	0.145802143	-0.040064721	0.0770964959	-0.0836068897	0.0076741402	-0.0465756319	-0.0363484521	0.1171156334	0.1200644861	0.1165041625	0.0577294423	0.1462371995	-0.1377342266	-0.1004408842	-0.1749920054	0.0169288675	-0.0781383335	0.0554931549	-0.1127039326	0.0730846466	-0.0170812704	-0.0047331061	0.0901315689	0.0318312264	-0.0394570161	0.0588374802	0.0397894736	-0.0242452311	-0.001033475	-0.186014802	-0.0191891416	-0.0822748219	0.1169305822	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0008508395043094	0.0073643778698624	7.239278620934655e-07	5.423406141011906e-05	-0.0394352609358463	0.0178526369939504	0.0003187166476377	0.0015551398050782	0.0515588377114895	-0.017186449356437	0.0026583137461597	0.0002953740414813	-0.002068039301487	6.413196660359994e-05	4.1129091404452576e-09	4.276786552494839e-06	-0.0011139258952135	-0.0002148265978406	4.6150467139766954e-08	1.2408309000271975e-06	-7.115167989552853e-05	0.0003058072435046	5.062561551955759e-09	9.351807017992542e-08
5383.627005294787	7.8900275815703935	28983439.73213931	62.25253523794155	10498.525968225991	-76.94406797827651	5920.389597045636	110219047.50551549	5415.5638463849855	5.804430117033917	33.691408983530366	29328331.77427214	6033.470807679874	6917.52574887483	1.067788	21.923609	0.0695307071168823	0.0442852452612507	-0.1118302722	0.0460060066	-0.0090693728	0.1551393425	-0.0723345138	0.0304468936	-0.1083369988	-0.0735991868	0.0388921707	-0.0225205657	0.0129018459	0.0370348044	0.0705595675	-0.0403330127	-0.0559054655	0.0559936651	-0.0034462385	-0.0703891678	0.0411384273	-0.1021608646	-0.1092116382	-0.0235437608	0.2193346858	0.0985915667	6.11792e-05	0.0803232236	0.0461967345	-0.0705602248	0.1109229313	0.0194819315	0.0820017419	-0.01225043	0.1544823656	-0.0872167801	-0.1958236542	0.010900858	-0.1030656577	-0.0301194325	-0.1245224822	-0.0219232137	0.0970880455	0.0640911278	0.0623071439	0.1429368745	-0.0774452197	-0.034253047	-0.1413345711	0.0878220946	-0.024528234	0.0326671098	-0.0985280128	-0.0152324763	-0.0484767374	0.0642015928	-0.0275962426	-0.077137154	0.0237984844	-0.1302953064	0.0281425814	-0.1108247136	-0.0138032911	-0.0035471242	0.0114496228	-0.0501634386	0.180005976	-0.1332118983	-0.0450943652	0.0030343455	-0.0403508478	-0.1623627634	-0.0497305467	-0.0391693883	0.0626824486	0.0708962365	0.0382011918	-0.0392551817	-0.0545476655	-0.0833676507	0.1367967665	0.0144225366	-0.0270449299	0.0645188645	0.1579384404	-0.0623968131	0.1165341343	-0.1532964013	-0.0016228616	0.0390502196	0.1033649131	0.0706926869	0.135108447	-0.0046159755	-0.1047090202	-0.2080079246	0.0240615113	-0.0887311667	-0.0234180706	-0.0867669791	-0.0973377093	-0.0508619616	0.0381184705	0.0943661316	-0.0096521415	0.0677141697	-0.0269609206	0.2179755738	0.0046432299	-0.0355101828	-0.0649689053	0.015811424	-0.158468837	0.1411404332	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0074824781839311	-0.0066316386796217	5.598747977300486e-05	4.397863157705465e-05	-0.0003089010999843	0.039126359835862	0.0015308720340053	9.541988957151053e-08	0.0531881431531999	0.0016293054417103	0.0028289785720852	2.6546362223871053e-06	-0.0021240289785184	-5.598967703139991e-05	3.1348439340804702e-09	4.511499101585918e-06	-0.000727926136598	0.0003859997586155	1.4899581365122434e-07	5.298764603424902e-07	-7.02730523486632e-05	8.786275468653307e-07	4.938301886397959e-09	7.719863661105889e-13
5397.739734413944	14.112729119156938	29135594.24047111	199.16912319070016	10565.62656607279	67.10059784679834	4502.490231397757	111632464.73370308	5414.016126764362	-1.547719620623866	2.3954360240640837	29311570.62086458	6035.266057508407	7125.313542787118	1.286242	26.408848	0.077080850384586	0.0436560383170228	-0.0164433453	-0.1270398156	0.0536607566	-0.0029196468	0.0499658133	0.1088146165	-0.087690337	-0.0719178028	-0.0653069257	-0.0480824624	-0.1054949525	0.0057085178	0.0557339711	0.025703534	0.0610219058	0.0424315837	-0.0744059819	-0.066805253	0.0392143344	0.1447318351	-0.0618542961	-0.0446777198	-0.1174779236	-0.0896970837	0.0195647005	-0.2063908236	-0.067277821	0.0019834895	0.0059223577	0.0285558429	-0.0396121088	0.027647353	0.012778544	0.1226658536	0.084187659	0.0273437752	-0.0374905758	-0.0102886727	0.0856941307	-0.0219344841	0.0414536745	-0.0197713957	-0.0412126707	0.0517004204	-0.0030528589	-0.0533114659	-0.0469050065	0.0132538346	0.0556135723	0.2068721963	0.1442422354	-0.0236545021	-0.0214719445	-0.0071723642	-0.1447786003	-0.0397474851	-0.0137829679	-0.0164246753	-0.0977840979	-0.0282405252	0.0474248471	-0.1434999344	-0.0476656865	0.0434899538	-0.0670225557	0.0742410524	0.0917641563	0.0657190049	-0.0167098878	0.0407582003	0.0110891299	0.07264709	0.0455231155	-0.0642947748	0.0257697442	-0.0522693678	0.0425218463	0.0899462464	-0.1476803459	0.016182883	-0.0668642809	0.1169260263	0.1074182026	0.1005212629	0.0667118152	0.0024067913	-0.006218653	0.1413170953	0.0402132195	0.0870943459	0.0923289514	-0.0114436535	0.108204785	-0.077484288	-0.0273092244	-0.0012848981	0.0025213926	-0.039996789	-0.0387192994	0.0397547294	-0.1430409472	0.0478399797	-0.1374058858	0.0281475549	-0.1489051267	0.1804755993	0.0057212573	-0.0230267108	0.1798589394	0.1163350624	-0.1212748303	-0.0419427011	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0119566262087005	-0.0044741480247693	0.0001429609102945	2.0018000547547915e-05	-0.0357469930450236	-0.0354380919450393	0.001255858360705	0.0012778475117609	0.0515359135393751	-0.0016522296138247	0.0026559503843379	2.72986269679963e-06	-0.0015980211876948	0.0005260077908236	2.766841960071241e-07	2.5536717163214995e-06	-0.000543944674433	0.000183981462165	3.384917842037133e-08	2.958758088440224e-07	-6.993468931821309e-05	3.383630304501116e-07	4.890860770034988e-09	1.1448954037538314e-13
5396.127874340738	-1.6118600732052073	29118196.03623709	2.5980928955930964	10461.658725943216	-103.96784012957325	10809.311781208498	109446303.29810384	5409.826484153492	-4.189642610869669	17.553105206814813	29266222.58864853	6018.60984753272	6989.56051222944	1.178115	24.188808	0.061030519942108	0.0439301799733202	0.0720415132	-0.0789692921	-0.1080450215	0.0894344826	0.1273283391	-0.0542897512	-0.1023621617	-0.0508528642	0.1192380039	-0.1209141705	0.035907704	0.0482071015	0.0995367418	0.0196108529	0.1209532974	-0.1300005949	-0.1263881856	0.0506971884	0.0551163366	0.0669630545	-0.063156605	-0.0054171168	-0.0126119204	-0.0307719651	-0.1481650127	-0.0699778514	0.0320613757	0.0755379768	-0.0762408551	-0.02783793	0.0024529109	0.0726558339	0.1303401317	-0.0278079006	-0.0478719794	0.0923940334	-0.1002047335	-0.1688038763	-0.044928054	0.0138823533	-0.0363546525	-0.0809628228	-0.1095302664	-0.0213472429	-0.0293857975	-0.0329241346	-0.0532412418	0.1028527665	-0.10028969	-0.0560911779	0.0947949059	-0.1698402006	0.0597750655	0.1011468327	-0.0416120822	0.0601627725	0.0511008715	0.0666285913	-0.2359911012	-0.0141805366	-0.0696442387	-0.0503615258	-0.0678009128	-0.162523118	0.0049181677	0.0075333712	-0.0616812334	0.0843665749	0.002554363	-0.0144289681	-0.0054958383	0.0026661764	0.0163398309	-0.0100572277	0.1593121844	0.0265452193	0.1272588551	0.091136336	-0.1259138749	0.0646286515	-0.0505369006	0.0319315806	0.074753828	-0.033032265	-0.035195973	-0.0803928857	-0.1066106289	0.1703343586	-0.0122947221	0.0981818775	-0.0182945055	-0.1301417096	0.0751192819	0.014241114	-0.1683524426	0.0004702639	-0.0156785456	-0.0460226772	-0.1303670569	0.0016660217	0.0049619457	-0.0103610115	-0.1544422412	0.0661114902	-0.1159428228	0.0799063666	-0.1527286881	-0.1361622859	0.0632075823	-0.0584929617	-0.0277329945	-0.1221959691	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0084818658429242	0.0034747603657762	7.194204817736426e-05	1.2073959599569837e-05	0.0049606581733314	0.040707651218355	0.0016571128677152	2.4608129512639625e-05	0.0488140237525769	-0.0027218897867982	0.0023828089149171	7.408684011476355e-06	-0.0013775213514248	0.0002204998362699	4.862017779509679e-08	1.897565073631208e-06	-0.0006059520081325	-6.200733369949999e-05	3.844909432521147e-09	3.671778361598093e-07	-6.991748786414293e-05	1.7201454070164823e-08	4.888455109232573e-09	2.9589002212798997e-16
5405.907896876856	9.78002253611794	29223840.18951556	95.6488408069748	10522.21094702744	60.55222108422458	3666.571478232812	110716923.21374412	5412.54345679048	2.71697263698843	7.381940310143864	29295626.671645444	6019.827496595245	7008.052475609526	1.152706	23.667118	0.1390173683573171	0.0690919641015034	0.0634518517	0.0858043429	-0.0815296573	0.0624134642	-0.0314360497	-0.1304847526	0.0243816185	-0.0674837112	0.0644436687	-0.002067454	-0.0343234195	0.0128959578	0.0745119158	-0.0259735398	0.0975336829	-0.1453509724	0.1055897727	-0.0491115851	-0.1646021709	-0.0534907209	0.0615374932	0.0430755949	-0.0204469025	-0.0247938013	0.1168687924	0.0465113333	0.065574926	-0.044976392	0.0274647589	0.0285861913	0.177970559	0.0106660904	0.1770615022	0.0568999408	0.0488232771	0.0117541149	0.1163108307	-0.028979012	0.024199549	0.1602711821	0.0643433136	-0.0271412032	0.0965223263	0.0275025264	-0.1114405397	0.1064587988	-0.0224545981	-0.0451931872	-0.0457155008	-0.0372506156	-0.0994997451	-0.039190843	0.0908742285	0.0564715726	0.0951726886	-0.0648143132	0.0405453377	0.0391546235	-0.0916661347	-0.0494664691	-0.053034572	0.0521996623	0.0202556629	0.0384117846	-0.010547322	-0.0105069634	0.084348129	0.0097072895	0.1034005929	-0.0957752064	0.0301030735	0.1028013981	0.0807548484	-0.0105322069	0.0777714327	0.0188285516	-0.1713328695	0.0005344489	0.1400762946	-0.0563860819	-0.0699241172	-0.1049711927	-0.0270911263	0.2097912574	-0.1027855085	-0.1588414363	0.0775512929	0.0846264963	-0.0893585293	0.0740860903	-0.0990211576	-0.0186587707	-0.1158975333	-0.0196728289	-0.2259599831	0.0534638064	0.0866788461	0.0172778321	-0.0409576903	0.0181779781	-0.0418929361	0.0104909518	-0.1713364692	0.0798557547	0.0055983288	-0.0782412717	0.0147668232	-0.0095831333	-0.0502140038	0.0979819966	0.0774867657	0.1467508056	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0334221029230974	0.0419039687660216	0.0011170369638021	0.0017559425983437	0.015341306670578	0.0103806484972466	0.0001077578632233	0.0002353556903607	0.0361566103566701	-0.0126574133959068	0.001307300472484	0.0001602101138748	-0.0015110539236857	-0.0001335325722608	1.7830947854612462e-08	2.283283960285949e-06	0.0004052983609648	0.0010112503690973	1.0226273089994255e-06	1.6426676140075334e-07	0.0002668063247405	0.0003367238126046	7.118561492153312e-08	1.1338292597500666e-07
5417.260956020911	11.353059144054896	29346716.265628595	128.89195192840847	10545.80898080221	23.598033774769647	556.8671980351689	111214087.05956855	5419.305189986671	6.761733196191017	45.721035816471584	29368868.74221647	6022.687088771314	7003.20099478459	1.083917	22.254751	0.0624523083159992	0.0265475848256698	0.0652079213	0.1654643103	0.0380436343	0.0655500528	-0.0414101343	-0.0979143553	0.1119344846	-0.1067441418	0.0993585744	0.0493470078	-0.0471953564	0.0485770395	0.0116667016	-0.0570310918	0.0820571552	-0.1372201565	0.0916796948	-0.0757199116	-0.0226337077	0.0616277111	0.0942028055	0.0152280481	-0.0131088721	0.0486410414	-0.0545749432	0.0234934998	-0.2655819839	0.0657658044	0.0515205845	0.0314074142	-0.03511235	0.1345053639	-0.1374421512	0.1244875627	-0.0502867127	-0.0644517303	-0.0779040115	0.0700582837	-0.1215259694	-0.0918150894	-0.1316867639	0.0356409785	0.1434043505	-0.0852749274	0.2008110342	-0.148626668	0.0057290124	-0.0702565244	-0.0024549684	0.0489786401	0.1193794402	0.0460847522	0.0995399572	0.0034619076	0.1407655291	-0.0973309454	-0.0063891217	-0.0045798891	-0.0911972335	-0.1125168654	0.0200351945	-0.0449606761	-0.2461868324	0.1091801561	-0.0103210264	0.0831003511	0.0100741063	0.1114045277	0.0492544005	-0.002728476	-0.0532388772	-0.0464147804	0.0286109824	0.1056785428	-0.0741243148	-0.0867795696	-0.1209331312	0.0673722221	0.1990371593	-0.0480144797	0.1042391764	0.0131937074	-0.0818129867	-0.1517504378	-0.194681349	0.0891334985	-0.0449609529	-0.15811218	-0.1264819153	0.024333354	-0.0842021696	0.0667453237	-0.1459139467	-0.0673130023	-0.2127986062	0.090289023	0.0719072768	0.0024307287	-0.0761564518	-0.1340906154	-0.2038453214	-0.1356391903	-0.0257328524	0.1688950274	-0.0357094916	-0.1359176708	-0.0957384942	0.0828447357	-0.0201271849	-0.0629756731	0.0886194397	-0.0057795287	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0272542656169321	-0.0061678373061653	0.0007427949943182	3.804221703532443e-05	0.0280340146536133	0.0126927079830352	0.0001611048359426	0.000785905977599	0.0516728369139087	0.0155162265572385	0.0026700820747314	0.0002407532865755	-0.001314075325403	0.0001969785982827	3.880056818141733e-08	1.7267939608330002e-06	0.0002981557480825	-0.0001071426128822	1.1479539495246396e-08	8.88968501146352e-08	0.0005241958429667	0.0002573895182262	2.747812817835693e-07	6.624936409271536e-08
5428.452019350948	11.19106333003674	29468091.326395385	125.23989845689304	10506.436216177592	-39.37276462461887	1550.2145941856388	110385201.9646081	5415.087271364953	-4.217918621718127	17.79083749943654	29323170.15649873	6013.332442094576	7017.791694913855	1.085346	22.284094	0.1164101133987944	0.0526433741346505	0.1315156808	0.1535433191	0.0790816281	0.055209496	-0.0332026377	-0.0807081134	0.151879262	-0.1457154701	0.0368294396	-0.0459987253	-0.004932906	-0.0632687036	0.0595381227	-0.1335448335	0.148817511	0.004043196	0.0051361397	0.1435447323	-0.0699196174	-0.0785890323	0.0263710398	0.1034871348	0.1066243298	-0.0700647338	-0.1458568586	0.0751602669	-0.1763352846	-0.0425085918	-0.0112835454	0.0394690364	0.0167136708	0.1538212724	-0.0201905812	-0.1753695583	0.0635992024	0.0048979675	0.0330982442	0.0325359059	-0.0350704414	-0.0033748271	0.2988670689	-0.0822708523	-0.1196651253	-0.0430858827	-0.1526439299	0.0498508703	-0.0273865078	0.0552919106	-0.0268086981	0.0454118529	0.0234785751	0.2020820843	0.1206426959	-0.1214604775	0.0666879722	-0.0838284006	-0.0140738523	0.1197823423	-0.0009816832	-0.1137201778	-0.0287032915	-0.0032932665	-0.1416827375	0.0027106108	0.1653334389	0.0689388717	-0.1631909483	0.1771010147	-0.1398889147	-0.154046495	0.0552189073	-0.0015685234	-0.0920142895	-0.1163478636	0.1018461191	-0.1921165404	-0.0460167535	0.0278519141	0.0061731621	0.0662544198	-0.0269405427	-0.151390221	-0.118780444	0.0134276675	0.1201385241	-0.0787057746	0.0994368529	-0.105818661	-0.1283252132	-0.0591567696	-0.108351494	0.0964321175	-0.0588072626	-0.0836363541	-0.0322731065	0.1385312117	0.0208674157	0.0332958232	-0.1630439058	-0.0537454794	-0.0167834961	-0.1507984002	0.0740796072	0.022066632	0.0201555901	-0.0622327017	-0.0352781088	0.1485057262	0.0762982836	0.1224895713	0.1051398662	-0.2305501469	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0366182922325464	0.0093640266156143	0.0013408993260281	8.768499445793307e-05	0.0239269856701724	-0.0041070289834408	1.6867687070823568e-05	0.0005725006432606	0.0323608830900141	-0.0193119538238945	0.0010472267543655	0.0003729515604962	-0.0017330152099323	-0.0004189398845292	1.755106268494232e-07	3.003341717856693e-06	-0.0003599386494976	-0.0006580943975801	4.330882361263148e-07	1.2955583140215612e-07	-7.131195444079355e-05	-0.0005955077974074	5.085394846165815e-09	3.546295367731244e-07
5436.736170641686	8.28415129073801	29558100.18916362	68.62716260783623	10589.844291873094	83.4080756955027	6956.907091226709	112144802.12611715	5427.327145548262	12.23987418330853	149.81452002322266	29455879.944805045	6033.673859545238	7198.790972015823	1.179614	24.219595	0.0725018836783773	0.040648706567226	0.0966946975	0.0570533643	0.2016519842	-0.0536099265	0.0032824714	0.0063695116	0.1772387781	-0.0575909482	-0.1010906359	-0.0489958939	-0.0562128349	0.056210062	-0.0928759726	-0.1797565822	0.1805076642	0.1403747232	0.0941858492	0.0913529228	0.0611749836	0.0080553894	0.0002748373	0.027656325	-0.1066308907	0.1185312383	0.0495563458	0.0185988247	0.1182141432	0.1332224352	-0.1055743102	-0.0474282153	0.0618581057	-0.0641332926	-0.1147781679	0.1159477473	-0.0255629774	0.0665603712	0.0433623466	-0.043299056	0.0095977703	-0.0267148217	-0.0096207462	-0.0328605994	-0.1272657494	0.0051891909	0.1361674262	-0.0570156834	0.0242670219	0.1533943687	-0.0244725116	-0.1408959945	-0.0408221626	-0.0413987436	0.0839149302	-0.1422166049	-0.0154906743	-0.029881485	-0.2271167216	0.0671263238	-0.0031170292	-0.1578820552	-0.0248928564	-0.0168745145	0.0595072746	0.1159312918	0.0135424101	0.0316802658	-0.1356301767	0.0577764134	-0.0697307944	0.0503376417	0.0240081246	0.0859023941	0.0606372181	0.0087484567	-0.0546837025	0.1485650287	0.055545825	0.0399853536	-0.0555830608	-0.1107771655	-0.1575296683	-0.1751472075	0.1266295168	-0.040027709	-0.037977138	0.1649361823	-0.1176687285	-0.0277955984	-0.123962255	-0.0909712916	-0.0972386682	0.1264439087	0.038396488	-0.1294097565	-0.043705337	0.2813321956	-0.0563320005	0.0965040417	-0.1590992452	0.0824852575	-0.0215481157	-0.1211141131	0.0811700353	-0.0145208525	-0.0659295577	-0.063647684	0.0171856374	-0.0598930028	-0.0131382044	0.0520463339	-0.0305305858	-0.0934124599	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0303958922682596	-0.0062223999642868	0.0009239102667836	3.871826131555641e-05	0.0301163907964934	0.0061894051263209	3.830873581772864e-05	0.0009069969946071	0.0404814122974883	0.0081205292074741	0.0016387447415992	6.594299460944155e-05	-0.0020689798047691	-0.0003359645948368	1.1287220898385536e-07	4.280677432542384e-06	0.0003041144696063	0.0006640531191039	4.409665449916184e-07	9.248561062392117e-08	-0.000110685228106	-3.937327366520645e-05	1.2251219720877252e-08	1.55025467911524e-09
