global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
5852.848278217312	n/a	34255832.96783136	n/a	12647.745971365071	n/a	n/a	159965478.1561814	5696.340800040895	n/a	32448298.510210548	n/a	6836.031358198686	5631.9497438917415	n/a	n/a	n/a	n/a	-0.0151178823	-0.0700925897	-0.082879434	0.0644013463	0.0263732355	0.2990236607	-0.0524133014	-0.1863099806	-0.0699723403	0.0936511167	0.064222867	-0.0347654917	0.0089776517	-0.0289109405	0.1065760953	0.0798378106	-0.1270341377	0.0221851323	-0.1254980136	0.0077653498	-0.0656880968	0.046876548	-0.029351211	-0.0019682545	0.026107045	-0.015260093	0.0439145021	-0.0104094264	0.0609886773	-0.0058217825	0.0202956394	-0.0964076736	0.0314215712	-0.0052922219	0.0544914246	-0.0647576751	0.1002601781	-0.1027226479	0.132063976	-0.0341704082	0.081898775	-0.0122855539	-0.027017886	0.027942862	-0.0491052574	-0.0470716747	-0.039656064	0.0019972587	0.138161317	-0.1324931388	0.015595717	-0.0191005597	0.0823670711	-0.0790075685	0.0229270423	0.0164525335	-0.0058402848	0.0363529744	-0.2085161517	0.2336086963	-0.0737418973	0.0748164167	-0.0955510243	0.0418693533	-0.2100214105	0.0363447103	-0.116444611	-0.0462769387	0.0332725885	-0.0110771792	0.0176990944	-0.0270434966	-0.0310110904	-0.0721400053	0.08700108	-0.0033702124	0.0972645962	-0.1472316062	0.0517314205	-0.0482209545	0.0338187109	-0.0336568671	0.1517878263	0.0546125626	-0.0440491869	0.1397226585	-0.0672089899	0.0379879907	-0.0925376579	0.0263411014	-0.0469792596	0.0696535346	-0.0286697365	0.0891015241	-0.1650114069	0.1059956606	0.1059832789	0.1059626437	0.1059337567	-0.0252615285838686	n/a	n/a	0.0006381448263936	0.0771384850471292	n/a	0.0059503458753661	n/a	0.1083324419238991	n/a	n/a	0.0117359179731949	0.0019098285529786	n/a	n/a	3.6474451017723327e-06	-0.0007539424884184	n/a	5.684292758425292e-07	n/a	-0.0004622807415274	n/a	2.137034839871228e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5823.415881376833	-29.43239684047967	33912172.527471915	866.2659837754776	12518.040946409874	-129.7050249551976	16823.39349862843	156701349.1359942	5691.715153112308	-4.62564692858723	32395621.384168264	21.396609507948472	6810.157759737377	5500.675038139142	0.72973	20.235247	0.0758602834282499	0.0353358152206046	-0.0555783995	0.0106353893	-0.1030477654	0.0707147994	-0.037479395	0.1410803965	-0.1084673041	-0.0388975898	-0.0686650013	0.0726485073	-0.0097550626	-0.036439544	-0.0066913733	0.0361897641	0.1629208234	0.0981117673	-0.0826499945	-0.0384982446	-0.0634052021	0.0358377966	0.0499219832	-0.028678559	-0.0415166926	-0.1597976155	-0.0390519155	-0.0500150289	0.0567598502	-0.0493066691	0.0024580611	-0.0323623706	0.0661979655	-0.1382673582	-0.0334612676	0.0221023756	0.0329653075	0.0481723207	0.0297243705	-0.0692640977	-0.0945129836	-0.0210299689	0.1312214895	-0.0493570849	-0.012940213	0.0083048975	0.0909606496	-0.0220281723	-0.0533390504	0.0296546315	0.0770224603	0.0022109386	0.0253784434	-0.0479467763	0.0844783165	-0.0668288922	0.0156874847	-0.0453462352	0.0656347421	0.051858357	-0.1711600677	0.191421351	-0.0245209508	-0.014013551	-0.0224500371	-0.0457804209	0.0388305467	0.0850716072	-0.0767314201	0.1030571669	-0.0625018293	-0.1152380818	0.0211879118	-0.0373598339	-0.0639141511	-0.0830952373	0.1298506567	-0.0527790105	0.0195395206	-0.1731127063	-0.0079100161	-0.0613759101	0.0545921062	0.0492705322	0.1953154813	0.0081128211	-0.0296963662	0.148453414	-0.0487868966	0.0270538529	-0.0555516241	0.1144312557	0.0160672236	0.100235467	0.0489066298	0.0495243415	-0.1554892445	0.1059626437	0.1058512369	0.1056656457	0.1054060001	-0.0194509570629435	0.0058105715209251	3.3762741399785856e-05	0.0003783397306644	0.0646056731423385	-0.0125328119047906	0.0041738930021746	0.0001570713742408	0.1288987341756282	0.020566292251729	0.0004229723769835	0.0166148836720792	0.0021387459246644	0.0002289173716857	5.240316305953466e-08	4.574234130268578e-06	-0.0012229498638094	-0.000469007375391	1.49560636939143e-06	2.199679181711544e-07	-0.0004211933335881	4.10874079393e-05	1.774038242590565e-07	1.6881750911704522e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5817.813365751975	-5.602515624857915	33846952.35872232	31.38818132677708	12457.698462417446	-60.34248399242824	3641.215374376459	155194250.98051798	5682.170202151963	-9.544950960344975	32287058.20622368	91.1060888353905	6802.518829976231	5510.255430372579	0.602263	16.700603	0.0353323322822898	0.022708040536748	-0.0263360344	-0.0173176937	-0.0791968278	0.0547965812	-0.0202371266	0.0689962942	-0.1101830978	-0.0866163199	-0.0311769484	-0.0106752825	-0.0868692291	0.0649179998	-0.0870799619	0.0339852574	0.1441856975	-0.0013890033	-0.0924496842	0.0418636828	0.0028169835	-0.002536008	0.0155322156	-0.0526081912	0.0135488421	-0.0495317767	-0.0801538319	-0.0229689942	-0.0336775808	-0.0374266518	0.1250586675	0.0167450612	-0.0727491766	-0.0759480222	0.0784557981	-0.0411931991	-0.0967143272	0.0025735438	-0.0537145322	0.1284832113	0.1592951194	0.1246883392	-0.0126343221	0.1096348632	-0.0188481806	0.04374149	-0.204098698	-0.0714002101	-0.0313017499	0.0260928877	0.0707836071	0.0643815903	0.0084438341	0.0018347174	0.1544776929	-0.1153954187	0.0005389397	0.0005000234	-0.0481508776	0.1103528494	-0.0660798504	0.076641038	0.0517347365	-0.0857468827	-0.0759722265	-0.0345317205	-0.056326151	0.0181215102	-0.0694219731	-0.0999610032	0.036792697	0.0537233226	-0.0630959465	-0.0253745954	-0.04909403	-0.0874432074	0.089462469	-0.0202699715	-0.0120795415	-0.1003824302	0.0018706588	-0.024888031	0.0855525986	0.0342297102	0.1221110857	-0.002975025	-0.0349947973	0.0247464294	-0.0171232081	0.1476044485	-0.0716532051	0.0826789185	0.0218274947	0.0458554103	0.025409247	0.0935016625	-0.0400911448	0.1058966202	0.1055873175	0.1050724821	0.104353116	-0.0197803620123124	-0.0003294049493689	1.085076206687285e-07	0.0003912627213381	0.0847023241581723	0.0200966510158338	0.007174483717796	0.0004038753820522	0.126388293053651	-0.0025104411219771	6.302314626914045e-06	0.0159740006210155	0.0019142562491063	-0.000224489675558	5.039561443218087e-08	3.664376987242521e-06	-0.0012228864264935	6.343731589987175e-08	1.4954512121020429e-06	4.0242930485801206e-15	-0.0003978297425599	2.33635910282e-05	1.582685040652763e-07	5.458573857329874e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5819.90895686324	2.095591111265094	33871340.26617696	4.391502105613271	12405.83104870983	-51.86741370761592	2690.228604716984	153904644.00913283	5683.491051408789	1.320849256825568	32302070.53144378	1.744642759256655	6786.147484519265	5437.961124257958	0.7879439999999999	21.84951	0.0843686560094455	0.0527097065694456	-0.0555020446	0.1173678186	-0.0646324159	-0.0036612908	-0.0575871215	0.0294566616	-0.1272348953	0.0401281019	-0.040712412	-0.0091171959	-0.0116154698	0.0684870207	-0.0724082462	-0.0293552325	-0.0034521718	-0.0577027001	0.0191847442	0.0073727694	-0.0586134421	0.0481801659	-0.1743219215	-0.1237554302	-0.0302060177	0.064494229	0.0418974429	0.0265708771	0.1157444218	-0.0583417376	-0.0748851484	0.1080893818	0.0862822121	0.0348705588	0.003940292	0.032660546	0.0044879648	-0.077573975	-0.0762547276	0.1343162145	-0.0157559791	0.1139305135	0.0143169906	-0.0543342988	-0.0532689035	-0.0416651435	-0.1477355659	0.0198425041	-0.0523992893	-0.0310259705	0.0291618134	0.1222427629	0.0178169396	0.0471673542	0.0684424637	0.00456918	0.0029590796	0.0464188393	0.0465175134	0.059075511	-0.0405780449	-0.0908720157	-0.1159923208	-0.0037083046	-0.0836090022	-0.0516918466	0.0165593941	0.0248087016	0.0431615488	-0.0855435611	-0.0319203801	0.0377891487	-0.1290743939	-0.0379379562	-0.0675908798	0.0036893476	0.0509261682	-0.0352388845	-0.1015416268	0.0272206871	-0.0349185148	0.04906222	0.1143536985	-0.0499122109	-0.0138508227	0.0045897893	0.0474920736	-0.0743201827	0.0011607046	0.1686612245	0.0880672194	0.0184470528	0.1203390707	0.0195354803	-0.1585498844	0.0300718056	0.1310350093	0.1057976105	0.1051918494	0.1041848154	0.10278035	-0.0206287274915553	-0.0008483654792428	7.197239863710338e-07	0.0004255443979208	0.0665425050228663	-0.018159819135306	0.0044279049747181	0.000329779031027	0.0766158124665494	-0.0497724805871016	0.0024772998237934	0.0058699827199094	0.0016027568013894	-0.0003114994477169	9.703190592793374e-08	2.568829364399981e-06	-0.0012228171302173	6.929627620008184e-08	1.4952817339528731e-06	4.8019738951980304e-15	-0.0003980208147227	-1.9107216280001265e-07	1.5842056895252188e-07	3.6508571397074537e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5819.415750089511	-0.4932067737290708	33865599.672389865	0.2432529216522388	12426.968389766733	21.137341056903097	446.7871869558413	154429543.3602616	5681.127049194776	-2.364002214012544	32275204.549092542	5.5885064678562095	6788.782941203472	5524.296592606128	0.954328	26.463293	0.0295198255987788	0.0151059674413093	-0.0168332183	0.008975491	-0.032558504	-0.0571099871	-0.0049817817	0.0615897248	0.0099983731	-0.0722451943	-0.0130387075	0.0199559854	0.0460007091	0.0266310615	-0.0663544731	-0.0753143054	0.1494271076	0.1256714496	0.0233353192	0.0197891906	-0.1555918206	-0.0683584756	0.2145479321	-0.0420980407	-0.0371634041	-0.1124318466	-0.0339946389	0.0407067768	0.0350151738	0.0810852679	0.024181627	0.1483480681	0.0473177882	-0.0351327054	0.0728933388	-0.0530719029	0.0507069047	0.0062862422	0.0620888318	0.0056789909	-0.0301214797	0.0851013409	-0.010869054	-0.024848212	-0.0637867654	0.027247839	-0.0976449627	-0.1474222072	-0.0277264844	-0.0666042047	0.0510313134	-0.0434547045	0.0004425872	0.0716150702	0.1368488255	-0.161706384	0.0925366181	-0.0393319597	-0.0811570093	0.0453189385	-0.025457777	0.0782596739	0.0098139058	0.0692466113	-0.0839113828	0.0205497366	0.073066731	0.1326827772	-0.0991021626	-0.0350365605	0.1032298055	0.1626447495	0.1077718782	-0.019066181	-0.0203518045	0.005194856	0.0965700417	0.0100652722	0.0556463187	-0.074027123	0.0315677457	-0.0375215779	0.0415063829	-0.0774246045	0.044919515	0.170961331	-0.0109838462	0.0339806295	-0.0471944533	0.152596693	-0.0169258273	-0.0312015775	0.0396596417	0.0300110566	-0.1044798245	0.0206024583	-0.001314902	0.1056656457	0.1046653254	0.1030051337	0.1006955375	-0.0221822882415096	-0.0015535607499542	2.413551003798564e-06	0.0004920539116294	0.0661853334679989	-0.0003571715548673	0.0043804983662702	1.2757151960639004e-07	0.0844922331712965	0.0078764207047471	6.203800311816885e-05	0.0071389374662727	0.0014952300280952	-0.0001075267732942	1.15620069750623e-08	2.2357128369175726e-06	-0.0010508847708623	0.000171932359355	1.1043588016303089e-06	2.9560736193376872e-08	-0.0005132151338577	-0.000115194319135	2.6338977362057694e-07	1.3269731160976229e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5810.0069853073655	-9.408764782145226	33756181.16932038	88.5248547257363	12339.69133011336	-87.27705965337191	7617.285141738238	152267982.12247485	5682.078714639271	0.95166544449512	32286018.519356675	0.9056671182460944	6776.380377777352	5516.735572624766	0.896772	24.867283	0.075957530306993	0.0366883578187045	-0.0360524557	-0.0466980054	-0.1346168372	0.0460055925	-0.0655341508	-0.0470426174	-0.0772495647	0.0127565586	-0.0537334958	0.0113981072	-0.0154646477	0.0742730205	-0.0420356345	-0.0005030383	0.17263138	0.0288466022	-0.057093673	-0.1508387022	-0.0614195951	-0.0697685515	-0.0064749018	-0.0398098352	-0.0344413169	-0.0305443662	-0.1159502827	0.0333278121	-0.0515195463	-0.0196552602	-0.0245602065	-0.0955002834	-0.0496261844	-0.0016677626	-0.0734797391	0.0354913638	-0.1059808314	-0.1027873051	0.0657855606	-0.0228611758	0.1195525502	-0.2079958128	0.0210434124	-0.0180038325	-0.0551226656	0.077741189	0.0559653485	0.1559705309	-0.0518890561	0.0581560272	0.021017454	0.0615245438	-0.0376458252	0.0139866547	0.2406978064	0.038979164	-0.0013473043	-0.0695730501	-0.0604161251	0.0908983684	-0.0713192477	-0.0040672673	-0.0278884294	-0.0778171218	0.0820094053	0.0072261683	0.1719753555	-0.058408196	-0.113478506	0.1294297279	-0.0650782752	-0.0028782307	0.0214105465	-0.037256945	-0.0546730189	-0.0829610311	0.0707556239	-0.0368375867	0.0114702987	-0.0674087455	0.0083540918	0.0147348784	0.0807763756	0.0442233631	0.187732451	-0.0275938611	0.0510147961	0.0643594485	-0.033492562	0.0056674404	-0.1392134784	-0.0253776355	0.0859658823	-0.1429632193	0.0019459175	0.1064622955	-0.0443651754	0.1055007667	0.1040084014	0.1015367435	0.0981090648	-0.0240637883467229	-0.0018815001052133	3.540042645917663e-06	0.0005790659095958	0.084946111129696	0.018760777661697	0.0072158417960586	0.0003519667784716	0.0885250551835241	0.0040328220122275	1.6263653382307463e-05	0.0078366853952459	0.0019499631115481	0.0004547330834529	2.067821771865822e-07	3.802356136398348e-06	-0.0013157976347115	-0.0002649128638492	1.731323415512378e-06	7.01788254327848e-08	-0.0008192177971127	-0.0003060026632549	6.711177991061849e-07	9.36376299191529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5820.626483863251	10.619498555885912	33879692.66465028	112.77374957846295	12416.42226763853	76.7309375251698	5887.63677349151	154167541.92830995	5693.634388396887	11.555673757615295	32417472.54873559	133.5335959924388	6810.031470811072	5515.210970515031	0.8306449999999999	23.033579	0.0812185260276255	0.0454640002027745	-0.0236288292	0.058486747	-0.0531630129	-0.0191743913	-0.0274710028	0.0404976612	-0.0469887157	-0.0099878929	-0.0367611788	0.0888803359	-0.0281972012	0.0244706233	-0.1283160039	0.0215238027	0.03481583	-0.0157177041	0.0071079528	-0.0378804231	-0.0628712952	0.0803252351	0.0494186645	-0.1360802545	-0.0508690245	-0.0169044155	-0.0690358902	0.1175520746	-0.0880967122	-0.1671964553	0.0762879985	-0.0094126137	0.0153723654	-0.0923010706	0.1267454097	-0.0109358737	-0.0666716655	-0.0085716965	0.0064873114	-0.0782026705	-0.0149324108	-0.148672201	-0.0836540645	0.0192659695	-0.0355203911	0.1490111157	0.1277226924	0.1731159111	-0.0269238119	-0.0262551856	0.1047472371	0.0533904594	0.0594713926	-0.0252669588	0.0096970875	-0.0309846868	-0.0319113564	-0.0364370155	0.1312972445	0.0947122806	-0.0410294042	-0.0192409071	-0.0081852873	-0.0188657389	-0.0516088969	-0.0619078773	0.1636390318	0.0057020958	-0.2122665646	-0.0551338411	0.0523234793	0.0722996535	-0.0897715843	-0.0188054164	-0.0327454597	-0.003384122	0.0994990243	-0.0509501148	0.0058062782	-0.0734487494	-0.0160453778	-0.0222836918	0.0936971826	-0.0716723243	0.0223697612	0.0813529341	-0.0010098693	0.0118183925	0.0107672506	0.1014627699	-0.0133183509	0.0574149244	0.1414354673	-0.0672302613	-0.0280687875	0.0144028375	0.03985137	0.105303025	0.1032218959	0.0997837604	0.0950338178	-0.0173299118732188	0.0067338764735041	4.5345092360412016e-05	0.0003003258455335	0.0474500201261633	-0.0374960910035327	0.0022515044099733	0.0014059568405452	0.0845129793440904	-0.0040120758394337	1.6096752541367685e-05	0.0071424436776146	0.0016075913659992	-0.0003423717455489	1.1721841215020083e-07	2.584350000035173e-06	-0.0009991589861217	0.0003166386485898	9.98318679547743e-07	1.002600337807749e-07	-0.0008186985370283	5.192600844000205e-07	6.702672945322786e-07	2.696310352511164e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5814.009330041838	-6.617153821413012	33802704.489813544	43.78672469624083	12434.494890350656	18.07262271212494	326.6196916948142	154616663.17815655	5690.393938085233	-3.240450311654058	32380583.17059716	10.500518222298885	6805.702857403716	5504.511664832442	0.7386589999999998	20.482828	0.090725522184911	0.0489763198086935	-0.0483588763	0.0819219701	-0.0396692568	-0.0909588482	-0.0130387454	0.0691003539	0.0031108202	-0.0005558332	-0.0702873894	0.0536355431	0.0814863459	-0.0816561897	-0.1103145588	0.0344767424	0.0189479615	0.1294662971	-0.0793740687	-0.0378969886	-0.0876414793	-0.0354865037	0.0403952251	-0.0690066674	-0.1261085123	0.1612079574	0.002829371	-0.0626091631	0.0763883952	0.0347645511	-0.0089319172	-0.0383816427	0.0939455984	-0.0261854748	0.029513946	-0.0742752254	0.0706582386	-0.0375252311	0.0256581269	0.0719725615	-0.0675134523	0.0426381683	0.0949468699	-0.0613991321	0.0513332173	-0.0343562422	0.0086770983	-0.0228552363	-0.0428605831	-0.1212925476	0.0675618221	-0.0217462764	0.0384278227	-0.0650376037	-0.0135380282	-0.0532420328	0.0661745867	-0.0909285676	0.0226887742	0.0273378958	-0.1211559354	0.0652041536	-0.1256568902	0.0944633631	-0.033812122	0.0289701289	0.0717223422	0.1106133911	-0.005254131	-0.0489959449	0.070348221	-0.0178213497	0.1320730697	-0.0329759905	-0.0620896141	0.0647616226	0.1279943713	-0.0380758642	0.0714076362	-0.0808032818	0.0392142944	-0.0377145296	0.0252007203	-0.079832198	0.0168594848	0.1923790749	0.048766225	0.0206780902	-0.0631630894	0.0336807908	-0.1067891181	-0.0531742462	0.0648888793	-8.37286e-05	0.0713645696	-0.0564868642	-0.0499585181	0.1050724821	0.1023067888	0.0977510977	0.091485117	-0.022667308994329	-0.0053373971211102	2.848780802843548e-05	0.0005138068970443	0.0791524398598824	0.0317024197337191	0.0062651087357723	0.0010050434169729	0.0556273774304187	-0.0288856019136716	0.0008343779979151	0.0030944051197862	0.0018726670731817	0.0002650757071825	7.026513053830255e-08	3.5068819669789146e-06	-0.0007932899244766	0.000205869061645	6.293089042760897e-07	4.2382070542633974e-08	-0.0008437558365289	-2.505729950060009e-05	7.119239116765839e-07	6.278682582627734e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5799.939317625746	-14.07001241609214	33639296.08814101	197.965249388987	12379.543055268909	-54.95183508174705	3019.7041788515257	153253086.25725666	5675.995530551952	-14.398407533280988	32216925.26284573	207.3141394944427	6792.259752636113	5576.927080987835	1.032212	28.622992	0.1174917139559653	0.0620334558803916	0.0128947651	-0.1154472342	-0.0012290026	-0.0278577984	0.0010876136	-0.0394700256	0.1118522137	-0.0011011616	-0.0047123752	-0.0197386706	0.1125192406	-0.1337960647	0.0991842784	0.0172655163	0.0257030217	0.0399529035	-0.0448857289	-0.0257780835	0.0920031541	-0.0199243635	0.0315153219	0.0745102502	-0.0648796603	-0.0544581835	-0.041301759	-0.1284409698	-0.0706715667	-0.0160119064	0.0041414098	0.0322666382	-0.0361353693	-0.0716211757	-0.0263455171	0.1189833614	0.0886047835	0.1534060005	-0.115038864	-0.0619513759	0.1164885124	0.0805993429	0.0731863635	-0.0257988662	0.0062598533	0.0024180058	-0.0637433781	-0.1153205852	-0.0131658892	-0.0245010171	-0.0285526211	-0.1256268605	-0.0559037021	-0.0584188027	0.0723891601	0.0676966447	0.0550180402	-0.0537086386	-0.0226793246	-0.0556091217	-0.0783209297	-0.08009912	-0.0063819912	-0.0846988135	0.1406690422	0.0271305883	-0.0841463545	0.0780568246	0.0103360412	0.0343300715	-0.0057484814	-0.0380318948	0.0854462971	-0.0034171266	0.0314153871	-0.0277984229	0.0187580697	0.0355952871	0.1486144227	-0.0473477584	0.0570943668	-0.0043221643	0.0414518286	0.0023977639	0.0110987941	0.0346699458	-0.0126530211	-0.0539879806	-0.1251601945	-0.0695416279	-0.0956837984	-0.1493754767	-0.0389091822	-0.0273657737	0.0229040233	0.1143919714	-0.0335918453	0.1048092098	0.1012642201	0.0954444529	0.087480642	-0.0294324198520143	-0.0067651108576852	4.576672491677152e-05	0.0008662673383452	0.0628399788689932	-0.0163124609908892	0.0039488629442555	0.0002660963835792	0.0020840052016879	-0.0535433722287308	0.0028668927096244	4.343077680662226e-06	0.0011602117904309	-0.0007124552827508	5.075925299195225e-07	1.3460913986548745e-06	-0.000692987732455	0.0001003021920215	4.802319973331227e-07	1.0060529724337904e-08	-0.0008390979137281	4.6579228008e-06	7.0408530882285e-07	2.169624481821252e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5794.717946966873	-5.221370658873639	33578756.08489997	27.26271155734653	12337.140612415433	-42.40244285347581	1797.9671599422811	152205038.49051023	5675.814623230201	-0.1809073217509649	32214871.637273785	0.0327274590631071	6781.303156955183	5511.662136746292	1.076018	29.837708	0.1798079041031897	0.0953860939088574	-0.0020229229	-0.0538700857	-0.0922557174	0.102291526	-0.0603632769	-0.1332227345	-0.0272523772	-0.0011112698	-0.0270675894	-0.029581012	-0.0711212851	0.0801317438	0.0392085387	0.0681309684	-0.0446895679	-0.0483394178	0.0384235973	-0.0114191294	0.0787470181	-0.084382104	0.1100523772	0.032536648	0.0505243205	-0.0085268184	-0.1491532837	-0.1210319014	-0.0250488437	-0.0603076607	-0.0452040488	0.0250759632	-0.1524657817	0.0967689327	0.0997790792	-0.0005645292	0.0553600208	-0.0532930632	-0.0245980141	-0.1737972607	-0.0933798676	-0.0368582352	0.0084910789	0.0824244747	-0.1029962724	-0.083822106	0.0529843128	-0.1031253563	-0.0297221463	0.1170981739	-0.0403184564	0.0862160864	-0.046483398	0.0586672794	-0.038679521	0.0446820026	-0.0126792311	0.0118621209	0.0025135871	0.022316846	-0.0422482462	-0.1766579799	0.191532564	-0.1357961805	0.1418705642	0.0905044052	0.0469173817	-0.1073091447	-0.0775364749	0.0313767918	0.0720184363	-0.1560680541	0.1826271225	-0.0193724437	-0.0111459226	-0.0947468307	-0.0515350173	-0.0558830667	-0.000232155	0.0535962421	-0.0809619302	0.1459134889	0.1637318229	0.0445156996	-0.0500463577	-0.1728918331	0.0509875933	-0.1322182149	-0.0465109332	-0.096127956	0.142200166	-0.0823523004	-0.0019073464	-0.0660830542	-0.0145832911	0.0159971359	-0.0054317617	0.1045132902	0.1000954889	0.0928702909	0.0830403428	-0.0088152900782887	0.0206171297737256	0.0004250660401066	7.77093391643752e-05	0.1047970961410555	0.0419571172720623	0.0109824313595976	0.0017603996897815	-0.0472609946274289	-0.0493449998291168	0.0024349290081355	0.0022336016131738	0.002207729705491	0.0010475179150601	1.0972937823718593e-06	4.874070452507378e-06	-0.0008272330391247	-0.0001342453066697	6.843145010194875e-07	1.8021802362841804e-08	-0.0006630879908922	0.0001760099228359	4.3968568366545433e-07	3.0979492936699485e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
