global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5596.203380523218	n/a	n/a	31317492.27617949	12238.839531552476	n/a	149789193.07909164	n/a	5671.0193357365615	n/a	32160460.30629795	n/a	6610.9955236669975	6526.317756956903	n/a	n/a	n/a	n/a	-0.0245680894	-0.1129358551	0.0255675339	0.0370177777	0.0386755098	-0.2663349402	0.1594246859	-0.6183185688	0.1270766511	-0.0166057011	0.0684191034	-0.0321350013	0.0550110401	-0.1144246431	0.0728070924	-0.0062152397	0.0111449432	-0.0151471505	0.0099068801	-0.0053788297	0.005608489	-0.1173206047	0.089258031	-0.0912861969	0.0433249166	-0.0275087133	0.0315501111	-0.0682412114	0.0137975877	0.1061699466	-0.1791747652	0.0449799104	0.0567025676	-0.03368702	0.1379284997	0.012094841	-0.0656560082	-0.1685853747	0.1079579909	0.0416473399	-0.0671073111	-0.1044766477	0.1346795138	0.1078674923	0.0795021012	-0.0995104068	-0.023668965	0.0017298228	0.0028749298	0.0492090804	-0.0651464306	0.0823344359	-0.0812612158	0.1074109261	-0.0595545145	0.0644167744	-0.2054973189	0.3006570336	-0.0135356511	0.3517605808	-0.1233681315	-0.0381582473	0.0016276509	-0.0665977834	0.0106660563	-0.0554989851	0.0055334731	-0.0826954645	0.2498188049	-0.1701457137	0.0790062285	-0.0032511954	-0.2182272808	0.0968888922	-0.0603100542	0.1846186459	-0.0187372269	-0.0148415255	-0.0371432734	0.0777394566	0.0406655802	-0.1042180309	0.0808662461	0.0789584252	0.0215826912	-0.0377819939	-0.0327997159	0.0958891484	-0.1203350191	0.019734471	-0.0296884411	0.0283170692	0.0834622034	-0.0678460325	0.0464815611	-0.0789828835	0.0890168132	-0.0843177724	0.0639622427	-0.0464008255	0.1081194516	-0.005742189	0.0199711815	-0.0302849251	0.1166612713	-0.090023808	0.1682879801	-0.0439871531	0.0549899198	-0.0532053708	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0386391297681143	n/a	0.0014929823492371	n/a	-0.0418010301768987	n/a	0.0017473261238499	n/a	0.0549551884606174	n/a	n/a	0.0030200727387419	-0.0017660412507643	n/a	n/a	3.118901699401133e-06	-0.0001399673285331	n/a	1.959085305669275e-08	n/a	-0.0006031237901864	n/a	3.637583062888087e-07	n/a	0.0
5581.207600563599	-14.99577995961863	224.87341659729967	31149878.280588888	12038.438216217852	-200.4013153346241	144923994.68569446	40160.68718784744	5670.232993344907	-0.786342391654216	32151542.19881715	0.6183343569124725	6580.633568417415	6403.518697821576	0.969467	22.691715	0.0588754784962851	0.0279745226246061	-0.0287856707	-0.0517677288	0.0523377424	-0.0098017983	0.0235001904	-0.2264870313	0.029439089	-0.2397350645	0.0114723216	-0.0290822391	0.0844099068	-0.1086428791	-0.0054234578	0.0399251143	0.010970524	-0.0538872581	0.2321308191	-0.1226062529	0.0229833529	0.0841642704	-0.0150263594	-0.066192573	-0.2022818904	-0.1238662746	0.0162565692	-0.0436476565	-0.0685889181	-0.1059153847	-0.0007147317	0.1136507039	0.0064791281	-0.0667077491	-0.0316296838	-0.0107036478	0.0681584818	0.0838300746	0.0297067207	-0.0499552105	-0.0357983523	-0.0150278223	0.0296438412	-0.0899446969	0.1661928443	0.0971767307	-0.1159510895	-0.1274882462	0.0391438166	-0.0239172876	-0.0115560217	-0.0040830866	-0.0247499448	-0.0086585393	-0.1095601661	-0.0879231202	-0.0162178724	0.0255270855	-0.1770844991	0.2007289082	0.0785134745	0.2251306933	-0.0379807654	-0.0364409362	-0.0412141353	-0.0351275662	0.1665306854	0.012053688	-0.0431022772	0.1322430447	0.08431948	0.0222777563	-0.0032302081	-0.1306389436	0.1549000754	-0.0294110631	0.0035034195	-0.0394464668	-0.0250492671	-0.011314099	0.0221867195	0.0026668249	-0.1263580052	0.0499308921	0.1687297876	-0.0396982324	0.00273728	-0.0341401937	-0.0591736481	0.0834241485	0.0358727282	0.1282061358	-0.0301045245	0.055437054	0.0611193662	-0.1218214356	0.0613151502	-0.0509142118	0.124418224	-0.0051179507	0.1153289976	-0.0306589538	0.0752358733	-0.1194124669	-0.0319366907	-0.0927335964	0.044370917	0.0159843527	0.0837633467	0.0926602821	0.079413417	-0.1308456472	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0327669571538109	0.0058721726143034	0.0010736734811196	3.4482411212174845e-05	-0.0290135313504293	0.0127874988264694	0.0008417850014223	0.0001635201262369	0.0320354648536351	-0.0229197236069823	0.0005253137302204	0.0010262710083884	-0.001947029218256	-0.0001809879674916	3.2756644376776626e-08	3.79092277674257e-06	-0.0001130470381163	2.6920290416800017e-05	1.2779632826868184e-08	7.247020361248547e-10	-0.0004651103791243	0.0001380134110621	2.163276647691501e-07	1.9047701632996195e-08	0.0
5581.549918020663	0.3423174570643823	0.1171812414110252	31153699.487356476	11943.518320809424	-94.91989540842768	142647629.87951037	9009.786544346853	5674.295063938722	4.0620705938144965	32197624.472639345	16.500417509132458	6576.657943875345	6407.455531161764	0.955356	22.361433	0.1309582491968107	0.0713631309935404	-0.0217443859	-0.038345452	0.0625625039	-0.0037739222	-0.0047750339	0.0225424401	0.091983975	-0.1106811937	-0.0367457093	-0.0586584981	0.0231688627	0.0433674459	-0.0318656585	0.0970461941	0.0859228821	-0.1356428194	0.009697945	-0.109369357	0.0292382503	-0.1763390025	-0.0685378542	0.0957892951	-0.030323967	-0.0284944826	-0.2300387399	0.0601258906	0.0648488924	-0.1127222428	0.0747306707	-0.004721949	-0.1344175647	0.0901611922	0.1378460651	0.1151616939	-0.0626247997	-0.0570782133	-0.0045097851	0.0136327989	-0.1366609304	0.1125011701	0.0841754526	0.0366942249	0.104495352	0.042179397	-0.081633017	-0.0812402182	0.0114528302	0.0632560709	0.0753954809	-0.0282743965	0.014752004	0.0365713248	0.0512088063	-0.0344884454	0.0354817128	-0.0956634523	-0.1311364448	0.023600922	0.1947352557	0.0686496618	-0.1218459636	-0.1086220914	0.0708537694	-0.058343707	-0.1186041825	0.0001187205	-0.0030298533	0.0070176426	-0.0522912803	0.0059269238	-0.0647178774	-0.2054094762	-0.0869984934	0.1171104827	0.0565379034	-0.1464507307	-0.0121493271	0.1825086661	0.0016359397	-0.0725123964	0.061547999	0.0320414627	0.0119688937	-0.1210894996	-0.1164418675	-0.0180542453	-0.0349692061	-0.0082918135	0.0149302726	0.0772547884	0.0268800642	0.1878764038	0.0706921833	0.0587079037	0.0548065519	-0.0712893046	-0.0290679186	-0.0657569715	0.013634236	-0.0445562407	-0.0823178897	0.0919200283	0.0733823564	-0.0260564229	0.0346184141	-0.1131228813	0.0461959744	0.2666436877	0.1625955308	0.0035765395	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0282453539486056	0.0045216032052053	0.000797800019682	2.044489554532284e-05	0.0310255242339678	0.060039055584397	0.0009625831539925	0.0036046881954663	0.0060767440039768	-0.0259587208496583	0.0006738551881504	3.692681768986799e-05	-0.0020419456624774	-9.491644422140013e-05	9.00913138363416e-09	4.169542088510269e-06	0.0004122823307439	0.0005253293688602	1.6997672024362256e-07	2.759709457870561e-07	-0.0002765788010549	0.0001885315780694	7.649583319296598e-08	3.554415592933826e-08	0.0
5583.952672480249	2.4027544595855943	5.773228993058462	31180527.448499314	11920.928919969409	-22.589400840015514	142108546.314963	510.2810303108936	5667.908358048804	-6.386705889917721	32125185.15523949	40.790012124309705	6572.175826876608	6419.641396619271	0.916321	21.447779	0.1110128735478923	0.057666425094135	-0.0085082408	-0.0465078459	0.059628223	0.0040785292	0.0043648682	-0.0181220849	0.0255710462	0.000471597	0.037780193	-0.0350057245	-0.0145065772	0.0786983755	0.0039974065	-0.0694588548	0.1787428046	-0.0437412215	-0.0017734067	-0.072461933	0.0583830654	-0.1240504152	0.0489590338	-0.0485416722	0.1143472415	0.0559305787	-0.0964921167	0.0179532666	-0.0085450948	0.055343267	-0.0264435808	0.0853660402	0.0272442965	-0.0077751224	0.1290114888	-0.036908959	0.123824202	-0.0355839497	-0.0195019619	-0.1919027671	0.0131676091	0.0055602661	0.0474792206	0.0760380407	-0.1207379333	0.1645453127	0.071089307	0.0877565781	-0.08604805	-0.0207946525	0.0652407696	0.110534902	-0.0132073412	0.0368153461	0.0549714211	0.0942146224	-0.07205728	-0.1060675996	-0.0466323611	0.0195705073	0.1454063022	0.034565897	-0.0007237027	-0.1630064242	0.0510911319	-0.027384635	-0.1630844222	-0.0960354887	0.0772959077	-0.0915718421	0.0333532703	0.089661492	-0.010191705	-0.0524714203	-0.0584605633	0.0092660464	-0.0233273124	0.0691707028	0.1555181706	-0.0676555541	0.1554004283	-0.0015279265	-0.0031812216	-0.0474555759	-0.0499346968	0.068698946	0.0092702691	0.0369097575	0.0086433636	0.0262788213	-0.1333337513	-0.0106707207	0.0093896211	0.0983537658	-0.0081447864	0.0680492417	0.090448651	-0.0342184788	-0.0903640154	-0.0923442357	-0.0103734853	-0.077209155	-0.1322031434	0.1303359891	0.1551129104	0.0138279991	0.03348435	-0.1244262028	0.0509722711	0.0723719877	0.0086781051	-0.0089602371	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.028745678765091	-0.0005003248164854	0.0008263140476658	2.5032492199114924e-07	0.0010885074220112	-0.0299370168119566	1.1848484077734684e-06	0.0008962249755993	0.0510781845022521	0.0450014404982753	0.0020251296469198	0.0026089809320461	-0.0013859563469823	0.0006559893154951	4.3032198204373003e-07	1.920874995740521e-06	0.0004121539573289	-1.2837341500004844e-07	1.698708845418727e-07	1.6479733678774656e-14	-0.0002212146615415	5.536413951340001e-05	4.893592648092041e-08	3.0651879440592207e-09	0.0
5579.026493464508	-4.926179015740672	24.267239695123735	31125536.614778887	11916.237822676128	-4.691097293280109	141996723.8465771	22.00639381501996	5666.306740290638	-1.6016177581659576	32107032.07506312	2.565179443272548	6565.605228636231	6436.118379344111	1.089352	25.497805	0.0781446064654788	0.0454309203909618	-0.0156641805	0.0727873812	-0.0580557298	-0.0208260738	0.0254162917	-0.0802921297	-0.1207183651	0.0094853047	-0.0015610091	0.0102772031	0.0666215047	-0.0488986751	-0.0391421423	0.021013988	0.1156625141	0.0848509301	-5.24295e-05	-0.1409368934	-0.0867877873	0.0224759826	-0.0228592313	-0.1740091918	-0.136315427	-0.1550530461	0.1765984413	-0.0420904104	-0.0529911279	-0.0227856143	-0.0652746767	-0.0667502697	0.1040939065	-0.0608583572	0.0798337919	0.0289118831	-0.2125382726	-0.0473825604	-0.1824003257	0.0768891344	0.0411213817	-0.1256738371	0.1781632623	-0.0938669939	0.0450381064	-0.0659674282	0.0636273911	0.043618065	0.1588440621	-0.0369865645	0.1158474463	-0.006375639	-0.0051374654	-0.0246261798	-0.0805010266	0.030341073	-0.1309625437	-0.1351251748	-0.0548468494	0.0728323939	-0.0843465466	-0.0552325111	0.0045798169	0.1163354248	-0.0728867679	-0.113752362	0.1035952767	0.1514690862	-0.0837755502	0.1147486983	-0.0823838842	0.1755014885	0.015873428	0.0540250485	0.1760591775	0.0285395144	0.02080267	0.0271138183	-0.1721659464	-0.0413594378	-0.1205794744	-0.0358687751	0.0274570005	0.0396032289	-0.1115843926	0.0970982841	0.0041295071	-0.1379507438	-0.0233204288	0.0650040296	-0.0710702782	0.0540490166	-0.0353013254	-0.0832963402	-0.1381804007	-0.0121572071	0.1258087142	-0.0548016183	0.0101773098	-0.0452934794	0.0229118493	0.175844835	0.1161188137	-0.0236213137	0.0518339404	-0.0259923689	0.022678616	-0.0417830024	0.1140183654	0.0538352224	-0.1044289536	0.0302311426	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0275746240065188	0.0011710547585722	0.0007603598891008	1.3713692475746003e-06	-0.037186976952384	-0.0382754843743952	0.0013828712548571	0.0014650127040945	0.0382917269212725	-0.0127864575809795	0.0001634934974701	0.0014662563506133	-0.0013859977413682	-4.139438590012624e-08	1.7134951840485705e-15	1.920989739077752e-06	1.5737592349962526e-05	-0.0003964163649789	2.47671812973599e-10	1.5714593442311418e-07	-0.0003429890972073	-0.0001217744356658	1.1764152080307873e-07	1.4829013181724069e-08	0.0
5574.27245537521	-4.754038089298774	22.60087815450354	31072513.40675477	11882.07969841071	-34.15812426541925	141183817.95938393	1166.7774533318232	5665.0229108394415	-1.2838294511966524	32092484.580335777	1.6482180597598977	6560.967578251463	6413.406445157701	0.993085	23.244547	0.0873826991193728	0.047616378906693	-0.0215069264	0.1273617022	-0.0830268462	-0.0175672476	-0.0229608603	0.0620578532	-0.1247674779	0.0001215109	-0.0528988718	-0.0111264943	0.0862848859	-0.0692046595	0.0552067865	0.1126730978	0.0213173425	-0.1222242941	-0.0487033819	0.0870073389	0.0072362641	-0.0319655871	0.0130087098	-0.1145925148	-0.0521902974	0.0916670602	0.1817865111	-0.0679577701	-0.1220972997	0.0215515656	-0.1347211258	0.0584016257	-0.06434662	0.0267850906	0.0775319224	0.0291877427	-0.1038986268	0.051778101	0.0457973459	0.0166562866	0.0198858772	0.0666652438	-0.1222685137	0.0351423095	0.0023429816	-0.0149455376	-0.0111817362	-0.0683492012	0.0655825778	-0.0552810377	0.2076776605	-0.0146217392	0.0130681256	-0.0290039431	-0.0124405356	-0.1769565219	-0.0173756992	-0.0190488506	0.0609799912	0.0830039245	0.0448367051	0.0233789513	-0.0165618334	0.080930713	0.0369617491	0.0488581605	0.0504013636	0.1145750293	-0.0082948835	-0.073569989	-0.0253777884	-0.1262063551	-0.022001213	0.1006157692	-0.0128483465	-0.0449589892	0.0280398705	0.141644636	-0.069613195	0.0082638261	-0.0284135443	-0.0299873873	-0.0401534607	0.0891580019	-0.1195641308	-0.1145400227	-0.0823596323	0.0135989613	-0.0528094432	0.0151163086	0.1199416531	-0.0133726508	-0.0799308081	0.0318815598	-0.1062399183	-0.0834212354	0.0690846989	-0.0710956983	0.0429245908	-0.0567162228	0.0020484605	0.1037862792	0.1012642273	-0.0477940732	0.1850151872	-0.045462568	0.0770133884	0.0169378156	-0.0106923225	-0.0349863289	-0.1043200207	-0.1458421367	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0272855816516255	0.0002890423548932	0.0007445029660675	8.354548292226354e-08	-0.0198605474699746	0.0173264294824094	0.0003944413458071	0.0003002051586089	-0.0054497375572708	-0.0437414644785433	0.0019133157147276	2.9699639443127908e-05	-0.0017569780801972	-0.0003709803388289	1.376264117976796e-07	3.0869719742934385e-06	0.0001053540078892	8.961641553923748e-05	1.1099466978317617e-08	8.031101934101284e-09	-0.0004029075989096	-5.991850170229999e-05	1.6233453325909912e-07	3.5902268462485272e-09	0.0
5570.115086656673	-4.157368718536418	17.283714661865137	31026182.07860028	11858.381054903552	-23.69864350715761	140621201.24329546	561.6257040793437	5658.660617404514	-6.362293434927778	32020439.982964832	40.47877775212511	6554.676243905803	6395.953638767851	1.051024	24.600679	0.0606087120081015	0.034746557490579	-0.0179603107	0.0230600028	0.0134625323	-0.0142693357	-0.0136222717	0.1588602012	0.0580643495	-0.0092195299	0.05787791	0.0255544118	-0.0043986574	0.0095727041	-0.1017003664	0.0238855125	0.1225126261	-0.1142182439	0.0052219993	0.1687578797	0.0292109189	0.0945852067	0.0869417737	-0.0700438196	0.0927669515	-0.0306292275	-0.06946263	0.1228986757	0.0922536871	0.0762861351	-0.0663923404	0.0453296229	-0.0133717446	-0.0241126367	0.0395533722	0.0372409375	0.0562977311	-0.0004966735	0.0210493201	-0.0036109334	0.0074054289	0.1448516051	-0.0129833897	0.0092166965	0.0518080924	-0.1568922828	0.0207899546	-0.0721073243	-0.0149923827	-0.1340389751	0.0312074181	-0.1828330069	0.0007556267	0.0093868395	0.1268152616	-0.0392249976	-0.0254431354	0.0831354538	-0.0275832783	0.0509058479	0.0384310178	0.0151479838	0.0432049284	0.124425865	0.0272124641	0.1346619721	-0.0855514098	-0.0755496058	0.1602445766	-0.0610078335	-0.1003687144	-0.0493540688	-0.0468132097	0.0865601472	0.0091333615	0.0301437794	0.0200526231	-0.0246982128	0.038771921	0.045711389	0.0289717111	0.0108563986	0.1023948964	0.1749089939	0.026597305	-0.0077656072	-0.0141803632	0.0246057912	-0.0388455134	0.0006154677	0.0853644323	-0.077545829	-0.0495989193	0.1137098657	0.0890287145	-0.0187679066	0.052385445	0.0102038291	0.0261771829	-0.0583077018	0.0285740082	0.0387323302	0.0658237141	-0.0749667976	-0.0380047098	0.1773436128	0.1073007607	-0.0037317532	-0.0291398988	0.0850114771	0.0956010555	-0.0672257836	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0314737905981274	-0.0041882089465019	0.0009905994946147	1.7541094179558585e-05	-0.0012444020046586	0.018616145465316	1.5485363491983424e-06	0.0003465608719858	-0.0055409268830644	-9.118932579359976e-05	8.315493138691281e-09	3.070187072346577e-05	-0.0013859008975823	0.0003710771826149	1.3769827545741186e-07	1.9207212979194248e-06	0.0004832828173519	0.0003779288094627	2.3356228154759e-07	1.4283018502189384e-07	-0.0004081649722418	-5.257373332200001e-06	1.6659864456514938e-07	2.763997435412774e-11	0.0
5570.613449812705	0.4983631560317008	0.2483658352898773	31031734.207234204	11867.05307087856	8.672015975009344	140826948.5870483	75.20386107081727	5656.407903123392	-2.2527142811213707	31994950.366516773	5.074721632368174	6546.841688149888	6409.039790637251	1.028547	24.074583	0.0872566042501009	0.0544598461552615	-0.0165825641	-0.0365630664	0.0708748564	-0.0320946907	-0.0047441318	-0.0018342298	0.0985208856	0.0889968839	0.0624367617	0.0534804003	-0.0108575328	-0.0096702275	-0.0570071458	-0.0965791814	0.0847635556	0.0495077236	0.0174492085	0.0329739663	0.0989786831	0.0638708137	-0.0273553117	0.1551347719	0.0374508296	-0.0576585648	-0.0624595658	-0.0224528815	0.026235652	0.0836233565	-0.0078321707	0.074319927	-0.0505530446	-0.1032305487	-0.0353751385	0.1264927827	0.0577721203	-0.0556731378	0.0481450315	-0.0222496945	-0.0321156283	-0.0268606332	-0.0308594624	0.1563708401	-0.0573844199	-0.0531218994	-0.0987515144	0.0222710671	-0.1977691505	0.0655650167	0.040909608	-0.0386398587	-0.0200041744	-0.0309024123	0.0508469315	0.100831507	-0.0146501664	0.1116021677	-0.0209034842	-0.0130242804	-0.0214417221	-0.0534577159	0.0916052479	-0.0462903285	0.082313079	0.0875027847	-0.1103995499	-0.0750077772	-0.1025958908	-0.0118287755	-0.0766139353	0.0259626535	0.1417557525	-0.0165925944	0.1060735726	0.028589629	0.1543881913	0.0795869395	0.086373063	-0.0488951386	-0.0116271586	0.0579502827	0.0380320421	0.0537332253	-0.0237560531	0.0189522111	0.0178097022	-0.0306582423	-0.0292684664	0.0561852591	-0.0941547851	-0.0592133882	-0.0186681451	0.0360672129	0.0973467526	-0.0048882601	-0.0045019047	0.0129973294	0.1234151944	-0.0660035557	0.0115583751	0.0225372814	0.0985023051	-0.0109393341	-0.021676993	0.0700301673	-0.0055082858	-0.1087436256	0.1183590948	-0.1111378398	-0.0520168117	-0.0507391391	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0230660311993489	0.0084077593987785	0.0005320417952893	7.069041810774827e-05	-0.0341268936968646	-0.032882491692206	0.001164644873397	0.0010812582598879	0.035525467466897	0.0410663943499614	0.0016864487449065	0.0012620588387415	-0.001482402105032	-9.650120744970014e-05	9.31248303925006e-09	2.197516001003305e-06	0.0004833037471507	2.092979880000904e-08	2.3358251200990778e-07	4.3805647780885976e-16	-0.0004096420111764	-1.4770389346000098e-06	1.6780657732064585e-07	2.181644014324332e-12	0.0
5588.595558470604	17.982108657899516	323.3562317845048	31232400.316157367	11829.313518422894	-37.73955245566685	139932658.31714264	1424.27381955403	5657.105947587127	0.6980444637347318	32002847.702225648	0.4872660733507093	6542.3138691310405	6436.131318023239	1.10059	25.760838	0.07580869591933	0.0395192223359973	0.0318463167	-0.033639859	0.1252317182	-0.0107620731	-0.0614402385	-0.1300563278	-0.0034784708	0.1748282731	-0.0847899239	0.0563984796	0.094803045	-0.1366050034	0.0310497284	-0.026367052	-0.0061659196	0.2131051908	0.0579608648	-0.0206540719	-0.1415142396	0.0169454985	0.1696905137	-0.0117598221	-0.1442811598	-0.1558450985	0.2081020397	0.0193502729	0.0182557248	0.0850476889	0.1211402141	-0.0606110669	0.0807397326	0.0203983342	-0.0513868707	-0.0204361762	-0.030623549	0.0893410183	0.1085321929	0.1510494816	-0.0201684236	0.0136106211	0.0059971802	-0.0575618632	-0.0834652689	-0.0500802014	0.0548192936	0.0661005516	-0.0634359155	0.1093994552	-0.0976347553	0.028314764	0.0444367728	-0.1011524321	-0.1627607327	0.0090680832	0.0182880521	0.0169898733	-0.1070659398	-0.0314577197	-0.1522175891	-0.1025670457	0.0575561279	0.0863974856	0.0599145575	-0.0659037301	0.2247048304	0.0697315708	0.0791261987	0.1945416127	-0.2157131996	0.0919766643	0.0496878373	0.0610933665	0.0306777679	-0.1310082791	-0.0705606551	-0.0211664203	0.0568918339	-0.0634128136	-0.0734058166	-0.0347527972	-0.0291396404	-0.0249170913	0.0676507971	-0.0326284109	-0.0912697277	0.0438462634	-0.0447978191	0.0524316103	-0.0625520004	0.1356228663	-0.027583847	-0.1098898982	0.0468338708	-0.0421464971	0.0229267904	0.0351059026	0.0775854093	-0.0295247796	0.0608773523	0.0265052902	0.1114144201	-0.1003494083	-0.1920213626	-0.016128641	-0.1625444582	-0.1506724863	0.034918665	-0.0149704714	0.0061208698	0.0505165932	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0353612394817446	-0.0122952082823956	0.0012504172576852	0.0001511721467074	-0.0495311657916772	-0.0154042720948125	0.0024533363846826	0.000237291598771	0.0029566344275053	-0.0325688330393917	0.0010607288855477	8.741687137909592e-06	-0.001385945550452	9.645655458000015e-05	9.30386692144455e-09	1.920845068817697e-06	0.0002707821201421	-0.0002125216270086	7.332295658865068e-08	4.5165441946382506e-08	-0.0004078125427104	1.829468466e-06	1.6631106999192185e-07	3.3469548680883922e-12	0.0
5588.222169632712	-0.3733888378919801	0.1394192242623233	31228227.01717454	11841.151144112106	11.837625689211563	140212860.4177074	140.12938195788155	5658.840418836806	1.7344712496787906	32022474.88586112	3.0083905159623057	6543.084960804381	6485.471124234407	1.14493	26.798674	0.132794266977175	0.0571921719103284	0.0546621378	0.130343813	-0.0301784594	0.015974208	-0.0407947824	0.0323323783	-0.1328908598	0.1114127089	-0.0605050325	0.0303050564	0.0859426191	-0.075450887	0.0234379218	0.0463729718	-0.087886961	0.1462119078	-0.0241043157	0.1228982399	-0.0508373054	-0.3226451243	0.0936853628	0.0289644225	0.120455692	0.0151077124	-0.104027909	0.0816976797	0.0225017688	0.0114042661	0.0484957782	0.133708809	0.0419498499	0.0179155082	-0.0462428907	-0.1272048968	0.0364769097	0.1891970432	0.00880856	0.0445507931	0.0230014701	-0.293102985	-0.1013587693	0.0131838106	-0.0325711613	-0.1272545826	0.0294613669	-0.0660050148	0.0449838111	-0.164963497	-0.0982911036	0.0298374089	0.0718500389	-0.0794433601	-0.0489244797	-0.1220075643	-0.0062272056	0.0048526883	0.0733102982	-0.0377174002	-0.0639638125	-0.158080779	0.026461239	-0.0039154861	0.1380855507	-0.2046778167	-0.1590396626	0.0145925384	-0.1073005165	0.0087845037	-0.1173963517	-0.0084882192	0.013035494	0.1291127543	-0.1343205358	0.0287694762	-0.1961671967	0.0631516	0.0743949873	-0.1031749023	0.0861072064	0.2010300632	-0.2168855255	0.0350805218	0.0632681395	0.1209255329	-0.0194517583	-0.0031464646	-0.0915035312	-0.0070235586	0.1121274052	0.0588613894	-0.04454518	-0.0977017916	-0.0381524301	-0.0012287795	0.0225357357	-0.1503194903	-0.0477841578	0.0360126755	-0.2013340383	0.1276313977	0.1475708542	0.1941686893	-0.0851416531	-0.1960471128	-0.2333303011	-0.0246066893	-0.245689564	0.0008134054	0.1290253019	0.09212595	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0286338170888313	0.0067274223929132	0.0008198954810766	4.52582120526713e-05	-0.0185303451060434	0.0310008206856337	0.000343373689749	0.0009610508831828	-0.0356808651861939	-0.0386374996136992	0.0014928563763986	0.0012731241404353	-0.0018159994142209	-0.0004300538637689	1.8494632574255965e-07	3.297853872450652e-06	-5.296998463655278e-05	-0.0003237521047786	2.805819272396637e-09	1.0481542534860777e-07	-3.304802555937714e-05	0.000374764517151	1.0921719933732443e-09	1.4044844331543936e-07	0.0
