global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
4935.378646631631	n/a	n/a	24357962.385627475	13370.322609261291	n/a	178765526.67572367	n/a	4913.20531142588	n/a	n/a	24139586.43222348	6374.160927887857	8391.445729461946	n/a	n/a	n/a	n/a	0.1273122974	-0.0571255304	0.09413331	-0.0485229168	-0.1827323514	0.063596731	-0.0543069832	0.0157851441	-0.0813812942	0.0251304042	-0.1081570179	-0.1268536234	0.0003215508	-0.0362255593	0.0257834634	-0.0304855691	0.0240585351	-0.0749952972	0.0739908557	-0.1186498809	0.0126893807	-0.1096234457	0.0964648606	-0.1359789153	0.1066590454	-0.0147902117	0.0647570351	-0.3680440497	0.0295117141	-0.0633807558	0.1351280616	-0.016250712	-0.09386322	0.1560950611	-0.0123773545	-0.0733307668	0.1229093071	-0.0770329481	-0.0272285761	0.0516699497	-0.0584389157	0.0128373776	-0.1298362179	0.1113125154	-0.126872087	-0.002065052	0.1120954663	-0.0295461588	0.1170596919	-0.0684275772	0.1950602879	-0.2680308861	0.0952902627	-0.3315830091	0.1502695304	0.0459781945	-0.0766204427	0.0798540368	-0.0565897755	0.0980155264	-0.1389370408	0.1613580379	0.0514418292	-0.0649420415	0.2012364168	-0.0547547045	0.1479961797	-0.1315313541	0.0370225611	-0.0302101899	0.046468323	-0.0070728135	0.0229364245	0.0171525227	-0.0719514837	-0.0034606274	0.0651454619	-0.234264676	0.1744449924	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.1558500892286787	n/a	n/a	0.0242892503125871	0.2550288326816172	n/a	0.0650397054989483	n/a	0.1515728053885325	n/a	0.0229743153333499	n/a	0.0052080196856155	n/a	2.7123469045758567e-05	n/a	-0.0051841389130429	n/a	n/a	2.6875296269725627e-05	-0.0023320349940053	n/a	n/a	5.4383872132653004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4879.627973085069	-55.75067354656221	3108.137600895352	23810769.1557143	12905.5090014314	-464.8136078298921	166552162.58602688	216051.69002384075	4891.916454141965	-21.28885728391469	453.2154444548877	23930846.594304897	6291.887268684237	8148.130665330218	1.041797	44.155109	0.2088604047094716	0.1017478098668157	0.0667671852	-0.051351409	0.1062804294	-0.0335169486	-0.032042404	-0.0004086481	0.108049516	0.076975186	-0.119192145	0.0445323638	-0.0682867345	-0.2245936754	-0.0071089041	-0.1180062283	0.1256749081	-0.0416226271	0.0675025847	-0.1301404411	0.0019098687	0.077906664	-0.1154741714	-0.0467252059	0.2852756674	-0.1012260294	-0.0636628051	-0.1540265797	-0.0773806874	0.0341650781	0.0236416222	0.0222280659	0.0349944613	-0.0614172648	-0.0019484129	-0.0512549964	-0.0487234216	0.0344317587	-0.0312171551	0.0043151048	-0.0033606775	0.006132343	-0.0123439032	0.1124731819	-0.0052461314	0.1415319823	-0.1308249123	-0.0054946526	0.1082965211	-0.1958983162	0.0694800599	0.0410716175	0.1890634764	-0.0133668854	0.1781292639	-0.1076799936	-0.0934220556	0.0306988777	-0.078295529	0.0866923579	-0.0450345913	0.089723601	-0.2188182973	0.1187796198	-0.0228697574	-0.0789275626	0.1703604772	0.0591591309	0.0887655536	-0.0675345854	0.035101251	-0.0102916876	0.1384256191	0.0494807312	-0.0244246863	-0.0050981983	-0.0735338788	0.0776084146	-0.0879155299	-0.1570669917	-0.1718037775	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.1172041937458203	-0.0386458954828584	0.001493505237672	0.0137368230316077	0.1880335972253846	-0.0669952354562326	0.0353566336855181	0.004488361573836	0.1201330551964119	-0.0314397501921205	0.0144319509508241	0.0009884578921429	0.0053821596704394	0.0001741399848239	2.8967642718104357e-05	3.0324734314468343e-08	-0.0041227872327069	0.001061351680336	1.1264673893520518e-06	1.6997374566171018e-05	-0.0021319361876	0.0002000988064053	4.003953232482584e-08	4.545151907998422e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4910.266998807257	30.6390257221874	938.749897204861	24110721.999575622	12956.029436503371	50.52043507197232	167858698.75954187	2552.31435986137	4923.283817541467	31.36736339950221	983.9114866364308	24238723.548065685	6303.7082437587405	8068.888293360369	0.8555319999999998	36.260525	0.1639333971504302	0.0808707975351557	0.1080073739	-0.0615797144	0.050530494	-0.1235420592	-0.0616063338	-0.0539279357	0.0542176364	-0.0174741427	-0.039988664	0.0688998203	-0.1322803014	-0.0768452906	0.0843362864	-0.0830385539	0.1373317931	-0.0222609361	0.1420607336	-0.0277891742	-0.1397096711	0.0237060819	-0.2917764164	0.029953925	0.0755049526	-0.0096932237	0.1001370171	-0.0641370716	-0.0794140344	0.0929936844	-0.1140694018	-0.1084726931	-0.2738664839	0.0454023	-0.0117246232	-0.0302532625	-0.0234682964	-0.0506117412	-0.0626040901	0.0475183123	-0.0489065236	0.0879103085	0.0007299644	0.0553677888	-0.0941229976	0.0632154797	-0.1405527641	-0.1213742394	0.0236355488	-0.142214199	0.1021943837	0.0203188642	-0.0385910115	0.1075265575	0.0888763424	-0.0329560368	0.1510936658	0.006293988	-0.0923115395	0.1046387746	-0.0781025237	0.0485166552	-0.205435565	0.180294013	-0.0450096224	-0.0487917715	0.1485693786	0.034712523	0.097777736	-0.0278799695	0.083422369	0.0167666137	0.0171178988	0.0014519743	-0.0513853832	-0.0610289221	0.0743514753	0.0077110971	-0.0499134998	0.0818658924	-0.0095140334	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.1149298374176623	-0.002274356328158	5.172696707432367e-06	0.0132088675288502	0.1620866820853166	-0.025946915140068	0.0262720925094264	0.0006732424052858	0.0639489809144677	-0.0561840742819442	0.0040894721599989	0.003156650202919	0.0050771707924268	-0.0003049888780126	2.5777663255471785e-05	9.301821571138465e-08	-0.0031521389188997	0.0009706483138072	9.421581490967608e-07	9.935979764042169e-06	-0.0018170123514146	0.0003149238361853	9.917702259772861e-08	3.3015338851932134e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4912.383798344912	2.1167995376554245	4.480840282618219	24131514.582241587	12810.39528666457	-145.63414983880102	164106227.40059784	21209.30559927035	4932.059990106269	8.776172564801527	77.02120488717502	24325215.746007048	6290.027909487692	7980.65564969093	1.125016	47.682224	0.1494584245746562	0.0731537803867095	0.0006850737	-0.0735252565	0.1008901882	-0.0406391217	0.0388847265	0.0049913294	0.1962096111	-0.0370642482	-0.0251293452	0.0011577935	-0.0553965509	0.2213576504	0.0182795637	-0.1721104772	-0.012841558	0.1093425181	0.1370525847	-0.0695920501	-0.1087038376	0.1739760969	-0.053815632	0.0535435562	0.0651562365	0.0966001369	-0.0931882374	0.0588568059	-0.0828732088	-0.1683362204	-0.1127711101	0.1048194627	0.1052976689	0.0571654306	-0.116885584	-0.1377561828	0.0557834348	0.0346030631	-0.0264513431	0.0628873116	0.0291242766	-0.0056669417	-0.0309352771	0.1123140975	0.0627456077	0.1048130155	-0.0812956541	0.0251022623	0.0300811275	0.0863591056	-0.0797809498	0.1719156566	-0.0688397728	0.2403671596	0.0532413395	-0.1694395133	-5.9775e-05	-0.0081123096	-0.0542061009	0.0731964814	-0.0100917945	0.0607324821	-0.182141315	0.1189574423	-0.0764745528	-0.0993064804	0.0994965029	0.0812934913	0.0494774638	0.0538282188	0.0603788868	-0.0738761369	0.0206055546	0.006677012	-0.0181195375	-0.0943906743	-0.1179583443	0.1172166742	-0.0406220518	-0.1039391577	-0.2367819184	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.1304619524369599	0.0155321150192976	0.0002412465969726	0.0170203210336635	0.1177194253696143	-0.0443672567157023	0.0138578631093521	0.001968453468477	0.0131007299393814	-0.0508482509750863	0.0001716291249446	0.0025855446272253	0.0044858275567045	-0.0005913432357223	2.012264886848946e-05	3.496868224345202e-07	-0.0029721035216674	0.0001800353972322	3.2412744256591993e-08	8.833399343507762e-06	-0.0018198497557514	-2.8374043368000444e-06	8.0508633704917e-12	3.31185313350843e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4945.118216976216	32.734418631303924	1071.5421631294575	24454194.179870028	13107.40275176584	297.0074651012692	171804006.8969987	88213.43432588164	4939.335382209416	7.275392103147169	52.93133025453619	24397034.01794584	6348.311778178797	8110.224538677095	1.434752	60.809978	0.103972240283504	0.0472747844854562	0.0882970104	-0.115771243	0.0224074966	-0.2140066867	-0.079767416	-0.0945703423	0.0383441584	-0.0645646867	-0.0509580921	0.0722247382	-0.1849523333	0.1613435835	0.1486738168	-0.1276124426	0.0541747718	-0.1425350677	-0.1008871255	0.1407340892	-0.0892277708	-0.0753603473	-0.0369674242	0.1443439189	0.0125240702	0.0964416937	0.1572381184	0.0185605322	-0.0427157883	-0.0526179397	-0.1229287283	-0.1746924875	-0.0835992014	-0.1473360911	0.0927013881	0.0208516395	-0.0652450293	0.0306217065	0.1124127948	-0.1028445678	0.0707573739	0.1366784666	-0.0163693975	0.0432338394	-0.2048540007	-0.0292554709	-0.2146042861	-0.0203518791	0.0131333603	0.0357117935	0.0204857919	-0.0091854245	-0.2927158359	0.0200508712	-0.0473801295	-0.0233479243	0.2700994323	-0.0209215779	-0.0687540374	0.1270072024	-0.0653861764	-0.0071025284	-0.1582857209	0.22122459	-0.0557957936	0.0133670233	0.0754685324	-0.0053476587	0.1178586453	0.0648470092	0.1693545781	0.0804988546	-0.2178339542	-0.049407297	-0.0095305884	-0.0622151305	0.2467351265	-0.1589179964	0.0076742132	0.3223517587	0.2407060299	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.1227768208366484	-0.0076851316003115	5.90612477141065e-05	0.0150741477347544	0.1305067868876364	0.012787361518022	0.0170320214237349	0.0001635166145925	-0.0293374457420441	-0.0424381756814255	0.0008606857226673	0.0018009987551675	0.0039560686969275	-0.0005297588597769	1.5650479534809648e-05	2.806444495122267e-07	-0.0030517024243372	-7.959890266979975e-05	6.335985306236254e-09	9.312887686705544e-06	-0.0016079760885233	0.0002118736672281	4.4890450864683676e-08	2.585587101262691e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4859.092873920149	-86.02534305606696	7400.359647914008	23610783.55738157	12291.667909178015	-815.7348425878245	151085099.98951665	665423.3334117827	4867.844194429554	-71.49118777986223	5110.989930175522	23695907.10124151	6175.7280066626845	7611.2378827539505	3.267437	138.485794	0.9647235294781946	0.6813068325960722	-0.4572391993	0.0559182216	0.2180608989	0.0195327023	0.3029128327	0.4583691067	-0.224093132	0.2897167116	-0.1533123415	-0.4473831227	-0.0789038251	-0.1158910803	0.3163269619	0.258338802	-0.2346238981	0.1862738687	-0.2191312664	0.049526863	-0.0497995552	-0.1328452557	-0.0122323552	-0.0749068325	-0.0906315274	-0.0018463212	-0.0202019542	0.1255046974	-0.0442589703	0.0262657592	-0.0102620157	0.2008882876	-0.104367151	0.0030268857	0.0795538366	0.1365661844	0.0490333592	-0.0404493298	0.1023463764	0.0146112878	-0.0492255349	-0.5486781975	-0.0380114292	-0.0877605637	-0.3527681548	-0.2925909965	0.1954965719	0.3240450777	-0.049969504	0.1166790384	0.2796614207	0.0552388502	-0.0818234633	-0.0126446445	0.0634404085	0.1458024585	0.0168098131	0.0709655971	0.0173590881	0.1299768538	0.4249624133	-0.4142818531	0.3323609045	0.3922411338	-0.0820347408	0.0002897854	-0.274615382	0.1331283617	-0.0916463489	-0.3187485992	0.0391427723	0.1622765799	0.100176545	-0.0867720385	0.0121041149	0.1004510749	0.0184911159	-0.0465695628	-0.0718450775	-0.0592366346	0.0367911575	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.1456190387996656	0.0228422179630171	0.0005217669214699	0.0212049044609385	0.1991129159196418	0.0686061290320054	0.0396459532860223	0.0047068009407561	-0.5436321337224612	-0.5142946879804171	0.2955358968156359	0.2644990260848746	0.0100791722612975	0.00612310356437	0.0001015897134729	3.74923972600006e-05	-0.0021981884540673	0.0008535139702698	7.284860974458873e-07	4.832032479594787e-06	-0.0018109684439385	-0.0002029923554152	4.1205896357010886e-08	3.279606704941032e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4933.940628867394	74.84775494724454	5602.186420642769	24343770.12918837	12551.414059991706	259.7461508136912	157537994.90535748	67468.06286252881	4931.193862191363	63.34966776180954	4013.180405531651	24316672.906513773	6254.436041594695	8053.638944240933	3.217752	136.379959	2.1579482141935875	1.598710401531842	0.0043794641	0.2038749966	0.0219436185	0.1960843338	0.1779238564	-0.144736119	-0.086949168	0.0718501696	0.1984688937	-0.0417353985	0.1321812612	0.0829163035	-0.218885913	0.1453297034	-0.1030398217	0.3942768187	0.1423374476	-0.3034922909	-0.1320344751	-0.0364178204	0.0405529114	-0.0710854616	0.0194148868	0.1495907552	0.1854519043	0.0249271431	0.0790554715	0.0630097574	-0.0001123473	0.0361975016	0.0299694941	0.1278511983	-0.0210622982	0.0505578836	-0.14116229	0.0436677661	-0.0178018131	0.0788958648	0.1021968695	-0.1041214198	0.1511184026	-0.1319021205	0.288202375	0.2019051676	0.3855891978	0.1139503548	-0.26386096	0.1540103302	-0.0413634176	0.3300242883	0.1432456969	0.0197701962	0.0495709047	-0.1068017081	0.0528689109	0.1113640891	0.0557545424	-0.1964277359	0.0538787178	0.149971261	0.3435359758	-0.0183243871	0.0802095028	-0.4649431855	-0.1125371341	0.0554557394	0.1749525918	0.2291362011	0.0059329161	-0.1951181569	0.1943494998	0.0003752015	0.3677630327	-0.1857158956	-0.0936955984	0.1264809893	-0.1277461751	0.1961242352	-0.0076200128	0.1252819198	0.12017379	0.1118139553	0.100428619	0.1220818443576234	-0.0235371944420421	0.0005539995222025	0.0149039767217589	0.2171807566540735	0.0180678407344316	0.0471674810608358	0.0003264468688047	0.6052127250762922	1.1488448587987534	0.3662824425942717	1.3198445095883278	-0.0063848265367181	-0.0164639987980156	4.076600990397965e-05	0.000271063256421	-0.0040770635611311	-0.0018788751070637	3.530171667944004e-06	1.6622447281503005e-05	-0.0028180609432263	-0.0010070924992878	1.0142353021217471e-06	7.941467479737503e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4973.594754221438	39.65412535404448	1572.4496575942733	24736644.779219005	13052.082402059475	500.6683420677691	170356855.03015065	250668.78874888868	4970.559912134011	39.366049942647805	1549.6858880870411	24706465.840113662	6341.007792859492	8158.573443700177	1.625869	68.910187	0.6010461465425635	0.2674084921568667	0.0948750488	0.1958026646	-0.169460105	0.0580397754	-0.0441666414	-0.1276947238	-0.1731487604	-0.0580101585	0.311411982	0.0613397723	-0.0006048732	0.2209865087	0.0187234624	0.1589763309	-0.0940194309	-0.2002471234	0.0588745928	0.0531498893	0.0024448112	-0.0293031811	-0.008796725	0.1111612189	-0.0093913912	0.0802203129	-0.1238660936	-0.1273831118	-0.0031069969	0.0569707823	-0.0933290917	0.130939635	0.0797000771	0.0017467223	-0.0104240562	0.167844786	-0.1666039286	-0.0602270288	-0.0130948698	-0.1241083667	-0.0791401371	0.1062210873	0.1008517885	-0.2137120158	0.1006054516	-0.0485426372	0.01271424	-0.2385211893	-0.0715812437	0.2176223668	-0.1160726519	0.0416851926	-0.129565629	-0.1050043756	-0.0241174833	0.0843234863	0.1256214671	0.1256328906	0.1113187126	-0.1823224215	-0.0451365457	-0.0123473296	0.2402774006	-0.0343895163	0.1251013853	-0.0988469675	0.1493682244	0.0715958441	-0.0769113479	0.2186883664	0.1002651757	0.2672099298	-0.4078820511	0.1603252185	-0.225576149	0.0771627741	0.0064562988	-0.1183598612	0.1194077761	-0.0116829	0.1340499464	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0713129230423845	-0.0507689213152389	0.0025774833715129	0.005085532992849	0.038489793984354	-0.1786909626697194	0.001481464240958	0.031930460139831	0.5197109243558771	-0.0855018007204151	0.2700994448948401	0.0073105579264335	-0.0037561763819796	0.0026286501547385	1.4108861012541356e-05	6.909801636006742e-06	-0.0024509742079388	0.0016260893531922	2.644166584565351e-06	6.007274567981229e-06	-0.0013511112144133	0.001466949728813	2.151941506864534e-06	1.8255015137133824e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4980.969205490512	7.374451269073688	54.38253151994253	24810054.22604478	12928.64636982957	-123.43603222990532	167149896.95610732	15236.454052662226	4955.120235439266	-15.439676694744776	238.38361643824496	24553216.547659688	6321.520526737626	8200.918098128652	1.06305	45.055893	0.2690494929119035	0.1502776915072141	0.0860060838	0.1799546708	-0.0986349514	0.1218784593	0.0227151982	-0.0478648714	-0.1289491966	-0.0418658902	0.2404857358	0.0166589934	0.0386141658	0.1868279887	-0.0513075358	0.1203311265	0.0353836672	0.0586489718	0.1161365009	0.0669723446	0.0479303664	0.0214336406	0.0427177114	0.0008748071	0.0859195338	0.0757218759	0.0306753928	0.0093165366	0.1570227386	0.0052836297	0.1706890064	-0.0569654793	0.1004707282	-0.1030520029	0.1949246789	-0.031402735	0.0348618068	0.0040655555	-0.1000504623	-0.0405649057	-0.1966374277	0.0276869121	0.081505904	-0.164224358	0.1645646396	0.0121145877	-0.0185143898	-0.1297222855	-0.2046279078	0.2141461025	-0.0199045884	-0.0813833771	0.0040734837	0.0601599133	-0.0030083732	-0.0784591114	0.0280840303	0.0710730004	0.0780459942	-0.2002309481	-0.0521833987	0.039766941	0.2135898589	-0.0905756315	0.0896231651	0.0266918589	0.1147707947	-0.1104778456	-0.0839928449	0.0980426436	-0.09048984	0.0275775378	0.0749757809	-0.1016099991	-0.1002868301	-0.0620046448	-0.0460868118	-0.0142971127	0.102252875	0.0558425754	0.1168928569	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0641764160253757	-0.0071365070170087	5.092973240381581e-05	0.004118612373862	0.0930909394618595	0.0546011454775055	0.0086659230098915	0.0029812850874557	0.4745968149630428	-0.0451141093928342	0.2252421367730646	0.0020352828663086	-0.0016971057685644	0.0020590706134152	2.880167989694563e-06	4.239771791030047e-06	-0.0020149913019398	0.000435982905999	1.9008109432333322e-07	4.060189946893049e-06	-0.0006022101133364	0.0007489011010769	5.608528591941931e-07	3.6265702060463973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4867.147780949576	-113.82142454093535	12955.316684527845	23689127.521602385	12940.008879361088	11.3625095315183	167443829.7979438	129.1066228538442	4916.687930140798	-38.43230529846824	1477.0420905546696	24173820.20239221	6265.066601224319	7506.426372793897	3.391483	143.743301	0.7667487728934024	0.4010272936882502	-0.4476672633	0.0956132591	-0.3364931225	-0.0240007212	0.0105659659	0.0625324106	-0.1615562787	0.0717328857	0.111272076	0.0157982612	0.0655878076	0.0615885275	0.1007977057	-0.1254967946	-0.3975948008	-0.1195925404	-0.1864121494	-0.1610218169	0.2766019832	0.2534278809	0.229483298	-0.0414890052	-0.0312351527	-0.2088633838	-0.0214149955	0.0540139292	0.1284412556	0.0430989017	-0.1115207716	-0.0758087224	-0.1184109845	-0.0056471291	-0.0587678342	-0.2787918394	-0.0115017357	0.0128931758	-0.0617601493	-0.1042099226	-0.0782242436	-0.0499286762	0.0389875381	-0.1430928653	-0.0256099553	-0.2446659295	0.0777218693	0.1442847912	0.474856823	0.0260474822	-0.450029671	-0.0691975955	0.1207780319	0.114328148	-0.4057000759	0.0791995602	-0.0499920494	0.1198914091	0.2934874528	0.0765874674	0.1898875008	-0.4155830999	-0.4025751527	-0.4781858672	0.2250759253	-0.0995558653	-0.2000895839	-0.2569936884	0.2000120387	-0.0136462338	0.1368788753	-0.0234534535	-0.00995362	0.0015670911	-0.0148853471	0.0100776572	-0.0034639497	-0.0004350734	0.0288589622	0.0699237413	0.009614174	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.1731979826183334	0.1090215665929577	0.0118857019823827	0.0299975411830605	-0.0159070661238729	-0.1089980055857324	0.0002530347526692	0.0118805652216673	0.1022008679850756	-0.3723959469779672	0.0104450174169028	0.1386787413256169	-0.0039791934558619	-0.0022820876872975	1.583398055917417e-05	5.207924212514853e-06	-0.0019180298909362	9.696141100359988e-05	9.401515223809016e-09	3.678838662524731e-06	-0.0017498260897702	-0.0011476159764338	1.3170224293661042e-06	3.0618913444404684e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
