global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
6377.0393921068	n/a	n/a	40666631.408481866	16237.023594037224	n/a	263640935.1933215	n/a	5912.882299571538	n/a	34962177.088586405	n/a	7659.257411166012	9915.768193634463	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0253847654146426	n/a	n/a	0.0006443863151564	0.0580276917663979	n/a	0.003367213011736	n/a	-0.0761115139622603	n/a	n/a	0.0057929625576273	0.0056248786465685	n/a	3.163925978862228e-05	n/a	-0.0015022243003421	n/a	n/a	2.256677848538312e-06	0.0004577294744284	n/a	2.095162717604993e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6320.594363799185	-56.44502830761485	3186.0412206474416	39949913.11169002	15902.075509105009	-334.9480849322153	252876005.4972773	112190.21959975857	5909.494918844059	-3.387380727479467	34922130.19584375	11.474348192899324	7605.430739470778	9731.645223976268	1.26762	32.867107	0.0607851894009776	0.0379426824277486	-0.1381246574	0.0123363769	-0.1081234105	0.0827306792	0.0909773169	-0.256754929	0.1189601231	-0.0671642174	0.1752702406	-0.2182328736	0.2833090039	0.0826091568	-0.2854494209	-0.1639725961	0.0639397298	-0.0450637668	0.0323642412	-0.0434413921	0.0654624425	-0.1067652881	0.1737029457	-0.0309084051	0.053230172	-0.1388840813	0.1525131231	-0.0815386404	0.0373498818	-0.1209622746	0.0445226595	-0.1940805943	0.0473508132	-0.1560524014	0.048584951	-0.0697422327	-0.0097534579	-0.0233078201	0.1487010037	-0.081601467	-0.0018953676	0.074952185	-0.1134211555	-0.0179473701	0.0909259996	0.0183610464	0.0021879637	-0.0787456768	-0.0194652846	-0.0729304365	0.0980992606	-0.053689221	-0.022483806	-0.0354280565	-0.0429972245	0.1138125547	0.0537228831	0.1482993376	-0.1319898806	0.0770090042	-0.1120706677	0.0927920547	-0.0227800556	0.076727049	-0.0621558003	0.203817344	-0.2236786756	0.0161837306	-0.3283329646	-0.0258323603	0.0416339469	-0.0190565528	0.0339141749	-0.0559427353	0.0327695771	-0.0733747466	0.021213972	-0.0827003313	0.0980275895	-0.0771478146	0.0155675084	0.0530994833	-0.0222227143	0.1158721507	0.0025047245	-0.1322870374	0.0159406402	0.0047385326	0.0520011109	-0.0369301025	-0.1093239089	0.1014179353	0.1167800981	-0.0773086639	0.2768486776	0.0168854344	-0.0689269611	0.0706748821	-0.0319574992	0.125581897	-0.056604289	0.0196449893	-0.1977849619	0.1080164546	-0.0959034134	0.1868187319	-0.1381992026	0.1335848373	-0.1701952295	0.0436512521	-0.0159153249	0.0764642985	-0.0893953134	0.0991097577	-0.0647668638	0.1660410629	0.1275049445	0.1274737517	0.1274217694	0.1273490061	0.0	0.0257625617472143	0.0003777963325716	1.4273006890462586e-07	0.000663709587779	0.0308263215918458	-0.0272013701745521	0.0009502621028838	0.000739914539373	-0.0530454244464664	0.0230660895157939	0.0005320444855506	0.0028138170547057	0.0054819096252035	-0.0001429690213649	3.005133313889878e-05	2.0440141070065763e-08	-0.0015156257739228	-1.3401473580699954e-05	1.7959949413419882e-10	2.2971214865790866e-06	0.0005041576470439	4.6428172615500015e-05	2.541749330728417e-07	2.1555752124146656e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6283.773487031582	-36.820876767603295	1355.776965935028	39485809.23632105	15670.80113022748	-231.27437887752785	245574008.0631389	53487.8383251863	5892.087692614629	-17.407226229429398	34716697.377460785	303.0115250025348	7590.763423786828	9629.743081687797	1.256608	32.581593	0.0881275812407158	0.0444350659957028	-0.1508572548	-0.1262153811	0.0033935855	0.1218685463	0.1706112133	-0.086871986	-0.0507265737	0.0559427845	0.0366428295	-0.0507392326	0.2706341878	0.0297840713	0.0047482289	-0.0116150896	0.1242188355	-0.0876712939	0.0701195747	0.1695174822	-0.0122449835	-0.0698194707	0.1351862823	-0.0289241142	0.0263273709	-0.0740275039	0.1506466529	-0.0888991671	0.0437885172	-0.0446240352	-0.1563660438	-0.1011330398	0.2020293415	-0.0964514658	0.0306618026	-0.0127947021	-0.0125186948	-0.0390003656	0.1354087266	0.0201886668	-0.0860986487	0.0865832637	-0.0476049429	-0.0721151101	0.1698208683	0.0096833124	-0.0974806217	-0.037858548	-0.0818192408	0.0094485682	-0.0386254043	-0.0014335659	0.1345806307	-0.1281198458	0.1155071371	-0.2599934785	-0.0422793459	0.1415473665	-0.2092499513	-0.0812009437	-0.0105555199	-0.0229434177	-0.1254687499	0.0776226037	0.0121810725	0.0966994076	-0.0948861211	-0.029171773	-0.233180318	-0.0118158055	0.0995951148	0.1113182818	0.1440272252	0.0193367441	0.0567059506	-0.1303878291	0.1495679556	0.0845490643	0.0287392423	0.0362353291	-0.0562386358	0.0704991683	0.0373984857	-0.0942531003	0.0364854453	-0.1426870201	0.1447348695	0.0057416055	-0.1159430012	-0.06849222	-0.0657154699	-0.0845106273	0.1354274448	0.0068141828	0.2516335197	-0.128638243	-0.0417196389	0.0963064781	0.0356971664	0.0765024067	0.0367923666	-0.0157972726	-0.0698328303	0.0406682268	-0.0265912234	0.2180908059	-0.1270341464	0.0252552077	-0.0546995616	-0.0585812965	0.0641631759	-0.0006882297	-0.1110726527	0.0761490325	-0.0682178447	0.0612015895	0.1274217694	0.1271411872	0.1266740078	0.1260209168	0.0	0.0512431324963813	0.025480570749167	0.0006492594857033	0.0026258586280416	0.0319664378189799	0.001140116227134	0.0010218531468347	1.299865011374494e-06	-0.0281034165459317	0.0249420079005347	0.0006221037581103	0.0007898020215541	0.0052970290993903	-0.0001848805258132	2.805851727978761e-05	3.4180808824965454e-08	-0.0012629007599844	0.0002527250139384	6.386993267016448e-08	1.594918329569175e-06	0.0007978498345699	0.0002936921875259	6.365643585232168e-07	8.625510101380712e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6265.42751174226	-18.34597528932136	336.5748093163899	39255581.90489681	15645.080791518269	-25.72033870921223	244768552.9731339	661.535823316601	5874.706104981135	-17.381587633494746	34512171.819902614	302.1195886608575	7551.101510979445	9455.456366942752	1.134047	29.403795	0.1095840182676418	0.0583133576825821	-0.0326463924	-0.0797597431	0.1190099944	0.1520142279	0.1204087325	0.0127697921	-0.0179856705	0.1004150252	0.1049370901	0.0009355329	0.2573035162	0.1157926328	-0.0304964636	0.1292749684	0.0829142134	-0.1657388229	0.0144542927	0.1682938667	0.0723742828	-0.0758310097	0.0491215124	-0.1293351113	0.105256946	-0.0407259549	0.0750223212	-0.0230384105	-0.0403474227	0.0068113354	0.0213281451	0.0672793291	-0.0130827884	-0.1872538418	-0.0072399876	0.0915066987	-0.0104222006	0.030242204	-0.1330004073	0.0890118281	-0.1548520673	-0.171795541	0.0578837602	0.2333329411	0.0208733457	-0.0349026664	-0.0537875382	0.0237419175	-0.0378246862	0.1026918746	-0.0154847673	0.1157620838	0.0278350585	-0.1030671261	0.0115736468	-0.0416573848	-0.0075384428	0.1061438862	-0.0942664062	-0.0872469644	0.0718034109	-0.0249746194	-0.2060996957	-0.0528189029	0.1044722731	0.0415237601	-0.1211462879	0.0037252339	-0.1447165689	0.1072266565	0.1093484871	-0.1544510311	0.0585076749	-0.0272681457	0.0239088828	0.1507028768	0.0450654472	0.0963385621	-0.0961190608	0.0312424346	-0.1059615636	-0.0505865568	0.0006016169	-0.0225622553	-0.0567378041	0.203646291	-0.0297844819	-0.1026464422	0.0817205626	-0.0210409922	0.0626834309	-0.0856891391	0.083402847	-0.0252394229	0.2385144071	-0.1112001339	-0.0009784583	-0.0264815922	0.0426582748	0.0298085898	0.002355148	0.0099072782	-0.0896675814	-0.064332425	0.0567037482	0.1539967449	-0.0065281683	0.0112746641	-0.0232875337	0.094675439	0.0467367784	0.0053990022	-0.0876285744	0.0268425232	-0.0465237225	0.062372277	0.1272554736	0.1264769259	0.1251828728	0.1233785885	0.0	0.0349333864219971	-0.0163097460743842	0.0002660078170108	0.0012203414869085	0.0601283878605301	0.0281619500415502	0.0036154230267063	0.0007930954301427	-0.0283667856733842	-0.0002633691274525	6.936329729509269e-08	0.0008046745294397	0.0043841714611337	-0.0009128576382565	1.92209594006192e-05	8.333090677234174e-07	-0.0016467579992747	-0.0003838572392903	1.4734638015557068e-07	2.711811908175213e-06	0.0007981140175081	2.6418293819999855e-07	6.369859849429197e-07	6.979262483598427e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6269.23070013468	3.803188392419543	14.464241948234744	39303253.57151117	15598.70286542107	-46.37792609719872	243319531.0836955	2150.912029077226	5886.56003527882	11.85393029768511	34651589.048941776	140.515663502377	7545.847918103978	9443.02757186068	1.0042	26.037106	0.0709696565864804	0.0370385121325738	0.0573524971	-0.121888651	0.0874757249	0.1166702074	0.0283463481	0.10863795	-0.0476875284	0.0327635104	0.0470924517	0.0753607684	0.1497775434	0.0989539168	-0.0195982661	0.0789565996	0.0610969753	0.0005201082	-0.072776096	0.1061481857	-0.0069869515	-0.1354543822	0.083159072	-0.0346505374	0.0248000083	0.1057536331	0.0505648577	-0.0965681146	0.0608533808	0.1358315594	0.0318464333	-0.1447820082	-0.0360789545	-0.0890143704	0.0231493574	-0.0469126635	0.109431714	0.1223726524	-0.1337829455	-0.043243726	0.0787822478	0.1047508935	-0.0174738414	0.063960252	-0.061542704	0.0183185435	-0.0715602269	0.0601904763	0.1216769027	-0.0327627629	0.1128508105	-0.0025411653	-0.1218326991	0.2245766129	0.0080154554	0.0249379577	0.1076431737	-0.0092780564	-0.0199046987	-0.1191471376	0.0335159791	0.0073877984	-0.1074988953	-0.0658823864	0.023248765	-0.0376065265	-0.1660094263	0.0039770016	-0.0101442901	-0.037338628	-0.0337267931	-0.0520110653	-0.0365891447	0.0252380289	0.00835881	0.0423569646	-0.0247318134	0.071654751	-0.0750126646	-0.1354647261	-0.0371650406	-0.0825847155	0.075022758	0.0657691545	-0.1718453586	-0.1070642182	-0.0614650367	-0.0117039872	0.0692607221	-0.0181213971	0.0511932889	-0.0374465213	0.0751709361	0.0247921258	0.1630214086	-0.1138462965	-0.007173182	-0.0905837961	-0.003384915	0.0704451501	0.0641488309	-0.0027340742	-0.0427860552	-0.0854798957	0.0920364916	0.0573654949	0.0006121862	0.0064323461	0.0282636253	0.0688560056	0.0577041328	-0.1008094372	-0.0253488238	0.0046687035	0.0419686851	-0.0366196101	0.1270061656	0.1254827008	0.1229571148	0.1194495774	0.0	0.0574001761255686	0.0224667897035715	0.0005047566395845	0.0032947802192462	0.0521661011059677	-0.0079622867545623	0.002721302104598	6.33980103618798e-05	-0.0286029114036807	-0.0002361257302965	5.5755360508055736e-08	0.0008181265407668	0.0039630182084504	-0.0004211532526833	1.5705513320509416e-05	1.7737006224572364e-07	-0.0012639290941141	0.0003828289051606	1.4655797062646377e-07	1.5975167549480894e-06	0.000796007087391	-2.106930117099968e-06	6.336272831767031e-07	4.439154518342883e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6268.13908510378	-1.0916150308994474	1.1916233756856016	39289567.590205655	15631.965805951288	33.26294053021775	244358354.9584303	1106.4232127168025	5894.630686178377	8.070650899557222	34746670.92643576	65.1354059425238	7561.823097444095	9389.389499180754	0.985429	25.550398	0.0835111180948167	0.0520746355432545	0.1082411468	-0.0226945278	0.0083181883	0.1438144003	-0.0354368024	0.0100200884	0.0431957004	0.0245244566	0.0945147498	0.16676798	0.0204455082	0.0462377223	-0.0027977821	0.0230267727	0.0851394185	0.132372864	-0.0100689973	0.0851975186	0.0899799244	-0.0930790626	-0.0657082573	0.0929072013	0.1762690666	0.1338076859	-0.0758510872	-0.0225894863	0.0181140475	0.0466201496	0.0325660583	-0.0212673536	-0.0135112336	-0.0905451748	-0.0130582348	-0.0250258719	-0.0826849231	0.0897634254	-0.0592979455	0.0211570522	0.1089699291	-0.1809043296	0.0244349847	0.0124791856	-0.0081271606	0.0801441378	-0.1192554595	0.0603485773	-0.1264851621	0.0829829348	-0.0544066514	-0.05780409	0.0395550674	-0.0661505887	-0.0449867295	0.0988966061	-0.1470024308	-0.0030228655	-0.0821237831	0.0115363107	0.0390856737	0.1566614244	-0.0738698864	-0.0656429459	-0.0277844604	-0.0796968563	-0.0989703195	0.0278167917	0.0354462736	-0.0601572709	-0.1294462729	-0.0132225906	-0.0375893258	0.1069594167	0.1159789287	0.112296183	0.0006383934	0.1248259412	-0.0834773253	-0.063150089	0.0728369156	-0.1663870191	0.0200048787	-0.0866027147	-0.0174853593	0.0094687197	-0.0459328467	0.065134959	-0.0431221383	0.0078382873	0.0636679046	-0.0105499502	0.0132255254	0.0135050311	0.1514051364	-0.0468809202	-0.0386643636	-0.1228337098	0.0515464483	0.0459482695	-0.0049333849	0.0022030121	-0.0924115083	-0.0476979417	0.0430371792	-0.083377195	0.0842513774	0.0298921646	-0.0055893769	0.0665394152	0.0556180239	-0.0479201066	-0.0045633777	-0.0268034755	0.0899524697	-0.093657723	0.1266740078	0.1241611056	0.1200097957	0.114274858	0.0	0.0440135327311139	-0.0133866433944547	0.0001792022213702	0.0019371910634728	0.0088540992587553	-0.0433120018472124	7.839507368389117e-05	0.0018759295040129	-0.0288581569449704	-0.0002552455412896	6.515028634827106e-08	0.0008327932222605	0.0035580619039109	-0.0004049563045394	1.2659804512062058e-05	1.63989608586288e-07	-0.0013900862797677	-0.0001261571856535	1.5915635492036877e-08	1.932339865198404e-06	0.0007959760313469	-3.105604409997086e-08	6.335778424787612e-07	9.64477875139335e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6259.994029665882	-8.145055437898009	66.34192808643192	39187525.25145249	15601.141595099954	-30.82421085133319	243395619.07035795	950.1319746074468	5892.809206433056	-1.821479745321085	34725200.34342218	3.3177884626149643	7554.95234834535	9349.638294842583	1.078972	27.975813	0.1109615750286235	0.0575666618343325	0.0762224803	0.0411574689	-0.0998444929	0.1273807826	-0.0315770819	0.0198062277	0.0971844026	0.0520571263	0.0160455611	0.0802108388	0.0036897752	-0.0905929461	0.059165491	0.0064822952	0.005438833	-0.0120352245	0.0884547558	-0.0738382609	0.0787891215	0.027133922	-0.0372481828	0.1919823802	-0.02403533	-0.0525682217	0.03184019	-0.0523174027	-0.0714352492	-0.1541201595	-0.0721149618	-0.1034294815	-0.0001450503	0.0286651132	0.0169471734	0.1117962619	-0.1617067917	0.0007614888	0.0626937789	-0.0766424974	0.0889190524	-0.1050856493	0.0128443868	-0.0602008492	-0.0673913765	0.0535258403	-0.072962496	0.1258262095	-0.1633124505	0.1412690312	-0.0317528758	-0.0116371877	0.0290957962	0.1329933083	-0.0716518098	0.1465492278	-0.1132730036	-0.0364105831	-0.0517452168	0.1286427615	0.0647831852	0.0155676432	-0.040118517	-0.0078299345	-0.0121172515	0.016507498	0.01863366	-0.0297847912	0.0449182711	-0.0965075052	0.0412269821	0.0978881132	0.0012061097	0.1708986921	0.1707910064	-0.0019417078	0.0992953869	0.0352213697	-0.1082984803	0.0320786673	0.1286681903	0.0839972614	-0.1311817297	-0.0174909842	0.1405956679	-0.0143595391	-0.0620393316	0.0590739034	-0.0587832965	0.0225839286	0.0863564803	-0.0335014431	-0.0114751052	0.0676356785	0.0971013547	-0.0151738601	-0.1445615084	-0.0075417443	0.0094671504	-0.055334922	-0.0652889867	0.0797539997	0.0471606558	-0.0147175674	0.0689113084	-0.0458633299	0.0670723139	-0.0896375106	0.1086816521	-0.0188133652	0.0013820844	-0.0098987016	-0.0038507087	-0.0408465694	0.0453474889	-0.0927526475	0.1262592171	0.1225155882	0.1163582113	0.1079083962	0.0	0.0501004604559511	0.0060869277248372	3.705068912739181e-05	0.0025100561378983	0.0452475571324555	0.0363934578737002	0.0020473414264548	0.0013244837760047	0.0024542757073007	0.0313124326522711	0.000980468438603	6.023469247446351e-06	0.0030570586374769	-0.000501003266434	9.34560751297212e-06	2.5100427297753774e-07	-0.0012421398960698	0.0001479463836979	2.188813244928625e-08	1.5429115214082934e-06	0.0008904015167713	9.442548542439998e-05	7.928148610686317e-07	8.916172297633572e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6266.415018850286	6.420989184403879	41.22910210623159	39267957.18847244	15635.699040670956	34.55744557100115	244475084.49043864	1194.2170443927073	5884.661385779491	-8.14782065356485	34629239.6252842	66.38698140265794	7534.218670441736	9397.864026465491	1.25367	32.505421	0.075820081195514	0.0370255152543437	-0.1239469895	0.1085984275	0.013114817	0.0738747216	0.0622906454	0.0350453075	0.1048374619	0.0634939476	-0.1491766906	-0.039698023	-0.0417649255	-0.0179015847	0.0121306493	0.0105746174	-0.0646144741	-0.1369415435	0.0572426156	-0.0270252283	0.0369196021	0.0181901457	0.0095110612	0.0191949322	0.0654263095	0.0176125517	-0.1117230449	0.026109171	0.1270626987	-0.1581002401	-0.1421506158	0.1000278301	0.1315933574	0.0810591351	-0.0043245651	0.1180510452	0.1866716154	0.020337189	0.0377047759	-0.0868175244	0.099850628	0.0583799364	0.095015597	-0.1638552419	-0.1568715324	-0.0954295495	-0.1534307073	-0.0328716061	0.082202773	-0.1791726214	-0.0004255283	0.0082810255	0.0164449534	-0.017366732	-0.1085603274	0.0928218649	-0.102580008	0.043311229	0.0732055868	0.1089801249	0.0792919522	-0.1260709685	-0.0432105446	0.0189063132	0.0209406048	-0.0046222128	-0.0264159662	-0.1150419297	0.1031825635	-0.0659683532	0.1266236022	-0.0155435171	-0.0688593144	0.0201256201	0.1129512027	0.0301892491	0.1143059302	-0.2780403886	0.0062732135	-0.0221481467	0.125851618	0.0326926097	-0.0073392344	0.0337503599	0.1075030095	-0.010051401	-0.081484357	0.2671783741	-0.0379604937	0.1890616226	0.0167198379	-0.0205606019	-0.0405656117	0.0639846652	0.0948275185	-0.0063146186	-0.0307434107	0.1051507002	-0.0308133204	-0.0886879221	-0.0142363803	0.0575710695	0.136327451	-0.038891225	0.0293062646	0.0069571349	0.0677199228	-0.0440175441	0.0121262663	-0.0115300679	-0.0452503404	0.0407630505	0.1478611954	-0.0812881235	0.155520392	-0.1274211792	0.125762064	0.1205504417	0.1120237907	0.1004165861	0.0	0.0602341081449679	0.0101336476890167	0.0001026908154851	0.0036281477840196	0.026071533716987	-0.0191760234154685	0.0006797248703559	0.0003677198740305	0.0246846345158644	0.0222303588085637	0.0004941888527574	0.0006093311811818	0.0028150032562229	-0.0002420553812539	7.92424333254553e-06	5.8590807594019236e-08	-0.0010511748820314	0.0001909650140383	3.6467636586686296e-08	1.1049686326137276e-06	0.0009429821471282	5.258063035690002e-05	8.892153298025103e-07	2.764722688728956e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6270.249132154246	3.834113303959384	14.700424827598344	39316024.17928107	15578.8723614861	-56.8266791848564	242701264.05547547	3229.271467178592	5882.589241225593	-2.072144553898397	34604856.1809831	4.293783052250787	7525.909755826985	9394.540925911664	1.259951	32.668259	0.0407387798639921	0.0197442324141557	0.0702291915	-0.048771499	0.111505497	-0.0356810458	0.019002575	0.1796718079	-0.082123858	0.0436643881	-0.0329726859	-0.0317817092	-0.0692617323	0.0752944687	-0.0229193485	0.1008807001	0.0143689708	-0.0135420309	0.0096403701	0.0527056538	-0.0726906602	-0.0434072648	-0.0096042523	-0.1103545973	0.0352733872	0.236711533	-0.1931052757	0.0856691581	0.0068298488	-0.1097119878	0.0415544832	-0.0114793663	-0.0327916849	0.0821919427	0.0306734488	-0.0158077631	0.1284001185	-0.2055647897	-0.151443959	0.1605696953	0.0614399511	-0.0361009135	0.0050803197	-0.0168893571	-0.0575977117	-0.0227504122	-0.1305975419	0.1171657775	0.0523829897	-0.2459262126	-0.0576437972	-0.021494094	0.0771754421	0.0575589254	0.0028931048	-0.0426760792	0.0250649386	-0.0258397102	0.0730373463	-0.1321036131	0.1248527751	-0.0808389733	-0.017398465	-0.0934669791	0.0420242748	-0.0734695219	-0.0486309716	-0.134435388	0.0999483143	0.0407584226	0.0249451086	-0.0342270029	-0.0895952591	-0.0189165585	0.0261309924	0.0306656107	0.0311119283	-0.0375403828	0.122209057	-0.0221861128	0.1406083302	-0.1238258088	-0.0302092203	0.2251765783	-0.0160362189	0.2021375943	0.0193501545	0.0678933858	-0.040837802	0.0913799869	0.0266893905	-0.0791157702	-0.0317911434	0.0654678713	0.0452807272	-0.089206284	0.0777656874	-0.0571787991	-0.0091577368	-0.0026813987	-0.0117225473	-0.0003522051	0.1902316017	0.0242933728	0.0405587087	-0.0254627078	0.0401199391	-0.0637284416	0.0477832572	0.0013683355	-0.0677836167	0.004665393	0.1820204598	-0.0930217817	0.0954649016	-0.1101393296	0.1251828728	0.1182707928	0.1070319699	0.0918775579	0.0	0.0602498254890093	1.5717344041397963e-05	2.4703490371566805e-10	0.003630041471456	0.0197229575741175	-0.0063485761428694	0.0003889950554704	4.030441904181177e-05	0.0157067067509331	-0.0089779277649312	8.060318695232431e-05	0.0002467006369598	0.0026128587805755	-0.0002021444756473	6.827031007230489e-06	4.0862389034762286e-08	-0.0007933317721187	0.0002578431099126	6.648306932945267e-08	6.29375300652997e-07	0.0008950385604453	-4.794358668290001e-05	8.01094024683995e-07	2.298587504020748e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6273.166252576731	2.917120422484913	8.50959155927856	39352614.83246758	15589.32062808766	10.448266601561045	243026917.64531943	109.16627497729598	5889.90147993184	7.312238706247626	34690939.44330328	53.46883489714596	7533.410144913453	9400.725356714333	1.092971	28.338766	0.0325416649041166	0.0160299831314028	0.1267817486	0.0613028019	-0.0411336282	-0.0061722113	-0.0978204747	0.1018667209	0.0678617091	0.0105109194	-0.0607056246	0.0362302244	-0.1020694823	-0.0454281383	-0.0484197568	0.0471741012	-0.0491322972	0.0812232176	0.0240004217	-0.0729211252	0.0081605736	0.005562674	0.0375461664	-0.0238113054	-0.0542024615	0.0695662791	0.0014487739	0.0460417428	0.0787162628	-0.1782276981	-0.0936913749	0.0932922975	-0.1399735945	0.165553222	-0.2537298155	0.0408483017	-0.0249618516	0.1249950988	-0.0536545506	0.0429404673	-0.0647517163	0.0456317808	-0.0240425886	0.0356112775	0.0824670805	0.2296626386	-0.0014806884	-0.1145140983	0.118646474	0.040791741	0.2192030714	-0.050973836	-0.1356276452	-0.0335412214	-0.0782362033	-0.2286369776	0.0700734388	-0.101187713	0.0957732801	0.0417739934	0.0415070681	0.0230928791	-0.0160518569	-0.0537480028	-0.0756076799	-0.0192228593	-0.0081553089	-0.0727859717	0.0823136759	-0.095606153	0.0026087485	0.1588559286	-0.0976848063	0.0587495115	-0.0434376432	0.1137669803	-0.0961344522	-0.0656667403	-0.0197709313	-0.1312802637	-0.1092222292	0.0091082622	0.0906645583	-0.0832506139	-0.0883038898	0.0755403522	0.0959764484	-0.0031647929	0.1329237198	0.016664964	-0.2020442514	-0.1214685483	-0.0602456823	0.0901304282	0.0345264328	0.0116424148	-0.0648754056	-0.0855396183	-0.0298012117	-0.020900083	-0.0953104097	0.0476202442	0.0972072562	0.0759416093	0.00079561	-0.0156016234	0.0345985937	0.061977355	0.0436622945	-0.1277737129	-0.0796313235	-0.0251793825	0.2669838205	-0.0855452742	0.0155903486	-0.1741070117	0.1245220213	0.115682589	0.101412043	0.0823803627	0.0	0.0630208503532401	0.0027710248642307	7.678578798185295e-06	0.0039716275792454	0.0140041809038109	-0.0057187766703066	0.0001961170827866	3.270440660484305e-05	0.0128449154784888	-0.0028617912724443	8.189849287038368e-06	0.0001649918536495	0.0026799224075779	6.70636270024001e-05	7.181984110638129e-06	4.497530066717049e-09	-0.0010489385763221	-0.0002556068042033	6.533483835507525e-08	1.100272136896634e-06	0.0007939075497084	-0.0001011310107369	6.302891974839955e-07	1.0227481332666993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
