global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
6602.552703110747	n/a	n/a	43593702.19735503	15579.887461159446	n/a	242732893.3023933	n/a	6977.607673158037	n/a	n/a	48687008.84051392	8441.396758340165	8616.456245768677	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0041440283638394	n/a	1.7172971080305453e-05	n/a	-0.0187827550167583	n/a	0.0003527918860195	n/a	-0.0154082200466234	n/a	0.0002374132450051	n/a	0.0001260004494128	n/a	n/a	1.587611325222757e-08	7.061018436615998e-14	n/a	n/a	4.985798136223104e-27	1.3916212773064028e-11	n/a	n/a	1.9366097794519041e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6545.723289737638	-56.82941337310877	3229.5822243316734	42846493.38581373	15126.393393776634	-453.4940673828114	228807777.1032894	205656.8691514059	6976.150945135888	-1.4567280221490364	2.122056530514244	48666682.00932034	8370.429929728796	8454.087599133854	1.350144	23.030678	0.0413714162745576	0.0250643321089488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.008415008607983	-0.0042709802441436	7.0812369872428e-05	1.824127224586493e-05	-4.436945914676471e-06	0.0187783180708436	1.9686489049764227e-11	0.0003526252295697	1.3875989722578195e-05	0.0154220960363459	1.925430907810957e-10	0.0002378410461542	6.800002642003131e-05	-5.800042299276869e-05	3.3640490673400907e-09	4.624003593124956e-09	-3.996802888650564e-15	-7.460698725481054e-14	5.566202547239463e-27	1.597443333072549e-29	-1.480899726306363e-12	-1.539711249937039e-11	2.3707107331826793e-22	2.1930639993742612e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6517.61681383654	-28.10647590109784	789.9739875789935	42479328.93200477	14811.75399613814	-314.6393976384934	219388056.44211417	98997.95054631396	6969.297712610123	-6.853232525764724	46.96679605219954	48571110.60699269	8320.06418202758	8182.536296524405	1.262914	21.542721	0.0639873914889252	0.0423367131015624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0075462723558672	0.0008687362521158	5.69462264689255e-05	7.547026757402079e-07	0.0376986066000313	0.0377030435459459	0.0014211849395839	0.0014215194926274	-0.002501751516398	-0.0025156275061205	6.258760649799691e-06	6.328381749550439e-06	-0.0003899996324594	-0.0004579996588794	2.097636875336755e-07	1.520997133184671e-07	-8.875122858853501e-13	-8.835154829966997e-13	7.805996086948912e-25	7.876780575974395e-25	2.2451011834128884e-11	2.3931911560435247e-11	5.727363909364942e-22	5.040479323761952e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6499.071784064023	-18.54502977251741	343.91812926355715	42237934.05441712	14619.908126553622	-191.8458695845184	213741713.62886864	36804.83767664003	6951.8917015562665	-17.406011053856673	302.9692208069807	48328798.23016688	8287.20503271905	8193.41975824705	1.215153	20.72801	0.0578107006457934	0.0416761320665275	-0.0153042387	-0.0980806241	-0.0872814894	0.0304290726	0.1238633381	0.0566278114	-0.2119938177	0.1769783873	-0.4042642419	-0.0779869762	-0.1142870836	0.0285832398	-0.0213778191	0.0331706261	-0.0344226682	0.0183993205	-0.0208711745	0.0030383318	-0.0551809594	0.0308433994	-0.0493907611	0.0971708104	-0.0361234623	0.0295529231	-0.0120771077	0.0486566302	-0.010651486	0.0069815024	-0.046918697	0.0408281284	-0.0353819212	0.0634214665	-0.1049696851	0.0549675227	-0.0719667208	0.0138414902	-0.0340906606	0.0396413758	-0.0100703469	0.1557197252	0.0058589026	-0.0156365976	0.0426900421	0.0382212644	-0.0510726704	-0.0168139433	0.0136682791	0.0378774351	-0.0033574651	-0.0351170575	0.1135915085	0.041230517	0.0662464976	-0.1275371907	0.0842412745	0.1500163898	-0.1347767048	-0.0847417101	-0.0432723897	0.0517973117	-0.0384609329	0.0780854344	-0.0996380521	0.1031682115	-0.0833122177	-0.0661511497	0.1243834395	-0.0158217049	0.1257221474	-0.0185460906	0.0911521826	-0.0497129255	0.0312290268	-0.0691367205	0.1422483823	-0.0770306025	0.1695259223	-0.1311680646	0.1881511802	-0.1243044745	0.0590959039	-0.0214302048	0.0005212949	-0.1235275965	0.0372430245	-0.0995657717	0.0207899467	-0.0041267801	-0.0049178786	0.0533215807	-0.1554482336	0.1084425461	-0.0402267164	-0.0649995256	0.106290304	0.0758142173	-0.0906528745	-0.0104611814	-0.050257529	0.0283541691	-0.0609541998	0.0332051536	-0.0441907278	0.0154502027	-0.0046305052	0.1148993732	0.0414186528	-0.0362395469	0.1037634949	-0.0479520524	0.0275869252	-0.0400648916	0.037577046	-0.0455910479	0.0311700319	-0.0550752856	0.0153971417	-0.0195087973	0.0897111674	-0.0234920804	0.1069001902	0.106887271	0.1068657401	0.1068355993	0.0	0.0	0.0	-0.0095481940687136	-0.0020019217128464	9.116800997381758e-05	4.007690544365865e-06	0.025761056497032	-0.0119375501029992	0.0006636320318432	0.0001425051024616	0.0381194969188669	0.0406212484352649	0.0014530960453475	0.0016500858244395	-0.0003250000475921	6.499958486729998e-05	4.2249460329213325e-09	1.0562503093486728e-07	-1.9961809982760322e-13	6.878941860577469e-13	4.7319841121205005e-25	3.984738577878296e-26	1.1254880491126665e-13	-2.2338463029217617e-11	4.990069305077223e-22	1.2667233486954359e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6493.139406065914	-5.932377998108677	35.19310871244392	42160859.34660601	14517.712147105824	-102.19597944779888	210763965.986224	10444.018215294933	6950.203542506441	-1.688159049825117	2.849880977506442	48305329.28226909	8271.091927644136	8170.76121863112	1.136152	19.380417	0.0695378103610388	0.0481846547228829	0.0565778655	0.0856489863	-0.0273272671	0.0536141368	-0.0480197734	-0.0068682239	-0.0666727301	0.0257905712	-0.2178931683	0.0323634189	0.0633724899	0.0672857536	-0.071812967	-0.0410906339	-0.0412346158	0.0114356928	-0.117420773	-0.0042279919	-0.0418314773	-0.0390587276	-0.06387358	0.0022699602	-0.0886890149	-0.0790360762	-0.0545707007	-0.0666430992	-0.0260258612	-0.0629815172	-0.0881738595	-0.0148342923	0.0124455546	0.0129849713	0.0639819136	-0.0280315711	0.0596840181	-0.042245178	0.0971449316	0.0120080925	-0.0276789697	0.0685505699	0.0964043927	-0.0303439353	0.1825138517	0.018010914	-0.0169117631	0.0639737972	-0.0831847334	-0.0297375274	-0.0742052758	-0.0183228018	0.033260623	0.0365872941	-0.1178709894	0.0058293753	-0.2257381303	-0.1158737672	-0.0624063251	0.0286615189	0.0898453109	0.0254314193	0.0055356026	0.0275993397	-0.0425008216	0.0254338593	0.0155232947	-0.119545845	0.1074694489	-0.0658113027	0.1196144484	-0.0656398613	0.0360389392	-0.0473436322	-0.1337878948	0.0242359929	-0.0198256693	0.049097766	0.1252304877	-0.144352321	0.0786983449	-0.0183721922	-0.0311998934	0.0659883582	0.0093874572	-0.1033030072	-0.1209357661	0.0493084883	-0.1004118618	0.0902793406	-0.0402944884	0.0940639875	0.1158330882	0.0208374098	0.0097300158	0.0599354029	0.0067881894	0.0284541199	0.0477244497	-0.0422942446	-0.0812920614	0.0037714812	-0.0344671029	-0.0071787349	0.1013941902	0.0618535723	0.0130955702	0.038405524	0.0573248817	-0.0434382929	0.0614323374	-0.0449768069	0.0140474089	-0.1026191208	0.0031030542	0.0360329759	-0.0319651736	0.0664786161	0.0943604166	-0.031011908	-0.0205860197	-0.001504553	0.1068657401	0.1067494984	0.1065558558	0.1062849527	0.0	0.0	0.0	-0.0114580492028437	-0.00190985513413	0.0001312868915347	3.647546633363101e-06	-0.0194412458998698	-0.0452023023969018	0.0003779620421392	0.0020432481419809	0.0355438460908956	-0.0025756508279713	0.0012633649949332	6.6339771876292505e-06	7.199999104932296e-05	0.0003970000386414	1.5760903068129133e-07	5.183998711102586e-09	-3.319566843629218e-13	-1.3233858453531858e-13	1.7513500956811663e-26	1.101952402932245e-25	1.3795002398969518e-12	1.2669514349856852e-12	1.6051659386122868e-24	1.9030209118757475e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6486.953739721341	-6.185666344573292	38.26246812638672	42080568.82128469	14433.307581676136	-84.40456542968786	208320367.7472698	7124.13066537446	6956.346253090716	6.142710584274937	37.732893322163335	48390753.19288925	8259.1197068133	8009.136602556525	1.104504	18.840572	0.1126662911761453	0.0756878043463977	-0.0517636619	0.0010265925	0.1623162192	-0.0758483957	-0.013040466	0.0884260912	0.0208687206	0.0629363835	-0.0303459307	0.0460500565	0.0078398186	-0.1225616825	0.0446754602	-0.0903569349	0.0243064916	-0.0625617411	-0.1095448245	0.0731151943	-0.1352480777	-0.0124219677	0.0300069738	-0.1044235752	0.035049169	0.0378037461	0.1207733645	-0.0842043712	0.0278217488	-0.1539823385	-0.044601003	-0.1262423747	-0.0851988534	0.0250810113	-0.0357373948	0.0242531855	0.0691169157	0.0130130195	0.0628771225	-0.0233074125	-0.0237575197	-0.0299161807	-0.130752471	-0.0327957672	-0.0077467589	0.0760270329	0.1043355919	0.0867646564	0.1168533429	0.0043971873	-0.0464841775	-0.0022415315	-0.0047224876	-0.0369750656	-0.0515651667	0.0475038728	0.0255542142	0.0121824047	-0.0440911259	0.0408152666	-0.0787456369	-0.0942895955	0.0798150533	-0.0123078457	0.0034540095	-0.0592048487	0.0070742444	-0.1440766023	-0.0087166439	-0.0272319691	-0.0536946374	-0.0036024922	0.1430915069	-0.1010561588	0.0080289973	-0.1149212374	0.03347175	0.0225801958	0.043428335	-0.1316929897	-0.0025744394	-0.0228531846	-0.10878934	0.049540369	-0.091493079	0.131499442	0.0376201888	-0.0181849522	-0.1887403672	0.059799994	0.0469492363	0.0537829628	0.0519864744	0.0162511669	-0.0462698584	-0.1937444693	0.0770448116	-0.0744693613	0.0338896922	0.0904970053	-0.0675820546	0.0065759571	-0.0480762886	0.016679221	-0.0474878804	-0.0265852721	-0.0604185737	-0.1018489713	0.0093477791	0.0449818842	0.0279820467	-0.0091523916	-0.0171050302	-0.1588884312	-0.0446284264	-0.0138219	-0.0745411184	-0.0170261996	-0.0930381688	0.0896983987	0.0080453354	-0.0091852783	0.1067968511	0.1064741307	0.1059369856	0.1051864975	0.0	0.0	0.0	-0.0100858609481804	0.0013721882546632	0.000101724591066	1.8829006062359108e-06	0.0495437176115416	0.0689849635114114	0.0024545799547721	0.0047589251906707	0.0312846635706804	-0.0042591825202151	0.0009787301747306	1.814063574050668e-05	-0.0006889991354701	-0.0007609991265194	5.791196705633249e-07	4.7471980867854523e-07	-9.976464099281657e-13	-6.65689725565244e-13	4.431428107231297e-25	9.952983592425576e-25	-9.232496332115677e-12	-1.0611996572012628e-11	1.1261447124440775e-22	8.523898852252942e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6495.536696346451	8.582956625110455	73.66714442852745	42191996.97358337	14434.491972767222	1.1843910910865816	208354558.51188135	1.4027822566452632	6960.525752290766	4.179499200049577	17.468213563215052	48448918.74830294	8270.760863684263	8102.999765010451	1.238565	21.127373	0.0851916581783165	0.0608831179592985	-0.0509859168	-0.1229504316	-0.0938552135	-0.0123026722	0.1613899371	-0.0151881459	-0.0731481256	0.0302764943	0.0251893353	-0.0772209964	-0.0989763993	-0.0091335375	-0.0649040716	0.0659268001	-0.0844872372	0.0277050539	-0.0295327156	0.0154691763	-0.0425854008	0.0188775042	-0.0875847055	-0.0202934758	0.1555778564	0.0331869431	0.0228612245	0.0189839744	0.0700791038	0.0034290803	-0.0154833072	0.0185382984	-0.1734079985	-0.0633128516	-0.1326086079	0.0433174789	0.0587240038	0.065544492	0.0162188029	0.1190510877	-0.082835358	0.0040168112	-0.022300057	-0.0627280476	-0.1480909734	0.0019177447	-0.1198602445	-0.011439428	0.1188469027	-0.0327552345	0.0289866528	-0.0102314881	-0.0050264332	-0.0907462322	-0.037639819	0.0198005037	0.1269896146	0.0055445579	-0.016358343	-0.0912043755	-0.1089479692	0.0741083414	-0.0306436984	0.0866911075	-0.0694865255	-0.0575336252	-0.0363109149	0.0232034202	0.0231637394	0.0386564677	-0.0772098829	0.0151851754	0.0688983113	0.0300713001	-0.0623277477	-0.0306515779	0.0619525092	-0.1048145143	0.0366935716	0.0180423586	0.1401117024	0.0032455425	0.0810086935	0.0113671388	-0.0668287704	-0.0081615745	0.1645156944	0.0102349168	-0.0721808166	-0.1046135265	0.0314092622	0.0908736314	-0.114330361	-0.1273977957	-0.0319722882	-0.0204377631	0.034807288	-0.0168403301	-0.1076909714	-0.0471134789	-0.0002147606	0.0637340268	-0.0715592781	0.0347758007	-0.0781617921	0.0067832119	0.0423355972	0.1204833703	0.0319455655	0.0112090454	-0.0060426744	-0.1012028717	0.0248324687	-0.0538382771	0.1138967572	-0.0583085661	0.063604799	0.0303715127	0.012064059	0.0132522116	0.0643622985	-0.0308680116	0.1066935452	0.1060615229	0.1050109242	0.1035458954	0.0	0.0	0.0	-0.0100650251391982	2.083580898220097e-05	0.0001013047310526	4.341309359427666e-10	-0.0066975888239255	-0.0562413064354671	4.485769605437176e-05	0.0031630845495681	0.0316642191375393	0.0003795555668588	0.0010026227735901	1.440624283335785e-07	-0.0001179999381253	0.0005709991973448	3.260400833684059e-07	1.3923985397574628e-08	4.1477932199995853e-13	1.4124257319281244e-12	1.994946448212697e-24	1.720418859587453e-25	-6.495552386980366e-13	8.58294109341764e-12	7.36668778130772e-23	4.219220081200633e-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6499.433639542077	3.896943195625681	15.186166269933295	42242637.63481117	14470.366713645242	35.87474087802002	209391512.82737225	1286.9970330650806	6957.244014009516	-3.28173828125	10.769806146621704	48403244.270471245	8275.010961283158	8170.201028983892	1.427781	24.355017	0.0468766751339532	0.0263244339141281	0.0719956778	0.1167841591	-0.0206922152	0.1105000973	-0.1131323925	-0.0582755168	-0.055892938	0.0519097128	-0.021412763	0.0430742178	0.1310770804	0.022591188	-0.0900975699	0.0810093071	-0.0403894221	-0.0179248951	0.0683850488	0.0107977874	0.0396146774	-0.0268025369	-0.012422297	0.0638942394	-0.1066313424	-0.1635857816	-0.0752355624	-0.0310002004	0.0426915092	0.0282315884	0.0511847289	-0.0800713217	-0.0099635614	0.0236361556	0.0218685008	0.0494232671	0.0880802505	0.0140656441	0.0839571513	-0.0158201721	-0.1311378817	-0.044796984	-0.0305534609	-0.0267918927	-0.0549209531	-0.0551586287	-0.0321536959	0.1462113884	0.0839824628	-0.0250148787	0.000972088	0.1237726864	-0.0057844179	-0.0638098321	-0.0164343574	-0.0716092645	-0.0276592228	0.0569390794	-0.0630570046	0.0510800295	0.1491081695	0.0118232017	-0.0130813793	0.0326623689	-0.114105283	0.0028971031	0.0658513669	-0.0390172354	-0.0751053583	0.0564037827	0.0947946432	-0.0430356083	-0.0376295617	0.035012388	-0.1023522479	0.0167077274	-0.0368927701	-0.0908463988	0.0092394042	-0.003098336	-0.0044885837	0.0207769244	-0.0074816732	-0.0056751393	0.0868224091	0.0062179119	-0.0003328149	-0.0257538839	-0.1170456457	0.0548547787	-0.1416518803	0.1288367275	0.0086888301	0.0253363941	0.0486715271	0.0249530616	0.0459207511	-0.0640942738	0.0677602143	-0.0402065362	-0.0818469375	-0.0051789023	-0.0305211156	-0.0392578219	0.1135026371	0.0608253643	0.0241366157	0.0316143412	0.0270069448	-0.0927899782	0.0475658811	-0.0108726337	0.0250975377	-0.1312471131	-0.0471926363	-0.0312564631	-0.0151842633	0.0977668308	-0.0200445445	-0.0420710038	0.0224459427	0.0137695026	0.1065558558	0.1055122068	0.103780357	0.1013716023	0.0	0.0	0.0	-0.0173610015425538	-0.0072959764033556	0.0003014043745605	5.323127167832174e-05	-0.0284854077670217	-0.0217878189430962	0.0008114184556535	0.0004747090542971	0.024921353456726	-0.0067428656808132	0.000621073858115	4.546623758948979e-05	0.0001030003304363	0.0002210002685616	4.884111870429933e-08	1.0609068069986988e-08	-4.507505479978136e-14	-4.598543767997399e-13	2.114660478618772e-25	2.031760565203293e-27	1.2462754129204372e-11	1.3112309367902407e-11	1.7193265695958128e-22	1.5532024048500065e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6481.535909610822	-17.897729931254617	320.3287366921274	42010307.74757459	14423.12255637429	-47.2441572709522	208026464.27619284	2232.010396242465	6957.277285961394	0.0332719518783051	0.0011070227817922	48403707.23375434	8278.514400282033	8152.767246839268	1.074483	18.328463	0.1104084872850494	0.0724561294515538	0.0401051758	0.0092439153	0.0651753697	-0.0146632208	-0.0530635748	0.0904993216	0.0371160816	0.0022216398	-0.1019575814	0.0158922233	0.0644566839	-0.0874576795	0.0232573973	0.0132205971	0.0501956828	0.032143632	0.1798472823	-0.1081435852	-0.0424568694	0.1870652103	-0.0512141179	-0.0674701101	0.0776071779	-0.1080999072	-0.0278378897	-0.0569171852	0.0152885061	-0.1048868843	0.0300498324	-0.010089728	0.040561527	-0.0593657994	-0.0548768727	0.0092640413	-0.02911545	0.0192629472	-0.0851094274	0.0598300077	-0.0218162546	-0.1178718004	-0.0264886708	0.007933323	0.0595297254	0.0041558432	0.1445870832	-0.0389650836	0.1102057313	0.0113045542	0.0410800322	-0.0146635563	-0.0491916183	-0.0114877961	-0.0406546901	-0.0573210025	-0.056727513	0.0767505996	0.0283087513	0.0183162091	0.0335268708	-0.070298651	0.0680329475	0.0514003058	-0.0577263411	0.1632428624	-0.2195865968	0.0695555471	0.0011676979	-0.0234783746	-0.0058061505	0.072030639	-0.0523895831	-0.0270322065	-0.0659833609	-0.1372840801	-0.0301493536	-0.0790740885	0.0117928957	0.0959522807	-0.1126318616	-0.0737426637	-0.0567171991	-0.0376752387	-0.0870419978	0.0836182525	0.0031676712	0.0010879607	0.1331288356	-0.0264320856	-0.0778901725	-0.0454750952	0.067085678	-0.0564269327	-0.0479346009	0.0207785412	-0.0505492815	-0.0020956408	0.0138430234	0.0746305262	-0.0029761801	0.0363930825	-0.0718228318	0.0232828053	-0.0252546948	0.0088737348	-0.0076862925	-0.0845116324	0.0619449793	-0.0157826238	0.0103322771	0.0190210258	-0.0038565305	-0.0161514688	-0.1165870545	0.0194503283	0.1685496087	0.0648989633	0.0211727426	0.0296220866	0.0587694219	-0.0678583385	0.1063838272	0.1048268904	0.1022488522	0.0986748248	0.0	0.0	0.0	-0.0089926337578987	0.0083683677846551	8.08674619036993e-05	7.002957937925333e-05	0.0376477034846374	0.0661331112516591	0.0014173495776671	0.0043735884038243	0.0236143697306729	-0.0013069837260531	0.0005576384577769	1.7082064601676466e-06	-0.0005890001531597	-0.000692000483596	4.788646692970978e-07	3.469211804221501e-07	-3.47544215628659e-12	-3.430367101486809e-12	1.1767418450963009e-23	1.2078698181693985e-23	9.035478149097692e-12	-3.4272759801066807e-12	1.1746220643816208e-23	8.163986538282185e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6474.402432603363	-7.133477007459078	50.88649421594732	41917886.859300345	14405.3629716353	-17.75958473898936	207514482.34456143	315.4028501013438	6956.626373940326	-0.6509120210685069	0.4236864591714883	48394650.50660212	8258.135942164863	8025.063378335357	1.137184	19.398024	0.1122951531708784	0.0605961607419512	-0.0883659822	-0.0617392695	-0.0170233998	-0.0863427382	0.1100106441	0.0405941392	0.0012950304	-0.0697512486	-0.0119977206	-0.0446520026	-0.0757152694	-0.0324301673	-0.0511359878	-0.0720160804	-0.0226536447	0.0756884915	-0.0206835592	0.0318730951	0.0893349023	-0.0659053564	0.2176671088	-0.0297629513	-0.0090785081	-0.0277776826	-0.1208291839	0.0607953169	-0.0720596562	-0.0591982627	-0.1105124751	0.0701029218	0.0367868243	-0.0338067657	0.0177016231	-0.0531651625	0.0090356562	-0.0752718034	-0.1001932919	-0.0846856231	0.0188609259	0.0329513292	0.1577054373	-0.0513412392	0.0577772203	0.0190461549	-0.0802017495	-0.0470137031	-0.0606736707	-0.0733433808	0.0212642793	-0.0677576975	-0.0540575608	-0.0996501413	-0.2121176979	0.0866383804	0.0258772235	-0.0429370831	0.09497139	-0.029553786	-0.1212091157	0.049441312	0.0392128916	0.0313318754	0.0318808218	0.0167599189	0.1351816236	0.0186263143	0.0686020131	0.0156122145	0.0624120059	-0.1120411774	-0.1727755773	-0.1162533295	-0.0259105144	0.0278378618	-0.0798162253	0.1419003988	-0.010250822	0.0040487199	0.0244921752	-0.1254837441	0.0882269449	0.0070202379	0.1058105013	-0.0298877456	-0.1155087189	0.11023038	0.0489392956	-0.1037994442	0.0055593291	-0.0304613907	0.0329374603	0.0065832664	-0.0233488011	0.0504644746	0.046846431	0.0552335612	-0.046547095	-0.0887580624	-0.0420952624	0.0115485452	-0.0417739507	0.0537131456	-0.0820179207	0.0616489436	-0.0017393837	-0.0218866811	-0.1062504214	-0.1182414567	0.03496597	0.0297363183	-0.100493497	0.0674274947	-0.0575870016	0.1700233392	-0.0497432402	0.0993277519	0.0441540462	0.0516013061	-0.0229320079	-0.0755172497	0.106177515	0.1040064572	0.1004208509	0.0954694625	0.0	0.0	0.0	-0.0173609615752923	-0.0083683278173936	0.0003014029868187	7.002891045936354e-05	-0.0145258795803897	-0.0521735830650271	0.0002110011775839	0.0027220827698432	0.0424676050253438	0.0188532352946709	0.0018034974765886	0.0003554444810762	6.899997212099021e-05	0.0006580001252806	4.32964164869404e-07	4.760996152697427e-09	3.419486915845482e-14	3.509637025445045e-12	1.2317552050374742e-23	1.1692890767638447e-27	-2.049931825307515e-12	-1.1085409974405208e-11	1.2288631430064246e-22	4.2022204884086016e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
