global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
6014.032301953344	n/a	n/a	36168584.52893824	16106.726592450335	n/a	259426641.5239468	n/a	6343.81552814048	n/a	n/a	40243995.45507628	7778.521779010573	7205.5956435371545	n/a	n/a	n/a	n/a	-0.121524499	-0.0980953363	-0.1341982742	0.098036847	-0.2415755309	0.0294004202	-0.0931517502	0.1902705728	-0.0544969697	0.1203793841	-0.0668918419	0.0272506157	-0.0794373086	0.0568022008	-0.0895746036	0.0627463443	-0.0574478924	0.0017013501	-0.0888931565	0.0130452907	-0.0107620693	0.026938108	-0.053472243	0.0416309243	-0.1324696543	0.1041990014	-0.0532630019	0.0112898256	-0.0476636699	0.0419907004	-0.0153838996	-0.0134649272	0.0947107059	-0.1733978925	-0.0155415983	0.0459140906	0.0444271279	0.0501734024	-0.128913106	0.0238241264	0.084235312	0.0754921294	-0.0712168218	-0.1301689538	0.1422285339	-0.0117119143	0.0885169192	-0.0827888299	0.0750651795	0.0682537058	-0.0026438813	0.133175249	-0.1033890949	0.1855761384	-0.1071269326	0.2429292937	-0.1657302059	0.0805848714	-0.1470532723	0.0266701729	-0.1019509806	0.0646748355	-0.0083505972	0.1634091311	-0.192366777	0.0986763706	-0.2473963236	0.0232389433	-0.1031841405	0.0924981884	-0.0219027376	-0.1031359625	-0.1377564319	-0.0237554298	0.0487695297	-0.1034330567	0.0945779773	-0.0205216702	-0.0803431378	0.0660714856	-0.1705251069	0.1194219895	-0.0741385985	0.007688523	-0.0767398868	0.0552107388	-0.0819186798	0.1280744544	-0.0303813943	0.144548459	-0.1633064211	0.0834202049	-0.108583149	0.0371797266	-0.0352936093	0.1869329543	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0428373014126179	n/a	0.0018350343923154	n/a	-0.176248544477886	n/a	0.0310635494305733	n/a	0.2153370593599106	n/a	0.0463700491337736	n/a	-0.0086201620799403	n/a	n/a	7.430719428444067e-05	-0.0016010677038589	n/a	n/a	2.5634177923400105e-06	0.0024446486971069	n/a	n/a	5.976307252266465e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5988.429301682803	-25.603000270541088	655.513622853327	35861285.50125319	15882.921527394576	-223.80506505575977	252267196.245374	50088.70714461286	6341.969879648346	-1.8456484921334777	3.40641835651458	40220581.95436686	7738.1159848745565	7033.183190425883	1.193731	32.838245	0.1569600559637784	0.091340796682092	-0.1379546262	-0.0970585716	-0.1146712005	0.0726529122	-0.2946998259	0.1145036702	-0.0020509393	-0.0353988868	-0.055359836	0.1837031315	-0.0230633583	-0.0837660745	0.0971626094	0.0215875709	-0.1085596453	0.0138283415	-0.0731362391	-0.0785267263	-0.1818580596	-0.016018079	0.0695467792	0.0778055834	-0.0745128188	-0.0215221781	0.0149721922	0.1191679936	0.0368576615	-0.0294248012	-0.0903083362	-0.1024015201	0.0894359593	0.061196222	0.0120075675	-0.146113436	0.0519516985	0.0367222964	-0.0494776124	-0.0082230767	0.0959713317	-0.0533586871	-0.0979460454	-0.0217211138	0.046787471	-0.0438287157	0.1473197295	-0.0189543698	0.1569396462	0.0894771725	0.1059407932	0.1003544453	-0.0863321845	0.1298647954	-0.0241884649	0.219469107	-0.0214203646	0.098029925	-0.1196182219	-0.0321999869	0.02913187	-0.0018674144	0.0769945798	0.0516147342	-0.0414574164	0.0897210387	0.0795467553	3.89788e-05	-0.047345645	-0.0747323051	0.1471514555	-0.1211837537	-0.0520631604	0.1263695959	-0.1641103858	-0.068819102	0.0713024407	-0.2393596472	0.0634013749	-0.1467194929	-0.0351359593	-0.0247801509	-0.0671511699	0.1248178521	-0.0020993785	-0.0593684813	-0.1387173933	0.03071023	-0.0953947935	0.0638745843	0.0788256413	-0.0055748764	-0.1004160442	-0.0505158686	0.0313504094	-0.1383903973	-0.1131645647	-0.0059744868	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0481432827206447	0.0053059813080268	0.0023177756711199	2.815343764112979e-05	-0.1637415885960109	0.012506955881875	0.0268113078359452	0.0001564239454311	0.2630114368042271	0.0476743774443165	0.0691750158898239	0.0022728462647031	-0.009849152487708	-0.0012289904077677	1.5104174223850195e-06	9.70058047261247e-05	-0.0017582670848761	-0.0001571993810172	2.4711645392190825e-08	3.0915031417586987e-06	0.0028879137349132	0.0004432650378062	1.964838937414204e-07	8.340045740300309e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6011.926058351515	23.496756668711896	552.097573948657	36143254.93108599	15724.92233151574	-157.99919587883596	247273182.3322024	24963.74589835877	6345.23188218574	3.262002537393528	10.640660553961814	40261967.63870639	7721.552638777767	7126.920253460754	1.031111	28.364721	0.0537668054558773	0.02716964241758	-0.1002481888	-0.0899414492	-0.04855019	0.0148917009	-0.1359927439	0.0768596244	0.105919421	0.0989130675	-0.0659691128	0.153944178	-0.0542442905	-0.1137872202	0.1137653143	-0.0566447713	0.0421351822	-0.1702874145	-0.101575022	-0.0797115016	-0.0516234728	-0.0952996291	0.0374464472	-0.0028947458	0.037636318	0.0895593858	-0.0098715998	0.0387926688	0.0503947321	-0.153664727	0.0345958763	-0.0455176061	0.0190360424	-0.0893160226	0.0949900412	0.0357510264	-0.0457805061	0.0146162293	0.1294148446	-0.0972602497	0.0897162015	-0.0773435037	0.0203943223	0.0203860993	0.0361881542	-0.0039241911	0.0851944553	-0.0416196247	0.1539461906	0.148761117	0.0542469997	-0.0642459751	0.0202596458	-0.0820913382	0.0750561806	0.0686658696	0.0837993444	0.1672597817	0.0387182651	-0.0773178873	0.0076569678	-0.0331313427	0.0750062185	0.0977435735	-0.060513499	-0.0246020951	0.0248102578	-0.0550233167	0.0112613813	-0.0358888414	-0.001348192	-0.1091537767	-0.0927546606	-0.0468329153	-0.1659395891	-0.032595338	0.0339012799	-0.2800051423	0.0058695509	-0.0858552327	-0.0332516045	0.0545642552	0.041233352	0.0326670476	0.0391271435	0.0063528982	-0.1560639692	-0.0243784094	-0.0971389977	-0.0722657376	0.101733096	-0.0535730557	-0.0170521924	-0.0218940228	0.0483336345	-0.170671782	-0.0526048833	0.0295224317	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0568879138966593	0.0087446311760146	0.0032362347475137	7.646857440452651e-05	-0.1751586376154392	-0.0114170490194283	0.0306805483312967	0.000130349008312	0.2401563590421176	-0.0228550777621095	0.0576750767883665	0.000522354579512	-0.0100067295160655	-0.0001575770283574	2.4830519865980172e-08	0.0001001346356076	-0.0017009959900213	5.727109485480003e-05	3.2799783058675022e-09	2.8933873580685425e-06	0.0028880665616674	1.528267542000479e-07	2.3356016799321862e-14	8.340928464621358e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6009.495775661742	-2.4302826897728664	5.906273952209639	36114039.47769633	15729.042576672862	4.120245157122554	247402780.37878767	16.976420154791857	6343.129739401224	-2.102142784516218	4.419004286493598	40235294.89087623	7721.0728068524095	7330.109259187583	0.969257	26.663198	0.1578135929651299	0.1147673664194115	-0.0787247967	-0.1331053043	-0.0840776102	0.0298180908	-0.0374838737	0.1011935057	0.0659185591	0.1008917141	-0.0754285574	0.1011408708	0.0061020918	-0.0752147572	0.119898411	0.0440315179	0.1269226908	-0.1610243266	-0.0442738032	-0.0524290933	-0.0661249313	0.0420970172	0.0564215868	0.0310436013	0.159910307	0.0592724467	-0.0679612142	-0.0188793536	-0.0778684286	0.1081117573	0.0413530318	-0.1082616147	0.0772779494	-0.1343141482	0.0834488349	0.0299904929	-0.0440580477	0.05534662	-0.0281508988	0.0569246825	-0.0796703806	0.0501503185	0.1050005305	0.130982924	-0.1240178591	0.0719264479	0.1000766404	-0.0496831236	0.0799197171	0.1257738106	0.0263758372	-0.0606379583	0.1433535065	-0.1376307382	0.098149575	0.11047126	-0.0119598806	0.1434438361	0.0504017342	0.1202537039	0.0425617702	0.0647371863	0.0127941236	0.01584657	0.0217135558	-0.0049781024	0.1013989712	0.0088161026	0.0536212867	0.0210762989	-0.1577358632	-0.0251116632	-0.0238884	0.0046578024	-0.1534604284	0.016798044	0.0002961118	-0.1805112089	0.017918921	0.0089975308	-0.0146054834	0.0823735095	0.1239320611	-0.0613141438	0.0964542545	0.0282198776	-0.0938390587	0.04029841	-0.0182890284	-0.0603526598	-0.0356556855	-0.0286196436	0.0392466614	0.0104916254	0.036300404	0.0631556461	0.0179720434	0.1210803143	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0567684312459988	-0.0001194826506605	0.0032226547861316	1.4276103808859508e-08	-0.1643960579304746	0.0107625796849646	0.0270260638630799	0.0001158331214752	0.1622118723420627	-0.0779444867000549	0.0263126915287176	0.006075343006935	-0.0087111131388277	0.0012956163772377	1.6786217969667998e-06	7.58834921174566e-05	-0.0016979681210529	3.0278689684001218e-06	9.167990489800418e-12	2.8830957401119157e-06	0.0029691631940502	8.109663238279989e-05	6.5766637838309875e-09	8.815930072902384e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5986.902548407759	-22.59322725398306	510.4539177501229	35843002.12413132	15636.263068330332	-92.77950834252988	244492722.7420311	8608.037168281571	6325.081461967937	-18.048277433286785	325.740318308889	40006655.50053045	7704.911483825928	7192.232776093935	1.179828	32.455784	0.2795819120492365	0.2186364937858841	-0.0782566508	-0.0148247456	-0.0368209091	0.075797014	0.086475664	0.0628914416	0.0319452727	0.0869848721	0.0082206391	0.0126178756	0.0706984333	-0.04455553	0.1028613265	0.0910301804	0.2547136061	-0.0310624046	-0.0064018871	-0.0731827753	-0.0289048807	0.1344249861	-0.023946474	-0.1077558148	0.0120098177	-0.0039075953	0.1491625284	0.0047926218	-0.0956140769	0.0505721251	0.0545058759	0.0485902685	0.1392885992	0.0962232885	-0.1714226803	-0.1244315799	-0.0035833818	-0.0048891482	-0.0262349053	0.019461318	-0.0985646504	0.0902580591	-0.0157289245	-0.08062205	-0.1241198981	-0.0105874165	0.0490768414	0.0278991958	-0.0410104467	0.085511157	-0.0492487022	-0.1053164233	0.1842599339	0.0431291629	0.0430858169	-0.0163331864	0.0427570618	0.0239581496	-0.005153505	0.074612735	0.0548206572	0.1168800617	-0.1481098956	-0.1745364196	0.0269545489	-0.037531801	0.0637387283	0.1405056302	-0.0202910848	-0.04091059	0.1678624948	0.0467963642	0.0626779917	0.0703519468	-0.0505458817	-0.0002745679	-0.002377006	-0.0169045332	0.0601275517	0.0909776131	0.1067132181	0.1190459614	0.0184598701	-0.2035809595	0.169962283	0.1742913765	0.1235200142	0.0735115326	-0.0111309088	0.1525074506	0.0084403859	0.0725387808	0.0099475361	0.1398779674	0.0072948406	0.2006563186	-0.0389387206	0.0718877449	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.0807347862658645	0.0239663550198657	0.0065181057133948	0.0005743861729382	-0.1578199701800429	0.0065760877504316	0.0249071429876296	4.324493010137782e-05	0.1204698039136786	-0.041742068428384	0.0145129736550001	0.0017424002766798	-0.0048022176147316	0.0039088955240961	1.527946421829853e-05	2.306129401923846e-05	-0.0016851049371451	1.2863183907799908e-05	1.654615002458825e-10	2.8395786491907915e-06	0.002744973885043	-0.0002241893090071	5.026084627312566e-08	7.5348816295680625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5986.940835234756	0.0382868269971368	0.0014658811215086	35843460.56460144	15581.433799772014	-54.82926855831829	242781079.25667772	3006.2486906401905	6322.777269388597	-2.304192579339542	5.3093034426834125	39977512.39829712	7689.381066870019	7053.076987854941	1.135835	31.245583	0.1991625657757734	0.1151075587565381	-0.0596342118	0.066114221	0.0763053934	0.0666175612	-0.0174329262	0.1027144725	0.0172885139	0.1177749351	0.0392951279	0.0464852292	0.0245959682	-0.0943350845	-0.0217632622	-0.0544466449	0.0740503111	0.007096422	0.1386239906	-0.0087558522	0.1651514645	0.1139683156	-0.0598404704	-0.1902390896	-0.0315095672	0.0078718004	-0.1166972578	0.1109879059	0.1781946363	-0.0945779196	-0.0027655831	0.1017202469	-0.0375756602	0.0861830276	-0.0751940059	-0.048347162	0.0171368205	0.0344974598	0.1133402234	-0.0130354588	-0.0018885715	-0.0687623887	0.2137363199	-0.0984571641	0.0299266718	-0.0494775693	0.0045945677	0.0537159585	0.0168900755	0.0910496244	0.0703863866	-0.146139523	0.0409792763	-0.0256204904	0.0002979392	-0.1601339468	0.0916784227	-0.1175046344	-0.1224121681	-0.0056022773	-0.1051346081	-0.1466363679	-0.1865169423	-0.1002871751	0.0203516148	-0.084986709	-0.1557245838	0.0925404764	-0.015870538	-0.0791267736	0.027859142	0.1240446169	-0.0031536512	-0.0440287475	-0.021872046	-0.1220501969	0.0352084981	0.0444248737	0.0033852072	-0.0797031374	0.1325471608	-0.0314923357	-0.0305917271	-0.1164396216	-0.0054142111	0.2151303402	0.1487979276	-0.0917093355	-0.0948554099	0.0999070824	0.0461449642	0.0617664486	-0.1372551174	0.1839089536	0.1703249212	0.1506128681	-0.0815057294	-0.0966801473	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.0564003856776906	-0.0243344005881738	0.0031810035045922	0.0005921630519857	-0.1607860739736537	-0.0029661037936107	0.0258521615838612	8.797771714472296e-06	0.2325496323989924	0.1120798284853138	0.0540793315289064	0.0125618879532973	-0.0039363209735666	0.000865896641165	7.49776993180829e-07	1.5494622806940305e-05	-0.0017649220396931	-7.981710254800008e-05	6.37076985915796e-09	3.114949806194453e-06	0.0024950429705825	-0.0002499309144605	6.246546200306184e-08	6.2252394250531465e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6033.672861459144	46.73202622438748	2183.8822750368395	36405208.19910857	15627.724264492334	46.29046472031951	244225765.68700245	2142.8071240231448	6347.348297806794	24.571028418196875	603.7354375278384	40288830.41367081	7691.414370678514	7199.766858118983	1.492788	41.064976	0.3424755130315172	0.2280691419823768	-0.0297501776	-0.0698074861	0.0606934959	-0.0522028659	-0.1004123163	-0.0678405133	0.083442677	0.1609262521	-0.0697123222	0.1215261576	-0.0996106656	-0.0026791408	-0.0058777996	-0.1485189283	-0.0342521845	-0.0498562451	-0.0204287946	0.1145453063	0.0576183124	0.0031251943	0.0537917753	-0.0413669833	-0.0156462584	0.1423133193	0.0471183149	-0.1012103613	0.0507465301	-0.0455939363	-0.0665714479	-0.1245792157	0.0677078248	0.2069806406	0.0657451073	0.0749986075	-0.0193063681	0.0644186683	0.0946430616	0.0910853599	0.0718978933	0.0057088931	0.0240605811	0.0855254343	0.1759397742	-0.0594572351	-0.0133267542	-0.0673749764	0.2035276747	0.0332246756	0.020670544	-0.0892842863	-0.1278579463	-0.100889916	0.0361999343	-0.0563248253	0.0422731319	0.0299401359	-0.0095239658	0.024684107	0.0621069929	-0.100129919	-0.05001566	0.0395474882	-0.028726848	-0.1614637613	0.0115747463	-0.0940606913	-0.0497380583	-0.2525979844	0.0115272577	-0.0082944826	0.0435053421	-0.0397189621	-0.1336809669	-0.0421639531	-0.0527912957	-0.1564913578	-0.0401363101	-0.1399594454	0.0755332319	-0.0260697562	0.0458585029	-0.0601964133	-0.1068998412	-0.1137579318	0.075283762	-0.010745598	0.1154872167	-0.1846605937	-0.0233942804	-0.0769859775	-0.0067757244	-0.0917409255	0.1562945796	0.0025411798	-0.0909545306	-0.2659153597	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0722343132693765	0.0158339275916859	0.0052177960134984	0.0002507132629787	-0.1023700651292927	0.0584160088443609	0.0104796302345756	0.0034124300893044	0.2406826904581578	0.0081330580591653	0.0579281574861774	6.614663339375516e-05	-0.0081427035490774	-0.0042063825755107	1.7693654371560866e-05	6.630362108815768e-05	-0.0023414080625201	-0.0005764860228269	3.3233613451489214e-07	5.482191715234128e-06	0.0029140247429708	0.0004189817723883	1.7554572559364138e-07	8.491540202646039e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6070.503430056284	36.83056859713997	1356.490783188633	36851011.89432511	15783.322937238616	155.59867274628232	249113282.94116265	24210.94696040466	6371.876599149548	24.52830134275428	601.6375667609612	40600811.394789614	7733.610644911188	7709.680723553858	1.240486	34.124397	0.1334214127995389	0.0631136913503886	0.0651876225	-0.1618166751	-0.1117518593	-0.143938912	-0.1252779382	0.0134457082	0.0255598846	-0.0176475726	-0.192081522	0.0332755686	-0.0355654281	-0.1472910819	0.0175322711	-0.0167975088	-0.0833136856	-0.1213268149	-0.1017808234	0.029804052	0.1567526429	0.011183244	0.0034122477	-0.0363668309	-0.0171196348	0.1149771974	0.0600279822	-0.013635619	-0.0729621676	-0.0969712593	-0.005857092	0.0559348614	0.0391944985	0.0910077061	-0.1675995602	0.1532903793	-0.0463717894	0.0307531222	-0.1654313054	0.0838411113	0.0387445707	-0.0797235863	-0.1668614165	0.0401531492	0.0604068564	0.0455103277	0.0192964738	-0.1939497934	0.0527694655	0.0450690421	0.1180306356	0.0997559077	-0.0630659719	-0.0299147404	0.0687270406	-0.1413588222	0.125612279	0.0475099837	-0.0281693291	0.0119334869	0.1266511375	-0.0958855579	-0.0532588284	0.1441204845	-0.0955763157	-0.1606257848	0.0275924647	0.0312456154	0.0522166083	-0.0197938669	0.1035433113	-0.0211619561	0.0558292057	0.1266588063	-0.1337776199	-0.0302547102	-0.1341045813	-0.1150818735	-0.0012753856	-0.081791502	0.0291605579	-0.0369462632	0.0875685	0.0304541032	0.102525719	-0.1896574852	0.0585146999	0.0454485646	0.0223126646	-0.1443405875	0.0046766553	-0.0818151011	0.0320485894	-0.0556632214	0.1440411555	-0.0769088082	0.1194434	-0.1850256117	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0571276424241631	-0.0151066708452134	0.003263567528943	0.0002282115040256	-0.1472206047144624	-0.0448505395851697	0.0216739064524919	0.0020115709010808	0.2079861250838419	-0.0326965653743158	0.0432582282273915	0.0010690653872769	-0.0078311097341322	0.0003115938149451	9.709070551210277e-08	6.132627966802011e-05	-0.0021617187293723	0.0001796893331477	3.228825644710104e-08	4.673027864918991e-06	0.0032380943347746	0.0003240695918037	1.050211003318814e-07	1.048525492089936e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6016.814335745877	-53.6890943104072	2882.5188478717987	36202054.750837095	15731.31026098542	-52.01267625319633	247474122.52738515	2705.318491019814	6349.531788740773	-22.34481040877563	499.2905522041277	40316553.9362296	7729.468479631416	7501.125106632333	1.313855	36.142723	0.2186731249143303	0.1074053646682176	-0.0080353516	-0.1437450435	-0.142523556	-0.0204100479	0.0690186187	-0.1214463623	-0.024491891	0.0148474653	-0.1151562201	0.0637636997	0.0725992865	-0.0008963113	-0.1659738205	0.1098881707	0.1252941141	0.0001255825	-0.1009277803	-0.0790394721	0.0347041961	0.1219718023	-0.0128509094	0.1654839754	-0.0015691416	0.0624238443	0.0692538771	-0.0232310706	0.0351082938	0.0359294022	-0.0730706321	-0.023763569	-0.1602545739	-0.0365305649	0.0296504401	0.1530489213	-0.0959203093	-0.2229914572	-0.150748596	-0.0131146434	-0.0220704479	-0.0301597532	0.0577448898	-0.0012969766	-0.0313727144	0.0833870954	0.100831055	-0.0954396965	0.0016934563	-0.163520257	-0.0058744283	-0.0175778802	0.1310163535	-0.0351270559	-0.028180709	0.0316569413	0.1985111619	-0.0647770373	0.1137639251	-0.0149539059	0.0359034159	-0.0242924177	-0.0397844019	0.081913636	-0.1144706175	0.0480212913	0.1625769422	-0.0332983319	0.0075354877	-0.007980571	-0.0150253503	0.0169898236	0.1026177046	-0.1365652053	-0.1102100048	0.0133122398	-0.1255738918	-0.051751018	0.0244718427	0.1420655476	-0.0816725667	0.1511245217	0.0803613355	-0.0977496595	0.0820774451	-0.1488068467	0.1159116726	0.1014666436	0.1394453004	-0.0319322246	-0.0555807419	-0.0190591573	0.2021019215	-0.0461252909	-0.215049479	0.0743979604	0.1470769563	0.052207736	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0789845385305767	0.0218568961064136	0.0062385573268881	0.0004777239074065	-0.1573838119935828	-0.0101632072791204	0.0247696642776314	0.0001032907821983	0.1408730768397106	-0.0671130482441313	0.019845223778287	0.004504161244619	-0.0067851048233654	0.0010460049107668	1.0941262733482616e-06	4.603764746405642e-05	-0.0015908814921052	0.000570837237267	3.258551514507353e-07	2.530903921922868e-06	0.0024641370171152	-0.0007739573176594	5.990099295585335e-07	6.0719712391173945e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5987.235429448341	-29.578906297535468	874.9116977583834	35846988.08764146	15644.98240644604	-86.32785453937868	244765474.49800617	7452.4984693721235	6326.496948906129	-23.03483983464412	530.6038462077074	40024563.64451856	7713.464724192178	7193.886986213001	1.402631	38.584831	0.2724428067983068	0.1497469274299415	-0.0446060914	0.0126536395	-0.0583133413	0.0608324412	0.0734887858	-0.108055975	-0.1270606334	0.0184538215	0.0110634392	0.0217536671	0.0396116919	-0.0544480297	-0.2069616989	-0.0816354404	0.1434262233	0.1117797542	0.0332664674	-0.1638521151	0.0688527626	-0.0475528762	-0.0230281552	0.0032724461	-0.1230646778	-0.060546354	-0.0122558174	-0.05430462	-0.0796467054	0.1382576991	-0.0031753349	-0.0198142441	0.0664347389	-0.0380310623	-0.0037424973	-0.0701192932	0.1600531846	-0.0355106726	-0.152330417	-0.2585034578	0.1895600774	0.0432816943	0.0658438595	-0.1703621583	-0.0431872519	0.0753071503	0.0351995756	0.0253593006	-0.0506461364	-0.1683385094	0.0428694655	-0.1916991026	0.0114169786	0.1572644457	-0.0953713155	0.0021335233	0.0919041233	-0.1202066552	0.0461751508	0.0875534908	-0.1084667742	0.0017351579	0.0984332894	-0.2276664827	-0.038384017	0.0225668684	0.1853705961	-0.1813543381	0.0458187634	0.045583175	0.1233779146	-0.0669085783	0.0713267383	-0.0283010445	-0.0344893771	-0.1079988792	-0.0449353079	0.134132142	0.0564007729	0.1079362545	-0.0392712011	0.2084535227	-0.1447239865	-0.1503068977	-0.0643474154	-0.0174429136	0.2488822077	0.0097588486	0.1602714933	0.0434902174	-0.058521517	0.0043343691	0.0184874959	0.0945023435	-0.3456846024	0.1345683501	-0.0622792324	-0.0824028269	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0562559926222974	-0.0227285459082793	0.0031647367059199	0.0005165867991047	-0.1368257965542056	0.0205580154393772	0.0187212986026928	0.0004226319988056	0.2252128652920859	0.0843397884523753	0.0507208346930712	0.0071131999161914	-0.0041448198936006	0.0026402849297648	6.9711045103431175e-06	1.717953195038729e-05	-0.0018120460537105	-0.0002211645616052	4.891376331006448e-08	3.283510900767796e-06	0.0024292573685198	-3.487964859539986e-05	1.216589886138579e-09	5.901291362507743e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
