global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
6174.263378096427	n/a	38121528.2621027	n/a	13233.11544630984	n/a	n/a	175115344.41536406	6250.551304020638	n/a	39069391.6041941	n/a	6961.826086846713	7850.829556807862	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0128313933332151	n/a	n/a	0.0001646446548716	0.0616467955888424	n/a	0.0038003274063725	n/a	-0.1361821622866941	n/a	n/a	0.0185455813250794	0.0002955816707993	n/a	8.736852411250576e-08	n/a	-0.0004939508362031	n/a	2.439874285857417e-07	n/a	0.0003310727902299	n/a	n/a	1.0960919243061137e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6090.224377258146	-84.03900083828103	37090832.96534937	7062.553661896599	12979.979107795878	-253.1363385139612	64078.00587625474	168479857.6388175	6217.211335485417	-33.33996853522058	38653716.79008836	1111.5535019294982	6930.492505233589	7593.614893401314	1.341497	35.746269	0.0865739567881161	0.0437708732325211	-0.1065696365	-0.1552901381	0.1687672235	-0.1961739342	0.160447395	-0.0413578172	0.0202127149	-0.0555842813	0.0777045963	-0.0370255452	-0.1402521049	0.1643717513	-0.1047223034	-0.0495832927	0.0938412456	-0.1407989302	0.0788138141	0.0383206849	-0.0192821359	0.1214314913	-0.0143613654	0.0888390183	-0.0684470399	0.0172698502	-0.1001668111	0.0963716087	-0.1280674755	0.1133805176	-0.0743905863	0.0895286526	-0.0446199706	-0.0277416917	0.0932809633	-0.0016820052	-0.0271050922	0.0408415702	0.0531639463	-0.0808280231	-0.0693326739	0.1113064394	0.1908368198	-0.0050736458	-0.0973713491	0.0324876123	0.0198350198	0.1228302486	-0.1273381755	-0.0483782824	-0.0669370612	0.0242308811	0.2249102156	-0.1050613538	0.0223454193	-0.057682951	-0.0576729544	0.0666499872	-0.1081287926	0.0072799432	-0.1071882327	0.0995630243	-0.0061691398	0.1106133234	-0.0947524673	0.0467301204	-0.0413248378	0.1139008068	-0.0132514333	0.0905136235	-0.0654206116	0.0868757239	-0.046116784	0.0127024891	0.0073043153	-0.0323188704	0.1604738705	0.0408490073	-0.0994492175	0.1427535662	-0.0083776316	-0.1226212325	0.1144443326	0.0205535782	0.2828793996	-0.1029914317	-0.1757159954	0.0947356802	-0.1156129355	0.0826438147	0.0096100439	-0.0668550384	0.0618412347	-0.0719014542	0.0742358341	-0.0075612235	0.080810702	-0.0897753536	0.1693104452	-0.045342197	0.1367418465	-0.2288864688	0.0672371807	0.0957019454	-0.1543629968	0.0998639738	-0.0030385468	0.0506620828	-0.0539272096	0.3465416637	0.1275049445	0.1274737517	0.1274217694	0.1273490061	0.0	-0.0309293655464557	-0.0180979722132406	0.0003275365982312	0.0009566256531062	0.051969890786637	-0.0096769048022054	0.0027008695483749	9.364248655094592e-05	-0.1199206557729581	0.016261506513736	0.0002644365940962	0.0143809636810163	-0.0001819996615257	-0.000477581332325	3.312387679546937e-08	2.280839289853221e-07	-0.0005359994809299	-4.2048644726799984e-05	2.872954435571222e-07	1.768088523360644e-09	-4.869789698287675e-08	-0.0003311214881268	1.0964143989936142e-07	2.3714851705548768e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6098.853491359192	8.62911410104607	37196013.9090642	74.46161016887214	12759.46556941905	-220.5135383768284	48626.22060746895	162803961.61719018	6228.910540459773	11.69920497435578	38799326.52105086	136.87139703199102	6888.916233387213	7049.470981357578	1.500858	39.99268	0.1502789043202604	0.0814730557256826	0.1058846279	0.0778975304	0.1761630141	0.0740902973	0.0172610387	-0.2418556429	-0.0648690664	0.0239390176	0.2898816602	0.1056591967	0.1294746361	0.167960852	-0.0965766033	-0.1502309494	0.1686077332	0.1324709999	0.1035820617	0.1265616261	-0.1625273622	0.0040546279	-0.0439464181	0.0058704059	0.1880101705	-0.0349681577	0.2075134187	-0.0818653719	-0.1108106556	0.0158713675	-0.0857517845	0.0014181753	-0.035879665	0.0980454634	0.0836165106	-0.0297854631	-0.0024573112	0.0236689242	-0.0748126727	-0.0487577712	-0.023027608	-0.0109912602	0.0017524643	0.0255979249	0.0446061148	0.0661174109	-0.0283128264	0.0025330007	-0.0254867693	-0.0743528664	0.0311339784	0.1209470908	-0.0530938642	-0.1996747651	-0.1171210517	-0.126756889	-0.1529737913	-0.1220774922	-0.0549315733	0.2097354537	-0.1183179797	0.0357452236	0.1322344061	-0.1769135508	0.0699834764	0.0982208024	-0.0586716601	0.0085381564	-0.0513001501	-0.1472653586	0.0699464245	0.1394610938	0.0657054923	0.1943736325	0.1465772679	0.0536254304	-0.0056944893	0.0289581907	-0.1360580433	0.0037408307	-0.0310386708	0.0712201495	-0.1129869423	0.0223632254	0.0875032417	-0.0899849234	-0.1959236151	0.0246307196	-0.0971931342	-0.1748338662	0.0208420961	0.0718379831	0.036004777	-0.0148194088	-0.0419514842	-0.0908745273	-0.1809263591	0.1061868027	0.0401488987	-0.1206982077	0.2088246945	-0.1769433037	-0.0911820352	-0.0358385234	0.0511009695	0.1948474059	0.0065844823	0.2543496115	-0.0492234159	0.1352334381	0.1274217694	0.1271411872	0.1266740078	0.1260209168	0.0	-0.0427690934391193	-0.0118397278926635	0.0001401791565723	0.0018291953536041	0.0242217780076003	-0.0277481127790367	0.0005866945298494	0.0007699577627981	-0.0653347028316133	0.0545859529413448	0.0029796262585147	0.0042686233940952	-0.0009240089560102	-0.0007420092944845	8.537925507870597e-07	5.505777931013855e-07	-0.0002319650231745	0.0003040344577554	5.380777197634632e-08	9.24369515026201e-08	-7.61071598013893e-05	-7.605846190440643e-05	5.784889627264044e-09	5.7922997730342085e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6186.336236513485	87.4827451542933	38270756.03119984	7653.230699731027	12907.421966422871	147.95639700382162	21891.09541435248	166601541.81929567	6251.107985972572	22.19744551279928	39076351.05229007	492.7265872936928	6895.915628858545	7543.591848784669	1.516951	40.421516	0.1170438177515113	0.0548956808588243	-0.1512597707	0.2455814782	0.1659187007	0.1839922994	0.2421307626	-0.0806580798	-0.0341859231	0.0311010718	0.1772189343	0.0727197615	0.0800377627	0.2370478887	0.1933417281	-0.0101020037	-0.0181247975	-0.0052968376	-0.0244385836	-0.1045180284	-0.0155496818	-0.1524817631	0.2048328809	0.0498295032	0.0169974006	-0.0518269435	-0.0679946877	-0.0148848989	-0.0567883662	0.0165979788	0.0712406538	0.0561610202	0.0257963365	0.0127660592	-0.0903006754	0.0162677754	-0.0618671216	0.0494762942	0.0619522504	0.040188966	-0.1258000934	-0.0359257362	-0.1267660201	0.1882668801	0.1047255057	0.0486840199	-0.1343096661	0.1412703003	0.0624488959	0.1959174123	0.0861686104	-0.0418752103	-0.1142148182	-0.2163385688	0.1983881718	-0.1248308937	0.0348677201	-0.0965243585	0.0181060641	-0.1020425289	-0.0730557143	0.1194108199	0.0006373788	0.0550078564	0.0919971786	-0.0270543641	-0.1043969971	-0.1821956676	-0.0683638871	0.1297740975	0.1752581319	0.0179807478	0.1274263285	-0.0224202943	0.0181179778	-0.0037200179	-0.1048318492	0.0148140056	-0.06795204	3.75201e-05	0.0624094694	0.0080728553	-0.1998132449	-0.1220589413	-0.1869422763	-0.0382057197	-0.1513649528	-0.0375422774	-0.1720159157	0.026188635	0.2118316092	0.0264315486	-0.0044211829	-0.1268149334	-0.0939236865	-0.001962813	-0.0951979026	0.141997875	0.0120954965	-0.0115887662	-0.0553367153	0.1740459589	0.0151468414	-0.0550919695	0.0252637515	0.0342742396	0.0584195434	-0.0303670505	0.0083974954	0.0500964935	0.1272554736	0.1264769259	0.1251828728	0.1233785885	0.0	-0.0288858716312461	0.0138832218078731	0.0001927438477666	0.0008343935798968	0.0599178529200372	0.0356960749124369	0.0035901490985472	0.0012742097641543	-0.086483858883227	-0.0211491560516137	0.0004472868016955	0.0074794578473339	-0.0010530021213903	-0.0001289931653801	1.1088134676524724e-06	1.663923671477786e-08	-7.580005212393104e-07	0.0002312070226532	5.745647901990664e-13	5.34566873241854e-08	0.000489999951757	0.0005661071115583	3.204772617569827e-07	2.400999527218623e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6110.56199458376	-75.77424192972558	37338967.889651455	5741.735740024582	12891.58764752327	-15.834318899600476	250.7256550142448	166193032.07377458	6245.306258828479	-5.801727144093093	39003850.26656218	33.66003785450659	6939.650311489763	7811.237076306618	1.691084	45.061546	0.1538740570205753	0.0958558271047214	-0.2217737406	-0.1121120048	0.0712351402	-0.152109772	0.1442421256	0.0591572759	-0.0944726125	0.1039560449	0.0529735825	0.0636651952	-0.2096634491	0.1120555083	0.0955971137	0.0929265091	-0.108672377	-0.0254174328	0.0336382325	0.0166935079	0.1181869713	-0.0124481599	0.1016679231	-0.0533759162	-0.0397107135	0.0418301634	0.0729706591	0.0901451615	0.1519223336	-0.0045528929	-0.1085962906	-0.1914758297	-0.1419449946	0.0451150081	0.0199534871	-0.1355793266	-0.1553194823	-0.1054270968	0.1671184192	0.1009879036	0.0622044423	-0.0023714214	0.042407862	-0.0512022365	0.0362804513	-0.0204383015	-0.040833568	-0.1078725612	0.0671777768	-0.2269134762	-0.1689664612	0.0582015046	0.1749902798	-0.043550131	0.1714722613	0.07366915	0.0467376815	-0.0815748622	-0.0739740594	-0.0779753639	-0.0157450785	0.0342504	-0.0821037874	0.195226771	0.1219515082	-0.0335375443	0.073645565	-0.0364910614	0.1555934008	-0.0146945903	-0.0908796517	0.0426007941	-0.0926740267	0.1247320189	-0.0336382701	-0.2108495622	-0.0711084543	0.0206826845	-0.2003460855	-0.0380720057	-0.0636725633	0.1252468137	-0.0985794098	0.1106751258	-0.0945342985	0.1802048343	-0.0505494614	0.0179258436	-0.182644752	0.1502646025	-0.0881136382	-0.1346255073	0.0693881309	0.1377783232	0.0052403199	0.0425253355	-0.0552459759	0.1118478921	-0.0737592356	-0.0108444792	0.0165159498	0.1685221967	0.0086951165	0.078984782	-0.1281824433	0.1399485518	0.0447091982	-0.3096097265	0.1611576257	-0.0029922282	0.1270061656	0.1254827008	0.1229571148	0.1194495774	0.0	-0.0309516462377388	-0.0020657746064926	4.267424724830066e-06	0.0009580044048261	0.0275512450103718	-0.0323666079096654	0.0007590711016215	0.001047597307578	0.0048563537015695	0.0913402125847965	0.0083430344350358	2.358417127474779e-05	-0.0007560001072326	0.0002970020141577	5.715361621357028e-07	8.821019641373068e-08	-7.853191783535607e-07	-2.73186571142503e-08	6.167262118899118e-13	7.463090265259785e-16	0.0007549998573346	0.0002649999055776	7.022494995613694e-08	5.700247845752664e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6058.453948861233	-52.108045722527095	36704864.25047226	2715.248429020974	12782.956219872009	-108.63142765126211	11800.7870735514	163403969.71916446	6235.475571156334	-9.83068767214536	38881155.59848741	96.64242010727074	6914.307170368063	7091.614208773162	1.561838	41.617596	0.0825240203007081	0.041861089258155	0.0959513279	-0.0758869113	0.0832426999	-0.1129972168	-0.053162116	-0.0586271932	-0.0530984154	0.0169934989	-0.0121084991	-0.1876287888	-0.1239743052	0.0817598732	-0.0120775319	0.0841288549	-0.0782853504	0.0311504735	0.1237075933	0.0358313241	-0.066907547	0.23899992	-0.0105802637	-0.1134034045	-0.0073109489	0.0899003019	-0.0809092254	-0.0693890633	-0.0032255019	-0.2068889083	-0.0852733594	-0.0569289117	0.0832858019	-0.1753725454	-0.04617511	0.1414230744	0.1628215801	0.0241286343	-0.0709410582	0.080735855	-0.0085246785	0.110376913	-0.0764893462	-0.0032932744	0.2101952995	-0.063862477	0.142398716	0.0034076699	0.1554702854	-0.0518653797	-0.0478061638	0.0993339211	0.077882473	-0.0759086706	0.0379343394	0.0911342733	0.0575383498	0.0091935112	-0.020406999	0.1974897588	0.02338421	-0.0213323188	0.0359181669	0.0542470481	0.1231324638	0.2124785688	0.0403451802	0.0292492885	0.1539796733	0.0060729375	-0.1933830044	-0.0961688808	-0.1267780101	0.0072170706	-0.0146130961	0.0630631578	0.0369421054	0.0847094697	0.1761576366	0.0057014515	-0.0750702457	0.005813709	-0.1467993381	0.1472838802	-0.1632149244	-0.1534062978	-0.076353178	-0.0028825494	-0.040752853	-0.1157469236	-0.0399707963	-0.0698498101	0.1673772781	0.0173058525	-0.0097448954	-0.0248340623	0.0870121128	-0.0807638746	-0.1961580994	-0.1125106194	0.055921445	0.0766610388	0.0032152641	0.0304662901	0.0027907008	0.1462199479	0.049508935	0.0211533043	0.1313288695	-0.0151856632	0.1266740078	0.1241611056	0.1200097957	0.114274858	0.0	-0.0247779057925754	0.0061737404451634	3.8115071084246376e-05	0.0006139446154657	0.0352678508993875	0.0077166058890156	0.0012438213070614	5.954600644639177e-05	-0.0012437626226287	-0.0061001163241982	3.7211419168749366e-05	1.546945461448222e-06	-0.0011910069888678	-0.0004350068816352	1.418497647531944e-06	1.892309870699809e-07	0.0001309571901364	0.0001317425093147	1.714978564842122e-08	1.7356088760547927e-08	7.107809543793764e-05	-0.0006839217618966	4.6774897639583494e-07	5.052095651084571e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6141.521678427778	83.0677295665455	37718288.52659836	6900.247695340737	12864.144142183344	81.18792231133557	6591.47872923146	165486204.51087004	6240.894608474053	5.419037317718903	38948765.5140805	29.365965450830085	6902.630172554103	7325.297136254298	1.397896	37.249119	0.1947507965629539	0.0951425400710405	-0.0081672955	0.1253329077	0.0331017111	0.0862884953	0.0498731163	0.0276091996	0.0939136997	-0.218854945	-0.1259983628	0.0338420822	0.0928993772	0.060072215	0.0440928046	0.0172851173	0.0970691671	-0.0151114373	-0.0073912778	-0.1092610631	-0.006352372	-0.0028678082	-0.1133406785	-0.0595980755	-0.1993498648	0.1787813027	0.0981632626	0.0371494156	-0.025185287	-0.0674219006	-0.011011308	-0.017189377	0.1566147568	0.0093631577	0.1557609757	0.081379619	-0.0371148863	-0.0202122912	-0.0618384344	-0.1308032303	-0.0932953281	-0.1358851427	0.0477269536	-0.0080783122	-0.0959694968	-0.0927064907	-0.052319614	-0.016654592	-0.0433875023	0.0664434475	0.0226660049	-0.1955133093	-0.0826637979	-0.05720566	0.0285623956	-0.0207707247	-0.1301820066	0.0391352564	-0.0015423281	-0.0565175681	-0.0229977713	-0.2031288772	-0.0436297277	0.0975641971	0.0129172069	-0.0112495339	-0.0370034551	0.139996267	0.006393068	-0.0637859968	0.0034984347	0.0007385937	0.0680442311	-0.1046932623	-0.200711121	0.1916537277	0.1325323113	0.0184387032	-0.0022128435	0.1307938963	0.012235947	0.0527824166	-0.0205827205	-0.0591471512	-0.0410745021	0.106598345	-0.0193010041	-0.1164273189	-0.0491326724	-0.096976305	0.094633333	0.0244412667	0.0675963524	-0.0149599082	0.0453692472	-0.1542656374	0.0620280221	0.1860092744	-0.1511664736	-0.0276475514	-0.0274053767	0.0807961807	0.1155049403	0.0652706103	-0.1117515503	-0.169872266	0.197954133	-0.0209328083	0.0887724324	-0.1564262045	0.1262592171	0.1225155882	0.1163582113	0.1079083962	0.0	-0.0372746277306106	-0.0124967219380351	0.0001561680591965	0.0013893978724556	-0.0378313513758143	-0.0730992022752018	0.0014312111469203	0.0053434933732708	0.0255537540612351	0.0267975166838638	0.0007181069004219	0.000652994346622	-0.0017382109498955	-0.0005472039610276	3.021377306336616e-06	2.9943217496440453e-07	0.0006379234144953	0.0005069662243589	4.069462827613424e-07	2.5701475264071857e-07	0.0006640550233684	0.0005929769279304	3.516216370578488e-07	4.4096907406080636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6108.275258946868	-33.246419480909935	37311026.63906243	1105.3244083006275	12886.116433261304	21.972291077960108	482.78157521460537	166051996.73156703	6224.50818444241	-16.38642403164249	38744502.13819055	268.51489254479054	6919.76426973891	7716.499597232957	1.427574	38.039936	0.1235786554392245	0.0662160488777973	-0.175111013	-0.0839313505	-0.0053250737	-0.1206395148	0.12689213	0.1062618034	-0.1144793327	-0.0917657264	-0.0666592614	-0.0380073057	-0.0230098588	-0.0099722621	0.0184922708	0.0933779108	0.1367738806	-0.0597705966	0.0505956214	-0.1385638636	0.2092066651	0.100249195	0.0408179865	0.0714523386	0.0729923238	-0.1041994324	0.0859480073	-0.0481163802	-0.2129239579	0.1577821023	0.1334233513	-0.0090567333	-0.0964733746	0.0162332948	-0.1130397726	0.0196275075	0.002927342	0.1189565395	0.1124440832	0.0272670868	0.1265296707	0.1356362671	-0.0755198486	-0.1398168736	0.0393453747	0.0173950137	-0.1208706774	-0.0574469536	0.0187727599	-0.0548188604	0.1286099664	-0.1538373283	0.0640790213	0.0154371071	0.0782297532	0.0621571863	-0.0161055516	0.0308687475	-0.1019129194	-0.1408083057	0.0071867139	-0.1326947845	0.1643824108	-0.1184116988	-0.0956323693	-0.0014750212	0.0670378492	-0.0083946046	-0.1308745864	0.2645003476	0.188768762	0.1044459127	-0.0477408677	0.1602024167	0.0269831912	-0.0208639225	-0.0133891232	0.0145045646	0.080766722	-0.0765491123	0.0914749663	-0.0758423399	0.0226083826	0.198121863	-0.0394705209	0.08685692	0.0203193138	-0.071088911	-0.159491085	0.0823081067	-0.0723658143	-0.0649129755	0.0627455121	0.0111026176	0.0403378245	-0.0563395235	-0.0233096274	0.0052727424	-0.1685543489	0.0319135914	-0.0715523505	0.0459834332	0.057759459	-0.0756644615	0.0077932855	-0.026915723	0.0746760626	-0.0128841569	-0.029810628	-0.2538254618	0.125762064	0.1205504417	0.1120237907	0.1004165861	0.0	-0.037598729052263	-0.0003241013216523	1.0504166669683206e-07	0.0014136644263454	-0.058010322235674	-0.0201789708598596	0.0033651974858867	0.000407190864963	0.0324914406968375	0.0069376866356024	4.813149585381618e-05	0.0010556937185561	-0.0006070215651949	0.0011311893847005	3.684751806116662e-07	1.2795894240593217e-06	0.0001068772433563	-0.000531046171139	1.1422745147441772e-08	2.8201003588139214e-07	0.0004035326467658	-0.0002605223766026	6.787190871066694e-08	1.628385970058119e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6032.823339598831	-75.45191934803734	36394957.44680839	5692.9921333027305	12694.216922581449	-191.89951067985567	36825.42219916804	161143143.27755323	6208.174201274036	-16.33398316837429	38541426.91336452	266.79900614473456	6908.062519433032	7143.525839385038	1.50514	40.106777	0.1099356060517171	0.0614746572008805	0.104480109	-0.161665873	-0.1344922002	-0.1602932366	-0.1972380672	0.0629736511	-0.0168641511	-0.0806821191	0.0195601605	0.0183087647	-0.0615846127	-0.1190738622	-0.1478927135	-0.0254404878	0.0220794994	0.0232225605	0.0145424814	-0.1059670624	0.0176894672	-0.0481265315	-0.0353286238	0.1407964076	-0.0321315442	-0.0730798217	-0.0051404034	0.0310742456	0.1147083717	0.0555601233	-0.0390715367	-0.0663559738	-0.0118830394	0.0985632736	0.0800839874	0.2077874844	0.1536330929	0.0306255269	0.0311792718	0.1491806413	0.0304174111	0.0670468735	0.0705242888	0.1851919555	-0.0393343733	-0.0949929908	0.0678259805	-0.0306717283	-0.0500283747	0.2007940088	0.0463845012	0.0065492277	0.0924470887	0.145916565	-0.1487565013	0.0913200394	-0.0694221702	0.001851044	-0.0317981097	-0.1050942796	-0.0554205339	-0.0826814033	-0.01819769	0.0160062969	-0.0658977543	0.0914977996	-0.0753263408	-0.0084454815	0.0895058226	-0.1431587799	0.1120204846	-0.020034048	-0.0076152061	0.0571863508	-0.0524196744	0.0235880111	-0.0773887044	0.0103896902	0.0767224657	-0.1586798853	-0.0905870314	-0.2276046977	-0.027704139	-0.0609773251	-0.0177005066	-0.138211375	0.0649798555	-0.043318615	0.0432211218	-0.095803179	-0.2297101094	-0.1267658275	-0.0145663726	0.2784114699	0.0135048966	-0.085678906	0.0844305524	0.04410285	-0.1117008229	0.0790420626	0.0326894095	0.0875481662	-0.0686774412	0.0233295362	0.1035815648	-0.0651505023	-0.0004094567	-0.0812374233	-0.2829090182	0.0778204069	0.1251828728	0.1182707928	0.1070319699	0.0918775579	0.0	-0.0314168455782777	0.0061818834739852	3.821568328593249e-05	0.0009870181860893	-0.0633542332227534	-0.0053439109870793	0.004013758867243	2.8557384637827903e-05	0.08962285329806	0.0571314126012224	0.0032639983058111	0.0080322558332855	-0.0002689492647339	0.000338072300461	7.233370700090544e-08	1.1429288033899269e-07	-0.0003070444331834	-0.0004139216765396	9.427628394891539e-08	1.71331154309436e-07	0.0003299586439779	-7.357400278789998e-05	5.413133886233914e-09	1.088727067357346e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6090.795176439022	57.97183684019092	37097785.88133285	3360.733866625717	12726.524993766625	32.30807118517623	1043.8114637064148	161964438.4169666	6220.489213167344	12.31501189330811	38694486.051131286	151.6595179323202	6887.421766680137	7023.495012257939	1.344797	35.834194	0.2235191045015339	0.1415031736608496	0.1409811328	0.0569093538	-0.0126662153	0.0567134987	-0.1064299559	-0.0680016671	0.1174867964	-0.0100510601	-0.0869559498	0.011569257	0.1302844573	-0.0617638458	-0.090698503	-0.1012373879	-0.0206147524	-0.0229022191	-0.0030029697	-0.0938075632	0.0067441711	-0.0024594121	-0.0068298276	-0.0454104182	-0.0473403968	0.0033405808	-0.2745616868	-0.1367599144	0.2237072157	-0.0145836228	-0.015314344	0.0729837805	-0.0086554036	-0.0816428786	-0.049223507	-0.2531333582	-0.0197696657	-0.0947924568	-0.0192051076	-0.0558728044	-0.0703813844	-0.1101355672	-0.0557037002	-0.2267671862	-0.0418994183	0.071445131	-0.1004774251	-0.0199225687	0.0374078707	0.0666973251	0.0011076655	-0.0010183952	-0.0801609202	0.0291670713	-0.1507733864	-0.0947863317	0.0532529069	0.060322887	0.0110553886	-0.0833264068	-0.0254897138	-0.1047933345	-0.0449761488	-0.0090510314	-0.0786144139	-0.0180552806	0.008972787	0.0287599658	0.0508078976	0.0563909216	-0.0712333489	-0.2096896096	-0.0385065354	-0.1591682986	0.1876631216	-0.1177151819	-0.1077206373	0.0347461476	-0.0074258133	0.1286648323	0.0506030725	0.2274155017	0.0258435443	-0.1018132579	0.0337977094	0.0370654307	-0.0059552861	-0.0114626985	0.1232677743	-0.1353335595	0.0189278757	-0.0015035275	-0.0380257128	0.0831604192	-0.0508362357	0.0394236244	-0.077149744	0.0130747163	0.0591202884	-0.0144553885	-0.1346148792	-0.0249640595	-0.0190747243	-0.0528528602	0.0485069748	-0.1429761513	-0.0350866539	0.0860554858	-0.0392123088	-0.0807237684	0.1245220213	0.115682589	0.101412043	0.0823803627	0.0	-0.0210516911884468	0.0103651543898309	0.000107436425525	0.0004431737018937	-0.0183050413293415	0.0450491918934118	0.0003350745380689	0.0020294296902494	-0.0356142281642561	-0.1252370814623161	0.0156843265731988	0.0012683732477356	0.0002135875594006	0.0004825368241345	4.5619645530704844e-08	2.3284178664580937e-07	-0.0006299702437624	-0.000322925810579	3.968625080260577e-07	1.0428107913810421e-07	0.0002780677435719	-5.1890900406e-05	2.69266554494541e-09	7.732167001516794e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
