global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	non_steady_state_outlier07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
5823.400840236073	n/a	n/a	33911997.346062206	12910.079209347989	n/a	166670145.19163918	n/a	5693.913811934622	n/a	32420654.49773985	n/a	6827.200531604243	6815.618455055112	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7912270777742382e-08	n/a	n/a	3.208494444151636e-16	2.532898025719988e-05	n/a	n/a	6.415572408696212e-10	0.0129541207092387	n/a	0.0001678092433495	n/a	0.0001469999671659	n/a	n/a	2.160899034677568e-08	5.067057884389214e-13	n/a	n/a	2.56750756037509e-25	1.9825767004662265e-12	n/a	n/a	3.9306103732315495e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5772.161228681408	-51.23961155466532	2625.497792272992	33317845.24989286	12481.411523697225	-428.6676856507638	155785633.62388188	183755.9847211821	5687.222853275767	-6.69095865885447	32344503.78282216	44.76892777449961	6767.231874752668	6657.082299592065	1.138989	23.972256	0.122021720629711	0.0934707632874481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8661163725018923e-05	2.8679075995796666e-05	8.224893999726804e-10	8.214623060723405e-10	-0.0893962124075642	-0.0894215413878214	0.0079962120641738	0.0079916827928183	-1.7355470532720574e-05	-0.0129714761797714	3.0121235741213216e-10	0.0001682591942823	-9.567842354673728e-13	-0.0001469999681226	2.160899062807018e-08	9.15436073238885e-25	-0.000245000433775	-0.0002450004342817	6.002521279822446e-08	6.002521254993816e-08	7.930063481921174e-11	7.73180581187455e-11	5.978082111253709e-21	6.288590682729978e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5751.35378501638	-20.80744366502768	432.9497118733004	33078070.36042224	12271.575665413066	-209.8358582841593	150591569.31195813	44031.08742184977	5686.231930024443	-0.9909232513246023	32333233.562029496	0.9819288900157211	6737.69930491728	6610.337596605645	0.958083	20.164742	0.1073574820353624	0.0543998992823967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0233470917162605	0.0233184305525354	0.0005437492034334	0.0005450866916074	-0.0435029975313199	0.0458932148762442	0.0021061871716771	0.00189251079421	8.29613014659003e-05	0.0001003167719986	6.882577540915992e-09	1.0063454744223286e-08	-0.0004534698943903	-0.0004534698934335	2.0563494425060418e-07	2.0563494511834987e-07	-0.000405033106906	-0.000160032673131	2.5610456469453488e-08	1.6405181768992725e-07	0.0001474079094278	0.0001474078301271	2.1729068382799184e-08	2.1729091761874493e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5739.063566323287	-12.290218693093266	151.04947552405915	32936850.618299365	12146.00153756649	-125.57412784657572	147525353.35056752	15768.861584428145	5682.157905444764	-4.074024579678735	32286918.462408427	16.597676275826494	6729.040747947942	6565.361257984599	0.919745	19.357849	0.1676108982677886	0.0881478529218743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0080742057994598	-0.0152728859168007	0.0002332610442276	6.519279929203026e-05	0.0430118703300905	0.0865148678614104	0.0074848223610773	0.0018500209892925	3.0418737040349697e-06	-7.991942776186534e-05	9.252995631299426e-12	6.3871149337840115e-09	-0.0013339993085583	-0.0008805294141679	7.753320492150411e-07	1.7795541552340224e-06	-0.000690999366423	-0.000285966259517	8.177670158214419e-08	4.774801243969874e-07	-9.60918123514001e-07	-0.0001483688275513	2.2013308988951556e-08	9.23363640097669e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5738.753530929792	-0.3100353934951272	0.0961219452196783	32933292.088759158	12048.750883061835	-97.25065450465443	145172397.84208336	9457.689801583669	5680.565684536047	-1.5922209087166266	32268826.49632849	2.5351674221544003	6700.023352728949	6543.551931606356	0.98064	20.639494	0.0634028418792536	0.0380401857733489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0115397823423677	0.0034655765429079	1.2010220774753476e-05	0.0001331665765092	0.0435003175852841	0.0004884472551936	2.38580721106167e-07	0.0018922776300205	0.0002862555175155	0.0002832136438114	8.194222130806673e-08	8.020996804096739e-08	-0.0016762348065277	-0.0003422354979694	1.1712513607036325e-07	2.809763126614956e-06	-0.00099494831241	-0.000303948945987	9.238496176660829e-08	9.899221443675072e-07	0.0005361667266669	0.0005371276447904	2.885061067980972e-07	2.874747587846982e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5755.124613189708	16.371082259915966	268.01233436093526	33121459.313341983	12025.88514482214	-22.86573823969593	144621913.5164538	522.8419852462927	5688.644269262838	8.078584726790723	32360673.62221693	65.26353118793634	6730.0408921584585	6598.442976954726	1.306594	27.499828	0.3194973379686705	0.1931776647322526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0134874437662659	0.0019476614238981	3.7933850221411615e-06	0.0001819111393481	-0.094796424087832	-0.1382967416731161	0.0191259887574006	0.00898636201984	-0.1337487430210657	-0.1340349985385812	0.017888726259715	0.0179653808332374	-0.0011538953528124	0.0005223394537153	2.728385049075981e-07	1.3314744852420532e-06	-0.0009251294305061	6.981888190390009e-05	4.8746762703107475e-09	8.558644631885408e-07	0.0002239663356246	-0.0003122003910423	9.746908416696505e-08	5.0160919493110976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5732.313607110267	-22.81100607944063	520.3419983562774	32859419.29026152	12010.299625477892	-15.585519344247588	144247297.09375438	242.9084132299157	5686.422025624772	-2.2222436380661748	32335395.45351053	4.938366786925588	6717.140026017732	6548.663363797547	0.81501	17.153496	0.1195813246687697	0.0660063951796992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0033102154414024	-0.0167976592076683	0.0002821613548569	1.0957526268498886e-05	-0.03147641790693	0.063320006180902	0.0040094231827494	0.0009907648842517	-0.1343452095728352	-0.0005964665517694	0.018048635335169	3.557723473797752e-07	-0.001579242364006	-0.0004253470111936	1.8092007993132853e-07	2.49400644427126e-06	-0.0009124461291518	1.2683301354300008e-05	1.6086613324398842e-10	8.325579386041032e-07	0.0005632798776453	0.0003393135420207	1.151336797986334e-07	3.172842205601042e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5738.055652143598	5.742045033331124	32.97108116480263	32925282.66709709	11999.102184539146	-11.197440938745784	143978453.2350121	125.38268357670007	5684.566668951024	-1.8553566737473373	32314298.213748947	3.442348386818784	6713.817800484451	6531.651495011127	0.930307	19.580147	0.1935145318545868	0.1088568813885809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0134999671295616	0.0168101825709639	0.0002825822380691	0.0001822491124992	-0.1089046694451809	-0.0774282515382508	0.0059951341362706	0.0118602270269641	-0.0779187647647532	0.0564264448080819	0.0060713339024649	0.0031839436736795	-0.0019582214810154	-0.0003789791170093	1.4362517112922433e-07	3.834631368710146e-06	-0.001270436783108	-0.0003579906539561	1.281573083199877e-07	1.6140096198738032e-06	0.0004432565898651	-0.0001200232877802	1.4405589609568714e-08	1.9647640445883748e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5704.974633347475	-33.08101879612332	1094.3538045894643	32546735.56713816	11928.821613717586	-70.2805708215601	142296785.09189582	4939.358635004325	5678.717018885919	-5.849650065105379	32247826.98058458	34.21840588418737	6678.204577277688	6534.889616844303	2.901599	61.069843	1.130786628231378	0.6581633758976049	-0.0464839572	0.5157766001	-0.0803932712	0.4765047305	-0.0788377014	0.2032514952	-0.025098994	0.0622419428	-0.2531184576	0.2302429203	-0.4266380607	0.1129954118	-0.1089323365	0.127692062	-0.1362139315	0.1876494542	-0.6950964674	0.1168291485	-0.0201264013	0.0427168811	-0.0921313692	0.2467461688	-0.0002538853	0.1737704074	-0.0164164863	0.1224535724	-0.2050252331	0.0102008363	-0.0384868581	0.0772655236	-0.0153700426	0.0252493932	-0.0440950914	0.1093035587	-0.0157858027	0.0588514317	-0.0573665753	0.0353159268	-0.036618929	0.0453359772	-0.0419161643	0.0376764176	-0.0611454675	0.0108971815	-0.0709230429	0.0322364028	0.0579325544	-0.0064313409	0.0108594442	-0.0439906766	-0.000436322	0.0110246147	0.0971328485	-0.04181594	-0.0003919781	0.3236938688	-0.461098475	0.2126560834	-0.0905812836	0.3874237525	-0.1737737469	0.2400586469	-0.0597590686	-0.0905807578	0.2995795729	-0.2331056022	0.0648368316	-0.0768846637	0.0350150579	-0.0948056212	0.0842981373	-0.0300424771	0.0743651198	-0.0304967272	0.1082622813	-0.1314329077	0.0559695542	0.0146017579	-0.0206783249	0.0121494017	-0.0289644671	-0.0198684757	-0.0634151076	-0.4693362821	-0.6213096212	0.0290805529	-0.1994440608	0.1098921022	-0.0150704129	0.0913984326	-0.0006291477	-0.3255628836	0.1579979716	-0.0292282191	0.1188805322	-0.1701120263	0.0374242492	-0.0077554703	0.0138849172	-0.0337585817	0.0843950797	-0.097069132	0.0220764816	-0.0725886483	0.0568006858	0.1084605987	0.1084467085	0.1084235595	0.1083911537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1247636040744168	0.1112636369448552	0.0123795969061965	0.0155659569016378	-0.344665993249734	-0.2357613238045531	0.0555834018020753	0.1187946469028256	0.5050361139068116	0.5829548786715648	0.2550614763500939	0.3398363905669788	-0.0016879387560346	0.0002702827249807	7.305275142304663e-08	2.8491372441236333e-06	-0.0028880893095295	-0.0016176525264215	2.6167996962378624e-06	8.341059859818584e-06	-0.0016849439349407	-0.0021282005248058	4.529237473783683e-06	2.8390360638934502e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5733.3784654014335	28.403832053958467	806.7776753494785	32871628.62752889	11928.166823366855	-0.6547903507307637	142281163.76606974	0.4287504034101166	5700.655870939556	21.938852053636765	32497477.358877625	481.3132294313621	6725.273541020412	6738.400285889673	3.058391	64.369835	1.7824384331876335	1.0662856680208563	0.2720542731	0.022706956	-0.0373453879	-0.0372976298	0.1030035972	-0.0478798059	0.039690996	-0.0960598458	0.1942499953	0.3510851436	0.1642619951	0.1429512289	-0.0195158361	0.0100818379	0.0042581174	-0.2359394023	0.0532309911	-0.072345964	-0.111357814	0.1689516269	-0.2070422504	-0.0539909771	-0.026201452	-0.0197020836	-0.0854246117	0.1299119098	-0.1804470781	0.0900289684	0.1143739998	0.004114477	-0.10877682	0.1696874878	-0.048622704	0.0478648998	0.0969428287	-0.0857557065	-0.0652143434	0.1380375478	0.0992063913	0.0142914796	-0.0534511295	-0.1215289663	-0.0441599175	-0.0464746353	-0.065018346	0.0922497037	0.0423916266	-0.1232288336	0.103006559	0.0356194244	0.005644991	-0.0477509391	0.0588610759	-0.0819179746	0.1213569807	-0.2127337858	0.0673298903	0.1141827048	-0.0533615376	0.0655622014	-0.1941974836	-0.2698741349	0.2621832925	-0.0481465379	-0.0160721936	0.0545439199	-0.0376613426	0.0029041626	0.0706324375	-0.2721174786	0.0666339862	0.0527373838	0.0553497352	0.0781128639	0.2482846678	-0.0504065999	0.0963598839	0.0243610893	-0.1095428596	-0.1089702388	-0.0587749964	-0.131984987	-0.3011874891	-0.0527044496	0.2259182515	-0.1016059955	0.0984816245	0.064432603	0.1694037637	0.199813244	-0.1920843326	-0.3519507476	0.0189425763	0.0635496879	-0.1164389965	0.1979496103	-0.0938515085	-0.0816095377	-0.1141387799	-0.2317417301	-0.0740794457	0.1065313094	0.1490437798	0.0286223114	0.1090046505	0.1084235595	0.1082985834	0.1080903965	0.1077991588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2054081452870946	0.0806445412126778	0.0065035420274032	0.0421925061502841	-0.2776136787145162	0.0670523145352178	0.0044960128845297	0.0770693546094066	1.5139261187459994	1.0088900048391878	2.2919722930213258	1.0178590418644164	-0.0004728081654972	0.0012151305905374	1.4765423520597703e-06	2.235475613608277e-07	0.0047333192970491	0.0076214086065786	5.808586914843036e-05	2.2404311567817388e-05	-0.0053654361898357	-0.0036804922548949	1.354602323834208e-05	2.878790550719863e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
