global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5320.007955272813	n/a	28302484.64416601	n/a	12531.589664681876	n/a	n/a	157040739.52396163	5220.798575613055	n/a	27256737.7671233	n/a	5979.660561934233	6472.474425266359	n/a	n/a	n/a	n/a	-0.0226107728	-0.0990913324	-0.0428236729	0.1200242894	-0.0456640394	0.1748124422	-0.4887745756	0.0343026035	-0.0211055966	0.0169536094	-0.0693670989	0.0918606764	-0.0520983247	0.0591764794	0.0811386265	-0.1244275901	0.0330672765	-0.0114767667	0.2238094826	-0.0698299727	0.1490826374	-0.1105511057	0.0126345608	-0.0400906396	0.0005431758	0.0392876642	-0.0271876238	0.0080840666	0.0587673231	-0.0512103296	0.0197078618	0.0222081931	-0.0058790537	-0.052171872	0.206173335	-0.056535653	-0.0278812673	0.1302853802	0.0105922178	-0.1046705652	-0.0316501462	0.1285199778	0.0084724086	0.041372993	-0.0453963497	-0.0957162066	0.0158469717	0.0128620838	0.1414365879	0.0546692735	-0.0140119893	0.0035605457	-0.0334788297	0.214694554	-0.0112475794	0.2120669997	-0.173273309	0.2863071905	-0.1460048691	0.130022329	-0.1068821828	0.0768293115	-0.2736581062	0.0214015563	-0.1267166067	0.035847126	-0.0634260487	0.1005530517	-0.0619887739	0.0273550128	-0.2077173205	0.0590948263	-0.068274852	0.051441698	0.0346480723	-0.0355770137	-0.0242024842	0.0701029115	0.0371057674	-0.1204702915	-0.1064610795	0.180779414	0.1057357667	0.0632650979	-0.0739367528	-0.1069763002	0.0979786234	-0.0731569765	0.3607104319	-0.1098914316	0.0702059556	-0.4406221906	0.2858596324	-0.1106566665	0.1407219565	-0.0370451175	0.0277416526	-0.0025271978	0.075209763	-0.0010351312	-0.2336053757	0.0651905596	-0.0901974707	0.1411218632	-0.2048871788	0.0221860071	-0.0110803174	0.1660033024	-0.1403480254	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0340730471553172	n/a	n/a	0.0011609725424484	-0.0155998272997806	n/a	0.0002433546117829	n/a	0.0036046159371565	n/a	n/a	1.2993256054402632e-05	0.0036170845793087	n/a	1.3083300853872796e-05	n/a	-0.0005791826917638	n/a	n/a	3.35452590438761e-07	-0.0014819561057143	n/a	n/a	2.1961938992638934e-06	0.0	0.0
5304.527597117422	-15.480358155390604	28138013.02858033	239.6414886191684	12248.228101440904	-283.3615632409728	80293.77552236784	150019091.62492666	5214.275499452159	-6.523076160895471	27188668.984187063	42.5505226008428	5947.4546438700845	6192.0056291732	1.027244	28.040199	0.0582925469257556	0.042835459884142	-0.0442961245	0.0684249928	0.0293355345	-0.0311378375	-0.076436782	0.0372530128	-0.1975850615	0.1017218116	0.0597039363	0.0669856606	-0.0956849366	-0.0580373	-0.1402494658	0.1302015898	0.2484446427	-0.063360668	0.0803831938	-0.0331406039	0.1825392231	-0.051586784	-0.0265172551	0.0037154565	0.0341885443	-0.0198021311	0.0501363535	0.0039724406	0.1596602641	-0.0501765504	-0.0396017549	0.0214371212	-0.0701502117	0.0199369591	-0.0159744939	-0.036797477	0.0593225579	0.0443144873	-0.139584389	-0.008161209	-0.1498233186	-0.0492226468	-0.0625285778	0.0496391555	0.0014886274	0.0435497617	0.1202117197	-0.115866018	0.1672789892	0.0311858187	0.1343068959	0.0005391987	-0.04173738	0.0862901463	0.0313267259	0.0722557819	-0.0220127661	0.2443651969	-0.138752375	0.2393404595	-0.0953001853	0.1938014433	0.1286069927	0.0608260418	-0.057016196	0.0130481066	-0.0185173172	0.1146793071	-0.0629581155	0.0735306895	0.0005992445	0.070376336	-0.0128448045	-0.063064551	0.12207248	0.1025519297	0.0037522346	0.09430424	0.0532021522	0.0710336908	-0.0148018956	0.0208272362	0.0521668464	-0.0772963059	0.1548803773	-0.0462832216	0.0694603216	-0.031929471	0.094583991	-0.1029676429	0.3440034244	0.0399082466	0.0147231348	-0.2001761294	0.1778848291	-0.0554988917	0.1372625567	0.0460381576	-0.0565235945	-0.0927957469	0.0103091123	0.0300722262	0.0728054399	-0.1808797681	-0.0898882235	-0.1273045397	0.0382689755	0.0503586746	0.1216380824	0.0039577267	0.0342246823	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0329738928162157	0.0010991543391015	1.2081402611656593e-06	0.0010872776074552	-0.0251001745372292	-0.0095003472374486	0.0006300187617993	9.025659763209728e-05	0.010005846425777	0.0064012304886204	4.097575176844464e-05	0.0001001169626962	0.0028621261905921	-0.0007549583887166	8.191766330873245e-06	5.699621686935651e-07	-0.000509122976922	7.005971484180004e-05	4.9083636437143365e-09	2.5920620562991935e-07	-0.0014827742993676	-8.18193653300079e-07	6.694408543005299e-13	2.198619622865077e-06	0.0	0.0
5311.667404049603	7.139806932180363	28213810.611243047	50.97684302881077	12230.191337852626	-18.03676358827761	325.32484073941697	149577580.16048542	5211.174748421251	-3.1007510309082136	27156342.25858329	9.614656955678347	5932.2443988806135	6278.283962632546	1.02304	27.92544	0.1233927975314746	0.060209104881151	-0.0225804394	-0.0098506699	-0.0025333415	0.0206960149	0.0203355303	0.0331161134	-0.0294440112	0.1050271124	0.0149313552	0.0125743754	-0.1097808305	-0.1233124415	0.0117576041	0.0079858452	0.0263706053	0.0190118958	-0.0565246458	-0.1761855055	0.2484083189	-0.0529442075	-0.0572358531	-0.0319981598	0.0277822503	0.0096798784	0.0795732509	-0.0485436672	0.1793071688	-0.0577179488	-0.1360647614	0.2310579683	-0.0755572033	-0.0398336619	0.0731833344	-0.0753006269	-0.0878624043	0.035563636	0.0354926885	-0.0949105748	-0.052815554	-0.0243842643	0.1397432709	-0.1190096311	-0.1652478015	-0.0557908218	-0.2168035352	0.0929330558	-0.139798047	0.0239259732	-0.0371709842	-0.0008649785	-0.0086158168	0.0736190913	0.0608624368	-0.0126145529	-0.1388214119	0.2299870245	-0.0542714427	-0.2651653806	0.0047467777	0.0685549073	0.1205212469	0.0436536821	-0.0372493129	0.0329268625	0.0023487216	-0.0506232426	-0.0929326358	0.1157984127	0.0274489258	0.0388386928	0.0409214158	-0.078084613	0.0034360307	0.0505025728	-0.0739552269	-0.0905915109	0.1537841436	-0.0730173783	0.0610587091	-0.0677953012	-0.0441091777	0.0414897329	0.0217605589	-0.0115633479	0.1240990412	0.0230761799	-0.0017700994	-0.0747350856	0.3015908372	-0.0293247574	-0.0151933553	0.0154724147	-0.0174777588	0.0111701919	-0.1758435664	-0.0110295961	-0.199408133	-0.0535480037	-0.2007325145	-0.0859689018	0.0585257724	-0.0267937427	0.0688755069	-0.0248403395	0.1371805558	-0.0211956586	0.0154994445	-0.2134659366	0.0448959056	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0426940102845492	-0.0097201174683335	9.448068359820214e-05	0.0018227785141771	0.0013300705523846	0.0264302450896138	1.7690876743206747e-06	0.000698557855497	-0.0423174203801153	-0.0523232668058923	0.0027377242492405	0.0017907640676273	0.0023296764989118	-0.0005324496916802	5.427392589581942e-06	2.835026741704463e-07	-0.0005010443249346	8.078651987399954e-06	6.526461793352123e-11	2.5104541554916905e-07	-0.0013249192796826	0.000157855019685	2.4918207239751764e-08	1.7554110976746595e-06	0.0	0.0
5310.623766576495	-1.0436374731079925	28202724.79012712	1.0891791752752351	12168.478077216834	-61.71326063579181	3808.526538301171	148071858.7157067	5218.658782255657	7.484033834405636	27234399.48561409	56.01076243452833	5934.902078290876	6277.62402863816	1.041873	28.439535	0.0691534784786411	0.0381039271387181	-0.014656342	0.0019268057	0.0142029556	9.87218e-05	0.06795373	-0.0457487118	0.0112133061	0.0681520233	-0.0601446948	0.0044623726	-0.0154021386	-0.0897653679	-0.0559537201	0.0187441292	-0.0908486072	0.0793775485	-0.1219928067	-0.1490448199	0.1587120996	0.0358437613	0.0277463317	-0.0071311603	-0.1261999832	0.0594309652	-0.1240232846	-0.0678680935	0.099075884	0.06996976	-0.0770587642	-0.1141084014	-0.0408397549	-0.037485223	0.0776999399	0.0123878015	0.0649760008	-0.0935649891	0.1536916264	0.027154557	-6.74423e-05	-0.095654937	-0.0989253891	0.0251848899	-0.0077582775	-0.0913151799	0.0872589983	-0.1187068533	0.0639352598	0.1039145001	-0.1187283993	0.0006247119	0.0787765521	0.0397449021	0.0575744994	-0.0319423406	-0.0059055816	0.0834382546	-0.1414345039	-0.0281113297	-0.0065920688	-0.1520453403	0.0928830119	0.1624784907	0.0921407974	0.1269130015	0.0432111696	-0.0661538388	-0.057355898	0.1573419205	-0.0968118471	0.1047171135	0.0510345419	0.0501229592	-0.0756481708	-0.1197810206	0.0508465295	-0.0798658005	-0.082367164	-0.0633007022	0.0893118585	0.1664667971	-0.1036107114	-0.0609031389	-0.0899829435	0.0109023049	-0.0107697146	-0.0409639167	-0.0456570343	-0.0486955637	0.2146188664	0.042052639	-0.0598958421	0.0743693885	-0.1486704994	0.0004544746	-0.0672126076	-0.0852159983	0.1633331438	-0.2173222878	-0.0126785408	0.1481376028	0.0763028504	-0.0337328381	0.1616559443	0.131835866	0.1269540446	-0.0068434658	-0.0681797965	-0.2339314279	0.054653705	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0383706397494307	0.0043233705351184	1.869153278393081e-05	0.0014723059947805	-0.0060261986528331	-0.0073562692052177	3.631507020340747e-05	5.411469661963425e-05	-0.0172359713156353	0.02508144906448	0.0006290790871741	0.0002970787071934	0.0020117401648153	-0.0003179363340965	4.04709849073109e-06	1.0108351253872129e-07	-0.0005180180492838	-1.6973724349199967e-05	2.8810731828262385e-10	2.6834269938379346e-07	-0.0010119815446518	0.0003129377350308	9.79300260062072e-08	1.0241066467158428e-06	0.0	0.0
5310.376643256926	-0.2471233195683453	28200100.093248703	0.0610699350744785	12183.948534063791	15.47045684695695	239.3350350535572	148448601.8807152	5223.5799463796375	4.921164123980816	27285787.456219494	24.217856335155872	5941.772191608922	6266.045032224029	1.17563	32.090637	0.0455359912119903	0.0225962218827063	-0.0217159919	0.0009237641	0.029836952	0.0584958243	-0.0175040532	-0.0620942522	-0.0180875186	-0.0280293483	-0.0583633023	-0.0065399086	-0.1936913763	0.0015258198	-0.1330148808	-0.0727369196	0.0183537022	0.064967641	-0.1295610107	-0.0204549615	-0.1005270883	0.0673967812	-0.1923182625	-0.0075986659	-0.0135027086	-0.0488680604	0.0296253681	0.0927267419	0.048894205	0.0197258684	0.0236994354	0.1109983804	0.028336554	-0.0638119248	0.0069316043	-0.0825719918	-0.1264610225	0.017870154	0.1313862809	-0.1772235624	0.0287744333	0.0083499868	-0.0333576312	0.0012111552	0.0515316003	-0.0829042843	0.0457755423	0.050747775	-0.0005047884	-0.2041714438	0.1252822625	0.0355915051	0.0139552986	-0.0331941104	0.0996396605	0.1408357645	-0.0192771307	0.108754734	0.2339806126	-0.1717611045	0.0078834939	0.0403751154	0.0844869863	0.0203125541	0.1519549624	0.0382354317	0.0467739204	0.1525817361	-0.0299902476	-0.0672459213	0.0516755729	-0.0412147727	0.0006272293	-0.0792460109	-0.0920677823	0.0051059984	-0.0214219784	0.1071217875	0.1313219615	0.005595719	0.0466915367	-0.0101119167	-0.1066883848	-0.0471390136	-0.012631774	-0.0449339163	-0.059069705	-0.0995646675	0.0416513153	0.0085528587	0.1238558817	0.027443614	-0.0702756579	0.1037724717	-0.1283054157	-0.0473592296	-0.0959723185	0.1162906951	-0.2155604907	0.1074681209	-0.0964605619	0.0081587063	0.0913455838	0.0016376306	0.1174445923	-0.1108668406	0.0249640215	-0.0948968268	-0.1530352093	-0.0916876671	0.1637413749	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0345637401205465	0.0038068996288842	1.4492484784398691e-05	0.0011946521311206	-0.0138938609637762	-0.0078676623109431	0.0001930393724807	6.190011023903452e-05	-0.0018523329133373	0.0153836384022979	0.0002366563304926	3.4311372218326494e-06	0.0018688077519153	-0.0001429324128999	3.492442413618718e-06	2.0429674657416063e-08	-0.0004512970747323	6.672097455149998e-05	4.451688445101908e-09	2.036690496619312e-07	-0.000852079114706	0.0001599024299457	2.5568787102571465e-08	7.260388177181606e-07	0.0	0.0
5328.347572241431	17.970928984505008	28391287.85061116	322.9542885661222	12197.664156071409	13.71562200761764	188.11828705584531	148783010.86430922	5234.791297916886	11.211351537248447	27403039.932746354	125.69440329176312	5948.896991687148	6320.760712805091	1.090134	29.756874	0.0418016344244829	0.0248066751172807	0.0120007516	0.0247851868	-0.0091097739	-0.0025378219	-0.0354769926	0.0260847507	0.0647553234	-0.1008547653	0.0262171275	0.0401761053	0.026015611	0.034696004	0.1312170637	0.062092138	-0.1007045993	-0.0050661661	-0.0606636672	0.0089747199	0.0692612335	-0.1358164161	0.0705022027	-0.021956991	0.0878523723	-0.1919976561	-0.0300920778	0.0060022482	-0.1221218824	0.18230987	-0.0637386688	-0.0385027607	-0.0062995859	0.0327722406	0.012643741	0.0963515479	-0.0206119005	-0.0901887956	0.0056464118	-0.0659153557	0.133793188	-0.0869190213	-0.0234762501	-0.1025219691	0.0621403939	0.0909794267	-0.0273357239	0.1359179736	0.063970688	-0.0536237652	0.1402487086	-0.0223391136	-0.0495237722	-0.0699158749	-0.0513372125	-0.0011982918	0.0366330126	-0.0843730176	-0.1527245064	-0.0935938099	-0.0023654098	-0.1701781832	0.0051229927	-0.009144255	-0.1554643645	-0.1172270222	0.2046745263	-0.021689596	-0.0712102777	-0.0440838871	-0.0483183524	0.0423750262	0.0959112955	-0.0401839272	-0.1259857002	0.053328115	0.09093278	0.1592189641	-0.1060230431	0.0672963632	0.0681975971	-0.0431059844	-0.0065191463	-0.0005470438	-0.1430333051	-0.0968083312	-0.1015705464	-0.0053420417	0.0685972927	0.0296363275	0.0807216583	0.0130828736	-0.0423529974	0.1857644014	-0.157040764	0.0668078439	-0.1341693904	-0.1530063079	0.1371346769	-0.0663364421	-0.0194979092	-0.0926189577	-0.0548095411	-0.1208657343	0.053812492	-0.0069104494	-0.1124112307	0.1049305088	0.204382481	-0.0901165678	-0.0237575568	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.033497904534073	0.0010658355864734	1.1360054973933008e-06	0.0011221096081738	-0.0269059520549035	-0.0130120910911272	0.0007239302559807	0.0001693145145637	-0.0026787784917345	-0.0008264455783972	6.830122940522825e-07	7.175854207779363e-06	0.0014948691081027	-0.0003739386438126	2.2346336503597616e-06	1.3983010933640665e-07	-0.0003226099565516	0.0001286871181807	1.6560374385653457e-08	1.0407718406622525e-07	-0.0008167596333296	3.5319481376399915e-05	1.2474657646978604e-09	6.670962986367028e-07	0.0	0.0
5340.860017362604	12.512445121172275	28524785.72506247	156.56128291034793	12291.36217240508	93.69801633367206	8779.318264865076	151077584.05323055	5233.445897668986	-1.3454002479002156	27388955.963828336	1.8101018270499616	5952.07855545847	6483.394884155696	1.081508	29.52141	0.1038136581933156	0.0601151264306748	0.0413881968	-0.0303956004	-0.0613240036	0.0547804764	-0.0655967806	-0.0372518278	0.0861296281	-0.1393625727	0.0715522798	0.0155312814	0.009834181	-0.0648343393	0.0213641409	-0.0273058182	0.0660869438	0.0220004463	-0.0181830062	0.1920055905	0.1127597545	0.0259439928	-0.0420460649	0.1665436715	0.0117113829	0.2002016398	-0.1423450109	-0.0091318006	0.0417767159	-0.0287895432	0.0142185673	-0.1171610184	-0.1174634437	0.0049431204	-0.079263467	-0.0220529717	0.0309902797	-0.0844463613	-0.2158112689	-0.0287187186	0.0225223857	0.1203479334	-0.06288681	-0.075342157	-0.0620208468	0.0921498957	0.0466198475	-0.1614522061	-0.0114883555	0.0922290865	-0.1052717781	-0.0150443867	-0.0768607126	-0.1253961508	0.0056494394	-0.0983837844	0.0375632986	0.0257136958	-0.0127864394	0.0298668298	-0.0287949723	0.0519713699	0.0491375957	0.075299055	0.0121987654	-0.0877613945	0.0741268688	0.0501375038	0.2285387353	0.1845616742	0.0049287026	-0.1462800181	0.0596401094	0.1124473975	0.1495970934	-0.0017306843	0.0161292704	0.0316555308	-0.0173164774	0.0336126652	-0.1482650036	0.1366854506	0.0945641482	0.0416158321	-0.0438746352	-0.0954907516	0.0881833209	0.096308815	-0.0021681491	0.0435445551	0.0622520056	0.0557288594	0.0229998033	0.1354943266	-0.1479606286	-0.0035755221	0.0554180489	-0.024575719	0.0872143795	-0.0478584699	0.1084680539	0.0206247661	0.1540482539	-0.0295562563	-0.1654796788	-0.2372656262	0.1050993612	-0.03006595	-0.1241397508	0.1272853731	-0.0608906536	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.0229966845271718	0.0105012200069012	0.0001102756216333	0.0005288474992422	-0.0042799026821285	0.022626049372775	1.831756696849073e-05	0.0005119381102192	-0.0558280106548139	-0.0531492321630794	0.0028248408795249	0.003116766773674	0.0015447486231833	4.987951508059999e-05	2.386248308826701e-06	2.487966024675801e-09	-0.0005701727927334	-0.0002475628361817	6.128735785837674e-08	3.2509701357340465e-07	-0.0008700604150784	-5.3300781748799966e-05	2.8409733350332076e-09	7.570051258863977e-07	0.0	0.0
5324.986361236575	-15.873656126028436	28355479.747355543	251.9729588074001	12207.879430629864	-83.48274177521671	6969.368174307513	149032320.19279572	5221.6056966969245	-11.840200972061211	27265166.051777773	140.19035905879926	5944.007864482095	6428.5113073170805	1.109408	30.283005	0.0235797153823434	0.0144893268398752	0.0093900584	-0.0838574534	-0.0107021853	0.0597865692	0.0330954526	0.0543441372	0.1264889441	-0.0428448703	-0.032793123	-0.0252339937	0.0124993145	-0.0623850049	-0.1709718125	0.0326583461	-0.074143383	-0.0382196444	0.0279287115	0.0013246716	0.0121365202	0.1287498364	-0.0237726743	-0.0520559282	0.0148121669	-0.0023801072	-0.0709775204	0.0856719822	-0.0065109534	-0.0885671403	0.163181932	-0.0162510395	0.0022508203	-0.0678853271	-0.0056967516	0.147759788	-0.0297422625	0.0277254111	-0.0387941769	0.0325289593	0.1841129176	0.1478705711	0.0450393303	0.0617104766	-0.069929951	0.011178402	-0.126230839	0.1832198886	0.0822329754	-0.0114570596	-0.0291106714	0.0471866094	0.0229135794	-0.0612214525	-0.0171283307	-0.0491813627	0.0088822764	0.178505664	0.1015526499	-0.142580924	0.1150247977	-0.0117252831	0.0103475562	0.0267385714	0.0660903316	0.035326864	-0.0983664077	0.0103163023	-0.0157353385	-0.1324724367	0.054350779	-0.158162904	0.0548132726	0.0187498619	-0.078524776	0.0066429386	-0.0362664833	-0.018213706	-0.1618317896	0.0324710088	-0.1169016269	0.0331022701	0.1365614585	0.1627120244	0.0201813266	0.0173174228	0.0177660445	0.0244828598	-0.0748404856	0.0162155781	0.0522908177	-0.0039908552	0.0037401242	0.1786832937	-0.1104736639	-0.0984987278	-0.1470617956	0.0522817512	-0.0871877941	0.2342766449	-0.045885149	-0.0653606397	0.0930571282	0.1517510721	-0.0021690714	0.0046771473	0.0466634372	-0.0122773952	0.0196176487	0.0951838249	-0.1728792806	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0185679112997405	0.0044287732274313	1.9614032300012253e-05	0.000344767330035	0.0085308774076082	0.0128107800897367	7.277586934364e-05	0.0001641160865075	-0.0561908598432694	-0.0003628491884554	1.316595335628147e-07	0.0031574127299259	0.0015732835780494	2.8534954866100016e-05	2.4752212169599225e-06	8.14243649210365e-10	-0.0005341417814721	3.60310112612999e-05	1.29823377251192e-09	2.853074427141887e-07	-0.0008150801236714	5.498029140700003e-05	3.022832443198641e-09	6.643556080041847e-07	0.0	0.0
5319.30070554965	-5.685655686925202	28294959.996061005	32.326680590264885	12238.511260867584	30.63183023772035	938.3090237125188	149781157.88238266	5226.052477334309	4.446780637384109	27311624.495852064	19.773858037014215	5947.119501092598	6355.957772990824	0.970535	26.492247	0.0767287574041962	0.04780562470764	-0.021213598	-0.0482105671	0.0045023514	0.0567943937	0.0460242189	0.0168062117	0.0258581915	-0.0158722056	-0.0708427964	-0.0169696284	0.015411369	0.0556622885	-0.065851305	-0.0222125199	0.0060580066	-0.0517731696	0.0583804366	0.056889549	0.0570707479	-0.0584742733	-0.0078532049	0.192790781	-0.111770985	-0.0973052584	0.1148038967	-0.1595950606	-0.0524588254	-0.040903234	0.0925210903	-0.038505288	0.1641727241	-0.1873492254	-0.142696164	0.1172562222	-0.1168527088	0.0204101197	0.0158768984	-0.0446189364	-0.0056651721	-0.056400502	0.1527085427	0.1677045535	0.1005898164	-0.038338903	0.0241404437	0.0431497433	-0.0679580361	-0.0663875771	-0.1263547483	0.0280421995	0.0629535061	-0.0333861814	-0.0288965634	-0.0122035097	0.0061476712	0.0501411315	-0.0759132675	-0.0177772573	0.0787976988	-0.0901019663	-0.0071309327	-0.0557174294	-0.1276323503	0.0377590243	0.0586165552	-0.0411328345	0.2091419297	-0.1233193495	0.0195430951	0.1699425815	-0.0895203574	-0.126171389	-0.0391632074	-0.1244130219	-0.0594655301	-0.115769418	0.0045147892	0.0410476663	-0.0636801103	0.1155192952	0.0487979804	-0.1617483541	0.003999046	0.1409332593	0.0653629103	-0.0095287693	-0.0664259325	-0.0086651786	-0.0111377296	0.0101799111	-0.0568106348	0.154482203	-0.1394544436	0.0155049884	0.0377471147	-0.1903987783	0.2451980318	0.0442994554	0.0594438802	-0.0172225975	0.0308223093	-0.0029443408	-0.0194048133	0.2528630395	-0.0739349479	0.0475189965	-0.1478578928	0.2511647222	-0.10922602	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0236708363500213	-0.0051029250502808	2.603984406878332e-05	0.0005603084935094	-0.0343450581061972	-0.0428759355138054	0.001179583016318	0.0018383458461839	-0.0383710001464194	0.01781985969685	0.0003175473996154	0.0014723336522365	0.0014977296376372	-7.555394041220006e-05	2.2431940674568584e-06	5.708397911810277e-09	-0.0006711061856592	-0.000136964404187	1.8759248014327287e-08	4.5038351243004077e-07	-0.0008089977254055	6.082398265899996e-06	3.699556866502328e-11	6.544773197112728e-07	0.0	0.0
5304.968553989013	-14.332151560636705	28142691.358812284	205.41056835706107	12170.275432423396	-68.23582844418888	4656.128283464776	148115604.10104847	5214.060333337725	-11.992143996583764	27186425.159685902	143.8115176348	5940.294268837766	6316.643849303566	1.036727	28.299068	0.162518078114239	0.0858052660819677	-0.0525184521	-0.0635862661	0.0643747997	0.0674104551	0.0083643232	0.0055332196	0.0096417702	0.0423669932	-0.052687812	-0.0541622357	-0.1093281797	0.0526065776	-0.0753538114	0.0035473189	-0.078050873	-0.0616925788	-0.0742296651	-0.0477694842	-0.1070356063	-0.1283105594	0.0390883784	-0.1134845933	0.1116908839	0.2451991778	0.0371004679	0.0227366666	-0.0937319346	0.0585670891	0.0028142925	0.0226483271	0.0485181846	0.0443106509	-0.0154689302	-0.139551475	0.082851358	0.0720497525	-0.0016032297	0.0348004921	-0.1040346463	0.006328196	-0.0772690955	-0.1048645165	-0.0336965611	0.0705394919	-0.0271804233	0.2330570361	0.0618379088	0.0630214153	-0.0255075241	0.0904191488	0.0342966902	0.0211558868	0.0320625515	0.1253266095	-0.0424657263	0.045280848	0.1407690632	0.0218421253	-0.0959577517	0.0540326287	-0.2125763396	0.0795684541	0.0911602668	-0.1295766162	-0.1174399812	-0.1025799058	-0.0275136972	-0.0844735029	-0.1480515061	-0.1607285029	0.0342913064	0.1083421868	0.0846549094	0.057605593	-0.1449255921	-0.0586999023	-0.0199108663	-0.1015638235	-0.0305408416	-0.0093907414	0.0588059219	-0.0733424388	-0.2045391539	-0.0514973099	-0.0573374314	-0.0988094509	0.0245244257	-0.0144948875	-0.0746256394	-0.0267230229	-0.0180745238	0.1527541332	0.043483075	-0.1488873291	0.1400807836	0.1638773863	-0.0907024466	0.1392584852	0.14276449	0.0393239263	0.0193296351	0.2054148802	0.0257287929	0.0939971644	-0.1155899422	-0.1086967669	-0.1178762956	0.1318795567	0.1334292649	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0378091043835695	0.0614799407335907	0.0037797831126058	0.0014295283742876	-0.0367336100601534	-0.0023885519539562	0.0013493581080514	5.705180436747988e-06	-0.0097625055824437	0.0286084945639756	0.000818445961217	9.530651524724442e-05	0.0015859974636054	8.826782596820003e-05	2.515387954562762e-06	7.791209101152448e-09	-5.259113600697418e-05	0.0006185150496522	3.825608666462954e-07	2.7658275865040564e-09	-0.0001149587837716	0.0006940389416339	4.81690052504304e-07	1.3215521966245484e-08	0.0	0.0
