global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
5762.394159681588	n/a	33205186.45153247	n/a	11729.14275716146	n/a	n/a	137572789.81787315	5674.333178786367	n/a	n/a	32198057.0238758	6663.34990332636	7777.0465811250515	n/a	n/a	n/a	n/a	-0.0589815548	0.0901074616	-0.1378510915	0.0878309189	-0.1807076455	0.1385707788	-0.0986214453	0.0994688647	-0.4962416147	-0.0360103884	0.0245213272	-0.2144829614	0.0355369018	-0.0513226108	0.0379637236	-0.0972034991	0.186958468	-0.0661735078	0.0784546306	-0.0871773853	0.0376332285	-0.0419206819	0.0825313328	-0.0431816904	0.0487891513	-0.0960393712	0.0355625192	-0.0593382607	0.0342897256	0.0232985553	-0.0760682969	0.036062739	0.0220456344	-0.1094174513	0.1179185655	-0.0348135689	-0.03396492	-0.040293352	-0.0082310649	0.0745434444	0.0321232676	-0.0068955821	-0.1559785116	0.0125789785	0.2073101048	-0.0489420133	-0.1013616104	0.0915870088	0.0215917979	-0.1331109651	0.0019290023	-0.0842489625	0.0811416241	-0.0012951946	0.1332864432	-0.207482079	0.0415466907	-0.3015684326	0.0318000393	-0.2196914038	0.109972751	-0.146250236	0.1600252515	-0.1550835877	0.1456359099	-0.0821284332	0.0485797079	-0.097627992	0.0891345627	-0.0153491859	0.1089209331	-0.0152352763	-0.104390122	0.0604316188	0.1339703457	-0.1020286126	0.1579763546	0.0298278618	-0.0279317574	-0.0044671331	-0.0175128577	0.0057319324	-0.0194354995	0.0803223246	-0.1335365296	0.1737228422	0.0937310372	-0.0138205446	0.0034923026	-0.2410906877	0.1385505747	-0.1432603909	0.1537532369	-0.0315691028	0.0319429862	-0.0252892133	0.1294709906	-0.0768819415	0.1932574064	0.0008031536	-0.0676507591	0.0537221219	-0.0008248446	0.059164729	-0.0137800844	0.2313637638	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0364029387956605	n/a	n/a	0.0013251739529606	-0.0228968705270915	n/a	0.0005242666799343	n/a	0.0070543957487103	n/a	4.976449937942196e-05	n/a	0.0007897983435719	n/a	n/a	6.237814235089169e-07	-0.0010710197336287	n/a	1.1470832698220914e-06	n/a	-0.0013105750471975	n/a	1.7176069543367296e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5742.151817509574	-20.2423421720132	32972307.49532851	409.7524166088639	11582.687497674851	-146.4552594866091	21449.143031289997	134158649.6687933	5666.447844673259	-7.8853341131080015	62.17849407534475	32108631.176402222	6633.38977217069	7638.900195579029	1.217141	28.198145	0.0494543323224132	0.0260571904642712	-0.0343893719	0.115830388	-0.0132817996	0.0460257767	-0.105505825	0.1103595928	-0.1024034046	0.0907970292	-0.1418739935	-0.0368992948	0.0100341523	-0.1073550011	-0.0124767194	-0.0944609629	-0.0020875423	-0.1091394273	0.0166732931	-0.0060231433	0.0454888926	-0.166472006	0.0219696718	-0.0966788696	0.1253747054	0.0662813372	0.1662616347	0.1409212145	-0.0003003276	0.0615625642	0.242676698	-0.0332642583	-0.0485302381	-0.1160362088	-0.0310030515	-0.0532556308	0.1572758197	-0.1602096005	-0.1105173425	-0.0844605801	0.0569615011	0.0556810686	-0.0672768567	-0.1199969272	0.0589710209	-0.0928876795	0.0248564681	0.080217651	0.0211767968	0.0514566794	0.0091158184	-0.0280181042	0.0303641862	-0.0831899872	0.1290039311	0.0302825153	0.0513764674	-0.060691181	-0.0114240599	-0.2462620142	-0.0965395999	-0.1277165668	0.1620878987	-0.0263089895	0.0720079694	0.0824982587	0.0573144701	0.122790029	0.1112073557	-0.0812961415	0.0369143751	-0.0175076035	0.0062509061	-0.083017856	0.0524056823	-0.0363391497	0.1112754581	-0.0069936182	0.0186772404	-0.0140928218	0.1046453314	-0.0844577934	0.1003880702	0.0990819959	-0.0199646522	0.0543433804	-0.1342901486	0.2031928505	0.0341994257	0.0083006852	0.0790472176	-0.2469098833	0.1857340138	-0.135552298	-0.0061196931	-0.0158463921	0.0079552432	0.0222689656	0.1012860152	-0.1021458045	0.0794102982	0.1441262606	-0.0572288486	-0.0065674322	0.0633472291	0.1433343196	-0.0859623033	0.1194340279	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.037722047406163	-0.0013191086105025	1.7400475263018418e-06	0.0014229528605128	-0.0197546112879081	0.0031422592391834	0.0003902446671363	9.873793126233442e-06	0.0247549853876876	0.0177005896389773	0.0006128093015446	0.0003133108735674	0.0005679781928103	-0.0002218201507616	4.920417928389896e-08	3.225992275080543e-07	-0.0009143262986457	0.000156693434983	8.359925803951457e-07	2.455283256677165e-08	-0.0011432411362671	0.0001673339109304	1.30700029565329e-06	2.8000637747263078e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5719.407076221434	-22.744741288140176	32711617.30353181	517.3232562644284	11528.055943080357	-54.631554594494446	2984.606757411227	132896073.82679032	5660.876810311534	-5.571034361724742	31.0364238595178	32045526.261522893	6622.371188911934	7568.323589141713	1.045584	24.2236	0.0641345780194889	0.0329277463902877	0.0027991433	0.1109178056	0.037499977	-0.0339139362	-0.1030959	0.0999325268	-0.0967352881	0.0479319645	-0.0345871959	-0.0598304907	-0.0801988808	-0.0357254731	-0.0232185966	-0.0611125024	-0.0675666137	0.0598200901	-0.0506393017	0.1199514784	0.0747288998	-0.0012434822	-0.0018306609	0.0067420277	0.0947157198	-0.0864586291	-0.1243270793	0.0484983337	0.0127855587	-0.0046962582	-0.0363099795	-0.0254040729	-0.0120181925	0.052232005	-0.0611628301	0.0332557959	-0.1230015323	0.006145617	0.0165567066	-0.1421161882	0.1047118494	-0.0928575952	-0.0782749396	-0.0170735208	-0.0469652606	-0.0057699269	0.0338233941	0.0011788921	-0.0397631672	0.08447167	-0.032948581	0.0017932693	0.0201893206	-0.0948101434	0.0863137246	0.0988861209	0.050682544	0.0063913881	-0.1327679366	-0.0272844276	-0.1987410864	0.0275907206	0.0380179802	0.1348774219	-0.0095407449	-0.0445799108	-0.0479750911	-0.0241651932	-0.1681343522	0.0652387621	-0.1174915141	0.0995669864	-0.0450501393	0.0281748198	-0.0001126557	0.0041728754	0.0275388087	-0.0619113167	-0.0340708152	-0.0237677444	0.0774107753	0.0949878525	-0.0397909095	-0.0551747801	0.0131244958	0.0226746451	-0.0895055062	0.2015683039	0.017847341	0.0115766275	0.0984685498	-0.1877247876	0.1246937257	-0.0572717349	-0.1162319403	-0.1037523007	0.0970022123	0.0223044079	0.0279051961	-0.062660075	-0.061326428	0.012436199	0.1033115482	-0.0879836142	0.0725287212	0.0401758683	0.0251603569	-0.0953929556	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0331452988465486	0.0045767485596144	2.0946627377932505e-05	0.001098610835627	0.0065531075163391	0.0263077188042471	4.294321812070001e-05	0.0006920960686833	0.0116102485995952	-0.0131447367880924	0.0001347978725444	0.0001727841052282	0.0005163677490285	-5.161044378179994e-05	2.663637907354332e-09	2.6663565223676e-07	-0.0011877764943308	-0.0002734501956851	1.410813000484765e-06	7.47750095202195e-08	-0.0010661942983833	7.704683788379999e-05	1.1367702819050572e-06	5.936215227892557e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5711.964509243813	-7.442566977621027	32626538.55486092	55.39180321637499	11421.371018182665	-106.68492489769233	11381.673200426252	130447715.93498293	5653.203388500901	-7.673421810633044	58.88140228389892	31958708.551758077	6611.193642215316	7501.536086862889	1.094631	25.359879	0.0569295822045794	0.0344052432098403	0.0172223417	0.0020761572	0.0556143577	-0.0081633018	-0.0593018835	-0.0669634531	0.0431170318	0.0788790177	0.1105193659	0.013453273	-0.0617068507	0.034617445	0.0393241706	0.0013872383	-0.0475125808	0.1728832638	-0.0089100872	-0.1047596874	0.0319970635	-0.0801976689	0.0063365278	0.0529187391	-0.0016764047	-0.0205333658	-0.1646003598	0.0421362222	0.061109652	-0.0235345508	0.1071422656	0.1004547843	0.1387145697	-0.0122911827	-0.1243452031	0.1485303657	-0.0135616785	0.0081761056	0.0658918784	0.0629262436	-0.0394913665	-0.0979508854	0.0485441601	0.139073515	-0.024778021	0.0981751137	-0.0382884438	-0.0244379307	0.0082548471	0.1938655143	0.0133793577	0.0217687534	-0.0304432111	-0.0103798137	0.0137605641	0.1601528964	-0.0282720752	-0.0990546769	-0.1238170544	0.1270518909	-0.0720240243	0.0119186318	-0.1059303187	-0.0601477715	0.0938463074	-0.0377441518	0.0040267984	0.1504096626	-0.0164773912	-0.1474748726	-0.0988907009	-0.0630066386	0.1457969594	-0.0196754826	0.1397656672	-0.0665002332	0.0608553211	0.008365861	-0.1898180363	-0.0269725126	0.0510816118	0.0599928413	-0.132019245	0.0337117388	0.0022811981	-0.0062031991	-0.0429081312	0.1996892691	0.1337765011	-0.0354365921	0.0241320659	-0.0924730936	-0.0034874614	-0.0227097064	-0.0148871222	-0.085584767	0.1570423708	0.0390966321	-0.0536120979	0.0726226108	0.0727783004	-0.0294353728	-0.0175008995	-0.0509784008	-0.0839348286	0.045068335	0.1022853234	-0.0467587113	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0325795177209471	0.0005657811256014	3.201082820868956e-07	0.0010614249749295	-0.0254606492714515	-0.0320137567877906	0.0006482446613238	0.0010248806236678	0.0111445142200778	-0.0004657343795174	0.0001242001972015	2.169085122644583e-07	0.0006800332679209	0.0001636655188923	2.6786402074318533e-08	4.624452454791786e-07	-0.001045804959175	0.0001419715351557	1.0937080126350236e-06	2.0155916794494546e-08	-0.0008941451541981	0.0001720491441851	7.99495556775944e-07	2.9600908014859733e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5712.510233245575	0.5457240017622098	32632773.164935417	0.2978146860993603	11386.267602539065	-35.103415643599874	1232.2497898473323	129647089.9166307	5664.890045951741	11.686657450839448	136.5779623732612	32090979.23272312	6618.130432620211	7494.923648164574	1.130833	26.198591	0.0629872011328568	0.0319633124747841	0.0099118021	-0.1665947714	0.0126764263	-0.0058363299	-0.0071545318	-0.0532086231	0.1675262631	-0.0285030689	0.1242344614	-0.0220600987	-0.0166448609	-0.0096184641	0.1237850962	0.0233550807	-0.0456042023	0.0053273404	-0.0526477975	-0.0227686378	0.0021664041	-0.0507944535	0.1029893884	-0.1446537513	-0.0821885125	0.1873617374	-0.0208796318	-0.03586366	-0.1833830412	0.141596193	-0.0609872992	-0.0148885323	-0.0224741002	0.1286610026	-0.1111731758	-0.0583477256	0.0276407469	-0.1019360044	-0.0558804142	-0.0301581688	-0.0548844489	-0.0127992775	0.0998596842	0.0375872565	0.1825081985	-0.0893752767	-0.1569551506	-0.2207925924	0.0100878502	-0.0608100327	0.0065878871	-0.0242660299	-0.1676327681	0.0546997611	-0.0335344565	0.083473356	-0.0732207097	0.044936449	0.0092109219	-0.0454669913	-0.1027399349	0.0472101729	0.1407618177	-0.0837676133	-0.2130093043	0.0496762484	-0.182187604	0.0677071795	-0.0001172347	0.0148459353	0.0759049518	0.0447346949	-0.0402128256	-0.0262895702	-0.1143755858	-0.0365768818	-0.048932114	-0.0778511647	-0.1416129788	0.0613937145	-0.056294761	0.0110203896	-0.0168174812	-0.0018691341	0.0184403501	-0.0164526091	-0.0186322688	0.2464226867	0.1401498128	0.0193376936	-0.0423251051	-0.0203673765	-0.0274133267	0.0398418197	0.0516335045	0.1075192059	0.0231856784	0.0084848192	0.0209971011	0.0187250129	-0.0366339467	-0.1240633411	0.1665640582	0.0517261126	0.0485953664	-0.0335253235	0.0822710248	-0.0875609433	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0363064778743051	-0.0037269601533579	1.3890231984718244e-05	0.0013181603356374	-0.0320109833692185	-0.006550334097767	0.0010247030562643	4.290687679236908e-05	-0.005299524632889	-0.0164440388529668	2.808496133459729e-05	0.0002704064137978	0.0010106017286906	0.0003305684607696	1.0927550725564863e-07	1.0213158540324289e-06	-0.000780017652495	0.00026578730668	6.084275382038107e-07	7.06428923922084e-08	-0.0010231067473237	-0.0001289615931256	1.0467474164192814e-06	1.6631092501492826e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5702.4854744355125	-10.024758810062847	32518340.58614801	100.49578919993272	11402.527004278274	16.259401739209352	264.3681449170041	130017622.08329529	5658.289138935376	-6.600907016364545	43.57197343869068	32016235.97979404	6619.784952547528	7489.054632648318	0.8970479999999998	20.782372	0.0797107415903633	0.043763786857833	0.0217957843	-0.1502711175	0.0187416346	-0.0449804781	-0.0422981328	-0.0328692843	0.1433663513	-0.06762152	0.1237056529	-0.0290935787	0.0822195119	0.0208391095	0.0290189442	0.0579018282	-0.023304769	0.1535728781	-0.0214341327	-0.0798583835	-0.0421446664	-0.1599365914	0.0075383308	-0.0719872982	-0.1162938864	-0.0584409143	0.0685996639	0.1071909156	-0.1511101074	0.045229944	-0.0610112154	-0.050602653	-0.0235836594	0.1447099787	-0.0005664565	-0.0319291245	0.0449703403	0.1489833702	0.0347218895	0.0811482608	-0.0300773765	0.001197281	-0.1089949291	0.1310075973	-0.0388194211	-0.048483465	0.0225479714	0.0667348066	-0.0041061832	-0.0603468	-0.0229719	0.0240350065	-0.1391811324	-0.011747873	-0.076286706	-0.0116197307	-0.1834403185	-0.0486172628	-0.0101017792	0.0853952461	-0.072745932	-0.0423876252	0.0888659588	-0.069433825	-0.1373775236	0.0834385093	0.0238982428	0.0260351248	0.0119820856	0.0539782374	0.0537814691	-0.0580495665	0.047327799	-0.0695681939	0.0604458292	0.0910022167	-0.0175028064	0.1397758621	-0.0945075391	0.0436525028	-0.1381691589	0.1259855038	0.0922691083	-0.1094424509	-0.0141722752	-0.0403839728	0.0622973551	0.2066904449	0.1038708735	-0.0471881611	-0.0450451756	0.0646699703	-0.0615539456	0.0905018827	0.0694344656	0.084277017	0.03642934	0.0058689091	-0.0219792758	-0.0149044924	-0.1030987207	0.0164842152	0.0780831998	-0.0469648949	-0.0233521632	-0.0667319394	0.0205820592	-0.2090535228	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0321539926170117	0.0041524852572933	1.724313381203903e-05	0.0010338792412148	-0.0236638002097464	0.0083471831594721	0.0005599754403667	6.967546669777469e-05	0.0261719052566888	0.0314714298895778	0.000684968624765	0.0009904508992946	0.0006710413437282	-0.0003395603849623	1.1530125503581321e-07	4.502964849925483e-07	-0.001026299871391	-0.0002462822188959	1.053291426017183e-06	6.065493134433726e-08	-0.0008941564855017	0.000128950261822	7.995158205647519e-07	1.6628170023962357e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5683.102307831391	-19.38316660412147	32297651.84127848	375.7071476031298	11384.00659295945	-18.5204113188247	343.00563541845	129595606.10854422	5643.003958799321	-15.285180136055716	233.6367317916722	31843493.679024804	6599.130005638666	7370.61704032265	0.97308	22.543863	0.054633711870553	0.0313696132172261	0.0539512549	-0.1350152956	0.0845514103	-0.0287611333	-0.0594436173	-0.1394752503	0.1046510209	-0.1023994808	0.0888497562	0.0696154077	0.0005693966	0.1081136214	0.0597312418	-0.0041423368	0.0598800539	0.0359024493	0.0572882668	0.0183999704	-0.1186560315	0.0461691434	0.1250072514	0.0172190713	0.0082975669	-0.0448282379	0.0866218331	0.1227163918	-0.059200461	-0.0599168408	-0.1489130065	-0.0199702572	-0.1387085806	-0.0279746948	-0.0600638369	-0.0147388654	0.0266859115	-0.0065037248	-0.1682420089	0.09784604	0.0189704507	-0.0882755399	-0.0444236635	-0.0042533749	0.0314717365	-0.0799921614	-0.0384674019	-0.0080716057	-0.0354927982	0.0952439598	-0.0077582943	0.1041036905	-0.1029074314	0.0773949531	-0.1207351569	0.0409788951	-0.1374506699	-0.0668968249	0.0701565602	0.0746740845	0.0456061385	0.0138981903	0.1269388492	0.0932265966	-0.0717925385	0.2021256933	-0.0083354955	-0.0443433704	-0.0624679665	-0.0050812105	-0.0708078459	0.0931245884	0.0283923557	-0.0304662679	0.0517338727	-0.0053058969	-0.0381029192	-0.1181506115	-0.0821246635	0.086689991	0.0195693914	-0.0150950963	0.0319479894	0.185572037	-0.0394520974	-0.1105000573	0.0703087536	0.1310318553	0.068076164	-0.0333185028	-0.0619543017	0.0916472649	-0.1327192445	0.0049726239	0.0987527544	0.048154894	-0.0625077483	-0.0004967813	-0.085730556	0.1014281264	-0.1030625962	0.070161942	-0.03992002	-0.0057273857	0.0004533068	-0.1096112491	-0.082509342	-0.100754936	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.042656531053538	-0.0105025384365263	0.0001103033136107	0.0018195796415214	-0.0482144083047586	-0.0245506080950122	0.0023246291681779	0.0006027323578348	0.0430022272761334	0.0168303220194445	0.0018491915507082	0.0002832597392782	0.0006930560408019	2.201469707369997e-05	4.846468872467742e-10	4.803266756920049e-07	-0.0009933098934109	3.298997798010009e-05	9.866645443479734e-07	1.088338647127489e-09	-0.0008941562941641	1.9133760006083409e-10	7.995154783932765e-07	3.661007719703969e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5685.519701728371	2.4173938969797746	32325134.278741464	5.843793253155061	11352.4905750093	-31.516017950149035	993.2593874341162	128879042.255675	5644.431717060376	1.427758261055715	2.0384936520128383	31859609.408557147	6598.33950543005	7348.82367508401	0.946175	21.920538	0.0420077903997077	0.0233240335641761	0.0469171944	-0.0900795591	0.1144739067	-0.0036276609	-0.0032299852	-0.1689732519	0.0696787366	-0.0210425972	0.1272948816	0.0935887421	0.0215912767	0.0863013167	0.1117496978	-0.0989507368	-0.0023541048	-0.0769208322	0.1018432729	0.0294781381	0.0799583998	-0.0085398194	-0.0080672871	0.0316858729	0.0302776583	-0.1559362523	0.1369854593	-0.1578079966	0.1478687917	0.1170610304	-0.0249662046	0.0781162737	0.1094383543	-0.086426706	-0.0697408875	0.0456747581	-0.0347625661	0.049922305	-0.0745673785	-0.0281901215	0.0097238539	-0.1911048252	0.035576434	0.0174639663	0.1442388538	0.1108376503	0.0296617078	-0.0489984839	-0.0238618374	-0.0292064691	0.0340930091	0.107021637	-0.0592245063	0.0658280457	-0.1503401339	0.0949345428	-0.0246186634	-0.0519308692	0.007080576	0.0584862278	0.0838845828	-0.1757100285	-0.1693865323	0.0588600834	0.0284796056	0.1317797203	0.0050827869	0.0488402981	-0.0176780176	-0.0572778522	0.0724944041	0.1264674114	-0.1643438283	-0.0826466363	0.019510727	-0.0932146639	0.092994636	-0.0019448722	-0.0192789979	0.0232243137	0.0707379861	-0.0099590029	0.1135538341	0.0895563858	-0.0705422066	-0.1273541645	0.0989661614	0.0290290025	0.0244114423	-0.0400983381	-0.0667483076	0.0667416501	-0.1820090373	-0.0035503505	0.0651602218	-0.0056420326	-0.0179435991	0.0219853743	-0.0424091	0.071780399	-0.0711703693	0.113868474	-0.1485880276	-0.0355797273	-0.0837774763	-0.0699939794	-0.0521802492	-0.1359246856	0.1247142864	0.1179390489	0.1069183059	0.092048776	-0.0463634826089816	-0.0037069515554436	1.3741489834405733e-05	0.0021495725196333	-0.0460890442423789	0.0021253640623797	0.0021241999991759	4.517172397655155e-06	0.0524680212858328	0.0094657940096994	0.0027528932576506	8.960125623406105e-05	0.0004216727670903	-0.0002713832737116	7.364888125042519e-08	1.778079225055904e-07	-0.0007311889469816	0.0002621209464292	5.346372761880612e-07	6.870739055699189e-08	-0.0008948456894669	-6.893953028000487e-07	8.007488079574917e-07	4.752658835227708e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5689.629671867622	4.109970139251345	32371885.802996464	16.891854545537722	11426.08224748884	73.59167247953883	5415.734258335713	130555355.5263796	5647.1870987142765	2.7553816539002582	7.592128058650123	31890722.12788497	6593.603660068571	7368.070296441624	1.086555	25.172791	0.0306772922409428	0.0200224016322957	0.0152327981	0.0447858227	0.1394882428	0.0408874959	0.001271452	-0.0969556098	-0.1260346681	0.0098511917	0.0124734846	0.1056625424	0.1139883899	0.0688096859	0.0235595337	-0.1276069729	-0.0132467106	0.1070011308	-0.0263939015	0.0760758494	0.0804313755	0.1015895043	-0.061177523	-0.0381392061	-0.0601818117	0.0501345418	0.0792851309	-0.0481883547	0.149288313	-0.1196282873	-0.1042844623	0.0294745454	0.0962110308	0.0573069837	-0.0039062346	-0.083728683	0.0047394607	-0.036499567	0.1475476438	0.207138492	0.0268193128	0.0854044508	0.0245765105	-0.0104619173	0.103929275	-0.0478206173	-0.0068603054	-0.0217504461	0.050456996	-0.1496512844	0.0808343346	0.1366276664	0.0656596908	-0.0175783025	-0.1098039233	0.0030589681	0.0413904985	0.1554257592	0.0231759472	0.0919395309	0.066783128	-0.1518996151	-0.0890258398	-0.036296706	-0.0364804678	-0.0310935455	-0.0040490637	-0.1214804288	0.1027137378	0.0848897004	0.0475374475	-0.0306544477	-0.0584417313	0.082699824	0.0354904078	-0.1290219962	0.0738338408	-0.0302721213	-0.0405816172	0.0706498803	-0.1557120699	-0.0652449587	0.0567422673	0.0288202176	-0.0975557888	-0.1196507744	0.1005784384	-0.0357322166	-0.0221779842	-0.0386441897	0.012499734	0.0368922168	-0.1941766376	-0.0310996545	-0.0898111652	-0.0311991329	-0.0605179671	-0.0606491043	-0.0276775173	0.0451691349	0.0586314408	0.03074557	-0.0842748371	-0.005283104	-0.0811559347	-0.1009060597	-0.0702039245	-0.0399259419	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0473071273535481	-0.0009436447445664	8.904654039479735e-07	0.0022379642984448	-0.0484084108204569	-0.002319366578078	0.0023433742381621	5.379461323505277e-06	0.0700302247573461	0.0175622034715133	0.0049042323795644	0.0003084309907748	0.0003327214197762	-8.895134731410004e-05	7.912342188993652e-09	1.1070354317789029e-07	-0.0006231494466408	0.0001080395003408	3.883152328487353e-07	1.1672533633889729e-08	-0.0008948963907477	-5.070128079995209e-08	8.008395501732602e-07	2.5706198747555904e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5711.357724396651	21.7280525290289	32619607.056025293	472.1082667042392	11411.42101702009	-14.661230468749636	214.95167885779267	130220529.6276878	5653.75724501762	6.57014630334379	43.16682244734207	31964970.985589232	6595.151155321812	7462.603769920383	1.049923	24.324114	0.0660225423617991	0.0305050906716237	-0.0498649763	0.1137788914	0.1192283667	0.0956274626	0.0673282408	-0.0111384402	-0.1620263521	-0.0037539342	0.0036011804	0.076830187	0.0826666217	0.049211557	-0.0073548683	-0.1308752275	0.0862090183	-0.0368408357	0.0381947784	0.1772501176	0.1345827981	0.0986064242	-0.0113929333	-0.0919363302	-0.1082042359	0.0185712456	0.0465895284	-0.1758975912	-0.0812299351	-0.1046564115	-0.0295575722	-0.1179912182	0.0939781356	-0.2175248706	0.1403696536	0.0261043746	-0.0360870545	-0.0976683477	0.0383816385	0.0400766388	-0.0103112737	-0.1675681073	0.0469274748	0.010114474	0.0245924065	0.0931031413	-0.0113915183	0.0976739233	-0.1288056156	-0.1043095426	0.1004476641	0.0747907829	0.1327196793	-0.0330375362	-0.125813207	-0.037664548	0.0740084853	0.1448847974	0.0511316066	0.0478370614	0.1534986956	-0.2112755975	0.0299374221	0.0239621006	-0.0368468607	0.1282065858	0.0424704504	-0.1103103155	-0.1498718873	-0.0608265124	0.0641191174	-0.1005243482	-0.2319394416	0.161962068	-0.0040403912	0.1337240992	-0.072741461	-0.0027273724	0.0236192091	-0.0927781749	0.0787339498	-0.0893570579	-0.0248404542	-0.117773753	-0.1191627324	-0.0565651923	0.1267012969	-0.1166783782	-0.0754810853	-0.0023614305	0.1035545096	-0.0148868147	-0.1417482983	-0.0685572765	-0.1281804518	0.0427721979	-0.0944871457	-0.1327725617	0.1383544241	-0.0377082836	-0.1656590213	0.024221747	-0.064527964	-0.0976126143	-0.0726362379	0.0293542135	-0.1097852581	-0.0636833423	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0597223202904473	-0.0124151929368992	0.0001541370156604	0.0035667555408747	-0.0283522386523884	0.0200561721680685	0.0008038494366019	0.0004022500420352	0.0517031275484782	-0.0183270972088679	0.0026732133982942	0.0003358824921032	6.92028346722304e-05	-0.0002635185851039	6.944204469519806e-08	4.7890323266720545e-09	-0.000664031208333	-4.088176169219997e-05	4.4093744564018403e-07	1.6713184390578291e-09	-0.0008949776449108	-8.125416310004584e-08	8.009849848900821e-07	6.602239021088851e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
