global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
6043.172322727046	n/a	n/a	36519931.7221742	12767.851853864906	n/a	n/a	163018040.9622415	6165.443542170646	n/a	n/a	38012694.07169372	7104.244356904316	7839.354423145022	n/a	n/a	n/a	n/a	-0.0733907901	0.0259299797	-0.042264255	0.2272658052	-0.0590997684	0.0238458003	-0.0707333491	0.0048853037	-0.3757348539	0.100576248	0.0292689526	-0.0832488921	0.1224570347	-0.1227302934	0.1360520597	-0.0304788526	0.175974885	-0.0083493656	0.0412775011	-0.0289586332	0.0765949343	-0.152724208	0.0156962809	-0.1227785878	0.1027948542	-0.0110756993	0.1288561716	-0.1749485311	0.1492888	-0.1586095108	0.0515043828	-0.0573838892	0.1683696011	-0.0481500862	-0.1622401767	0.0168645311	-0.049704206	-0.0247296977	0.1535940891	0.0013535634	-0.1182136537	-0.0222966531	0.0308702519	0.2125758924	0.0421548896	-0.0730995592	0.0347053757	-0.0335142514	0.0505454192	-0.2293614787	0.2257756359	-0.1008765613	0.1528377814	-0.0445661308	0.0730164805	-0.2064828468	0.0748929549	-0.0732555217	0.1045065446	-0.0625833813	0.0351787738	-0.2665695609	0.1635090774	-0.0486564472	0.1506221539	-0.0726808062	0.0434746427	-0.1144978123	0.0251657156	0.1044026201	-0.0686114208	0.1935384472	-0.0785221561	-0.0403660392	0.0792978776	-0.0032937929	0.0880224868	-0.3278140281	0.3127672365	-0.0985680511	-0.1280108105	0.0796108263	-0.031787389	0.0814803064	-0.1474172891	0.0700963291	-0.101101968	0.5402004364	-0.0756864213	0.0442479804	-0.1331893094	0.0776618293	0.065035863	-0.132326574	0.013080196	-0.2192970897	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.1484660737358893	n/a	n/a	0.0220421750505505	-0.1097488834340794	n/a	n/a	0.0120448174150271	0.0811564654477621	n/a	n/a	0.0065863718839738	0.0068741781087916	n/a	n/a	4.725432467138965e-05	-0.0009376771140947	n/a	n/a	8.79238370296965e-07	0.0054818139841242	n/a	3.005028455653964e-05	n/a	0.0	0.0	0.0	0.0	0.0
6021.85791656019	-21.314406166856315	454.3039102457225	36262772.767238624	12682.260293111314	-85.5915607535917	7325.915272235778	160839726.1422279	6162.142582772347	-3.300959398298801	10.89633294921718	37972001.21041625	7071.277108109435	7598.518947967434	1.114629	38.004696	0.3149992923774204	0.1534122895624812	-0.0215048803	0.0330888375	-0.0386514993	0.3068468597	-0.0478101028	0.0337800661	-0.0635011212	-0.1153909847	-0.25345306	0.0813651089	0.0348921399	-0.0593329695	0.191553243	-0.1225649561	0.1722877189	0.1356317568	0.1424537151	-0.0661124249	0.2062215106	0.0505586926	0.0321450475	0.0020390082	-0.0428255588	-0.0653173688	0.0088931315	0.1974396772	-0.0239795456	0.0443193682	-0.0588643914	0.1991923928	0.144783276	-0.0214805995	-0.0047962447	-0.2391064956	0.0185469996	-0.0206617677	0.044059259	-0.0879952954	0.1098199621	-0.1356622262	-0.0765671516	-0.0166794761	-0.0654656761	0.0184590636	0.0462263894	-0.0443150578	0.1172151569	0.0075167664	0.1405618533	-0.2511951605	0.2425254373	-0.0272000609	0.1538300772	0.0755721049	-0.0075524591	0.0637145813	0.0366301648	0.0023168585	0.0448547597	-0.0182995572	0.0956884827	-0.1536924921	-0.0922826829	-0.0594417245	0.0459818527	-0.1727944333	-0.1600644416	0.244906506	-0.0879521139	-0.0819216897	0.0346682388	-0.1226544868	-0.0453860905	-0.0817488904	0.0792558959	-0.057337677	0.0312078947	-0.3251779542	0.1366109323	-0.1270130614	-0.101577767	0.1441910384	0.2235729681	0.1362728282	-0.0591588897	-0.0936949636	-0.0359114233	-0.0119537361	0.0105189909	-0.0886785153	0.0269410635	0.0532680935	0.0131977064	0.1808410883	0.0704485999	0.2352045972	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0524686501039326	-0.0959974236319567	0.0092155053439733	0.0027529592437289	-0.1453148263456682	-0.0355659429115887	0.0012649362951903	0.0211163987558717	0.145711900922052	0.0645554354742899	0.0041674042492752	0.0212319580703178	0.0056500585502775	-0.001224119558514	1.4984686935367542e-06	3.192316162156389e-05	-0.0004097862548051	0.0005278908592896	2.786687593215123e-07	1.6792477462719038e-07	0.0048562145947362	-0.000625599389388	2.3582820190128876e-05	3.913745960026388e-07	0.0	0.0	0.0	0.0	0.0
6032.353327500986	10.49541094079632	110.15365081618708	36389286.66781221	12629.034453231923	-53.22583987939106	2832.990030866576	159492511.22091895	6162.6262631488935	0.4836803765465447	0.2339467066562073	37977962.45925249	7063.201580114014	7579.801927312609	1.119454	38.169209	0.1796695183172774	0.0852834362586137	0.0681941677	0.0142996542	0.0058333052	0.2331087666	0.0670390788	0.0633803848	-0.0681131784	-0.0329229558	-0.20103973	0.0057632213	0.0041357035	0.038010701	0.1448007854	-0.1926859661	0.1432518796	-0.0347573802	0.1349310179	0.0205028897	0.0855244038	-0.1117749781	-0.0017964859	-0.1225335759	-0.0363976008	0.2427843359	0.038130438	-0.1183248269	0.027869961	0.0551162075	-0.1725039953	-0.0240090096	-0.0286875316	-0.0993692776	-0.1524060565	0.0773341627	0.139620403	0.0295431804	0.1179650622	-0.0481485625	-0.0753160452	-0.0535592336	0.119419432	-0.0228695925	-0.0165911533	-0.0893271155	-0.0389255424	0.042844048	0.063485224	-0.0446745799	-0.0387314177	-0.2569633457	0.1196617929	-0.0502626269	0.0411164025	-0.0902049996	0.0875337286	-0.0211297478	-0.2781223725	0.0783832488	0.0016917446	0.1294300214	-0.0554030954	0.2063400633	-0.0128363075	-0.0017835551	0.0641747652	0.1737283013	0.1270109882	0.0380627101	-0.091839922	-0.0524406636	-0.0487183488	-0.1153798022	-0.0249748019	-0.0260096987	0.061155334	-0.027401923	-0.0286660859	-0.2266350069	0.1843481974	-0.0885763105	0.1562611522	-0.1984123621	0.0085647101	0.0234501086	0.0965848042	0.0050785355	0.026183233	-0.1075242238	0.0260969111	-0.0307403588	0.3537410619	0.0158102092	-0.0989775829	-0.1438592664	0.0364416799	0.1138256734	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0651689926735912	0.0127003425696586	0.0001612987013866	0.0042469976060905	-0.1132081356413579	0.0321066907043103	0.0010308395879822	0.012816081975392	0.1348418872142645	-0.0108700137077875	0.0001181571980074	0.0181823345475044	0.0042880467341419	-0.0013620118161355	1.855076187292995e-06	1.8387344794185016e-05	-6.119181743979851e-06	0.0004036670730611	1.6294710587373176e-07	3.7444385215856296e-11	0.0041420440572225	-0.0007141705375136	1.7156528971972232e-05	5.100395566526064e-07	0.0	0.0	0.0	0.0	0.0
6037.604532371492	5.251204870505717	27.575152592022963	36452668.489312775	12653.978794515568	24.944341283644462	622.2201620749295	160123179.33204967	6177.427661566565	14.801398417671408	219.08139511864564	38160612.51388776	7079.458086201947	7552.058222608301	1.014033	34.574738	0.0875045028139315	0.0469338088081007	0.0093962685	-0.0811290082	0.0195835566	0.1751437816	0.0311425796	0.041783419	0.0240179438	0.0115143371	-0.1526929209	-0.1043658566	0.0012156405	0.0400004397	0.1448590746	-0.0959713176	-0.0781737803	0.033912236	0.1453266351	-0.1063822039	-0.0219729257	-0.0303351304	-0.0197027138	-0.1329016764	-0.0562061519	0.0896489591	-0.0561454081	-0.0623427654	-0.1661562135	0.0594260354	0.111951467	-0.0955410739	0.0616828392	-0.0722673717	0.1520235485	0.0701221389	0.082645478	-0.0148407747	-0.0897759508	-0.0405750158	-0.1000330546	0.0295771043	0.0016595602	-0.1047783515	0.0117707285	0.0588712069	-0.0150674365	0.033086966	0.1130937781	0.0547165046	-0.0165357039	-0.0298075301	0.1984353892	-0.0408323664	0.0270269526	0.035209161	0.0542951807	-0.0363554799	-0.0476249962	0.1201264622	0.0877446581	0.1199413807	0.1092693342	0.0389712797	-0.0890895589	-0.0393768701	0.1470186722	-0.0536482683	-0.0036869924	-0.0832671281	0.0645329114	-0.0481131501	-0.0449906402	0.0859904795	-0.0158726161	0.027304124	0.0712320335	-0.0485059759	0.0203208467	-0.2400565709	0.0397367501	-0.0372042739	0.0595093589	0.092726216	0.0526620118	0.0277126461	0.0692225192	0.0217758884	0.0050022005	-0.2337343025	0.1262892329	-0.0636716503	-0.1523292446	0.134763131	-0.0084804685	-0.1727346348	-0.038933361	-0.055750556	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0737073537394081	0.0085383610658168	7.29036096902577e-05	0.0054327739952662	-0.077390177433628	0.0358179582077299	0.0012829261301706	0.0059892395632084	0.1108336444911088	-0.0240082427231556	0.0005763957186539	0.0122840967511814	0.0043100140276342	2.196729349229938e-05	4.825619833768186e-10	1.8576220918403576e-05	7.67858514150177e-06	1.3797766885481622e-05	1.903783710260932e-10	5.896066977529177e-11	0.0037950103012557	-0.0003470337559668	1.440210318663688e-05	1.2043242778042454e-07	0.0	0.0	0.0	0.0	0.0
6051.850773154957	14.24624078346551	202.955376460476	36624897.78053625	12597.07467495438	-56.90411956118805	3238.078823033985	158686290.366377	6178.313865700349	0.8862041337843038	0.7853577667363884	38171562.22310519	7071.888871862533	7610.578266633923	1.002624	34.185749	0.2320556657699489	0.0991811397091668	-0.0598093383	-0.0294548578	-0.0165142564	0.0997703901	-0.0330593839	-0.0510760036	-0.0649097237	0.0260092057	-0.0747729372	-0.0673085634	0.0117053007	-0.0462797415	0.0361524985	-0.101550313	-0.0340911409	-0.0894167941	0.081473265	0.0371706228	-0.0585412279	-0.0201137263	0.102521582	-0.011501191	0.1544404696	0.0153717014	0.0540439301	0.1694551864	0.0320346314	0.0554376142	-0.0042470592	-0.0163259114	-0.069664903	-0.0637901488	0.0444351541	-0.0245220767	0.0161345484	0.0649493696	0.011262514	0.1094609454	-0.0260358034	0.1017189741	0.0046504354	-0.0129253123	0.1888013537	-0.0905065814	0.0302538858	-0.032493	-0.0138442646	-0.0137174022	-0.0830555495	-0.0402485561	0.0641894897	-0.1115637689	-0.0383717683	-0.0604156654	0.0919600974	-0.0090808969	0.0126090779	0.0100681118	0.1470092369	-0.1023190877	0.0214295045	0.0241050631	0.0103374225	0.0903646841	-0.0923685972	-0.0338793345	0.0738374306	0.0785648538	0.0791336376	0.0182873425	0.1335183273	0.0474370519	-0.0321033044	0.00368807	0.0144839252	0.025349882	0.0427456052	-0.1519040427	0.1473831337	0.0784209718	0.0431612036	-0.113119577	-0.0843903046	-0.1234897055	0.0047014626	0.0799779643	0.0820113231	-0.1108312368	-0.0344109969	0.0390908645	-0.2061761366	-0.1044750112	0.0622496791	0.0824454627	-0.0173671714	-0.0773682582	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.1411476001676419	0.0674402464282338	0.0045481868383009	0.0199226450330845	-0.0323369551129246	0.0450532223207034	0.0020297928414787	0.0010456786659753	0.0768004839444671	-0.0340331605466417	0.0011582560167934	0.0058983143341043	0.0038879400687215	-0.0004220739589126	1.7814642679223912e-07	1.5116077977970144e-05	-0.0008439773312147	-0.0008516559163562	7.253177998645217e-07	7.122977356042874e-07	0.0033581594470372	-0.0004368508542185	1.1277234871725192e-05	1.9083866883143327e-07	0.0	0.0	0.0	0.0	0.0
6063.745431373597	11.89465821863996	141.48289413825918	36769008.65650417	12659.207140845974	62.13246589159462	3860.443317770169	160255525.43484572	6176.429750084272	-1.884115616076997	3.5498916547452017	38148284.45772607	7062.876778165422	7729.605212326758	0.976333	33.28931	0.1737570657333861	0.08557291760922	-0.0152428526	0.0623816469	-0.0237640956	0.0226624019	-0.0143526689	-0.0318542875	-0.0712225435	-0.0498552098	-0.003837971	-0.0204888619	-0.0127758082	-0.0363811578	0.0400428877	-0.0365447406	0.067821494	0.007225583	0.0575963891	0.0898148301	-0.091240957	-0.0465065929	0.0233779972	0.1694036065	0.0088153932	-0.0955505787	-0.0066562178	-0.0491827256	0.0077809778	-0.0283269559	0.1156059384	-0.0621569935	0.0989657648	0.0412600957	0.0353642818	0.0465189056	-0.1233024137	0.0570603416	0.1290470326	-0.1314058398	0.1001461734	0.0078863469	0.1595113048	0.1466163623	0.1188267041	-0.0175370654	0.0337700653	-0.0074897856	-0.0069946947	-0.0397468524	0.0694734188	-0.0160156899	0.0658672675	-0.1163595011	-0.1354937393	-0.0600239261	-0.0567399795	0.0612135854	0.1522181533	-0.0059925888	0.0328396227	0.0597436531	-0.0413094675	-0.113939339	-0.0190940294	-0.1182313024	0.020370458	-0.0854788542	0.0052881816	-0.1092685197	-0.0812008421	0.0439068856	-0.049188855	-0.0433750545	-0.0146503886	-0.0753653917	0.0022614096	-0.0083040156	-0.0097041038	-0.0837378604	0.0295554832	0.1316503431	-0.0543633509	0.1506730111	0.0092899397	-0.0051877751	0.0193521229	-0.1213812533	0.0517661796	-0.2893309324	-0.1098505968	0.0701322104	0.0109897574	-0.215117712	0.0800442112	0.3232158291	0.0242097441	0.1916331928	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.1261904803944276	-0.0149571197732143	0.0002237154319102	0.0159240373421764	-0.0873771894580386	-0.055040234345114	0.003029427396765	0.0076347732375859	0.0927801866966149	0.0159797027521478	0.000255350900047	0.0086081630434587	0.0033203364371436	-0.0005676036315779	3.221738825804205e-07	1.1024634055823456e-05	0.0001116893912223	0.000955666722437	9.13298884373478e-07	1.2474520111607986e-08	0.0031258296237939	-0.0002323298232433	9.770810836987511e-06	5.3977146768263126e-08	0.0	0.0	0.0	0.0	0.0
6070.299497335254	6.554065961657216	42.955780629753725	36848535.98734864	12601.349633432654	-57.85750741332049	3347.491164082436	158794012.58401328	6177.678397396494	1.248647312221692	1.559120110318456	38163710.381659314	7051.761194579606	7693.592646991506	1.085061	36.996544	0.147868164548733	0.064896325680841	0.0661152371	0.0085296128	0.021964827	-0.0092994197	0.05515165	0.0018072953	-0.0330748398	0.0180284442	-0.0265582763	-0.0024839227	-0.008671326	0.0659941909	0.042423039	0.011184272	0.02760417	-0.1022254729	0.0354492571	-0.0340487737	-0.1978977825	0.067977897	0.0404030331	-0.0039022173	0.0690954011	-0.1492480508	-0.2372855584	-0.0860718355	-0.0737487587	-0.070314943	-0.0081094003	-0.1193134125	0.0234500744	-0.0167640337	-0.0322753786	-0.1377524428	0.0649335417	0.0274918164	-0.0099931772	0.103261843	-0.002714122	0.0014100202	0.0115643318	0.1514625499	-0.2473758113	-0.0027448914	-0.0499465777	0.0530389137	0.0010262802	-0.0658796282	-0.0614175455	-0.0012868573	0.0049946123	-0.0379267233	-0.1672517708	-0.0621163069	0.0837897028	0.135903954	-0.0078078866	0.1240444345	-0.1058104407	-0.1806502011	-0.0358149045	-0.0256810108	0.151259604	0.095550688	0.0572909258	0.0570695271	-0.0336448919	-0.0874192084	0.1370418684	-0.0237733929	0.0103297744	-0.0234041625	0.0014894913	0.0056348146	0.0052027276	-0.0032205851	-0.0562439692	0.0012579945	0.0644718228	0.0926074318	0.1422591645	-0.1945291136	-0.0306168435	-0.2392343427	0.0961491371	-0.0075832263	0.0707200629	-0.22852885	-0.1303620649	0.06664559	0.1544026794	-0.1024393956	-0.0396002995	-0.0207513086	-0.0414047921	-0.0421323357	0.1252819198	0.12017379	0.1118139553	0.100428619	0.1081267709003412	-0.0180637094940863	0.0003262976006867	0.0116913985853348	-0.0714688577283908	0.0159083317296478	0.0002530750184205	0.0051077976250009	0.0508604330936961	-0.0419197536029188	0.0017572657421294	0.0025867836544783	0.0023677182049046	-0.000952618232239	9.07481496394158e-07	5.60608949783666e-06	-0.0001460720385151	-0.0002577614297374	6.644095466026861e-08	2.133704043595686e-08	0.0028966818913287	-0.0002291477324651	8.390765979551615e-06	5.2508683293942825e-08	0.0	0.0	0.0	0.0	0.0
6078.404873115596	8.105375780342001	65.6971165405547	36947005.80151543	12620.65016252281	19.300529090156488	372.5104231599768	159280810.52478704	6177.694162746371	0.015765349877256	0.0002485462567522	38163905.16843059	7048.094816049247	7674.0748941167585	1.065146	36.317497	0.0824682439483431	0.0436771637451739	0.0277670563	-0.0430088438	0.0234929007	-0.1004411079	0.0503874163	0.0347668183	-0.0010747731	0.0434629169	0.0491391028	-0.1545587923	-0.0113811216	0.0308114989	0.0208774622	0.0359838811	-0.0676810852	-0.0591691305	0.110647108	0.0636223876	-0.1499238792	0.1303207153	0.0669621747	0.0422870761	0.0752919419	0.0930137119	0.1375378134	0.0419802184	-0.0055660216	-0.0908371379	-0.0487676381	0.1103378082	-0.0465161443	-0.0729937126	-0.3637399747	-0.0112306856	0.037893623	-0.1463478081	0.0082106889	-0.049870471	0.0031251374	0.0559058351	0.0702396968	-0.1067075157	0.1169556354	0.0291769441	-0.0391205745	0.03778853	0.0295621194	-0.0379633098	-0.0143649381	0.1528371994	0.0526430339	-0.1227367219	-0.1834434915	-0.0076952295	0.0480217317	-0.0141989701	0.0726653711	-0.1683391978	0.1082029716	0.0602722523	-0.0716803894	0.1909563431	0.0950260746	0.0235410811	-0.0314867542	0.1918310174	-0.1266344886	0.1131832939	-0.1313365935	-0.0388647073	0.2033420283	-0.1816707945	-0.0025957873	0.0320703454	0.0153567538	-0.0121565572	-0.0349819989	0.0257647027	-0.0459232244	0.2173182588	0.145304196	0.0848136288	-0.180242759	-0.0438918653	0.0060687013	-0.1084698991	-0.0049702696	-0.1540590872	-0.0666408832	0.2244786443	-0.0622178243	-0.0811875058	-0.1287465795	-0.1871182223	-0.0957812709	-0.200524686	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.134618938608753	0.0264921677084118	0.0007018349498906	0.0181222586321472	-0.0391988568302821	0.0322700008981087	0.0010413529579639	0.0015365503768009	0.0509206216341837	6.018854048759487e-05	3.622660406026846e-09	0.0025929097076116	0.0022008281852609	-0.0001668900196436	2.785227865667447e-08	4.843644701038786e-06	0.0001241478561468	0.0002702198946619	7.301879147108837e-08	1.541269018584655e-08	0.0028608740696076	-3.580782172110013e-05	8.18460044215315e-06	1.2822000964100903e-09	0.0	0.0	0.0	0.0	0.0
6084.08677729463	5.681904179034063	32.284035099724754	37016111.91365136	12592.759558016369	-27.890604506441377	777.8858197347281	158577593.28601262	6188.134190903097	10.44002815672593	108.99418791323022	38293004.764623925	7055.577724316595	7620.96557647894	1.122561	38.275146	0.3141782352883601	0.1580169140854881	-0.0578552031	-0.0851678524	0.0517746908	-0.0818388649	-0.0350069755	0.0012163487	0.0351039931	0.0809724881	0.1071294917	-0.0989737672	-0.0237205391	0.0053035389	-0.0426127621	0.0346482275	-0.1795566596	-0.0235910656	-0.1077576823	0.0497213387	0.1075754601	0.014632547	-0.0231024188	0.1027397628	0.0118059998	-0.0045442172	0.0053064798	-0.0936337407	-0.1225587035	0.0417288392	0.0171184112	0.0616819288	-0.1744390285	-0.0586463685	0.0751117761	0.0360590021	0.1003651913	0.0206527567	0.0660705797	0.0280842275	0.0884311274	0.0638796005	0.0787739106	0.0406300606	-0.1323272935	-0.1025247265	0.023528603	0.0353708896	-0.0117504652	0.0368402062	-0.1640262747	0.1329718221	-0.0933227464	-0.0209649671	0.0266048184	0.0349231082	-0.0682771638	0.1798940195	-0.0477452222	0.0418398704	-0.0206245699	0.1404831528	0.0076227654	0.070158438	0.0296878345	0.1336336322	0.0040758166	-0.0720695652	0.092316779	0.1032034654	-0.0487531491	0.0312208001	-0.0371231268	0.0814265636	0.0338893085	0.1071084661	-0.0258760356	0.0521935507	0.0347645354	0.1134794008	-0.0518300808	0.0137226096	0.1954374139	-0.0845512108	-0.0171949114	-0.1666471705	0.1435045727	-0.0532265384	-0.0080410048	0.0956537214	-0.0868457973	0.0919057256	-0.0551174778	0.1156041362	-0.1830529181	0.1418436895	0.068350377	-0.1405563049	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0456316773564111	-0.0889872612523419	0.0079187326651925	0.0020822499783596	-0.0266011709423139	0.0125976858879681	0.0001587016897319	0.0007076222955022	-0.0705296968830424	-0.1214503185172261	0.0147501798679356	0.0049744381424138	0.0011800979736352	-0.0010207302116257	1.0418901649254466e-06	1.3926312273779051e-06	-8.516177415107684e-05	-0.0002093096302978	4.381052133543389e-08	7.2525277765590205e-09	0.0022680545189147	-0.0005928195506928	5.144071300769392e-06	3.514350196837316e-07	0.0	0.0	0.0	0.0	0.0
6106.26087914743	22.17410185280005	491.6907929783506	37286421.924206346	12635.512062685331	42.7525046689625	1827.7766554696605	159656165.08626652	6202.024506389792	13.890315486694815	192.94086431991389	38465107.97785954	7072.991375035889	7788.508434850734	1.191389	40.62191	0.130768079697023	0.0683034621692834	-0.0902009608	0.0416777569	0.0231516946	-0.1953788716	-0.0748203225	0.0345439583	0.0202577756	0.0274630907	0.2199003538	-0.1500485323	-0.0474750346	-0.0609975587	-0.0821723894	0.1124591426	-0.175864147	0.089036499	-0.2338285375	-0.1238489901	0.076302215	-0.0533635188	-0.0892193612	-0.0076648206	0.1452966287	0.0622925398	-0.1419507082	-0.1238995678	-0.0262944377	0.1584145746	-0.1668909131	-0.0194510384	0.1100655841	-0.0336974886	-0.0170605235	-0.0837956647	-0.1200367798	-0.1015938499	0.227945079	-0.0912403295	0.12175925	-0.0403653287	-0.0137762533	-0.105018008	-0.0105700281	-0.0219943225	0.0934494949	0.0081245387	-0.0017346469	0.0410047311	-0.0627723655	0.22049415	-0.1094105305	0.1735478667	0.108176675	-0.0392324953	-0.1992580506	0.1576404582	-0.1322055062	0.1097991683	0.088454109	-0.0543504395	-0.0852778801	0.0098399519	0.0596836788	-0.1765385969	0.1671569204	-0.022590045	-0.0294831707	0.1577324706	-0.0958729419	-0.1482073187	-0.0728480667	0.0276727203	0.0603147445	0.0096857476	-0.0597601794	0.0549031487	0.0713784555	0.1257629138	-0.1576459576	-0.1174236037	0.1616663751	0.1872839807	-0.192060185	0.0598886014	-0.1135690295	0.138766515	-0.0118374135	-0.0351910045	0.0159353531	-0.0488043763	0.0584986815	0.17521885	-0.1770936443	0.0565552964	0.0030401477	-0.0581243359	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.0041894074330457	-0.0414422699233653	0.001717461736401	1.755113464005856e-05	-0.0107050388264298	0.0158961321158841	0.0002526870162456	0.0001145978562753	-0.0813236402283621	-0.0107939433453196	0.0001165092129419	0.006613534459992	0.0009703849821769	-0.0002097129914583	4.3979538786389033e-08	9.416470136344624e-07	0.000157712148801	0.000242873922952	5.8987742450131356e-08	2.487312187942876e-08	0.001467926747076	-0.0008001277718387	2.154808934781127e-06	6.402044512675629e-07	0.0	0.0	0.0	0.0	0.0
