global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
5195.708276283266	n/a	26995384.49223843	n/a	6993.615718919404	n/a	n/a	48910660.82391657	5605.731641866393	n/a	31424227.24062209	n/a	5948.335790839984	6605.696514590351	n/a	n/a	n/a	n/a	-0.0753222763	-0.0456213671	0.1060130766	0.0444053659	-0.1695342875	0.0322838486	-0.0567000874	0.126131969	0.0377008947	-0.0425828144	-0.0025546498	0.1133257341	-0.0913403449	0.0057979784	-0.0189940938	0.0069630543	-0.0598494499	0.0732143785	-0.0699004815	0.1046904959	-0.049189489	0.0722491626	-0.0961551317	0.0580043605	-0.1244672911	0.0806084554	-0.0333543455	0.0150654834	-0.0316097701	0.0600507591	-0.0726490094	0.1221460139	-0.0485158781	-0.0217273311	0.1272658615	-0.0736883257	0.0196228856	-0.0003612914	-0.0088914314	0.1140999306	-0.0537176587	0.0555244928	-0.1071611822	0.0760178772	-0.1115068472	0.0697387901	0.0194421253	-0.1107226854	0.1048374462	-0.1187464107	-0.1074432507	-0.0984414132	0.1145621736	-0.0214514131	0.0141426493	-0.1190911491	-0.0849752418	0.0336491795	-0.1696192887	0.0398049708	-0.0125407969	0.0713563955	-0.0272848719	0.0841264892	-0.0308173423	0.1732848207	-0.0357411466	0.015160744	0.3818354349	0.3490969936	-0.1725473876	0.0870534746	-0.121327856	0.1386181788	0.1269899372	0.1269593695	0.1269084288	0.1268371232	0.0390584406765412	n/a	n/a	0.0015255617880828	0.1079236417802746	n/a	0.011647512455117	n/a	-0.4906909638229422	n/a	0.2407776219774879	n/a	0.0353231635130488	n/a	0.0012477258805695	n/a	0.0098001754209962	n/a	9.604343828229804e-05	n/a	0.0020641506626717	n/a	n/a	4.260717958208018e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5187.136541738119	-8.571734545146683	26906385.502634898	73.474633112461	6939.73922231246	-53.876496606943874	2902.676886638035	48159980.47370195	5594.597806320621	-11.133835545771944	31299524.614487503	123.96229396029486	5937.510556398631	6561.5967167582485	1.383366	42.969479	0.412035632073178	0.214489183724964	-0.0686582633	-0.0461340001	0.0867412842	0.0549525144	-0.1933876234	-0.0133219284	-0.0917992258	0.1012545844	0.1259377217	-0.0349219194	-0.047356389	0.13757545	-0.0553611768	0.0558943791	0.004954221	0.022032199	-0.0831638469	0.232593459	-0.1607118096	0.1237655112	0.2106334774	0.1035200949	0.1935486726	-0.0698444224	0.0591556447	0.0444710825	-0.0464673699	0.0135024687	0.0048536369	0.0819339965	0.0113673996	0.070441249	-0.0385668372	-0.0472044521	0.1514161615	-0.0580334285	0.0230576031	0.0258288814	-0.0440601066	0.188353965	-0.0823770201	0.1143013663	0.2424350363	0.147776027	0.0961772804	-0.0704253088	-0.1206333059	-0.0166348868	-0.2435281386	-0.1425009336	-0.1478262114	-0.1351792826	0.2274433796	-0.0878748407	-0.1310528797	0.4469826938	0.362202804	-0.0689725173	0.1484326628	-0.0240707401	-0.0061507344	0.0172819103	0.0389452834	0.0074310095	0.0135600194	-0.0261615837	0.1014448645	0.016116603	-0.007945702	0.0670830172	-0.0194649025	-0.0990912525	-0.3121016965	-0.3124706545	0.1269084288	0.1266334666	0.1261756376	0.1255356027	0.0124779747608556	-0.0265804659156855	0.0007065211682949	0.0001556998541325	0.2901259214144005	0.1822022796341259	0.0841730502765549	0.0331976707038722	-0.4151925837710806	0.0754983800518616	0.1723848816185057	0.0057000053904553	0.0371701676794187	0.0018470041663698	0.0013816213653161	3.411424390587756e-06	0.0095931403444351	-0.000207035076561	9.20283416680284e-05	4.2863522926660125e-08	0.0025652015491708	0.0005010508864991	2.510519908615341e-07	6.580258987868272e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5182.915233098641	-4.221308639478593	26862610.31348594	17.81944662973661	6923.5431521668725	-16.196070145587328	262.3126881607851	47935449.77991679	5587.469538008695	-7.128268311926149	31219815.8381751	50.81220912681047	5912.722216221164	6481.645662453324	1.06754	33.159439	0.2683062047367804	0.155573073933324	-0.0580780555	-0.0445836872	0.0765177083	0.0724330854	-0.1428424411	0.0188033145	-0.0240775541	0.002674307	0.1015903486	-0.0540809612	-0.0108909563	0.0917195199	-0.0860466774	0.0220988479	0.0851009748	0.0459599362	-0.1449530562	0.2076848427	-0.0678759944	0.0193286576	0.1437191961	-0.0719771417	0.1491117388	0.126477254	0.1221751362	-0.0187961036	-0.2719340111	0.0745656399	0.0154087554	-0.1489428204	-0.0057686426	-0.0978877573	-0.0533394498	-0.0102335054	0.1109835043	-0.0815515717	-0.0409455085	0.0707953648	-0.0577156328	0.1692936528	0.0295517263	0.0559888557	0.185257955	0.0508037992	-0.0017509121	-0.2113345874	-0.2333208441	-0.0841692527	-0.1220876762	0.1100694027	-0.1381566395	-0.1396427577	0.206125097	-0.052171342	-0.1070392392	0.3587818438	0.296508372	-0.070923099	0.1244381603	-0.0117142485	0.0837228217	-0.0681346988	-0.0512233554	0.0175066782	0.0290221684	-0.0739751517	-0.0055577107	0.0325820668	-0.0776347305	-0.0841874837	0.0600817794	0.0591889954	0.298599048	0.2533759851	0.1267454643	0.1259824975	0.1247142864	0.122945917	0.0034602637236105	-0.0090177110372451	8.13191123512521e-05	1.1973425036934802e-05	0.181099311091728	-0.1090266103226725	0.0327969604778984	0.0118868017584518	-0.3957293920117379	0.0194631917593426	0.1566017517019797	0.0003788158334609	0.0353097564336774	-0.0018604112457413	0.0012467788994056	3.461130003280702e-06	0.0089860874158811	-0.0006070529285539	8.074976704585668e-05	3.6851325806598733e-07	0.0024166918911157	-0.0001485096580551	2.2055118535642797e-08	5.840399696584377e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5211.300977594769	28.38574449612861	27157657.8790802	805.7504905994956	6943.617120236767	20.073968069894363	402.9641940711384	48213818.71244513	5588.60168332892	1.1321453202253906	31232468.774906844	1.281753026108252	5911.828531364362	6523.294378544167	1.169106	36.314251	0.2156031610208525	0.1274644401743322	-0.097753579	-0.0205649695	0.107132256	-0.0325199994	-0.1411137549	0.0433798098	0.0961587548	0.0625240034	0.0818558849	-0.1224824518	-0.0112179391	-0.0014129619	-0.1213480491	0.028540011	0.0430913884	0.0325609787	-0.1489712016	0.0251934687	-0.1026644213	-0.0352472575	-0.0530915039	0.036797248	0.0754375993	0.0112156407	-0.0143103687	-0.0708020097	0.0916990323	-0.0041837465	0.0318616282	-0.0651554946	0.0922189972	-0.0951319895	-0.1154047029	-0.042324864	0.0127465862	-0.1472131011	-0.013322944	0.0418986028	-0.0452538337	0.1591895417	-0.0171334967	-0.0315063342	-0.0234271879	-0.0438504532	-0.1180075866	0.0625437861	0.0548687326	-0.0940503263	-0.12461566	0.0376515574	-0.1122176453	-0.1329523734	0.1575871306	-0.0512285571	0.0014743712	-0.0606877321	-0.0138837477	0.0718555258	-0.0656842753	-0.0119324393	0.0139003865	-0.0326549552	-0.0648844593	0.0380655376	0.0454785532	0.0007390615	-0.0226977509	-0.0508809647	0.1043607075	0.0669412978	-0.0825051442	0.0438834359	0.2353699514	0.3478305844	0.1265011483	0.125008133	0.1225328133	0.1190946399	0.0164829289637395	0.013022665240129	0.0001695898099564	0.0002716869472236	0.133170447367334	-0.047928863724394	0.0177343680520158	0.0022971759779115	-0.5053706121865176	-0.1096412201747796	0.2553994556617755	0.0120211971614145	0.0353941106006069	8.435416692949976e-05	0.0012527430652079	7.1156254783699115e-09	0.0095942397823154	0.0006081523664342	9.204943700056343e-05	3.698493007996373e-07	0.0022089901868485	-0.0002077017042671	4.313999795549937e-08	4.87963764559297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5234.100174355997	22.799196761227904	27395804.63519348	519.8033729571849	6952.816594337931	9.199474101164014	84.63032373798745	48341658.59450091	5593.510131146275	4.908447817354499	31287355.587236017	24.09285997569215	5926.067648469116	6711.4540264184925	1.263372	39.242294	0.3722852827910964	0.2344343808650014	-0.1313304238	0.0618647019	0.120428582	-0.024039399	-0.1374620815	0.0950750171	-0.0067348675	0.0509286959	0.1381830148	-0.0977690984	-0.082944478	0.0266503854	-0.1208341528	0.0954694317	0.0196984147	0.065635929	-0.1391873435	-0.1184167516	-0.064304106	-0.0350911735	-0.1609879192	-0.2020336557	-0.1452256219	0.0929685448	-0.1175256648	-0.1008505134	0.1347624704	-0.1222206839	-0.0132014766	-0.0323482768	0.0397421973	0.0687230658	-0.0916437739	-0.1017229318	0.0786948173	-0.1402484944	0.0283038972	0.0896198789	-0.0525659292	0.0994244515	-0.0375091185	-0.0109730771	-0.1341430658	-0.2126672426	-0.0782657589	-0.1102367194	0.0687172414	0.070736197	0.2718407905	0.0265396713	-0.0906949047	-0.1296149971	0.1490922704	-0.0415137943	0.0684664556	-0.2755255051	-0.077326124	0.117302114	-0.1792975628	-0.1059376956	-0.0863907756	-0.0543376971	0.0237143074	-0.0753410348	0.0596751892	-0.1516228774	-0.0170947311	-0.0158828615	-0.2673159255	-0.2309152748	0.0516953641	-0.0599184016	-0.0677124063	-0.4483881027	0.1261756376	0.1237128745	0.1196438145	0.1140212905	0.0639426154625795	0.04745968649884	0.0022524218425681	0.0040886580721953	0.0482028046891827	-0.0849676426781513	0.0023235103799034	0.0072195003022819	-0.7148367153126429	-0.2094661031261253	0.5109915295589685	0.0438760483588445	0.0353819101225109	-1.2200478095997225e-05	0.0012518795639174	1.4885166577090806e-10	0.0095784652941164	-1.5774488198999972e-05	9.174699739059236e-05	2.4883447794038935e-10	0.0016291281433839	-0.0005798620434646	3.362399894509416e-07	2.6540585075654725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5210.191674333106	-23.90850002289153	27146097.283290014	571.6163733446043	6916.5809214066485	-36.23567293128235	1313.0239927828686	47839091.64236644	5617.341000590352	23.830869444077507	31554519.916913424	567.9103384606669	5935.053936538269	6735.293522964698	1.407851	43.730022	0.2739165136251834	0.1236869616565974	-0.1072831743	0.0609515338	0.0896734734	-0.0070030058	-0.2015476122	-0.0845796805	-0.1103969722	0.1099943855	0.0814490663	-0.0387699356	-0.1048219859	0.156136728	-0.0661371403	-0.0029806845	0.0288841927	0.089231916	-0.1213861525	0.1820287059	0.0503332023	0.0192613239	-0.1966716326	0.1073833423	-0.1444370178	0.0594192141	-0.0390007516	0.0260976147	-0.0605653331	-0.0377714627	0.0493384963	-0.0053965245	-0.0801538975	0.0856011479	-0.0422588863	-0.1044197692	0.1863206347	-0.0123203724	-0.0604318205	-0.0307247011	-0.0517401633	0.2654430065	0.1663577007	0.0619941618	-0.0601853001	-0.0247227864	0.2174655256	-0.0138051461	0.0479458067	0.0199393818	0.171032263	0.0396808574	-0.0915267358	-0.1495351335	0.1932794849	-0.05774099	0.0300874584	-0.2654298483	-0.1047304288	0.0430505828	-0.2391311797	-0.0606771237	-0.0543539496	-0.0363340867	0.1191769556	-0.0391285727	0.0750444341	-0.153989827	0.069646813	0.0189767526	-0.1720818433	-0.1567378562	0.0525528393	-0.0241506046	0.0418722916	0.1497411557	0.1257691411	0.1221000468	0.1160639717	0.1077779285	0.0524915500848663	-0.0114510653777131	0.0001311268982846	0.002755362830312	0.0132481888661146	-0.0349546158230681	0.0001755145082322	0.0012218251673382	-0.6208369994017957	0.0939997159108472	0.3854385798262252	0.0088359465913199	0.0371475560650814	0.0017656459425704	0.0013799409216083	3.117505594515659e-06	0.0102630614113785	0.0006845961172621	0.0001053304295337	4.686718437703433e-07	0.0018491084138224	0.0002199802704385	4.8391319382195684e-08	3.4192019260687924e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5181.242455694355	-28.949218638750608	26845273.38468967	838.0572597941856	6934.273407293826	17.6924858871771	313.02405686796084	48084147.68710232	5599.44697265625	-17.89402793410227	31353806.399589244	320.19623570643233	5924.938998166701	6627.243639436436	1.281616	39.808975	0.3325178772124117	0.1933835204535996	-0.0545103161	-0.0026264809	0.0472192837	0.0408785414	-0.2117605299	0.0242342326	-0.0655687278	0.0595291962	0.0679494777	-0.003259607	-0.0499586025	0.1666606758	-0.1179164373	0.0342873875	0.0209497095	0.0361902759	-0.0835453855	-0.0156751481	-0.0708977827	0.0258032351	-0.2643034871	0.1501241446	0.0369041509	-0.1385405016	-0.0524729335	0.0143809655	0.1882041465	-0.0781249201	0.0220998293	-0.1131315725	0.043572105	0.0344637281	-0.0083504587	-0.0518507806	0.1970726653	-0.103875928	0.0073074997	0.0527227238	-0.0272951084	0.1310971235	-0.0216834218	0.0073823018	-0.1600234773	-0.1329488307	0.0592743568	0.1905195353	0.1754355867	-0.0248124494	-0.1046377721	-0.0023727084	-0.0742163797	-0.1593444112	0.1405901726	-0.01707151	0.0259656954	-0.1975112157	-0.11703533	-0.0058544828	-0.0811702765	-0.0195538372	-0.0907955562	0.0257442929	0.0600325078	0.0046357458	-0.0265703694	0.0419164548	0.0588679805	-0.0196845827	0.0539542761	0.1236128732	0.0077924974	-0.0544857262	-0.1259140515	-0.0248153262	0.1252819198	0.12017379	0.1118139553	0.100428619	0.069583582846576	0.0170920327617096	0.0002921375839273	0.0048418750017663	0.1154124098008964	0.1021642209347818	0.01332002433605	0.0104375280392109	-0.5973767875555254	0.0234602118462703	0.3568590263101593	0.0005503815398718	0.0342794431837936	-0.0028681128812877	0.0011750802249909	8.226071499808999e-06	0.009936045658716	-0.0003270157526625	9.872500333208904e-05	1.0693930248942137e-07	0.0024500080132651	0.0006008995994426	3.610803286103972e-07	6.002539265063202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5133.116793059952	-48.12566263440294	26348888.011194088	2316.0794040003675	6891.509535186145	-42.76387210768098	1828.7487576420956	47492903.67356155	5572.480204747087	-26.966767909163536	31052535.63229813	727.2065714666924	5912.185731590509	6582.047330227912	1.396706	43.383842	0.755626307650362	0.475212916605979	0.0290584238	-0.0322618797	-0.0443643981	0.1266677711	-0.1401081262	0.0331992242	0.0347356069	0.0195909991	-0.0555297032	0.0839718635	0.0675058074	0.1704817512	-0.0583492925	0.0370257792	-0.0083200673	0.0236712364	0.1087726977	-0.0810294955	-0.0053070734	-0.0007070863	-0.0680676998	-0.0257960865	-0.1161190301	0.083778268	0.0227363274	-0.0736920477	0.0279646342	-0.0158401008	-0.0316629806	-0.0305406525	-0.106904422	0.0371377448	0.0816017599	0.0772325227	0.1773990399	-0.0673078311	0.0430716645	0.0249010739	0.0119018629	-0.0977444283	-0.0223141513	0.0230535057	-0.0588062603	-0.0275662375	0.0901442425	0.0353128231	-0.0610984873	0.0297394945	0.1299975635	0.0011052489	-0.0333723012	-0.1113215584	-0.0306932908	0.1042132397	0.0287221348	-0.0265873208	-0.1708061831	-0.0809419135	0.1217932903	0.1061197429	-0.0333715994	0.065941621	0.0544360468	0.0531536628	-0.1669520012	0.2205423476	-0.0920486425	-0.0292784689	0.1045899706	-0.0386262847	0.0567668971	0.0090436876	-0.0771986173	-0.0858537586	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0548862084997523	-0.0146973743468236	0.0002160128126906	0.0030124958834782	0.041841910045349	-0.0735704997555474	0.001750745436243	0.005412618434281	-0.3991023928262294	0.1982743947292959	0.1592827199596219	0.0393127356052686	0.0273564748499695	-0.006922968333824	0.000748376716217	4.7927490551131214e-05	0.0078268584359535	-0.0021091872227624	6.125971297645647e-05	4.448670740664586e-06	0.0027995332330524	0.0003495252197873	1.221678792673605e-07	7.837386322964824e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5094.557039380509	-38.55975367944302	25954511.4275015	1486.8546038193194	6862.662795086297	-28.84674009984792	832.134414388174	47096140.63906166	5529.34755321438	-43.1326515327064	30573684.36423785	1860.42562824188	5845.31911302013	6202.275446175838	1.346655	41.829201	0.5239677563739573	0.332711622953394	0.0695616159	-0.116394128	-0.0625794515	0.1201711584	0.0204253462	0.070434801	0.1569473827	-0.1409487204	-0.0988848594	0.0685902127	0.1525880461	0.0040068969	-0.1171384411	0.1037122377	0.0408636285	-0.0841440289	0.1134468636	-0.0538696863	0.0969377447	-0.0978401587	0.0030711805	-0.0236754307	-0.0176055172	-0.2213740421	0.0043930989	0.029251328	-0.0600660069	0.080410543	0.1310415012	0.0990363961	-0.0166707742	-0.0739227231	0.0593655201	0.1503688514	-0.0007183513	-0.1219892053	-0.0462281129	0.0729320921	0.0977504832	-0.1740616617	0.0354655088	-0.0910435398	0.0121305833	-0.0223513353	-0.0263931539	0.0467005242	0.1162709878	0.1451689493	-0.0865315293	-0.0292850399	0.0221493072	-0.0425085611	-0.1873694573	0.1725061497	-0.0008654155	0.0440066044	-0.1790511513	-0.129325021	0.1716009142	0.0919470698	0.0576542701	-0.0085689839	-0.0902921698	-0.0557996486	-0.1084953756	0.1523611463	-0.0628103613	-0.0985857851	0.0781946694	-0.0688488368	0.1480623499	0.0022101639	-0.0318919044	-0.0866966661	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.0659728502397172	0.0110866417399649	0.0001229136250703	0.0043524169687521	0.1161186233525342	0.0742767133071852	0.0134835346892877	0.0055170301397177	-0.3602549837555671	0.0388474090706623	0.1297836533207239	0.0015091211915033	0.0215484408052104	-0.005808034044759	0.0004643353011356	3.3733259465080745e-05	0.0062176721662901	-0.0016091862696633	3.865944716745863e-05	2.589480450473207e-06	0.0033774527637528	0.0005779195307004	3.3399098396497054e-07	1.1407187171381427e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5141.202234577059	46.64519519655005	26431960.416820142	2175.774234924256	6840.854432086555	-21.808362999741803	475.6046967285073	46797289.36099826	5544.505750684146	15.158197469765582	30741544.019369565	229.7709505324077	5858.835513766721	6216.496234757428	1.11456	34.619976	0.2081537138759726	0.1090143130967259	0.0318175511	-0.080716829	-0.0179094819	0.0308823628	0.0644381531	0.0367865889	0.235800645	-0.1774519444	-0.0252191215	-0.0279123243	0.1169878732	-0.1263260588	-0.1647169413	0.0392151842	0.0923919865	-0.0295559142	0.1140711812	0.0290895685	0.0697362947	0.0103426639	0.126487785	-0.0941455215	-0.0014091768	-0.0664827315	0.049393495	0.0897703941	-0.0168266611	0.0128782226	-0.1444417473	0.0344443504	0.0139331533	-0.0975958207	-0.026991054	0.0919654788	-0.1153709422	-0.1616212339	-0.0980734228	0.0518435293	0.0258148107	-0.1388399509	0.0587492251	0.0101556397	0.0423667438	0.1261177619	-0.1120514899	-0.006453552	-0.1093928578	0.0678402196	-0.0691345441	0.0805348757	0.0114236043	-0.0908936792	-0.1204049782	0.129556688	0.0737325573	0.0404950111	-0.1390999883	-0.0577535271	0.235449768	0.0245648029	0.2180129298	-0.0446541896	-0.1218003524	-0.0873755921	-0.0238214377	0.0494853526	-0.1932176202	0.0224187105	-0.0194163773	-0.2137541472	0.1368121212	0.0584583459	0.1894906824	-0.0493400527	0.1233392918	0.1125678367	0.0953067456	0.0725511359	0.064019401261234	-0.0019534489784832	3.815962911537088e-06	0.0040984837378468	0.1556802703768625	0.0395616470243282	0.024236346584613	0.0015651239152775	-0.3993915539443833	-0.0391365701888162	0.1595136133621092	0.0015316711261441	0.0227826926397374	0.0012342518345269	0.0005190510839167	1.5233775910332609e-06	0.0072330671130145	0.0010153949467243	5.231725986137191e-05	1.0310268978334463e-06	0.0030770585913173	-0.0003003941724355	9.023665883320903e-08	9.468289574399608e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
