global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
6076.16789398468	n/a	n/a	36919816.275890216	11197.456427053245	n/a	n/a	125383030.435756	6180.728871986433	n/a	n/a	38201409.38900668	6740.537500975091	8436.677020683752	n/a	n/a	n/a	n/a	-0.0947387388	0.0795516456	-0.0632853838	0.0189554439	-0.0658133734	-0.0971367315	0.0634489758	-0.0752581226	0.08984353	-0.0999415309	-0.0960572988	0.052101558	-0.0817080341	0.0330579144	-0.0240234624	0.0258959692	-0.1074930751	0.0453359792	-0.0146070944	0.0447065226	-0.1149197049	0.068010179	-0.109768727	0.012522548	-0.0136102822	0.1199686876	-0.0665697573	0.1124435747	-0.0062787755	0.0932274448	-0.1095876989	0.0087113733	-0.0982138505	0.0632274244	-0.174081374	-0.0427518894	0.0532369986	-0.0469035001	-0.0036822783	-0.1665512056	0.1180366275	0.1565221093	-0.0024821123	-0.2396278942	0.0429311913	0.0734571464	0.0840070526	-0.0958516392	0.0072528102	-0.0189418004	0.0314874131	0.0274485821	-0.010211053	0.0568062755	-0.0098658472	0.01334789	-0.1569501032	0.0781386182	-0.1924950877	0.0438695773	-0.1042805729	0.0935657726	-0.0544758738	0.0137890019	-0.0474665386	0.0113008217	-0.0409577415	6.62367e-05	-0.020637503	0.0537710107	-0.3537855406	0.1383831794	-0.0573423975	0.0137991995	0.0436164927	-0.0966822799	-0.1028180326	0.0231910342	-0.0300703228	0.028552806	-0.0433816976	0.022764856	-0.0136885964	0.0994946479	-0.0591809912	0.0387515436	-0.1274231429	0.0265761091	-0.0226428724	0.0706490377	-0.0584193255	0.0200556527	-0.0724388034	-0.0167105677	0.0263724719	-0.2182567109	0.0038145036	-0.1294858088	0.0323916449	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0989530627712582	n/a	0.0097917086318125	n/a	-0.2117893587633119	n/a	n/a	0.0448547324853748	0.4400628531781052	n/a	n/a	0.1936553147472545	-0.0036206744425118	n/a	n/a	1.3109283418658137e-05	-0.0003598897065768	n/a	1.295206008999352e-07	n/a	0.0018718558287005	n/a	3.503844243440035e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6068.085438996739	-8.082454987940764	65.32607863208854	36821660.89496425	11121.79294925978	-75.66347779346506	5724.961871802181	123694278.40620457	6178.253210430155	-2.475661556277373	6.128900141229705	38170812.73219052	6717.169073270153	8170.547369631871	1.124345	35.62965	0.0868121088367169	0.0540542562555168	-0.0603479368	0.0344174682	-0.0014312281	0.0459082747	0.0433716368	-0.0981611844	0.0349032926	-0.0446092242	0.0038597446	0.0439101489	-0.0637723177	-0.0042997615	-0.0237580161	0.0496999748	-0.1119983802	0.0225487444	-0.0637694428	0.1718924028	0.010558829	0.0434943789	-0.0981584671	-0.0178408647	-0.001598979	-0.0409441148	-0.1315303707	-0.1599608442	-0.0175556087	-0.1337654878	-0.0634648268	-0.0402840672	-0.0946961744	0.0517527248	0.0845722905	-0.071060095	0.0392774974	0.0112199539	-0.073306347	-0.1234425343	0.103463109	-0.1397133988	-0.0430600632	-0.1164552477	0.0833439869	-0.1349360696	0.0386375258	0.1889741796	0.0669182956	-0.046867345	-0.0037212395	0.0319137343	0.1031154985	-0.005752725	-0.0189055823	0.0305944249	0.0981521747	0.0841317387	-0.0422947597	0.1286519335	-0.0990017712	-0.0368471002	0.0758781927	-0.0293891402	0.0998587334	0.0505756717	0.0490745693	-0.1555502389	0.0317247717	-0.0672635309	0.1967320069	0.0617860915	-0.0159674287	-0.185837916	-0.211546623	-0.1081750126	0.0341059269	-0.0662650057	-0.0552850438	-0.0007101162	0.0125498156	0.025587818	-0.0073603829	0.1116679616	-0.033399953	0.0525782021	-0.0868641547	-0.0203417636	-0.0016564005	-0.0178873426	-0.1082456894	0.0814025849	-0.0619380341	-0.0192443238	0.0395304467	-0.0520722635	0.0149520371	-0.1451381541	0.0067990908	-0.1308406514	-0.0577714479	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0958096885927091	0.0031433741785491	0.0091794964282318	9.880801226369294e-06	-0.2088892454471249	0.002900113316187	8.410657246725176e-06	0.0436347168634691	0.3870597313812993	-0.0530031217968058	0.002809330920207	0.1498152356569635	-0.0037993093474302	-0.0001786349049183	3.191042925520572e-08	1.4434751517470492e-05	-0.0002530445866286	0.0001068451199482	6.403156282203904e-08	1.1415879656745253e-08	0.0016020258626636	-0.0002698299660368	2.566486864643052e-06	7.280821057147454e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6086.929801427612	18.84436243087293	355.1099954260953	37050714.40750758	11125.55625184644	3.7633025866598473	14.162446358760697	123778001.9129994	6175.4807239474885	-2.772486482666864	7.686681296570477	38136562.17184699	6712.12629521477	8310.069603404922	1.069735	33.899113	0.0946290274710551	0.0638441731701059	-0.0391801327	0.0976115322	-0.0544227106	-0.0161667846	-0.0030980747	-0.0569500281	0.0745761557	-0.085675423	0.0493568611	0.0115013691	-0.0760809383	0.0412604141	-0.083011562	0.0471887498	0.0606756018	-0.0493181309	-0.0437312471	0.0446472962	0.0187956899	0.0150051371	0.0276220717	-0.0005442009	0.1239662727	-0.0844688642	0.0088964099	0.1224208113	-0.1482036622	-0.0631324982	0.1493019106	-0.1367492382	-0.0121483752	0.2722709484	0.1071943011	0.0171180205	0.0635230714	0.0165201783	-0.008491852	0.11799222	0.0056901979	0.075408567	0.0320289964	-0.0159684932	0.0255496261	0.1641426695	0.0564522236	0.1302401372	0.0608066119	-0.0982493797	0.0203824203	0.0178383093	-0.0418877099	-0.0109961038	-0.020875769	-0.0817161182	-0.0515263595	0.0974468145	-0.0718696709	0.0606755925	0.1870707436	-0.1537264941	0.0421088914	-0.2707719273	0.039251931	0.0308225426	-0.1079225434	-0.0002622242	0.002232746	-0.0187335161	-0.1837571981	-0.1421221217	0.0708442587	-0.0809403589	-0.1794367557	0.0619618708	-0.0353559233	-0.058968892	-0.0644494096	0.0231261376	-0.0078232308	0.0662596079	-0.0080498242	0.0193336096	-0.0367511061	0.1181496902	0.0030587353	-0.0402431029	0.0349618353	0.0768523374	-0.0214085702	-0.0147687561	-0.0779797896	-0.0159956259	-0.0157851746	0.0106978422	-0.0456785792	-0.1106241836	-0.0193134465	-0.0955289301	-0.111189932	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0884664761104971	0.0073432124822119	0.0078263173954091	5.392276955891404e-05	-0.148922318342997	0.0599669271041279	0.0035960323463117	0.0221778569006529	0.3653997522123191	-0.0216599791689802	0.0004691546976006	0.1335169789168241	-0.0038338717219484	-3.456237451820001e-05	1.194557732336321e-09	1.469857238035559e-05	-0.000175071826646	7.797275998259998e-05	3.0650144485167085e-08	6.079751299304145e-09	0.0016026689024775	6.430398139000478e-07	2.5685476109684345e-06	4.135002022606082e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6076.3832201463065	-10.546581281305407	111.2303767231816	36922433.0380756	11170.89075578962	45.33450394318061	2055.217247774258	124788800.277786	6189.443171789595	13.962447842106483	194.94994974354404	38309206.77681285	6731.704021439484	8316.26885178292	1.381046	43.76432	0.2634753879680219	0.2111266947762599	0.0012367871	0.0003092131	-0.0732825046	0.020985222	-0.0641107535	0.0071814284	-0.0068471736	-0.0786188353	0.091835715	0.0537663299	-0.0810422649	0.0559139191	0.0681678004	0.0781006631	-0.0362923494	-0.1469295507	-0.1057272919	-0.1112956053	0.1118320367	-0.1019284256	-0.0089060782	-0.11615553	0.0833694035	-0.0016331298	0.2572267086	0.0699947964	0.0963780962	-0.0884968687	0.1760207551	0.1865053461	-0.1013723226	-0.0599233518	-0.1178126769	0.0926780629	0.0304118948	0.1286552994	0.0456414152	-0.0495354418	0.1308805017	0.0994491218	0.10207856	-0.169405672	-0.2084888889	-0.0993326648	-0.2667118733	-0.0028078842	0.0466937105	-0.0186721174	-0.0916591347	-0.0252681315	0.0168612811	0.1540177539	-0.2038489068	0.1386712957	0.0670558109	-0.0382500388	0.094555668	0.0453143091	0.0736384657	-0.0808818654	-0.0308575298	0.0773190206	-0.1105753283	-0.2919373545	0.0053402404	0.0067679875	0.101411879	-0.2701368065	0.0039174252	0.0571621208	0.0337108876	0.273614953	-0.0200602902	0.0556960923	-0.1591320986	-0.0244639028	-0.0005995209	0.0611484625	0.0647160087	0.0452052702	-0.1030047053	0.1037953059	0.165639049	0.0254064949	-0.0877489225	0.0836574761	-0.0756969777	0.0855663918	-0.0001803109	0.0547207998	0.0395528311	-0.0583169169	0.1038769911	-0.0865256454	-0.0285574474	-0.0806815463	0.0712715225	-0.0861476039	0.1003252189	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0866240812940049	0.0018423948164922	0.0075037314600303	3.3944186598373434e-06	0.0605345230719081	0.2094568414149051	0.0438721684155087	0.0036644284835433	0.3416919973806145	-0.0237077548317045	0.0005620576391602	0.1167534210739538	-0.004020338996164	-0.0001864672742156	3.4770044353395904e-08	1.616312564407696e-05	-0.00017698805021	-1.916223563999995e-06	3.1324769917137484e-08	3.6719127472288426e-12	0.0019836533427963	0.0003809844403188	3.934880584386936e-06	1.4514914376502937e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6106.977406831698	30.594186685391836	936.0042589406067	37295173.04755282	11152.445189916789	-18.44556587283114	340.2389003689528	124377033.71409813	6198.291700387981	8.84852859838611	78.29645835645687	38418820.00309853	6744.667465566421	8288.339904167391	1.376067	43.606556	0.4229969938183154	0.2715663733770714	-0.0439925575	0.0359281091	-0.021884923	-0.0711186785	-0.0278533099	-0.0111990876	0.0218309837	-0.0806814873	-0.06169375	-0.1271265142	-0.1143812969	0.0659969374	0.0440758198	0.0805431597	0.0242147718	-0.0501830244	-0.0334976677	0.1315221088	-0.1766035706	0.1503622238	0.0625327625	0.1129052161	-0.0854248089	-0.1440193467	0.090692429	-0.2271828175	0.0189470292	-0.0177022441	-0.0100937127	-0.0409411451	0.1445457907	0.0026713202	0.1328196288	-0.1411973018	-0.0323056233	-0.2628674529	0.1402658911	-0.0390763613	0.0323592488	0.0637926625	0.089706227	-0.0714919427	0.0120376313	0.0001606558	-0.1095833657	-0.1488694492	0.0525797951	-0.0707562164	-0.074515405	-0.0173119295	-0.0707701098	0.120449046	0.1444696157	-0.051211749	-0.0011448235	0.1507841313	-0.1337665917	0.0157896275	-0.24662352	0.172105186	0.1606893736	-0.0222741952	-0.2142640376	0.0097309141	0.1772287878	-0.0740657161	-0.0990114776	0.2528364658	0.0702948584	-0.005683438	0.0220029316	0.0360345551	-0.0359725425	-0.0226631503	-0.1766594067	-0.0434490532	-0.0243770054	0.0113785316	-0.0446532368	0.0107188743	0.0177976128	0.0004621599	-0.0896871686	0.0215891892	0.0778986404	-0.0810605772	0.0951127673	0.0771242186	0.0574818873	0.0678984071	-0.0338086749	-0.0056081536	-0.0007447707	0.0504683054	-0.0472657929	-0.131658729	-0.0045903953	0.1014096748	-0.0556121488	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0471972619117337	0.0394268193822711	0.0022275815319647	0.0015544740866022	-0.2018945924648818	-0.2624291155367899	0.0688690406814218	0.0407614264665607	0.2890324261763553	-0.0526595712042592	0.0027730304394164	0.0835397433813902	-0.0036131548059588	0.0004071841902052	1.6579896475306466e-07	1.3054887651823177e-05	-0.0007118603717077	-0.0005348723214977	5.067451888078248e-07	2.86088400304339e-07	0.0024112265849933	0.0004275732421969	5.8140136441784526e-06	1.828188774428544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6075.45121896317	-31.526187868528723	993.9005215217676	36911107.51400106	11099.854630670628	-52.59055924616041	2765.766921823908	123206772.8220202	6172.77303869038	-25.51866169760069	651.2020948365927	38103126.98718287	6717.737804375471	8432.791752173544	1.282207	40.632202	0.3116938453709461	0.1940154993312784	-0.10961957	0.1345393116	-0.0794371566	0.0944417671	-0.0982424815	-0.0824173066	0.0240593703	-0.0877294318	0.1102288446	0.0507440646	-0.1184894397	0.0356589658	-0.0794565535	-0.1152787975	0.0037704702	0.0837984189	-0.0698071803	0.1303387298	-0.0147285749	0.0210881305	-0.0688074532	0.0390515299	0.1632165762	0.0739616905	0.1245229552	-0.0273688654	0.0664304447	-0.0092176452	0.0098378914	0.1570607824	0.0505874809	0.1565963567	-0.0489695084	0.0752202689	0.0076419967	-0.0419336825	0.0058592646	-0.0162132043	0.1375058814	-0.050623857	-0.1999343666	0.0564276999	0.1022859381	-0.0222293724	0.1049658995	-0.1709956132	0.1031684606	-0.0793823514	0.0418842254	-0.1117403737	0.0536338899	-0.0886081582	0.0280754278	-0.133340846	-0.0705237738	0.0731492836	-0.1894240631	0.051488764	0.0572692725	-0.1490274106	0.0566353956	0.0650440714	0.0544592635	-0.1434294007	0.0518522707	-0.0919437216	0.0331312578	-0.0051548436	-0.0291147513	-0.0257277696	-0.004425314	-0.0501917215	0.0149726188	-0.1408212886	0.0428117582	-0.1140767835	-0.1271973993	0.0207742445	-0.1067892499	-0.0186196252	0.0117583344	-0.032163822	-0.0980463742	0.0221731796	0.0889531033	-0.1793928906	-0.0349788038	0.039532215	0.106903106	-0.032047562	-0.0196963154	0.0772140537	-0.0467382937	0.1256425526	0.0389282324	-0.138806448	-0.1034442109	-0.0360652952	-0.0868889369	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.0364814437604366	0.0107158181512971	0.0013308957388458	0.0001148287586516	-0.2331893717520614	-0.0312947792871795	0.0009793632106332	0.054377283098121	0.4830987242716347	0.1940662980952794	0.0376617280564058	0.2333843773928809	-0.0023939835193713	0.0012191712865875	1.48637862603942e-06	5.731157091021396e-06	-0.0007701699237259	-5.830955201820002e-05	5.931617114119587e-07	3.4000038565631742e-09	0.0026460847431314	0.000234858158138	7.001764467832768e-06	5.515835444402076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6027.009781520616	-48.44143744255325	2346.5728615008	36324846.90654519	11028.303823262704	-71.55080740792437	5119.518040725884	121623485.21819076	6153.266766779998	-19.50627191038257	380.4946438417799	37862691.90315917	6694.355134735452	8248.23016929472	1.370661	43.435215	0.2674343599492454	0.1209819697591883	-0.0584109333	0.0101009291	-0.0478758722	-0.0074670501	0.0936560919	-0.0367416888	-0.0963026162	0.0101411865	0.0836948205	-0.1502198112	-0.0615697897	-0.075657103	-0.0820275372	-0.1197869747	0.1022848634	-0.1019920919	0.0780794286	0.1176302026	-0.0080147206	-0.2183629159	-0.0626320237	-0.0065689707	-0.0523164196	0.0652989285	-0.0309765433	-0.1377156308	-0.1128590997	0.0798444242	0.0724267827	-0.0088873078	-0.0409310437	0.0074297406	-0.1171005969	-0.0367845394	0.0103577493	0.008122738	-0.0901235746	0.1457650269	0.070447638	0.0994912159	-0.049187729	0.0629352474	-0.0643432279	0.1496284182	-0.0996307289	0.0407445864	0.0814236446	0.0277197695	0.1179859297	-0.0775630211	-0.1473465371	-0.0378342645	0.0070533692	-0.058959997	0.1786909427	-0.0200843019	-0.0321269604	-0.015355565	0.0945395654	0.1152038538	-0.1096327863	-0.1130443407	0.0776970182	0.0890747196	0.1339915866	-0.0262773556	0.022097008	-0.0031183746	-0.0581565683	-0.1111930238	-0.0665037778	0.0485488474	0.099492771	0.0430054845	-0.067193098	-0.0746383043	-0.049202125	-0.0254664423	-0.0322374363	-0.0950466815	0.0126264272	-0.0618697583	-0.0918003967	-0.0452060504	-0.0347801642	-0.0140704932	-0.0301757575	0.0119077516	0.0183196146	-0.0560196193	0.1093644516	-0.0226336547	-0.1298139623	0.0992507804	-0.0547367705	0.0272127147	0.0448825577	0.0639242154	-0.0863736559	0.1252819198	0.12017379	0.1118139553	0.100428619	0.0072028510195281	0.0436842947799646	5.1881062809516994e-05	0.0019083176104228	-0.2343876374834508	-0.0011982657313893	1.4358407630221675e-06	0.0549375646050735	0.4436925656848984	-0.0394061585867362	0.001552845334563	0.1968630928440478	-0.0035908747483084	-0.0011968912289371	1.4325486139065617e-06	1.2894381458038915e-05	0.0007530623451272	0.0015232322688531	5.671028956484781e-07	2.320236544875363e-06	0.0035888740623643	0.0009427893192329	1.2880017035511236e-05	8.888517004596349e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6001.949312217244	-25.06046930337197	628.027121705249	36023395.54642505	10788.19557305344	-240.10825020926492	57651.97181855499	116385163.72244982	6139.106217820715	-14.160548959283004	200.521146828251	37688625.15368496	6669.984447947821	8008.926064853436	1.354477	42.922382	0.1072238034893153	0.0487495891783904	-0.1351830789	-0.0105009517	0.1899087139	0.0145171072	-0.0722347221	-0.1624139689	-0.0040212011	0.1399928897	-0.0122935285	0.0166971425	0.0209894502	-0.0888449772	-0.1573056681	-0.1038739146	-0.1149231565	0.0558377153	0.1851184431	-0.0556571463	-0.044568487	0.030336535	0.0065545419	-0.0070814774	-0.0318643594	0.0381746311	-0.0275935711	0.0496356964	-0.0052013487	0.1143098718	-0.0520866015	-0.1489873465	-0.0647846972	0.0661373674	0.0671282522	-0.0926668297	0.1039192426	-0.0903838507	-0.1478066345	-0.0331872704	-0.2453572698	0.1267568687	0.02648552	-0.0131177657	0.0508951546	-0.1319874103	-0.1266344712	-0.0098072392	0.0400356149	-0.0030234625	0.1840624901	0.0351627295	0.1047926798	-0.0561173826	0.1851735407	-0.044248992	-0.0271826985	-0.1107331698	0.0886648435	-0.0387060703	0.0701049236	0.01165548	-0.0406604897	0.0086751799	0.0047575901	0.1504036885	-0.1169335392	-0.0547740926	0.0531946167	0.0060923016	0.005182691	-0.0233575363	0.0285341384	-0.1306361942	-0.0325934035	-0.0463755948	-0.0372249356	-0.0868612739	-0.055988971	-0.1045584108	0.0123340074	-0.0908070541	0.0951355949	-0.0685134426	-0.0902313957	-0.1174631733	0.0405513539	-0.0033090812	-0.0602932796	-0.0514219277	0.0817427218	-0.054045429	0.045958578	0.0272660224	-0.0262369566	0.0914129666	-0.014570277	0.1206058247	-0.1349117342	0.1435441769	-0.1305331129	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0123084009661482	0.0051055499466201	0.0001514967343434	2.6066640257432508e-05	-0.2087004739252336	0.0256871635582171	0.0006598303716666	0.0435558878166171	0.4383512226480803	-0.0053413430368181	2.8529945436965228e-05	0.1921517943970668	-0.0042209971697453	-0.0006301224214369	3.9705426599750235e-07	1.7816817106997834e-05	0.0012808790306948	0.0005278166855675	1.6406510912736505e-06	2.7859045356356666e-07	0.003852729894313	0.0002638558319486	1.484352763853306e-05	6.961990005334058e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6018.076353954406	16.127041737161562	260.081475192151	36217243.00202516	11007.043429334624	218.8478562811852	47894.38419887028	121155005.05525853	6148.299878018651	9.19366019793597	84.52338783511205	37801591.39004416	6688.242991121892	8067.605484515356	1.287315	40.794052	0.1408029630185801	0.0721566791903336	-0.0531215128	-0.0246980627	-0.0164217026	0.1923413736	0.1109236157	-0.0664568838	-0.0609077537	0.0340368299	0.0236988478	0.204553669	0.0217244699	-0.0930363108	-0.091827102	-0.092291663	-0.13189975	0.092635376	-0.0174275099	-0.0809647591	0.0173877153	-0.1165488618	0.0860753341	-0.0565160259	0.066149843	0.004821604	-0.1404531279	0.0185580701	0.0797012136	0.0825143888	0.0466776648	0.0210559489	0.0270483559	0.1357580912	-0.0036956341	0.0660674137	-0.0633433279	0.0459553203	0.1502396051	-0.1473276033	-0.0822423593	0.0501653027	-0.1631677835	-0.0579088058	-0.0106545509	0.1704219604	0.0327864252	-0.1027673427	0.032585155	0.0379376262	0.1139469711	-0.0007425861	0.146752036	-0.08878068	-0.0972590676	-0.0880575279	0.0634979224	-0.0626476674	0.092489112	-0.0212787039	0.0558794667	-0.0224911554	0.0148808241	0.0032826603	0.066435339	0.0765266765	-0.0018983666	0.1746946869	0.0476912262	0.0608903653	-0.0507896505	-0.1229269598	0.0277883199	0.0606251016	0.0742075975	-0.1847513136	-0.0191727453	-0.0630768109	-0.0071199569	-0.0908902874	0.072521988	-0.0767488193	-0.0195580235	-0.0304953454	-0.0339977402	-0.0909358328	-0.0697079431	0.0146259945	-0.0522293059	0.038428851	-0.0222406037	-0.0082185328	0.0671948545	0.0448092138	-0.0193411806	0.135192178	0.011490803	0.1228743331	-0.0876266552	0.0809895896	-0.0586106742	0.1240666051	0.1154015599	0.1014052916	0.082724388	-0.0021048819143061	-0.0144132828804543	4.430527873172912e-06	0.0002077427233919	-0.1599080992124726	0.048792374712761	0.0023806958301104	0.0255706001937459	0.4362141130033805	-0.0021371096446998	4.567237633468988e-06	0.1902827523833259	-0.0053214105704338	-0.0011004134006885	1.21090965241483e-06	2.8317410459124585e-05	0.0010041124701278	-0.000276766560567	1.008241852666152e-06	7.659972904808691e-08	0.0037207059399552	-0.0001320239543578	1.3843652691617909e-05	1.7430324524270466e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6030.27560825356	12.199254299153836	148.82180545542334	36364223.91149784	10834.877652208344	-172.16577712627986	29641.05481349587	117394573.7383238	6158.279794688029	9.979916669378326	99.5987367277354	37924410.02966283	6683.184647951794	8047.480351671226	1.209811	38.338013	0.09463933875875	0.0542850272708115	-0.1035215251	0.0300711784	0.0450686404	-0.1176663201	0.1525603273	-0.1249097097	0.0505230467	0.0507970456	-0.1521510231	-0.1131713603	-0.0212814385	0.0079265187	-0.1212954092	0.1143754836	0.0765806612	0.1248290597	0.3284302395	-0.0301839497	0.0097296214	-0.0148866856	0.0838814076	-0.1717955884	-0.0246868524	-0.11587292	0.0894182862	-0.0508356492	-0.0672445899	0.0820736418	0.0379473753	-0.023432225	0.0702974909	-0.1266975081	0.058836383	0.0436473009	-0.0180747844	0.102400075	-0.0004953884	-0.1465181003	-0.0333358127	0.06316805	0.2122320866	0.0641092537	0.1205869653	0.1027685616	0.1168491694	-0.1709673737	0.024602772	-0.0940575122	0.047166687	0.145065417	-0.0995962858	-0.1402109055	0.1366726762	-0.003688995	0.0841555093	-0.1182813994	0.1699569263	0.0164763353	-0.0229431875	0.059075414	0.0817885376	0.0707848031	-0.123742123	0.064865557	0.0387246849	-0.0895541088	0.0690044677	0.1029116028	-0.0836067396	0.1170076311	0.1357065156	0.0873120869	0.1084178014	0.0225789938	0.0455666277	-0.0702217003	-0.0323485399	-0.1541641863	0.0953282067	-0.0313435329	-0.0267141784	-0.0188719515	-0.0385470918	-0.1156418754	0.0336837995	0.0968667349	0.0648267612	-0.121679483	0.0092156405	-0.0403572006	-0.0188163513	0.0788947863	-0.0782850202	0.0960193621	-0.0752152954	0.1830774378	-0.0163451021	0.1346161668	-0.0295745249	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0292369083253589	-0.0271320264110528	0.0008547968084254	0.00073614685717	-0.1587564041898588	0.0011516950226137	1.3264014251133551e-06	0.0252035958712938	0.429345591573167	-0.0068685214302134	4.7176586637302e-05	0.1843376370033127	-0.0062340317874075	-0.0009126212169736	8.328774856705557e-07	3.886315232640714e-05	0.0007782550855732	-0.0002258573845545	6.05680978220549e-07	5.10115581578444e-08	0.0037719692563243	5.126331636909993e-05	1.4227752070655692e-05	2.627927605158429e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
