global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
5521.876688903665	n/a	30491122.167457704	n/a	11196.080907880472	n/a	125352227.69580562	n/a	5587.010294802903	n/a	n/a	31214684.034233622	6375.743930461297	7102.255475277451	n/a	n/a	n/a	n/a	-0.0140060231	0.0270486157	-0.0358973458	0.0756014767	0.0500149159	-0.1062677349	0.0482647945	-0.2663700768	0.0029489427	-0.1358558271	0.0096563365	-0.0643634487	0.0187074454	0.0833135307	-0.0216808583	0.0697971775	-0.0954800439	0.0873434842	-0.0362910188	-0.0453353378	0.0444011446	-0.0325974274	0.0115390581	-0.078673102	0.0904286804	-0.1422592473	0.0236862777	-0.0669402228	0.023932922	-0.1103397287	0.1211184724	-0.0474993855	0.057166624	-0.0119889607	-0.0206612407	0.0040313157	0.0262885232	-0.1088831753	-0.0293377157	-0.0262472485	0.1563987582	-0.0937325823	-0.056779186	0.0707505515	0.0303656583	-0.0618745386	-0.0446139793	-0.0010481103	0.0182099478	-0.0416039251	0.0556673503	-0.0707145721	0.0318289743	-0.0056063861	0.1064965266	-0.1587260655	0.1180602639	-0.140805872	0.0456634075	-0.0567870547	0.0477153148	-0.0929905407	0.1581323993	-0.0970453931	0.0942118092	-0.0329496569	0.0649879261	-0.0090274311	0.046049842	-0.0142503332	0.2210169274	-0.0308140844	0.0863725511	-0.0422252825	-0.0258108916	0.0314546603	-0.055612148	-0.0108726267	0.1839076717	-0.0311082651	0.0105572241	-0.0410260133	0.132388402	-0.0271887881	0.0108615823	-0.0296912026	0.0096300687	-0.0291281741	0.0573227768	-0.1194596299	0.0598550656	-0.0812395264	0.0553442334	-0.0002680463	-0.0046143345	0.0083592339	-0.0245966444	0.0079678525	-0.0134180382	0.0511225292	-0.0453179043	0.1269899372	0.1269593695	0.1269084288	0.1268371232	-0.0526794283920679	n/a	0.002775122175715	n/a	0.0118381388154062	n/a	n/a	0.0001401415306128	0.0790563008360081	n/a	0.0062498987018734	n/a	-0.0015586868312956	n/a	n/a	2.429504638054318e-06	-0.0004398477230804	n/a	n/a	1.9346601949901226e-07	-0.0008373433988317	n/a	n/a	7.011439675670234e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5503.129684465011	-18.74700443865368	30284436.324039977	351.4501754229006	11015.304370762493	-180.7765371179794	121336930.38053928	32680.15637236818	5582.803703501745	-4.206591301158369	17.695410374981257	31167697.1918328	6350.531021066788	6993.666843258235	0.807582	22.312605	0.024210126502889	0.014739935908799	-0.0045642754	0.034719856	0.0107805335	0.035797053	0.0573122542	-0.0272869517	-0.0449050206	-0.0905434142	0.0203354995	-0.0538208948	-0.003666195	-0.0266340438	0.0311044501	0.0631147052	-0.0294371694	0.0975939936	-0.1128191313	0.1385068255	-0.0916038731	-0.0254192017	0.0322401875	-0.0025257842	0.1065393683	0.1155275023	-0.3105797469	-0.2071945026	0.1587871298	-0.0784155353	-0.0407737596	0.0038842383	0.0961707266	0.0195523797	0.037130528	-0.0275189048	-0.0297727332	0.0090329482	0.0513476138	-0.0093697268	-0.0027586148	-0.0663180133	-0.0071276086	0.0257121051	-0.0943904708	0.0616991791	-0.0486664776	-0.0587465433	0.0798857211	-0.019959819	0.02700365	0.002449138	0.0389740879	-0.0083220197	0.0016473631	0.014429119	0.0781103034	-0.1849570477	0.1349319077	-0.1726509495	0.0233871649	-0.1324570285	-0.0035756391	-0.1474281469	0.0298085469	-0.169239767	0.0304892631	0.132168537	-0.0423202716	0.0215799178	-0.0857297483	-0.0254770179	0.0066659487	0.1879984254	0.0539225476	0.0244219013	0.0047179659	-0.0360539075	0.1699844059	0.000277669	0.1742617441	-0.0288268566	0.0132915974	-0.0791176324	0.1310351737	0.0066101167	0.0355735123	-0.0228469889	0.0108154464	-0.0453591681	0.0935086286	-0.0796597991	0.0333055586	-0.0882844913	0.0641926665	0.0136784699	0.0184163423	-0.0246199311	-0.0604658219	-0.0247602849	-0.0287368747	0.0638237413	0.0290983143	0.1269084288	0.1266334666	0.1261756376	0.1255356027	-0.0420569367868353	0.0106224916052325	0.0017687859318918	0.0001128373279032	0.012007905631421	0.0001697668160147	2.8820771819802665e-08	0.0001441897976531	0.0805739842043848	0.0015176833683766	0.0064921669305684	2.303362806647234e-06	-0.0013591703360182	0.0001995164952773	3.980683188777673e-08	1.847344002311827e-06	-0.0004014308743818	3.84168486986e-05	1.4758542639311243e-09	1.611467469069365e-07	-0.0008372730485424	7.035028930007984e-08	4.949163204604926e-15	7.01026157815484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5498.195745959798	-4.933938505213519	30230156.46089042	24.34374917322861	10983.802123485682	-31.50224727681052	120643909.08788858	992.391583489316	5578.019584333029	-4.784119168715733	22.88779622047332	31114302.483202823	6345.90157502214	6965.856816677453	0.68906	19.037975	0.0348401878882787	0.0200860826572114	-0.0188275684	0.0505796422	0.024398475	0.0148584546	0.0043301665	0.007103199	-0.0232709944	-0.0638014911	-0.0375688793	-0.0169470918	0.0350474373	-0.0126649226	0.0034392458	0.0777865599	0.0685700189	0.1764864625	-0.1166821566	0.1048254694	-0.014443503	0.0323409794	-0.052504533	-0.0316159454	0.0173183107	0.0834888511	-0.1717585054	-0.1328485504	-0.025362387	-0.12878567	0.0432637103	-0.0479161148	0.0308727396	-0.0490821513	-0.058479741	-0.0026233741	0.1362188531	-0.0187299081	-0.2525810052	0.1144099067	0.1044388586	0.0334698092	-0.0833198408	-0.0611325636	0.029446756	-0.0660300169	0.020954655	0.0670006	-0.1074631715	0.0158538697	0.021536196	0.0257421403	0.066192974	-0.0271180302	-0.007376917	0.0191438586	0.0407709906	-0.1377601515	0.1010419175	-0.0989893053	0.0364857367	-0.054579081	-0.0457062999	-0.0899933381	0.0760691555	-0.1030669743	-0.1114134389	0.165394497	-0.0284008942	0.0766882691	-0.0235663674	0.0694520785	0.0296270169	0.0448435724	-0.1127807484	0.0498970591	-0.0683484198	-0.1502381706	0.022579203	-0.0053103101	0.1647257307	-0.0313452427	0.0145862071	-0.0741025658	0.1299721147	0.011457144	0.0094970818	-0.043574177	0.0300790217	-0.043501575	0.11905442	-0.034260504	-0.0057266416	-0.0809047331	0.00566661	0.0070848635	-0.0427905768	-0.060574677	-0.0652301751	-0.0034012616	-0.0361235964	0.0763052679	0.0436013837	0.1267454643	0.1259824975	0.1247142864	0.122945917	-0.0377153010960711	0.0043416356907641	0.0014224439367673	1.8849800471317525e-05	0.0107741790377104	-0.0012337265937105	1.5220813080287574e-06	0.0001160829339366	0.0928000687018837	0.0122260844974989	0.0086118527510743	0.0001494771421399	-0.0014437780537317	-8.460771771349996e-05	7.1584658966872954e-09	2.084495068437296e-06	-0.0006568958707273	-0.0002554649963455	6.526236435780636e-08	4.315121849785777e-07	-0.0008379751566095	-7.021080671000763e-07	4.929557378870052e-13	7.022023630947161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5490.265073211335	-7.930672748462712	30143010.57412427	62.8955702432091	10917.479565322135	-66.322558163547	119191360.0592264	4398.681721357075	5575.9292341254895	-2.0903502075398137	4.369563990161742	31090986.82397527	6343.403418818173	6913.495155661136	0.709133	19.592566	0.0605542042841178	0.0286793022864866	-0.0119581955	0.0828558826	0.025430361	0.0088817292	0.012871036	0.0819713534	-0.072536738	-0.0865822026	0.009323377	0.0101377557	0.0181046275	0.0399074944	0.0114163204	0.0479446164	-0.0221685944	0.1378987987	-0.0687481826	0.1359219206	-0.0613550983	-0.0129449343	0.0585791325	0.0924937446	-0.1146896399	-0.0540732241	-0.004309216	-0.0955634911	-0.0939312923	-0.1253958356	-0.0671800427	-0.0081094837	-0.1625580676	0.012934045	-0.0372712877	0.1106634743	-0.0032273277	0.0356353313	0.0393457244	0.067316346	0.0679868264	-0.0020462515	-0.0247256763	-0.0494533677	0.054272571	0.0050291082	-0.0076175118	0.0023807579	-0.005986191	0.0171628597	-0.0019229848	0.0461221379	0.0679241588	-0.0127637655	-0.0525647095	0.0624277073	0.0442155267	-0.119206477	0.0503120834	-0.151746706	0.0178461873	-0.0602034369	-0.0535314706	0.0174791327	0.1045230814	-0.0115888663	-0.1151968343	0.0626776704	-0.004244593	-0.0266817762	-0.02184426	-0.0484462537	-0.0456468376	-0.0674577839	-0.1130091343	-0.0635058434	-0.0534941286	-0.0799657984	-0.003354107	0.0017584348	0.1687937168	-0.0243700207	0.0424056996	-0.0840955121	0.1001397797	0.0542224402	0.0325658844	-0.0300307538	-0.0200600288	-0.096553555	0.1059862148	-0.0085312407	-0.0165658954	-0.1170364381	0.0057098799	0.0400454072	0.0371074407	-0.0379141545	-0.0633334178	-0.0978423598	-0.0192625513	0.0032790697	0.0435462515	0.1265011483	0.125008133	0.1225328133	0.1190946399	-0.0527229636735313	-0.0150076625774601	0.0027797108985205	0.0002252299360388	0.0229987273218057	0.0122245482840953	0.0001494395807501	0.0005289414584227	0.0772830582472963	-0.0155170104545874	0.0059726710920549	0.0002407776134477	-0.001535166212194	-9.13881584622999e-05	8.351795507130436e-09	2.356735299062073e-06	-0.000392857365989	0.0002640385047383	6.97163319844373e-08	1.5433691001181508e-07	-0.0008373021604506	6.729961589000072e-07	4.5292382989416383e-13	7.010749078952423e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5492.003075800119	1.738002588784184	30162097.78459797	3.020652998620525	10928.353358600632	10.873793278497033	119428907.13043772	118.23938026348723	5578.677567483608	2.7483333581185434	7.55333624734715	31121643.401944827	6340.232265553758	6886.655680568416	0.8584079999999998	23.716875	0.0391260219522838	0.0231649975891538	-0.0190760826	0.0951528671	0.0667846555	0.0210183942	0.0212902824	0.0594198516	0.0689982181	-0.0420842948	-0.0109623544	0.0128401245	0.0270548725	0.0135447629	0.0270625573	0.0347942052	-0.0399868084	0.0840266873	-0.0172293635	0.048132105	-0.029573274	0.0002792163	-0.0700650849	0.1279904659	-0.0672806668	-0.0965199617	0.165964359	0.0425640851	0.0847540121	-0.0901242719	-0.0259884338	0.1649278729	0.1286984505	0.0620280497	0.0451098378	-0.0221168406	0.0189451441	-0.0515784797	-0.0627221912	-0.0056405554	0.0195767473	-0.0002502133	-0.0235736064	0.0073356952	-0.072904808	0.0181397019	-0.0355822034	0.1010422439	-0.1228758193	0.0143890944	-0.0616751212	-0.0184786365	0.0325989289	0.0056126544	-0.0317242076	0.0117511339	-0.0143890956	-0.0486385034	0.0939479264	-0.1171138826	-0.0292467635	0.0369143322	-0.026925478	0.0265683352	0.121347302	0.0040518191	0.0791453182	-0.1456054861	-0.0738264693	0.0011589072	-0.0245957788	-0.1399486694	-0.011096176	-0.1782446075	-0.0738505187	0.0173684716	-0.0147394221	0.0176944463	0.0818652814	-0.002349446	0.1542541407	-0.0634353865	0.0560676663	-0.0609178834	0.1236018024	0.0105321524	0.0482389466	-0.0489297024	-0.0249031057	-0.0808518296	0.0152082917	-0.0701083264	-0.0504690443	0.0769788257	-0.0437972349	0.0376716809	-0.1343746171	-0.0235555305	-0.0319770763	-0.0714275072	0.0161489308	-0.0184422626	0.0459970661	0.1261756376	0.1237128745	0.1196438145	0.1140212905	-0.0500281977946599	0.0026947658788714	0.0025028205745816	7.261763141929554e-06	0.0011612133084639	-0.0218375140133418	0.0004768770182828	1.3484163477536766e-06	0.0719914783599406	-0.0052915798873556	0.0051827729564497	2.8000817704267293e-05	-0.0013991873907618	0.0001359788214321	1.8490239878090124e-08	1.957725354466814e-06	-0.0004429137697248	-5.005640373579998e-05	2.5056435549614102e-09	1.9617260741183319e-07	-0.0008373101787369	-8.018286300009135e-09	6.429291518891419e-17	7.010883354164195e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5491.616100527901	-0.3869752722184785	30157847.395577267	0.1497498613085655	10931.696072347364	3.3427137467315333	119501979.01817478	11.173735192587966	5582.239062004283	3.5614945206752964	12.68424322080016	31161392.94536646	6343.560070787081	6861.98932877095	0.8379919999999998	23.152822	0.1343290160206268	0.0836945987696518	-0.0253803752	0.0861683162	0.080801578	0.0486018888	0.000677895	0.0549617906	0.0210087489	-0.0485120282	0.0240386162	0.0775065026	0.0261093613	-0.0433625044	0.0031726083	0.078123971	-0.0375724237	0.1508014874	-0.0821652324	-0.0492128286	-0.0416245505	0.1337074721	0.0097758168	0.1109148502	0.1022684207	-0.0301706594	0.1971406143	-0.0312403184	-0.0831230359	0.087340499	0.029016834	0.0604227652	0.1308160479	-0.0530431027	0.0459861872	-0.0414500222	0.0226496172	-0.1714036179	0.0956778745	0.0522988091	0.1219468015	-0.0318218692	-0.0424608477	-0.0956897513	-0.2020658418	0.0216640557	-0.0807522019	0.0924132147	-0.0424303651	0.0250137992	-0.0276189476	0.0282588845	0.1002618814	-0.0728138095	-0.1294529071	0.0497681315	-0.057107446	-0.0250024808	0.0202029249	0.0711842419	-0.0901347503	0.0610004323	-0.1350417491	0.0254259089	0.1347062497	-0.1022011497	0.1392116889	-0.1275462626	0.1500730451	-0.1056706108	-0.0181274509	-0.1912130929	-0.0837769065	-0.0236674319	0.0613007574	-0.0041683383	0.0439017097	0.0335907087	-0.0593122975	0.0076152495	0.1070748022	-0.0468404971	0.0476368559	-0.0537750317	0.1851328389	0.0026765675	0.0735478817	-0.0361111701	0.0297740685	-0.0320131267	0.0152221212	0.0321901948	-0.1320508874	0.1231400707	-0.0517596806	0.0154032143	-0.1743433112	-0.0498175849	0.0574729053	-0.1478166152	0.1069181255	-0.0490855476	-0.0664925663	0.1257691411	0.1221000468	0.1160639717	0.1077779285	-0.042432606096753	0.0075955916979068	0.0018005260601621	5.769301324131219e-05	-0.0730308343308081	-0.074192047639272	0.005504459932908	0.0053335027630539	0.0720376646672136	4.6186307273002325e-05	0.0051894251307059	2.1331749795161873e-09	-0.0004771319767375	0.0009220554140242	8.501861865315232e-07	2.2765492322543427e-07	-0.0003152999823456	0.0001276137873791	1.6285278729263663e-08	9.941407886713568e-08	-0.0008370755726169	2.3460612000000046e-07	5.5040031541454605e-14	7.006955142719111e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5491.654495923568	0.0383953956670666	30158269.10259754	0.0014742064084305	10917.378933675487	-14.31713867187682	119189162.78146131	204.98045974975076	5580.832020509465	-1.4070414948182588	1.9797657681404	31145686.04114376	6343.220690931669	6904.634554419259	0.915016	25.280899	0.1346805985329929	0.0908790526234218	-0.0066385115	0.074809675	0.0720043394	0.0706000287	0.0108387362	0.0706910632	0.0325422474	0.0168053216	0.0358240096	0.0777220486	0.0200610492	-0.0140315723	0.0210499132	0.0261702111	-0.0425691051	0.0331015485	0.0457404757	0.0346547437	0.0212005708	0.1233580652	0.0300968845	-0.0086514037	0.049919436	0.0606449083	0.1379030825	0.0024208373	-0.0921182521	-0.0184693027	0.0218176508	-0.0255557381	0.0549638979	-0.0445259454	-0.0064877699	-0.1710580807	-0.0901304566	0.1588446354	0.1640575844	0.0692013539	-0.0500189014	-0.093564017	-0.0646901605	-0.0148292769	0.0907856308	0.0993257416	-0.0417783009	-0.1417626763	0.2037018114	0.0037571729	-0.0333814945	-0.0229009632	0.0279039502	0.0287399563	-0.121780883	-0.0242885474	-0.1222225929	-0.0711547461	0.1068572816	0.0802465367	0.0140846923	0.0746625988	-0.0828338316	-0.0488072312	0.1244756313	0.0499992212	0.1392215477	-0.0022905359	0.0389095816	-0.034239838	0.087017219	-0.0117642459	-0.0604532894	0.0280988091	0.0485669149	-0.0085512132	-0.10919877	0.1540571515	-0.0849540071	7.46509e-05	0.1147520299	-0.0349251628	-0.0010938176	-0.0648916434	-0.0058032362	0.0727553157	0.0300205414	-0.0070142162	0.0494982299	-0.0872952121	0.0372764638	-0.0423106786	-0.029771084	0.0058334231	-0.0788976784	-0.0521587503	-0.0014009736	0.0373116047	-0.0225525504	-0.1085713622	-0.0428146656	-0.0560360297	-0.0080696783	0.1252819198	0.12017379	0.1118139553	0.100428619	-0.031560725632346	0.010871880464407	0.0009960794024402	0.0001181977848323	0.0162413404311791	0.0892721747619872	0.0079695211867347	0.0002637811390014	0.0586978373034199	-0.0133398273637937	0.0034454361040987	0.0001779509940958	-0.0005200524272946	-4.292045055709999e-05	1.8421650760244646e-09	2.704545271350052e-07	-0.0001042382042453	0.0002110617781003	4.454707417486028e-08	1.0865603224284878e-08	-0.0010070276628156	-0.0001699520901986	2.8883712962907018e-08	1.0141047136758495e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5500.917444269367	9.262948345798575	30260092.72866702	85.80221205693259	10897.24444606966	-20.134487605826507	118749936.51739606	405.3975911491812	5575.286960659899	-5.545059849566314	30.7476887352724	31083824.69370429	6344.591645485892	7038.192701584719	1.350839	37.322208	0.426399845697306	0.2089032958686462	0.0021339766	-0.0073601978	-0.1577426864	0.1272222903	-0.0045034349	0.0534466172	0.1142259652	0.1490011306	0.2094464378	-0.0528504881	0.0033161019	0.0680233577	0.0463970272	-0.0058775127	-0.1263480222	-0.0447179052	-0.0283130769	-0.0413596452	-0.0777882881	0.0953938914	0.1006535733	-0.1532369186	-0.130416557	0.1274499536	0.096678459	0.1209758363	-0.2236676661	-0.0439945348	-0.005869865	-0.1088541372	-0.1187095625	0.119449222	0.0362059881	0.0127742854	-0.0354024866	0.103168001	-0.0274120857	-0.1924349743	-0.0571651263	0.015266758	0.0112340485	-0.0473144341	0.0814807249	-0.0969343263	0.0684886947	0.0301603321	-0.140355634	0.0075910582	-0.1366600449	-0.0819916705	-0.0279346876	0.0040098674	-0.1544610294	0.0170600614	0.0896019723	-0.0235887415	-0.1518159485	0.2273972725	-0.0651966782	-0.1189897692	-0.0731721899	0.0765580533	-0.0007274175	0.1292469308	0.0069764381	0.1379703909	0.0044264155	0.0446697564	-0.0057144039	0.187464177	-0.0427504392	-0.0990038893	-0.0734162447	-0.1542332491	-0.0707031197	0.0849048337	-0.0216298092	-0.005817058	-0.0244119728	-0.056067744	0.0016212819	0.1966931734	-0.0059596798	0.0477176523	0.0489251414	0.1372828385	0.0025413091	0.0873687387	-0.0525704723	0.2176375024	-0.1047681205	0.0722245006	-0.0373188085	-0.282900944	0.1728278823	0.2076808323	0.0690120948	0.0070448119	0.2531304186	-0.1074445151	-0.1246056566	0.1247142864	0.1179390489	0.1069183059	0.092048776	0.0389007497659292	0.0704614753982752	0.0015132683323514	0.0049648195153017	-0.0291308527470732	-0.0453721931782523	0.0020586359138046	0.0008486065817716	-0.0001374311200237	-0.0588352684234436	1.8887312750968637e-08	0.0034615888104586	0.002325360989025	0.0028454134163196	8.096377509771578e-06	5.407303729279327e-06	0.000566096086509	0.0006703342907543	4.493480613610705e-07	3.204647791608053e-07	0.0005118428040572	0.0015188704668727	2.3069674951383967e-06	2.6198305606513725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5498.718102600063	-2.199341669303976	30235900.77186163	4.837103778336801	10918.96405217511	21.7196061054492	119223775.9726923	471.74128937586624	5578.435330825006	3.148370165106826	9.912234696534782	31118940.74019669	6354.279132607542	7003.948664511872	1.236091	34.151848	0.1116484299178969	0.0703269889700491	-0.0075173449	-0.0054052553	-0.1424444315	0.0275061461	-0.0334134223	0.0292017755	0.0219823366	0.0533377215	0.0981506809	-0.0496263488	0.0201714604	0.0517466196	-0.0022163239	-0.1030956155	-0.0161659191	-0.0491476344	0.0527000931	-0.0179624506	0.0603445235	0.0332020197	0.0894956028	-0.125618482	-0.1169000872	-0.0324624396	0.0727785439	0.1382397853	0.078943749	-0.0517133686	-0.0359475259	0.0386832612	-0.24012231	-0.0233564335	-0.1105052944	0.0025999055	0.0545602079	0.0786123509	0.0921529836	0.0286757393	0.0291458004	0.1392551759	0.0828299916	0.0385123341	0.0003781381	0.0726282569	-0.0503233349	0.1060690428	-0.1018841428	0.0506310174	-0.0533930303	0.010922592	-0.0235377408	-0.0211496125	-0.0144998349	0.0483783726	0.1440234236	0.1464203069	-0.0905350242	0.0729847541	-0.0398175076	0.0304085549	-0.0226539414	0.1309251705	-0.0131682736	0.2184638721	0.0527794888	0.0285597909	-0.0107739475	-0.0207548321	0.0710617189	0.0438435189	-0.0734171338	-0.1148937051	0.0083935483	-0.0207749205	0.0631269164	0.0761883523	-0.0893484461	-0.007603576	-0.0182539709	-0.0149602218	-0.0598200742	0.1297177846	-0.0619472653	-0.0050560067	-0.0108252525	0.0823482661	-0.0053019286	0.1804764586	-0.1110650409	0.0362793593	0.0099173986	-0.0162255899	0.0191604817	0.0023133415	0.0170034569	-0.0163914142	0.0360852953	0.0327877536	-0.0041745462	0.063061009	-0.1281934742	0.1240666051	0.1154015599	0.1014052916	0.082724388	0.025902955799836	-0.0129977939660931	0.0006709631191682	0.000168942647985	-0.0332113864207741	-0.0040805336737008	1.6650755062206947e-05	0.0011029961879899	0.0034688534278757	0.0036062845478994	1.2032944104084996e-05	1.3005288240417982e-05	0.0011319940512553	-0.0011933669377697	1.4241246481618317e-06	1.2814105320773868e-06	1.833381820293134e-05	-0.000547762268306	3.000435025798096e-07	3.3612888989813656e-10	0.0005899899525855	7.814714852829999e-05	6.106976823104181e-09	3.480881441518406e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5485.036497052254	-13.68160554780843	30085625.373995263	187.18633036582244	10966.394147293158	47.43009511804848	120261800.59378564	2249.613922907127	5568.726864680824	-9.70846614418133	94.2543148727151	31010718.893417925	6350.96269642223	7038.559399517687	0.9001599999999998	24.870438	0.1369563043006277	0.0872776337751841	0.0052012864	-0.0002620858	-0.0648062349	-0.034830436	-0.0186247845	0.0230144676	-0.0209054496	-0.0176786459	0.0674250815	0.047883685	-0.0239109138	0.0533010155	-0.0288806612	-0.0157971416	-0.0436232547	0.0320698349	-0.0102774956	-0.1354614488	0.1406297908	-0.1743728844	-0.055145572	-0.0185895862	-0.0565219032	-0.2006286569	-0.0976232452	-0.0291835652	0.2042926412	0.0663664731	0.02407525	0.1054842333	-0.054922721	0.0266015052	0.0652922576	-0.0191641462	-0.1471138377	0.121817323	-0.0846923833	0.0213781057	-0.041592582	-0.0883295853	0.0529562566	-0.0112050559	-0.1260465276	0.0170740357	-0.0144854839	0.0084331698	0.0764622264	0.0359855965	-0.0369804137	0.0771507173	-0.000948738	-0.1079786701	-0.0441855529	0.0767203337	0.0854621521	0.1880368665	-0.001271825	-0.0651255754	0.0596603989	0.0640048456	0.1012655747	0.069923201	-0.0987708209	0.0266336568	0.0695918564	-0.0726122596	-0.1012388702	0.0415245792	0.0184707713	0.0244494462	-0.022186827	0.026394948	0.0176308298	-0.0314510048	-0.0067124038	-0.0582932264	0.0346563119	0.0053738157	0.0060421992	-0.0512248714	-0.0375288756	0.1075626203	-0.0442198824	0.0396279359	0.0007223803	0.0082896517	0.0176926321	0.0852889077	-0.0183545444	0.0893494472	0.0406505343	0.005672925	0.0801743302	0.0934043029	-0.0303069503	0.0213679194	0.0228754672	0.0549909387	-0.081338251	0.0462025495	-0.1375172678	0.1233392918	0.1125678367	0.0953067456	0.0725511359	-0.0432511741007317	-0.0691541299005677	0.0018706640610918	0.0047822936823045	-0.0547051403018059	-0.0214937538810318	0.0004619814558983	0.0029926523754402	0.0023056028975219	-0.0011632505303538	5.315804721061381e-06	1.3531517963683974e-06	0.0013580030514747	0.0002260090002193	5.1080068180172716e-08	1.8441722878145965e-06	1.7441596932288306e-05	-8.922212706430344e-07	7.960587957878709e-13	3.0420930354840885e-10	-8.601222569794655e-05	-0.0006760021782834	4.569789450439647e-07	7.3981029695144985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
